,PEMT,PLA2G15,GPD1,GPD1L,LPGAT1,GPAM,MBOAT2,MBOAT7,CHAT,LPCAT1,PTDSS1,ACHE,PLA2G3,DGKZ,ETNK1,DGKE,DGKD,PCYT1A,DGKH,CHPT1,MBOAT1,PLA2G6,PLA2G2E,PLA2G10,LPCAT3,PLA2G2A,ETNK2,PLA2G4A,PLA2G5,PLA2G12B,PTDSS2,PLA2G2F,PCYT2,CDS1,AGPAT3,AGPAT4,PGS1,PLA2G1B,ADPRM,CDIPT,DGKQ,CDS2,DGKB,DGKG,DGKA,DGKI,PHOSPHO1,LCLAT1,GNPAT,LPCAT4,PLA2G4E,CHKA,LYPLA2,PLA2G2C,AGPAT1,PLA2G2D,LPCAT2,PLA2G12A,AGPAT2,PLD1,PISD,PLD2,PCYT1B,LCAT,CRLS1,GPD2
SIDM01097,0.6212997696468897,-0.6777460508000732,-0.8714423844773497,0.5000271276092554,0.37121293377174547,-0.32380578209314237,0.9861239167590581,-0.18932541452968765,-0.35183954639884163,1.4040167521019118,1.9407575563804478,-0.7155659383792137,-0.3924021595788525,1.2878957985938455,-0.3269662283849927,-0.5680104195702416,3.054692489075606,-0.29792776014204236,-0.7886429958912414,1.9502161865994627,-0.8404467452596288,-0.7144898932877776,-0.7343828698637513,-0.9060749521882069,-0.4269416824290862,-0.9247260721247111,-0.771084425075496,-0.03773811573550098,-1.0329253200999926,-0.892891140597079,0.3676390535034977,-1.0231281590605037,-0.309888365566169,1.00039990014301,0.32241774909255977,-0.07184731135256671,-0.2943567495300225,-0.9471131083243715,0.8032939429964903,0.29357420271484685,-0.5799088428625613,1.1483495835213882,-0.7785441800117641,-0.818537446010776,-0.7425312625182108,-0.8052849408722611,-0.4768603360274678,-0.23398697223335377,1.464784039108626,-0.06364511697009967,-0.8178495124991992,-0.15436003498182294,2.379883080936252,-0.9622020390181405,-0.37548165650665344,-0.8134894328610913,-0.8229524775320843,1.5736941134176163,-0.008039748336492064,0.10983364486343272,-0.42059020569179373,-0.6175741733358436,-0.8733255860899719,-0.8493706843468297,1.400503801976031,0.7336655354277424
SIDM00350,1.5497878792949393,-0.5299702609691127,-0.8745339595144178,-0.5612683600475428,0.9319241774777854,-0.21918366298079947,1.938697397494993,-0.12687265067092676,-0.49926147285061123,1.7985192979752798,1.9188373592081305,-0.7868168916452247,-0.596104328699797,1.7350636311768772,-0.08377234513972574,-0.5890485896043053,1.237214682938598,0.04212857906528355,0.06113364859006398,-0.8098111864751051,-0.5616424953747571,-0.736129546264542,-0.7321885772846765,0.878334478728798,-0.04883132243415471,-0.8523420648929944,-0.4651697514159079,0.8289256674534042,-0.9809986957972736,-0.9155319257498505,0.18560261493300534,-0.8361086324455796,0.3496194459334723,0.10115079566493593,-0.47620310989843684,-0.6226928442641166,-0.37783799227062315,-0.9317743325678222,0.4948097430240065,0.36117534545189794,-0.530041950620569,0.54080811997173,-0.8178697214714644,-0.8073211312257975,-0.25015034174093925,-0.8411705458670136,-0.6572321413567229,-0.2544583858653536,1.6534199393862938,0.7190344143887101,-0.8745339595144178,0.553783130639155,2.249740002039021,-0.8235780938439886,-0.566685913359783,-0.8105638037439955,0.17985212638087458,0.7885115795542222,0.6763230745848386,0.4391830799369161,-0.1556994940820371,-0.38320445962461974,-0.9168262806380076,-0.8456475954386099,0.6601881860136416,1.4114210355947914
SIDM01163,1.357202289775469,-0.4881422201415695,-0.7042771166222853,-0.7402921427834908,1.6024143631700754,-0.6634873379914662,1.547499934786746,0.11556792402616264,-0.6044694145267889,1.7504650460718465,1.588778123666323,-0.6770474152286106,-0.6418628331406762,1.1981563409391962,-0.12575457427493003,-0.5459802203276786,1.7707764126237096,-0.43132148830947586,-0.4042997808450479,2.1818622591702934,-0.8149465461903614,-0.6777202396379904,-0.7574769738470538,-0.9251402376930188,-0.36771104703918206,-0.9237798311043415,-0.636869101239253,-0.8494069507815736,-0.9751431999401142,-0.768048533813348,0.31310898663876263,-1.0631192177214195,-0.3705724793967496,-0.6117863478463815,0.3719120419382268,-0.6056469144219516,-0.5642303421821491,-1.0246172202964547,1.33253658408078,0.3936374606794268,-0.6137425703053245,1.3019456194987866,-0.8282585234481519,-0.8114778336751345,-0.459700668233302,-0.8100882957935132,-0.5378401957197018,-0.2963186338826962,1.9906728049605187,0.18478444963107157,-0.7670745702918338,0.24697109203782378,2.171831181545545,-0.7684238294487893,-0.4364905320473657,-0.7350227398833534,0.6901906769897606,0.3619620355097717,0.6210525849970197,-0.5542205061787965,-0.3469130375284533,-0.3684961388904511,-0.9222206297925964,-0.39796159671242193,1.2207233934802852,-0.009214069742820168
SIDM00375,1.1936602521923017,-0.5998525344004072,-0.8850628955670911,-0.528688547695869,0.8413443109741647,-0.18126087097933946,0.12711973502399898,-0.06193291017439821,-0.5710693892360094,1.3246053048663826,1.649348978524675,-0.7611117895721372,-0.34772689548104735,1.658338498042714,0.24557824700351497,-0.6885034623003814,0.9469178236537661,0.08472351963046802,-0.7073311623785438,1.1162752236141937,-0.8802921058913533,-0.8212985641174755,-0.8197747103940592,-0.8170167054456328,0.02097717178296916,-0.9065119044413092,-0.6263802498588267,0.9078566240029382,-1.0073792138934392,-0.8895009270014251,-0.034217984846374505,-1.0996388240965167,-0.41117589480001804,1.5948663464754058,0.210643682027664,-0.8131089935031658,-0.0850273129975775,-0.923481904418491,1.4897227951887053,0.24495282636147997,-0.6297145688722193,1.032116171422157,-0.8420672375985122,-0.7834634135624414,-0.2778638955788543,-0.9796534927852346,-0.5641006720905417,-0.24711704251036984,1.9030378330410513,0.4090046095623507,-0.9672976763509875,0.7448253437816307,2.3096992816731534,-0.8047273038514432,-0.6504457392908671,-0.8815990532166678,0.1075798784403545,1.0468556436606935,0.3791160977932228,1.6226637340852819,-0.15893350886409208,-0.44334510824243467,-0.8662200015024564,-0.8036730150585645,0.9715824457175115,0.8438730321227188
SIDM00600,1.245847488923829,-0.5544724170269533,-0.8479387517871186,-0.6442165550831046,1.169683518374946,-0.26086614933148977,0.547711219430784,-0.29130979528503986,-0.3966879956073258,0.7088023623371507,1.5370235387946847,-0.7459632032351116,-0.6648769985900462,1.614736596197012,-0.3359347725264979,-0.7452504868723265,2.16498412063175,-0.002971236241293914,-0.7966576697039011,1.8590066150212592,-0.6836076913762036,-0.7317358722107574,-0.6648163479749113,-0.9261755628678184,-0.4608491336320905,-0.8480380675225327,-0.6677710808682351,-1.0509848807666817,-0.9651856154339752,-0.9426523197959358,0.08346716482407827,-0.8343695761508767,-0.3344544922705217,-0.9183240957808132,0.3146682341940718,-0.5456602217660446,-0.21780121210316084,-0.9919850698638913,1.2270857422732333,0.3913928018310045,-0.5474787207887584,0.8569536201187884,-0.7743910577680103,-0.6087535953148685,-0.32861041049066286,-0.7998647407270327,-0.5035020255890588,-0.347621633240868,1.6288736268605026,0.190297949211147,-0.7858262494187126,0.2902552395753649,2.6728727541621224,-0.8642084134113686,-0.41925760964288644,-0.7619848417659137,-0.6133356255255387,0.4272475939266881,0.2567913834413996,-0.1978283748289497,-0.3205598765472382,-0.4854909089906915,-0.9353771506614424,-0.5417708023085769,0.7905297702380574,0.4539951193998396
SIDM00367,1.162838184061865,-0.4739450022167908,-0.822183795626565,-0.4806574950898229,0.8879018648181907,-0.25481140797676227,0.6010527456151866,0.14305252007349276,-0.49957192366589187,1.936198477574832,2.035932948632464,-0.6771592486116066,-0.5816203710669323,1.4570032153788657,0.16743173027490874,-0.5823068867211,1.2101819442007842,-0.22843828674812916,-0.7963445036388792,1.7141344160397711,-0.7133820696889955,-0.6902584903895301,-0.7712098652579528,-0.9607172737461669,-0.1529080376621462,-0.8644743624002038,-0.31613733539388983,2.8938399446782532,-0.9185204016737599,-0.9220949791244194,0.7762112689287075,-0.9456692076165193,0.08806722188870364,-0.772949323458425,0.284969974974391,-0.3460248231487215,-0.14964318924939451,-0.9244163774629465,1.0117834160683956,0.3457084775568276,-0.5481780404004676,0.9908008112993419,-0.7600230055500518,-0.8313001812019285,-0.5143848336442124,-0.8721362967594083,-0.5898087747154181,-0.4691776444889918,2.0773982859514266,-0.007203959350187712,-0.9453052228905642,0.7850423879260523,2.300409004103202,-0.7929120308309244,-0.3944243794172369,-0.784984573985867,-0.9417720088965279,1.1398656678840806,0.43208069857365144,-0.7787155892415694,-0.15223183732169532,-0.40815552957668866,-0.8705378609889582,-0.9393215661808378,0.9519256544809991,-0.12021222940068263
SIDM00632,1.017253044254829,-0.5637875795938629,-0.836204593544074,-0.818362124039633,1.5302660859118884,-0.2226731563790561,-0.45264668270062336,-0.2830456185974189,-0.6066835802235749,2.745494989429769,1.7748749818810667,-0.5588687621103241,-0.7248108707228387,1.5499779468839467,0.05715018721958298,-0.6229368654381113,1.5506576614759742,-0.26002321598293193,-0.6012586186526383,2.0425146672513423,-0.6254318357175135,-0.6446519124467746,-0.8299838442595477,-0.9851935644218799,-0.5558283009367899,-0.8586591314152007,-0.7384574567201675,0.12812783320725069,-0.9950361614642939,-0.865663642579993,0.18749910751480178,-0.987881341333324,-0.2642882627300973,-0.7068603428250161,0.39826848874459536,-0.5170653454725072,-0.4021180312175541,-0.9033749612413149,1.2116720651488802,0.34602844322812604,-0.7557286545338261,0.8697678007241844,-0.8417363940540566,-0.8353395775645779,-0.2640529887378431,-0.6548826623066739,-0.5071561022090898,-0.41428496013989696,1.6715632914071956,0.19310317747180297,-0.7860275616762031,0.5391723789496544,2.3360033618088236,-0.710077796762133,-0.528834677440564,-0.8105275106520027,-0.7077050348877529,0.8708714726507704,0.17925506177385134,1.2381312375734657,0.23954901504848572,-0.4815225842672089,-0.8483010566277172,-0.6212040068491724,1.0374168817288685,0.3741841862614896
SIDM00550,0.8036814971052139,-0.5355377321257159,-0.8860817135224343,-0.7508218431686264,0.8008313998445841,-0.3831641132673267,0.9223470718002397,0.22788317176306044,-0.6128831497163991,1.337856828943468,1.9745150787411319,-0.7640396391790194,-0.23910469480862426,1.592159460319367,0.8107617682019236,-0.7681172066504499,0.8821072836768511,0.5733445507994773,-0.5758773213844676,1.4753287617948836,-0.8007387447287796,-0.63290144381007,-0.6330673110071698,-0.9051279738211168,0.4101465162693226,-0.8696604990351613,-0.5642224862883711,-0.8875193744814838,-0.9469780978140868,-0.9036709544078969,-0.19223607942805956,-0.947516906211164,-0.27828189623313326,1.037279461838209,0.2088246685890211,-0.36080530304528496,-0.5077245115044019,-0.9393393297310267,0.8243811525513117,0.748051040891222,-0.6145086558131266,1.0267552243809075,-0.7775079589025922,-0.7837658696351355,0.13099047901945218,-0.6600189193081395,-0.5727205922201927,-0.16527916284252278,1.734149958200406,0.14521140451590278,-0.7437826074307466,0.2882843687410645,1.9822532138790483,-0.9100904525027069,-0.6290298849717796,-0.821520621554651,0.7677450075134379,0.8966573135903196,0.9683307016700667,0.9861237975445017,-0.30577228609098345,-0.24987021771274037,-0.9083287666447513,-0.8480288119077204,0.8255963979741175,0.4186948355194046
SIDM00230,0.7564462427608606,-0.4629021924432593,-0.8196770509720761,-0.8723893036186997,0.9143514497597879,-0.4285653579476011,0.8704004246401227,0.049779167132608076,-0.49157810275566793,0.7606359023540818,2.3692400305119077,-0.7980314219020621,-0.6869545753358138,2.4847544672784987,-0.4312676151434259,-0.7529790239505688,1.1594931448009165,-0.013834155607473772,-0.6913664050302784,2.1448758397578422,-0.4388678223096848,-0.7661642473384734,-0.7695566563258032,-0.7225527691684975,-0.5345638589340188,-0.8841408732858191,-0.6308624935125657,-1.069201683565677,-0.9762350823353633,-0.8456557538590682,0.19147170852297857,-0.9544322425706118,-0.14599325404233282,1.6817753414893004,0.17055066034076916,-0.5484046922536496,-0.35576958312472956,-0.8773352870243988,0.4187721932352437,0.3339988860972947,-0.49639643002473877,0.6371711538755622,-0.8288757347833172,-0.8631631049878408,-0.6604740327178384,-0.8768416160834946,-0.6553372032416097,-0.42738248312114224,1.959067311085575,-0.19086624682120895,-0.9286184388428599,0.507385033631084,2.492449468783013,-0.8069045014568728,-0.48794357483894946,-0.856369382173213,-0.8247610552858078,1.5994507649524938,0.4346026010536294,-0.6367822218953808,-0.4183472271691343,-0.5629845957753582,-0.4303575396098947,-0.744110924719861,1.07154361396136,0.5118028112342358
SIDM01206,0.8590077060962045,-0.5826579443428852,-0.8589493130124635,-0.17254114567482168,1.56347006872479,0.088116841903826,0.6566857054923324,-0.28699291770102653,-0.31072688078544686,1.3712336179401496,1.6721010867965487,-0.7641211549345314,-0.4425324965820997,1.672561243497478,-0.1637050086184758,-0.6163716245036106,1.702605850278973,-0.4132330613963737,-0.8741097084897601,1.8771183972829761,-0.8138371881446963,-0.8165381895437024,-0.8465184688012095,-0.9175120730731211,-0.621031667390124,-0.8709036413224273,-0.5232808615891834,-1.1149165906457954,-1.0361776894829098,-0.8803966776705435,0.5569138913918465,-0.9537987746599131,0.14455311819540556,0.11662081752576793,-0.3036419623946344,0.7995632701431895,0.04423831090410838,-1.0055816263094968,1.5392199418300974,0.25155071027727377,-0.7064751579114976,0.7325524100001488,-0.47649090537225935,-0.7985117477357999,-0.6455242248340746,-0.648913396197883,-0.6481126901010901,-0.3863716844177755,2.2671363276415297,0.3536080730369185,-0.9043025428033755,0.6140829746099221,1.843072658461827,-0.8207290051014726,-0.46723325537680777,-0.8260023990189375,-0.6685227118049614,0.8266143217875561,0.018464005303632243,-0.6850469472312044,-0.5127274048864631,-0.49902083592936697,-0.8136590780422523,-0.855498586557718,0.9062595527177388,0.8088603971554381
SIDM00127,0.5846523031918419,-0.511639676867918,-0.8783773536348509,-0.8719151116490081,0.45473123877950367,-0.298609391719923,1.7554144740007462,0.49220129709622495,-0.43191602626782727,1.524665814937462,1.4999120435939817,-0.7773363455174691,-0.6499131168811485,1.3768169760912146,-0.05594440054100675,-0.7865351461576038,1.1690116074753816,0.05149059379137927,-0.4774749459092573,1.3343555453690936,0.2686510783708609,-0.7217281626064649,-0.8114058229687734,1.0597524432125707,0.013900184483193717,-0.8637156011062834,-0.601176153852146,-0.060673001767650316,-0.8770370280807387,-0.8901594554125692,-0.08259855047495632,-1.0150332111625424,0.6748426793137821,1.0245502950265322,-0.2061766812504625,-0.7132213296871303,-0.16491583994450262,-0.9701547950974928,-0.1550918294473961,0.6006054211131806,-0.6202814382105661,0.8484137143016488,-0.724116064376026,-0.8714521284391321,0.051219324063650394,-0.9038184410228948,-0.6436750382304097,-0.3610218529013867,1.2685947605656072,0.252282557967582,-0.8509518640659849,0.12470303511387913,2.593259391468246,-0.8513498299975167,-0.3580046725525037,-0.7951093562406549,-0.06291134118825947,0.7989797552201714,0.8094629056708371,0.5903992925052594,-0.21272354799133267,-0.5360974387912006,-0.9069848880062548,-0.6811594557922931,0.4391107930181212,1.3651019057489697
SIDM01042,1.4423062953722792,-0.41792431912915745,-0.6690787368698542,0.05404293570616158,0.27323908444780415,-0.3547548732887129,1.6916336968491663,-0.2183780578245421,-0.5091747646953823,1.3138149945897029,2.0921503985763894,-0.6199959242459234,-0.4634003327128233,2.294246203987977,-0.2079128137863832,-0.7531637706188148,2.039213683083082,-0.17411646330687913,-0.7497430059042908,2.2903710913554987,-0.3883143447792423,-0.5993345433812687,-0.7771997210240116,-0.9867542265252358,0.03486143158789539,-0.7473066074065438,-0.5449101619100556,-1.1720201821263827,-1.0132718432806036,-0.8937145814854359,-0.026745188486762623,-0.8746925257441349,0.045412928960571676,1.0819931349378666,0.30418146394636814,-0.7931357307627507,-0.45250629589669,-0.8655791823165709,0.5460062642075687,0.3028778881348975,-0.5882297359648956,0.258269499480162,-0.7886291734912151,-0.8533944791669279,-0.6448581800435353,-0.8170248548393726,-0.5849877808332093,-0.2713787201390552,1.666237403498355,-0.14727374273215382,-0.5998229446492717,1.354770502967594,2.3296092674217674,-0.8300804687406517,-0.5084581064193341,-0.702208686909434,-0.6257625001041638,1.266736425819929,0.32243471078980174,0.6776507986876094,-0.28103798846414885,-0.5334114641067058,-0.8125220333632345,-0.9688686809617861,1.1509969174593953,0.12437619418726643
SIDM00491,1.3942022089371733,-0.2466028804706116,-0.8328403158035873,-0.6527928691941935,0.37894807764335164,0.7603538845953471,0.6644197711346376,0.5333755306380193,-0.49499249349423646,1.801780269293828,1.9419012625100824,-0.7430431217411838,-0.6158796928725382,1.0323701282022923,-0.39045677910870574,-0.7442474147320624,1.7010588784150236,-0.40813803310660135,-0.7551604065831534,1.5112482410724584,-0.8008930219926179,-0.6956503132549292,-0.9204854761612015,-0.8594119118350305,-0.3469928148442364,-0.8751620611857773,-0.6971208784280246,0.9487466362603939,-0.9642871170895149,-0.8191468721065052,0.7851488894446813,-0.9001506310248624,-0.13199609201494517,-0.6670349594349074,-0.07418275270699591,0.12472041031133714,-0.01089743560199488,-0.8145156574195557,1.3102204484193634,0.2747856417854868,-0.583409014763298,0.3274219242506552,-0.797775910130241,-0.7152343995492051,-0.523796106897105,-0.2111864167301739,-0.46539664423162536,-0.34428000161310457,0.8743641206445214,0.5019900010836359,-0.844442627574253,0.08238304807191613,1.9913741923815795,-0.8329172641915017,-0.4153689780477769,-0.7351202967493418,-0.3940102152119737,0.3071433211166274,0.29075749731709155,0.8159700278705694,-0.09294633675680859,-0.42981973424576386,-0.8699610969519027,-0.7435865519201157,1.2395371205684156,0.43124617801336795
SIDM00488,0.8148119267068108,-0.467811472181359,-0.8644821246369117,-0.6207873896773248,0.9373118657531043,-0.17077317055764354,1.009971728209279,0.20601240353698264,-0.6118923325554244,1.2559485456476305,1.6567539287008821,-0.7215946712576562,-0.713695431002068,1.5140147774006227,-0.20895006310277095,-0.5370396453613011,2.007575896387349,-0.18915885064286292,-0.7333246649734826,1.3914128526496532,-0.745054650995846,-0.7716407544581377,-0.826400183980512,-0.49627119322499297,-0.5245594154519888,-0.9658694988169425,-0.25280344263817783,-1.1569615436609986,-1.0454487032636164,-0.8320868517693842,0.34365525561897164,-0.9681911627174498,-0.19733672144970824,1.3857258121327423,0.3102316012035799,-0.659850279116055,-0.39509562839676843,-0.9416849499592362,0.7452524445732917,0.32506027519416175,-0.6231222250777769,0.7725957491492119,-0.7896201019748409,-0.7810332943030603,-0.5803813318430284,-0.940778230528865,-0.6001102324602596,-0.4045816473878005,1.6671306257743659,0.04019722093008885,-0.7935088630129905,1.2297925514005734,2.333497836590617,-0.8026005400879567,-0.5106354704108599,-0.7776817901905357,0.18649328698187848,0.8057281120919256,0.7784148543474332,0.8723478819214934,-0.48719817053112124,-0.40054689603430166,-0.937649857489017,-0.8618588192580626,0.9918728510479994,0.5269918585483967
SIDM00190,1.0184102608578929,-0.4636285019211145,-0.7680283038272542,-0.11240203521497895,0.639465267274657,-0.3912723578362655,0.5000232446568645,-0.23405447406744825,-0.5390546597199496,1.526059237211112,1.8510058093524382,-0.7006363578405677,-0.6471632694498888,1.6675720138839922,0.20605653285303882,-0.8091868904127477,1.4379794395008003,0.06950769420506162,-0.8696314985222623,2.3107984722497585,-0.7134435927245795,-0.7265245047189202,-0.8350443423113062,-0.9490042520261306,-0.26110752485404987,-0.8555476799313645,-0.6390831004009049,1.3447340505266208,-0.9545029589530036,-0.8463106837552546,0.6151745537848754,-0.9459376417160624,-0.049178881025091964,-0.750095517897754,0.34498523203223574,-0.49587932027814774,0.06121021701643385,-0.9516067658798063,0.4104397594631899,0.7510244111690655,-0.616429564369547,1.0722662637096325,-0.7907195096994609,-0.5844535537541405,-0.5251082491886695,-0.7121820430924187,-0.5479027931009898,-0.40667279759961233,1.5531795863471125,-0.08970794013211945,-0.7759493522065193,0.7382338242953962,2.7044254196668738,-0.7710988216207244,-0.09281808768699704,-0.7722356017616555,0.023578343519666478,0.6637918050480992,0.6820650145507351,-0.23324370965798302,-0.4009621300035767,-0.5789043891785971,-0.8249930768836019,-0.8376438344474176,1.0896130639042212,0.5980781626928782
SIDM00542,1.1812205953699082,-0.16982816125038996,-0.7998781166019978,-0.7323637159373814,0.7990219960045127,-0.2846490330980556,1.2659630444697687,0.2740315595819095,-0.5092446792084414,1.7503217924356171,1.9474492413767766,-0.6229676574791279,-0.6682475071844066,1.5751185700742798,-0.4088471193575079,-0.798098755746683,1.1578505255807026,-0.200500172502545,-0.8110676187346747,1.7632114254614988,-0.818371518473017,-0.7757732862059656,-0.7846329246254826,-0.9595455857726575,-0.19207364801020627,-0.8888065917933521,-0.5342390483591751,-0.031235377781783112,-0.949621087874852,-0.8570128323634154,0.37569411694612703,-0.9884298574497249,-0.08902691864111928,-0.7300151936584462,0.09406128253717258,-0.21302417955204694,-0.5072938045818963,-0.9020528099905696,0.46271995653346765,0.4945119504700396,-0.5742158182152537,0.8218300839602147,-0.81712205872059,-0.8495077693647093,-0.5169406557724958,-0.42399654385982244,-0.6199790981378646,-0.4025299306405336,1.7580195440019508,0.2721864192172435,-0.6692602769143434,0.17111737767942486,2.461140421693292,-0.7910102686079307,-0.4552111688824961,-0.8211489034834955,-0.6657463897523496,0.9215462243090675,0.44461271540875386,-0.3722214690543006,-0.5316109223472286,-0.48261500402698465,-0.8990798902676334,-0.7266954128383561,1.19929303575992,0.4742141137667159
SIDM00198,0.9497860468290715,-0.487523562727947,-0.8097561834335396,-0.9537074809403725,0.600583447743414,-0.23411443989686187,0.8415249189241334,-0.006849981464775002,-0.41222094741313103,1.8786482163515228,1.9050171059253966,-0.6793743795760427,-0.4057325042851431,1.6054110665461976,-0.11847540158296346,-0.7750842009156185,2.840641519723347,-0.2038782496840575,-0.8770091302481237,1.5653704093089404,-0.8071052030297281,-0.734728296124617,-0.8305636138507815,-0.8604217702219147,-0.42425653378934397,-0.8266260248523613,-0.45271112912013833,-0.8693575157453777,-0.9384915926151935,-0.9383839495299111,0.3545984512819264,-0.7970104431379461,-0.2142578198799772,0.5769532543674866,0.3991074238446406,-0.47294727166260275,-0.4308839159744909,-0.8907127031113389,0.9586935414743009,0.4177632747909871,-0.5089875391339508,1.0232086177408535,-0.7813346269646676,-0.8354953016424966,-0.7283263038446987,-0.8497231962994602,-0.3662160960230359,-0.3841049651668046,1.8395097044321422,-0.12496923484502477,-0.6773612212521953,-0.21588005076893088,2.4984572219943173,-0.8455485635844584,-0.3192380471576183,-0.8073857430588672,-0.5835044232851728,0.970721783130098,0.920933474921959,-0.464034233666636,-0.37964577356338397,-0.4929571758811523,-0.924977536931355,-0.9770506514198039,0.9794008663720326,0.236968843948981
SIDM00269,1.3906907871619976,-0.7232701338266909,-0.7866768292863756,-0.09743919784713195,0.5897898397017934,-0.015195377366371745,0.13830249044106557,0.04364620995454071,-0.4449561074592563,1.6442299365300606,1.525108303859071,-0.7443698103166198,-0.40856741820589126,1.4853681420220484,0.14049492795734847,-0.7649132949290517,2.2968428294210614,-0.14341586370143056,-0.7958161524779913,1.2667422522213958,-0.8760927249494566,-0.7686721179396523,-0.8731290864265329,-0.7145142339645693,-0.42302413079365037,-0.9757867327840298,-0.6257327915568628,-0.7664522015268274,-0.9361330892045158,-0.8791495123115223,0.08566262170142212,-1.0175223736098327,-0.38755589270528334,-0.1890341646853566,0.30346718503929276,-0.0161150342491718,-0.13318498042781363,-1.032820473592884,1.5080248765862125,0.2452730907835266,-0.48427546255356974,1.074767037543911,-0.8194516609049862,-0.8269438102667814,-0.6752439680038416,-0.8882184315845777,-0.3018123528587003,-0.4185061826343294,1.654319799558674,-0.08343890111478913,-0.7886054306829963,0.5948462571545013,2.2299345445789185,-0.7450591370505805,-0.3676135878081027,-0.831666200248791,0.3198276820076482,0.9701428951744017,0.31481172370078736,-0.2599323603441992,-0.39555060802523145,-0.4714862488541089,-0.9041040864711097,-0.9320959995216315,1.0635521056053645,0.22246707404498559
SIDM00621,0.9333003884390009,-0.6530712254843337,-0.82184303023914,-0.6369323190390809,0.9906087351500493,-0.45642812165648533,1.4754759003972224,-0.0033673593658716527,-0.2701722072203833,1.5826661664262243,1.9277897007255442,-0.6966831653110986,0.39793916339475344,1.1585617776558617,-0.15407995819347378,-0.6900849435626653,1.991999676702683,-0.5270645436637994,-0.8165366132225479,1.6181621498477219,-0.7766094592324495,-0.727501418253098,-0.8945035889160744,-0.7817198399140056,-0.5571234463047935,-0.8893639770893118,-0.5135835887139425,-0.5403805491986474,-0.9275936467155813,-0.8236552399954464,-0.30840440936596125,-0.9303435681270436,-0.14599766301839623,0.6738052481604955,0.39536225025468175,0.007013946172660513,-0.46457655415200677,-0.8585515104546922,1.2810046546335951,0.34746629630326653,-0.44569634173289285,1.4502257410611223,-0.8068016338826736,-0.7812420065910639,-0.6749021360384302,-0.6398223059935505,-0.4520991687012196,-0.516440338343936,2.2963416086849895,-0.3392587552249865,-0.7726510131076739,0.451349919255926,2.522115148468716,-0.7559068034307834,-0.40480268249070706,-0.797895638407247,-0.6431429489820327,0.9657790066910956,0.3791745179016687,-0.6576654791443095,-0.43040192512208586,-0.6398734957027279,-0.5516342971709758,-0.9160078859019474,1.710804820800311,0.5152495568073994
SIDM00599,1.7257822637479212,-0.29440226085075666,-0.7599404039439381,-0.5492972080619796,0.5308862887933141,-0.6483854414717755,1.399452008244606,-0.22717948785928854,-0.40864769407592216,1.7848547472825116,2.290636688624601,-0.7289143675850461,-0.635487448547934,1.6736120120004794,0.10797371521103626,-0.7005798007708521,1.5334230849465744,-0.3114162089823065,-0.2720048837852157,2.262124085792624,-0.6945028602381519,-0.7241295028409341,-0.8514169439023678,-0.8533827650131375,-0.32372350940714534,-0.8698836147547748,-0.6669079983306012,1.4511136367579427,0.28279156412702783,-0.8094834238931623,0.20059850312295835,-0.9874382610383444,0.1436853023397261,-0.8256176023495456,0.2328442124916697,-0.5680905141806716,-0.6191307710564112,-0.9080748744392189,0.5645114666127987,0.5615401061492806,-0.5651969854642682,1.8408162613232952,-0.7678180826882671,-0.4844361231247767,-0.622183814574605,-0.7983468417492344,0.029693990734929517,-0.1708073717418662,0.9620544966257002,-0.13433550420971796,-0.9589214799215561,0.8979283430637497,2.254093309730788,-0.8314270151629267,-0.41029313446261334,-0.8069957814178712,-0.2704093607693861,0.7694238625182013,-0.19258075528996543,-0.49538012819751664,-0.5967069080177257,-0.5676107898070885,-0.8784680663284612,-0.7545997103627353,1.4033702447055387,0.4598137229844194
SIDM00118,1.1648515622691902,-0.6654999541880162,-0.7802576903945583,-0.2008584177672483,0.7737471079934506,-0.1115025318379483,-0.2634166632583383,0.30540031479917523,-0.6028286963439082,1.7077101539938275,1.6629471993476863,-0.6968653355951041,-0.6067213094364401,1.7637869292188704,0.659578397313038,-0.7063548493437853,1.5443113725867232,-0.23006852433924563,-0.6882706786374678,1.9764864697984148,-0.8379626961869148,-0.7149562554679115,-0.8187944647488384,-0.16212240619766743,-0.3247403745473126,-0.8895975671685322,-0.7661633069471026,0.10088365298026991,-1.0301480104613943,-0.7619390335277516,0.25887727820297907,-0.8887104055228571,0.5250632892942053,1.2847712284495458,0.4082359398318857,-0.7848222938524304,-0.41041870808961717,-0.8428458776422486,0.6647881243867146,0.6010249339159381,-0.10368209662551836,0.9785326978216875,-0.8514658153941174,-0.8175523186337228,-0.7573625720831942,-0.9049109252134311,-0.6409732187808633,-0.3146693840492139,1.821574732008325,0.2545399023819691,-0.8290362113053512,0.40318388982817827,2.763031068932069,-0.8089747738589701,-0.4497653522100868,-0.8175987101988295,0.5931540713550317,1.4630956757800981,0.6556493608068922,-0.037284941466120325,-0.12234638409469589,-0.44757273205408615,-0.8745603169522883,-0.8775833683377039,1.2545841141248162,1.209758933778646
