,MBOAT2,GPAM,LIPG,DGKZ,DGKE,DGKD,DGKH,MBOAT1,GK,DGAT2,GK2,GLA,ALDH7A1,AGK,AGPAT3,AWAT2,AGPAT4,PNLIPRP2,PNLIPRP1,PNLIP,DGAT1,GLYCTK,LPL,ALDH1B1,DGKQ,ALDH2,DGKB,DGKG,AKR1A1,DGKA,LIPC,DGKI,LCLAT1,MGLL,ALDH9A1,ALDH3A2,PNPLA3,AGPAT1,AGPAT2,CEL,LIPF
SIDM00285,0.6480378762747688,-0.2838341220022406,-0.8443277097356078,1.441123440697503,-0.5845570273095515,1.6146764042792805,-0.7762095213407487,-0.8452816157356156,-0.381988823163777,-0.650415796513665,-0.9510948077143322,1.1699450062169026,0.7525050984474299,0.4641838058748805,-0.35006373038183075,-0.6884006834663868,-0.20625067268751668,-0.8930751657116054,-0.9314674902944375,-1.1055614904975328,0.47916730002150726,-0.6931350329670734,0.015976355635944926,0.26427911805448,-0.5677507983433095,1.642854827257636,-0.8119599815645678,-0.8640692415283104,1.1116417559223357,-0.7484804902049308,-0.947212787650185,0.6261200530428948,-0.3620382548455463,-0.5023152187134097,0.928313895297558,0.4109387584325757,1.9054252066211284,-0.4111968047951093,0.3552750678431368,-0.61883900307896,-0.8765077118019197
SIDM00930,1.1466567969234045,-0.14744093908082315,-0.7389180228700657,1.2320897831752278,-0.668619820474391,1.2231007398569482,-0.7242536028851327,-0.7923315676948235,-0.16269618578283962,-0.10637249090734986,-0.9317952772313781,1.1987522271070912,0.1007407995317875,0.42745455180413455,-0.28121059942962034,-0.6358082002759942,-0.5321022214885738,-0.6826150843444717,-0.8017893704844983,-0.9404794589525289,0.005957416879362811,-0.6655104271936797,-0.8423952888927981,0.13574763184257785,-0.5157407136458334,0.3717400474828757,-0.7324799986041043,-0.7900853671409942,1.3177850754303206,-0.6299517579588388,-0.687946671834502,-0.6154557437926572,-0.3957336718925065,1.47027281887722,1.712251164395797,0.8114866836378826,1.2136287909497023,-0.34447082388207684,-0.22225154913975306,-0.6865199438010802,-0.8122764614061336
SIDM00205,0.347147723512001,-0.09560807783728384,-0.7520140036690319,1.5818454265043331,-0.7130718283346954,2.5789529279682517,-0.7544076495966066,-0.8595691058698701,-0.8257561311326109,0.6127388140800434,-0.8680787243726769,1.0172970257572556,1.281665713476415,0.2821102740522423,0.2644252538897711,-0.6744540871431792,0.6413565792958342,-0.6753198056486779,-0.9438971631388597,-1.095921630214499,0.8628942062071845,-0.7659576190025977,-0.6329299950797922,-0.06643529929414953,-0.4299964038492494,1.5657984456557925,-0.8657366979333863,-0.8606111642148666,1.92360607698395,-0.6477667888804021,-0.8620044113749811,-0.761013195720322,-0.357977057354695,-0.7689302076383107,1.6023895319871797,0.30410672451129706,1.136980666211912,-0.460974693619204,0.994707136757959,-0.5987824466543195,-0.857813439488608
SIDM00535,-0.5126538023235384,-0.014354918981751218,0.5788820851133147,1.5126153937098403,-0.7658446878342701,1.0787156658920802,-0.7868656091288095,-0.87818348115958,-0.11443292207331342,-0.34904603083391544,-0.9903692447109911,0.8997504896487644,1.5441404006710995,0.32927869649326547,0.34309053490852737,-0.6787468406037983,-0.7301019170187798,-0.9314135745118173,-0.7748103046695962,-0.84972606561193,0.5451322973393637,-0.503388867235761,-0.8354681716674409,-0.03654715441527301,-0.4859795248336906,1.5501446711152513,-0.7676893066653895,-0.7528945034799758,1.3574053733765572,-0.7174917613598466,-0.753567250854086,-0.8022541528040527,-0.5404991921174328,2.663434823369341,1.5793760664673495,0.4366570398475986,0.07919580314792919,-0.591851530602914,0.5487791906004222,-0.7067636989953472,-0.6009170806772665
SIDM01175,0.6456067425633284,0.6018223122352648,-0.7328178992044838,1.7678820070567922,-0.821605523484243,1.133190429973352,-0.7214263250153029,-0.7300487118995818,0.2966492377028861,-0.5181673442494178,-0.9569795280391176,1.6989891045842205,0.07285733203998523,0.2650848716289961,0.4088182985423184,-0.5743045202549698,0.28253747798982914,-0.8800721565961243,-0.7201135810547397,-0.9485833241969192,0.25202813268850693,-0.5698167559000251,-0.7720608145652652,-0.5156774857831358,-0.6036027809419761,-0.6996262103603912,-0.8190997465894776,-0.5744417840073682,1.8534897252205456,-0.4949186922936449,-0.8742706663654691,-0.8078154421079408,-0.4407100163368197,-0.4322620415999187,1.785343529536241,1.4107455796439208,2.410197589281112,-0.4247254797636473,0.2731442369711658,-0.851782661954641,-0.9893991470531985
SIDM00832,0.6150394791709135,-0.3188742214892399,-0.5066631045024906,2.121131744448399,-0.5440630414546406,1.8756343290162842,-0.7960936021487982,-0.47908686604719414,0.26005798054171836,0.7437713280299801,-1.0286025805582188,0.9858036654292206,-0.16783365818074047,0.2219150258221181,0.46001492021040125,-0.7522560452579538,-0.8254625010747029,-0.7086845835813377,-0.8762276433904352,-0.8525307694042642,1.0284230586321492,-0.33579139772230343,-0.8503397655697522,0.7181908263415632,-0.38238878327416503,2.479689739204406,-0.8020634335838268,-0.8206383511654028,1.295281279057913,-0.6467169209236006,-0.8765629461152243,-0.7693500549894334,-0.220890740458517,0.8983342163063085,1.6117285438173348,1.7391748497483404,-0.043547856840003375,-0.6479536117847015,1.2303694391371292,-0.6069594457646242,-0.8569049258846656
SIDM00528,1.2667302431302905,-0.12008042178016597,-0.7684848017761218,2.0089109680756496,-0.7786168822509958,1.5372590253673528,-0.8263594451366635,-0.662578630429353,-0.2518446583619315,-0.5312324266279935,-0.9432837280162695,1.0210394450769988,0.2150313404986154,0.3415849940913716,0.2753456188030153,-0.7783807548017307,-0.8845395608107132,-0.5908645250730016,-0.8176824564158249,-0.9407242713998057,0.8385422867138241,-0.6736511893738161,-0.7140048391305456,0.36336489952467976,-0.22133373113902163,2.4812145782666937,-0.7689751663333941,-0.8535631849331787,2.019824455167044,-0.6703027839913334,-0.8716140043565177,-0.842830822086168,-0.28776364434839613,0.7478265789624562,1.5571662050962207,0.8992638569827474,-0.48934473659736527,-0.5130917884000535,0.7143822607026237,-0.7663035134971181,-0.8663024293185857
SIDM00371,1.165836148464622,-0.32315937506578013,-0.7257757074398717,1.5246254073731342,-0.44937107141527277,1.5390685242089581,-0.70486905996908,-0.5370319420224327,-0.468554675993932,-0.28618878039853035,-0.8868710521367726,0.7031970822506189,-0.09567953485603503,0.12569142310552506,0.4220433951109622,-0.7466185685962449,-0.5852091006972834,-0.7630541953526793,-0.8918030188155265,-0.948699167800268,0.5951615246246287,-0.41769226885030486,-0.7919362166224008,-0.2573947394686488,-0.21729104466466148,2.238479468757182,-0.8160130880964876,-0.6690565247398444,1.8843216207729938,-0.3611442151346341,-0.8656737667553809,-0.843331779581432,-0.19016127635421554,2.1651473428118964,1.0842651737081115,1.5346221999478804,-0.09389495421210979,-0.31734067562247664,1.3686713687838805,-0.7528701428743652,-0.8909676393741268
SIDM00688,-0.71630123763654,-0.38821491735108393,-0.7455790173188761,2.249552418253288,-0.4228975054056419,1.106069819396713,-0.6581073863012724,-0.5328000710016615,-0.1288237741810717,-0.5143332994946163,-1.0181879347803702,1.7134921291589171,-0.7839103595290308,1.0549064906938503,0.68217463465638,-0.6344883686183806,-0.4769533050402978,-0.6161741436899103,-0.8273230646206651,-0.9323639918483317,0.4477568922833681,-0.4989533140440848,-0.7583329843323645,0.4257789582152977,-0.5266000826653949,-0.674295246297683,-0.7534408270114148,-0.7744920481618488,1.9956331667093488,-0.45363056806170493,-0.7989520625829897,-0.8695638405529902,-0.42640573558560924,-0.6454331169418999,1.6104650095667894,1.1301361525681655,-0.4699253846798621,-0.17562040920111785,0.8479945753784975,0.8429570153255541,-0.8144606272838475
SIDM00583,0.979688849541103,-0.2787592851022184,-0.5833463253749727,1.6446815825723426,-0.6072836146995102,1.665371628284894,-0.5240474105345818,-0.8096278089809655,-0.6228512057919641,0.5594440506663761,-0.9701532961690408,2.225074417294028,-0.358914060102246,0.3627594080026294,-0.0757694217451613,-0.7492436075795563,-0.30292202211673036,-0.6662339276096427,-0.829246896141469,-0.9685939653820874,0.7683732596296197,-0.6818993133379111,-0.7598999334027766,0.6219917808114048,-0.4915510598341346,-0.40149067565458285,-0.8093411065106517,-0.8099656204628001,1.5205625693745897,-0.730399496730713,-0.8748418619480204,-0.8997080502549663,-0.212227733753196,-0.08960093228994315,1.4067063165151292,0.8362066946864297,0.2303077271512869,-0.5136323485470187,0.7041867704211191,-0.7564056511669296,-0.8448373434530122
SIDM00188,0.6165647981011639,-0.49243649999428557,-0.42572121807761776,1.6013254021335948,-0.7220548185696093,1.7852488199518075,-0.5796042679081522,-0.8272643225691705,-0.8080563850766015,-0.6293822837510729,-0.9877133625617407,1.811000594579793,-0.31257707737165147,0.33905912024854945,0.8327879335712434,-0.7059556326029361,0.5087137487414284,-0.7446789722290523,-0.8093449189474317,-1.0073110836963095,0.6163199265081208,-0.6626452735655758,-0.7885391083570257,0.25837117216645467,-0.6628938606900447,2.3123610472649223,-0.7778245669995607,-0.10987688732400341,1.592719279151788,-0.6768779353226537,-0.6802660939676873,-0.8760623650921259,-0.3049545482788131,1.7473600936976121,1.0065561686083093,1.1860509535715622,-0.14413454792287186,-0.5471251148214676,1.035784149323408,-0.6801435061810208,-0.9497835721061151
SIDM00096,0.22774260831589127,-0.36714867841631,-0.6475172310001279,1.6508451524675365,-0.46651774355434283,1.3870640570750683,-0.7890624806984731,-0.5435353639837247,0.8197497001154888,-0.5672343283943435,-0.974918094446077,1.3911823269574093,-0.6004378470027057,0.16006316449724933,0.5122492260317973,-0.626724188605668,-0.5751308907810698,-0.670471049536506,-0.814354760135997,-0.9468808093741496,0.7125534415323697,-0.687308541167705,-0.7767486222944626,0.1986140117290788,-0.5326858365381809,-0.7633115033903403,-0.7200578726184667,-0.48959689043152665,1.2580161954803508,-0.3704372769416831,-0.864142567858604,-0.9032857883600601,-0.2925996569347866,1.2770814820886263,1.4305507659920675,0.8526993739598632,-0.5843047460499542,-0.4754616535656567,0.256119335907399,-0.7389354667702716,-0.7948534045782257
SIDM00379,1.0920178085894818,0.07441861717606207,-0.2977875751662446,1.6051369278912,-0.7197416174330715,1.8595152690479237,-0.6272074537030662,-0.5803379541867953,-0.6694442599994506,0.37557847574871944,-0.971047571223342,1.5344897188870443,0.18820060748525838,0.6420960162701435,0.5815795256005061,-0.6585799212815667,0.041030503553617446,-0.6395564143699362,-0.6741530614115933,-0.9899928744071742,0.5161797438206245,-0.6444632799838602,-0.8096529793532528,0.6039521866380221,-0.6714351712723515,0.47644550014428677,-0.7912308536193032,-0.2583756295270353,1.6639032919640735,-0.6004270748776589,-0.7370488358619085,-0.601981972745095,-0.37790782408355056,1.5936163944603448,1.4945113229093512,0.6511110838580855,-0.02217873827595856,-0.16562297609097262,0.33554024137505417,-0.7312803207993915,-0.8689458447222849
SIDM00381,0.619709005361602,-0.3900118515099356,-0.7200995654211032,1.6038172707571792,-0.768824912970751,1.0539659248323194,-0.8121025036819856,-0.8210494495800035,-0.1540234677432883,-0.011148904973741061,-0.9622745505078798,0.9161807613420924,-0.700575665310656,0.17627051154060186,0.23876262611897894,-0.7438122243450376,-0.47835360955693623,-0.9068210329194174,-0.8794902280027048,-0.881374295432291,0.7017847882489346,-0.7243497879592855,-0.8802168261098184,-0.21637402440166126,-0.7076250661717011,1.7351240201999751,-0.8297936707159508,-0.6974882762907858,1.6518628921361436,-0.635434624856245,-0.894837669380639,-0.895548345713859,-0.36708678518306415,-0.42706339215992134,1.632587513286962,1.7546070759132326,0.11809709057340877,-0.526911043517055,0.6140908280918078,1.8933986479928877,-0.9375536429677022
SIDM00606,1.1498840698367887,-0.18416966390394623,-0.722170542151974,1.9052050319675298,-0.6672159988385479,1.1589066333399154,-0.5225262495471751,-0.7182504309264283,-0.8097475164053776,0.047252403225412624,-0.9590240590720518,1.608719564751366,-0.6801951506951847,0.29693349399708796,0.37235911574689706,-0.6759148818609224,-0.07370373818934335,-0.6209810932489315,-0.8959347104711588,-0.8747726711885468,0.6694259701513678,-0.6542413338563055,-0.8878827274422357,0.3248724616007626,-0.5735696260349225,1.9029872490480761,-0.7910258209089329,-0.6088271235299144,1.5294642120113267,-0.020481649066070716,-0.9139615576542619,-0.8565241924668574,-0.3189273418432959,-0.43797344501643143,1.3649105470094014,1.714962643019433,0.6340994871011603,-0.4980267483650379,0.2305015127114998,-0.260959807005377,-0.9110697877589237
SIDM00541,1.2615088587683292,-0.23856315495466754,-0.45212412301355165,1.7744204693494354,-0.7247016217879112,2.4794151070178394,-0.7275480273944348,-0.5341637813914135,-0.40678815930490053,0.6323274522441078,-0.9682437282797023,1.1133141627016816,-0.25298935499796155,0.3883832321956701,0.28700421021320904,-0.6968745136435025,-0.795126016957237,-0.7066779600131033,-0.7896477519004448,-0.8185602285404392,1.5784395778733562,-0.5013168152441533,-0.8134908060702003,1.3739484039796084,-0.31537899739932673,2.6506256378006205,-0.8283149221755726,-0.8402874471574632,1.9853895876873986,-0.7112600247168542,-0.8941608044946098,-0.7979876309750714,-0.4681550698952819,0.22864226888215938,1.5823943592221008,1.6492992663575363,-0.7243230331836358,-0.6585216459624409,1.50344746319044,2.459262563132556,-0.8990079234057216
SIDM00808,-0.4907071578798107,-0.3964466709811173,-0.7259663566721047,1.6618570986618029,-0.7411922325083978,1.6082295321490956,-0.7446731788482066,-0.8207909690547294,0.25186071405595106,-0.01628973243925506,-0.9109882236455034,1.289035187946261,-0.6687811427699236,0.3485813638557695,0.47493840303571383,-0.5931431112881208,0.49702153484124917,-0.6793556330407297,-0.8008386006502158,-1.0127006125062512,0.5579367059353049,-0.7002862977913109,-0.8035360063206366,0.07506145591798416,-0.5539940042434861,0.6678147213833855,-0.7967498126255635,-0.8226293083626565,2.0842193788804724,-0.3967135105130261,-0.8860240258409423,-0.929460605467054,-0.5284135803586972,1.3765618066783905,1.4118863952531968,0.687721354433587,-0.35075064692105,-0.5612689980210562,-0.09488053531331075,-0.8148159183706928,-1.0477432770799913
SIDM00377,1.2501430567236165,-0.02786414218373582,-0.6548921375656473,1.4265791330689905,-0.7317398311807654,1.9818327824378548,-0.8300744432102138,-0.8188940988317008,-0.7823082388423239,-0.22224473118215118,-0.9926485160196545,1.5966123124251896,0.18397522213801623,0.439334960589443,0.45462513915842906,-0.6202957190217071,-0.008848175075856023,-0.8410880619127858,-0.687970060113934,-0.8124314599517802,0.5461299117793762,-0.6944092203994537,-0.8156731159376146,1.8014890961210852,-0.6328408010106141,-0.7621263997871647,-0.7689427376807517,-0.7986914305337601,1.3495751179587419,-0.6477721424587424,-0.16847365034996623,-0.43028152266865066,-0.12685644223923065,1.4136495187757605,1.4104729440621757,0.8028567291310719,1.27880793898331,-0.4521582987812776,0.23465723763147064,-0.77257866823626,-0.8290273557488277
SIDM00289,0.8832194017210782,-0.06794940602170188,-0.734834742794943,2.115150279667634,-0.4964511467753862,2.580253428169169,-0.700259648180459,-0.7812281920174338,0.6497825583388459,-0.3742132053840771,-1.0068421771038585,1.3019159115994725,0.09536227237359407,-0.031518229127774834,0.112823420885202,-0.656664932275187,-0.771243745835623,-0.8067049194478642,-0.7854388361637966,-0.8122182827659347,0.6279253870142958,-0.6193239090923167,-0.8281521067619417,-0.19025248732943825,-0.5562969209557486,1.106321210414548,-0.7952656092607783,-0.811227785374769,1.9179490558248924,-0.37820883075374145,-0.6709925943464358,-0.959123527282565,-0.3494738036553795,-0.1053877049558319,1.5862498638897762,1.1030516615377888,-0.6799060933256377,-0.6318946158216516,0.5959254159566416,-0.6551346575420267,-0.7543978567800792
SIDM00064,-0.786221153692425,-0.8612518707262085,-0.6616055454064717,1.420857180066004,-0.814755164485729,1.7213991771578423,-0.586533486937499,-0.7094588568879916,-0.33900892018147427,-0.49138566787526416,-0.9894057562449817,1.6633676850096426,0.11619111370840521,0.26359300840098915,0.3226967452762839,-0.6894919829508364,-0.39136451257295807,-0.6502481403499564,-0.7949377759672177,-1.0754431763134409,0.7491083920616864,-0.6234736732806342,-0.6730912711465519,-0.024470906509428302,-0.37042718571034616,-0.27969308711075774,-0.7940102283272568,-0.7885550888635293,1.8095325390412016,-0.5688837496656076,-0.8014008748253152,-0.9298375145762016,-0.2936460703588986,0.11456184682135932,1.139176187460741,1.0082193558103678,-0.21100708359197515,-0.49622469899690985,0.36067797020102854,-0.8216848791541678,-0.7652736483542697
SIDM01097,0.9861239167590581,-0.32380578209314237,-0.7959547338835432,1.2878957985938455,-0.5680104195702416,3.054692489075606,-0.7886429958912414,-0.8404467452596288,-0.1694086839509255,-0.14703795290007796,-0.9648866290665647,1.042888240128717,0.06330815252475094,0.8164546522599289,0.32241774909255977,-0.718638950408917,-0.07184731135256671,-0.8326702326814223,-0.7982442768718561,-0.9353404078171603,1.0889102386323881,-0.7161463174354654,-0.37246508407396595,0.32314659209957036,-0.5799088428625613,1.5765387542666986,-0.7785441800117641,-0.818537446010776,1.8119871306071678,-0.7425312625182108,-0.8336402250736938,-0.8052849408722611,-0.23398697223335377,0.45169333618056523,1.5280835909420427,0.4916828332053438,-0.46013502709743276,-0.37548165650665344,-0.008039748336492064,-0.6842944208128192,-0.8424848895216945
SIDM00350,1.938697397494993,-0.21918366298079947,-0.631240055584881,1.7350636311768772,-0.5890485896043053,1.237214682938598,0.06113364859006398,-0.5616424953747571,-0.8495400020062538,-0.601057793143925,-1.0982103278316806,1.415341516559642,-0.1258410775734622,0.3229535055700696,-0.47620310989843684,-0.7357248360777373,-0.6226928442641166,-0.4897436625052872,-0.8053364588503467,-0.9318713807378497,0.932648168824982,-0.7519383909574289,-0.8421604655654887,0.09241769262061574,-0.530041950620569,0.5440900885402089,-0.8178697214714644,-0.8073211312257975,1.769505397015656,-0.25015034174093925,-0.7735695913624442,-0.8411705458670136,-0.2544583858653536,1.2264664543663255,1.5016518776454169,1.7993069486950755,0.22513312594092866,-0.566685913359783,0.6763230745848386,-0.4892266766856389,-0.8552664081060757
SIDM01163,1.547499934786746,-0.6634873379914662,-0.7206585866690216,1.1981563409391962,-0.5459802203276786,1.7707764126237096,-0.4042997808450479,-0.8149465461903614,-0.4059546081041647,0.17749933508833943,-0.9734892369199778,0.8998617651794318,0.22967368249627984,0.3456852903375032,0.3719120419382268,-0.6628098480561883,-0.6056469144219516,-0.8481899742125958,-0.8930651625669749,-1.0140928993507943,0.5794923953687511,-0.6722664961741421,-0.7496910761550047,0.15177732375451727,-0.6137425703053245,1.4162398799628555,-0.8282585234481519,-0.8114778336751345,1.463903278220378,-0.459700668233302,-0.7199327274019376,-0.8100882957935132,-0.2963186338826962,-0.7642816779911611,1.556074518231222,1.375671340381647,0.9354052844639301,-0.4364905320473657,0.6210525849970197,-0.7604180266598259,-0.9139733268175815
SIDM00375,0.12711973502399898,-0.18126087097933946,-0.5710104992606219,1.658338498042714,-0.6885034623003814,0.9469178236537661,-0.7073311623785438,-0.8802921058913533,-0.8484172017593833,-0.581621267898604,-1.076547908274051,1.4755430555803173,-0.0660742758354303,0.30476606382332555,0.210643682027664,-0.6789045574828848,-0.8131089935031658,-0.9536632143770613,-0.9043904860387431,-0.9232951463926206,0.22810204073185472,-0.7662893672558964,-0.8295543124410415,-0.32810074722297927,-0.6297145688722193,1.4155969016737864,-0.8420672375985122,-0.7834634135624414,1.5066125087116402,-0.2778638955788543,-0.765251304225897,-0.9796534927852346,-0.24711704251036984,-0.7569718380841055,1.3297875843067537,1.576621670242293,0.29660304747487587,-0.6504457392908671,0.3791160977932228,0.759695896312721,-0.9802558650445873
SIDM00600,0.547711219430784,-0.26086614933148977,-0.7105792994793344,1.614736596197012,-0.7452504868723265,2.16498412063175,-0.7966576697039011,-0.6836076913762036,0.19266150345487695,0.47990610855944815,-0.9006276546451573,1.0477593248054164,-0.16739812215365976,0.4586693268245238,0.3146682341940718,-0.5789996667379737,-0.5456602217660446,-0.5939865225673234,-0.7684278390071736,-0.9572842331547962,0.3877870379117518,-0.5713761393064704,-0.7733933131125847,0.24716694657258312,-0.5474787207887584,1.0377468038431745,-0.7743910577680103,-0.6087535953148685,1.5142750759695227,-0.32861041049066286,-0.8364995435175713,-0.7998647407270327,-0.347621633240868,1.1607758321401045,1.327761404452493,0.9124288230647855,0.5526358807401297,-0.41925760964288644,0.2567913834413996,-0.770716914610505,-0.8428400429464843
SIDM00367,0.6010527456151866,-0.25481140797676227,-0.8038738407344718,1.4570032153788657,-0.5823068867211,1.2101819442007842,-0.7963445036388792,-0.7133820696889955,0.661955321777454,-0.47549818831926216,-0.9717557642802911,1.4749464536830545,0.10472223421599564,0.324869065731883,0.284969974974391,-0.7207506842831609,-0.3460248231487215,-0.753571728909992,-0.8482478826007114,-0.9420103113160406,0.8232407280922344,-0.4897897746453955,-0.8123917293134981,0.3657245574549426,-0.5481780404004676,2.1967360631396153,-0.7600230055500518,-0.8313001812019285,1.6537886919288154,-0.5143848336442124,-0.9229591996956347,-0.8721362967594083,-0.4691776444889918,-0.5788257824649644,1.474845684423781,0.6957843625376692,1.428856205392252,-0.3944243794172369,0.43208069857365144,-0.6707543202554367,-0.9209506187748486
SIDM00632,-0.45264668270062336,-0.2226731563790561,-0.6970464332081358,1.5499779468839467,-0.6229368654381113,1.5506576614759742,-0.6012586186526383,-0.6254318357175135,0.5858723328902251,0.21190493284849996,-0.9784839591480956,0.6112298650116463,-0.56946280101663,0.48569882367086425,0.39826848874459536,-0.6300188605451468,-0.5170653454725072,-0.7767113839476445,-0.7816804227839714,-0.9043192365524086,0.3564935844028356,-0.6761808393652369,-0.6786832041589017,0.39104073096415154,-0.7557286545338261,-0.09388245608133693,-0.8417363940540566,-0.8353395775645779,1.693893035156473,-0.2640529887378431,-0.8471404316342919,-0.6548826623066739,-0.41428496013989696,0.0719929215088991,1.5660449629561555,0.36610053295573514,-0.4916856234787758,-0.528834677440564,0.17925506177385134,-0.6788692223493418,-0.9287982443724218
SIDM00550,0.9223470718002397,-0.3831641132673267,-0.5444244248250951,1.592159460319367,-0.7681172066504499,0.8821072836768511,-0.5758773213844676,-0.8007387447287796,-0.7835980157376216,0.4581123528229842,-1.00770730563689,1.247246692421933,-0.6406107797775583,0.28115779601133684,0.2088246685890211,-0.6194390937847464,-0.36080530304528496,-0.779302983857528,-0.815981483193316,-0.8512536073698715,0.7553922841662831,-0.7499401009466417,-0.5970068519397049,-0.371532746600825,-0.6145086558131266,-0.4842861820564389,-0.7775079589025922,-0.7837658696351355,1.0865134581941762,0.13099047901945218,-0.8691105044717555,-0.6600189193081395,-0.16527916284252278,-0.5705964016358526,1.3281633850232832,0.5269665008664768,-0.04377448615286864,-0.6290298849717796,0.9683307016700667,0.5115710022518002,-0.9222015450985955
SIDM00230,0.8704004246401227,-0.4285653579476011,-0.5632342254944168,2.4847544672784987,-0.7529790239505688,1.1594931448009165,-0.6913664050302784,-0.4388678223096848,-0.31234762158529605,0.33575261162683845,-1.0126555299262876,0.9061835114207409,-0.48961201684366557,0.21333137993302745,0.17055066034076916,-0.7696212530891112,-0.5484046922536496,-0.8882161954322251,-0.7850280229487272,-0.9277359458399339,0.9704520773486663,-0.7314250387206739,0.640007957290244,1.0411695284691636,-0.49639643002473877,1.6678252449081996,-0.8288757347833172,-0.8631631049878408,1.5232470177767996,-0.6604740327178384,-0.8887328635110435,-0.8768416160834946,-0.42738248312114224,-0.5362484760011401,1.9745364719382614,1.1293664761340179,1.8707503589050984,-0.48794357483894946,0.4346026010536294,1.1284024540376945,-0.8427954167471887
SIDM01206,0.6566857054923324,0.088116841903826,-0.5799306916696958,1.672561243497478,-0.6163716245036106,1.702605850278973,-0.8741097084897601,-0.8138371881446963,-0.47710387101975993,-0.3732820389857646,-0.9488283169938118,1.272242067023917,0.3961562324014081,0.6006796959367469,-0.3036419623946344,-0.7238300128573264,0.7995632701431895,-0.7955937274799717,-0.8145841616673724,-0.9588292400738304,0.7376627204110934,-0.755042020125299,-0.09838851746901446,0.5253384654192548,-0.7064751579114976,1.9057869144109143,-0.47649090537225935,-0.7985117477357999,2.0772840078678563,-0.6455242248340746,-0.802759371843977,-0.648913396197883,-0.3863716844177755,0.12918166664881262,1.5247230142216541,0.8985813132342124,1.9313049974311773,-0.46723325537680777,0.018464005303632243,-0.6108149654678081,-0.7660629265909908
SIDM00127,1.7554144740007462,-0.298609391719923,-0.5123451946558786,1.3768169760912146,-0.7865351461576038,1.1690116074753816,-0.4774749459092573,0.2686510783708609,-0.5760611058421083,-0.378401525134103,-0.9859831402574329,0.6399130885156286,-0.8453620928845034,-0.019172083117583262,-0.2061766812504625,-0.6463113763337411,-0.7132213296871303,-0.6979489132702593,-0.8676345784739825,-0.9657626294425634,0.8824320437826662,-0.7336362732994202,-0.845412977383557,-0.21371278562266324,-0.6202814382105661,0.3800681063355798,-0.724116064376026,-0.8714521284391321,1.939478614376961,0.051219324063650394,-0.9097145200339624,-0.9038184410228948,-0.3610218529013867,0.8581671468097025,1.1619920262647998,1.6300367442020387,0.2203875209073357,-0.3580046725525037,0.8094629056708371,-0.5593265172793662,-0.9419887206570766
SIDM01042,1.6916336968491663,-0.3547548732887129,-0.753797208517371,2.294246203987977,-0.7531637706188148,2.039213683083082,-0.7497430059042908,-0.3883143447792423,-0.5573815579327865,0.1153215195500093,-1.0661627919796104,1.0198457818663327,0.34760012009607966,0.6672497930261091,0.30418146394636814,-0.4773907050855975,-0.7931357307627507,-0.3709628518066817,-0.776724463395053,-1.0315956757744544,0.6890941175962308,-0.6043825688217607,-0.5437148271217217,-0.37409142895108777,-0.5882297359648956,3.0938611528060456,-0.7886291734912151,-0.8533944791669279,1.905568670831487,-0.6448581800435353,-0.8437697117025252,-0.8170248548393726,-0.2713787201390552,1.2682221995901168,1.5367172795152506,1.1091077888340855,2.1063892621901394,-0.5084581064193341,0.32243471078980174,0.11782430174349207,-0.8915117379602118
SIDM00491,0.6644197711346376,0.7603538845953471,-0.6303968281723501,1.0323701282022923,-0.7442474147320624,1.7010588784150236,-0.7551604065831534,-0.8008930219926179,-0.37425285502447814,0.17972318627423395,-0.8903738655598906,1.447792413303269,0.1467920957663794,0.24303295670847425,-0.07418275270699591,-0.6409832467573181,0.12472041031133714,-0.7425443155778345,-0.7236502323135615,-1.0200382162295962,0.810756237429487,-0.558920745374031,-0.8272133660677871,-0.05485736390097968,-0.583409014763298,-0.700513515435995,-0.797775910130241,-0.7152343995492051,2.082160678681525,-0.523796106897105,-0.8205310223072421,-0.2111864167301739,-0.34428000161310457,2.007583264240861,1.3803563009020587,0.338671969005676,1.9241172926633816,-0.4153689780477769,0.29075749731709155,-0.8159620651477558,-0.8398750567936565
SIDM00488,1.009971728209279,-0.17077317055764354,-0.5368470607107712,1.5140147774006227,-0.5370396453613011,2.007575896387349,-0.7333246649734826,-0.745054650995846,-0.6119226247685994,-0.2697607234911673,-0.98523019368143,1.4337695879178558,0.4858609919571541,0.07202246528105355,0.3102316012035799,-0.6822498480989467,-0.659850279116055,-0.7895814601225353,-0.8257865750205509,-0.9152503416421064,0.9582911567139804,-0.7161618069227275,-0.738777338469596,-0.045957938426362185,-0.6231222250777769,-0.37059282343612343,-0.7896201019748409,-0.7810332943030603,1.4039116279033574,-0.5803813318430284,-0.8278685482670399,-0.940778230528865,-0.4045816473878005,1.6543819185189017,1.430411786665174,0.4964599738372747,0.22414704122588616,-0.5106354704108599,0.7784148543474332,-0.7913110310729566,-0.8602336716188076
