,PPCS,ENPP3,PANK3,PPCDC,ENPP1,VNN2,VNN1,PANK1,PANK4,UPB1,COASY,DPYD,PANK2,BCAT1,BCAT2
SIDM00542,1.2776467512766903,-0.806091170461774,-0.2434186046680768,-0.5641169758351404,0.39570865473542466,-0.9187003570556234,-0.9762011514820068,-0.5105723535660198,0.9530861849399983,-0.7302906081662935,0.3249609133765865,-0.4410632759776884,0.11582418087078053,0.9973219276899213,1.1043138514393112
SIDM00198,1.585561682629627,-0.4285464866152382,-0.0984501326685286,-0.4732911960584865,0.15114414549548735,-0.9151792118068408,-0.9771008392226151,-0.22183168469862802,1.1636219308902647,-0.8205560221458712,0.7250695638850435,-0.16859274733837432,0.2338191287733256,0.3762436363538779,1.6149553013666338
SIDM00269,1.4815153720462786,-0.6289423495120805,-0.18871460398842207,-0.38764465940205045,-0.25410025042731743,-0.8789157822850721,-1.0221350355312195,-0.3751253774558673,0.9789889000356394,-0.8213704048786107,0.5385493115352764,-0.2719513997946041,0.08393185804997434,1.2548014957487579,1.5934763134198136
SIDM00621,1.5488882714599028,-0.19047119677726587,-0.2228414587494058,-0.3961651664219249,0.7886492926929861,-0.8884080563841293,-0.9740732452895142,-0.13851929966198284,1.0060930791969196,-0.6922645147020676,0.28392548093157627,-0.750956154762272,0.24789324139112698,0.253048818549633,0.7835559337032706
SIDM00599,1.432205379440487,-0.9117184932927671,0.36839750287026485,-0.41065186106133117,-0.5514644893176985,-0.8617155207301748,-0.9696317619098105,-0.24236086311821411,1.0677453202664622,-0.699200768616528,0.47202268214946697,-0.5623430010950353,0.44096743520748927,0.8699570951185165,1.0415490715917721
SIDM00118,1.7867871772456925,-0.8873129503735766,0.16528358165870669,-0.3185364789245149,-0.7231288926324362,-0.9066176161752029,-0.8536004261635579,0.9516399762099877,0.9444817304061066,-0.6905001198620911,0.5642912911433924,-0.7735638217543768,0.10724545248076842,-0.7528679601655565,1.3440330460026155
SIDM00596,1.8454662044728676,-0.8634839561033809,-0.1995697621812607,-0.3103164257581085,-0.4502946544322107,-0.9181266326080992,-0.9800844675898116,0.11099306817800643,0.9546118021234618,-0.7609451447641318,0.7768302184990126,-0.31100431482165203,0.192600195099712,-0.7256559055673428,2.085214760904984
SIDM01251,1.4013225513569456,-0.9014919033320957,-0.3097120729419889,-0.1837301620171525,-0.8363091794050598,-0.016234028074372093,-0.9555582276472074,-0.41777013116131095,0.8491154918984397,-0.3246924818530438,0.7845964921776658,-0.694559184503221,0.37616698408967986,-0.761675761418541,2.1743129799880605
SIDM00197,1.5070933676180878,-0.13286816445186958,-0.25688883189509404,-0.18907387027646178,0.1193868262216025,-0.8619951770055974,-0.9236076295383502,0.4003338884757154,1.4856918851416543,-0.7556034344154373,0.5036381793550906,-0.7940125483347696,0.10826410402959528,0.6487065381982323,1.4057209952642395
SIDM00810,1.8520033936389688,-0.881456125233792,-0.38138202175740604,-0.3878804948112004,-0.6174987688732471,-0.852593069530679,-0.9332343012605359,-0.543752753818726,0.8176729923536461,-0.7280980065513214,0.2511513289819017,0.4247337373807748,-0.06859620033911877,-0.6169855398752179,1.8160916752337222
SIDM00174,1.5313979063265228,-0.9097485813972334,-0.23157852241031168,-0.5833072595726599,-0.5090420280612997,-0.9118664583654493,-0.9857344544782471,-0.5534670847928412,0.7745539888014998,-0.6867246757924007,0.7327621213050031,0.7756742276192325,0.26806096303895094,-0.011198919951828918,1.5960759476124478
SIDM00487,1.8557286295743856,-0.7855312806929617,-0.07398771713243671,-0.26949024530763555,-0.7544096335570757,-0.8978738414993944,-0.8948565192879697,1.2842354559194138,1.0413929803460436,-0.6124240068293728,0.8703908546522604,-0.7263800502967747,-0.23845187767064796,-0.8986887203277759,1.8866330319335385
SIDM00263,1.5427525205756982,-0.35788261612478295,-0.40315650979411116,-0.33626165462316937,0.1523283964141544,-0.9175055261988668,-0.8683732154191995,-0.10485412080748799,1.1824287059248924,-0.7402200432935236,0.5559483809989935,-0.5537123255435187,0.22549431159928823,0.06657475099901274,1.749060102786545
SIDM00277,1.8201575218762511,-0.9198226166353168,-0.3856252430070119,-0.22963764034733566,-0.7646828228527645,-0.8957342292875016,-0.9862416679697771,-0.12477953842125719,1.186507273825949,-0.41723666937459153,0.40723434427766825,0.16870254447107244,0.225494992686546,0.5215969160695377,1.5097591678857223
SIDM00592,1.9214312277490149,-0.9243336517620088,0.17550953604129693,-0.4759892584928558,-0.8543675252498203,-0.8557228154913615,-0.9454235050086182,-0.31009405237469084,1.059561706944854,-0.6954194161819244,0.8690235622681807,-0.23091512418462834,0.3580722630668892,0.8090112656628172,1.616004095235521
SIDM00496,2.0253820710199033,-0.927441301035389,-0.2101534364040938,-0.1768537538170696,-0.7555572838507316,-0.8223070985640643,-0.801480648233651,-0.6563419149946655,1.1366462745977246,-0.7856316937023609,0.77024648100999,-0.24275831085625443,0.27956694901063445,0.9119694272298977,1.5307615240998533
SIDM00793,1.253068936135743,-0.8465650128376232,-0.31033568166543596,-0.0455347990000012,-0.7199672619053129,0.04566737317148959,-0.19593783556059402,-0.3542013799787689,0.9705961088108045,-0.7011788640378704,0.6696442781907784,-0.4880404129325471,0.24708741199604264,0.6054610889113431,1.9565781770277508
SIDM00121,1.2118129126820854,-0.8134021993142686,-0.16607051738402784,-0.3610256516148402,-0.7492564724347844,-0.7018730059103911,-0.9444178320175728,0.0686231924001587,1.2347914820640697,-0.7211992494993325,0.5685873486180785,0.41384155968970915,0.38699521071338266,0.572222406204054,1.297180004845744
SIDM00202,1.5496315531270077,0.04610312885120969,-0.1285793376783764,-0.4556598631562236,-0.33771150984441095,-0.8145009087328066,-0.9837022673599743,0.14546251667819254,0.8999338127730897,-0.6634159812512008,0.4572230609148177,-0.8244824974365758,0.0711428444795993,0.6453004481223196,0.8429475073180976
SIDM00047,1.75125796175472,-0.8860048173594255,0.21264372909047422,-0.18840264710998947,-0.799245941983025,-0.8562435614924313,-0.9508304173367387,-0.3669883628754965,1.0615342612798415,-0.7722060919039374,0.9610640761484107,0.8945515200663354,-0.0014612664757279962,-0.7793892018428129,1.4588016916552518
SIDM00885,1.7907461375895373,-0.9026418516665806,0.5611479792180831,-0.5853975916926327,-0.8738696724385433,-0.877195078381754,-0.8696483803053275,0.2676839254993262,1.3710599305560778,-0.7118549269461479,0.5700885941813908,-0.7697903124955284,0.3016116396605807,-0.30819850520293846,1.4855934176431518
SIDM00201,1.488681017099671,-0.48033863395371423,-0.3686665711956275,-0.2815486630748391,-0.3860540418401189,-0.872719608137079,-0.9545616621161742,0.23153661731410044,0.945824790191985,-0.8464657101352773,0.37258980824087184,-0.4637196723700256,0.14151662578634847,-0.41804794758724917,1.0918589694947631
SIDM00789,1.8242254999855085,-0.90408978311044,-0.08439184177260997,-0.11831907271774016,-0.8634565248860178,-0.8876435020718669,-0.9924322178436388,0.6538639945991254,1.5929356319377883,-0.6696606609252986,0.7770831794288351,-0.5707713619042595,0.04156267740517964,-0.7779695046518206,2.1585902635455665
SIDM01248,1.8229743387199655,-0.858016889470984,0.017665551843992808,-0.5323617883122782,-0.7454586209738672,-0.9452962262745835,-0.9879530853633448,-0.6124870066924057,1.2531629439315206,-0.7255581286594857,0.5033336046530599,-0.320571747275355,0.12079588503613309,1.1736522722252423,1.7781795010269013
SIDM00195,1.4629264177268955,-0.722031527967447,-0.345260238565027,0.1654491023555798,-0.4757289028867937,-0.8666993582267823,-0.977603620687035,-0.3297299090409608,0.7904409416438739,-0.7656953997192734,0.7030189525590552,-0.662565965610568,0.2995403958721771,0.8949554980002254,1.23306267530377
SIDM00517,1.8602272290379687,-0.8612700204231618,-0.7138392516338382,-0.24397963242023415,-0.7768255076799259,-0.9117461905702092,-1.0222806804938804,-0.29707120453416813,1.176430199084747,-0.8408202266180977,0.7899822376210668,-0.7069150807537563,0.02956183652191759,-0.9808011534200373,1.6523591845609915
SIDM00534,1.8314199530876532,-0.8649293139685927,-0.025567445152248815,-0.10003279157860075,-0.801524373088227,-0.8891101199578083,-0.7728291235123382,-0.3560331028123077,0.7708395301612554,-0.6248616419139362,0.6735125752754559,-0.7623474241116708,-0.022324308653553823,-0.8427043824210089,1.571324851775638
SIDM00863,1.7223917617241102,-0.8191724276614886,-0.49374620098786576,0.1561022255662062,-0.8026447670068211,1.0578637938611977,-0.9400306322572852,-0.5798365960978618,0.6123694536005756,0.5429692964626001,0.2785349612026697,0.029106532085623298,0.3364391210140938,1.0002575068353687,1.346829027634859
SIDM00211,1.550439958472497,-0.9039456440538769,-0.2882922310003743,-0.07040579153560617,-0.7876779683457681,-0.5432978544710976,-0.033930685649255395,-0.48087090879670485,1.2887791398902297,-0.5733173041790569,0.6308986086089468,-0.16640131611446193,0.2262743110626024,1.1276350706370202,1.8076919525417838
SIDM00539,1.7645838795078936,-0.9416826782078258,0.3244088988896348,-0.38160639584846917,-0.6510773133191681,-0.9218240165468367,-0.7596323952864215,-0.5059783593208214,1.4043807919789981,-0.7998571174876568,0.925331019324744,-0.7152312885992319,0.10678539485047207,-0.7924659177474473,0.3845898004102115
SIDM00875,1.72818291886785,-0.9369230536775506,-0.23891918371648954,-0.47108720012445104,-0.797721114966301,-0.9504048976029521,-0.8700415906893382,-0.010409612507991259,1.4769470349936438,-0.8595157462798863,0.4046207255299345,-0.26445003071879936,0.1010133518843217,0.4811991220018828,2.05001271650166
SIDM00679,1.8306606164795751,-0.90751522515152,0.772410842148751,-0.24552024793783112,-0.8124509978964111,-0.7944933119862911,-0.9388366935226039,-0.420129373884361,0.6269654296883861,-0.7209111398273379,0.5064953956093293,-0.1675024330365,0.08494014803725704,-0.43610776186821276,1.8074046472500198
SIDM01146,1.917919874497,-0.8527400893246416,-0.3579555236182839,-0.37033026527242685,-0.7500478529290363,-0.7920690069875216,-0.9473991784409588,-0.20639323955975644,1.126919260788976,-0.7994510480008293,0.5245281824657213,-0.3437424200145002,0.23368345948255745,-0.7704399411011893,1.4262079816804119
SIDM00156,1.3525879615873888,-0.8294046981060137,-0.22627749687729073,-0.4332636937427587,-0.6772893391878083,-0.8403088370452655,-0.9227344356232611,0.5003064351322358,0.7728747134428249,-0.7039505055670711,0.38188859952574666,-0.3487604156761713,0.0033454671567553604,0.6262818261310106,1.3899558677159511
SIDM00420,1.7654008043859482,-0.7369742897504679,-0.2972781481368836,-0.4998127725521659,-0.08942085595992275,-0.7910059002230546,-0.9337310949274102,0.2529870343323507,0.7364513255014132,-0.7802666188466062,0.41673239452660954,0.03458368554309434,0.18510138607137908,-0.06437298398751518,1.8968694868448024
SIDM01145,1.911432098934338,-0.9046513471650702,-0.4326161941862962,0.024057137761338093,0.24079745785148235,-0.8518035740038411,1.2532593981094735,0.617472249984572,1.2304127488899048,-0.6715799834042548,0.4986406105837742,-0.8013220618943747,-0.0025321400489638685,-0.8529220342003232,2.058118056017164
SIDM00256,0.9097337848373098,-0.8552702650895255,-0.2696445146146842,-0.4490658172211685,-0.7837752509341982,-0.8635908164544467,-0.9352477593749254,0.5398626149856445,1.2243122363360397,-0.5631518491159214,0.72959930756876,-0.48633908084465816,0.29681204934217253,0.8214585307726661,1.7879796066629354
SIDM00444,1.4407894563759098,-0.8691528874308453,0.3616735968811857,-0.1767066290635113,-0.4721691797606581,-0.8534966277900914,-0.9098365978340425,-0.41117524297872793,1.0467277076716637,-0.7142046248003638,0.44148079668366164,-0.5577839066678105,0.08381946804800965,-0.7800080357340039,1.5007315141839934
SIDM00137,1.7698585071425528,-0.8925392805605725,-0.10540120922502834,-0.0630831209096824,-0.7784270214245554,-0.9219724312606202,-0.9960305164677893,-0.4401037246695594,1.4118239366757475,-0.6784068766100775,0.2072603966500559,-0.49357457199637383,0.20167679584672266,-0.04206828791564124,1.7526269197661408
SIDM00569,1.8343465093312425,-0.8889518503365654,-0.02177130402474666,-0.6013688682858306,0.1331106360405278,-0.8312729733055783,-0.8791426998286264,-0.22303809552432483,1.048147952328504,-0.7286755990746009,0.43093297160059413,1.1908167860385694,0.310583049951768,0.3585636020367469,1.540831170692966
SIDM00445,1.498339626401118,-0.834661054934042,0.0008727381814982434,-0.4796987647619055,-0.4675424287512963,-0.9075502974104568,-0.8888801532457449,-0.018484905264699425,0.6235282311223621,-0.7570643390113069,0.9924325304837299,-0.5148057866143662,0.49432470985823523,-0.7459082526662549,1.9195994963296488
SIDM00094,1.438731054385817,-0.9116455819211611,-0.1531370638352842,-0.29402122204447423,-0.5674331150771488,-0.8657742663435114,-0.9239314633610355,-0.503531347184715,1.055238071426488,-0.8559393370825468,0.22023702613497406,-0.21740918505615794,-0.01677156804118217,-0.2897249309647323,1.5057454641562584
SIDM00576,1.5590905728530184,-0.7998166596249675,-0.0436571793332899,-0.24971677807537723,-0.8224964324506833,-0.8573366980085749,-0.9370736171769372,-0.06562605677551202,0.700655330898245,-0.44763558371819895,0.19545841326773625,-0.3276267435510985,0.20506574590839394,0.7176909921238324,1.2791062801605604
SIDM00257,1.070982347595234,-0.8666591569272984,0.4001296666838279,-0.46018924316797377,-0.21379286960791227,-0.8928158860207485,-0.9792264949821466,0.3603336083382903,1.1007724603890383,-0.7306278303421821,0.7100127613259462,-0.6382184177048661,0.23574194416911742,1.1830459186379403,0.9943938041454173
SIDM00835,1.6804957812439265,-0.8156322272439681,-0.07965966929891534,-0.5329060134750746,-0.5041327021947355,-0.8999941857119722,-0.7002998237873895,0.5361590886604108,0.8342057623403062,-0.7747044662287738,0.4789273726684035,-0.6791115081239268,-0.08375700176949251,-0.8781356979341838,1.1060868464661195
SIDM00781,1.6883674174244792,-0.8159134797052413,0.4414237783403616,-0.011925183059228078,-0.42211852297680186,-0.8229186609468124,-0.9077613140186274,0.2012643701171414,1.2858321495807712,-0.7251621271403366,0.7124304084303156,-0.6690872591639117,-0.23558137097754925,-0.7623517633271845,1.7500020793637594
SIDM00700,1.3996980772539145,-0.9184331759093858,-0.2904168728803752,0.11224345449957253,-0.3970273428503559,-0.8334259967142681,-0.9551360991653582,-0.18555851538508727,1.0613754024948587,-0.6752433079056127,0.7304257174265318,-0.19830184012141516,0.3696501431605041,0.9775850715693061,1.4418216356145788
SIDM01126,1.0278091625239978,-0.861612307860097,-0.20983269339096594,-0.42057584423280614,-0.7942221090220455,-0.8353833902122905,-0.9714410306696799,0.021771059651748394,1.6888681574025883,-0.6641667462459944,0.6014946988347261,-0.5966325601763718,0.38747463118036185,-0.6408358587395271,1.3394676953366575
SIDM00259,1.3512453270060887,-0.8709670274379795,-0.1661696062298643,-0.2967482576633892,-0.646598226823989,-0.8817171315415112,-0.9203450412163281,0.05654986112058348,1.1250235626722598,-0.624625793393573,0.3956275855228497,-0.6374505450960394,-0.0658415671738848,0.4666115817977887,1.4081447744819762
SIDM00834,1.6719502429882716,-0.6991969021339494,-0.4713774378388557,-0.2960380800547592,-0.8617372740991536,-0.8773734347669474,-0.8602600966296462,0.3535940281543797,0.8930412654829942,-0.7870257174528597,0.8019037614170543,-0.7745520778766742,0.28784986217434644,-0.7871984417170796,1.3646672892215936
SIDM00814,1.6234120756663402,-0.831833114460618,-0.4070489982528855,0.19749079107725093,-0.7707456740477643,-0.918200726528933,-0.9578170705894552,-0.38552049452117826,0.6238989622327481,-0.7930028200247511,0.12786520443337115,0.007797922387695259,0.4283068245845248,-0.5189717724613029,1.7571849496691248
SIDM00258,0.8672903980771535,-0.9110236222888316,-0.13425732457996242,-0.36220860007828104,0.2980981795721649,-0.9116749747024873,-0.9486637172161977,0.4929518366384716,0.7762621699907035,-0.749059434742901,0.22852565548556789,-0.6386543153846612,0.09208479543332863,-0.33623598941629035,1.5015459556663713
SIDM00577,1.1874306008042634,-0.9005923961862959,-0.06794838852312114,-0.548883484296851,-0.8076318651337148,-0.896614556779598,-0.9916926412116237,0.451505318062091,0.5824481555136827,-0.6736201966540452,0.7141073032825194,-0.32800904021488236,0.004326199065026441,0.7889075582354302,1.3778970857531974
SIDM00384,1.3021496442104525,-0.7889034063460187,0.1692533416139685,-0.35182248518075376,-0.33044700944769384,-0.06452073554184169,-0.369835998917912,-0.49463518108027044,0.7407145694774411,-0.4601794669523133,0.7387441518830118,1.0300130917967305,0.11599924732216965,0.9187857601525808,1.5030781981069794
SIDM00837,1.7769439860024399,-0.8099938839045078,-0.3273234100787464,-0.44407772056503086,-0.6463169107240841,-0.8834726027066225,-0.9828198299697346,0.171664330556413,1.2982797569793982,-0.7683687409393072,0.5895345026153819,-0.7353681901907033,0.13627609755256007,-0.7862885374411414,1.7568443350897405
SIDM01133,1.4780857846509654,-0.8919340791288979,-0.5525772370791062,-0.17162963170572115,-0.6662081466485245,-0.8937324146504824,-0.9714912272973162,0.27759726698417453,1.5545969288173365,-0.7138447639819905,0.4477041975187054,-0.7733495135777533,0.5001476939268463,-0.7214684062586537,1.7876057433216097
SIDM00244,1.031997125678497,-0.890180549891365,-0.2801231390707437,-0.41477086315918904,-0.5621521782809961,-0.8585522305759479,-0.8714506796420325,0.1102982999745906,0.7356966899999943,-0.6851186204215876,0.04161174886022112,-0.4387422577479839,0.02112102617943188,0.485942254096334,1.5180924032437262
SIDM01161,1.6701828609921012,-0.8235432320159348,-0.14379674690064287,-0.5297042003016139,-0.3057021597356285,-0.810449153361578,-0.8340466729813831,-0.4417253207170486,0.9726475678114695,-0.6758028542297114,0.3824292483442099,-0.2114713605987892,0.3101126301416794,0.3758437354566231,1.237996896354951
SIDM00579,1.3034124897567445,-0.8597304632631027,0.12591162617109986,-0.6031106377529586,-0.8376356455889553,-0.9241835963907796,-0.9907702266625041,1.0450297086380271,0.849030227100372,-0.7981170223755972,-0.43126046455689443,-0.5270723698998105,-0.16997900078337544,1.009476215044115,1.3103798454226483
SIDM00699,0.9734038714630178,-0.8859167207038721,-0.13522554275844104,-0.42044424383614193,-0.6567979487637524,-0.8804881505174947,-1.0469588765650217,0.23092436686168566,0.9736172094680453,-0.7999347459427901,0.22296870648706538,-0.6809466131410103,0.33660340019694124,-0.38331513290853064,1.8274017889387784
SIDM00721,1.4949732930370392,-0.7860820288121347,0.27701893952185486,-0.4618135199585623,-0.5936273413767211,-0.9773370977469684,-0.9626247205770919,-0.4440406443868824,0.931003071749334,-0.7661119404961134,0.6866960417760362,-0.8190911765382527,0.18374017176763488,-0.8315381930161713,2.559413571532917
SIDM00082,1.792836327850331,-0.7772409256366384,0.020303554708782267,-0.44262527701979004,-0.5776485446400904,-0.6154634165415437,-0.9371203801546155,-0.4781740907619372,0.7169222705349751,-0.8388302516101862,0.7564695511598245,-0.5103410928522265,0.08827130222409113,-0.9118140876469778,1.0238516398735455
SIDM00320,1.7980604610857054,-0.7803580453019795,0.09947334546238136,-0.18372451553089356,-0.04595629279676586,-0.36392078906579794,-0.933414873021829,0.0037441243242034134,0.9541587534669209,-0.7011244906892576,0.4549782877199141,-0.7850798516834299,0.09321701141414843,0.48011269880118984,1.9622990938720914
SIDM00967,1.6074831407749521,-0.8154566929535649,-0.10232696985917764,0.05174887449204168,-0.6893053398316276,0.10861757058957598,-0.886768116117885,-0.18099507670937656,0.5512039124298159,-0.8326850267964045,0.8453622544503826,-0.45377075601151606,0.1954736389066939,-0.7903645761578146,1.88375147803777
SIDM00508,1.319526945260739,-0.7423209403780546,-0.03695132167524331,-0.16628813772174983,-0.8952643826894913,-0.9446616351658312,-0.9544705750899196,0.7448262018726178,1.3572085268033152,-0.8478815955014648,0.3226621652118342,-0.822423204198124,0.13404028168475585,-0.8803726077651035,0.9360820533686887
SIDM00859,1.281230485053376,-0.6973498622772151,0.20198081300050416,-0.239856513623652,-0.7502946115713557,2.0415414913898875,-0.8964428865962989,0.0849779801583126,0.9278897063019282,-0.08926556451324662,0.32561837508153024,-0.7248757786955901,0.30820596443754367,1.3685677660009778,1.693609200161699
SIDM00393,0.8824877699278092,-0.6816909424149858,0.16740930321365846,0.029751872431428406,-0.7791974100675071,-0.9293866099781505,-0.9222149326735308,-0.4413026937555049,0.3893889165678616,-0.7462860703744265,0.46594735204589466,-0.5245016559943223,0.433247697713376,-0.8343904270832208,1.366911516253969
SIDM01174,1.5848046228670216,-0.8070175457352367,-0.362263777703614,-0.47509696868883483,-0.6880540243778873,-0.880737171888707,-0.9748448089246144,0.16787688423956756,1.0882028049622008,-0.7966162237144436,0.4182571345965807,-0.21062530152912975,0.3779943603195112,-0.5742696223250511,1.0723360365517447
SIDM00530,1.8948417328391485,-0.8770335148590019,0.1699210163450626,-0.2322128203191481,-0.5260788215028921,-0.773802105745761,-0.4514459675429083,-0.027882284316362974,1.11739575972506,-0.712121958282455,0.29852607649521873,-0.8258464404359604,0.07162519550696017,0.32079340414706586,1.3558209819804168
SIDM01149,1.1859690093579953,-0.7168550065299945,-0.18715324044313877,-0.39806568938084225,-0.8683678472562243,-0.8738603722323447,-0.9605465753723588,-0.30319296463305445,0.6968112043915896,-0.7970903188464858,0.25673629211424726,-0.8144008183657742,0.3224370881989457,0.7212450291381365,1.8745718804684786
SIDM00243,1.5687631247858433,-0.7996113056603915,0.6868960153350924,-0.18440680895770115,0.95800517933225,-0.9340020737212041,-1.0350635390845289,-0.09490762273604247,0.5038788020595157,-0.7583698894225643,0.6224787552495757,-0.8261301073523296,0.09914843351944434,1.4714293824369549,0.22636250166025085
SIDM00176,1.5283620127148445,-0.7853378344245442,0.07772721860627427,-0.6069883641010384,1.17884339679057,-0.9050561345131836,-0.8658404956326777,-0.18561472501735146,0.7098968596836747,-0.766069019414461,0.118146183493296,1.154665380444051,-0.011168290859215375,0.09359606951566726,1.5174982639085488
SIDM00422,1.7065297228968859,-0.31140537684978387,-0.07290973443894583,-0.3696959072710401,-0.19165315616534262,-0.8723521324821084,-0.9719178790593035,-0.509721035098917,0.33381185500481514,-0.7898939971579725,0.5550181931007756,-0.709829870296086,0.038616390886868926,1.656929182321579,1.886260497326967
SIDM00532,1.3378791789724491,-0.7674841671336287,0.10920229676406415,-0.5791709207690935,0.391587936194436,-0.9580843797001234,-0.9908705230077411,-0.19251903556263267,0.7587400031349923,-0.8279972222196852,0.14749424642033304,0.3944840794833705,0.10502626937509055,-0.8310671488274358,1.7436319668639098
SIDM00077,1.6996357026951303,-0.8532287397971444,0.46214874761326485,-0.5482297858306026,-0.0002349519971710562,-0.878817907180125,-0.9655938336272183,-0.6222662611207983,0.9319063488467347,-0.7609782894121201,0.6396531512567873,-0.07884514472414517,0.13246061483943242,-0.1723243081681084,1.5173860620396256
SIDM00561,1.4193348613395775,-0.7705374670295206,0.04843869827730124,0.15174690038747388,-0.8152681591170666,1.8550577903579044,-0.9773020302551875,-0.2120602490383144,0.9522284415422815,-0.5582436444272854,0.1892794946624502,-0.098211009697204,0.3148867928932098,0.2747717649476704,1.3641113626023824
SIDM00407,1.3700282539266742,0.5064056227792321,-0.12275264642882962,-0.4118226402686352,-0.758553381863486,0.9814803345856933,-0.9742785665231509,0.8577281155613682,0.3936263392343998,-0.6505147096358503,0.5470727694865668,-0.3531607401406279,0.04063313680837562,0.542160097112449,1.8623299626551382
SIDM00631,1.9307750012122347,-0.7269601285341365,1.1767762006697131,-0.09365121742895051,0.20944051205705388,-0.904835675943743,-1.0014001475642813,-0.07936286413325234,0.5978420024548996,-0.6835339600017178,0.10534248944131899,-0.7882482288171904,-0.17090525814599664,-0.7837883561930351,1.7195020055528805
SIDM00324,0.8979749176590205,-0.8849900661689316,-0.12215248215276431,-0.2307770200112302,-0.8461167559832824,-0.8386979674913152,-0.9320503078739366,0.4680062495854887,1.002131798616148,-0.6409948854060494,0.35208505162627385,-0.20978164320747952,0.2155317833955514,1.1746691501542599,1.5105653781379422
SIDM00410,1.5709722782902307,-0.7094220560750574,-0.16508364082732352,0.02204125312491643,-0.8061429852634483,-0.3512489512467786,-0.9825886787066276,-0.2523994058281977,1.180005652687632,-0.49639301428721005,0.15106366509276659,0.25694328457119336,0.3346961933898569,-0.6911875819815811,1.4225044501621131
SIDM00483,1.6034163047208772,-0.8164704787032401,-0.04807730463475567,-0.4109597795732443,-0.6611792242043344,-0.8819420587541823,-0.9916452626039687,-0.01672763186482138,0.6066731044436435,-0.8654986340883538,0.5657615086310201,0.19116345755604855,0.02827390271135759,1.026931042748652,1.373236272208735
SIDM01187,2.2975034549003577,-0.8331384770588067,-0.3663899071361104,-0.13651357330258385,-0.17938159324881184,-0.8900734450885442,-1.0087465986270376,-0.5361916984691721,0.8475602431016319,-0.7743561575012936,0.5984263766171448,-0.8011133264988894,-0.06244327320100487,-0.9048668145877624,1.6552738063922978
SIDM00216,1.697041999462023,-0.7984265508644484,-0.17295291908325067,-0.33492311703144173,-0.7402323853949977,-0.7404708085011121,-0.8749022892091339,0.494642501973402,0.9788155593596586,-0.8497840678778934,0.8311126898742367,-0.6115639061878299,-0.04755731996104365,-0.6371032308103756,1.8758806915267399
SIDM00199,1.7444861854797507,-0.8013963922917472,0.1061481038586216,-0.12332993121982057,0.5220706518519015,-0.8594125496505677,-0.9083649896214775,-0.7225224929811441,1.145011125783498,-0.7001461977486979,0.346285169997185,0.5341146832009306,0.1439096974581712,1.311840958402434,1.5190054665193549
SIDM00234,1.8002354244819418,-0.7938832327220704,-0.36609782358439813,-0.3807940283518521,0.23577895589298614,-0.8718045784843359,-0.9566203973524858,0.21611056781562185,1.0214845478836034,-0.6106960379590596,0.4866955462100621,-0.6407608348078344,-0.058447768398286,-0.8906207798565223,2.492285658392935
SIDM01019,1.43741331154072,-0.7529170723362292,-0.319523968936741,0.1629937258716395,-0.8445014587976545,-0.6634267698267106,-0.8519017678193087,-0.35439668810685077,1.5013396662859206,-0.7096851163837106,0.9144067110786003,-0.6689072669974268,0.30660572360007426,0.6306300026971905,1.7111168340693967
SIDM01114,1.3820340638859943,-0.8141080744524903,0.0903318355363799,-0.2192616265888384,-0.6060635679337134,-0.9344162035734217,-0.9839008849254444,-0.40364736430801224,0.9239232977516382,-0.8568641093691797,0.5343553903943594,-0.47448862989403134,0.33557490756622527,0.2887694409589027,1.61947689118512
SIDM00584,0.8693581561817849,-0.8657012372572501,-0.29384934215937636,-0.43804078870047225,0.8359470951617105,-0.9109164650013454,-0.9395717305329936,-0.6672627870061446,1.1859882209101182,-0.757274931672281,0.3794649241957536,0.3626231707259415,0.03772168296810159,-0.022572539966323208,1.2698119158889285
SIDM00043,1.9928299005202181,-0.858260559025316,0.03437940966336634,-0.44364795632603016,-0.8091348963765883,-0.9374660286356798,-0.8864175462375309,-0.11289306835581124,0.8905841553247831,-0.8192268311653446,0.7658392176846811,0.4576332064688842,0.31294956621465886,0.09242339921023106,1.4911031098810839
SIDM00498,1.8390754184753169,-0.8210265538901832,-0.16373077448911372,-0.13888256325346893,-0.4443340789436049,-0.8628416399350293,0.2632382532397685,-0.17506913644642103,0.8710518197717391,-0.7982123958022084,0.3679188575763323,-0.7089534197233264,-0.26338891195366504,-0.6907176645198176,1.3631677926077521
SIDM00406,1.2591817786237374,-0.8249723901339022,0.1077321395259654,-0.1945063643723223,-0.9160267567097171,1.1789123615930637,-0.9444720851504441,-0.02755032222898845,1.1374042457331632,-0.7412833216837988,0.796805229238886,-0.27363930540135345,0.6523735251381161,1.0739682694226074,1.4896918721470789
SIDM00193,1.4010194036701356,-0.8648356561357724,0.2553527387858397,-0.1228714224910926,-0.8413660008394699,-0.8775853828553314,-0.9818768571914135,0.6687181778528541,0.8372406557513324,-0.7406290982924015,0.7608235368207633,-0.7910246719647632,-0.013413494440825789,-0.8160397218040897,1.375520045237541
SIDM00045,2.0452588660016104,-0.7623440032698287,-0.2309553811082198,-0.28131440542988123,-0.48401829978693867,-0.8768324680789931,-0.8897488650601537,1.3178675038395455,0.8153724972173684,-0.790581672844437,0.8519814884649264,-0.7743363085429767,-0.3117522979856688,-0.7196531714808947,1.8818574124555871
