,SLC25A10,GLUD2,PCK2,CA2,CA4,PCK1,GLS2,MDH1,SLC38A3,ATP1A1,GLUD1,ATP1A3,SLC4A4,ATP1A2,GLS,ATP1B2,ATP1B3,ATP1A4,ATP1B1,AQP1,ATP1B4,SLC9A3
SIDM00540,0.21568311431815249,-0.7514432427081098,0.19212720773480862,2.1469112454839574,-0.8379628228216534,-0.9928994214300354,-0.8471836861353776,2.396156495735309,-0.9448060881384813,2.7443034594890845,1.9835281471316328,-0.9442378088867511,-0.9824327117605332,-0.8112579597838937,0.7937169375635609,-0.8642358870007522,2.4548145094097036,-0.7518369350398422,1.989060990435738,-0.7980264680853782,-0.870977764289002,-0.8191768511028603
SIDM00264,0.6764520313141879,-0.774965362975226,2.0490282858607327,-0.8528005060948485,-0.8173305072253327,-0.9067472925996216,-0.8025569724439051,2.695962127270258,-0.7680238350070316,3.4673148939796623,1.5486330024459725,-0.8928994364406336,-0.9604154692292467,-0.8480420569489772,1.2463512326321513,-0.8618770709351488,1.2861583639044136,-0.7720460255576176,0.06572768127090003,-0.8661336143574894,-0.8689516296466764,-0.7424341138109058
SIDM00842,0.9940019948274957,-0.6807244848024026,0.9262429415559318,0.3752870142918545,-0.701186931971143,-0.8152978221465791,-0.6958635758156697,3.120251403491475,-0.7170899557847793,2.1201125904221367,1.9931709204562724,-0.7376823178633852,-0.8401826673694454,-0.8027205209641026,0.6139402954399735,-0.7153675073757816,1.5811115820522617,-0.7426782714460696,2.154674665793504,-0.889250271680642,-0.8640382846092417,-0.8344730251865553
SIDM00923,1.1930967130081973,-0.6920209539631662,-0.3189406298184522,0.7238708097436805,-0.7036756201241688,-0.9148708928401698,-0.6706059030285945,2.7327419099263537,-0.8252303647088964,2.0797076322767136,1.9867003440468054,-0.8619987499573953,-0.9818184869235982,-0.752606591431423,0.2018636511085952,-0.8011271987439373,1.5022502485750981,-0.7491533608082491,1.312616850313984,-0.8547477450228754,-0.8341794355027454,-0.7383931448032954
SIDM00120,0.7358050850745731,-0.664141490994043,-0.04254022787577581,0.8360795937770352,-0.822060750173273,-0.9029046177112257,-0.7701863818574773,2.803209527460562,-0.7842861414954376,1.9611818299018953,1.9272106235147863,-0.9284898683175282,-0.45225667971174965,-0.8115906961879715,1.6029989576600714,-0.9241509559647973,1.717467691663285,-0.7160630205379035,1.8853890714190578,-0.9055183139753266,-0.8480250106408663,-0.8516654253240226
SIDM00900,0.36671886600712816,-0.7909187472019781,1.5611498424101484,-0.30016171346489967,-0.78971709060261,-0.8447757483199476,-0.8841044664727552,2.9133673621549487,-0.7684629052081167,2.4288990231493854,1.8917657424679446,-0.9214874767926116,-0.94833094073861,-0.7219052569533307,0.6926404449210704,-0.8450767275980414,1.405198450217681,-0.6701715826705119,1.2989129879070425,-0.9299340233046477,-0.8556277817865355,-0.5874715640338911
SIDM00962,1.012898448100251,-0.7222550526200444,0.6245949841378001,-0.7832677458776203,-0.6715788573744699,-0.8473288568725285,-0.7679950289415025,2.592752708826399,-0.8268657132836574,1.8236852915295925,2.2317634899488885,-0.689319335715134,-0.9106041998990415,-0.7372438787491026,0.5337426397721198,-0.8284620667948873,1.5315180072141568,-0.6068672050845916,-0.7271654749486236,-0.8278514092434426,-0.8769646713658424,-0.6325454388328805
SIDM00889,1.2585822912311169,-0.6463558736967091,-0.5609022454309905,-0.8905234349007175,-0.6047179839178044,-0.9181199736773129,-0.7249247189668834,2.824011716852829,-0.825423069338909,1.8601529183564074,2.0739599481341044,-0.7828690208917678,-0.9521242797961509,-0.804091680747818,0.575065390228704,-0.8273336443996208,1.7088498195523172,-0.7950253902849013,0.8588255897725724,-0.8081683020757767,-0.8401889208735971,-0.7802491549326003
SIDM00864,0.34818209292653357,-0.7446426137529704,0.413439945221722,-0.0017992563109921283,-0.8178133296247975,-0.95504679471935,-0.611735575106096,2.7992991361307262,-0.9132961392221624,2.074054143066843,2.065475667916854,-0.9247980783296573,-0.9903719270347386,-0.8314675821957888,0.645236798571814,-0.9067136808980867,2.143747240854159,-0.7148919592964107,1.3884581451592046,-0.7987219638966662,-0.9501804119591613,-0.9323904513748559
SIDM00233,0.3377631476910614,-0.8022794458720583,1.3778149403351885,2.8935552495462744,-0.6390153284747588,-0.8361044727750236,-0.8072797970034359,2.887691428161482,-0.8078750215595338,2.465439906742346,1.951068329628599,-0.846368380984491,-0.9826293241811287,-0.6965220179563342,0.45649541597724724,-0.7683975626815404,1.3783390995124005,-0.7765835614342559,1.0032720874049823,-0.9280786053176739,-0.790537075326896,-0.7940485677854571
SIDM01233,0.45607592319494766,-0.6962725755574775,0.6279615658909136,-0.3397397941601422,-0.838691816906156,-0.7449451588726322,-0.6537630623365158,2.839949062173961,-0.6814382593154436,2.44206823524075,2.9135913219014884,-0.8340834517651647,-0.915957224116994,-0.7789844462553177,0.9571731676536701,-0.86134870831059,1.5746597968189808,-0.8324222466662461,2.2436273135668987,-0.8221347985722085,-0.8564893820490626,-0.779820944256657
SIDM00964,0.4629474814302317,-0.7237068037915969,0.8844166922599743,1.6668160238406027,-1.0067023017643224,-0.9619727864198769,-0.7505434305661333,2.688466852192747,-0.9136381032823166,2.169056212884106,1.9547901452409617,-0.9298431345653112,-0.934364226373305,-0.8417962134712609,0.5785449377947988,-0.9169623090422337,2.313330913973477,-0.784954320886746,1.886371595853672,-0.8131419797010633,-0.8413059386575823,-0.8984787476822331
SIDM00196,0.17034907886346926,-0.7729889901444448,-0.29229351606572396,-0.8242877059471186,-0.8310923747523938,-0.9173597146058113,-0.7942446643791865,2.7017897234701977,-0.7842034887704913,2.631586010216014,1.8362195379355464,-0.9234433070512649,-0.7688307866695814,-0.8012387962959626,0.3497249532184635,-0.7521202160133452,1.4995247480606944,-0.8019912107316884,-0.05866147044363032,-0.6989618807632758,-0.9004374307150875,-0.7756935920307382
SIDM00287,0.2502570836453689,-0.7129725038075546,1.3249684930996364,-0.7283829854792533,-0.8035925695436382,-0.8986710798178894,-0.865482504459325,2.7542167273622873,-0.7526392424761401,1.3692710549037979,1.9790307561540188,-0.827086597463478,-0.9645100093851489,-0.7545176149525883,0.5209220669709123,-0.8291545355248124,1.497402721691238,-0.7548694581692773,0.4450608052273302,-0.8288689454173723,-0.8039443299624962,-0.8149775404872369
SIDM00501,0.9887483917721248,-0.7189961608972959,0.05850054504519398,1.2304123607898922,-0.7019709784393163,-0.8940968655125342,-0.6089516608808774,2.5454017941664318,-0.8305534165659314,2.383837416895451,2.5722201663004305,-0.8924065724897107,-0.9890437188552579,-0.7854930136607332,0.30854587197789635,-0.8364137925478642,2.2569452658899314,-0.7345733367418562,1.1415847780946076,-0.8368237044665736,-0.836679794983856,-0.7519536780402427
SIDM01237,1.0374786592033447,-0.6565950192082183,1.1525685353931394,-0.7567713237681254,-0.6728062952266319,-0.304452972505404,-0.6629374361288444,2.4798810418488273,0.18000021925426993,2.950521280883277,2.3563409768659906,-0.8514412676396926,-0.9679458140348334,-0.740779909280452,1.1983093483283616,-0.7765405950005972,1.544977525079915,-0.8173731641383776,2.57262986210553,-0.8627727413607889,-0.844285076340165,-0.6831644552846738
SIDM01228,1.4071070497012932,-0.6992290674516537,0.2217023856167298,-0.6725188371336057,-0.7663328412122197,0.9774167457869517,-0.811671028363615,2.765692492700845,-0.8071340614419098,2.430942288845864,1.7598343732825215,-0.9274093607978036,-0.9019776030613725,-0.7860334226817378,0.48141231037310434,-0.8771696767749845,2.633595612595742,-0.7310012855236457,1.538480170599606,-0.8851312444955279,-0.8084977147455756,-0.6717696832091613
SIDM00935,0.4441036058829274,-0.7415113035131786,0.016641468375745438,-0.06385232313094445,-0.8932993084584209,-0.9480610037704567,-0.8054216106952201,2.5170999303628494,-0.7850963258580061,2.4601466966099883,1.8744961210619953,-0.8915338747172,-0.9919458937462632,-0.8203345422200561,0.44412316611158936,-0.8005791729035686,1.117462687359142,-0.7698500071028329,2.43284598301961,-0.8456921990059209,-0.8804613836761302,-0.7419542276639828
SIDM00954,0.6348351326999327,-0.7672813195838779,0.5862360374695524,1.2038175467197558,-0.885187229993366,-0.9671290104548087,-0.7953053837978387,2.990204014118318,-0.6692801331875788,2.655618873167589,1.9907565056288443,-0.8973847157580294,-0.9038711569463856,-0.8099618158876908,0.7470373368861553,-0.9254776837604367,0.9122426127042927,-0.8830540266493441,1.9292122795575404,-0.31535252757470716,-0.8942906938819907,-0.7863178673676045
SIDM00951,0.13132276585708375,-0.7299711436300629,0.565873556229612,-0.8231604537712808,-0.789324715185539,-0.8645886174434769,-0.7878323475257181,2.806416880959312,-0.8229721756296363,1.8595781757137155,2.0166368481899117,-0.8709992056991188,-0.4428256006651968,-0.8231248380519925,0.7110014321312877,-0.9187182867973038,1.5343218497452422,-0.8439346956498787,0.5019331758229849,-0.8683351596351738,-0.839180712140609,-0.6894658790706698
SIDM00948,-0.039127975550222724,-0.7173277567574223,0.7237029894460761,-0.06678946747316117,-0.8365232608872915,-0.5412710641806181,-0.8405879318486745,2.8296379338462105,-0.840215347079866,1.6428052210646376,1.9862048244630048,-0.8485346364328944,-0.9698926153169477,-0.8212709932086433,0.7570332625995142,-0.8254618555921548,1.4411920176159965,-0.7516827384659794,0.4563869496211191,-0.828189396687766,-0.7758874198903013,-0.5885431352101465
SIDM00203,0.7710191098452354,-0.8354209233363026,-0.5155998216258644,-0.7777173091543216,-0.8508498453114329,-0.9259524929218875,-0.8290230761080838,2.770824555009993,-0.7455662820408181,3.1309223698677746,1.6497302346345386,-0.8272071007436731,-0.8846672640056542,-0.8140785512560913,0.48752240217625387,-0.8392931522413388,1.358551009459284,-0.7590573954884088,-0.19153437847601815,-0.8403851449636563,-0.8747741748958002,-0.7387095606883829
SIDM00896,0.5453016881645156,-0.7725367055347947,1.0970969794958916,1.1059823152512602,-0.7012177632215606,-0.9094312884091691,-0.7695116083436117,2.695639570037019,-0.835053244006863,1.6093704693145674,1.711456294437886,-0.8881592928037461,-0.9019152637489551,-0.7752967316886773,0.4110108672089205,-0.8296090053065968,1.3962390583867692,-0.5689594717739155,-0.44621325611898316,-0.8200791053939062,-0.7379956403379512,-0.6455650948937433
SIDM00285,0.46994917644048684,-0.8763804970391104,0.7132061981597678,-0.7383933591273958,-0.626890275750755,-0.9011851626820975,-0.7803328977641746,2.7771227650128423,-0.8119527597887966,2.691698888945148,1.4733404912455634,0.06178268857148744,-0.9800526562766344,-0.8310914212437576,0.23060065341994934,-0.7983137011922259,1.510728417333663,-0.7218565397556799,2.5367776873078935,-0.9151363278550748,-0.8534170316958667,-0.6589712842652437
SIDM00930,0.48786274444581956,-0.6978138585585618,-0.2560725025343895,-0.8655738637149849,-0.9003964740936505,-0.879712817758293,-0.8064230536251425,3.0643553698784767,-0.8675714771143419,2.441152525994593,2.1188413173501432,-0.8346948149664656,-0.7578973146147512,-0.6629321999905078,0.59649569970684,-0.8396394724268823,1.2443660522689135,-0.6260568411275776,1.4587268399237867,-0.7654153986868778,-0.7900152714139593,-0.7889110810699025
SIDM00205,-0.45168610128823605,-0.8503001790323522,0.4376384377041166,-0.9234341698599086,-0.8420262648914879,-0.925059725482473,-0.7364476210834064,2.485431086196203,-0.7585732593487001,3.417822575118412,2.2219804551785303,-0.6607585933150658,-0.9635055065490669,-0.8328684012889693,0.4253235662602271,-0.6629045055848739,0.8334466313384249,-0.6731631416654347,-0.20088785467409873,-0.9388610237534383,-0.9251153845912747,-0.7287130954727121
SIDM00535,-0.07250404063167624,-0.7602068191660768,1.5702608770933904,-0.8098854981601391,-0.7719499338633895,-0.8719253966542279,-0.6875966529313076,2.7615318466309042,-0.8570717842291635,1.6830520332966996,1.806148894485319,-0.9131626255336436,-0.7046679293090065,-0.8312365691695469,0.39474107519400137,-0.7231469147967663,2.2771759506854323,-0.7843487398507344,-0.582804763741327,-0.9151684566188258,-0.9195586888099493,-0.7919917024417146
SIDM01175,0.2595737460044053,-0.6734737278446572,-0.08759801309321352,-0.8396463035441601,-0.8730893158573422,-0.9592885838993129,-0.7777989847165905,2.6296745233501153,-0.6815335857453972,2.277780172839202,2.145859255611428,-0.7857279403786701,-0.9674231406256146,-0.7906536280592923,0.31085590048592465,-0.8123205791883785,1.2230325426314377,-0.6784266201770767,1.698052155371395,-0.7992479454314749,-0.8841950398115788,-0.6909429562818291
SIDM00832,1.3860450503361523,-0.8179258751562789,0.8312998853739029,-0.7258491544436003,-0.6216641138716718,-0.3395825009401634,-0.6771511840059691,2.660942032372603,-0.8144867539983667,2.90123392297242,1.9145630881129632,-0.9369782581581376,-0.9875585273987348,-0.8147315071230891,0.5151290418039212,-0.8087039038883249,1.5179620825797007,-0.7480256793987008,1.7965927465513434,-0.8666926413945419,-0.9002800855857009,-0.9134653221726576
SIDM00528,1.257937775059106,0.10427362289075946,0.8780900848125707,-0.6522951189587122,-0.5499010967932224,-0.9444430735175584,-0.7629969359307915,2.614907113309037,-0.7445509283689334,2.026099196158811,2.1891466914385083,-0.9246257491636585,-0.9063408910902213,-0.8052323502266506,-0.3764599136360881,-0.792934704385339,0.975300171683149,-0.75788743267616,1.8038949107925197,-0.8257242339512064,-0.8825825272808349,-0.8052184601916696
SIDM00371,0.49247886549911457,-0.771962322022728,0.876041421284437,-0.6294097772290718,-0.8018202326044893,-0.7774910569887766,-0.7911140939598922,2.3933002890498436,-0.8012662631346741,2.6152311309572727,2.2176018935245922,-0.9294326757785611,-0.7841418860602005,-0.7954670899204218,0.25466994144913224,-0.7425640212122575,2.0907046387571793,-0.7192579976527455,1.9538879630736155,-0.9321282804074806,-0.8757391519638891,-0.8034837340969987
SIDM00688,0.8307184658156936,-0.8292886128091119,0.9374483915739213,1.3876594979671315,-0.651449629733915,-0.912248327298423,-0.7895022678691618,2.7101757202571326,-0.7377331578341461,1.961276265492064,1.9527410895745814,-0.8359472294729122,-0.9633637276526851,-0.7464033758043626,0.6413481479358378,-0.7689443547559962,1.394368706904934,-0.763958411989857,0.532179624683073,-0.8726264270963073,-0.6553190463940983,-0.5295767820450128
SIDM00583,1.1737601608378072,-0.7017238134965995,-0.34677092193529246,-0.7410739969509049,-0.7470783757948645,-0.9109956400137499,-0.8030939489175455,2.646612501328073,-0.7448979677610225,1.6740015664575139,2.0311475659508784,-0.8184750248251205,-0.9324446731809458,-0.7603266271992407,0.3607092897270305,-0.8016793804564409,1.698748772677456,-0.6602084023327938,1.6388088638805711,-0.8218250852484819,-0.8558919139854972,-0.7792311281662687
SIDM00188,1.049951791846373,-0.7143996465862212,-0.034370040989651136,2.218712535641481,-0.6497040482559443,-0.9185569422743993,-0.771826207571498,2.5107492688970696,-0.8697595152727415,2.174508714100143,2.0015835130254302,-0.8540320099843739,-0.09305743168318716,-0.7688266648305756,1.9450930619210425,-0.8110875944361118,1.4261558136477424,-0.7827034554049258,1.9301578928296206,-0.7776908556905845,-0.837378826351379,-0.7524319518968774
SIDM00096,0.32758435718063017,-0.6992547731737716,0.4079164045265241,1.8785861245953654,-0.8177593815357039,-0.8772640027170061,-0.7311338384506617,2.599328006783312,-0.7248842485974815,1.8182123933659413,2.2274963313536387,-0.7632274368320195,-0.9805650427117303,-0.8362130120104226,0.8338900603805071,-0.7555252360061954,1.4017935823640226,-0.7458978513216616,-0.3985278589209722,-0.8857115128856929,-0.8415152159480238,-0.7378232910136002
SIDM00379,0.18776351325491264,-0.7272277758165163,0.5376147822160794,-0.8180935015473231,-0.7669371267364035,-0.9531510895464218,-0.8152916787645896,2.519843476121544,-0.8356020745926216,1.8701344705661873,2.3096842592628515,-0.8661479081439218,-0.9693234716422723,-0.8138686609149206,0.6619647409755886,-0.7495335675103719,1.5319764005398426,-0.8149322283546412,1.4355655266824987,-0.8117470959955294,-0.8628249723920314,-0.6587212196680272
SIDM00381,0.5847169585136492,-0.7176861357140192,-0.04332481166765542,0.036722110877673395,-0.8590432577170974,-0.8841159580790994,-0.4643874683535938,2.7571314599302026,-0.7940450415457757,2.2204523548229194,1.8729622106591086,-0.9458541705112017,-0.9342368833577133,-0.8388541401680281,0.17457537239148238,-0.7634710922281828,1.5383028657452809,-0.8120958141875606,0.8587724628259487,-0.8167865639017138,-0.8591294449275281,-0.7346170314156706
SIDM00606,0.8376264079823502,-0.5464540582963224,0.4371126784105139,1.1425088909212053,-0.7182624818380583,-0.9146998335216626,-0.4917461118787218,2.7174999702949756,-0.7861084219048369,2.349289566158315,2.485605431992133,-0.8608102243096233,-0.9825786069540697,-0.8177375135764602,0.3389382497071029,-0.8060243257950134,2.0046448846962877,-0.7583157048356757,1.7163558366863112,-0.8465747501418148,-0.89264372613719,-0.7021473528345182
SIDM00541,1.0692203327963081,-0.7380876441439562,1.061352607218075,-0.8412947918861171,-0.6632829030054743,0.8467436831107347,-0.6761939135879019,2.5006890916528914,-0.7298504591279438,2.819371951129226,1.9230447830734259,-0.8056020868891223,-0.9684441873470278,-0.7907633830895066,0.4463724940373327,-0.7441275270851212,1.602238451230743,-0.7633394735245331,2.105198008584575,-0.2465689984966311,-0.8481429894431082,-0.7783529131995554
SIDM00808,0.09539135119199571,-0.8210449205922312,1.405386402426761,-0.7952079976872092,-0.8320136463154169,-0.890956349446984,-0.7125002433337827,2.787840293201923,-0.8150929334400967,2.1889807202915126,2.1688113667090403,-0.8774883146116829,-0.9564966002964206,-0.7648710967433843,0.671970631665121,-0.7950997740525406,1.3615867032837086,-0.342294629118526,0.5168288220838414,-0.8936921952605246,-0.860353764691569,-0.6724646472128039
SIDM00377,0.4224561304511949,-0.6369486077862856,0.526838323116565,-0.811163746830123,-0.8799209515277525,-0.9194520182287836,-0.8518633722231496,2.559012126945312,-0.8877334985162185,2.089975375916529,2.1356988920225586,-0.8199986316697627,-0.9313029407743508,-0.7971165431683052,0.8935762888540525,-0.8170122467969674,1.4754873641097268,-0.770112611361191,1.7371581424014766,-0.8617073844290296,-0.8223369761339038,-0.6616219108357555
SIDM00289,0.5364458719299787,-0.6844254401973097,1.031213281932876,-0.6449195781338338,-0.6994355916262632,-0.8797174038608548,-0.7948559687520943,2.5870750589544627,-0.8257845657566557,1.7104002915260088,2.0844530473291187,-0.8271932478270644,-0.9446294329634028,-0.8232686160419481,0.44228029793621865,-0.7471062797137915,1.4323205054770936,-0.8300418912771234,0.40531784575806334,-0.7982105556235796,-0.8283017277367164,-0.6820181153298356
SIDM00064,1.343087937143421,-0.49322788918975174,-0.15706301042756732,-0.8234241228384203,-0.7924637547735912,-0.8486390844211412,-0.827162998264254,2.7120096082240175,-0.8460703939763252,2.300694659190068,1.939029022444101,-0.7759701259657992,-0.8271356488703901,-0.7715361170463719,0.8133450344444397,-0.7498752113870435,1.651730667695587,-0.7206269320213263,1.47582231600186,-0.81507478221177,-0.8412921852655292,-0.7306582904388412
SIDM01097,-0.22271671493004497,-0.7515600132344659,0.8601838004903734,-0.7322286042430326,-0.31015808542695766,-0.8923019622988877,-0.7185822958419242,2.6957721476402736,-0.8037533061029842,3.2031758197122024,2.029434899790887,-0.644678787007541,-0.9252241201810878,-0.8121226004884704,0.4358923855738044,-0.7960692501626633,1.9383237451428437,-0.7496074734173854,0.7440023564369254,-0.9089726187317579,-0.8591722530420142,-0.7426718350534374
SIDM00350,0.7252946430703785,-0.6800120240614281,0.5200708329051906,0.6170932117198014,-0.8018374866456036,-0.9150061324785431,-0.7698851140240549,2.786357646843932,-0.8282450353616584,2.285496648232619,2.6896829252994534,-0.8094376804986857,-1.0126197990683263,-0.8366130971737575,0.501926910653996,-0.7399255556771152,2.1113258712649383,-0.6833323403488246,1.7702295398605001,-0.9053555462761944,-0.8560934225336688,-0.8315548232205554
SIDM01163,0.07207132971202285,-0.6912673356933963,0.33127209774438676,-0.7008211596279513,-0.7233360686375399,-0.9268323454837698,-0.6540318457400287,2.73324126904238,-0.8443904987310683,2.0300866668355617,2.3498191766203504,-0.8297709283876937,-0.9596712138613522,-0.8127446526214439,0.951705883644381,-0.7384103474607917,1.2131720647088176,-0.8084770051682754,1.5676543245284933,-0.8135801672169322,-0.8620573157216811,-0.7911729912370528
SIDM00375,0.3663929110503829,-0.7464358104640567,0.7018294802287376,-0.11970424959948268,-0.6040332563115748,-0.4091148913439492,-0.6010889821159441,2.590359060517482,-0.8035948851154304,3.259823581458733,2.3764773070009046,-0.8652224538251936,-1.0164984810259088,-0.8302268275550418,0.8555618215654416,-0.7253189301618173,1.690201272660491,-0.8515389864611651,2.076354150099307,-0.8310205086658641,-0.8913810342478075,-0.8160278921432519
SIDM00600,-0.16172229705913105,-0.8081164974149865,0.6545054489405936,-0.7877162120263953,-0.6696884667653722,-0.9053715768648736,-0.786750985564947,2.4850937306090604,-0.6900565210628429,2.1025841687737077,1.8381257210950908,-0.8525925536234568,-0.8802725396117367,-0.805534607620346,0.6801514488819017,-0.8059690065143776,1.1216647259686678,-0.757017244383063,1.2780702865885338,-0.8383820848800771,-0.8383931884245726,-0.7763891450255861
SIDM00367,0.4264887692430348,-0.8208832618452272,1.107178311201355,-0.7766467658461795,-0.7810179733894204,-0.8322871222361248,-0.860105849270434,2.5126532096715466,-0.6736643408697669,2.2481086313900316,2.0396964274211444,-0.7358956465825367,-0.977033245881385,-0.8243454069133832,-0.018409276513668575,-0.7084562508084886,1.2542258080860091,-0.8225390386608804,0.31084577519271733,-0.7624582572611383,-0.8224419787700854,-0.8600730597558544
SIDM00632,-0.42457298212609307,-0.6904556323679231,0.8244293582815897,-0.4850581904041897,-0.8746265394376441,-0.6584086742209659,-0.7111423470576582,2.6680515527288104,-0.6930787118981394,2.8499926791978,2.1301092458732462,-0.8729101704063142,-0.9028079319487928,-0.8072976560693129,0.6619726707292065,-0.8187520349842742,1.495979629167014,-0.7468370712223745,2.082969053988233,-0.8305276800295923,-0.914164670904709,-0.6534319772707841
SIDM00550,0.2567755191801416,-0.7557517491967782,0.796360643900522,-0.4570286836135465,-0.8105262869231574,-0.8720228979261364,-0.3637453460759319,2.863230905125527,-0.7461785885221719,2.5475466992617126,2.075743359450568,-0.6504207904228219,-1.0146955645164788,-0.8321573766430876,0.38845118066708906,-0.7923820913591725,2.739504157840072,-0.7705163331612255,1.8073399090637434,-0.8831252164401336,-0.8631329958915894,-0.6965870720993862
SIDM00230,0.5690026237008887,-0.718424939243742,0.04506506814567668,-0.8477795783682855,-0.649347610389734,-0.8137475715516099,-0.6628607676132633,2.7605884629888084,-0.8163327219173199,2.9428850659173382,0.7981826447747707,-0.831555185103389,-0.9704042483667592,-0.8198933580074947,-0.17675615994255575,-0.8838166974349512,1.6428860912987158,-0.7742221716908682,1.250139371127168,-0.7049888038193598,-0.9092577427642003,-0.8087363936633838
SIDM01206,0.024693190864193134,-0.7816809957878511,1.0331222114791458,-0.804361970812094,-0.643108909134806,-0.9390970994454721,-0.7221931297105758,2.7080617359606585,-0.8780368111809095,2.9407596415941883,1.8575753212404946,-0.4062729384026203,-0.9576459420681113,-0.8227392500570581,0.42042152107169434,-0.6859136515993894,1.4059725233356597,-0.8583098096328551,2.2970008968583007,-0.919190265167621,-0.9443871558455179,-0.8063466415331619
SIDM00127,0.6248629513667815,-0.6267408846493202,0.18127654508936722,0.33601859593895,-0.8658328844353277,-0.9130276825103404,-0.8771090583628237,2.5853925424470514,-0.8190290617098258,2.3266295236836143,2.693169750627045,-0.8671250435821055,-0.941537280060636,-0.8786294895271753,0.1334851769975147,-0.815470316896321,2.2113510627794817,-0.6769506613065589,1.5111940884766673,-0.8502939084747867,-0.8396068365438631,-0.8430708286090665
SIDM01042,1.3168346994429432,-0.6650622722562229,0.81404191356509,-0.47935255022827755,-0.5637087858318531,-0.8400867868314733,-0.5779673171306398,2.4876528743221504,-0.9084864113620705,2.4201227739942532,2.270777914818704,-0.8853510222087186,-0.8649318582607678,-0.8021942426982993,-0.1668619606338359,-0.8549944645635807,1.367577369983824,-0.7137135369022706,2.128849776441293,-0.7901872111506677,-0.9048331993332136,-0.32848590278393747
SIDM00491,0.010427362075241193,-0.6224887007073535,0.39599491009228294,-0.8016240788202177,-0.7269675071042984,-0.9262622634941705,-0.7719556174007168,2.6527008891908346,-0.8035614934976567,2.424686308894552,2.312272352608508,-0.7816726663933596,-0.7378273108693542,-0.7534287944555185,0.582139932676835,-0.850390199016745,1.5315714505207025,-0.7448927126809827,1.411685748965695,-0.835322777574794,-0.8424991937961775,-0.7976466351271907
SIDM00488,0.07283172765520315,-0.7234179234251181,0.23555278860970885,-0.5570698126481842,-0.6416753168465299,-0.9762432774919507,-0.7291065867475003,2.747393479486166,-0.7737258236560552,2.119702483931345,2.036742809568069,-0.9245246141190022,-0.9482180314076241,-0.8424547479069561,1.0690845633481028,-0.7698174475522661,0.9066065619609626,-0.7228262654450703,2.6081895565388904,-0.9608014047505474,-0.8988566154138908,-0.7262228809238677
SIDM00190,0.5428835846283452,-0.010116918202249723,1.021676929697629,-0.8252223603970863,-0.7693682804828975,-0.8930435960099404,-0.8012734235774921,2.9003693009104907,-0.7862510058415133,2.988042135718475,1.8705323181957179,-0.8358992012304325,-0.972965550131478,-0.8451308500575829,0.6128323721553992,-0.7414582775860165,1.8371039722397802,-0.819178143490031,1.720665423237115,-0.5104410578887636,-0.8669178835760596,-0.7527052386947795
SIDM00542,-0.28043729090243663,-0.8147366897309559,0.8933317123566255,0.849335330910028,-0.817361158700995,-0.9438192117844225,-0.8184777316591662,2.5696834536602684,-0.876759751429546,2.442770224089305,1.7723263597197958,-0.8934932240033786,-0.8627410352028352,-0.8594852599549636,1.0969402794154137,-0.7978881906007746,1.5431143779428844,-0.808468079405991,1.8707299498860068,0.41160381747479785,-0.8736160019681258,-0.7996554279675963
SIDM00198,0.44842434222579225,-0.74926324199682,-0.23661301850328417,-0.8981167967550379,-0.7620164092045643,-0.8715953957324778,-0.8074689859943719,2.681312510006264,-0.847041526882179,3.3626943395572875,2.1637781908735234,-0.8306670186088434,-1.0047386409501726,-0.7984548551770748,0.5888738421293934,-0.7411474791738333,1.4874617786326934,-0.7330058052546129,1.5035605747199392,-0.8963613891399135,-0.9843122663431391,-0.8042977027612667
SIDM00269,0.18212840669744929,-0.7905533517750789,1.0175999591864278,-0.8632186491039573,-0.5770145976298519,-0.5491157907851616,-0.8379720960385606,2.456174259537132,-0.7823479617113349,3.2496059879758774,1.8167711038753602,-0.8974594689518095,-0.981452951107649,-0.8329919295677022,0.3030476113156538,-0.7477781538182057,1.7229752731712324,-0.7142830240492591,0.906958029532338,-0.65695494998587,-0.9353726613308577,-0.8070074695092253
SIDM00621,0.1673156191912564,-0.8543404504113503,0.3742702718343988,-0.7990451861498045,-0.6632597387212469,-0.8770720819726842,-0.7765108686679498,2.7260237427050957,-0.8835194341232515,3.150643184698978,1.5101090847105658,-0.9085867067440799,-1.0278793473139498,-0.8172203341609154,0.27841765317341804,-0.6490819114605186,0.9551788964054382,-0.7724567075202643,0.82811752540415,-0.8548513163002125,-0.8841853645504754,-0.7519266010591673
SIDM00599,0.6918690909884635,-0.5462118244182903,1.5298358493851936,0.7456202154273113,-0.6777706727418197,-0.8832661469108039,-0.7771973695623612,2.5617568995503066,-0.7317234593157382,2.2322765249857563,1.7798252327596382,-0.863855996957713,-0.9246986942173387,-0.8031156353509632,0.8191224303398769,-0.744687427429401,2.0180650634649435,-0.7986064271120287,1.013684119108807,-0.5833471926395276,-0.9145743432997558,-0.8155963305454011
SIDM00118,1.108160270547063,-0.7698053652042957,1.0767303134170967,0.720021053848157,-0.6570406847161617,-0.9512512799431516,-0.7072232908020493,2.7436556049856455,-0.8224278494248709,2.51300316049858,1.8966160319641303,-0.8913498958758547,-0.9693895426270929,-0.8176005676085395,0.7472129941103341,-0.8621804767632879,1.7520491378427308,-0.6584232642597699,2.327279033115013,-0.8724899455787987,-0.8409322133730445,-0.606133032513268
