,RPE,RPIA,PGM2,PGLS,PRPS2,FBP2,PFKM,PFKL,TALDO1,TKT,FBP1,TKTL2,PGD,RBKS,ALDOA,ALDOB,H6PD,PRPS1L1,PRPS1,DERA,G6PD,PGM1,TKTL1,PFKP,GPI
SIDM01159,0.9531214078238367,1.6645351576314833,0.5551334911058509,1.8545460458197232,1.6202443778711226,-0.7454703832270176,1.7813115413918,-0.07829514879765591,2.642747238592261,2.2153604472291994,-0.6453026455587586,-0.9126425713368501,1.1950159899769983,-0.5145274038452432,3.2149054283518246,-0.9178223460977271,0.17994192978689813,-0.9974370721404228,1.934724200610016,1.7030076910153635,0.5172841068859193,1.5371664663504092,-0.5662518811315839,1.8261072804304355,2.069063876585625
SIDM01183,1.2741596362002126,1.3306144885205387,0.16421399911877294,1.036487866090644,1.312997761123771,-0.6915663414465412,2.3998816785712704,-0.2674036721686695,3.441941109092064,1.950860367153045,1.9034756893857392,-0.8989492968346555,3.00496594809896,-0.41291718359845964,3.175621300069768,-0.873432459406261,-0.3270004215407476,-1.0196070902994319,2.2320836548436254,3.0078798319559565,1.3554960180238538,1.3848355646877266,-0.7671819932959271,2.170607408088212,2.1917421140172566
SIDM00328,1.096372508053242,1.9253244377221004,0.5698578203193391,2.025362449036085,1.4528289385755335,-0.8551788201808207,1.3653365221664922,-0.16802284618364702,2.9174302530313807,2.173430705338577,-0.6297145924143434,-0.9697777768566546,2.748066278021983,-0.406517338486623,2.6917540577904777,-0.9228714298968371,0.08592997742858326,-0.9118573515535191,1.4959719780985847,1.5786516916880924,0.5178645211270517,1.2351675489021925,-0.8456282642349564,1.6733668583231875,2.6381171206325282
SIDM00389,1.1584752956327802,2.4009338263501157,1.30012511037185,1.73552028769619,2.0278751015522674,-0.6947438459037693,1.9737810129089917,-0.15125688002592177,2.7755151454510067,1.7787432881502685,-0.4664603081472634,-0.8961464901538225,1.5805629808690733,-0.49644900971338696,3.165394083435132,-0.7991837864234732,-0.32667123555427613,-0.7912662367443379,2.5046424627710326,1.704171082118568,0.23724285834853762,1.160835212035159,-0.7512022112741115,2.190428228808908,2.359028336082145
SIDM00489,0.9936011452672481,1.7505304894016405,0.8056406048899953,2.3045226751924544,-0.09448929673216529,-0.7717015787320688,2.0954710572543855,-0.2738906823714119,2.515953891336055,2.2410410988752743,-0.5818295382598274,-0.9507914465945786,1.5630098610697956,-0.4133491158608184,2.806694516698238,-0.8183298797793084,0.07197933528891659,-0.9796598546683134,2.2549603227017165,1.386334227030247,0.03497333753541328,1.3403718384435164,-0.8355163816715422,1.3198130397756642,1.8769155495400618
SIDM00953,0.9070770113160741,1.6995259618752565,0.7754659906723289,1.2777285014691355,1.8390511505961682,-0.7898119642122179,2.0746092848085844,-0.35715212668413776,2.6379970457353976,1.3514251857835073,-0.7054163082360778,-0.917966544064206,1.2729227911167966,-0.6226623742269004,3.1336339713639623,-0.8142021326058656,-0.5147481047762852,-0.8586027108544788,2.457745187945089,1.677794970649871,0.12268189441028926,0.8772305674974928,-0.7917177353737915,2.3426333260773347,2.4200831207954763
SIDM01245,0.9227441653387674,2.4815200737384835,0.7883101119491881,2.0164740698671273,1.5641534609762442,-0.8199764006743359,1.619024746368584,-0.2572779850570561,3.0534141065873097,2.0438247714993416,-0.6493161014116743,-0.9189912189318018,2.37648874299191,-0.5044098910624677,2.840284893763993,-0.8254571561505024,0.01699527152656149,-0.9382117879872705,2.263459473425789,1.5521645492285756,-0.17063004015129635,1.562521172735643,-0.5901968337180101,2.172193397609612,2.2194518153263307
SIDM00929,0.8038399087571855,1.19956021982868,1.1903491202882286,1.5784776522953572,1.608600631433187,-0.8148731587577195,1.5275796982581167,-0.06154002588710594,2.835859933299,1.39320876563151,-0.7272908574898377,-0.8636411466607352,1.9520045404323896,-0.5142244551156142,3.2506012532092106,-0.8677440329335973,-0.3077212151034643,-0.920482672960926,2.4332514358379047,1.9318644004455876,1.105942872320811,2.3920128180765925,-0.664470024822778,2.515405257520184,2.4120132147720663
SIDM00732,1.0250392724908395,2.0351789241812375,0.8588375212301056,1.854523208521667,1.0805549403066435,-0.7772616727752715,1.9268644658182974,-0.32864671820555824,2.4966354675862017,2.0807971668250014,-0.7352917569036965,-0.9888607793161566,1.5653121513194848,-0.647090343718418,3.0188934346279823,-0.8466688931174046,-0.12901057426193852,-0.9330844592024637,2.4236628558198428,1.2837012626009257,0.5889498191116583,1.8430071262078882,-0.8079592685391406,2.65541460697616,2.1251935775011965
SIDM01047,1.0882912489996712,2.1770593002276413,1.3228137364874852,1.3500363816578138,1.2964659067655022,-0.8251729903411046,1.0897018308332684,-0.029798932343203577,2.7587105896637647,1.9213995622580882,-0.5277651499670336,-0.9111077527578607,2.452043431095622,-0.5213941815126425,2.7119611302960474,-0.7899441225332993,0.02264029585637877,-0.9054613190553529,1.8987039680998339,1.3637102807379724,-0.5360300566994974,1.2239566639278583,-0.7724187681893779,1.694927136328058,2.0845271459471713
SIDM01229,0.6096283058867368,1.8862964751158893,0.48547330202800515,1.831338967635559,1.3429055441648907,-0.8141433166118619,3.0185778395507095,-0.4602642088950662,1.9243240144424638,1.965888243117656,-0.24742837256197042,-0.8753507228296997,1.5494797846435822,-0.6323427291624645,2.8811979666305443,-0.8150853286274369,-0.31788133090887155,-0.9208118520877071,2.1995365013098067,0.8992001108008787,-0.3873558429038388,1.0120269661548063,-0.7655224939134561,2.1697547465097156,2.385618296921667
SIDM00540,0.851229282125704,0.9787015042895872,1.0067441882708692,1.9412284250191751,1.4388008331980418,-0.793349270292961,1.305134582777697,-0.1352415636572701,2.8278385471922127,1.397524332779857,-0.7267997082205907,-0.9130168933972774,1.026141417045355,-0.2996377173396845,2.892889858794867,-0.9039394993602952,0.17515942113177155,-0.9748653617795692,1.7268278953698135,2.274864228484809,-0.08704917150598497,0.875270169798093,-0.8471984900113405,1.8752449901867192,1.4267329520477787
SIDM00264,1.1323494578237108,1.8097329996038554,0.6946233896634504,1.8124292767009331,0.753671958852965,-0.8716676513556437,1.9811982971568745,-0.14903564075990355,2.3999005793841413,1.3700666198852005,-0.675304706162709,-0.9223495382254645,1.458860798487324,-0.0852994651372019,2.6330905933608726,-0.9066061069679947,0.00029968766932801915,-0.8913410890934055,1.7623837121909947,1.5917564094520755,-0.2667288680587256,1.378860217077797,-0.8702566383702827,1.6387093037953764,1.5283115448328737
SIDM00842,0.9029776370930124,2.421212960712673,1.0905748258039247,1.7330533457760564,1.5344517662179318,-0.8163715089937827,2.9729079454443523,-0.3376265488735071,2.9461163044888417,2.2242296533066193,-0.5690032401274265,-0.948552849111287,1.5753070247970566,-0.6712092738232925,3.094522120737729,-0.8131040560419155,-0.26355556850967243,-0.87751776927773,2.2225437055032953,0.6684173999347593,-0.3677434527644795,1.5582910455675765,-0.7985229074220663,1.9657858089892195,2.289245768687636
SIDM00923,1.1943241045720647,1.5370715148375758,0.914302743644893,1.6005881397631927,2.11014936235448,-0.8423754334241083,1.5336716867793154,-0.022321268863625364,2.676996154188996,1.7058404722986777,-0.5485780342254613,-0.9408390421822387,1.545317477748891,-0.49523794977178454,3.165130944023704,-0.8230471323258938,-0.4151764616026685,-0.9163346357697594,2.4797695331080023,1.9872374000796291,0.3962151922366288,1.936971743254966,-0.7682549247754306,2.20036646409269,2.4915169575715868
SIDM00120,0.8569743185841071,1.42022541242808,1.0586630233650636,1.3940823766043322,1.2880066427240164,-0.7932687726549823,1.6891208219249327,-0.0944521340942538,2.728543308794099,1.9758508005611501,0.2958859658928769,-0.9919218691578773,1.8034368029507073,0.08050961659220815,3.4069851192436937,-0.8965908873910153,-0.3318848168973541,-0.8946143978431927,2.354677837646522,1.6850488709818263,0.9175341090466772,1.33936961230661,0.08265203747282177,2.5168518707604024,2.4742502958691133
SIDM00900,0.7793168305498237,2.181281285378242,0.6086241219244418,2.0741861401856934,1.691038737267351,-0.6922424469335058,2.070202396882673,-0.038770658108302984,2.6713197595746543,1.2185596041494708,-0.8474379773634443,-0.9853944372766953,1.8219497303307224,-0.6521711296814399,2.807620175979095,-0.8241654706237985,-0.27619530885213134,-1.0189026825737952,2.3272156174935077,1.6089745380927736,-0.34602045557720396,1.0782253842892908,-0.7251687703506229,2.090783677593295,2.2066297835072235
SIDM00962,1.195471925924861,2.285541785249328,1.2144122643604442,1.7903506073958948,1.6044894098647189,-0.7616369501962448,2.4141076610331287,0.4896275853927399,2.728745360685091,1.9078193008824256,-0.6201077636862795,-0.8841305199467385,2.001666638824477,-0.48422258238155946,2.8429741268420807,-0.8109791851784592,-0.3750027676480503,-0.8801579260671851,2.2813250263554132,1.6276036157234517,-0.053096630133215646,1.311836870303972,-0.80940483829731,2.1185066422574654,2.3304512794857843
SIDM00889,0.9139051942664697,2.17669980733784,1.067386837970083,1.8816192189414218,2.0837922033481036,-0.7393016226852699,1.668527626066098,-0.20660309369647697,2.615335794010512,1.7214627560568945,-0.6472485892481936,-0.9239980366454273,2.1888806096372084,-0.5986834890906312,2.988901823417252,-0.8079097647510469,-0.23625871633662912,-0.8913712831243872,2.190425764161615,1.5457576976966623,-0.029396477155198848,1.3389901305925098,-0.73327550589314,0.07650592188071453,2.266710989560113
SIDM00864,0.5471121033388118,2.0139125982913826,0.9662548772083187,1.7544393460724799,1.4387408730250384,-0.4516462518716821,1.519379396556261,-0.19222080448043985,2.5804181003690707,1.5528770773367533,2.1900030840414115,-1.0146901877949328,1.9683161800713687,-0.32449096660874627,2.6419554575938684,-0.8792399700765184,0.009123410413398885,-0.9573801731165901,2.198797034172192,2.03451690912305,-0.5422721078192979,2.372858767904401,-0.7910075908982397,0.7239734965680928,1.981861091713607
SIDM00233,0.6417039783075714,2.191163685151104,1.0822919912868096,1.9960551773767965,1.520562700987967,-0.588114564233991,2.0234264789158667,0.27987207651230783,2.553512619448562,2.0315034296712153,-0.6672263197827318,-0.9320547060070137,1.809707930284795,-0.2592944462359205,3.2595817935208253,-0.8486098388800561,0.07695403027886162,-0.8784488998783158,2.3308348083237833,0.9406135442265752,-0.09481399184104986,1.4273752935513628,-0.6719548285785835,2.582067827189217,2.432823900496066
SIDM01233,1.2011318255190226,1.7309751399208766,0.6409082551251464,1.5362852788893353,1.5466752087738345,-0.6866149313015367,2.1127886794801256,-0.17040890562084876,2.712973324870567,1.8239578474631672,-0.1564358977517201,-0.933331474987251,1.856936153015028,0.20754060802188562,2.6466929634734595,-0.8657993310227444,-0.1406163503505445,-0.8415054982641916,1.4291245067453853,2.427557053923808,-0.24292835052943573,0.8768175034627622,-0.8062073502627679,2.1478506594010445,1.7080960928568074
SIDM00964,1.21103794176488,1.2481631668969568,0.6959194999899114,1.6560668620252437,1.9212620651454724,-0.7976093198466861,1.2085885375018506,-0.0533347969792069,2.7251828449618576,1.4344797672397416,-0.6121391518127546,-0.994175472787093,1.1723548945493223,-0.6706494298621555,3.1371863668176947,-0.8954805111406361,-0.25626503453626814,-0.9274150622975604,1.9998235718690918,1.9416274052422131,-0.1581431328037388,1.1066481143955929,-0.8503778757186369,1.6104010575178525,2.0390327934368093
SIDM00196,0.6430899936558652,1.7860443855300128,0.7085980944232925,1.8123250955708203,0.9762536753797081,-0.7949946176522301,2.4966093075347726,-0.21426616430040338,2.403310186447273,1.5416772333353912,-0.5706083719917252,-0.9489962521607374,2.1000475601690924,-0.5932408440046519,2.676370233902421,-0.8522598217737248,-0.17318724669530722,-0.9861699087735918,2.3169933464566514,1.8805067454955786,-0.220247822431264,0.7714656140295905,-0.8060824679469819,1.7742174231125454,1.3938133525782175
SIDM00287,0.962924489570388,2.0281763237529566,0.5211995830075195,2.009320283461106,1.5873701274678227,-0.7488007777346005,1.8680609784703592,0.11028327949011589,2.8078916869224733,1.4970312681130071,-0.5447460297579305,-0.9152624996575113,2.0916771371072826,-0.4268432243526717,2.6265880173994303,-0.8793389346188556,-0.23312956658991488,-0.8140693345318546,2.0529535527663416,1.597354137454657,-0.3264267092929231,0.03924448768337498,-0.3546107971322453,1.331196534259649,2.259152839650995
SIDM00501,0.7309213339072562,1.7434318871877528,1.119561539100376,1.5141982257391526,1.9122645989355866,-0.7114409747705425,1.7093871611158376,-0.3237831605904853,2.6426393775778982,1.6974124967211202,1.90630522574412,-0.9416721433125207,1.6556842598969115,-0.24638659278774788,3.144828654493199,-0.8658922532724851,-0.14878135835979028,-0.9725501590013759,2.3291144350247404,2.400061989833782,0.08082175664710883,1.2640652938925456,-0.7824522341861982,1.8967674193952293,2.424964887627164
SIDM01237,0.7770359524930255,1.803084382138721,0.14526544124145452,2.044541506345525,0.4331242581819223,-0.8582169960276925,-0.466632582241605,-0.11679624351489228,2.1527536301268198,1.4053248359320258,-0.44427550663807047,-0.8649476000013909,2.3724828963955007,0.3325315728167726,2.901609271748359,-0.8719342827992171,0.2583724756747353,-0.9529328532934843,1.3960743013360892,1.4955978957562535,-0.2199801646333564,1.3561034231888363,-0.804409329681339,-0.0012716748103982912,1.6594887520781487
SIDM01228,1.047421726207494,1.6842191020556754,0.7426262198317286,1.7411365609286666,1.3178351634147412,-0.8186711152307456,2.1761285433124287,-0.3525650029848832,2.7470877404660037,1.7125534950091308,-0.819538891354533,-0.9664887695707756,1.6806754514350097,-0.4117970045609848,2.745041000546713,-0.8925030637350212,-0.08665560547012716,-0.9599709835548768,2.2112732355885596,2.656632306619094,0.07093076164365215,1.3578119171755865,-0.7994489415326336,1.543531536769369,1.5657428347734006
SIDM00935,0.8358903329666318,1.593629942828164,1.317777402105877,1.421142043850115,1.2797071974892977,-0.7930453320354047,1.1311239402245061,-0.11896510205792213,3.2762925157052165,2.3802082760290455,1.0009861133968587,-0.966653098397069,2.906498327577585,-0.2786054890435733,3.2567705518056735,-0.9348000829610928,0.154340789349524,-0.9889744275090031,1.7735965607543414,2.0532185601957087,1.6002154239204158,1.9465686537395726,-0.8397708655568258,1.9242270672577693,2.1042396151820335
SIDM00954,0.9357066761322211,2.1625318472718438,0.8679894100863706,1.4499269471882745,1.4381406275698563,-0.8237599077563404,1.1259953150405695,-0.11993887379827037,2.314631774157878,2.0338045584083986,-0.6332646556052595,-0.9569429514223136,1.5990807313614832,-0.4874095721118452,2.8401738938616994,-0.8888186676319263,-0.30398753012355184,-0.9570309340772977,1.8689147548948735,1.0539702380980343,-0.10404477993964857,1.913228052498738,-0.7575317384495702,-0.6751634179997784,2.0901271990653436
SIDM00951,0.8324757633477398,2.258376718064843,1.2463549015239705,2.1116578751406885,1.4084529595894968,-0.6569638714815565,-0.26284812748145964,-0.12158521794659971,2.5483634428549626,1.9361648203930253,-0.6646501374409282,-0.9506964307617974,2.1173448237550696,-0.46525230747747803,3.094127271320402,-0.8335178703516324,0.12250147214313396,-0.8090495350823167,2.053773407970819,1.7225929771678228,0.1093546068274693,1.583638259936917,-0.746371990676723,1.9920741827354171,1.8383626218426758
SIDM00948,0.8871829435857255,2.4418858998004804,1.7563030464578533,1.7263416398144613,1.3662186375876233,-0.7535800702509623,1.4540859350003292,-0.1834286566605502,2.5407027830978537,1.4843495775902733,-0.6382537163423223,-0.8884328246036685,1.4236246559877606,-0.3300018770913682,2.7069434297864294,-0.8624882810922724,-0.4426650275374667,-0.8654892043558265,2.112203328641166,1.8457339398549428,-0.5419630526219353,1.2051267078353263,-0.7778884495009891,1.5556069067505631,1.7016999142053326
SIDM00203,0.8505940441121982,2.036698551983388,0.48537569685249554,1.6078513216683585,1.1090312141663994,-0.8028706833178284,2.3625732071355188,0.017299057136919233,2.727639187720899,1.558141834292357,-0.682900150755657,-0.9054582739651057,2.387935663266345,-0.7639804072034648,3.059780928456535,-0.8323329997851037,0.20955633284479877,-0.8820311458667577,2.25746986592986,1.7194282622973462,-0.2556833939164516,0.4647661682642095,-0.7754111836089793,1.535630296872397,1.5717156224856106
SIDM00896,1.187847407609383,1.520831377295892,0.5399588278525966,1.3076080635876257,1.6661359995616478,-0.7691301627852928,2.558293730122455,-0.20127943441576848,2.27003409814986,1.5929080507512308,-0.7265608983749465,-0.9556037369626904,1.5371869076299176,-0.2020012763218888,2.8985975980486804,-0.7992584531597007,-0.022181162162014555,-0.8972088457477253,2.465263817389802,1.6630907431765412,-0.2186650817676915,0.7933816870015599,-0.8072544409314429,1.689851623789454,2.1277370204007218
SIDM00285,0.5239887612502949,1.705925357326902,0.5811256249720516,2.0156809209084305,1.5306189694086465,-0.7176897220196858,2.4772924793912625,-0.43615464805691717,2.4457128064752354,2.006836564863735,-0.5511253364839857,-0.9476268867316431,1.625498350860295,-0.4391847799508024,3.4158384982890393,-0.8985295970824438,-0.41054409394181235,-0.8748181177025921,2.239514485918942,2.1523403969263213,-0.6414838434481008,1.1539908912559196,-0.8050799537668428,2.457579864020049,2.5128298919951377
SIDM00930,1.5155912810453716,1.9228578802557459,1.797925243739754,1.1678274270841236,1.6601467998714274,-0.7670661258876798,1.9571761706738755,-0.30375185562889845,2.33942457131544,1.6730362753233956,-0.6609157548307374,-0.9518966070301395,1.5970419072664876,-0.45901917491565014,3.1647677941370342,-0.8526083418542107,-0.33457238703669684,-0.8569405822564472,2.3641775258031346,2.118961125870574,-0.33958202085846817,1.576852588891781,-0.7360357251819625,2.1189090199449145,1.9333570083951386
SIDM00205,0.7837008540357745,1.813159262172407,0.7992166856435903,1.5267091366339316,0.8790302453664175,-0.8240855516635817,2.454792656670398,-0.3639711349758641,2.4198364095160407,1.637898692111118,-0.6651540150359803,-0.9154288048894426,2.234060792214452,-0.6668675950517822,2.860566017197295,-0.8191683261779577,-0.03779579732148865,-0.8305969681445805,1.5036606875664404,0.9855417791400857,-0.25542536378887154,0.5785494851139565,-0.8327936637664254,1.8049287477431006,1.8414404595618605
SIDM00535,1.0180115164433379,1.6777824090357725,0.9967047700083127,2.1587786446696526,1.3684362889824948,-0.7187934407677604,1.7288546110122434,-0.22954362792324615,2.5589361978781837,1.2664803278473262,-0.6685211068085342,-0.860821821717931,1.4147484223013778,-0.79059295443318,2.8719383132590077,-0.8807817532032177,0.824096187966902,-0.8819521770599662,2.2778169386236478,1.1389789742953502,-0.41487110045942044,1.4245715007780972,-0.8194669186821212,1.0970579377768708,1.5012288493902952
SIDM01175,1.0053518526348655,1.4084351389008443,0.8091888975865128,1.7142955365061232,1.9051224742925026,-0.75469893487215,1.8943484487549824,-0.08944881292677624,2.9897371838931677,1.9273355687387077,-0.6413996230406748,-0.9531468333795607,1.9636051954479232,-0.41610420114293006,3.2953928866792004,-0.8733769499033868,0.013772282063217258,-0.9390071133608786,2.2521427972338524,2.023738536445714,0.8287190090989158,1.5121961775086052,-0.8120912170940849,2.1770538087640436,1.8953815794827382
SIDM00832,1.2846929325028518,2.4864322433523824,0.7520277635627874,2.0660137613197818,1.897723219110709,-0.6843014049094962,2.006892181445659,0.09431627857030189,2.871864501471998,1.7392526242379396,2.0017943965389215,-0.9562214216762317,0.8481852597195455,-0.5413991195041397,2.758040800236744,-0.8412818136251344,-0.09666086842819303,-0.9774851374357123,1.4340161132085123,2.0373269591347385,-0.5226861269668676,1.220240046324426,-0.8612621126338901,1.2524471652432019,2.2991801706323822
SIDM00528,0.8642605072053668,1.354761856094909,0.6593273979293615,1.7160410626465137,1.419925958288763,-0.6649037809996257,1.8621009007161715,0.3037795108508523,2.607337737993351,1.8556050425289807,2.4101557323553617,-0.979426417353542,2.0153694126515718,-0.4065657044279261,3.275431348230283,-0.8957472887586856,-0.2216126555114785,-0.9999331148602865,1.6784143563725837,2.142881150596169,1.2673649297443146,0.8439299946783753,-0.8536557621488008,1.3914232209846769,2.177107257168565
SIDM00371,0.9224471570835484,1.088985117948885,0.6462709528849152,1.926062048255419,1.5629020959726736,-0.7886169522967842,1.9275655942610308,-0.11325082352286633,2.6312457831157676,1.4282298706945984,2.392145061234438,-0.9017035431341905,1.2982400282095816,-0.18621351152466528,2.747681652324231,-0.8871959730516416,0.04758062754464413,-0.9743168627440715,1.8494779271833064,2.034486845940546,-0.3527242218911391,1.9444452943121524,-0.7758460979603209,1.9181392375996364,0.9643522333655832
SIDM00688,0.9444421586936912,1.5447720346609595,1.0193393555524113,1.4702661530136987,1.8857928026861295,-0.6820600328424364,2.1778807632068937,-0.2513647646874346,2.49193865131682,1.6499538332940542,-0.49906606459291003,-0.912721554271647,1.7904127609720708,0.002163266000783244,3.1163086924576655,-0.8265441076338651,-0.12141004505911357,-0.9260432887992207,2.8292884982636557,1.684344441460918,-0.008440426732130418,-0.31025787996946597,0.2919668120990707,1.949413583726572,2.6118861598595213
SIDM00583,1.4479723578746386,1.6940835455845373,0.7725803881803534,1.34683724702711,1.3272389937982443,-0.7676949920181481,1.5757923357703933,-0.35766023582403483,2.6625611238760127,1.5937401694762834,-0.6481581874637633,-0.9005390222331793,1.4709340295962787,-0.35973880433765587,3.13365995017845,-0.8586932824208238,-0.41140312116322086,-0.8513975650430377,3.0604379143435514,1.613677444167218,0.901637481170016,1.4962322021794834,-0.8063495378245703,2.2714240334337146,2.219071451864906
SIDM00188,1.2356096226386282,1.5377187437358786,0.8395267583139223,1.8027415757004972,1.6582394011948056,-0.7763352193726452,1.590507006509432,-0.19154912538911317,3.021907388719684,2.1823225176376813,-0.6677646628818089,-0.8939641050971867,1.565755436584551,0.5664471725855876,3.1931090271892946,-0.8616574541374087,-0.012394950968929381,-0.9030102954717899,2.5927458371695935,2.5247703864346516,1.116009434922549,1.2211081317268113,-0.7834136368536716,2.8401327091160637,1.9273009239321013
SIDM00096,0.9355549370058802,1.8726740196151022,0.6383985782599703,1.563937471628836,1.7568504575116852,-0.7764709255530944,1.6488353563647788,0.01987466322241785,2.5828670423743625,1.450701885864637,-0.5540187702570051,-0.9024338931887592,1.4708054578579632,-0.2110267078047325,3.2241751972298314,-0.8965430067285096,0.3169130082996595,-0.876042629259001,2.435179311026614,1.8427536756521121,-0.3018745982970514,1.6882748738489974,-0.8101000136712788,2.391527346177312,2.6871454374963677
SIDM00379,1.360902646676102,1.62131304424061,1.2983677217867953,1.4355960344098007,1.849717741541355,-0.7812847193602749,1.5255849595709678,0.20794551424176794,2.936580352957384,1.9487036110355966,-0.7629909394255794,-0.9343442469801874,1.9187640068512224,-0.3590788295672286,3.2161858722686754,-0.8694905365105384,-0.06588320684044173,-0.9139751872574542,2.6657497860459127,2.096186068266746,0.5837165857510188,2.2159211347191836,-0.7965330316282663,2.5977245264054662,2.539064083802354
SIDM00381,1.0189484781739702,1.2560920253922,0.8651193310207348,1.2612660111269336,1.721153469995606,-0.7710325446612366,1.9087363135819555,-0.22022945742564157,2.8554775634944334,1.6410266731908987,0.49129756238326233,-0.9533050160691657,1.8434840643885868,-0.043611178982708866,2.9696692695069373,-0.9325443651618959,0.15515576747678,-1.0060322765681977,1.7665359327708559,2.074406002896357,-0.28965635605809686,1.812373810750227,-0.8487044821983809,1.7939181621537852,1.9702282120845684
SIDM00606,1.388964639257184,1.5430823056417644,1.1395444523327656,1.4122796563940225,1.9731427328485824,-0.7963431087258548,2.42853241210668,-0.1172951927146397,2.8628814978649033,1.938874056340649,-0.640584656911916,-0.9493766061439491,1.4987009467595056,-0.5363764613096852,3.198293253714148,-0.9550320041005596,-0.2841962689929472,-1.0580684108631182,2.435725861878433,1.920702998517742,0.27568194283418046,1.6318007603212348,-0.8026381634932759,2.2344354566184617,2.0713244293067783
SIDM00541,1.1956198676943603,2.244399430245934,0.38640865509003197,1.9884139386413375,1.7708753320915105,-0.8354454982290486,2.0920995705175587,-0.15400983256852185,2.5716710884528364,1.5428210903450277,1.0142778132077894,-0.9482946934343434,1.6301565048563895,-0.8394178197335369,2.1820216701390542,-0.8742882062178193,-0.03887769490931037,-0.944164634515916,1.4195573594429278,2.017541904916813,-0.43307590319103223,0.9270356481880325,-0.8259152397857913,-0.1478627448908463,2.1072843092673414
SIDM00808,1.043219541286779,1.833930642045732,0.7178756553379593,1.8708345382499891,1.6324562787053032,-0.7363775760861383,1.8278063956110213,-0.0033201763032899884,2.63860151520568,1.561067562661036,-0.7548906922423696,-0.914414693158137,1.7164462787852282,-0.14292102507670595,2.869945057290504,-0.6398254691096654,-0.2156821333860959,-0.7253565364136518,2.2384591926457245,1.674131353663255,-0.4187699472665781,1.5980563280843614,-0.7462101401710931,2.0114719704042936,2.2947544689870036
SIDM00377,0.969427889590701,1.3469188887512444,0.826597742243224,1.5034291967103797,1.4556130923552153,-0.7134816184681383,1.8657763579806068,-0.0551786837598112,2.7740479003680276,1.8897328280443901,-0.6431291438576033,-0.8146097263546047,1.6210097599989566,-0.4016582249320929,2.9754058740053915,-0.8789060480410159,-0.15080609567391334,-0.8173453682253236,2.920211085394671,1.9373412511744452,0.3779132818639208,1.6118436259641162,-0.8618926877217691,2.604970436064918,1.535586417962413
SIDM00289,1.0001407706900551,1.6580265752337922,0.9891748422835186,1.6795220019765709,1.5426459044898573,-0.8048084115308384,1.5356054727628636,0.7144095798732418,2.5858990741085077,1.996681705169805,-0.563232041568296,-0.862969758549906,1.5025031607097412,-0.3494738036553795,2.083557540317761,-0.8851276916090525,-0.09894041867716037,-0.8657464080175263,2.05411004699329,1.9720155901693406,-0.49761841582583094,0.8431056159644363,-0.8841769027225408,1.5308288283088332,1.3507155115669156
SIDM00064,0.9033672117918969,1.4808049408060495,1.038043518583573,1.5004584055128054,1.9723332174559796,-0.7937847542103095,1.7087450328990885,-0.12087193745793816,2.71037288254389,1.9725036183544815,-0.7190802425829749,-0.9456822411785872,1.655943725335084,-0.5022988354957759,2.9995749201915802,-0.8911668479901986,-0.006151989565691255,-0.942081128568976,3.3565968808369533,2.0648938192590527,-0.18479745015683435,1.624108367789765,-0.8434715552463933,2.476893509347876,1.9567064672469292
SIDM01097,1.3946073830185348,1.9359403145274234,0.5682304333445672,1.5692090402739405,1.3144060379400855,-0.7440353738414105,2.5743675455049795,-0.4016040622381089,2.2238488376758005,1.513690262650608,-0.6533199220825746,-0.8848507961215748,1.4775196058895053,-0.22507752042787327,2.658893863242291,-0.8536500774023656,-0.25921318215704126,-0.9646246779019555,2.241024991290553,1.3136635487563855,-0.6064106932062081,1.1008172728421703,-0.8330639290338672,1.8925007772254456,1.922206251210179
SIDM00350,1.1210019403448606,1.2493781877602377,1.039020747910126,1.6040228864972168,2.2671807504205037,-0.7468474436390711,2.1916811997648833,-0.032869580074257936,2.8285421996152653,2.000559589517731,-0.04155556944617279,-0.8907323684161651,1.3141792941693373,-0.2588447861121938,2.5789640978906534,-0.8790783321627521,-0.1581598622220811,-1.0481855795167867,2.0319039354361004,2.026244217266208,0.59663947089084,1.4455813189903655,-0.8256480120257175,1.7172967765844123,1.82618158110356
SIDM01163,1.0827281704307736,2.108739407946346,0.7181777025304179,1.5374292501797697,1.7457425099430763,-0.7759500534863325,2.3149968964396805,-0.4847246806789682,2.159434415344989,2.2167309038659804,-0.49758592529244045,-0.9612869827182965,1.3006294065826682,0.19065728919191255,2.947676911689759,-0.8826031371414329,0.16232427522727624,-0.9093607670331304,1.8098311924955996,1.1238678149724906,-0.31482997582279715,1.3009558024546037,-0.7697561148382348,2.5751297267364865,1.4887907447286295
SIDM00375,0.8301337956979952,1.3079601682790936,1.3358652806697424,1.5370676260784395,1.3073172785732246,-0.4224704696694484,1.6715390670582781,-0.15661207302117672,2.4549626283897035,1.7416672417998709,0.9195396699114452,-0.8919506599447397,1.3732517731696017,-0.045901572975880586,2.9604389548394865,-0.8977197917952675,0.09327194664595637,-1.0065715953756298,1.7748097414557291,2.5985278307962787,-0.3541697306202666,1.8573134794243216,-0.8870844791847403,1.4702910471705584,2.473639071761782
