,TUBA1A,PRKCA,WAS,CLDN1,TUBB4A,TUBB4B,RHOA,CTTN,ROCK1,TUBB2A,WASL,LY96,ABL1,TUBA1B,CD14,ARPC5,ITGB1,ARPC1B,ACTG1,ARPC2,NCL,TUBB7P,YWHAQ,TLR5,TUBB2B,TUBAL3,CTNNB1,TUBA3C,TUBA4A,NCK2,TUBA1C,ACTB,ROCK2,TUBB1,HCLS1,EZR,ARHGEF2,ARPC1A,TLR4,TUBB6,ARPC5L,TUBB,YWHAZ,FYN,CDC42,CDH1,TUBA3E
SIDM00600,1.8229066352134322,-0.15168324420271992,-0.9081515173718021,0.09205694511355983,-0.8039208960963297,2.5779219004795944,2.551382892907645,1.1278757784689126,-0.7569120394552467,1.3738713056629823,0.9922837226504847,-1.0220596162811704,0.7623777400693508,2.7360564007139865,-0.836856990273121,2.3878766591121474,2.2588103383828675,2.323054501910791,3.5326241084332777,3.135917766668045,3.216223161230925,-0.996386516725852,1.4380590349080307,-0.960535780326808,-0.4371153707264129,-0.8833329946631269,1.3200211623928382,0.16873736905722805,-0.2706086792531961,-0.10313719419703166,2.5646348955861784,2.6217277733000617,0.6089993515912467,-0.7730939271286188,-0.9202348241566239,1.7280403396127455,-0.10855396822640043,2.403871446758822,-0.7694797891275013,2.689878498714361,1.7741235107677578,2.1450648746974577,3.014301385748955,0.3244482343093795,-0.21405546652192065,-0.9363473938511555,-0.9244114641836639
SIDM00367,2.4096181660377978,-0.5537131692860044,-0.8039959123685534,-0.6346480242702783,-0.8795991867616824,2.9987462028397704,2.5983382892958584,1.1898340492383088,-0.7541124941512564,1.661384960151431,0.878261368532485,-0.9977923678672307,0.06218490347766193,3.1743505509004395,-0.8078409539656805,1.9067829195684323,1.1505523757178409,2.064839200163429,3.624271120932012,2.8391748902848963,3.2317034421047954,-0.9406797137735017,1.8769796105047283,-0.9886580956712213,2.124315684339442,-0.8358680362285275,1.1921006453849021,-0.7691677768619779,-0.00736568613505219,-0.47319028673470565,2.6473062280041617,2.545372013981068,0.23552696333765025,-0.7804861540488,-0.8197864738936242,1.18084129078577,-0.7054537846957436,2.2743843815468003,-0.8298460785620625,2.5828281592197144,1.5882089007553224,2.6630793325732878,3.121009986477422,0.40187100034703216,0.25904603475908544,-0.9532976997381785,-0.9868945306701635
SIDM00632,1.6831400910128036,-0.6231038516291828,-0.751756459419214,-0.7535546698608171,-0.8031913398845558,2.2041284630828537,2.669835074611189,-0.21406009237364176,-0.5458500616725155,0.4483124911609409,0.4666526614248645,0.9275044661030828,-0.009874399705461832,2.7882314702223865,-0.8712745060637542,2.048816363881678,0.8496907962629037,2.912087762955477,3.5051106842903534,3.051370785015321,3.0759177879767643,-0.981164980911972,1.2298950915467834,-0.9452039899345953,-0.37330792612595554,-0.8236677307906195,1.1096830945277083,0.7842590181914201,1.53106644359233,-0.4381193155896567,2.0294010593437304,2.6655064330104326,0.41580212067361855,-0.9365175433451308,0.47744921883720104,1.7393935067419413,-0.43403984381964,1.2949382619788161,-0.8113337259684473,-0.5673612522773713,2.1395343061748915,2.0792865320498737,2.997751382897636,1.781762935545195,0.13452032499565664,0.1468709974909224,-0.9765737540119434
SIDM00550,2.242095875180938,-0.5579032423567979,-0.9414846049148563,-0.45149623710980064,-0.8853360645962266,3.151270848992578,2.4625099378062365,1.1498227591484216,-0.7544715299283486,1.3520584502115005,0.8492059154474145,-0.7175337989430963,-0.001092673139661035,3.0163064324736375,-0.7754573157219744,1.5906509732610867,1.4366990210156814,2.686415340126219,3.471367234708241,3.2786617946670593,3.0776412369288475,-0.9449612677491398,1.896158308808657,0.27264272968441766,-0.5416944067805274,-0.8234438053255344,1.6586959243624808,-0.7483148376656142,2.2787458391429274,0.10946639264099008,2.731507910351006,2.5035647498408835,0.22610737949165918,-0.8311237439844228,-0.9357947552344468,1.540678263311601,-0.5949378441838442,2.21288337266994,-0.8480763233759042,2.021613390494383,1.8223562850125317,2.5985132394123007,3.474321043856714,0.4538332727957548,-0.2649908344897576,0.9749948835300883,-0.9107561305241899
SIDM00230,3.4767523064180605,-0.6883378199330484,-0.760758511283171,-0.7667954832182771,-0.7983664557212047,3.0525050278376042,2.197446072748948,0.8552150692119076,-0.684973828905124,2.07767734775727,0.9316008893184906,-0.9814730695084722,0.2677938060696908,3.364263304994222,-0.7353384803508198,2.54668397767633,1.8665269014382158,-0.5056983089176963,3.4113690459951314,2.718170730376408,2.9384221004281517,-0.8852060503752067,2.2263928865807,-0.5618079812655208,3.287954503041912,-0.3866988148047082,1.1298664930068067,-0.6422249830106784,0.038876849979214194,0.08728774794392129,2.6300457995136024,2.434810279916508,0.3625232272455329,-0.9030116262276247,-0.5830815626787174,1.6117161273691922,0.07331829067416103,2.4744181177168016,-0.8460166341365071,1.8691261701246542,1.7980744711585694,2.695605300779043,3.5025704477878112,0.5029392660256128,-0.21020162950265794,1.0445014125518914,-0.9383014475161379
SIDM01206,3.550121554929335,-0.17235060348120815,-0.848830179923248,-0.7572607601979601,-0.8939521805137756,3.0995165484141722,2.3750543785263436,0.7869034954627646,-0.7150125676821304,2.6181070464335146,1.0562862143201772,-0.9543084305554003,0.3953481726659062,3.4064307191953365,-0.7766867501929579,1.955539252187025,1.2354966541398336,1.7320808363323086,3.721222038212133,2.675331396255351,3.2836460001561396,-0.9181750986507752,1.8312061751673268,-0.39938670617819494,2.9717073051125062,-0.8312080773237916,1.5459838813042814,-0.808550919557707,1.556850428164261,-0.06455023981034563,-0.4101600107558814,2.518645626256587,0.21624799895967742,-0.8889918969155839,-0.8778005648340134,1.7834205370513383,-0.22103518767021085,2.3253460979704643,-0.8202958085694269,1.8153656943993661,1.1560710633660574,3.1037683737036894,3.1826414917452803,1.8617946243167014,-0.19670667013337984,-0.9458125094017328,-0.987610305863424
SIDM00127,0.5409737904886092,-0.5529317636519049,-0.9615902971171355,1.730338129125598,-0.8598400234948037,3.333458174939771,2.4958702475149557,1.5943108585563255,-0.7084729711519676,1.0412061269313675,0.8021712339223702,0.38290760542721547,0.10531401695191185,3.1555287641018035,-0.8233241459388416,2.432664992871012,1.2531765741997216,3.060287926007903,3.5006563496634953,3.272606726340979,2.9965193635990146,-1.0518146604367247,1.9901629052358647,-0.6891649138892766,-0.3020319242405521,-0.84205341965615,1.2484374117704884,-0.771352481327444,1.6660849224337395,-0.3600753555122632,2.7536614674946365,2.935806078401529,0.5500377686478691,-0.6756799160643828,-0.10172506370340768,3.024041954121168,-0.6775200570058711,2.716435813368494,-0.7347697035608721,1.6683790573691553,1.7550508770328968,2.8250883978129444,3.3946071711158776,0.29387921397914746,-0.19780167768776735,0.9218103316514148,-0.8181976959842866
SIDM01042,-0.4709335629000289,-0.39507872333698807,-0.8243079831493763,-0.4638988791400551,-0.8694759862470061,2.926843127733242,2.5040294546106616,1.0855572038124341,-0.825712873093066,1.2532906782436253,1.3761013417947927,-0.7180416882975275,0.06507840037162135,2.721386270793761,-0.7797203649598705,1.987968769918212,0.7108786121917995,0.8903134409113667,3.450217371285469,3.067091758901363,3.040146832523161,-0.8874419783163715,1.732860095884227,-0.5533821708786296,-0.4408367447888273,-0.7111923719099006,1.257088874465462,-0.6772049134100248,0.6753286366867385,-0.5415626336823052,2.252990480596003,2.4640550428868133,0.5838170585358943,1.45002384327617,-0.7981837560359849,1.8189225249765704,-0.6727157828955825,2.734917048258426,-0.6990219864519773,-0.7795721306602472,1.602582425150981,2.1477922280914927,3.665031128671972,-0.764788666204628,-0.2856142113775824,1.766679458728329,-0.9973422351424269
SIDM00491,1.870216977081693,-0.3582923305972746,-0.8100574360560844,-0.20801246673416166,-0.8228339472928905,2.999929084464225,2.878700019033517,1.1939643651306522,-0.7068111947165953,1.9683422172654426,0.6780789374087896,2.1996222923336193,0.8104926550864867,2.916205100140328,-0.8540975371734738,1.8843654446764007,2.5558040512176774,2.124527756935549,3.527242047935633,3.2259779394922123,3.140461613721341,-0.8540072710740313,1.7120868272810488,-0.9948715481150064,-0.565210530390169,-0.808001928324252,1.633440852772716,-0.6730758790426344,0.662403156199799,-0.1775945233150741,2.9144393748428805,2.3640749131060743,0.44834596823456907,-0.9001931173982403,-0.5153490755914025,1.1770240523508868,-0.4394935846355829,1.97346213587638,-0.8177564400680886,2.9246308890826733,1.5905793115529367,2.6981376640751256,3.274660037564855,1.1227267574928739,0.09007429636422423,-0.8668416468462335,-1.0365043173763469
SIDM00488,1.0934969844718623,-0.4119621850774844,-0.8754012906351047,2.1710643233809974,-0.8852200222541953,3.3374412980998525,2.2593928975603728,1.3736024489518066,-0.8031363760581176,1.8945760631893929,0.8330664159073478,-0.9006600810316309,0.11276834818973543,3.0556001677532256,-0.7874251863702996,1.9761696229608903,1.2920213113793557,2.72798136925988,3.7308818891997033,3.2438717230724197,3.1743184944655445,-0.9463082793825244,2.108359489216286,0.09268752978191805,0.7999125782069975,-0.8576735958382826,1.3623783721824727,-0.634734530783597,2.5422914725696457,0.0498624015337374,2.634086834030704,2.6751072752008107,1.2450529028155848,-0.8428989115424926,-0.8954300417503163,2.500973399974663,-0.7507141971848537,2.3908372776972824,-0.8093229844357721,2.3947361741808173,1.8635705053131626,2.285924783895771,3.285907523172122,0.10708687543487999,-0.35807360373866076,0.2618253083683178,-0.9422520202718346
SIDM00190,2.332882657465633,-0.26577544181314144,-0.7930271998340894,0.5905426172053564,-0.7820019188527045,2.8752939654334964,2.761402984443812,1.289640811692295,-0.7407295881336933,2.6144102317873976,1.0143150909659093,2.085492054908161,0.27975461899146975,2.9573723321913783,-0.7896216123555836,2.4280305352285736,1.0298637905981032,3.077362055228016,3.6910871195888695,3.016377303971392,3.3037186862468424,-0.8977355132128993,1.7561261596244164,-0.8272125708012992,0.27871767024680577,-0.8338055612432121,2.061167535333647,-0.6679409764812543,-0.43453642785845137,-0.11553112393935229,2.644635197328454,2.4107173092377776,0.6746122662898495,-0.9487013738041865,-0.8973611795900631,1.0965830615990104,0.40058015166895056,2.451593355950268,-0.7507260858326877,2.314281273557903,1.607549800396505,2.413604588369703,3.290562739437811,1.5080271803402023,-0.15731051911016736,-0.8488858892506322,-0.9086347749415913
SIDM00542,3.303200243682988,-0.1525331461536706,-0.8722309911479168,-0.5541188708530268,-0.9122468336201944,3.1648409659323105,2.7389723520765936,1.0774331616486583,-0.7043104301534465,3.0328257962931273,1.0856375266064833,1.7264379013474134,0.32590977884288413,3.3039678665913157,-0.786288570416881,2.2423781198576274,2.3983137149508154,3.253076389635336,3.6536905766496535,3.3339701420237127,2.973051362618152,-0.9378789345392018,2.0533960709492405,-0.7055571810404062,1.5162723606631128,-0.7820247260451151,1.6267204134352937,-0.7667746744379643,1.00311961163121,-0.1452144408985421,2.8995906705321013,3.2182365492122162,1.2494603749194226,-0.91961872358143,-0.8756077883935534,0.9380530729880217,-0.4838115080542108,2.6843704910066863,-0.7072709714577358,2.8966711403134284,1.3621013499725645,2.857991976085554,3.2559952041050404,0.7941542230325094,-0.20279325295812112,-0.9406048019291097,-0.9649754133266644
SIDM00198,3.1561332310198433,-0.5297384224730292,-0.8496363283886845,1.0186586100701736,-0.6263648725633499,3.446860547391041,2.6371102787168867,0.965656798480951,-0.7244494409286937,2.518244829142093,1.0712307848491418,1.6471724734541182,0.7117314112407302,3.4446593418085545,-0.7892650637684535,2.463588375881411,1.5631534142821668,1.736614263870289,3.619851926031613,3.2275498560526046,3.2923031962907774,-0.8116935389858561,2.043692237094112,-0.6537918419483807,2.0314298903704686,-0.8174477231196964,1.2709094439741344,-0.707334073404628,0.8351119841211493,-0.34249324955605465,2.6196191740499644,2.8278230382302665,0.6980917783203634,-0.8697088819361917,-0.7831856341417115,1.677078521432652,-0.6422652253316323,2.5706672239660295,-0.7654545569231141,2.916618969928309,1.7916682377172501,3.042935925869619,3.222967141426352,0.6687732150706537,-0.1878931088292878,-0.8583574973861974,-0.9116024710658813
SIDM00269,3.0491571307766314,-0.8297027666038589,-0.7783878168313063,0.2982058443251807,-0.7447391586199632,2.4251832721867936,2.529165244844712,1.012283783839054,-0.7008727673356835,1.619184606430277,0.8095152910469071,1.7022494456136021,0.5873971104580227,3.273231510545827,-0.8165497826034177,2.0834712192303546,1.8622707449088878,1.9628901667348346,3.59619239693703,3.040397002633277,3.2928790064217455,-0.8532987148069784,1.8227203590107819,-0.35129054470694054,2.6632339757364116,-0.9347019406122529,1.6123047518532045,-0.6781208178543084,2.0490542264903198,-0.5622458379191085,2.63170296149796,2.71053670056721,0.4567911402214891,-0.8168783504733271,-0.9113501132287917,1.2291659156372534,0.03569125305279282,1.9154666120281396,-0.8384258930802855,1.8211503310555257,1.460285113438643,2.5965981350804674,3.0773672400736722,1.5619361719791054,-0.2941348752605848,-0.8887665927507822,-0.9409668165235955
SIDM00621,3.581894140196603,-0.6263531171984679,-0.8228827427918508,-0.37874836618620056,-0.7980389024264991,2.7059875047110107,2.5669792835791383,0.821937679902227,-0.719189587474026,2.884058891920854,1.1388859895114127,2.187274430237314,0.35503236809364286,3.3070471194220974,-0.793117036615739,2.3838960326836713,1.2190662320675039,1.3326677399307707,3.6053201111078144,3.1850230259216663,3.2017241370271465,-0.9447741387125793,2.075971157135328,-0.9341137369364537,3.1074550428100713,-0.706840195795593,1.6538280345991159,-0.7036986116357761,1.4395535497381409,-0.6836199948866963,2.5870568754571908,2.7269973258321305,0.4582721073566417,-0.7252565327983245,-0.806644752328164,1.4452253893138562,-0.08858390385742226,2.52766096725756,-0.8107917334247347,2.413016849510482,1.6704260069750718,2.8531588105011405,3.112740883541513,1.6334313370393057,0.23955909938526293,-0.8519398710672017,-0.9221639897054623
SIDM00599,2.7637366189294132,-0.08266626960312763,-0.9285026802556161,0.6761807953202863,-0.9064096643135837,3.2552229275313733,2.662458571900516,0.2846187095388811,-0.7751166392626823,2.344523059316256,1.0793309357164644,-0.7465974652370024,0.33334753880516627,3.3556499680260687,-0.763187532100442,2.207986239492804,1.9284951050696275,2.0498051988479324,3.6434450370140845,3.0769363467007382,3.055056928225141,-0.9007326198525354,2.0823261002309272,-0.9559939669029219,1.5675590345631718,-0.8939293979002523,2.0583045646528118,-0.597232418336284,0.2375573184708277,0.06994816121156092,2.659266835530826,2.835243974197849,1.2479196281485614,-0.8396879380086657,-0.8869380340941834,1.5376265700136826,-0.42483892655369115,2.43689282050552,-0.8027841867756378,2.4123305678966864,1.2640243039243888,2.9729895551007184,3.1597018333940428,1.3487780936999476,0.3640779612707575,-0.872439567411572,-0.9147119985820708
SIDM00118,-0.13777065490030677,-0.34239125797754133,-0.9774645201173098,0.5900557233164366,-0.8742657552254043,3.0868345210147417,2.6880010927563474,1.309931743391298,-0.7581694763117279,1.1203616231025513,1.2385435559507043,-0.7579331754999058,-0.025670871690810348,3.1613280675820126,-0.8185967096213221,2.015024643506824,1.3753270147489476,2.929829004516701,3.529595226662897,3.1334286570733823,3.2190375392671853,-0.9486569756730556,1.8618612753582107,-0.9499588174577599,-0.5603121432674448,0.015497192377794658,1.736903081044688,-0.723109007619713,2.031215363119117,-0.3288946565304575,2.8320457739610454,2.6319437284488045,1.004917778010502,-0.8473987224010505,-0.8871218084067658,1.743063624558675,-0.5188725063888636,2.5358601357624626,-0.8997225327835026,0.4244965421468082,1.633889351230668,2.374981460433224,3.1836441879699446,-0.1947644888330991,-0.21070505388978833,1.192895689471386,-0.916230085535744
SIDM00596,0.9795898405486514,-0.14705587610353762,-0.9221919955772229,2.0174072672858743,-0.7770767813899834,3.377492622016759,2.750284288396422,1.251887989978291,-0.7272460945554124,2.0779038355146278,1.0929510728332872,-0.8008629964064484,0.4092943390190195,3.3496268774465063,-0.864745045621283,2.094572792684562,1.2440691112157107,2.834911047697914,3.4370455153986983,2.970670970527691,2.9418503297680325,-0.7628456804445086,1.5335745072967366,-0.9001362834145342,-0.398405968849948,-0.3234727059232407,1.915502858759149,-0.7703405164209479,2.5013571181412924,-0.15640768779887737,2.962984983135656,2.7141036130199714,-0.2137085680612047,-0.9395505615274938,-0.8367705833605622,1.6882584412027914,-0.4319274839779785,2.556560002041399,-0.7614052091467016,3.047252883284355,1.6402488153895882,2.510502625657657,2.704469348313217,-0.5409297234844758,-0.13513645392743065,-0.9241310830768087,-0.8138949853986486
SIDM01251,1.9982255962584305,-0.025298636849264405,-0.7706267452267128,-0.23913907613742452,-0.6613202363932247,2.7073481357332208,2.572359237516937,0.49521778664562494,-0.5342679678421682,0.5221818488770175,0.6875413429034765,-0.19670268210986577,0.2842018995391496,3.1807740265453806,-0.7994408433554482,2.5889269292873363,0.3895409489581177,2.8858962210333656,3.740039062534229,3.3202953009048817,2.965264108007502,-0.8832364095793958,2.024688769633499,1.3882238976770107,-0.502097093926713,-0.8342833342816762,0.6243447781824142,-0.5582610626125482,1.1237067560635057,0.06787139110166614,1.8681884724051245,2.6360609704670868,0.22882882767073226,-0.6797731067126488,0.9779865843321492,2.177360134989931,-0.4536468844187914,1.9680553776979401,-0.8777049189415526,-0.5747595353938649,2.117241226366062,2.499220331630074,2.9734079843249437,2.130152055097288,-0.07910536396680676,-0.7122643513460287,-0.9700245945106801
SIDM00197,3.2642334598974942,-0.6357575979479749,-0.8059356032702488,0.9282370216337449,-0.6071447810821174,3.0342276393482073,2.2464123726355925,0.5427883152328657,-0.6624796698055564,2.436671351754267,1.3772135413501956,0.7760405563189833,0.4770070427297161,3.5670093406922296,-0.7422757587636531,1.7558903839630726,0.8717602673360481,1.845404702180663,3.445492982214664,2.741393617170472,3.312024541606304,-0.8838149792230554,2.0877428560454825,-0.3367717009396318,2.9477253868591378,-0.831382150973733,0.9844720827784315,-0.7976854330342596,1.7731814421051364,-0.344098600423752,2.847533468305756,2.685286397927563,0.29147290132924947,-0.7834982373653813,-0.9246161739148848,0.891364085823755,-0.5568085415521302,2.9126591341163452,-0.8752607596919534,2.7774264842209138,1.801303871911557,2.8376679066482913,3.065792365720135,1.060594512417548,0.36424161751897927,-0.9277971085385793,-0.9453108056732397
SIDM00810,2.992249870693007,-0.6783705088275304,-0.9237250204137671,2.1622389882699977,-0.7823080909952341,2.9737487106539606,2.53687445106547,1.1269368887093563,-0.7627581759634617,2.0570055851329183,0.9430252415230924,-0.8246609080260181,-0.34705957349914845,3.287509261553001,-0.8586431781491993,2.0825566024457083,2.250826683716615,3.1074243925141,3.5758844161648,2.8609297854518236,2.881827705478704,-0.888538263228154,1.9250165726106878,-0.9615313120240617,2.0272134327281077,-0.8769360701335689,1.4395550842951197,-0.878089415395306,-0.34684440303371916,-0.36175415000998473,2.8621066040304792,2.422004937087637,1.3414773489631562,-0.8285819191394657,-0.833748500433788,1.9976097323101925,-0.7460145595409621,2.3261525718719147,-0.8489236758610469,3.042997111768794,1.334092889329133,2.33738500816308,3.0035957597215295,0.2040960562680138,-0.14176056024023714,-0.2552803850217188,-1.0646292489745557
SIDM00174,1.9124962845972302,0.012478122696103041,-0.8358977034932051,-0.6392386032668881,-0.9030414644613374,2.970767582865481,2.4856353594728833,1.2878177681122585,-0.6458149882168707,1.601798117847684,0.9865085127150235,0.9070480695983446,0.6116303989915804,2.685016489808278,0.9584150812401024,2.317731938454727,2.447243409981936,2.4580841578978987,3.757639552782845,3.1522630541961023,3.0593459653949617,-0.9249019227314825,1.7740063625060476,-1.0416979587033277,-0.5335489341166403,-0.6931912567315962,1.6976298893996127,-0.7830327048051822,2.162424774741913,-0.38154964303253197,2.5366510890211056,2.7260188799015106,0.42185429093736926,-0.8286173848993096,-0.8684907245378046,0.7061206891800402,-0.6206210402548572,2.366673753939658,0.37375586332369,2.0884730881108644,1.4663388805350903,2.256079194664588,3.294640774835596,0.9318569019438828,-0.10017178217418374,-0.9004857907793781,-1.0036686101046102
SIDM00487,-0.44749138201246746,-0.2555187264556721,-0.8984127339662031,-0.1975401979376778,-0.9034977036357591,3.4115768571517933,2.6499604780875217,1.2154328867729587,-0.6687834343082261,0.3607114658051609,1.1278007164586588,-0.7256078241196516,0.11774184435775431,3.2703887851650064,-0.8313994083774756,2.089637465883436,1.2786797136202857,2.4618336915617576,3.5659893531920175,3.094086811909811,3.400482417741106,-0.9398657701489719,1.8479696806089931,-0.6912612428605293,-0.1350731942162142,0.3133596433988312,2.1529128083558438,-0.7767423750909869,1.4198121470658016,-0.5535061152025699,2.8078077502681547,2.629689072430052,0.4842629860949644,-0.789217818782142,-0.8085056085430774,1.2867790385389748,-0.630883871918923,2.3542012431764876,-0.7910356775711578,0.6471453586109802,1.5580035429393864,2.2906259630019656,3.204152224459333,-0.7025601042798473,-0.23270129197700176,1.4378169654191155,-0.8701052451752661
SIDM00263,2.379388551507564,-0.0413998519346933,-0.7421575649929419,0.49235429479350135,-0.6609920651674509,2.965213675837972,2.5562955946202823,0.9275560516680381,-0.7661649338782026,2.3244779628719976,1.4576640871936084,0.8629463002275549,0.36398931293616466,3.3150006258742946,-0.8755764756044218,1.83116038141807,1.1350227535984885,1.613874645483771,3.6307833459191308,2.919755716284516,3.3439331105219194,-0.9348865903917432,2.012910769516964,0.8036687250936274,2.638895421936725,-0.8440879691537446,1.6107503478931267,-0.7532482555403296,1.7285579738859391,-0.24469830071087972,2.790141941988926,2.110811927541584,0.25707033613906755,-0.9473951500420281,-0.8609770411720353,1.1778228051920066,-0.2703154320833616,2.7967934690741254,-0.9503205362073961,2.2673793580682147,1.6614319443524224,2.862075057031577,3.2471951351702337,1.3388357590598459,-0.2357761657512942,-0.8641015615469486,-0.9924151089057167
SIDM00277,2.1217605179620094,-0.7176889462782607,-0.4378189628076482,-0.6512754023809545,-0.6728643051736555,2.8249744395080243,2.7387694594393928,-0.375715654932217,-0.5432302417545339,-0.7793340549208707,0.31186128308148975,0.9266793062670978,0.627559733734127,3.089282716221984,-0.8523046597086453,2.036333516076117,0.20332286306765832,2.9237156940402094,3.6676813181899104,3.379946386468219,3.4431024813482423,-0.8121073278840335,1.844245127061012,-1.0349545221651342,-0.6150849381725366,-0.5293504599837677,1.1265820174420678,-0.6558864650991609,1.0828635376106481,-0.12308069779051135,2.2923180930938885,2.6935095869222896,0.30456342141093234,-0.7222002317519667,0.5434145635314352,1.0251227598054424,-0.3136514747246836,1.4526454453531952,-0.027519000068678627,1.6886782519389336,2.0439528507790894,2.2675201975811183,3.0636631273028083,0.8735195976808654,-0.19733489071509935,-0.9688012150728599,-0.9722423689246651
SIDM00592,1.1522266779073687,-0.5967098230219295,-0.8605011007570138,2.257114120014093,-0.8593849936538108,3.276140567710037,2.439702301827105,1.2978944679372757,-0.8629135690563604,2.6068900240960486,1.071725527617787,0.35381094734861646,-0.0614268398987733,2.9142486548698954,-0.7569743331083235,2.056437048958496,1.7829512388005186,3.070761110415492,3.7726411723761037,3.543100702621336,2.7021368920221396,-0.829019682581559,1.7513892115488563,-0.871897430430183,0.0809799534275286,-0.7763691548638051,1.3170542167508998,-0.5878561480387463,2.1388392545489587,-0.016422066907917414,2.5666699122259917,3.082576314316421,-0.11133483671231262,-0.7726519099644666,-0.8321324596529347,2.5423502302869125,-0.7629231652824944,2.5061062308228816,-0.2936205733555443,2.575259519556191,1.7691383539130452,2.347570639061672,3.3867691427908677,-0.5827001885161452,-0.17571670744983497,1.4643725939063272,-0.9485134916842715
SIDM00496,0.5297729252839315,-0.6526636634633685,-0.981368002852344,2.534955480395,-0.83372223630114,3.1558151476692484,2.630674428598667,1.4249386172127128,-0.7753129550427089,1.6152235433819258,0.9034741391076837,-0.7557797879175946,0.19033028793585974,2.8989735534266594,1.8061695713791466,2.0066463239363532,1.6126753735363415,2.631228297695457,3.6867634234125366,3.044668445624981,2.845688034976656,-0.9717421501444725,1.9188486616716944,0.3528243134261585,-0.4199648968022419,-0.7589451058338875,1.6107960797469025,-0.7812672053596581,2.435042487509906,-0.5493068116165168,2.8417072145200937,2.549012503955153,-0.14034922890269888,-0.7448059903323324,-0.8717819876562085,1.4373187906396179,-0.6349748913404492,2.3212441256698892,-0.8387398305550942,2.8574051623967605,1.7207083000339718,2.6549476478858045,3.3250441502281167,1.0667713645212062,-0.2621467979663872,0.6099263808695462,-0.8877646957570011
SIDM00793,1.8609978306998214,-0.7532829010563457,-0.4530609362765718,-0.5614936989907949,-0.847028400033832,2.568572017854234,2.5708727822415214,-0.3952768702344285,-0.626932936213922,0.9352821839118179,0.8126552958782572,0.7019744446648377,0.14653991082751244,2.591954918242563,-0.6608918393668233,1.7671066109120013,0.41233976414198764,2.30692167051264,2.9187859269292185,3.335450368971684,3.2524579416609174,-0.9433030363150882,1.474762810569198,-0.9336520937855758,1.5298757303744606,-0.7576037498123104,1.287942964963455,-0.4439367827714628,2.4078776581530623,-0.6264039730786183,1.7099137245469627,2.65381323585233,0.2400204885717112,-0.4440677824280693,0.7612843821113062,2.0812279632191215,-0.5610111110699835,2.6486708118462645,-0.8128043102311132,0.8982598036810358,2.137523428115386,1.5378592539312403,2.9581266660822263,1.794233538092301,-0.03416857762506847,-0.8165165122606498,-0.9437227459312654
SIDM00121,2.285701171565807,-0.7120141850873403,-0.7691905333438155,-0.7646608655131888,-0.8229351871627935,2.9505726900580784,2.640073131581249,-0.42431031857486035,-0.43030767300719774,2.055756977044606,0.13606258804146712,-0.07367700460545411,0.2598453771006531,3.4600840614350235,-0.6917996873167174,2.1207508184838066,0.574028919426107,2.3747878912480593,3.6724204884799514,3.1804764158325156,3.4227489253917818,-0.8833522194769631,2.0238912091702868,-0.8283165335147762,-0.5142117541525861,-0.6368918027461989,1.0213618022765159,-0.6044853930406539,0.7903687385414296,-0.20506398266580772,2.4814441994095513,2.8869430397803977,-0.13572023201582867,-0.8345257359391602,0.5979605795512847,1.4504703756868853,-0.37355953244118356,2.07482854974832,-0.7098400671284854,-0.20236619974407227,1.6815068111599967,2.926775827726967,3.247764181452635,1.33178964279212,0.04974607027707374,-0.9345207491633414,-1.031828540313617
SIDM00202,3.047078537180176,-0.189663606583651,-0.8393975601035334,0.6430605886891391,-0.7898670899274267,2.6569464385713495,2.329091810684827,0.9651936073053641,-0.7128224808692242,2.3773766970873695,1.1989884747258783,0.5884777126074721,-0.20159724848452923,3.156726878548317,-0.7387757641722769,2.723723915515019,1.41768789960935,1.1965832126569216,3.5752214252278534,2.875462838630997,3.323638207097165,0.393378750202458,1.968140629235764,-0.8388257270859447,2.9853397411883202,-0.9146801600867893,1.3576042315101169,-0.5448429080960205,0.13549712269900863,-0.31020915030107327,2.3379613102430725,2.270615443427809,0.2839812183952797,-0.7437814748010567,-0.8159430638680941,1.1266431321872463,-0.3035405169207375,2.7281746546252057,-0.8055983240041504,2.380970029876603,1.7635029601849082,2.724519950865327,3.078017209453322,1.2687016927752486,-0.2085299321269935,-0.8254153006202353,-0.9461810974119527
SIDM00047,2.1605775557225497,0.018506361432928307,-0.8374803074253525,1.817724457318893,-0.9196531784700658,2.7987609267244484,2.586358285620579,1.3524323775101552,-0.6740768642553024,1.130300862457559,0.9591417600526914,-0.5999402164765923,0.563761388927307,2.899332552881184,-0.8042304668770073,1.9447469488909601,2.2269583492021297,2.919540951209513,3.795454291845243,3.1274975293713565,3.087876417737956,-0.9271286724779888,2.050965472406884,0.48303487139740353,-0.5724469060869499,-0.8544423722821716,2.075957679295273,-0.8935875630198947,2.0521524454075597,-0.42510301326969513,2.5838946792361774,2.5913290281039596,0.6321551570494722,-0.8155307604215942,-0.8714995840922861,1.9971691012945363,-0.7749171447711791,2.3805472619054413,-0.7695869469390427,2.0513750431573436,1.4137504253198945,2.2279335820880304,2.9942211683770825,-0.25192572266080526,-0.18066952015526558,0.5244206220864107,-1.0124993760990453
