,MAOB,MAOA,IDO2,AOX1,ALDH1B1,AANAT,ALDH2,IDO1,CAT,ACAT2,ACAT1,IL4I1,HADH,OGDH,HADHA,DDC,AFMID,CYP1A1,CYP1A2,CYP1B1,ASMT,ECHS1,ALDH9A1,KMO,ALDH3A2,WARS2,EHHADH,OGDHL,GCDH,ALDH7A1,TDO2,HAAO,KYNU,AADAT,TPH2,ACMSD
SIDM00541,-0.9395787329811824,0.9027611790791998,-0.8664358514488217,-0.4338604745554864,1.3739484039796084,-0.8341736661574156,2.6506256378006205,-0.785216882199812,1.4636682114902608,2.002491047526177,0.6769452743324824,-0.7060809805215821,1.974431293946736,-0.5382434257349819,1.8644329991003488,0.8082534165355278,0.8672571561246527,-0.8407104934232074,-0.868907516380806,-0.6397558681914431,-0.7041650274087127,2.338092101881129,1.5823943592221008,-0.8424502730511945,1.6492992663575363,0.8084857128753277,-0.3506360209424567,-0.8171330400366107,-0.07728374592347541,-0.25298935499796155,-0.8359772298768858,-0.7127429771762116,-0.972438803369582,-0.31150249559189275,-0.8307503379029991,-0.6524468311913459
SIDM00808,-0.8456254067686869,-0.5475441435211957,-0.847451605374479,-0.6012591284034036,0.07506145591798416,-0.8688536807401807,0.6678147213833855,-0.6981560776708194,1.2780844260719644,2.589610540383844,0.7208307395908835,0.32258322982287113,2.235148829958916,-0.39636210120674237,1.8640656837776777,-0.7778264605774686,0.17518125609598156,-0.8721004047296448,-0.9748095734435553,-0.8069974263983148,0.03661875510113698,2.314077199983236,1.4118863952531968,-0.8296487441039035,0.687721354433587,0.2400414864245258,-0.91121486122177,-0.7588928932033379,0.7140136531939124,-0.6687811427699236,-0.738719055278897,-0.6750396350514922,0.5483810227019376,-0.6012193559802255,-0.7935991211987464,-0.7470982077150031
SIDM00377,-0.8830108522812491,-0.566551671413715,-0.8578639876879699,0.32499325770678156,1.8014890961210852,-0.9745617295256086,-0.7621263997871647,-0.8197735388550539,0.7399089012168782,2.692259034932831,0.8088865664835587,-0.5703169650403733,1.789778953422371,-0.4282397989108633,1.3994530350865997,-0.9333999134859038,-0.47223198935251803,-0.934663918195362,-0.7142779718996739,-0.7584373766636838,-0.8346976590275683,2.555095071410199,1.4104729440621757,-0.7662769035320124,0.8028567291310719,0.3144994081945555,-0.4724984670708707,-0.7498857176368539,0.5232218710792977,0.18397522213801623,1.7117116341277772,-0.832769292198433,-0.8892878133295066,-0.16937066809067117,-0.7881504835167443,-0.6028305196301512
SIDM00289,-0.9284781131340218,-0.5956802937168799,-0.8506996257694264,-0.521566100061887,-0.19025248732943825,-0.7820983454615372,1.106321210414548,-0.6592911601118214,1.5888483827909612,2.198761974531473,0.8344599976545026,-0.7306827894541918,2.213345740617852,-0.5906466792602094,1.9426411445682257,-0.7954705946941748,-0.04524357149204994,-0.8232276493663229,-0.9747759204247104,-0.7213106340366292,-0.8496041446224878,2.0355962342841285,1.5862498638897762,-0.7064290249611809,1.1030516615377888,0.20009056958691346,-0.8010299992521704,-0.7488651591228173,0.21516756139305995,0.09536227237359407,-0.8707517090699308,-0.7748156809457146,-0.9721400000280461,-0.622762891405288,-0.8182124012990308,-0.6855319721825033
SIDM00064,-0.8131715641140493,0.011449916677971345,-0.8479856426352055,-0.023680779944196293,-0.024470906509428302,-0.7217632000937945,-0.27969308711075774,-0.8523400525422742,1.4051861074128278,2.4759934096977534,1.1209745432758254,-0.6533345866748914,1.2345737379238757,-0.6116360713827055,1.7128643934873506,-0.7945400281312917,0.3398101578030717,-0.8853317808249133,-0.8850890289523609,0.43804612142342075,-0.7473984773979263,2.4542628213445736,1.139176187460741,-0.8745696027792347,1.0082193558103678,0.8569369687379946,-0.5775193299562729,-0.8355688123942201,-0.050057385895165174,0.11619111370840521,-0.9591189473757273,-0.7342434604251823,-0.34863069410244407,-0.2906485155765985,-0.8443090407729269,-0.7149206242833379
SIDM01097,-0.8053891227897781,-0.06552498994533314,-0.8223004152079608,-0.6519473555740796,0.32314659209957036,-0.9406865401566754,1.5765387542666986,0.42462389245231263,0.7371257662883504,1.7647948699153249,0.6130931953414088,-0.7551264395829975,2.203526572311552,-0.5808024260910926,2.0155297788717426,-0.782452466493484,0.8125242864049407,-0.9604209492725717,-0.9464674196736077,-0.6632056965456179,-0.8147147786640022,1.9628682646563065,1.5280835909420427,-0.14803713132911958,0.4916828332053438,0.13064891300479545,-0.5274571924802803,-0.29819780157249703,-0.059809269430515,0.06330815252475094,-0.8135631547658659,-0.8704184296777984,-0.9209601273514284,-0.47837721872731537,-0.7618944611856636,-0.7638289858493018
SIDM00350,-0.909497810252895,1.1247537193665351,-0.8851903880029741,0.21398253293795944,0.09241769262061574,-0.9354241360874253,0.5440900885402089,-0.9141320551175219,1.4734151776340427,2.103471509607525,0.6477945491922465,-0.6736673620405476,1.6880782437417063,-0.20996935901998015,1.6798713054942296,-0.8909893480406206,-0.05011858259762854,0.41857522907724615,-0.8750464305217575,0.6583327738600515,-0.763202247804803,2.2841796906345144,1.5016518776454169,-0.743008134142804,1.7993069486950755,0.4728575163576227,0.15111279069912772,-0.4268599778190661,0.39561625157534364,-0.1258410775734622,-0.9136428722252288,-0.8346069811256148,1.4329312165743593,-0.616158214153532,-0.7719782491369555,-0.7009973383634012
SIDM01163,-0.8629309027727973,-0.5531379244446964,-0.7345091045232377,-0.614667898018696,0.15177732375451727,-1.0323765550029176,1.4162398799628555,-0.7310565930613564,1.0627404905194133,2.1053335586697153,1.0158770934236154,-0.6220486233030337,1.5484493599365747,-0.5444175771745579,1.9137266144890068,-0.8453741716675671,0.3605772960380809,-0.8859670790743914,-0.9562307574310902,-0.3185971611530013,-0.9659838468955002,1.8085900097980792,1.556074518231222,-0.8303077378861671,1.375671340381647,0.7779228002733897,-0.7104122429218125,-0.20651078153001406,-0.4779384233368553,0.22967368249627984,-0.9075013358061544,-0.8187886855911718,-1.0787792922968427,-0.39137528236764335,-0.8116773609517177,-0.6316981216472215
SIDM00375,-0.9774810683145883,-0.6233569372700644,-0.8834113814581587,-0.3738029608692792,-0.32810074722297927,-0.9796534927852346,1.4155969016737864,-0.8883859655823004,0.5608589797347061,1.5760554212878048,0.4594262415269874,0.26601243651241047,1.722028245830888,-0.2965989215785788,1.519928841074927,-0.8544773009634763,-0.17136525892716534,1.7506719197109157,-0.5420547051314126,0.05594316709318751,-0.7828847932479205,2.2538711310889714,1.3297875843067537,-0.8312071725608141,1.576621670242293,-0.0004171708426947829,-0.2832112013539749,-0.8000235268669311,0.0826785307047832,-0.0660742758354303,-0.9197565060785333,-0.8645894833091394,0.43780410706424344,0.3794427822202212,-0.8670011125935991,-0.7320429213585029
SIDM00600,-0.8954140548731403,0.36721572073309056,-0.8890662285712092,1.3027355514619832,0.24716694657258312,-0.8604026577304068,1.0377468038431745,-0.6773988846321383,-0.013552240218119642,-0.1291065345920231,0.8869274317733657,-0.430247501088186,1.3474553613523934,-0.5654695884879662,1.7473330828385945,-0.8025990970623005,-0.06334279698054177,-0.7793919915036183,-0.7401221339485539,-0.8800422715706807,-0.8207208841486192,2.075050881333879,1.327761404452493,-0.8341149638694072,0.9124288230647855,0.3895754584610235,-0.6033874153999312,-0.6729252642884196,0.1115640675279049,-0.16739812215365976,-0.9078530307609688,-0.9225638352672584,-0.9412689669060277,0.19385482523080794,-0.6820592525968312,-0.6747944687178755
SIDM00367,-0.7188687920774752,-0.5427264987755913,-0.8526626220640632,-0.49662391399521594,0.3657245574549426,-0.9043717116116625,2.1967360631396153,-0.8622103339699265,1.1637125658608196,2.212958553359539,1.2524449250176344,-0.6714271953049016,2.124326397502867,-0.5605594787257696,1.755311876138719,-0.876231367475492,0.2067011215487641,-0.8598787311195966,-0.8240955854465415,-0.3629039345833111,-0.8046632287174712,2.2660127809094206,1.474845684423781,-0.7055096773986236,0.6957843625376692,0.6210228321922686,-0.6457433701373492,-0.4522058299952361,0.9095217284378936,0.10472223421599564,-0.08341208374731045,-0.7683682846174832,-0.8289711303510547,0.19065053687459949,-0.831592233657071,-0.7271552120924902
SIDM00632,-0.9563121600570192,-0.5691628079979442,-0.7570446509039928,-0.5324850325948448,0.39104073096415154,-0.8839517746851954,-0.09388245608133693,-0.7744531030342597,1.1582341340548368,2.307891970573189,0.7665991548971665,1.392645835550503,2.3365813668815285,-0.6333248963522669,1.9020700427881927,-0.7714714360761036,-0.08592759180764625,-0.8563887711189085,-0.8631378324853449,-0.3090954697267244,-0.7161701795979079,1.8500684057166032,1.5660449629561555,-0.8832020357621672,0.36610053295573514,0.9218954146377196,-0.9757800131336629,-0.01373159366268664,0.03658547209355785,-0.56946280101663,-0.8978184549473979,-0.8119600802364072,0.8260539942745281,-0.6424559763119714,-0.8843846969965202,-0.5201978700274345
SIDM00550,-0.9126195847919993,-0.6228323969460899,-0.8087858444937522,-0.5836205443122228,-0.371532746600825,-1.005143017364892,-0.4842861820564389,-0.7862343266688663,1.262641334539752,1.9884432044672482,0.17676791774086156,-0.6991542903032536,1.8224691978851504,-0.4084498871124924,1.3228324282830222,-0.7801865940162921,0.3350377865577748,-0.6865670470219489,-0.8773422699221683,1.5311308302926594,-0.8932123417768436,2.2678608317557614,1.3281633850232832,-0.8067160359493819,0.5269665008664768,0.4068047762389064,-0.31094935119590417,-0.05803689270253814,0.30580849109947733,-0.6406107797775583,-0.9125653143069807,-0.7993456528735106,-0.5925927677102593,-0.5471292757671933,-0.8084463955775353,-0.7607889538979822
SIDM00230,-0.870984565341731,-0.6523635971149098,-0.873880097232691,-0.5721698512530082,1.0411695284691636,-0.7518679661977317,1.6678252449081996,-0.8507976255265848,1.1328718979111723,2.963671069790801,0.5033784707780791,-0.6951521411686719,2.53883249057514,-0.3979858880635041,1.422777839814905,-0.7848916391686027,0.4641991104076158,-0.8606119060388572,-0.8946283433870739,-0.8300228811806669,-0.7892689395607055,1.6990029798908974,1.9745364719382614,-0.8300063448592607,1.1293664761340179,0.1513267289056176,1.0307728145752066,-0.7626651828036073,0.5044782682443362,-0.48961201684366557,-0.8786294725360975,-0.7883810642075328,2.4292489524926166,0.46697809321909756,-0.8650074594630467,-0.5707080529828532
SIDM01206,-0.8363389922815607,0.3598047640358307,-0.8925694547390948,-0.6280066589361383,0.5253384654192548,-0.6696684693002243,1.9057869144109143,-0.8512501111240328,0.9806569159917163,3.0013855943960825,0.521006208884242,-0.7573947223049343,2.1546505823418873,-0.39508217660665906,1.910629962117922,-0.6672687352152844,0.9871671781765227,-0.9265126180893668,-0.9753387905870844,-0.5927127086025467,-0.788457397409971,1.818398512364784,1.5247230142216541,-0.7710301027515368,0.8985813132342124,0.12124971222068014,-0.7563202246613359,0.8875226688795281,-0.05334797555082973,0.3961562324014081,-0.8803966776705435,-0.9122231471613502,-0.8398513716593365,0.7223535542074915,-0.6791642417896869,-0.6806314264389624
SIDM00127,-0.8676402356289713,0.337214394573895,-0.8749689460470079,-0.3290553656306801,-0.21371278562266324,-1.0065211962113092,0.3800681063355798,-0.3706950342979238,1.1918480486172434,3.116408740080458,0.011069561946464898,-0.8158246696466946,1.68476567610062,-0.4145659414102645,1.5590829745732564,-0.8795948785481049,0.032233435024768796,-0.6293018997130333,-0.9552005576245481,0.9559703205186277,-0.8388063286833372,2.0386808931263976,1.1619920262647998,-0.8135584299183297,1.6300367442020387,-0.023570812143430563,-0.12344473612323857,-0.7017194511328352,-0.08075489460535085,-0.8453620928845034,-0.7257880538350572,-0.8119326096179678,0.858347493929129,-0.45530378782359954,-0.7963883296432398,-0.8253775271468574
SIDM01042,-0.8524253583381731,-0.4771794197507821,-0.8860352024063802,-0.4385590138845828,-0.37409142895108777,-0.9225793246208165,3.0938611528060456,-0.5391905332921342,1.3039817953186181,-0.4115356141990557,1.115296323459495,-0.7635565857529437,2.3371410177349694,-0.5733588967176247,1.571634441514662,-0.7132881819239245,0.9316299924748355,-0.8359234431819706,-0.8557511088515586,-0.061765165036265425,-0.7778782877298286,2.4886178446734086,1.5367172795152506,-0.772972684148782,1.1091077888340855,0.28573359994928416,-0.8002161192947539,-0.8194119235077225,-0.25258642385231284,0.34760012009607966,-0.3231196867052833,-0.8119043990948831,-0.7483491923978675,-0.24116180624276892,-0.7958577064191795,-0.7498067787000915
SIDM00491,-0.9133514979045663,-0.5089546547933761,-0.8116232759489479,2.526065309381327,-0.05485736390097968,-0.8642538266815528,-0.700513515435995,-0.6898545467918852,0.9075139687276087,2.897265810748675,0.7829148112363388,-0.1667192416696977,1.2801616494803474,-0.46366546371846906,1.4047170894088106,-0.8092784252519928,-0.12763565477516217,-0.8304860262865469,-0.7668391329756232,0.49982476323154607,-0.7838797869445974,2.060262224119846,1.3803563009020587,-0.7696979875592663,0.338671969005676,0.7587157504621745,-0.5262111875159265,-0.7815826029154896,0.08273814837031473,0.1467920957663794,-0.6540757405180797,-0.8362809626899236,2.147908497091071,-0.46722026237893566,-0.8173578925826974,-0.7536487096016355
SIDM00488,-0.8841253786378832,0.8314900775564644,-0.9300799299246639,-0.6362109919962354,-0.045957938426362185,-1.0143809918054951,-0.37059282343612343,0.2540449784982191,0.8305216887120662,2.102674540038523,0.6162114765443817,-0.5491899616778869,1.670664998516348,-0.5578075685316446,1.6696880722974312,-0.8464858529588918,0.04167880666583652,-0.5877648124745585,-0.9103237326149319,1.0009255063373377,-0.8789698829159823,2.1115440811898134,1.430411786665174,0.31028539306221337,0.4964599738372747,0.09850859915355004,-0.1675960802075132,-0.7658643147463625,-0.1862462012093363,0.4858609919571541,-0.8764871937176416,-0.8118774328274141,1.6919555729588551,0.3135704663382952,-0.749377481116029,-0.7096370128226618
SIDM00190,-0.5023698606708087,0.21030158843737093,-0.8116243704003017,-0.6544923542860245,0.7555318886111299,-0.9297563923957043,-0.8227288359976901,-0.7698796625997266,1.456122663107791,1.2907702344956757,0.6587421576263491,-0.6840450870206783,1.401733607560001,-0.3853601676081972,1.7888590862519738,-0.7963999219397366,0.96306258781602,-0.7291187590841786,-0.8593221600360269,-0.846501787112719,-0.9589147827351623,2.18369990936727,1.9457669921297822,-0.8690355914341461,1.070045410098941,0.2624797450622471,-0.21167390994879767,-0.6698778290590219,0.13882851879973615,-0.15463746619789143,-0.5105416939833595,-0.79657457164616,-0.7305558996217343,-0.21516095142861005,-0.7770099793097514,-0.6180578622971767
SIDM00542,-0.8440226798212064,-0.5391657988898374,-0.8436154940774571,-0.12394990634343073,0.9631153528704917,-0.981165492060596,1.3634415222556309,-0.7973337456036991,0.8675271099915468,1.7429893503435183,0.29954773075528063,-0.6418953649441482,1.7462685256211246,-0.5575654024594789,1.5862108615848007,-0.8173727509632911,-0.2270466670826003,-0.9363524881532296,-0.9445385832059761,-0.8208064099260526,-0.8961301776464428,1.878566993742868,1.0608770456219299,-0.6985232322945831,0.34402587215853814,-0.05777009718551202,-0.6585284641923532,-0.738672983651119,-0.15994911304255832,0.06615117879451332,1.812347936497734,-0.8691866006708251,-0.7401143761523531,-0.33905488272145284,-0.8109845549936948,-0.7238837082818065
SIDM00198,-0.8519780643163768,-0.05661734251788971,-0.8837825952360743,-0.4984059805036619,0.00638403551526844,-0.9726741155668474,-0.3051155102661569,-0.8824425602493726,0.8941364239124757,2.975044813880002,0.7699043606546175,-0.7323621722696044,2.285889994706893,-0.46429543075169777,1.5000725301841924,-0.8451672398504467,0.46312302145881723,-0.8583419292863774,-0.8222796959654175,-0.33860159156937514,-0.7375859381752363,2.470099656199887,1.6767734990727017,1.8292174415933962,1.059992653071089,0.1305023903815414,-0.22688262168676507,0.32872729386679733,0.18743037300415355,0.616548621269701,-0.14169834332260026,-0.8293603060525093,-1.0247111910838542,-0.318442936732716,-0.7917788459445809,-0.7236237328938372
SIDM00269,-0.9025144728604682,-0.06057197161978272,-0.8911798207181323,-0.43995619405191755,0.13456075129189132,-0.9667444569823136,1.6477083009003335,0.9896190609568175,0.8554458790416701,1.8358643259214473,0.5294267061960324,-0.5566097831957065,1.4627984355535175,-0.40131158394392014,1.5075386877423098,-0.8370342867831291,0.23109443111354727,-0.8133690042036231,-0.8580214306190637,-0.5458144711960545,-0.9636834784104167,2.25068163309404,1.8462720293537154,-0.5330149172526767,1.1473009485236993,0.46092711326854197,-0.4040577119615332,0.08036639112319817,0.22329593072029824,0.051790090814172476,0.7194252365457402,-0.8774388445493554,-0.916723894712306,-0.755624024485474,-0.75558331342523,-0.7258239220911723
SIDM00621,-0.8910918839768934,0.12219233728541384,-0.8937024976790525,-0.5399615901399041,-0.012810546819329255,-0.9357282157212472,1.3352619684098779,1.9879414612799797,0.37446113713299484,2.936979415385895,0.8818597010678301,-0.6334164642673246,2.131384633080032,-0.6890085532745738,1.5459719508820586,-0.8384070732006879,-0.0788243168092989,-0.9491468053014712,-0.9485526636137964,-0.8230478550127636,-0.8156653797261669,1.6456520892850093,2.019870459202513,1.9204577162213239,0.7928371432094334,0.21749136908046002,-0.7542191382301473,-0.6918394290153399,0.0516303845353437,-0.45865471120217394,-0.8481534764460197,-0.8116633377077823,-0.9260263181404392,-0.6239594060396099,-0.7455550235926444,-0.7497680244875986
SIDM00599,-0.7387129643417638,0.7631742002937278,-0.8751304051403926,-0.5769703275956916,-0.0009311892862100318,-0.9770800139578584,1.9695092231253635,-0.5992081686421051,0.5781767402461765,2.7730841620858815,0.9661645571849928,-0.6646873653606367,2.6515035415980908,-0.6244242386615303,1.4163029775789182,-0.760091881302655,-0.08249620315994759,-0.6438427955916843,-0.7647918010667797,1.8986271771587904,-0.8870696789800453,2.1012331386852026,1.0698394467339314,-0.8365896880315626,0.5464290303418202,0.18801242885359104,-0.5071473806245111,-0.6619442911611167,0.03796739503267279,-0.23865633356255692,-0.6395309212154823,-0.6970551150348019,-0.9356618181378852,-0.15169872033602536,-0.8260299159536517,-0.6332323708550611
SIDM00118,-0.8939197439140808,0.9312399501381582,-0.894873558164067,-0.5541394011513141,0.5881835580376209,-0.891497534947903,2.3417857228576637,-0.7931499623428303,1.3215751869396895,2.103854973733294,0.8838894082894544,-0.7502627117826849,2.11463783826881,-0.38438413718106046,1.555001904376363,1.2731095832479835,-0.09897933904988249,-0.8710564827782524,-0.8607291223370249,-0.8477042926901219,-0.8179535093179463,2.610832379968687,1.7003354876928136,-0.888643126321082,1.5833080292885264,0.2537903065743715,-0.2746496181185662,-0.7279712839442917,0.028721859069969036,-0.3994160407332623,0.4070882228561071,-0.8167238584285829,-0.7776566476228243,0.5671976580336282,-0.8325238850185975,-0.7453605002500246
SIDM00596,-0.935329369936085,-0.6085776667041128,-0.8966765641474865,-0.5963467222363995,0.6531963151376668,-1.0645138759272046,2.1793599704837314,-0.7895103698938617,1.212356085270955,2.328482247259114,1.0465515272547425,-0.8166881064252882,2.00715194423301,-0.5571593706833398,1.4659999028264483,0.34781890274830063,0.6908015128565665,-0.5024100196497195,-0.9733772813244445,-0.6969859422322107,-0.694572496941245,2.7962500017752534,2.0839678836811477,-0.8430772979291317,1.2567826189608275,0.2205193791340357,-0.3483571138530846,0.7927655471087695,0.09776827227541895,0.39488269394188974,-0.8716703183187834,-0.8228990762337615,-0.9616128334733013,-0.6727161302170078,-0.7927921900635492,-0.6135033184348272
SIDM01251,-0.8822683722356717,-0.5158663897870738,-0.8853482517199238,-0.642953708586575,-0.09767398938532366,-0.9930497835607773,-0.7971651610748305,-0.6616773554635168,0.83243162448929,2.910347903624817,0.6818121270002321,1.1473477281390767,2.4482707784814153,-0.5150287481214159,1.8201433936585099,-0.8025285676972802,0.8948986592387834,-0.8553803162136197,-0.8275497320602417,-0.8304850017615765,-0.7463127062134094,2.3889999478293995,1.6958548949721786,-0.8351983754816189,0.2739743523414822,-0.031890721338844484,-0.8408393199363039,-0.8250451453168651,-0.5434025997357559,-0.6845766446882899,-0.8545882606203385,-0.7823330723064822,-0.9613295762535777,-0.6938029317399721,-0.7832090480458811,-0.6406698058163158
SIDM00197,-0.8566894174493624,-0.19872683230453775,-0.9436186223663696,0.214350334996069,-0.46235323572038756,-0.9115752243153284,1.760426891124798,-0.661449512801438,0.29963430707372724,2.804119713969035,0.6560741381267048,-0.6727858294458079,2.313553371968188,-0.39796352837694354,1.3402914869125686,-0.8516885912596658,0.8993839790771729,-0.8761244894497514,-0.7015159592874862,-0.08342382189954176,-0.7467743849821238,2.2852881604419575,1.5381978629566493,0.09469199896061238,0.8414453420668767,0.3533367580741496,-0.32282155996281336,-0.5764659340354364,0.20842265104773755,0.05655660086789003,-0.8194581121765857,-0.7833697578808686,-1.0428611135153767,-0.6382319516761472,-0.8832138271859458,-0.7709906269975942
SIDM00810,-0.9317692247794487,-0.6244405361970785,-0.8291205058055303,-0.5760271499178674,-0.10310544671148161,-0.9302178421860646,-0.8855433203561346,-0.5545406415700628,0.9191996684180509,2.3826654859225616,0.786490243890875,-0.7366697183236633,1.5777228562133068,-0.6845678417690064,1.7483161497546522,-0.8854120146069457,0.05291143585946766,-0.9880052227807474,-0.8370022223285972,0.7317510569264989,-0.7810959810152026,2.2156191333685493,1.6651701396742076,-0.8118950441773305,0.9090045839469716,0.12382621109156873,-0.3506888290906059,-0.4771343394696315,0.04887435181371673,-0.045003916564431055,-0.6387098767278911,-0.7908787685649148,-0.9230248653599625,-0.3833586799561638,-0.838268372639555,-0.5831289672173043
SIDM00174,-0.9776835492345854,0.12333654413314654,-0.8808031768273441,1.1883489126109361,0.7320425553805682,-1.0058047507825967,1.2250527488131346,-0.2951812072867356,1.4759563555680795,1.92289832710825,0.7871223005334989,-0.7705931408487897,1.5872389398667934,-0.578172472809144,1.6783585446015672,-0.7600831524972668,0.3431092069171673,-0.6372893222670915,-0.7847456413894939,1.2710938867511532,-0.7525693516693406,2.3625523359048946,1.2220783015549455,-0.7568702520444675,1.7508953407095769,0.08242910259648992,-0.5623525391682731,-0.7677562461390156,0.32544207352438187,0.2138207049928365,-0.9552666343042439,-0.7994743257663806,2.5048426531483643,-0.5213018592494525,-0.7745807025240948,-0.6058191763693118
SIDM00487,0.07836932508888321,2.33386140618548,-0.7823816595422958,-0.21816913380632097,0.7978915846892698,-0.938599088352271,2.02895698201483,-0.799464881500961,1.3335995796443965,2.935993420922728,0.5668534736325439,-0.6838242321065525,2.328289857763939,-0.678048240956002,1.8368590063358088,1.3930436831997606,0.545821154902377,-0.8366643386498545,-0.8967670761326568,-0.6679547114198152,-0.8131953843849288,2.4030481389744547,1.954639769284872,-0.8044778872928731,1.032882470667356,-0.35882120623025704,-0.6557275186609292,-0.6091336781941912,0.17113203669410226,-0.5691866496144223,-0.8737025053061993,-0.34280990606593087,-0.9998985108362066,-0.7667417268979283,-0.7720432460594022,-0.7152040655282357
SIDM00263,-0.9396942795615921,0.02211568223578967,-0.909366035523376,-0.5888360779396214,-0.18218917289051356,-0.9117121406014531,1.296943139217996,-0.785780964092716,0.3091045477575138,2.438475958862516,0.6134692730137412,-0.7094066877969989,2.244978579786873,-0.5158727149003464,1.6757463569377178,-0.8577049838644804,0.13027625805542664,-0.8410396331583976,-0.9146741633055272,-0.44039506876632434,-0.7228415459015033,1.8644225120294928,1.6470484088058337,1.3730447628728193,0.8824052983973496,0.9330589018565066,-0.5298567891865293,-0.5756832737333881,-0.20134349768178314,0.046123162618093336,-0.8150100449206459,-0.8615049453682084,-0.7693792102248671,-0.2949940504146731,-0.8730792896757001,-0.5584174160829742
SIDM00277,-0.9187262371632973,-0.5276339619131406,-0.5020811644381474,-0.45262319348499613,0.33096881827116165,-0.8756442166524366,-0.34555537905411343,-0.46336563454688473,1.902181406606705,2.5411987243971432,0.9834060762831722,-0.6806428964172829,2.2353166686951256,-0.6159443781930415,1.7109853907855384,-0.8103570245552283,0.3904635133231995,-0.9939695575944667,-0.9169869534404901,1.7990222677336343,-0.901738514406792,2.0348139602838202,1.0419849669631793,-0.42784767392739154,0.6406867931677798,0.11147043821112364,-0.7273220963639185,-0.6969701529499689,0.8674579914197427,-0.7745922197646113,-0.8764666218590328,-0.766960030233598,-0.4465634273369892,-0.7099526629828478,-0.7458924450584494,-0.747937970427272
SIDM00592,-0.8837317062140292,-0.7256192817952914,-0.7975191598239035,-0.3317475838288669,1.4173827138845587,-1.070271976067234,1.0840810234051257,1.8962623020250906,0.5945002315264881,3.047299519900736,0.43439150708287627,-0.4994499052398171,1.8828073444903013,-0.19356959840142193,1.582783504997282,-0.863820916571778,0.3140665635207717,-0.3131256617880367,-0.9355285892661672,0.5666787438484281,-0.9305223331540136,1.9962856572215173,1.1678121725993602,-0.7246355006247827,0.7139055010436346,-0.04293616115163385,-0.26079004829671926,-0.778779404532893,0.07262361738084493,-0.17030313018072032,-0.806609677296231,-0.8500116969897282,1.595755367786807,-0.7727123639324086,-0.8096026548641664,-0.5560745230163104
SIDM00496,-0.9433703796757321,-0.4872780374452553,-0.8529703775453754,1.3605039376886283,0.7528849107138071,-1.0335439681111975,-0.07253210594376462,-0.6784324110110547,1.5053775576743815,1.816242343420556,0.5021831182569229,-0.1872303648974685,1.1433292266377355,-0.5511196138432394,1.4937458594056365,-0.8937577336018657,0.2493295949603129,-0.8390973729169892,-0.8177074020999826,-0.7620174995498431,-0.8620651190852847,2.405417876366736,1.004999610257534,-0.8446757376785854,0.7810952824599064,0.38838272624950193,-0.4127717617312459,-0.7775943386222645,1.0373126850465322,0.017876172393860367,-0.9075954767586364,-0.827140710247327,0.16248942399219177,-0.7152890420300495,-0.7723157162020577,-0.652220177598716
SIDM00793,-0.8676839501948567,-0.578114402279299,-0.8426960559303477,-0.388650770259419,-0.28753293716650097,-0.7872088545707897,0.4928357312746799,-0.647708123461344,0.755551064383372,1.9574021737245164,0.4920222135781879,-0.6331071321053375,1.7358628241982579,-0.43185075269885204,1.5178787753922738,-0.7880644906383554,0.6255437257158484,-0.8148741656915603,-0.8522411227526671,-0.7788009718159729,-0.6991734299847492,2.2787186375827226,1.1804215387086363,-0.11959106031626392,-0.3205307010990194,-0.09104347066578358,-0.8317816492722512,-0.6263639090111747,-0.24226670226948788,-0.5386593549585079,-0.8426042118336559,-0.8323329823928712,-0.020707269214188896,-0.67709185161085,-0.8323442102096027,-0.6096711191650419
SIDM00121,-0.842670162537156,-0.6270051268213049,-0.8552957361672173,-0.6015660751492631,-0.28393065192082356,-0.9601701736010131,0.16197420060897375,-0.7889140870543384,1.0459154949114384,2.8580761144544935,0.6129934336083982,-0.5656772915018206,2.5811403646769553,-0.4608813292018608,1.667848993238995,-0.7574795414377152,0.44420309010214676,-0.8578610710263939,-0.8195745970508527,-0.8963988589487937,-0.8548361618990763,2.05755307303162,1.4286024819997183,-0.8373404788758714,-0.5872590879306018,0.010798674353462911,-0.7608008354640554,0.954264039132244,0.8206012238933749,-0.5869367535149767,-0.9296709096374043,-0.7298939901125983,-0.8884408799725025,-0.3315265966724618,-0.8190872535346784,-0.6631152389694217
SIDM00202,-0.8408268429021357,-0.42826313124036225,-0.8360590424109198,-0.02386755048338068,-0.3065434727163586,-0.9833841371024927,1.584748230937517,0.20826855371005604,0.4025261149299037,2.28462755922461,0.8682009409869346,-0.5203271093461113,2.3418129095747657,-0.5966405780518702,1.6100001789024658,-0.7173642486344566,0.3939452380012159,-0.9253312169698127,-0.9536895951576058,-0.6707127839047109,-0.9409546910436353,2.0278470169590714,1.789221430816594,1.8289205055536968,0.5048362172755257,0.42569069075176263,-0.5664992640225026,-0.6396260800688677,0.06983183523004106,0.2868814425234061,-0.959768868428302,-0.7835139121857927,-1.033144066714097,-0.17268329728151985,-0.7864604849482657,-0.7286828348855674
