,ACSS2,PCK2,ME3,GRHPR,PDHB,PCK1,PDHA1,ALDH1B1,PDHA2,HAGH,ALDH2,ACAT2,ACAT1,LDHC,LDHD,ACSS1,LDHB,ACYP2,ME1,ACYP1,ALDH9A1,ALDH3A2,ME2,DLD,MDH2,DLAT,MDH1,ALDH7A1,PC,GLO1,LDHAL6B,LDHA,ACACB,ACACA,PKLR,LDHAL6A,PKM,ACOT12
SIDM00205,1.3255415161261948,0.4376384377041166,-0.6375135273572814,2.29974953412231,2.037581899545604,-0.925059725482473,2.081838076361409,-0.06643529929414953,-0.7854013426585166,1.096470210462143,1.5657984456557925,2.8292460041769356,0.5667415267798381,-0.9530105579037546,-0.7352469033282587,1.0513533254129146,3.4275830909672957,-0.832913113927211,1.232748826449636,1.2675127268367614,1.6023895319871797,0.30410672451129706,1.7380411031361882,2.225142328408578,1.636058056478716,0.9469798194466542,2.485431086196203,1.281665713476415,-0.5439310818960802,1.9447260656518033,-0.9126742391397977,3.1654756869367846,-0.09508446904288984,-0.3255043188175865,-0.8240872747847537,-0.8513988580730506,0.35236330937929083,-0.9134789476972802
SIDM00535,-0.15258094462360278,1.5702608770933904,0.31127910720128604,2.3246553405691768,2.3738521020607855,-0.8719253966542279,1.8664896899541266,-0.03654715441527301,-0.6935936664767883,1.1106080213911076,1.5501446711152513,1.8447340232203064,1.0049091917870712,-0.9282079406938393,-0.3096731672061614,-0.49989677097704177,3.506605378923252,-0.9510675939944583,-0.852701985980645,-0.17354522394205846,1.5793760664673495,0.4366570398475986,2.0037334545691308,2.276678680752237,1.4927250135897656,0.6544037736830696,2.7615318466309042,1.5441404006710995,-0.6024459233654264,1.875467486444034,-0.8287251312224437,2.762403257307717,-0.2960737750672457,-0.3359059569153691,-0.7148444927880248,-0.7719583830068935,0.5741627971979142,-0.7897728942929966
SIDM01175,0.03229352675180664,-0.08759801309321352,-0.6697071864179324,2.2074207764562126,2.5046847797700686,-0.9592885838993129,2.202987512365624,-0.5156774857831358,-0.6762665740002353,1.4112048970773534,-0.6996262103603912,2.8034721098341695,0.3618730017326163,-0.2634025520328808,-0.767179318781748,-0.3394648103043835,3.4595697859786974,-0.5782404726265817,1.1134368631397416,1.423744272532732,1.785343529536241,1.4107455796439208,1.6125748078707596,2.1296464071274266,1.5039938006397904,0.6076771021800282,2.6296745233501153,0.07285733203998523,-0.5141662985987444,1.9290821662584945,-0.7940605682555918,3.2224169581997515,-0.6446448075933161,-0.16604676536609964,-0.7167211442593653,-0.7549731556488986,1.3792365275406442,-0.8920225004360012
SIDM00832,0.4761817517963353,0.8312998853739029,0.15469477043226726,2.186526224092544,2.636044096262656,-0.3395825009401634,2.0521028013979694,0.7181908263415632,-0.7751223033357444,1.0277710147640282,2.479689739204406,2.258576405152833,1.025509416990332,0.18858371278749703,-0.3518539022782652,1.649529342847092,3.425030220265258,-0.9379508219950438,0.97854338282137,1.0413926286121669,1.6117285438173348,1.7391748497483404,1.7816207539973317,2.60186260049476,2.1886734228627347,1.0240976407881321,2.660942032372603,-0.16783365818074047,-0.5408223074811447,1.7817474340344852,-0.9112839499587817,3.275044667423024,-0.5674991057120092,-0.2021456458431262,-0.7583234701493186,-0.854019338695493,0.4720224059521258,-0.8937558595025957
SIDM00528,0.3649911571886526,0.8780900848125707,-0.6487372299225509,2.2479126417168653,2.2561556902318,-0.9444430735175584,1.7137594634361724,0.36336489952467976,-0.708037811305176,2.0964441740437585,2.4812145782666937,2.627318606045764,0.8114306664498633,-0.921627878706994,0.4160233584498463,0.49287236781435073,3.3033699864280623,-0.7124415172054407,0.8314646383820566,0.5559052469727307,1.5571662050962207,0.8992638569827474,0.9979302739875202,2.0522696897626993,1.809825684919609,0.5467381322995348,2.614907113309037,0.2150313404986154,-0.5598491648163892,2.5971927643011736,-0.8581569968476728,3.134180372529681,-0.5698294759039797,-0.7108718692767904,-0.7792143521153972,-0.8381865357070015,0.8684347172638662,-0.9173984865583221
SIDM00371,-0.08183670182827904,0.876041421284437,0.7142007970867447,2.146297970357088,2.442848489149452,-0.7774910569887766,2.0575683486828122,-0.2573947394686488,-0.7029084451610458,1.5625577413383065,2.238479468757182,1.2610575810364617,0.8308969768429825,-0.8488844640157539,-0.5338126927691392,0.3145250776779989,3.4294068098411965,-0.8324481262609738,0.8509044328646739,0.8411838915955581,1.0842651737081115,1.5346221999478804,1.1621115155658512,2.2706441802316197,1.5870975090023531,0.9187781362851767,2.3933002890498436,-0.09567953485603503,-0.5654870125954653,1.4161703158148133,-0.8674569434205125,3.4673165536696438,-0.49324042377875543,-0.29359468378509457,-0.7807431621708109,-0.7957181097868674,0.8213735774709344,-0.85122621113444
SIDM00688,-0.027586862833375414,0.9374483915739213,-0.4422132960929825,2.03428102412285,3.0648232588984192,-0.912248327298423,2.2233635915897296,0.4257789582152977,-0.6753350016463361,1.7713118425738557,-0.674295246297683,1.6870076289832523,1.2217099364499935,-0.5080846864198603,-0.018149143728310935,-0.4045684102877026,3.627008600597595,-0.8314861775785636,-0.927707421727991,0.7667587334242933,1.6104650095667894,1.1301361525681655,2.4831666137902553,2.7661971735716797,1.9146394707342378,1.005648552542649,2.7101757202571326,-0.7839103595290308,-0.7536603967227663,1.7515692337073934,-0.7670559365756879,3.5167188963112714,-0.6417884055477295,-0.13743392960654705,-0.7580823982993109,-0.8245337056391239,0.8677709891318877,-0.8462218720073172
SIDM00583,-0.3353359802610243,-0.34677092193529246,0.018134003075529773,2.516469998771074,2.4705468137332525,-0.9109956400137499,1.998992161239581,0.6219917808114048,-0.7595756353107822,1.3863638106001301,-0.40149067565458285,2.081459135546839,0.8056205214393153,-0.7827584023989701,-0.5089367669765892,0.3134351128506401,3.3933653001811477,-0.7964349622146445,0.5344657861518938,1.040767953529313,1.4067063165151292,0.8362066946864297,1.5236216984867639,2.4247865248808393,1.5903948171979523,1.3598092140655762,2.646612501328073,-0.358914060102246,-0.7310346978377826,1.7654956893791414,-0.8046183198594545,3.4739698838720003,-0.5193033481401687,-0.42494050761550234,-0.7461976350556485,-0.8571321384018757,0.8616870151523826,-0.756973358337732
SIDM00188,-0.019625179215236658,-0.034370040989651136,-0.04181101386933149,1.7562472135274003,2.0055349806596925,-0.9185569422743993,2.179040131113957,0.25837117216645467,-0.8869859327112659,1.6151837752112894,2.3123610472649223,2.6114632393143022,0.7975716299940713,-0.6949828452773937,-0.7006326219051093,-0.034391522871850384,3.530442831767792,-0.6815935296998636,2.194335174460337,0.5095886299299196,1.0065561686083093,1.1860509535715622,1.7070706210931514,2.492621460355138,1.6632205449306687,0.8020138877538511,2.5107492688970696,-0.31257707737165147,-0.8207332880357927,1.749796400993623,-0.8090934892805777,3.306454677058503,-0.5817404783525625,-0.1103713987944714,-0.8118882955896193,-0.7909467054627195,1.0034983827582575,-0.9492853510937188
SIDM00096,-0.3243888352515065,0.4079164045265241,-0.6020520385340987,1.7674782140190257,2.239100195482617,-0.8772640027170061,1.7717100264061407,0.1986140117290788,-0.7015778603382289,1.4153658853623527,-0.7633115033903403,2.011183047737283,0.853425386481726,-0.8592520983466236,-0.5982163876022192,0.31489366993879603,3.3657661166375066,-0.6840436036585877,-0.8655863566185564,1.1979832212109152,1.4305507659920675,0.8526993739598632,1.8150928811939329,2.4748302911272235,1.685824333944853,1.0071742026177095,2.599328006783312,-0.6004378470027057,-0.8699181843231952,1.7171025972895615,-0.8605931466291351,3.5705144300214773,-0.44441306294699257,-0.4737420350866506,-0.7496457469328259,-0.7998616039091754,1.0954753463919986,-0.831366829478591
SIDM00379,0.019044476654089638,0.5376147822160794,0.02970399054824704,1.9000589087327722,2.6864610182605038,-0.9531510895464218,2.294126700271855,0.6039521866380221,-0.6742978900157554,1.32924373613216,0.47644550014428677,2.788268117495648,0.814593454829507,-0.7329812167567902,-0.5636322516276181,-0.3470959824678381,3.3809689120697177,-0.837016477336114,1.8148717235924259,0.7886751913355394,1.4945113229093512,0.6511110838580855,1.4048033900386954,2.452599583183471,1.8803881130173195,1.180123785637106,2.519843476121544,0.18820060748525838,-0.4284779749277051,2.2309607322649088,-0.8319698225118893,3.667305476217127,-0.6247060012196175,-0.246024533519686,-0.754177659613744,-0.7488470817521418,1.119446045136887,-0.8547846992668175
SIDM00381,0.222818564609891,-0.04332481166765542,-0.7631496833302425,1.9343390796023823,2.3831358605330406,-0.8841159580790994,1.8826257445542327,-0.21637402440166126,-0.831796725378955,1.3652724506242866,1.7351240201999751,2.2295445877050164,0.5070623969770325,0.08424003379416348,-0.6115847943566063,0.12406242651354048,3.207160115109629,-0.01993115573227449,1.263132089637126,1.56425499281566,1.632587513286962,1.7546070759132326,1.1974563677188654,2.428188377240288,1.5745073295237935,0.5012120555632945,2.7571314599302026,-0.700575665310656,-0.11481773352730636,1.5652634916860806,-0.8934541258547481,3.3681464973775337,-0.5025263380443262,0.04311638856590652,-0.8423994815764587,-0.8519014935612469,0.6716082408126988,-0.9668141905026187
SIDM00606,-0.22038662402447984,0.4371126784105139,-0.7505462800641161,1.9928026265449708,2.432207805255207,-0.9146998335216626,2.085733674108053,0.3248724616007626,-0.7856225958938219,0.8736742438934685,1.9029872490480761,2.131964259938599,0.804694376415463,-0.8951455740397183,-0.7805025529491466,0.58743640501665,3.5856692537945087,-0.985519602924319,1.8611490807757156,1.1474129158894113,1.3649105470094014,1.714962643019433,1.3509561369609246,2.2487645971470998,2.0639910093517515,1.2608488305899286,2.7174999702949756,-0.6801951506951847,-0.7394931522667099,1.6356315992637074,-0.9441763547358923,3.536202058954095,-0.5590161713830284,0.010514356622796399,-0.7498459722198156,-0.8581277018221053,1.0417929705837647,-0.9121556851130315
SIDM00541,1.2197324716657647,1.061352607218075,0.3128641155867813,1.9466882658553784,2.6265053714816498,0.8467436831107347,2.447159862833698,1.3739484039796084,-0.6511330979732189,1.550331780558375,2.6506256378006205,2.002491047526177,0.6769452743324824,-0.8785158300538171,-0.6522835118139242,0.6745400369285905,3.363377500124072,-0.7044493944991892,1.4888483556652088,1.2167294365895467,1.5823943592221008,1.6492992663575363,1.016872695929055,2.524604361413725,1.843996152551594,0.9478245300968472,2.5006890916528914,-0.25298935499796155,-0.8635480427697376,0.9919774653997684,-0.9176429882671264,3.1239938821990347,-0.5553015659751035,-0.3143438253409766,-0.7515195771531328,-0.7997440345138674,0.3345740768052264,-0.9128646992269025
SIDM00808,0.16814120137723135,1.405386402426761,-0.8211077935800529,2.472164801358201,2.4185848657198323,-0.890956349446984,2.2284145116993694,0.07506145591798416,-0.7985042249506537,1.5970277333241591,0.6678147213833855,2.589610540383844,0.7208307395908835,-0.8677315568529125,-0.18494016679382036,0.37063780986369493,3.503095578626441,-0.8311876561936493,-1.0026391089147415,1.5076242237774038,1.4118863952531968,0.687721354433587,1.8225973723390405,2.445523145747649,1.6398325644571188,0.8942019325327178,2.787840293201923,-0.6687811427699236,-0.7361216140833747,1.8436448463320945,-0.8114595891603779,3.306880226616316,-0.5746595116703335,-0.36422718263776505,-0.7714916220802451,-0.8225145908918657,0.8011259112506538,-0.8537630955297582
SIDM00377,-0.06678424806486298,0.526838323116565,-0.6403249321816925,2.415343109391478,2.62238996632407,-0.9194520182287836,2.0460770862255155,1.8014890961210852,-0.8392460758943185,1.0344937903290188,-0.7621263997871647,2.692259034932831,0.8088865664835587,-0.8222026125585017,-0.7007491295338154,-0.23029697458872989,3.411469884848411,-0.8483225955242132,1.7646243715998449,0.9668249133019702,1.4104729440621757,0.8028567291310719,1.1875550064099731,2.557629756763187,1.6268008050280909,1.1306829051579037,2.559012126945312,0.18397522213801623,-0.6353909727659006,1.6368622461541344,-0.7536553122702822,3.5392971531365576,-0.5966275950026145,-0.1354442605407888,-0.8083610603699735,-0.8695806984486125,1.1292521316511028,-0.9075674894392592
SIDM00289,-0.312795593906923,1.031213281932876,-0.2514435240975745,2.12515609292575,2.352337628507717,-0.8797174038608548,1.7410809435228936,-0.19025248732943825,-0.7238460818619828,1.513812717485295,1.106321210414548,2.198761974531473,0.8344599976545026,-0.8780735351934685,-0.681229875463853,1.3755506862178168,3.553333699396916,-0.8412957426995618,-0.9266088794939127,1.435189978704341,1.5862498638897762,1.1030516615377888,2.0650324679775496,2.166127225143107,1.3331428391747249,0.8829296431320661,2.5870750589544627,0.09536227237359407,-0.655702933430376,1.406022166947668,-0.7460177989341784,2.8724093394720067,-0.4560247273246319,-0.5258448567017535,-0.7242444431538796,-0.8156174031888799,0.378557936775739,-0.8703250528338168
SIDM00064,-0.2435350227488078,-0.15706301042756732,0.3265056572123946,2.1762001599114833,2.5789640659464608,-0.8486390844211412,2.450521534350281,-0.024470906509428302,-0.7801073513255284,1.4552843637548427,-0.27969308711075774,2.4759934096977534,1.1209745432758254,-0.7449244857940323,-0.6108718584495533,-0.26251973102530557,3.2316893900662813,-1.0679627901252169,0.43042153187097665,1.0644560294937497,1.139176187460741,1.0082193558103678,1.453847048763509,2.0417022447916766,1.4561831774861111,1.2967035978950536,2.7120096082240175,0.11619111370840521,-0.7156907278962935,2.0683398550696688,-0.9216637270324037,3.6316259787290583,-0.5123264315992703,0.09313642134720475,-0.7786423463655917,-0.8414009150384896,0.5803869314013066,-0.8465688617585451
SIDM01097,-0.3925655278449027,0.8601838004903734,-0.672165032337347,2.1696249370290595,2.424750442931584,-0.8923019622988877,2.2880518517849153,0.32314659209957036,-0.6854602025393102,1.8139739221252782,1.5765387542666986,1.7647948699153249,0.6130931953414088,-0.9888464146866002,-0.55213276702283,0.12239059544862115,3.638172721448994,-0.6082245332502151,1.2573042723424923,1.3181218574545552,1.5280835909420427,0.4916828332053438,1.6271782265493924,2.6124962704184234,1.4826272148127413,0.6244712518509106,2.6957721476402736,0.06330815252475094,-0.7146262080407549,2.2517679537617363,-0.8575238873001769,3.0479949036440686,0.14098597145972938,-0.2420594661544479,-0.719294873514475,-0.8033138127019626,0.4955309251692818,-0.9088455381357355
SIDM00350,0.1473592331060644,0.5200708329051906,-0.8890573083289408,1.483334383031615,2.1915957248956954,-0.9150061324785431,2.427280577851349,0.09241769262061574,-0.8024982852189453,1.1194327143029341,0.5440900885402089,2.103471509607525,0.6477945491922465,-0.7456773368512599,-0.2383519544410211,0.5292453800132474,3.084026352579631,-0.9872807526247867,1.12420608042898,1.2431481832221731,1.5016518776454169,1.7993069486950755,1.9467117897455974,2.4256483267348847,1.6203832590604237,0.8426414799385169,2.786357646843932,-0.1258410775734622,-0.6684252601646707,1.9238333928420435,-0.847749003816332,3.2676766560352375,-0.5529748583764836,-0.0006609231146619426,-0.8125916393883285,-0.9064183328881555,0.98955741507165,-0.8982490508849705
SIDM01163,0.47092361672835664,0.33127209774438676,-0.5729889626895449,2.452534437856338,2.330735521294033,-0.9268323454837698,2.3446221627281894,0.15177732375451727,-0.8122858093630919,1.7539765637418243,1.4162398799628555,2.1053335586697153,1.0158770934236154,-0.8564790091973724,-0.6926508598546807,0.7384768528714284,3.5739202296850716,-0.8734164061970526,1.0936806678290731,0.9945889948650827,1.556074518231222,1.375671340381647,0.04089047338716046,2.413878752419979,1.8183058715775706,0.7933930440686163,2.73324126904238,0.22967368249627984,-0.7330377748281082,1.9212497645266113,-0.8152166341972398,3.278471673246614,-0.32047914880720946,-0.4121891205561938,-0.768698735517441,-0.8795512631070065,0.745213102053943,-0.8995149426616604
SIDM00375,0.28307989859206806,0.7018294802287376,-0.4805823805547414,1.7856518461275144,2.436653369625887,-0.4091148913439492,1.8664014361809376,-0.32810074722297927,-0.7714721878779977,1.5693019138298183,1.4155969016737864,1.5760554212878048,0.4594262415269874,-0.3491528257350861,-0.3495961645428662,1.230181942257623,3.604836662249823,-0.5393961513603693,1.3875868558540128,0.6548693482127099,1.3297875843067537,1.576621670242293,1.719928684308842,2.2154963863033967,1.49702141513545,1.0033007720607021,2.590359060517482,-0.0660742758354303,-0.7686064044572125,1.6121972865499443,-0.8594327906936321,3.3944047192804185,-0.6888327979452722,0.1759459620653326,-0.8275307057784437,-0.8997846131240653,0.5599790421923673,-1.0150206289906105
SIDM00600,-0.08303878436972739,0.6545054489405936,-0.09892353748224794,2.0493439420776767,2.313221536781989,-0.9053715768648736,1.7328388592353732,0.24716694657258312,-0.7001341382418997,1.4866911184421472,1.0377468038431745,-0.1291065345920231,0.8869274317733657,-0.2986114851728467,-0.5930325260831818,-0.3483552745220869,3.5640074858922492,-0.7868138700148694,1.1431342547899672,1.0173511842077918,1.327761404452493,0.9124288230647855,1.7807207778436418,1.950299309465334,1.7616214575237843,0.660135538433976,2.4850937306090604,-0.16739812215365976,-0.1578092384880901,1.6590674738430984,-0.8358794385565166,3.147852333049491,-0.6030670537032043,-0.32719533928309186,-0.7271248171870098,-0.7775281639081211,0.6715452502091855,-0.8798622730008151
SIDM00367,-0.31843202629044404,1.107178311201355,-0.6954212819877787,2.221695949231689,2.509901443904721,-0.8322871222361248,2.0354734577264,0.3657245574549426,-0.7999701401520732,1.4812716719528385,2.1967360631396153,2.212958553359539,1.2524449250176344,-0.868460572434373,-0.6485412514929164,-0.5245339946453645,3.5520544090043034,-0.7801902294857547,0.03704795503259225,1.1224798843175263,1.474845684423781,0.6957843625376692,1.6089073851389333,2.37418145122861,1.7092011936645237,1.5595776049464,2.5126532096715466,0.10472223421599564,-0.022588841939654016,1.7779153850072613,-0.7671610165417416,3.184143921216114,-0.5532640122085486,-0.09902220723597019,-0.7237060709003659,-0.8171633648942332,0.36367958526485533,-0.8970276983374861
SIDM00632,-0.38177815692899775,0.8244293582815897,-0.7306835637602306,2.360951823838227,2.347953588646955,-0.6584086742209659,2.0510082927143514,0.39104073096415154,-0.7450126415109596,1.5834885133227241,-0.09388245608133693,2.307891970573189,0.7665991548971665,-0.9560383208439195,-0.6820310843654133,0.5601871513831702,3.5880472257059637,-0.962315378508525,-0.5733421410416126,1.2303286166830156,1.5660449629561555,0.36610053295573514,2.097247377879905,2.365842865754682,1.8643714099520825,0.9779791744709878,2.6680515527288104,-0.56946280101663,-0.8497060857958127,1.8770944945969588,-0.8398771259252917,3.041264568154615,-0.6937597724210225,-0.3073493459989938,-0.6457562616069467,-0.831039303157193,0.4348777514967952,-0.9194249591480328
SIDM00550,0.08730835454455405,0.796360643900522,-0.01185463273143683,2.060021336750388,1.9714941295849966,-0.8720228979261364,1.7117662294515075,-0.371532746600825,-0.8010355621575561,1.4288245639146449,-0.4842861820564389,1.9884432044672482,0.17676791774086156,-0.8655654024774665,-0.5321367319238083,0.40248768447897487,3.5614041224873043,-0.4078985297813594,1.4668608781934882,0.7545512136867474,1.3281633850232832,0.5269665008664768,1.6069961403953466,2.3195884223263694,1.6695108577341897,0.6932716508768787,2.863230905125527,-0.6406107797775583,-0.6519360885922808,2.109776372584057,-0.8084463955775353,2.6042748654325263,-0.51495990628893,-0.1915105587346961,-0.7865731742940054,-0.8812708316850697,0.6496390924581505,-0.9476361967138877
SIDM00230,-0.18013243592747313,0.04506506814567668,-0.6608262678262934,1.8754257124227278,1.611657429538186,-0.8137475715516099,1.8919649672628303,1.0411695284691636,-0.8482608612365765,1.4863762975174863,1.6678252449081996,2.963671069790801,0.5033784707780791,-0.7839539564655266,-0.7671125817524433,-0.4014439056251112,3.2142671266061864,-0.7937031204295596,1.3881977652882933,1.638820757597968,1.9745364719382614,1.1293664761340179,1.5937678586858324,2.132489514731045,1.7711924719779448,1.101854545266384,2.7605884629888084,-0.48961201684366557,-0.6725352574807322,2.187657255825544,-0.8585451209967521,3.1411106074430317,-0.540411007159199,-0.28361439154105295,-0.7775869293521694,-0.8868882734105146,0.1926698602080117,-0.9435104972027174
SIDM01206,0.1073543954596855,1.0331222114791458,-0.20384538188421067,2.333766759010701,2.590907443086017,-0.9390970994454721,2.3943839585925675,0.5253384654192548,-0.8222948027596105,1.7844879656522137,1.9057869144109143,3.0013855943960825,0.521006208884242,-0.8339111814810131,-0.8439278033833307,0.2893048928217654,3.7665200101843457,-0.8727086329817768,0.2973704252532403,1.6972612716728401,1.5247230142216541,0.8985813132342124,1.8056626964572213,2.42247086476631,2.0136294460494626,0.5507952917517636,2.7080617359606585,0.3961562324014081,-0.6214327007053003,1.8431229778085698,-0.9142256014842958,3.2187474946753833,-0.5077244590123565,0.1293850407040258,-0.7205580803865935,-0.7394370678393886,0.6043353987741897,-0.8573922688977028
SIDM00127,0.3930415763004577,0.18127654508936722,-0.6110436824245503,1.5861279818124765,1.8951263467136705,-0.9130276825103404,1.5551890466180045,-0.21371278562266324,-0.7270396563344608,1.2354687276054215,0.3800681063355798,3.116408740080458,0.011069561946464898,-0.7320453228085108,-0.7117233344158582,-0.2897935639048656,3.0367600764476537,-0.6998928829346622,1.545441499835638,0.8451708764284419,1.1619920262647998,1.6300367442020387,1.05232104923238,2.249851477103927,1.5083284010760742,0.6317649548489653,2.5853925424470514,-0.8453620928845034,-0.6166334965736933,1.751299727508998,-0.930018424251905,3.0914070675686607,-0.6331301239614298,-0.08141253204269705,-0.7008293734239713,-0.8654775752298011,1.0255975984136863,-0.9118502630602073
SIDM01042,0.1861596611695808,0.81404191356509,-0.16583208974013444,2.2222164518266965,2.3781827063161645,-0.8400867868314733,2.172005324419615,-0.37409142895108777,-0.705276629223885,1.5135850191046378,3.0938611528060456,-0.4115356141990557,1.115296323459495,1.1344080692939142,-0.288818464244173,-0.4652914356659308,-0.3454525716928026,-0.8836723184742145,0.9831354684923034,0.9196032946364981,1.5367172795152506,1.1091077888340855,1.1905427006044131,3.060639071260262,2.331210206438373,1.3061188037459475,2.4876528743221504,0.34760012009607966,-0.5135699377199624,2.439372690332139,-0.9134184887738412,3.6652870934919224,-0.4983457794413318,-0.2820277381037676,-0.6924499265862203,-0.9166846194275001,0.7111708605998508,-0.9102253464118214
SIDM00491,0.7568105659798913,0.39599491009228294,-0.28900790072330873,1.6830503134192465,2.8717400432014557,-0.9262622634941705,2.026880501519951,-0.05485736390097968,-0.7355970827750845,1.233195461320909,-0.700513515435995,2.897265810748675,0.7829148112363388,0.62245851445803,-0.445399731601939,0.045670208433291774,3.4080509165335724,-0.7947681682078777,1.5721654259391273,1.1619176745915436,1.3803563009020587,0.338671969005676,1.3654705695689995,1.7538879078906655,1.2485791768689145,0.4644076182502319,2.6527008891908346,0.1467920957663794,-0.6539720653532494,1.9714065916708752,-0.7801210098232763,3.5408567360437564,-0.5946149039768417,-0.5051849408883934,-0.6948739195139456,-0.7784885020447456,0.692078013620372,-0.8934407501042703
SIDM00488,-0.18560210093431587,0.23555278860970885,-0.021989082706181853,2.2633515580158163,1.9054000080953482,-0.9762432774919507,1.88919933256621,-0.045957938426362185,-0.7476569844472132,1.5487471903902437,-0.37059282343612343,2.102674540038523,0.6162114765443817,-0.8873688858417328,-0.723058127380138,0.2121635446094909,3.238246293051432,-0.7822171277432944,1.5731025673042944,1.012579307835031,1.430411786665174,0.4964599738372747,1.4358998435525814,2.3563030418483044,1.7652719065380362,0.9644287730673804,2.747393479486166,0.4858609919571541,-0.8368952383509797,1.838444779551269,-0.9448301256708143,3.490089788450401,-0.6090984017273341,0.05670112081469367,-0.8204888552483534,-0.8364632238351889,0.443394086980895,-0.9508116183120293
SIDM00190,-0.08582530631335661,1.021676929697629,-0.6468258437102764,2.62421712193405,2.62461919165134,-0.8930435960099404,2.3768449182250757,0.7555318886111299,-0.6936605955518282,1.7759448395754982,-0.8227288359976901,1.2907702344956757,0.6587421576263491,-0.8167169678023152,-0.6885336961226494,0.5654364073963181,3.621855879136012,-0.8808585041258581,2.0205701974255486,0.9468801795903976,1.9457669921297822,1.070045410098941,1.8763119135771629,2.543647953914268,2.0486261626987106,1.0585095899859907,2.9003693009104907,-0.15463746619789143,-0.7308730974942946,2.212890860545664,-0.8805546559993367,3.4739833239305797,-0.47605389794313413,-0.10067141569764336,-0.7877536788210614,-0.8345221118357457,0.8517572171751688,-0.8239891937796701
SIDM00542,-0.10412405496918192,0.8933317123566255,-0.6582120490627333,1.986441848391905,2.3009068738859098,-0.9438192117844225,2.0474302708279652,0.9631153528704917,-0.7191900978451143,0.9862982391554646,1.3634415222556309,1.7429893503435183,0.29954773075528063,-0.8621077101527902,-0.8113320774613204,0.17056469886199854,3.264920955683046,-0.8801551884467093,1.5759893394204836,0.7485589321287545,1.0608770456219299,0.34402587215853814,1.5242869924146119,2.2442181243097234,1.786650373453362,0.2591388763824464,2.5696834536602684,0.06615117879451332,-0.6921404737623505,1.6819308194874918,-0.924016924349258,3.4848152619373916,-0.6508454269486802,-0.1902399044363848,-0.8580355953505444,-0.8953615257384695,0.9574373858769206,-0.8620646103510242
SIDM00198,-0.22076255161968875,-0.23661301850328417,-0.11481573843149853,2.766690788823576,2.7839414905069697,-0.8715953957324778,2.1976437321531352,0.00638403551526844,-0.758590769548655,1.2675089441264191,-0.3051155102661569,2.975044813880002,0.7699043606546175,-0.7963237323245679,-0.6543415158504889,-0.0060383720365677,3.4411132951276366,-1.0830120789733053,0.6438360329009857,1.059929196300329,1.6767734990727017,1.059992653071089,1.5975539647902959,2.402680331899609,1.728154858961407,0.8176531335570277,2.681312510006264,0.616548621269701,-0.5866330341093539,2.0492908252608553,-0.8539815489034545,3.4887513741589338,-0.11730108192534018,-0.3897629583211261,-0.8511644254682537,-0.8262651562529713,0.8046331007170823,-0.9760378909242349
SIDM00269,-0.4324079724364309,1.0175999591864278,-0.17397799625545643,2.2087933809797713,2.689410535536075,-0.5491157907851616,2.4466739048340287,0.13456075129189132,-0.8303022141666841,1.715068698669,1.6477083009003335,1.8358643259214473,0.5294267061960324,-0.8720818099729383,-0.6577066101126486,-0.3139491356604355,3.649658580564174,-0.8311866331507973,1.9513055438246867,1.4662531655782463,1.8462720293537154,1.1473009485236993,1.7760238947899751,1.9691396744497816,1.3591752514511195,0.42378932586290663,2.456174259537132,0.051790090814172476,-0.6202649909346198,1.9370137211417564,-0.883528232771604,3.110661522826429,-0.11287903398653848,-0.13158530549383213,-0.803174244913124,-0.8109249375554237,0.7473325891744338,-0.9732454923659614
SIDM00621,0.11421145077193115,0.3742702718343988,-0.48999845635447536,1.7450364834725203,2.6768420495788794,-0.8770720819726842,2.276292549538652,-0.012810546819329255,-0.7426256963761254,1.3692940164872487,1.3352619684098779,2.936979415385895,0.8818597010678301,-0.9317777849889614,-0.6975827495371468,0.060273501037333976,3.48601900167002,-0.9882930354623988,-0.7246063381818508,1.1766317947033662,2.019870459202513,0.7928371432094334,2.0756663262565374,2.386203045171763,1.6969119038713496,0.7845061549708363,2.7260237427050957,-0.45865471120217394,-0.7028090727465739,2.138960411571667,-0.8848354723464483,3.2259139470179603,-0.3493525885490271,-0.23192069727804387,-0.7801085387409223,-0.8584840311967862,0.747642694481259,-0.9014098067023018
SIDM00599,0.19449848115814314,1.5298358493851936,-0.6274875298830118,2.329072919343908,2.4620722949853326,-0.8832661469108039,2.325844751544939,-0.0009311892862100318,-0.8832126004063972,1.5055949054312865,1.9695092231253635,2.7730841620858815,0.9661645571849928,-0.852950622885829,-0.7194617134277167,0.08654492124350675,3.506059024737196,-0.8519727756580842,0.7571082924369968,1.7341080083151224,1.0698394467339314,0.5464290303418202,2.1524189094216095,2.122150900948933,1.469188658502599,1.1415022712896856,2.5617568995503066,-0.23865633356255692,-0.724618945172934,2.126634903968884,-0.9420970671701061,3.5765718686095838,-0.1401237389541448,0.15861875722914312,-0.8521584326107032,-0.8754789011828629,0.7713312542430525,-0.931639455055993
