,HS3ST5,EXT2,EXT1,NDST3,XYLT1,XYLT2,B3GAT1,NDST1,GLCE,HS3ST3B1,HS2ST1,HS6ST2,B3GAT3,HS3ST1,B3GALT6,HS3ST2,NDST2,NDST4,HS6ST3,B4GALT7,B3GAT2,EXTL1,EXTL2,EXTL3
SIDM01095,-0.8627580229143262,1.5705615712317924,0.5719580291255609,-0.875136620681779,-0.8706439871986733,-0.6522795225127691,-0.7555892905085346,-0.4407213925187483,1.1479579786586487,0.21262634100043862,0.25235270949454064,1.3035746096599226,-0.16323929198189227,-0.9070410196294527,1.3232815900977117,-0.8767071461937394,0.1402293660048419,0.13357836195411843,-0.8306858977228951,-0.14783670986893468,-0.8336604338443264,0.04674997318642778,1.1897827454705587,0.7208744202688845
SIDM01159,-0.9912619300040652,1.824173045271159,1.3424497704513998,-0.9488622917196768,0.37756349681848017,-0.6266277094009548,-0.7504432534509705,-0.5179786194634614,1.2760768033424301,-0.630084925612756,0.037664643653493986,-0.39986875254444454,-0.14322123635419096,-0.9365028149021637,1.0510085903693172,-0.8874561681101257,-0.4480911290541321,-0.8708274338610399,-0.967154259071558,-0.11130743813765784,-0.8152812083521731,-0.7093354369403614,1.0303499267800682,0.5408153273505949
SIDM01183,-0.950297650313832,1.101164545218205,0.34957432873468836,-0.8621354493524809,-0.882017304965987,-0.8102940008737183,-0.6034150527761485,-0.6722723142810332,-0.8033885982760902,-0.6175545785575272,0.08334072994692471,-0.4986561394754894,0.49742717486439825,-0.41519539948009326,0.9583674379525494,-0.8417674085245499,-0.608722950200809,1.1427839252441778,-0.7869060325840791,-0.2976305641405979,-0.8579445667611016,-0.7524648454170407,0.43558006198972166,0.3721418167432205
SIDM00328,-0.8551630867025556,0.9874887490260623,1.5221018242280442,-0.8821219492119816,-0.8313250525645008,-0.6270448827524524,-0.7550168356594356,-0.5249098751905832,0.2091979896557233,-0.44843573679845683,0.04256895197661517,0.5954071894341108,-0.3314931104399735,-0.7050793833463719,1.0450430053882906,-0.8999053962563459,-0.4536904381117348,-0.7115174346624715,-0.82860286333499,0.008729700785055763,-0.8603093157000243,-0.8515025356340306,0.7188457580909687,0.43996046723237964
SIDM00389,-0.9337946239997181,0.1643644106090664,-0.6452515465510188,-0.9245342319751063,0.6101940615924352,-0.7160231703706342,-0.6369683918236478,-0.36728754892225446,-0.9593318171513338,-0.45456246816849427,0.8831696538822799,-0.7862610273995118,0.11671788532788578,-0.8519048612427543,0.7750509750341871,-0.7441488648677075,-0.31855241001782647,-0.7275859886592112,-0.848719241162613,-0.11735455615931786,-0.6732495791495677,-0.6203781885349382,0.44994313171111916,0.22493896270559127
SIDM00489,-0.9736237333657259,1.2125766873176922,1.3607394121856402,-1.001533997289514,-0.8819720256502016,-0.4494259848404563,-0.7600248592241942,-0.39942989940716295,-0.08305362506863175,-0.6850111601444511,0.07415685030020565,0.6708579334333733,0.594420893395257,1.127092221251342,1.3414673486539326,-0.8546969069510992,-0.2706817366993132,-0.8648716248236673,-0.8530202661263848,-0.33703560113197567,-0.8784334094979941,-0.7836268467225191,0.7263867532462679,0.8021670812390865
SIDM00953,0.6349532101012814,0.8283999966229777,0.2950305407741163,-0.9693738663453875,0.690437477763367,-0.621416368043682,-0.6260922738635792,-0.5285516526334115,0.8929838449894091,-0.7806711686694079,-0.05532226508382786,0.5254276329480596,0.630540527851414,-0.8259278231384717,0.33689421081840343,-0.6746369235914011,-0.44122563834175405,-0.8560360281036459,-0.9212796530373875,-0.45115194927144964,1.4831516988545286,-0.6384310849331145,0.5289989611592012,0.5312385509814224
SIDM01245,-0.9408372082794901,1.3974546559936725,-0.12500266807615615,-0.8949811674418608,1.4608579692874253,-0.7330939998645164,-0.685271894380403,-0.6376951313566396,-0.8537327632919531,-0.6649265580630795,0.39028948673883085,-0.8102438019067028,0.16900573463529858,-0.7303439898685048,0.5733159280782917,-0.8388814380024157,-0.3491033672461433,-0.7984430936059892,-0.8722715965225251,-0.5003435101571534,-0.6106029956577707,-0.5347647530113973,0.9508032467023333,0.24314139085384728
SIDM00929,-0.9535089391530257,1.773317827345643,1.9573038054126637,-0.86086239194387,1.0403042014566548,-0.5973062336327484,-0.7912476756768404,0.2793071136696593,0.0484983452896314,-0.4730804912728533,0.004274255543702601,-0.8731230410597319,0.07422040515110871,-0.7849339167485535,0.8724348039064176,-0.8577326867969731,-0.402605371498468,-0.8277561470269004,-0.7855187654330913,0.28662074603278404,-0.7445618893877812,-0.6653430147105591,0.933833717232347,0.41317168314538344
SIDM00732,-0.9558033455594972,1.7974609797433012,1.3619420288595978,-0.9930449825080805,1.25313871004717,-0.4672963343034817,-0.6300469610980061,-0.4511757489756763,-0.5618216437525425,-0.04771210109839089,-0.1639492458610471,-0.7742217537695029,0.4970574536012711,-0.8147204338561486,1.203578582109223,-0.8604480864413072,-0.3740296601376037,-0.8409421583435336,-0.8681886236055055,0.06898251975294084,-0.7172671722902444,-0.6855238634494267,1.2775616181997302,0.40344971616518843
SIDM01047,-0.9528949118415467,0.9906648609302289,-0.8130927261617108,-0.9565413525603744,1.324702409769155,-0.48593888937942437,-0.635860156625086,-0.4294652489995349,0.11984577000101035,-0.5342346135323586,0.10963280233820351,-0.7806079269939578,0.2514548027386225,-0.869213291712889,1.225789905462406,-0.8043937161943627,-0.21383864867151217,-0.7452634336889772,-0.8331040470274791,-0.39496103424048523,-0.7402135961793147,-0.6271783272510291,0.8810419995447051,0.49736892175578895
SIDM01229,-0.3241363968722908,0.6855307211741435,0.29092125127701696,-0.9411540871448602,0.19350071430572063,-0.6651553934057964,-0.43535544008497457,-0.5564551082236036,-0.2205876984377132,-0.5251056006783288,-0.26465809470605556,-0.29479024744543086,0.10816646532256614,-0.6919417802257725,0.4279408761503916,-0.7015079670946484,-0.27035065932933616,-0.4373629528402192,-0.8632593914880805,-0.6861300974867938,-0.7182565982702444,-0.727672755456547,0.6365776198460918,0.7489581799889858
SIDM00540,-0.9630227266721424,1.8728310630769789,1.775533217333662,-0.9647175839964635,0.6956305745597126,-0.6232921620162669,-0.6954004607107339,-0.27101670273879597,0.246972808896178,-0.22840632788293472,-0.1946580359305776,-0.8527652866201129,-0.13627157743863483,-0.1537561578708315,0.9409448397764852,-0.9260509809157025,-0.07512848836782719,-0.878370145461072,-0.8369545607590526,-0.10487586553051487,-0.8380149443530982,-0.6957608664056206,0.10019454838640471,0.590795122211406
SIDM00264,-0.9529450712670847,1.004360271692249,1.4225965128233782,-0.7953305071574898,1.4534511029560728,-0.691302761988522,-0.7673011828433584,-0.5051373840270361,0.8079401320752342,-0.7105471079078183,-0.12714287624675613,-0.7937840725345481,-0.20570459912696104,-0.8347208968591094,1.2733257217955032,-0.7281422954255306,-0.20229525224295306,1.4000262619710706,-0.8631645689348509,-0.29883333861679484,-0.8350503811442234,-0.7875679006196971,0.9134992922021089,0.4221879910859093
SIDM00842,-0.9144584291712388,1.2220281270935356,0.1394828635544961,-0.9410662736166191,-0.808542208702203,-0.6402195518664354,-0.7167478307024088,-0.49567327204031386,0.43668522599777604,-0.5708609173704525,0.11890603943813523,0.5955808184670255,0.4880470422705662,-0.4873265674227673,0.9774471323740985,-0.899179418670821,-0.3561605812442963,-0.7327726118989868,-0.9001235174178636,-0.5990103359806781,-0.7601037584554771,-0.8041487556214543,0.7636083886147385,0.7338560885419788
SIDM00923,-0.9715350167650394,1.9269176884764527,1.7201581694431698,-0.9096703969321294,-0.4353611216056126,-0.4994535515870844,-0.6811523485692481,-0.051852024388459844,-0.1388500992084995,-0.40761279852142573,-0.0035402370812922454,-0.6642135173015071,-0.038841225816002384,-0.0674895741048498,0.983899991823079,-0.9049099194911774,-0.47314815363639434,-0.8583737282020019,-0.8047842465863739,-0.17356430274332207,-0.8388682595149483,-0.6098492122334107,0.558696527542721,0.6478073918531605
SIDM00120,-0.9366047516162286,1.11061357683917,1.285011873826076,-1.0018467125886361,-0.9156154328743807,-0.6375485300129021,-0.7475470490370878,-0.38299551535848947,-0.05008809645068239,-0.7125509381937537,-0.3524888490522944,-0.8294357546211968,0.1392944873793211,-0.7555075983005,1.0608778473564813,-0.8340947851246253,-0.41595108435321476,-0.7855972691092685,-0.9104288552733657,-0.19246462711263818,-0.7858295908711281,-0.6630476133711889,0.5339236103170046,0.433821222023189
SIDM00900,-0.9466750150978808,0.8217773042482625,0.4967663480340896,-0.9073252821333314,0.44964521932367724,-0.5702099448959266,-0.8072010698973502,-0.5819250189431048,-0.8504440564923357,-0.4542572094283704,-0.17766894363712593,-0.8591535357367095,0.3641148859791144,-0.7922553195020178,1.0367941457892382,-0.9205117874446669,-0.03465768862480942,-0.6636829284123403,-0.8705280096149717,-0.27525487947394034,-0.8872294909531183,-0.45665656902724244,1.0162508086349682,0.3057662308184617
SIDM00962,-0.996886693377225,0.9223985273295817,-0.8523709971196476,-0.9533092436232912,1.592383974856729,-0.656802286003171,-0.6834409718128047,-0.3219753852267251,-0.7674762551457393,-0.24335709205111802,0.16964689795361548,-0.7904865737673069,0.08264074255857955,-0.8647770667375888,1.3982865949898318,-0.8113053289741727,-0.24474318037768958,-0.7788939630996076,-0.8652936758900694,-0.13291595538359846,-0.7619714122048394,-0.5198527066911022,0.3194244628916526,0.17157787576411532
SIDM00889,-0.9287431768436757,1.1260873313146114,0.5158684493383973,-0.9385873487794071,-0.7233409541551856,-0.5332184247102055,-0.655291032205544,-0.42957013511379377,-0.007548571758868426,-0.6696813499528811,0.25020014084282055,0.3348162731230244,0.32706908802530843,-0.8442560982124192,0.9545181338356096,-0.8556199517270614,-0.24686427656096008,-0.7944220642032446,-0.8161672128283056,-0.14638189588920353,-0.7896785039144762,-0.7265387321512589,1.2712063849373156,0.7872057711567939
SIDM00864,-0.9733422642700938,1.861498634368516,2.166089354267389,-0.9699394803440542,-0.8307910412350933,-0.6475712231617718,-0.7785687849443726,-0.5743643002134328,0.13855693790157317,-0.640658508421358,-0.27847833168227104,0.6917836250366395,0.0012078445626440685,-0.8894635669486998,1.2437719239221194,-0.9175315053743229,-0.3792747379763822,-0.8690716673525795,-0.8903424294591712,-0.2321600847001486,-0.7799132798042561,-0.6970671837478374,0.23619209589564513,0.35649005688938734
SIDM00233,-0.9224011012294734,0.7129036310216422,0.355837157520524,-0.9128372062675103,0.5158421510720925,-0.43937953200060936,-0.6712196347989167,-0.4903295115038584,0.1823639015025845,0.1329569384001654,-0.17577432283203123,-0.8181021432923974,0.43501425217938494,-0.8308186051993369,0.6396103760918412,-0.8344075301838231,-0.09439224168418557,-0.8262339934880247,-0.8837975682937084,-0.0874706941015519,-0.7143795043505704,-0.6774930080098567,0.7660761371506045,0.13583390900009112
SIDM01233,-0.9070511929717417,1.2467785548011354,0.7687236542945443,-0.9646178216375727,-0.13134570906394682,0.02527667188597984,-0.7250206573250999,-0.3525003421393557,-0.40801734389299416,-0.7354963201539855,0.1726311340485485,0.5343042328557571,-0.02202458803769399,-0.47747133702250183,0.7427263610410392,-0.8773952738135519,-0.4760733944960067,-0.7621277686673514,-0.8754464417869943,-0.21732260368913422,-0.7510867734242486,-0.7469967959052679,0.1678105533874821,0.29428625348628384
SIDM00964,-0.9572151730261663,1.7042055220340302,1.5055993229100955,-0.9657652919031752,-0.27558746021787545,-0.6165651177260406,-0.7584572270681271,-0.34684247815872943,0.27691337102231794,-0.6080001791311067,0.05223718903373044,0.07906304451673547,0.12834840418897023,-0.18835016362531382,0.798581688637211,-0.8628003377008843,-0.3071434894948821,-0.9221856496833761,-0.9154412375924879,0.048795909069465154,-0.8366423223733812,-0.7748267664286944,0.44235081064870696,0.46633417859623083
SIDM00196,-0.9237061276929132,0.5807029603095805,0.990723148301637,-0.2242214165351585,-0.912478343579655,-0.6114560539304166,-0.3943607424972836,-0.5062923023713272,0.4112012123361529,-0.7144488381058365,0.3106815314919574,-0.6555511858743636,0.019299962876115687,-0.8975739840559717,1.5187071323829582,-0.858214356872439,-0.3626725447226194,1.0592521420134355,-0.8425226828306243,-0.5154668390767403,-0.8378401527604759,-0.7083891531934924,1.2709169325446286,0.7852449300681306
SIDM00287,-0.9724672165507009,0.7937187551971724,0.3754061136915774,-0.9436464173516593,1.0991761949961143,-0.6653298480421816,-0.6826646692843893,-0.50471184529414,-0.7759971315974383,-0.6821705128616242,0.28055904524374065,-0.768022595878756,0.18444591929986237,-0.7816608691629691,1.2068659255268694,-0.8023026071893155,-0.029727637181622957,-0.799399458479756,-0.8542922375859894,-0.4581848110360251,-0.7915157995960876,-0.6932960422518374,0.9481514849977911,0.422413485730561
SIDM00501,-0.9857924927127508,1.3329112209335523,1.3756320595756855,-0.947927482499006,-0.8508914765584499,-0.6939325385288617,-0.691131579493007,-0.16760016391573349,-0.2935175903238926,-0.416093446279071,-0.23585670766933825,0.19984309063907033,-0.21972142541280656,-0.198345482991574,1.029414490023284,-0.5800699966346567,-0.1721790105445105,-0.7755943583468077,-0.8026030737284651,-0.07377311965146094,-0.8778410312949408,-0.695847460493111,0.3559473166774525,0.4610371609683652
SIDM01237,-0.11679505691850554,1.1090690717531753,1.301999127942948,-0.894733278637745,-0.8746802003626878,-0.4687640758980004,-0.7920241246229455,0.038558353411025446,-0.3100587236036217,0.1387605308045049,0.18963555497349338,-0.7757386306949828,0.6327569212335379,-0.8162136318560894,1.5006876707654655,-0.9001032740153802,-0.00669488522414737,-0.8091885098103472,-0.8423384655872173,0.15982025241452355,-0.7442394554788285,-0.6947311101191923,0.6803694358824564,0.3823159191563303
SIDM01228,-0.9427419618092366,1.5384135270711863,0.8249201876766502,-0.9651314360592788,1.6042817105245375,-0.640339691378307,-0.29975545200356546,-0.3331972976621493,1.036602833471198,-0.17975337347488957,0.13651362858924068,-0.8153853953800251,0.7380840103444409,-0.7952227215680641,1.2743849939785412,-0.44459272474965017,-0.45806568810488185,-0.7952533727945145,-0.8353160576904985,-0.1416209410833636,-0.850158283333038,-0.5429993450328938,1.0361294101407743,0.7300526612942143
SIDM00935,-0.9493646386336093,1.644662795312251,1.542568053692634,-0.9508305061749909,-0.704077696887853,-0.6466152185390225,-0.7919428969190138,-0.3096263056440083,0.09142654641430441,-0.7759075378723614,0.15272944366430333,-0.38463919397612767,-0.10174106679886455,-0.12496825608293319,0.8467676422389537,-0.9064762414407997,-0.4512720371117842,-0.8776355747353504,-0.911391142543834,0.06354273116893185,-0.7887402618448409,-0.6395955541852217,0.24065865960424623,0.430760224194769
SIDM00954,-0.9724114682259859,0.7531379417412513,0.7936811121450519,-0.9641493565035194,1.114536397231908,-0.7804727198119837,-0.5449294327020214,-0.3775935622504283,-0.47216477135264173,-0.5983976453881206,0.3488731512509296,-0.06020062296079013,-0.019735622090547314,-0.6105120427921774,1.0424604929021557,-0.8728886021743546,-0.41495962096414873,-0.8260868829479563,-0.8443117423578256,-0.37882189451267106,-0.6216715925770046,-0.722249426198047,1.1300479569799464,0.40836069815368253
SIDM00951,-0.9408882040806053,0.6757463009554524,0.2936533507998061,-0.8947607523124979,1.6752516776292041,-0.6805314049719126,-0.6298561562866574,-0.6329545533638364,-0.5212934077216648,-0.7371537308976176,0.4009068137554379,-0.8162693601657528,0.3015102127781497,-0.8582713413700139,1.0243759216176624,-0.884383433237861,0.06239476179782369,-0.744638795389093,-0.8030942940122466,-0.38828149239253634,-0.6491904098338238,-0.6876251967053255,1.0745115679597783,0.49852244979669885
SIDM00948,-0.9244726820364337,0.6655763198418094,0.19782875118017754,-0.9266988229013666,-0.4072607910838521,-0.7188573094097862,-0.6557402198539735,-0.3154658950320712,-0.27236963450153984,-0.6562818334876774,0.2722302324018302,-0.8120050221384922,0.10067768690795686,-0.8911478603005346,0.5477096275600083,-0.8617314378514096,-0.1408409109645916,-0.8272560674009881,-0.8513311314337033,-0.6239929609255496,-0.728459863560869,-0.7180753398992656,0.45184580818071146,0.3564278131564879
SIDM00203,-0.9412304316687283,0.9801025841902441,0.7348672160415868,-0.7205904978524991,0.17679489478834925,-0.6318039333886297,-0.6077323607230708,-0.34692008080414494,0.6177340275403189,-0.7623659329438764,0.17607699391050294,0.04743963701384717,0.21216458578382086,-0.8900868024561047,1.509683952732141,-0.34324792675514104,-0.5051885224766658,1.5483504489802218,-0.8597653220895133,-0.16257431943116993,-0.7965667237432431,-0.7152110805718096,1.2383436938605041,0.5357579251977214
SIDM00896,-0.9518623577642337,0.9619186079204934,1.2977908822748812,-0.8690570928508743,-0.7588785548471666,-0.5005811336992759,-0.7164315089183909,-0.5301534940010366,-0.553914552006646,0.04777610878558866,-0.016382546804731588,-0.7642215103105564,0.7170757058766927,-0.6935599129349438,1.5757831210478743,-0.8502279208640464,0.0018967737305859878,-0.7891552611506348,-0.779336010188761,-0.12117462990983624,-0.7106940449746879,-0.6520285901780143,0.89931254482322,0.5913613530041405
SIDM00285,-0.3464233027433591,0.8923963129866764,0.5084989588230434,-0.8791026765055877,-0.5315501650427692,-0.7070643504918563,-0.5555581677881374,-0.41400140529607116,0.07185193860004997,-0.7909715892327455,-0.049548420527448074,0.3632008290148251,0.2897075166455173,-0.9457007470902615,0.7783796045228855,-0.858386683026412,-0.5528874387694684,-0.8201862015597023,-0.9283241801714406,-0.3186920652203315,1.1920876524454154,-0.7113478407167361,0.7306526061650546,0.4793337483950073
SIDM00930,-0.9117875885396999,1.082677378438585,2.500784283740235,-0.8827283623822336,0.700827472856055,-0.5668271641647857,-0.7168171005943944,-0.032781359353408625,0.4615274767360934,-0.00046230421214505117,0.617202313259127,-0.8301907198040125,-0.09622002317535695,-0.7643233387400586,0.7513886568470014,-0.7778808158478635,-0.5690611538849869,-0.8313626203711658,-0.7440101422147746,0.13848776408574617,-0.8322179200584894,-0.6886723507544898,1.5521984311084982,0.687784255744145
SIDM00205,-1.0338798026273825,0.8673451155670988,1.5827701180672815,-0.9533137921664525,-0.5431047342976549,-0.657619156241947,-0.7510777502311397,-0.6730345019642321,1.4424216093819677,-0.6968196484840204,-0.18804831528786004,-0.8314206501036298,0.19879895714828133,-0.808421723434467,1.479628927866817,-0.8763772876675876,-0.18175242690627394,-0.5733234282860147,-0.8723455739720528,-0.4772208190517931,-0.7956904013910918,-0.6750770344657657,1.1945030254524605,0.6486572016759669
SIDM00535,-0.9026474097488074,1.6401253417627568,1.4646526522311067,-0.9527118079880486,-0.738580556777799,-0.5094894465708836,-0.7511124125372802,-0.20370171088886593,-1.0554069277380511,0.5145393824284179,-0.2655407835656093,0.3749396653736018,0.20544299906607885,-0.8910960255068955,1.1771934273829088,-0.7725127018889502,0.03854754751163198,-0.8272396964036155,-0.7575493827874024,0.2015311815239798,-0.7618169982442546,-0.5835056301270778,1.359222997656771,0.4649743044925642
SIDM01175,-0.922274659678134,1.3284131498850582,1.7310134471407959,-0.9421824674310584,0.4996464182357694,-0.6695658281737504,-0.6565050123830853,-0.19931555038462057,-0.1273184866623237,-0.677225297531193,0.04139931980589687,-0.7607510815046343,0.4233079158776208,-0.9054018509647017,1.245923870847964,-0.8951428332569394,-0.3217585563598978,-0.8879589527282092,-0.7917460911653456,-0.3434052149090018,-0.7921417713471002,-0.5256746139143005,1.513679075342726,0.4038676861662138
SIDM00832,-0.9597035380156033,1.3633347284743624,0.9170253852073857,-0.948857633271264,0.17517841478690035,-0.6480916727898158,-0.5651256279645236,-0.5215599672638978,0.4511013204406645,-0.647919245061252,-0.16338075972060476,-0.7917433748248892,-0.01924322338126468,-0.282354271540121,0.9856568834001813,-0.8660142681439134,-0.5122708647755388,-0.7170311580291114,-0.8387096465771054,-0.14561038066511037,-0.764559597354582,-0.7420188411984286,0.49498712536732675,0.46090306399200837
SIDM00528,-0.9110634302798909,1.0865071509288307,0.8096239756228183,-0.9588482018112046,-0.8071208111325767,-0.24798796894093045,-0.6994414524782546,-0.2523464191600184,-0.1933275389721621,-0.801574708173312,-0.12594540795854323,-0.005775385658737044,0.15274711285338094,-0.7902380149983568,0.9289778481728271,-0.9590952675661127,-0.1522757447582759,-0.8121672757067218,-0.7960854432921469,-0.25032855212100064,-0.7112670645787086,-0.8321416056543601,0.34820081956056775,0.12853298824123865
SIDM00371,-0.9199310395776831,1.1314691420633196,1.2064033903026878,-0.9397286797704283,-0.0776340496478845,-0.5998621590999813,-0.7581349275837017,-0.4778583539757184,0.21808434948159183,-0.6958741060621123,0.06511861137507112,-0.8340709290749989,0.21076266858072354,2.158320888650677,1.1549763084811828,-0.8940910285653255,-0.01590518152732424,-0.8546450672857956,-0.903792555864835,0.2300746329294466,-0.8534527761722976,-0.7154383695860634,0.685604442261706,0.3241845686535627
SIDM00688,-0.8560918724922005,0.9376622021462617,1.8405193764767533,-0.9605324983707876,-0.6862238527286707,-0.6019090266055848,-0.68488849152191,-0.39149556306429256,0.533891796273688,0.3342544825570305,0.002863000105221709,-0.7302119652416007,0.21858152084768856,-0.8732709890559713,1.1311464222800311,-0.8436592680822536,-0.08933415757616929,-0.8823474839242755,-0.7244738030370083,-0.1303689289313185,-0.6904538913401883,-0.5605970590275671,0.7587990143802017,0.39982481723453156
SIDM00583,-0.9370001841703407,1.1226682052612753,1.2489961399731901,-0.8942576200595266,-0.9951485153265517,-0.5811037196311436,-0.6862368849555653,-0.022389562310897042,0.25383992932756994,-0.6602630674765986,0.28022838180064086,-0.7527313436496033,0.09361487098155262,-0.7711080163285926,1.3444689387571693,-0.8464904749617468,-0.0335763108248647,-0.8077740469895495,-0.6884840243967953,0.1537821562661842,-0.786563836806973,-0.8392680768998971,0.8692761902998932,0.27239660120976134
SIDM00188,-0.9394596376271296,1.3073454187714617,1.6782177566943886,-0.9512399976070482,-0.9420665427527314,-0.5360569020097814,-0.6974233953822643,0.524232740600653,-0.34169680562609195,-0.6487194819697701,-0.12686896244989151,0.1940571571378276,0.04641996368123409,-0.6334555699068368,0.9060340709057011,-0.8685442932876468,-0.36742815557332786,-0.8413132239175466,-0.8529476886227797,0.04721399604457085,-0.7871449527307264,-0.8372927496283956,-0.05913603005878935,0.2562423003123256
SIDM00096,-0.9120166519982639,0.9909091876351552,0.6810911786036653,-0.914023028803244,-0.8549769528037973,-0.5049494529013656,-0.7185558180738499,-0.4665884922669954,-0.2709312353792324,0.19360008077462126,0.2804032838753505,0.750727888569253,0.3290580111108205,-0.7767036173571219,0.9494017255492446,-0.885527257636153,0.6054105338918064,-0.828793778754545,-0.8113401722901161,0.008667956579840626,-0.7448154868041388,-0.6741234201480003,0.8649708106999905,0.48260881172187253
SIDM00379,-0.9077462222159736,1.7630868989396458,1.8238315994532635,-0.9303940354121937,-0.9281484169257531,-0.435860816985123,-0.7219331668965384,0.0991288800625732,-0.0018412399723126505,-0.2536920120646369,0.17776628149069407,-0.7964553105794477,0.32825733823123115,-0.833656590763316,0.9800262371676653,-0.8403382022740435,-0.29259991803122615,-0.9290229560746052,-0.7351035555374977,0.6655905396729592,-0.7340669257881229,-0.8113705106698932,1.1960502956382866,0.7752296980345789
SIDM00381,-0.9318397407413391,1.7939612759549128,1.457390407105487,-0.9739587426752264,-0.5205836632857878,-0.434436596498974,-0.7349228051396394,-0.5517998512136503,0.2464024468344588,-0.7213093827621768,-0.24904701355522016,0.37271462549244383,0.2545833922747859,-0.8167989388531726,1.0475515627188992,-0.9158764296614056,-0.3354969463561776,-0.911578908981689,-0.7686296746505176,-0.3662021294827345,-0.8825423919410627,-0.8070115206411005,0.13787806757379012,0.1669188978910274
SIDM00606,-0.973444769997592,1.4301134920510872,1.5053106385806887,-0.9293300526968455,-0.9046871696838694,-0.47113286676479216,-0.7471477205614323,-0.5097368603264478,-0.2669322053925957,-0.3331941366602563,-0.04972768450389531,0.8226041625990551,0.08783776524117602,-0.25921131959154525,0.5515010562632294,-0.8827588352391725,-0.40810498162292824,-0.8363495406276614,-0.8341738685271388,-0.21323019695594128,-0.8643566097577519,-0.7245594715173892,0.7441079003717842,0.9097443440597088
SIDM00541,-0.9503447068718714,1.139323441415476,0.4047337111869977,-0.9633840516589793,1.0180944180339906,-0.6930730356665366,-0.7176672167086899,-0.517984588737397,1.26298299580113,-0.636196424704386,-0.060171711737497476,-0.8406400664025945,-0.23648752318499097,-0.35017144494747243,1.4009775090515004,-0.8347494511470062,-0.34909599369718497,-0.8576843394334983,-0.7513084765431741,-0.3023067528889424,-0.8440299825062092,-0.8027113011220697,0.8565985498772495,0.19612464963696136
SIDM00808,-0.9212867700507551,1.0890831741404359,0.6015690465637372,-0.9132733480132661,-0.7440844348323761,-0.6231861917937476,-0.7302956682616044,-0.5606924126142345,-0.27473142824568547,-0.5871383617997956,0.025490911005439362,-0.7625356709052046,0.13197601189904648,-0.6947835366733631,0.9583199907594866,-0.8096018486534877,0.07714402064661419,-0.7008257990741804,-0.8097297499621494,-0.28186949138288153,-0.7343163124464168,-0.5453487103351392,0.7065530418952727,0.5082128326383751
SIDM00377,-0.9090878487973414,1.4807039856869688,1.8487357666845419,-0.9312370791074089,0.1932473797085954,-0.5735059143742413,-0.692462794809108,0.019336067100641893,0.12894579465188624,-0.31060613583149654,0.05136106870932985,-0.778465074690842,-0.10681648191591295,-0.8418371314192544,1.5443226566161457,-0.8295496432854669,-0.31884954399342735,-0.7723250874118672,-0.8593486528965882,0.23960415325515333,-0.8354494381494201,-0.7839949087298694,0.8729541719129822,0.5519493390444297
SIDM00289,-0.9138695489839945,0.8560081495045211,-0.9501625763396019,-0.9197958344398379,1.49693995716696,-0.6326464738477123,-0.6848086368126571,-0.5033454812420864,-0.5083562320140261,-0.22581692012755614,0.45599438050388424,0.3338892059808791,-0.29533616362474996,-0.8860182955621378,1.0635987775179996,-0.8999673525466617,-0.21342395421564164,-0.7952195625204403,-0.8412957426995618,-0.20619054337732437,-0.7562425554010179,-0.7793326582023395,0.6606223049657818,0.1631335680702905
SIDM00064,-0.9734212130989239,1.5861758843419878,1.653882705844912,-0.9549158045870095,-0.9526351555830838,-0.555023711021462,-0.7254584165536943,0.24300459307414898,-0.25118175838673557,-0.5819463505301523,0.2566839965943942,-0.5328206477491269,0.39120099159918587,-0.8319740342301226,1.1046050858658278,-0.8602058423008682,-0.0368031199007195,-0.9143026536462223,-0.8765920431297862,0.3942543885165055,-0.7671565551493282,-0.8077724316670174,0.8499391908927247,0.8282573231820801
SIDM01097,-0.9393325180256529,0.7131611985690814,1.3005259979971864,-0.6819143964486881,0.18231674106297988,-0.666186762836136,-0.5423208219577866,-0.5215101455336616,2.02747833405995,-0.6699576653336753,0.12606830400305796,-0.09630456869465533,0.11742866247072947,-0.9754248165223878,0.8439473353667842,-0.8120438214249928,-0.4035400570908146,1.768362783209717,-0.768764671936297,-0.39803396267430846,-0.8199242824859684,-0.7768855255044631,1.2015064342776252,0.6743817542509839
SIDM00350,-0.9036742322705437,1.5833237966677738,1.4624666017867676,-0.933493060024504,-0.8070080646010561,-0.49083425338645364,-0.6758359141651736,-0.30927020158814317,0.18412393129229113,-0.22751598886193397,0.015489757522689381,-0.8236152574350413,-0.25072439806469554,-0.08719456454953203,0.49992140166047305,-0.8772388939652982,-0.35917732027538607,-0.7859764617377212,-0.7610945559736667,-0.0376394021321282,-0.85865254951556,-0.8284797315925664,1.2051500165465234,0.6976680688364814
SIDM01163,-0.9859163122261171,1.1737464349168083,0.9873445056644475,-0.9117923684979277,-0.6682150511371826,-0.6628623337684146,-0.7081942517887347,-0.23558460052092028,-0.7585657993593866,-0.20074462807296833,0.32347736519778914,-0.715326336369486,0.01298699529919594,-0.9145613109142854,0.8466027445527713,-0.8077914643385007,-0.13910249790170215,-0.7710117257596811,-0.9005266966796033,-0.4656406595959482,-0.8477067902092755,-0.578299352223872,0.7974297008278158,0.17786615461732705
