,SPHK1,PIP4K2B,WASF2,PLA2G6,VAV1,WASF1,PIKFYVE,VASP,AKT1,AKT2,PIP5K1A,AMPH,DOCK2,PIP5K1B,ARPC5,AKT3,ARPC1B,SCIN,WASF3,FCGR2A,FCGR3A,FCGR2B,PIK3R5,DNM2,CFL2,CFL1,PIP5K1C,PLA2G4E,ASAP2,DNM3,PAK1,CRK,CRKL,PLCG1,PLCG2,PLD1,ARPC5L,PLD2,CDC42,PRKCB,RAF1,PRKCA,ARF6,WAS,PRKCG,PRKCD,INPP5D,HCK,PRKCE,MYO10,WASL,PLA2G4A,DNM1L,MAP2K1,DNM1,MARCKS,RPS6KB1,RPS6KB2,ASAP3,MAPK3,PLA2G4F,ARPC2,RAC1,PTPRC,MAPK1,MARCKSL1,GSN,GAB2,SPHK2,LIMK2,LIMK1,SYK,PLA2G4D,PIK3R3,PIK3CA,PIK3CB,PIK3CD,ARPC1A,PIK3CG,ASAP1,LYN,VAV3,PIK3R1,PIK3R2
SIDM00444,-0.6152935960057287,0.14035268809621124,-0.509227675142878,-0.624641471165308,-0.7282733972298321,0.20236784759787022,-0.38854315059986105,0.9386395780401068,-0.36479626182002906,-0.5272387204429152,0.049398073932542086,-0.8861783276479431,-0.7748890161552711,-0.8310769137718079,2.002477964368175,-0.3558296417244228,2.432181589089878,-0.88161174536135,-0.5826957514758802,-0.771952471715834,-1.001016748654476,-0.7692923682306203,-0.7976606039771588,-0.4361508288845368,1.016252566016056,1.8096975198253271,-0.5423830532398394,-0.8835675000087535,-0.15067357623584585,-0.41645365686514474,0.7769861606858018,1.2597025101561405,0.02327051833165157,-0.16508926600707266,-0.08409304089992452,-0.5767345478983953,1.7537070599448197,-0.42987489122258377,-0.10222114471724854,-0.41410584666754685,1.0824255833214886,-0.6015185946312364,2.219475657699414,-0.9200866775314758,-0.40584955848123067,0.15457545597789968,-0.6072201202617915,-0.8480780320354483,-0.1641050945987125,-0.6231775518801302,0.4622593586801849,-1.1351401082197738,1.5755285562308456,1.6180228483692316,-0.5156271624895851,0.146399340634418,1.600938276545351,-0.17353254419531963,0.49911376641399363,0.13003312831337865,-0.8708401562131376,2.8752693339665347,2.3845924117906327,-0.9219212521864093,-0.5362726045075371,1.4671480784039073,2.7836832506769573,-0.679875806871704,-0.4729214561872684,-0.47578761909587647,-0.6784112877339504,-0.6584952749503579,-0.9370261864071132,-0.5737990487838857,0.6439465425533135,0.3905939332704262,-0.7447169178411717,2.405174898667502,-0.7690257660936923,1.587065654666101,0.6560415582686978,-0.7167406517866348,0.06382538670814246,-0.3921678895221857
SIDM00137,0.24033220866738655,-0.11482787672344666,-0.5829517749349313,-0.7013448000450148,-0.34913819938159263,0.14413298261983554,-0.6894247897950995,0.4850315749745641,-0.1311104243843722,-0.6653028973770431,1.1525724748940254,-0.7913164587969689,-0.844405704818607,-0.33790406078096813,1.8404215081790236,-0.9312261885317152,2.7929531963079803,0.7255635502578155,0.22516849664169078,0.28594570506568207,-1.0353347333871912,-0.7690136290041938,-0.6855018331905208,-0.3900472320244321,1.8037914880596988,1.557132837220072,-0.5783119078812345,-0.9244129265420372,0.9845862896388848,1.1209595588479362,1.1975088420357742,0.9759762368005424,0.4472011008520209,-0.49899525761512153,-0.21767142837438444,-0.410470434671939,1.6925929684844754,-0.5922894806198582,-0.22949768785309616,-0.7965982823166311,0.7807320808707029,-0.16632858510595372,2.1081238985909905,-0.8761595040835236,-0.7527372606210848,0.5768090938873924,-0.7231884586447537,-0.8362664498140185,0.12189536782885468,0.6233228886724707,0.8063889197405862,1.377592152654996,1.0313102946847057,1.5104790391548641,0.4910059242820827,1.681551785423312,1.2386715206106922,-0.23120118301093487,-0.5073040745800952,0.20670740706115526,-0.8438291813714967,3.015858197991408,2.574548643701043,-0.9626685836602887,0.8407204492861048,2.5878687312459867,1.1894301184009652,-0.47802553246068924,-0.6823493526614424,-0.23671956777714206,-0.6976930108061199,0.1719359454838642,-0.9143199128302678,-0.5919775286050749,0.704053336679898,-0.2615423985466045,-0.7533636847172369,2.550724428959248,-0.8903786323531538,0.6499433237460313,0.6690138244184259,-0.7633083358613645,-0.027125682803707977,-0.3572221497769757
SIDM00569,-0.0727686296206103,0.20527211257469458,-0.336050632744695,-0.7454696735201902,-0.7099346913235572,-0.29002774163043493,-0.5921040888710198,0.46528430877870197,-0.2594731877732891,-0.6813499823600306,0.045322097013737135,-0.8051855251623152,-0.6032669898125269,-0.8220221670287132,2.0597863803307224,-0.6406753633212139,2.8921121923412163,-0.8142025234028234,0.5973594827894207,-0.702793242506798,-1.0003905903972663,-0.8203717955614278,-0.6713446585241527,-0.21113626847037095,1.9644596330439998,2.3012424177339885,-0.5568550876070637,-0.7141126841405852,1.0993152964316228,-0.5251893945345477,0.42885032488840474,1.0365690018641585,0.20487186786128475,0.0379044640598172,-0.9242442443304001,-0.2990353945042283,1.824959863664149,-0.4229329983194515,0.16244708483621592,-0.7405763871591399,1.2608073434384364,0.48610662803649607,2.2946597352615363,-0.9400587355219558,-0.7362635623894829,-0.16280101297577904,-0.7852733374826427,-0.7818178854477948,0.15795152110497715,0.6209162192167985,0.7368889284403002,0.7862167381281963,1.7823229836424253,1.81456701674111,-0.6815158046325741,0.9597763448179183,0.5244240098684114,-0.02145662181125467,0.622648201588546,0.6697840179623886,-0.9137432623332867,3.088304430995241,2.243524608440081,-0.8907109252888337,0.9034300374217505,2.039623395433032,0.9447405000173363,-0.7767857729336299,-0.5308456679266702,-0.40592331024094547,-0.7324984682881381,-0.6932575834246906,-0.9491188339366378,-0.48862302464529883,1.1157634976657613,0.45152130153664205,-0.3934785112549138,2.631672831559928,-0.9104085180527657,1.5805642944133043,-0.6968358868433051,-0.7386172615322428,-0.3656626958171236,-0.5065263688398933
SIDM00445,-0.39028916340323255,0.2958556918914871,-0.5277940248670031,-0.7320646999855762,0.31497300237447357,0.040626274017975264,-0.6285955501379883,1.1775984745978825,-0.28537295496242027,-0.4640905285976598,0.28421200359750404,-0.8304256977174348,-0.8369046120292554,0.09348792663939899,1.8520198630930338,-0.8747858447163189,3.6465262834632437,2.502002562626094,1.1665449555724305,-0.8266708425522464,-0.9926757528244542,-0.8649187707782187,-0.7893196627797282,-0.600744289286718,0.7348911859266136,1.35757503745246,-0.489550302972266,-0.8525092150203762,1.5539970570041448,-0.6928897322115825,0.57767896179649,1.0163319571564227,0.25330079906650915,-0.3378507737359401,-0.22991428749026582,-0.4100983887695112,2.114616403461569,-0.510561858956573,-0.4524852493999907,-0.8130630530189239,0.8551223132805253,-0.40808964503902473,1.8750848462107763,-0.8456397036909642,-0.7284264491407941,1.3286033678800684,-0.7592327142727088,-0.8470551292148054,0.2389975538371271,0.6554732551644631,1.0208032378156704,2.200253100971767,1.1873979615847965,1.71104594226112,-0.5278555739504796,1.0996773741286892,0.32548445614556143,-0.4335157739667357,-0.39605887982503557,0.09044795736550904,-0.862588984015186,3.3282458471871608,2.2842771426575195,-0.916775871857772,0.4388666688275003,1.0786687459026405,1.6172273507021822,-0.7350040180633702,-0.5933114613140451,-0.30405036433471405,-0.7628542944457126,0.2778489912529289,-0.9448522901444727,-0.5557669518431648,0.4684960240696554,0.05171321120168819,-0.7952539248316061,3.2349732083396523,-0.7779734972964564,1.0033262530314553,0.8090857137423603,-0.08268121776180956,-0.5770007530045477,-0.40429105447229674
SIDM00094,0.38670978874719747,0.3337370292101374,-0.4700850823925243,-0.68766089537435,-0.7315164553931184,-0.1021976294079012,-0.7159255159364427,0.6168365254036652,-0.026959331845142365,-0.6353356070945224,0.06679942325921727,-0.17877848136357122,-0.5948660601357185,-0.7889186972814831,2.2805977257335144,0.27265914791993007,2.758311376706629,-0.838185614211707,-0.4691305985838628,-0.7184201575240339,-1.0193181588548073,-0.777733332069916,-0.7325837938818924,-0.48492177858756286,1.7402630642868804,1.8603620357837996,-0.6257996601425522,-0.7736557782981545,1.843662871709583,-0.5488867874632153,0.970483061697346,1.2780264708361742,0.7361480039791243,-0.24054084357779584,-0.4641274482167029,-0.1952583825385614,2.0784752937282707,-0.6083817458240405,-0.07051298138352088,-0.7852661845282208,1.1582803677642668,-0.029018956414089355,2.256929429212606,-0.822469053982819,-0.6818963829514951,0.29518993618690686,-0.6189187703524647,-0.805592050288429,1.2112568774137453,0.15836450866947924,0.6949262553504146,-1.010551762167189,1.0095055554913697,1.5375622260619812,0.5553102072760796,0.7625974567699595,0.31182287091017674,-0.2806027449189166,0.19148108236815442,0.07846748012717904,-0.858459126678208,3.183121772789029,2.58021457744227,-0.9459838078406508,0.5511470513324939,1.2965747795492437,1.0122220241523636,-0.5033299837775652,-0.5870939613000096,-0.3687455291990474,-0.7571516847038905,-0.6434644395968562,-0.9350913034164596,-0.65715017774857,0.5591027268828865,0.3122017202241002,-0.5418073651555101,2.35449613850946,-0.8287884491974012,1.4942873759511173,0.3063310018345103,-0.7059374169416905,-0.3007119837220791,-0.47206535970640173
SIDM00576,0.042286257996828475,0.27504572130602606,-0.4212026128503069,-0.6009757920485456,1.527759126589319,1.0544774157594383,-0.25861518805262407,0.4654685599371034,-0.31651960207312496,-0.5299894384711821,-0.06280992996336153,-0.848092046827292,1.1477495563296412,-0.8141750263487871,2.001999358088053,-0.7093280731006708,3.2483796249668866,-0.8221441521964306,-0.4991008853281438,1.12774604364023,-1.0474060172194426,-0.8122600553426084,-0.2771609937015551,-0.4099436222054457,-0.13046085970584145,1.5956857754904175,-0.2840290190556268,-0.7302801572834771,0.3278801939639171,-0.688177573973107,1.4329237920260969,0.6666697481544595,0.45903035337396425,-0.132147119795231,1.822869035652312,-0.06022495837997677,1.4974581220165561,-0.5439994936215706,-0.12962041387805612,1.7506382335599195,1.0809164952027306,-0.5553407467914848,1.2622617059173327,-0.5657855310077816,-0.7648411266512921,1.449141932041538,0.007874883048746579,-0.36668396118348356,0.9468425975326451,-0.5462185549544601,-0.06535856980469015,0.7693502000796051,1.3959037501784035,1.478028271845317,1.0355136370466598,-0.9015617152838687,1.134941535976716,-0.3508806953062578,-0.46401556399596167,-0.11299603268443503,-0.7099774152437276,3.2534802070910867,2.018688137614277,1.902878915814596,0.9297265291091007,2.5313411699445982,1.8684858340751704,-0.3284278901243975,-0.5160226229796169,-0.3320240454852491,-0.5654272078075042,1.9010498226156676,-0.8534446716376591,-0.3553047369976298,0.9684105031150159,-0.0122264897979767,0.2010034700616282,1.7298257207314205,0.8800904967358993,1.2683684980922658,1.7525217478018744,0.6603384517760497,0.9629666509195308,-0.3435919491880007
SIDM00257,-0.7239611669204382,0.10991046582782005,-0.5690120786555245,-0.7241609221301278,-0.7128245221091295,1.2247808943744203,-0.5457824325789761,-0.3396037497290704,-0.5033100650094212,-0.4713264767422968,0.08331650930269172,-0.4776726328213701,-0.7892960672077213,-0.7610756922075981,1.8793689212881344,0.046821319488789495,2.132694214630249,-0.8323624265366962,1.289679104458712,-0.7503959061231787,-0.9585382986794919,-0.8151848552881954,-0.8148624090466927,-0.5420824139321935,0.8318697167729778,1.2151948317748638,-0.5304413989833665,-0.7953968426579942,1.7770393730934664,0.9202505370570738,0.9382898951894094,1.249112682955923,0.8805282003732984,0.8224227288913838,-0.5731331159396383,-0.6793376593278408,1.7969381015064505,-0.5160449883785119,0.26756592195123596,-0.8306013809579864,0.7931180805820996,-0.6206339512382255,1.1206319667421765,-0.846040861889159,-0.7320585154559904,-0.2286421892187523,-0.7960590450451148,-0.8788826166943352,0.6235228214865669,-0.7658822895686771,1.2431718174532072,-0.9545953979243753,2.2730230333077954,1.7424258426390435,0.6645890546962,2.514569632657146,0.4039700823778597,-0.6650228288006277,0.30385178032148946,0.4221872329407594,-0.8948098245391257,2.76131253566617,2.390910140191339,-0.8810911440375929,0.6730250641359781,2.944009733438745,-0.40937101104603296,-0.4593184845806523,-0.5397467982213285,-0.1354232843080534,-0.694983555824724,-0.6959451721544375,-0.9259902512154777,-0.17575330387320068,0.9337571533404861,-0.3241548353730302,-0.6521551443428821,2.351913293378108,-0.7755296256494321,1.0931613961838418,1.5997910713279853,-0.40751417355849123,-0.4122286930006987,-0.2739235084407028
SIDM00835,-0.584442783377514,-0.14615644204393896,-0.560893193045758,-0.7549230868214357,-0.6567469688592421,-0.42598069960166274,-0.6814242381139164,1.0471706412006916,-0.20869959416745515,-0.6987664168183536,-0.2089387695960352,-0.8642741198378364,-0.7824395257526086,1.285642675580807,1.6514021599997866,-0.918063698201524,2.7325165508269715,0.3505690175614487,-0.43091369035345645,-0.5138098931154691,-1.0129146864523946,-0.8377372035444507,-0.6974571056702399,-0.028631161478362505,-0.7072760655956553,1.551314806095852,-0.4701572446533095,-0.894444819496972,1.6558685663796058,-0.6110072515804393,1.7289747299015263,0.9959168938319733,0.23085105850677481,-0.466324641190305,0.9836079540863603,0.8159066025356635,1.2526449539760602,-0.3788239937647539,-0.4040103433348321,-0.7883842050233952,0.574625133800596,-0.4642950801571812,2.6257287894044445,-0.8748446014303259,-0.7838579332334193,1.0554433218356327,-0.4669987342160766,-0.7454371132817883,0.23119963516879125,0.10588902770440253,1.2123807077666218,-0.9450833454782315,0.8215995772937831,1.2740048776579385,0.9036154916845377,1.4169978488493056,0.5370722292466618,-0.5125784516496604,-0.30651842788202543,0.9385504473424873,-0.8245858577605848,3.1568180461083104,2.789436535162963,-0.9448145644917106,0.35103068320866776,1.920081153307599,1.6901002998958816,-0.6083737960112661,-0.5900395711058157,0.5332030418275168,-0.7732871129174994,0.7738812146888726,-0.9003126214077315,-0.668855554498627,1.0776756825014073,0.8973155614312668,-0.7343441650524649,2.2706050635125448,-0.8734775843376056,0.668058951772529,1.080572706067629,-0.44103830241060094,-0.19689319143404868,-0.44357766803999155
SIDM00781,-0.4171136754595469,0.20710769606883583,-0.3664976893438026,-0.6991465949277186,-0.6960060515912185,0.20962294156774505,-0.6584466365078309,0.3721532707806155,-0.09618960627221207,-0.6686955501476199,0.017398960511770634,-0.7642880616408312,-0.8271148614144019,1.3541427903236924,2.1579583569155543,-0.9026104810974138,2.387881898151566,-0.7364821996535429,1.1065069152670401,-0.7060956680872759,-1.0459918680864395,-0.8837652240373828,-0.8206257560231324,-0.23057857257253894,0.1682917618578437,1.4994953524888432,-0.41395983007433723,-0.9108774682830922,1.1200544725310009,-0.6753900735872207,1.3050196335286746,1.598502330331733,0.3029654026946884,-0.2790102662865542,0.3014094425645551,-0.29886500435037555,1.6526112921597134,-0.47701758951593304,-0.2311266399244701,-0.74044859781459,1.03233927580593,-0.19564216529173958,2.3561421806162373,-0.7975689566906415,-0.733422044982488,-0.014457628904369729,-0.7655520857208356,-0.7760251571130431,-0.2700620781138293,-0.1725614231037257,1.0585036427362993,0.5906288842257176,1.4041777275602711,1.7975237073592136,-0.5189941153439307,0.8184962014049487,0.6585773858237685,-0.40904762181309035,-0.6012760198054535,0.07034854942539333,-0.8512012770197365,2.887928267099864,2.487928082304601,-0.8759889158171673,0.9016275167831743,1.9607922991633144,2.430937484978213,-0.19621728937571417,-0.5869641380847183,-0.048387685230914954,-0.7369417094496264,0.41968848155950034,-0.8805002340864754,0.035350986175615336,0.6619663645121053,0.5957506511209277,-0.6555889622360411,2.3017351049192754,-0.8284573274904451,0.7526184936718725,1.4485345600131685,-0.6258581132795834,-0.22938591970455166,-0.5147782037955929
SIDM00700,0.9635382352076446,0.17859486995336793,-0.38136414703129645,-0.7723791519579442,-0.3131516682384563,0.4139971162326938,-0.7352666385238957,0.8980481238080422,-0.4052371856904918,-0.5403441998354666,0.29502217138671305,-0.7918317048106785,-0.8829761762879659,-0.7993629747343742,1.699675482435812,-0.5283447617008971,2.667837169476417,-0.8554309349891828,0.3471250634493021,-0.5710989514916848,-0.9493326970388781,-0.7597750078245922,-0.770620631065238,-0.26030679911355514,1.7373979256754035,1.30120153115174,-0.5280700172953334,-0.7496062494687313,0.400619533558876,-0.8604448517999898,1.6150928843238572,1.0593711041769251,0.2764080181494268,-0.1356614453801634,-0.8409442143019517,-0.6093580459287952,1.5795015435758168,-0.5684398583255955,0.00657148307857595,-0.7703029655060545,0.42607578445964484,0.3100717062409662,1.8326712637011253,-0.8383074281032028,-0.6783834617712137,0.7311268324855927,-0.7708883473758557,-0.8772284460602049,0.13288851078106761,-0.15469074994281806,0.9990791880742863,-0.5436782335515834,1.2467324999803642,2.0418313828286614,0.654196302790038,1.196145058383228,0.5501310616052576,0.018420451343637432,-0.7156248081507927,0.057473531978722514,-0.8620937428512068,2.909407740502011,2.5316045119607202,-0.947990748352691,0.4950240716274837,2.1727856418261,1.6843157270864157,-0.308653035293446,-0.6339963077204401,-0.39085266984082406,-0.7055250150920802,-0.6972361085940327,-0.890618448851448,-0.6517265718209141,0.7326567819346348,0.44959899351467053,-0.7121252719595782,2.6007691343027366,-0.8708035966542208,0.9187266113644229,1.2722594853999123,-0.6974203716677059,-0.5687299137484533,-0.14162533167610722
SIDM01126,-0.8424989137006846,0.42427210811218197,-0.5002944538154979,-0.6999962433936604,-0.6893753939224837,0.9954711343731254,-0.6516399443138986,-0.5042157242686112,-0.0951134742760082,-0.5831170724996223,-0.06818409273242658,-0.5666202947582574,-0.8354445413460571,-0.8821686612029797,1.8410375798554677,0.14490700915813337,1.1444058401330048,-0.8285105206927043,1.0690444605279479,-0.7594215834819568,-1.0481272767415992,-0.6708579685750002,-0.6561994898730578,-0.4171913752491644,0.5227565681248462,1.828223414968285,-0.5406882692965616,-0.9416642248346506,0.9149228422862903,0.2492082390561801,1.2081728522613642,1.0078481545279154,-0.015289974913517395,0.27507170956949,-0.9392927254455002,-0.699639998044332,1.7772638925996185,-0.49375795500923353,-0.19663581218878906,-0.8727303938470681,1.0495443278903112,-0.4656885472396536,1.3095513256681863,-0.920613968434038,-0.7678302168720788,-0.03744572887651346,-0.6187527716956465,-0.9012887816354128,-0.16838888659592588,-0.6288768662415308,0.908204496002741,-1.152455335027296,1.4177864975242862,0.9827842869412428,1.0990649906773577,1.9547520241824756,0.4724029645329603,-0.3207904665558228,-0.1423339195321279,0.577889667701045,-0.773159635699769,2.642988576288428,2.5931206278423806,-0.897262539621896,0.1701286051954778,3.481590619176303,0.7038337462221508,-0.4069465021888565,-0.5455231129762165,0.0072299003620477816,-0.7444346660097729,0.3482235578682241,-0.9475013471756609,0.3912501325856296,1.0748909626217014,-0.4082688110680042,-0.6564226350168827,2.7812854678023666,-0.8129874982258517,0.8611914575818203,-0.7788224727064478,-0.6072787190642057,-0.40357214730377305,-0.4760581223275883
SIDM00259,-0.6891550726718553,0.19227389138255074,-0.4220148587124064,-0.6901169880292235,-0.8110288018028842,0.5973120213282154,-0.5792177961363593,-0.45451117546303105,-0.31131741351181497,-0.3555676585430484,0.504948869566487,-0.8124294347590787,-0.799135206794185,-0.8398892138045841,2.118947749831452,0.29335876770884056,2.00444247913687,-0.8151917290517046,0.35398402532696394,-0.8040799619392389,-0.9691658036412919,-0.8435072608099458,-0.6250631465597644,-0.25056638805673276,1.2005116127089923,1.2670583397253568,-0.5296780256447359,-0.8343561299976388,0.7426238438950314,-0.3368270079093443,0.5586727245267438,1.102412790881295,0.3451985112315756,-0.15685148282581374,-0.6300338069473598,-0.6853238128482411,1.6284714845199653,-0.5817957191935343,-0.24884307007460005,-0.8039870293907045,0.9051832884229718,-0.49007179524444267,1.215103489823367,-0.791951173090455,-0.6347466455994619,-0.2539606193616109,-0.6854944123836093,-0.7908180476091984,0.5075422112276581,-0.016525822181840788,0.9346843368212981,-0.8691860752385525,1.5014439556858932,1.2845842866134565,0.9845444975593105,2.1818530403351355,0.6839551141170287,-0.004278787786929634,-0.4638726436078723,0.21874933688695528,-0.8556326380442082,2.994921248947067,2.49896326188338,-0.970049859528589,0.2990804145318387,2.816292330393081,-0.7128865827000477,0.5979045476474433,-0.5829465398695879,-0.3274883380164558,-0.6599071414479127,-0.7686546548279609,-0.8843876681009413,-0.46349923010027816,0.4701488411203427,-0.2887950762874708,-0.7161381392719514,2.063380517690589,-0.84969133341757,1.2116215332958375,2.3243456061061454,-0.7539637275278482,0.4787598509616947,-0.25034376688926885
SIDM00834,-0.5774939325910413,0.09719192676493033,-0.2897582209996642,-0.6534915992881399,-0.76381097319101,-0.006029852029584372,-0.6637281243971415,0.6729317714113333,-0.14346764534741444,-0.6188971299100038,-0.14095440308416662,-0.7658613639852057,-0.7955608998975238,1.123676056121178,1.7335149752505166,-0.8829090704202278,2.77275939910902,0.5007649730345831,-0.3221390088176024,-0.6253874652930443,-1.022108145395037,-0.8262337012930938,-0.7915464671311585,-0.11737709554744548,-0.937153379541853,1.9148155947996686,-0.6286779506152025,-0.8104333741693991,1.1274926773665421,-0.6941820850651708,1.6709124970875302,0.8078110209806103,0.005326488274050091,0.18768405428511795,0.37431802240187917,0.44237747211322875,1.4811654552742024,-0.5640783462187487,-0.3596167329303971,-0.831442375863725,0.8438015542040814,-0.3668711477025961,1.6894083520726737,-0.9830620948202105,-0.7934717540404186,0.7401024875973952,-0.5573001849537106,-0.7011659463770421,0.11696693245006697,0.2710620660827941,1.3167201958625099,-0.7460986623529534,1.1327167203332886,1.3523322816973586,0.541360863790425,1.2965958674018634,0.3285026043094475,-0.3122479544081154,-0.48311441732432253,0.6789210631834726,-0.6215524463239375,2.978484688475381,2.6109737063783207,-1.0154097174608145,0.21914866014486406,2.918027279402479,0.7939414230678694,-0.30335642465444723,-0.6106482474420222,-0.21799830599326586,-0.7805405282075905,1.0566323738213632,-0.9450576959882072,-0.6875195107102005,0.6904077363852072,0.25602538106204326,-0.6200796670048085,2.6214108450323548,-0.768903896474872,0.6979807073961636,1.2454234957587578,0.13412069600090318,0.22486957243335617,-0.46522389427840705
SIDM00814,-0.014786063665376301,0.45420015745557424,-0.4681513561202961,-0.6897892599474004,-0.7693027406989247,1.0470971748204896,-0.6018371883540145,1.0525016402262162,-0.07771773939254582,-0.6842272249411926,0.5252865288910683,-0.7859049315553162,-0.7685994836825869,-0.8915836971528827,1.4675399379699494,-0.6356226192724433,2.7899919952089336,-0.8629343534370612,1.0180697815372706,-0.7603477364176607,-1.0452752303846315,-0.7920536114851414,-0.8137238027420841,-0.4397492735363665,1.1599248479599817,1.5602438347639829,-0.6019413065019891,-0.7147276495806041,0.6240817592460858,-0.6772339203880011,1.2991204991328267,0.9619442367877881,0.05014353599934654,-0.011316807050501618,0.69612009622459,-0.46761862454390096,1.6378571066132572,-0.44409231115089987,-0.14981251576207127,-0.7652016298102653,0.6870442842516699,-0.5851194467849242,1.6521801070140123,-0.8817774164418318,-0.7256958149966289,-0.11041022544166731,-0.6502178388221864,-0.9012828303154258,0.15787001955743338,-0.47702721519793156,1.131675658606069,-0.9065529303606701,1.209390074107864,1.5203725865542506,-0.10739965393807979,1.7118571872631423,0.5344305769361827,-0.18918487429589606,0.09911885038583076,0.04198347917175621,-0.8054527463002268,3.0258072071265607,2.385170055779444,-0.9228132228356649,0.5940445221881553,2.3229863979810963,0.2085841382468014,0.33971763399984156,-0.5437268555536531,-0.3791524597797992,-0.720496372666114,-0.6655084187623111,-0.867875988406216,-0.5763721319368946,1.1826045110956895,0.011907445103378373,-0.5417301278495535,2.772275464153801,-0.8617214583190245,1.1228929287360916,0.1405219586065972,-0.7056629007661971,-0.46979787130937917,-0.439130223370891
SIDM00258,-0.5439869766208401,0.13853584549377593,-0.4573189725369545,-0.6876036700096081,-0.7241944030481829,1.2207333443688984,-0.6185178097536158,-0.6224260302592323,-0.3729181993915881,-0.3211238666179937,0.1980770207294242,-0.6724782045758262,-0.7114281040652148,-0.7601497888683669,2.1286701553494445,0.45572697263322476,1.5991580995883878,-0.7507303240753023,1.7412089191686348,-0.7168464366307136,-1.0484327993336833,-0.8661577676992397,-0.627616235838022,-0.6107941560160332,0.9264390438058059,1.4522279042721837,-0.4876028278387909,-0.8033707212674183,1.1713690938608219,-0.5437604896135068,0.5351152730486077,0.5587045415366344,0.3305876498356941,-0.06285912892971911,-0.4448800280609464,-0.039655298228806556,1.4004203286193664,-0.34919790993626293,-0.47009372349229,-0.7314830423613181,0.45922018642249934,0.47376881154626843,1.2366706671546035,-0.7205014052595616,-0.7022773032829315,-0.3838031205912352,-0.5829544382911804,-0.6686135484247535,0.2925602273570475,0.1258681163869858,1.2081028065821804,-0.9905720049421646,1.5325225479317663,1.640153971488049,-0.6925717178994085,1.9322950861861692,0.545046219065947,-0.556835114451782,0.10993757155829531,-0.0684069978848301,-0.9028485303286624,2.946881068710762,2.4747689434943068,-0.9143857424569982,0.3427383652187487,2.8633295656518,-0.3063617624226956,-0.48790325007128316,-0.5140688562493231,-0.2892158075818232,-0.7333268395573079,-0.6804680890103806,-0.7852125305380916,-0.17817983636928852,0.8159635098828179,-0.18674678734858494,-0.682055929258114,2.153830585065661,-0.8091809795470445,1.2254507864920845,-0.7984502557986476,-0.7574201361271614,0.18260207254823593,-0.3459766026991859
SIDM00577,-0.5831277449045685,0.46053467254927055,-0.6143304584088921,-0.7892510498288691,-0.7914641204689802,1.0281914344640373,-0.4674912098240507,-0.2176895829644605,-0.3013994511745419,-0.6633787952453312,-0.04194250919863342,-0.8769318132854684,-0.7830785111789385,-0.8959999637231183,1.75572021950978,-0.0022439162632546836,1.737289399057396,-0.9110665254226367,1.8021743885357673,-0.7795184188628898,-0.9819122650644264,-0.8476591120781349,-0.7454259760860416,-0.5601842890415587,1.2331504049167281,1.6664356496693726,-0.5449550709896486,-0.7457832945199587,1.5022584134590025,-0.7178550400100663,0.6799123489678018,0.5763642998323021,0.5667812504963352,0.4168777868689214,-0.43604328499437706,-0.6797680196675088,1.3648155293150095,-0.6294878644352178,-0.2757370053037623,-0.7753109860026427,0.9586672159928946,0.12710000389420376,1.3261174321655989,-0.7426381976924336,-0.7586002140277788,-0.34970647009535294,-0.7328421913856431,-0.9572098165730802,0.9941885992048932,-0.6208912833062828,1.0422095933589461,-0.993181917010447,1.5499426932645426,1.3342056935698496,0.6393256478572292,2.132110688190178,0.7743182312652701,-0.41923875640690084,-0.28710425366165593,0.2589951873592467,-0.9492031517029754,2.9681122911068276,2.4188625704929225,-0.9225005401277184,0.15445861753842666,2.5442363540870527,-0.2113465900325864,0.33790064695473326,-0.444432493654704,-0.35919923799838666,-0.7430419120799434,-0.728704322242267,-0.9271727063919813,-0.26052607048010834,0.9366776699935732,-0.44277347260997957,-0.778020365388811,2.0214378264499975,-0.7878532720175107,1.9775263310065339,1.3216101878175563,-0.708668304199395,0.03913827478711617,-0.42080866655399723
