,UQCR10,NDUFA4,UBE2L6,NDUFS7,MT-CO3,COX5B,COX4I1,UCHL1,NDUFA2,NDUFA3,NDUFA1,SNCAIP,APAF1,UBE2G2,UBE2G1,VDAC3,UBE2J2,UQCRQ,UBE2L3,COX7A2L,COX5A,UBA7,UBA1,SLC25A6,SLC25A5,SLC25A4,SDHA,SLC18A1,SLC18A2,NDUFA4L2,TH,SLC25A31,CASP9,PPID,SDHB,SDHC,PINK1,COX7B,COX7A1,COX7A2,COX6C,UBE2J1,COX6B1,COX7B2,CASP3,UQCRB,COX6A2,UQCRH,UQCRC2,UQCRC1,NDUFB3,NDUFB1,NDUFB2,NDUFA10,NDUFAB1,NDUFA7,NDUFA8,UQCR11,HTRA2,NDUFA6,NDUFV3,MT-ND4,COX6B2,COX4I2,MT-ND1,SNCA,NDUFB10,NDUFS8,NDUFC1,NDUFS1,NDUFB6,NDUFS4,NDUFB7,NDUFV1,NDUFS6,NDUFB9,NDUFS5,NDUFS2,NDUFB4,NDUFS3,NDUFB5,PARK7,CYC1,GPR37,SLC6A3,LRRK2
SIDM00699,2.9853373477979717,-0.3493041987595123,1.8043422408064425,1.592221518842152,3.800527500046862,2.9066731688978966,1.968023533796237,2.6371935194899967,2.150066938082206,2.3364227533245017,3.1026250659361243,2.3363762943073048,-0.6489079883749951,0.8772687453526165,1.176724250352634,3.127540082171127,1.22755471600552,2.172799014806808,1.0190373034672027,2.614395114343268,2.738580728353746,-0.37334819362309635,1.178683320944833,2.6656482720351593,3.329595679178285,0.11488151738337445,2.448636856477843,-0.4581098929937086,-0.6669078982489012,-0.8300476749205667,-0.7128903587490515,-0.9574321164584618,0.040350442575460124,1.0119305402747727,1.641775871984507,1.9520180041102242,0.3544067240212838,2.9513032817079723,-0.974389343740908,3.0831995907343877,2.547582403253904,1.2850443947496535,2.9452448177541357,-0.7927354654364969,0.5658127935162246,0.051134553933379956,-0.8048266689918048,1.4038901659636085,2.5145146243097676,1.044908425470338,0.34238086711969234,2.975749069655525,2.8782517310530253,1.0250597489886162,3.0009944876086805,2.69894946647001,1.9120539764339928,0.9849818665760565,0.812005149846276,2.3750181434222255,0.8012216202792413,3.711228785604531,-0.7828578752229495,-0.76658344857126,2.5480237727608976,-0.493510249253059,1.675336019725964,1.567388101702305,2.100585621178275,1.2009912848830944,2.483054188028531,2.706947522132264,2.3068551255705607,2.1312035028062346,2.8059939679590427,2.5974770301637835,2.8515195326112317,0.7803407724714748,2.8261712595230146,0.43358668697097014,2.282264175599836,2.833482711600403,2.626187751813178,-0.9016840918438772,-0.47381291433398876,-0.8416453354927208
SIDM00721,3.307690660054641,-0.2765662762287201,1.5683455430603124,1.5698948001171746,3.644278924279374,2.859902969053383,2.0215157658931777,2.7797966327311467,2.3525122693748592,2.754965643880667,3.4141612557126115,1.718888787011706,-0.3875588439373577,0.3724540486931604,1.786211282915682,3.0152389984880528,0.9038864534660523,2.2830456095667175,0.9666524975031565,2.4271851489131318,2.80676140820852,-0.5874252043109494,1.5359149315412532,2.8677000742255574,3.490046805246945,0.700436535617056,2.2235606559156635,0.5299857470254459,-0.7543626810061588,-0.7429210200822315,-0.8073765489587609,-1.0724398382228646,-0.048150856547672725,1.1320603705293728,1.4425713054393523,1.8465047973603776,0.8884142790237489,3.1168287565079043,-0.9328622758602739,3.270864713025148,2.5115360692960293,1.194714445054824,3.43671170289188,1.0899919407798546,1.2140745247075337,-0.1080597942674792,-0.7633888971813709,1.494600955341932,1.8188223507342685,1.3763006945239424,0.5548595068488544,2.703558448198652,2.914013444524137,1.1299835695522857,2.9175392542660914,2.5713343785946607,2.1276669914893436,1.3466346441871189,0.34846632880565814,2.641511684463209,0.5659509222010236,3.7132754540082122,-0.7599061530706539,-0.8495545300210329,2.1338217466666483,0.9403525078674719,1.9851515303144984,1.3350101283642586,2.144709647478519,1.173016517483653,2.5756043716823984,2.340412672145429,2.6214595807060665,1.4031341723814716,2.833689971501164,2.6102405401378923,2.8604570301974896,0.8005991365219637,3.138073414300919,0.38344294090916603,1.977378589558757,2.8312956144281376,2.3106635654906387,0.915967159757818,-0.7692248779174833,-0.8929294011070992
SIDM00082,2.4612405152813146,-0.4877500702671543,1.7716607244006806,1.6777481944828765,3.8578950698581442,2.728606754263895,2.0328717868933137,-0.289587076836879,2.6032665663851056,2.2335530714015515,3.3207126458795746,-0.8773957555171075,-0.49462582333339583,0.7537449788450342,0.6754735231618754,2.621938672914662,0.9560682321820382,2.824509232337511,0.5394703476379281,2.755212146063686,2.735156834876504,0.4823405344172096,1.2340231645533377,2.8611443877653446,3.718273284174109,0.7444293446219201,1.2016934872258684,-0.7278578159591189,-0.7366195991266661,-0.8671056756676234,-0.7233811491320364,-0.8386044763130757,0.49423142798437236,1.8589923963394868,2.148166625177406,2.6913494975005237,0.6421357393502004,3.017683883125644,-0.9256260834081473,3.009607115886136,2.107595472426018,1.355095658093156,2.9943737690231442,2.008867091872128,0.964129180583057,-0.4402120195142349,-0.9146722423087741,1.4746961029554786,2.2272013182789667,1.7084860968751412,0.7153432761472008,2.5621349067531067,3.0199762548138573,1.2369212511285501,2.9852305665826493,2.418873610669863,2.0216064561497644,1.049033657351465,1.0818596244565024,3.3703108642244297,0.022312223831827592,4.0447667316948674,-0.778227872829138,-0.6285745833066897,2.903070125129993,2.078929220776511,2.0900039472066587,1.1960557188186576,2.6609696765139996,1.311670012302325,2.539916568913064,2.566904817217093,2.6961962402769224,1.2839209124111952,2.1919333525584466,2.5110294934111748,2.5815931548714817,0.8110594296842681,3.2388798389270645,0.4521406908594801,2.43219372445227,3.107929554069225,2.400516152185406,-0.5638127290723279,-0.8675964665738854,0.20619714619610854
SIDM00320,3.048467708116726,-0.27847418400953133,1.2432909638184122,1.8157409308478802,3.6541950206357097,3.082254519325029,2.1328933195391357,2.9393192115167337,2.48218618394026,2.1727726756012515,2.7777701540976074,-0.8125328039907846,-0.568669627687306,0.7916765876495757,1.4412169444119907,2.8833229442086923,1.4326721631172865,2.27816510562992,0.7305863427184918,2.725760042077911,3.0016906494049254,-0.38011599338783236,0.7831151178773138,2.289089000815964,3.1917469901425717,1.011439558792174,2.0293938288995625,-0.34434507453627494,1.0250627503763805,-0.8150082094634999,-0.7282239661226375,-0.9510920055924085,0.37017740116817377,1.8314746860333753,2.258578224139956,2.1697788124309567,0.7131267008469145,2.910423421819294,-1.0106537470981225,2.915924285740243,2.3834581500985488,1.7509782944907168,3.419233082603673,-0.8193409465340908,0.5991106681453702,-0.1324175443150273,-0.8490763892273809,1.3485889583294015,2.576098795965419,1.0731779897591436,0.8970716625319074,2.7274218356142517,3.0106385609508886,1.8864665556805795,3.1914137437752714,2.1131771542847315,2.0467734154394326,1.0644917216526206,0.8202938124510049,2.9809120627620853,0.7510639023694041,3.9222414802203276,-0.7813142771209843,-0.6688989155075098,2.95094148656006,0.8794697424435544,2.263871762124159,1.4256757509229023,2.8065938912206283,1.9005134783055553,2.2582214403753773,2.4373202993357563,2.1456298321105116,1.8491478980516156,2.8676748365079527,2.6670941531507513,2.991138429876684,0.8125959203914338,3.1624175190738324,0.3632697597162144,2.3270845699359253,3.100829731674464,2.844725407603486,-0.05936826521622375,-0.8997186187607666,-0.8163373871033374
SIDM00967,3.0387724525539506,-0.41430085452606485,0.9501379844273432,1.432229900376776,3.663264619441401,2.787380080905366,1.9669982205677226,0.20131720516706783,2.064201832593536,2.6035001219641027,2.8037493737619967,-0.8240048478851003,-0.5557860393695446,0.6264688994439346,1.524598996747968,2.959613153369233,1.0884974872110063,2.153208293299991,1.2418833746025213,2.4322241458375404,3.0650503048423094,-0.16332058159644117,0.96916693019694,2.423405805570927,2.9996543834615035,-0.09816510859954794,2.2320765853341844,-0.5219026145021307,-0.6772547090909696,-0.8657994114834571,-0.8077978175011712,-0.8274647350770835,0.03283361956706507,1.4209612498530617,2.0249997798689847,2.164443050332348,0.0972435445700518,3.142399876935329,-1.0227547459076614,2.8841334690768226,2.26299955738122,0.9740390720967473,3.1920325469116855,1.695205796781728,0.9457424389879383,0.1289661741691465,-0.9389506055978828,1.4462001553870127,2.218129036376231,1.701461500676316,0.8328062706982089,2.714714242342252,2.7282283735075863,1.3500759563155291,2.794293553279851,2.246152368627002,2.2148995432626206,1.0005809184741112,0.636987368610507,2.240827546348129,0.557602737452222,3.852403375082108,-0.7080728885059777,-0.787691796604069,2.95020438231034,-0.20219795476319707,1.9572970679743835,1.4198284741228322,2.6740494547972173,1.4142819216870146,2.187813763188623,2.543554880622969,2.083579392414201,1.771623705501389,2.6161489620817235,2.5298545600953526,2.67251268477837,0.8344263893787187,3.058478856372927,0.25976657827080907,2.346642232223996,2.8458758621647546,2.7309786064585335,-0.5422259119718901,-0.8520068146828638,-0.6123955121290287
SIDM00508,3.098783729022051,-0.2915893015710139,1.795867621144371,2.1234284747962056,3.7352496843042005,2.599721229221017,2.2114893671790634,2.7270626443587447,2.6149362278979265,2.49341958041044,3.0967047496004616,-0.48504460392885895,-0.5070758556241821,0.9289287555217247,0.7286571066505182,3.1051666311194466,1.2056686595414268,2.4942743248927797,0.8793499177719615,1.9938245087744793,3.1150440059894047,-0.16023261643268208,1.2127505986642357,2.183480233340992,3.31889696787568,0.7098303497674692,2.3277208396307447,0.33848918810705453,-0.8119837902226164,-0.8245497091324199,-0.7717727741272044,-0.8989982158577376,-0.4531370991784826,0.8519529499448406,1.6236720488174496,1.8047285551388959,0.8078237613024876,2.9302394119035635,-0.91316271065717,2.9312594852317475,2.249205043385557,1.011368198613579,3.2155405967190087,-0.8990400008910147,1.207298000039111,-0.05175196334410613,-0.8571080412364046,1.4127458309960583,1.9346008688611742,1.4343725981091622,0.5062175074011314,2.8368981847933448,3.004916104183525,0.8547541440595261,3.019060293797288,2.812943247934691,2.176654838394373,1.2542914612341745,0.032184307621736935,2.8004603264314873,0.4210176980397585,3.7458591515980744,-0.8564170337494631,-0.6453837791921907,2.513376598219023,0.4875817901457736,2.1335867029994837,1.5835690221492364,2.124734342102432,0.8807592528346581,2.529691051209791,2.8620266778111847,2.794605681985278,1.6916254009718055,3.080079989565222,2.2889502462462743,2.8387450266576097,0.5643330495981029,3.0193913750094787,0.5533709837812995,1.6324597653130781,2.959469012219857,2.340366444848517,-0.9033617709237344,-0.9166543653064484,-0.8113175699167527
SIDM00859,2.9866248575449266,-0.34390944976137294,1.5165649068818188,1.7964405553893186,3.577115597836378,2.7522929761475945,2.2398404111808707,2.279931030840212,2.5064781761254653,2.4285129899940263,3.0310371119136934,-0.848087842976416,-0.5444282923696364,1.0327963309703663,2.3415778161028302,2.740753792463995,1.2663776572633572,2.16947337805691,1.0572238159684282,2.555487177419047,3.0257972506965825,-0.05263959282498187,1.699171111504489,3.13877437037761,3.5054667479560564,0.8125486522025709,2.0063214129550473,-0.6189074301494076,-0.7226468449766137,-0.7488195854235105,-0.6525819954923794,-0.8338494509608354,0.5251773574202158,2.0230974036772156,2.1001187905903853,2.264926192310326,-0.3960696740697687,2.9255304696542472,-0.9182581879670765,2.7161391206693914,2.21992761488397,2.541952694747685,3.1078452524726883,-0.7724669348556477,2.004973124267405,-0.008769423632393624,-0.8057600207590591,1.6252909824688015,2.719332916635822,1.283767434598746,0.8555704955994835,2.7836701441362033,2.842690296278125,1.5097370670010044,2.981970688464229,2.320129761215476,1.9347610535664763,0.8934020264752435,1.2971446448766024,2.6701709332805224,-0.21650401509852324,3.602054674484521,-0.7078077085337172,-0.6084521712125921,2.3604992618402973,-0.6829516029720152,1.933369441943675,1.4336965513509192,2.4509022718096247,1.5963352456008066,2.3143218244406207,2.1260747157405793,2.1750224773931204,2.079808347744152,2.5906287663163265,2.3395025173745476,2.5772181451413307,0.5116829808165322,2.930498539974936,0.48669406475820853,2.098527975446598,3.181805435343136,2.525425240673524,-0.8611667992614215,-0.8690276422763147,-0.8303862257048026
SIDM00393,2.841058470547023,-0.5505027001399928,-0.7855101528345512,1.3357787827854535,3.6976965727125597,2.5334595782663905,1.8983489993284126,2.0638883041684393,1.621571899433084,2.1206509708057513,2.878902702931773,-0.8391038566189709,-0.6567827706261042,0.42785072507952226,1.3913884546390536,2.4540316610343744,1.2365954340682164,2.1383430345287686,0.42337782832942866,2.4434460954122836,2.6539435205109236,-0.37145093914995797,1.1131620234918682,2.203273095144096,3.5499935059842356,0.669846138990024,2.5947358814504717,-0.718522291452576,-0.8855637153559293,-0.7565835393342175,-0.1306426980903477,-0.9940343192429876,0.07288265653142477,1.6410172715087168,1.9003036545155552,2.132571124241121,0.6673813012316359,2.8983807911902186,-1.0480305102521934,2.7203668488951758,1.8589271423792357,1.5569242075329062,2.5748997626214045,-0.9020193712900154,1.1142511647854434,-0.4326137851020306,-0.8489484739057854,0.9294335392960663,2.179801643737913,1.3693896847172604,-0.0203927812723568,2.7850820467102992,2.5976031931793186,1.354308397763296,2.79186386850639,2.267741640281627,2.0504329756888384,0.8620755685272274,1.092833882621156,2.335015877473449,0.4760684417911823,3.7009826137763717,-0.6074166462481794,-0.6288261821405933,3.0254493279158177,-0.735173678053302,1.6014544294662247,1.667811019911981,2.464423235160738,1.662408248691715,1.965358609898868,2.522100108298004,1.9037554604453564,2.353059197485333,2.9680071033583695,2.2736179653513053,2.0491606204899,0.7270448081733646,2.620530178655611,0.3672483751319686,2.3114669539679205,2.8284615247266878,2.4927530717039907,-0.9320015177578098,-0.8437690264040308,-0.8537180808425412
SIDM01174,2.959547925576347,-0.45944972833110925,1.5239575495956723,1.3483877138806484,3.5814485174088704,2.5419239609007107,1.9127668797099804,-0.5034785261305665,2.3756741262020222,2.2020508388547753,2.942307523458456,-0.8224002718711918,-0.5427116299707382,0.6280156671536312,1.6471127368692857,2.611248111966093,0.976886795975698,2.2274869913672672,1.1777084234405908,2.4283925964258786,2.7593113192149152,0.3934591339518809,1.7114255832282674,2.866143887946679,3.397298942475951,0.4900174053542128,2.2739034985310793,-0.5978260611690163,-0.7944127536153347,-0.7666264080375396,-0.7942477189938577,-1.0038751049098242,0.2006730533925384,0.9607386201435593,1.9100205150564031,2.0147246815521953,1.2639786794469736,2.814534208294054,-0.9039598349889274,2.959637144600511,2.1711363973673268,1.5809088148170405,2.832180270361288,-0.8260865122122587,1.2532399762937934,-0.44673621262628627,-0.8353329336063475,1.2004202883296569,2.0596168944881654,1.6106273123949728,0.531911231214438,2.7166518139079345,2.8940303838005694,1.1377330229880693,2.7992886763518645,2.011128658437474,2.045769800762357,0.6629965927494187,0.7857055048223981,2.6826248766779237,0.3910782313077712,3.6178191374954713,-0.6639982535522655,-0.8052781931055237,2.6254162814065083,-0.6112501027914987,1.4952692090435344,1.5736224613150565,2.490192658447536,1.4921254089118485,2.277497882185125,2.676284058574751,2.091819626320867,1.41190031054635,2.8771697115353096,2.150755592505946,2.6927178968540644,0.6536280418540447,2.8505732577628335,0.3208311438866064,1.9444225361806686,3.0652028487128673,2.4052366909256917,-0.8035401008529115,-0.8242058851366777,-0.8579785947213776
SIDM00530,2.8548841953611395,-0.466472614149057,1.9452592428725828,1.5285403576085619,3.785875370662789,2.9324027382337854,1.9030101001977915,-0.7448189428654489,2.2492818549584896,2.168658378857941,3.040341779359159,0.6100985107326052,-0.5571710524273492,0.5580451997582166,1.327904319442543,2.5930725323471693,1.565833667828433,2.538450423181007,0.7437131462403603,2.4573053578015633,2.896605380981138,0.7385903095088197,1.2033772420013191,2.125968781164898,3.3410934857187597,0.10065800346998226,2.3730110582060058,-0.619134953264899,-0.8272821771213191,-0.8092185803295286,-0.6635787955280416,-0.9629678893352192,0.11946803840076564,1.6920735786986503,1.9415624074287259,2.208990045698921,0.6861196650050146,3.024194438712914,-0.9236768093138202,3.0477408425322525,2.2504203410299715,1.6302092591657316,2.8762998283682917,-0.6920336473720139,0.9809398477167849,-0.43516419419194,-0.7874154144582596,1.1079753363604146,2.831179039085167,1.6316086986857656,0.8229892055927692,2.761979680091221,2.81636071776812,1.5898956442934218,2.9319750201420347,2.1534727372202047,2.279066111586562,0.8981112523940017,0.9066543093339826,2.4791380775282703,0.7328027600819796,3.9397802576862566,-0.7852372124371045,-0.8635965180211769,3.2951314276973807,-0.641586629450985,2.170788597904216,1.6614013190695585,2.3678476531941492,1.6751581638260962,2.1272796878510487,2.4442730333192384,2.0803475839048566,1.7974195572356688,3.0116872007230646,2.497408168264171,2.571905434837878,0.855929929022677,3.148652588376396,0.5565540620062248,2.6571336615694365,3.072623367544792,2.93459371486306,-0.6559094848537721,-0.8132195596641767,-0.8337255357625653
SIDM01149,3.144650713883069,-0.41149075494406734,1.2295417305236418,1.7092128566623375,3.7062409213287206,2.7590270145645093,2.2178586746284434,2.4987912928489293,2.424459155686356,2.679636969603388,3.2878279396911867,-0.8720579924426781,-0.5934085744368955,1.0913125151876573,1.5391977758132511,2.6731977496329598,1.0735070086884606,2.5701543237218787,0.8093934125144575,2.6074862757666852,3.0265911575884017,-0.3067377726054857,1.5815797502251772,3.087909681268929,3.471573372935756,0.4573519826413541,2.2940207584610435,-0.699881013679114,-0.8288506030396763,-0.7383599691050644,-0.7429283727647914,-0.8221898094915573,0.253239696940242,1.6592688385717465,2.401755120358848,2.272038401777844,0.5042687553962084,3.169766380471834,-0.9680828828679003,2.9179818679343708,2.150721512377351,1.004439065056658,3.4032095370398894,-0.7876894587791767,1.1410584745734933,-0.3403322671194914,-0.8722394273799372,1.9534770916681297,2.431354130483114,1.4146833802497858,0.5638120688224573,2.616199563727912,2.7201564853643183,1.3625643951914226,3.025452048679327,2.6165100456864425,1.9283484440655392,0.9863057736695183,1.1224013224085068,2.626844107392221,1.140350741732825,3.8395354320461847,-0.7952209044224147,-0.7204391622874873,3.0045607096328766,0.08396135262831594,2.115202012733654,1.7807975664230375,2.335209348601586,1.4874379802144202,2.302014532697451,2.9443911505048725,2.544029415249552,2.183409183153497,2.965482344312115,2.3697590247870473,2.987336839050397,0.8441582075044994,2.9669966488963255,0.45752224678112985,2.4783250677813364,2.8753079031100555,2.585369318613855,0.7132492387219271,-0.7280407949816616,-0.8373853011963764
SIDM00243,3.120330301071577,-0.3208458826205073,-0.29059933761648965,1.835439268507245,3.6602894017281296,3.1487277156107125,2.2367840753375674,2.039640809330625,2.07275542316963,2.265697235554285,3.2564076223000864,-0.6945496840200852,-0.4287693582802656,0.8974157684557912,1.9853320519811068,2.921959635501452,1.1588412378378412,1.8283357274174046,0.9805274937062147,2.632127660417243,2.946791026632429,-0.45362769828807936,0.8807675629581114,2.192842813802403,3.6958227496994986,0.23575109966888938,1.9543008139946554,-0.6505623254696525,-0.7078738257013392,-0.8846818275015984,-0.719180494584167,0.06571372900162856,0.3010748043757854,1.8188066823352709,1.9613834505815662,2.3013670063369434,1.0987296941854219,3.230482483735691,1.0526984863484397,3.0124142402853824,2.1911580438797293,0.297989537564084,3.2376672285924033,-0.7798569901704393,1.5118441471973727,-0.4529987354732493,-0.7697954477431663,1.769846440865371,2.498803047682974,1.6331100082193686,0.9751956484134635,2.4688740502669706,2.8182729578765064,1.2669878094099425,3.51753633049649,2.397960439565932,2.4126341771310464,1.257238761432179,0.8160241456960575,2.8409910083258105,0.720435386038293,3.839956234623624,-0.7600538763856619,-0.6708588483114303,2.9124487565198542,-0.6044505335857435,2.3616301860506748,1.2077703230772403,2.6287623481152558,1.301617911215878,2.2774517070863594,2.000014232244618,2.6066115905573617,1.9000310096568038,2.9926774897074333,2.6875607964679924,3.2141094265282137,0.7578521928129307,2.840124217982001,0.42715285417973814,2.2947749524816765,3.0294661259944506,2.8627216705720695,-0.5564846400441498,-0.8278707477120655,-0.8955537357324843
SIDM00176,2.924842176059003,-0.24911393784512462,0.5289854800387094,1.633429771115998,3.4767848581063427,2.6725625108566304,1.9055440408511588,-0.6612464010959088,2.0235724018866583,2.4872654475462594,2.891925062019727,-0.9117855651992157,-0.5668234232755862,1.0006395338775265,1.6487224984635835,3.0047108118464623,1.0324307963505832,2.182141893575044,0.829229253491649,2.355051916423856,2.2421475455101496,-0.19879714846267882,1.2044042074800525,2.651598037804007,2.9867442573061167,0.5251243503521676,1.9759180488372812,-0.5339281348414451,-0.7093273936446366,1.4974197530313065,-0.7270279163016602,-0.9383494120712155,-0.09164218507312737,1.4864946305317455,1.7329920930231013,2.1247312825949503,1.3236412802202873,2.7308496828968356,2.614738466246429,2.468537348224254,2.26666868366361,0.9927477046899181,3.0622719411471673,-0.7853489946217296,1.0754725657552657,-0.015701323449428706,-0.7273417947964771,1.24746883385027,2.057560341862555,1.3482680254400796,0.6671937893607652,2.6891071001795877,3.1023441382302233,1.0570044896263884,2.661664567579551,2.4910483376247665,1.9599529884861766,1.0828437684366994,0.7467945732675626,2.62920668773637,0.8388317098580835,3.7624972930725464,-0.7842686563834442,-0.6340798933927322,2.424647102786959,-0.06916143462867674,1.9485795813220983,1.425120491678825,2.5890739843270874,1.3699847105028198,2.3283236750632255,2.700106774585355,2.5947215530321577,1.550003712931903,2.343223576108713,2.4309749259088425,2.9028920328363865,0.674135861572706,2.8849876502307894,0.22588276526028017,2.069990075302624,3.0133338589042626,2.67507956238125,-0.8574664397589858,-0.8817848177651236,-0.7458138177773924
SIDM00422,3.0181966344547826,-0.28264048782688755,2.6979928684517276,1.644959904931227,3.583951059474077,2.8403512334359156,2.258891410320466,-0.7561245558975241,2.1914803762364445,2.604623935572613,3.0769033334394473,-0.8977925405578648,-0.475528925479276,0.42353786432531965,1.8281196713809826,3.0833800796030686,0.7445408876486672,1.9917027045252995,1.0718214284054113,2.307445677758309,2.949226566139286,-0.528569688519143,1.289004942700674,2.1642062542381644,3.110871236455137,0.1322435359595164,2.0243586579176283,-0.5705717886065275,-0.7824489694600908,-0.7122787395195685,-0.6733077227282103,-1.0034820229493182,0.05025119362571564,1.618807275067861,1.6240751851392732,2.487567222267667,0.12637343798081782,2.909486187636115,-0.9573027176357477,2.760687439143513,2.0653310712188744,1.4142647168513018,3.0708425047479695,-0.7633877286394847,0.7334648447039746,0.06908289824768599,-0.7998922203238633,1.2565792492876093,2.606778174390835,1.241388349327308,0.549376792138197,2.9316515378024266,2.4920987271635426,1.4020593457579074,2.978723076953205,2.315799505721479,2.1692584699306097,0.9261947840087118,1.4574614345394448,2.363235166766226,-0.1235824996270077,3.7791278251130263,-0.7914797897696543,-0.8474408220989842,2.5806243887476272,-0.6291381167782054,2.0609454312987023,1.4289068186895246,2.0380930214478195,1.5807651984871942,2.657263061348977,2.424927391150245,2.032303503456311,1.9176753468175074,2.632793999503279,2.449996554203729,3.1967123475506125,0.9156139001058149,2.963576335912435,0.4279305902835854,2.3474577847531166,2.665023688593573,2.851058717192065,-0.894888891141745,-0.7952433081326105,-0.7773626819322121
SIDM00532,2.9671210200278755,-0.35372721568303966,1.6976194234928204,1.5705245947889803,3.594023622421363,2.5650390818137105,2.006226004556137,1.9814955385524544,2.2206207849272506,2.2431215684425845,3.121941849134059,-0.8168534520671648,-0.6072969073030532,1.0386242818318934,1.3882008347612358,2.756789490429735,1.2991267510236608,2.339692005125483,0.8791848795266836,2.189483322493155,2.686872299109732,0.2887670447957696,1.4862824617675447,2.2706063081430314,3.214778288939078,-0.16678512779951232,1.8695198574822203,-0.7189127437113263,-0.7311483431003383,-0.801281328384556,-0.6668473638827949,-0.9748825480658744,0.0028723144912047166,1.2503427171262598,2.020606908796436,2.096424486097787,1.3565658825275253,2.8671456711908023,-0.9372890248874485,2.8184913143673267,2.05911500540017,1.6791084300105739,3.0147903715897564,-0.679621037074879,0.7197528935766279,-0.4240502030040737,-0.8507429367880929,1.177186376330962,2.1367925432670574,1.8320551451001883,0.5766045740878663,2.610137614674374,3.1670004304910484,0.8937854457791765,2.826354325949371,2.3881119226463365,2.1168507286624108,1.0357353442520048,0.6172924675732827,2.579132962600984,0.5019043556939129,3.708228390457146,-0.7774252078153534,-0.803112860799448,2.1147763222057114,-0.2880594659594622,1.8506820662319599,1.5316091321862293,2.334422055159282,0.9526935259209786,2.622359234841213,2.603126868299338,2.344876979119572,1.4677819779051462,2.7560505623181086,2.09579140394156,2.7778265366814217,0.5849683541278257,3.0889851493465597,0.2610827194475209,2.0626441243553466,3.069258381701133,2.4082479672136032,0.21585903550145422,-0.8238860079691736,-0.7082386050386488
SIDM00077,3.038755718695385,-0.23338982644703202,2.120452915667672,1.62062188101439,3.5743904818333516,2.8618854098469417,2.0833850160675387,0.28517544175065157,2.419044850494113,2.2912479667799466,3.1816054548887003,-0.7408106347506721,-0.5721062738385394,0.6502936148241099,1.168401535959895,2.8265272199089133,1.3895616121663241,2.289784717897215,0.8398866546015145,2.5161611774247277,2.6916182871900687,0.40528391177314177,1.0619754647752757,2.3659945237905284,3.3846080382372397,-0.062386801877405834,2.080059162371187,-0.7493336300925943,-0.858781094209975,-0.6940686099614981,-0.7075538266223093,-0.887259808843262,0.27290770922454083,1.7295553377783355,2.0452607013063364,2.2031868588979973,1.4375806766525425,3.130531889822002,-0.921526960562335,2.899733550774789,2.273600372636824,1.3055721628033177,2.9994228553955735,-0.855018915251645,0.9066900750857622,-0.3962078812071711,-0.8650826267742948,1.3142973602289654,2.449580400799623,1.7181116227010715,0.915001221826904,2.5413286109963806,2.4417931271238067,1.4496189196431613,2.888303560061063,2.0413082215965757,2.07616180138686,0.8961963860757645,1.0530638221105502,2.8554095224700466,0.5265999632212598,3.709256318853988,-0.596227478484745,-0.8418932487927782,2.3598076251361304,0.7583949901595849,1.9904332043034993,1.5805225819147428,2.57059869553955,0.9663004754585988,2.5015198831330263,2.669444113484682,2.3292038957836247,1.7630808225763683,2.721227030217183,2.5509379775912415,2.786997055959404,0.6555790694593732,3.1257603925020097,0.07268473886960315,2.2678692292346514,3.0029634598627304,2.490722061191511,-0.8013198837407586,-0.8620276953684044,-0.6788476686715553
SIDM00561,3.059344224256037,-0.5385513189146218,1.802943753037662,1.5831738264847643,3.6776856852277326,2.5992703484562307,2.3073402384148047,-0.2744126196553535,2.3241182563420435,2.4060297894945553,2.9456905304120964,-0.7891564743576698,-0.4898793025350085,0.8568770557711356,1.9892123463315388,2.0357689489115116,1.400749488535624,2.428482815101078,1.0108651689194355,2.7790240648474356,3.374107803269801,0.3749850970401126,1.7191939899499988,3.101317440313167,3.385819612689764,0.8305177329369835,1.8320872847978522,-0.6556818903493841,-0.8222180748217977,-0.9067581312561794,-0.7949663155456608,-0.9378164783726581,0.6270037184335839,1.673717054930802,1.7748117383437834,2.156092930704683,0.42098459324888227,2.6975375607256202,-0.9222142740277525,2.6519477563364533,2.210825104793278,2.348016705443618,2.993624181889723,-0.7740302570256549,1.769571157414839,0.12806075906559133,-0.7146791125950462,1.471811117788051,2.2894055518756082,1.1243420214625783,0.8794402867941267,2.9447850413470738,2.928430453894699,1.7773848711486122,2.790979839821172,2.287364430432653,1.9606643371303356,0.9381045734129214,0.559446914885126,2.685773039722368,-0.015454570857818553,3.7751070667703015,-0.7555656820883377,-0.6877213862886697,3.15794067412089,-0.573415497302297,1.9490182444810773,1.4215398919372382,2.99095703475062,1.2542299335217568,2.1892134776902332,2.2343627595423463,1.9228963935286296,1.641260360572188,2.648655898348351,2.3748553302175712,2.5607744653566717,0.4217286911783807,2.921269999629904,0.4626800199052196,2.182012021704233,2.9816811108581005,2.2211206756276507,-0.9488003145070393,-0.7852755683452288,0.5624040206800237
