,B3GNT4,B3GNT2,ST3GAL6,B4GALT1,B3GNT5,FUT9,FUT7,FUT6,FUT5,FUT3,FUT2,FUT1,GCNT2,B3GNT3,ABO,B4GALT3,B4GALT2,ST3GAL4,B4GALT4,ST3GAL3,B3GALT2,B3GALT1
SIDM01047,-0.5991326020414562,0.8184378492526206,0.7967206936389545,-0.6007874183667486,0.18271319755264703,-0.8449967081134089,0.06553638079552145,-0.7874671619173111,-0.6346247729374751,-0.7099100638135306,-0.7951571351156118,-0.6799040604412384,-0.3871862296629225,-0.7875062280689225,-0.8344583233517839,1.1416735536104392,0.6466771245817963,1.4693992465654924,0.27828925954256645,-0.28412459845774374,-1.000727877305866,-0.792672784203146
SIDM01229,-0.2951469457909976,0.9532300928603925,1.4736826085952737,-0.6251926923327517,-0.5105230668055857,-0.6971122859972974,-0.8330306843632561,-0.7278274547624043,-0.7489615773775721,-0.09685715543092273,-0.7936683424921911,-0.643669801125793,-0.6957336098357828,-0.7617331690956203,-0.8469359736554725,1.9755933945548239,0.9276668355746157,0.75411325775222,0.06548006991832236,-0.5617238368312147,-1.0425044751609065,-0.9186918605929953
SIDM00540,-0.45553418913821286,0.6602963858995231,-0.864658730957599,-0.5011662894300315,-0.04850816886638205,-0.8877053716143938,-0.9287029923924245,-0.8624007465383596,-0.7549193202156406,-0.3445341918780714,-0.6961782840232019,-0.30319041695336124,-0.7646552064562582,-0.6385628488888022,-0.8366531806775855,1.2512395890177366,0.6940019010777182,0.01102589073447418,0.6907211866541944,-0.6887477575509022,-1.0159614272247308,-0.9313409747608391
SIDM00264,-0.5676998340053037,0.5962762644070008,-0.26007587811299443,-0.5930268022887913,-0.30325632847900225,-0.6297592564959255,-0.8798474525781241,-0.8602342779065526,-0.7175059154454311,-0.7479996877464083,-0.8550226983806692,-0.6151264095595096,-0.6831510038554647,-0.8563748678952423,-0.8655112465405462,1.460821459792006,0.7797881236718088,-0.22041725311087454,0.2670005646226484,-0.3499144969564394,-1.0298284069443109,-0.8905391018420247
SIDM00842,-0.2929193623810006,0.6358957251871815,-0.7539703800523995,-0.5968921095672568,-0.6849130887964224,-0.8140909207046141,-0.7650326971341832,-0.7556032949457901,-0.8070910274401102,-0.4408820364055298,-0.6699257529975384,-0.6202177868787104,-0.7751976398254041,-0.856858661245995,-0.8097675914260579,1.8102017124134824,1.0549131286127162,0.6423471585884466,0.35935047911456747,-0.7313196165175361,-0.7425778917810192,-0.9143253143171488
SIDM00923,-0.1800671006897077,0.8108174157972408,-0.33617054265400176,-0.3809005620961565,-0.1724930907718351,-0.9379366060118084,-0.8391014176980182,-0.8154280483426307,-0.6827213257787019,-0.5533571471554517,-0.8567481832481092,-0.5131102092626346,-0.684591725084897,0.15867502390358515,-0.8142658119492752,1.197351903696378,0.8830165488696906,-0.14365517787280585,0.5989701673574129,-0.836713584439551,-1.0132983246849547,-0.935213390581842
SIDM00120,-0.31689533434029565,0.8802249920863134,-0.7025896553752569,-0.5077378052111003,0.30582286009140897,-0.9219776448319266,-0.8200286243393258,-0.8287518792020725,-0.7406508555639949,-0.7763974409704493,-0.7570692451236521,-0.6032078509768611,0.09046483107298767,-0.74486258881871,-0.7660197418400452,1.3447933210639718,0.8505170577068635,0.06662176769328755,0.1605954605974646,-0.7935169569522006,-1.032803262897245,-0.8331537006527091
SIDM00900,-0.31768084308882943,2.264466404992692,1.0636442426576942,-0.48163407603690717,-0.8135976633882248,-0.8782535727825683,-0.838756188477708,-0.7955850988822397,-0.7070115068591669,-0.6016950337575363,-0.8075612963406749,-0.6160349864900709,-0.7771179210625291,-0.7014590509988258,-0.5985061489072839,1.3771400071204092,0.5946110014094809,-0.3417323523291645,0.43834221434637965,-0.7449420877972944,-1.02681081652181,-0.8398800728958196
SIDM00962,-0.5375814817349139,1.5708757989570215,-0.6020773533178657,-0.5656591594344145,-0.7888775318802499,-0.8803139474500855,1.1346130902701201,-0.7788172122831131,-0.7210493330825606,-0.6690128433388924,-0.7053714681947109,-0.604866175227843,-0.729023978889782,-0.8340139599558715,-0.7263473886660767,1.1124158394570522,0.9719168153962973,0.06100233709188359,-0.26897963604475056,-0.5915553594260023,-1.0263620095930843,-0.8510717297409283
SIDM00889,-0.11270007168736484,0.7017599262792276,-0.758403956349729,-0.6706835188556627,-0.3704071763443906,-0.8575803414033067,-0.8298010218220274,-0.7896965599272254,-0.8026141954238188,-0.7042348908901339,-0.780303637021564,-0.632881461743279,-0.7043967138545622,-0.8054694219870498,-0.7140028490571336,1.3954706334177733,1.135228585085757,-0.20720499952987645,0.09561046824725881,-0.784948429563483,-1.0348454997615693,-0.8681188170821049
SIDM00864,-0.47947309553327633,0.49570113974759905,-0.6681054654028702,-0.5159528710828151,0.914206110448165,-0.8434723246810976,-0.8918545313915267,0.5295817653206788,-0.85517658427001,0.6988824126545472,-0.5084955640823975,-0.44073032784766164,-0.742840436127423,0.24919044854951672,-0.8065258375059451,1.2037465349814953,0.7825348533321868,0.06448696416510881,1.6908573797101627,-0.7206201241533081,-1.1257126818396352,-0.9105269944470432
SIDM00233,-0.5959867700120345,1.2949020411041698,-0.7726970187874861,-0.4843186908516599,-0.9382396587334552,-0.837250788252472,0.4805723576586768,-0.7509578225139311,-0.6444391188181784,-0.7191967554857057,-0.7357397761552035,-0.44705398765989784,-0.24359322250780482,-0.7533446416778253,-0.6236933249900297,1.4197020344164069,0.7130591207729493,-0.10938890081662023,0.008788067203703984,-0.6949128177958588,-1.018518929924573,-0.8684740341606692
SIDM01233,-0.403967873002539,1.6454685427677964,1.1080375623623273,-0.5294963543244107,-0.08187115809574683,-0.9064592038010666,-0.9157721642165932,-0.8695196986184681,-0.8464770020450763,-0.7234467129785472,-0.2982092422052085,-0.2760612692797528,0.4553331517772629,-0.7045281872751479,-0.772838986509659,1.060250637682229,0.3696898160821817,-0.3650837008463095,1.215776449547858,-0.8689251543198379,-1.0484009825021965,-0.9466342475273085
SIDM00964,-0.7058739339480206,0.6389949599176993,-0.42318161695238266,-0.4606763195788464,-0.09844015661177466,-0.9642927498109874,-0.8614852354017296,-0.9127816614576751,-0.8117037967306203,-0.3972448993606059,-0.8600535809476291,-0.3892651680490129,-0.4293796690681066,-0.5214168398764045,-0.8922285573598954,1.1042933314350118,0.5979392155929545,0.3936477017780869,1.0618277969024408,-0.8547961206060477,-1.0720281997266423,-0.9299507860041325
SIDM00196,-0.5909087990571233,0.5249976212700886,-0.37650052377530197,-0.676351410786706,0.043890291781504165,-0.8872544874304561,-0.9290004665386254,-0.8839903160476369,-0.6697512918454128,-0.7430503554737052,-0.8063736339773805,-0.736813211073229,-0.6844631647104475,-0.7897466836719825,-0.8519442835681408,1.3853931990980848,0.9812686300886241,-0.07153405939946159,0.024357881994856154,-0.2669927107178508,0.21081722569744232,-0.9317374604753748
SIDM00287,-0.4838404082026038,0.7065891639836327,0.16404118870408377,-0.46695586926728494,-0.7786259649376597,-0.8975788153139119,-0.8767376650952565,-0.8124743420306844,-0.7336863133701137,-0.6943046360794166,-0.7687983165587022,-0.6534953008642809,-0.4918639576891511,-0.8052758803357587,-0.8311550790580006,2.020823949160504,0.5481919846304311,-0.4747005568024804,0.611583274920883,-0.6385836951112236,-0.9567927745716229,-0.8299186729861298
SIDM00501,-0.4222436487344474,0.30927771377827684,-0.8525007035562631,-0.37322281431137155,-0.10754774881208913,-0.9570815489664478,-0.7678577790892459,-0.7094842203967998,-0.7207126276242326,-0.37399113155065045,-0.5202866963004904,-0.27784498624342735,-0.6501074884034214,-0.46643520360189233,-0.72430392926233,1.1466308722152492,1.0226599221225736,-0.0405121130445229,0.7127864873274548,-0.7140790199791769,-0.9995574690477159,-0.8879514274325255
SIDM01237,-0.6154655374487386,1.3997638814740339,0.5178778248922254,-0.3317512826792303,-0.8488462688732209,-0.9481917794749785,-0.7842868764064109,0.6338896506002107,-0.7620767910087037,-0.5298909483571184,-0.6840437471416445,-0.3795157294867101,-0.5954418354392828,0.49395400252123717,-0.8836199539336065,1.5522662992327867,0.9320422142461328,-0.3867830253410331,0.5936497204912824,-0.7012865155618768,-1.0856351077948714,-0.9170421109128928
SIDM01228,-0.5763722919096499,0.7250575485442532,-0.09516307613533656,-0.6621074040669005,-0.10688352233935802,-0.8944435395454444,-0.9005572532773806,-0.8412717869438034,-0.7727192819807109,-0.7627618151232123,-0.8711595172549961,-0.6305352339601551,-0.5941297792149022,-0.8789555056356515,-0.8415108181820837,1.3585013620066775,0.9766559278531465,0.6206428510646224,0.49502555022478295,-0.7368632230864894,-1.0193843066624357,-0.9242030093992114
SIDM00935,-0.5189026805034452,1.023797022288424,-0.7100559359002845,-0.4737280410981174,0.7414320571324242,-0.7840602413232772,-0.909856827648627,-0.8263039678524254,-0.8272431404441454,-0.04164221335097023,0.11588509418914796,0.07599467104876828,-0.5665369275116061,0.16639264124347017,-0.8053017969767928,0.8845390750851758,0.5756067231118481,1.0228512926359814,1.1011405604863214,-0.8417856995063129,-1.00583093558753,-0.9346006591589519
SIDM00954,-0.24471268968460944,0.7972347042787424,0.5772194603262496,-0.50362079651857,0.30717223882823563,-0.8721318923297009,-0.8799753201037265,-0.822593216321414,-0.8077080197993796,-0.22177221606213868,-0.835967603563493,-0.35457731645036955,-0.7109976683139688,-0.8303534607026708,-0.835824053832542,1.9000556348725097,0.841647721147344,-0.260288388725989,0.29703184295088125,-0.8254166398939898,-0.9989633206470031,-0.9383502617957802
SIDM00951,0.07010983251783914,1.4278563163486582,-0.7847370849093195,-0.6589625226390583,-0.8673213964629191,-0.8597129668260537,-0.7487931559807408,-0.8196602712422479,-0.63652402230429,-0.617891100128244,-0.7118333018398599,-0.5297078555685609,-0.6526692789399062,-0.7704797584958655,-0.7052645212907065,0.9091232009881999,-0.011175033271312492,0.2115067343833385,0.32569765074742607,-0.7433830174002537,-1.0785078725190205,-0.7992508756988054
SIDM00948,-0.5810453530060399,0.9646975646422257,-0.6297267526312288,-0.5800106920012095,-0.6525981365454019,-0.8359744841725032,-0.8619416264891041,-0.8418542989758185,-0.8452898454251364,-0.6291307675455878,-0.7675728807969967,-0.6237014822227939,-0.4958488449102812,-0.8375909447129533,-0.7994549168604049,1.7575819290177952,0.6089887612692712,-0.44590646481569124,0.6035661862759834,-0.5741801406099061,-1.0491152700253965,-0.8365369860407362
SIDM00203,-0.6858044762705984,0.3816441849967202,-0.3281719576078708,-0.6409116830603484,0.44516930989114045,-0.8625181255527931,-0.9239056539300117,-0.8738050812658892,-0.8281249662696458,-0.7319379532973375,-0.850505234117054,-0.7248048189700688,-0.7110074586110331,-0.8294153028441046,-0.7997424026122664,1.4103575975393703,1.0440865280996923,0.0543780666732997,-0.13436835804110153,-0.43026240860842785,-0.9673449832863769,-0.937111727451288
SIDM00896,-0.7231036124363279,0.7687717327872892,-0.31928045850179343,-0.5969936584177176,-0.926069219931064,-0.8529795404484262,-0.7476700818049797,-0.8193325740646806,-0.7402334091724607,-0.6989866281991037,-0.7842870667124222,-0.6600010618343083,-0.6205649239866635,-0.7178941279415219,-0.8047820634036289,2.1382759933061655,0.4544356551723512,-0.45393919774366004,0.30351688762684814,-0.5033006795886112,-0.987123732251042,-0.8570091925619011
SIDM00285,0.24566446996053837,0.20605338083301838,1.087907796236698,-0.7298787154417447,-0.25995666951266544,-0.8905533630592699,-0.8925633203681274,-0.8748717333930066,-0.6649726110330424,-0.7763488583017635,-0.8580845352084182,-0.6862265185506373,-0.36094530359118027,-0.8546576385464136,-0.7693259429442213,1.274319530633923,0.837317199372946,-0.05154747305370561,0.24609822871914067,-0.7349399213669652,0.2843109618155296,-0.9372640687272329
SIDM00930,-0.5464799393000942,0.9212682142141517,-0.30898119113692996,-0.6303419222691913,-0.6430869374157283,-0.8591990925493517,-0.8620729426839654,-0.81793062045087,-0.6722137060947696,-0.7185885506269996,-0.8878683033492283,-0.6238590829387711,-0.7266032203325106,-0.8026261542694676,-0.721505700081935,1.107375206169224,0.8666808604790586,0.0822597867992084,0.386723062236194,-0.6828971057490505,-0.9715853448078522,-0.8799777238451283
SIDM00205,-0.709056898819623,0.48458938451921874,0.20135614385713074,-0.5528747830230605,0.26040936812910953,-0.9270734047019533,-0.8693635555051786,-0.8696287157927223,-0.694370507954723,-0.1484479451917615,-0.8314425691030962,-0.6808069072658043,-0.605834874330072,-0.7863638839558225,-0.8426759955292091,1.7379030264852997,0.9226091550378738,-0.15733226033778688,-0.12988523080080383,0.5542220262614064,-1.0613799931644696,-0.8992576021910211
SIDM00535,-0.26701316946025894,0.1449845311224354,-0.7652215757180172,-0.5570459649998053,-0.7172412591579342,-0.6468306815513925,-0.7059972711809003,-0.7040065373912758,-0.7022194448355933,-0.6429626800772396,-0.8012789710907517,-0.5509663765572186,-0.798410898973342,-0.8244358983851101,-0.9321715052728076,1.2510365570002713,0.5863006183879313,-0.33411259804958826,0.8314843607795822,-0.6184285553471495,-1.029484651509277,-0.8164272130242004
SIDM01175,-0.632530253115452,0.4887223274701621,-0.34743960452643186,-0.45433870841801405,-0.6126578577939413,-0.9486221860511276,-0.8898434568457453,-0.776281435880272,-0.5186467620965255,-0.7016984263930383,-0.8464272111940457,-0.6040818756279599,-0.06746720406529456,-0.8270523646741268,-0.6937382119647298,1.017303055571516,0.8387868443686759,0.21814919107001812,-0.02227753658518851,-0.5206827007612677,-1.0028110306015314,-0.9113026169720553
SIDM00832,-0.5969926317817409,1.3592055108584533,-0.7126450515050734,-0.5582617604807069,0.42001018602032386,-0.9482338707142496,-0.7674608868833506,-0.7116724067528732,-0.6494322349348456,-0.0006677264398303414,0.31297566520284437,-0.43381399591649206,-0.7696374809534944,-0.03875717211014682,-0.7807019055567951,1.2772701723722621,0.735694216050396,-0.35103600833097603,0.6085340376542124,-0.8319425498845069,-0.988239838281944,-0.9050381891720494
SIDM00528,-0.10931349307264099,1.1692647751835157,-0.5555270476690336,-0.3902942529124699,-0.5763229767814105,-0.827718629455256,-0.8496052635036822,-0.749356362223506,-0.6979347226871159,-0.7072349638951761,-0.7301457546974799,-0.25806822252355516,-0.7063399143514516,-0.7983777554635915,-0.8553929034361867,0.9899242517978182,0.9556750902620094,0.3794973977242662,0.32492633645196156,-0.8075734150360581,-1.0270609010911886,-0.9379208937925608
SIDM00371,-0.6020265179304655,0.8512845530366779,-0.8471579834431247,-0.5604348670708305,-0.3590003649979494,-0.8850883222562785,-0.7893580270603285,-0.7598351736876461,-0.6641480639601955,-0.6644537967415417,-0.6797377709407315,-0.5300356379415484,-0.4455196465249961,-0.201886904464268,-0.7942434721071552,1.3198831457094808,0.7107957477807046,-0.29512322807797153,1.1915483069977104,-0.6633796408030856,-0.975805955645434,-0.9158523268140373
SIDM00688,-0.6188829565743772,0.8449970208316564,-0.7156668484471062,-0.5237824047433726,-0.6762303753210593,-0.7607471234599901,0.9543115757288748,-0.7734457512556874,-0.6839500416043857,-0.71777361767966,-0.8335622311996663,-0.6082921536544023,-0.7752877439152521,-0.8136363495847446,-0.8070063804731051,1.751737442165871,0.45945651567222695,-0.48268577149472197,0.3051573948980648,-0.6960351508970358,-0.998538379746137,-0.7588680020985539
SIDM00583,-0.4752120124350698,0.8242222367089671,-0.6604632174795748,-0.5576641686927345,0.5846763264325849,-0.8421859264882292,-0.815886512036802,-0.7639996171319224,-0.7016606617918897,-0.7618548271223846,-0.7785210287694007,-0.5570953933204673,0.22150805514802152,-0.8223955955860809,-0.8346252213622201,1.1104317527901562,0.8820494156461953,0.2677993662310894,0.7752073308439962,-0.7008209737006941,-0.9669605158451605,-0.8781747546788671
SIDM00188,0.7282603448081963,0.5903327237544775,-0.7315281531777078,-0.2588653893166567,0.030876925190565802,-0.8464287282009497,-0.728542211943796,-0.7778330549285635,-0.678960923800528,-0.6837052386367817,-0.8337364621255149,-0.628967099708673,0.13380594615355673,-0.8449986999097968,-0.8106213437419979,0.9669815589747748,0.6844875524458001,-0.4158572726229231,0.43315675050402613,-0.7580293800485989,-0.9913595344323433,-0.9349304249493064
SIDM00096,-0.6480445409253297,0.5288491173264342,-0.6575124343108973,-0.4382573438308042,-0.8149449928617185,-0.8646424602300403,0.18464047512271328,-0.8111133616539685,-0.7489305682669714,-0.743386089192709,-0.7767090379998656,-0.5188945257082596,-0.8221170366354748,-0.8213132191793284,-0.8430320635069738,1.5961559266586085,0.5612292209983919,0.052400455057909405,0.6213454305944107,-0.6734067610866064,-0.9706617627967373,-0.8690939220422665
SIDM00379,-0.8017125477899021,0.5549371822593759,-0.41589018141120815,-0.3108317546981172,0.41765219288576977,-0.7877577815631921,-0.9132434775674777,-0.8165965862842668,-0.6263623408173842,-0.816873373300381,-0.8552512192835591,-0.6420444827788518,0.313403201853579,-0.8262762956883117,-0.8983585182575349,1.1452024238192369,1.0044043334238977,0.6149218499670043,0.7637104726335079,-0.5446658897905259,-1.0196699461212573,-0.9073090259036383
SIDM00381,-0.31021529922721,1.0473571997690476,-0.6746855953331408,-0.35455237785419524,-0.04279144619962466,-0.9335059877357559,-0.8249311666916765,-0.8392638286972106,-0.6606375131086256,-0.49583873016016417,-0.7289462766401088,-0.3182063147583881,-0.5234674298340586,-0.7088387041938623,-0.7853862010435684,1.3121520828910211,0.4366158910203526,0.35546525499718923,0.5600893798632155,-0.7880300386838154,-0.9885507266485041,-0.9939678367633289
SIDM00606,-0.023211991861540947,0.46789459527610616,-0.6530406438261631,-0.45325258622893916,0.8028118515475876,-0.8526351980098746,-0.8533803859691982,-0.8054128428255232,-0.6307964704993818,-0.6972259303081499,-0.3675081023334639,-0.3263501720999444,-0.7227307117376173,-0.5401983088234531,-0.7009078681483062,1.3160776613368554,0.9089509179411032,0.035967319149940946,0.5394631331189522,-0.7542394966903991,-1.0719941477012165,-0.9792844846780672
SIDM00541,-0.4998872470694595,1.0247639526562207,-0.8428924746683515,-0.5366667969016454,0.17795738434109631,-0.8741012575227636,-0.7570491747891734,-0.7922600434021206,-0.7089095757047823,-0.6446145106055113,0.4644037879292972,-0.05149535718381053,-0.7978538019462965,0.4603975559318742,-0.890967926524306,1.2599803420415583,0.6871401678840803,0.6846243008289744,0.8738258563185778,-0.793126945282673,-1.0533322206090308,-0.987904197520348
SIDM00808,-0.5672824770359198,2.168643687153254,1.4155370349989116,-0.3970112086728596,-0.7465867432885663,-0.9409957575230992,-0.7624895687390494,-0.8105591656583743,-0.6987816894970026,-0.6695140636120265,-0.8916648764199344,-0.6128699456957473,-0.44102980457236735,-0.8694951465489329,-0.7931565892046697,1.4560736960287224,0.46094119434819497,-0.6371296840702263,0.7346852387952241,-0.7032141661915011,-1.0042947280659822,-0.9707775106380752
SIDM00377,-0.4290102440232607,0.5776385352252512,-0.5146850928208732,-0.3811688386873786,-0.7271049781220479,-0.8835542818393997,-0.7612413118782229,-0.7681329692450585,-0.8881740019402963,-0.7436929764510231,-0.839901068821059,-0.5788019822023889,-0.6716509169901046,-0.8629032343487567,-0.8142252621754412,0.6603198143067855,1.1972045348624851,-0.027256246089001124,0.39903602168384356,-0.5886460834089638,-0.6568221699745298,-0.9210156617516261
SIDM00289,-0.5109679540702373,2.179141110518729,-0.14751129849839192,-0.5873362140894576,-0.43680083654210133,-0.870183153887706,-0.6550710575880636,-0.7900197226584974,-0.8791184040648545,-0.7616498720814988,-0.7810131594822617,-0.5361114857784227,-0.7618551694095683,-0.8931059770242895,-0.833550730279592,1.1282873799594917,0.5192957216733202,-0.5225917820427952,0.2290661971014684,-0.6666351737251228,-1.0523091943974912,-0.9459520365183675
SIDM00064,-0.5508544374600481,0.849983807123229,-0.5865002936724372,-0.5354345912314665,-0.4236524158129045,-0.8897889506929687,-0.8342047727783521,-0.7874329195399796,-0.8989111200693953,-0.7091350059487956,-0.8272061818300231,-0.5975578919748705,-0.6333522593939561,-0.8673382777419923,-0.7354714724739024,1.0545537210222142,1.1622655607920123,-0.00781784538057723,0.6443147741123718,-0.7218104259428617,-0.9845723758236501,-0.7722257812752634
SIDM01097,-0.6314635779601637,0.8441451261156412,-0.6732051987320351,-0.5340686461887207,-0.8207413173712187,-0.6661865013548084,-0.8120166634145549,-0.7645159978671148,-0.7621051872093362,-0.7208654088122949,-0.8122915068276464,-0.4010809579159542,-0.7528420823258488,-0.8669731964850703,-0.755871418966272,1.6489265217800713,0.7103618886256261,-0.27233493122664776,0.2560675953369517,-0.5988122848656429,-0.8709935565205575,-0.7498373052067215
SIDM00350,-0.2822504079588739,0.8361344760544978,-0.7135284469162209,-0.5621258277437096,0.19501234203972526,-0.8769292101751383,-0.752431227263086,-0.7802759427320618,-0.7822371623063036,-0.10954509275105649,-0.3911928224392782,-0.391239787898242,-0.7618866334467149,-0.5677771105085432,-0.8437870232174532,1.0487408794369648,0.7264679249061237,-0.37410412953735567,0.7428849793537946,-0.8644514373986322,-1.0239301891737638,-0.9539939554951697
SIDM01163,-0.31637528829755024,0.18457721860711973,-0.6068617073359107,-0.4504726586835144,-0.3637543188104113,-0.9186654121449261,-0.7941188766660324,-0.7363260918621853,-0.5588056073129252,-0.6042238644825134,-0.720852762830373,-0.44688425961032197,-0.5047330243917457,-0.8431758611243665,-0.8983214621575787,1.2911861786599392,0.7483274173855894,-0.4488141396520252,0.12690722277545974,-0.6785144123171994,-0.9278632427421512,-0.8799651642586115
SIDM00375,-0.07237910391923852,0.904580277384086,-0.6743516774570179,-0.5388536258613376,1.103434394180384,-0.9262818390776698,-0.8660074540366886,-0.5219334901963819,-0.7881401546184008,-0.11933326823380135,0.1656798572094536,-0.45648124929595174,-0.29530917445547755,-0.5598160964937486,-0.9374067883755829,1.067849675915297,0.7617528952668607,-0.367676835675716,1.127823561008801,-0.7773186412591155,-0.9597579281985926,-0.852263964922168
SIDM00600,-0.4054997333089996,0.8439731792272854,-0.20622105028707347,-0.34247821146023877,0.43979980281448156,-0.9187956022093287,-0.799458931904697,-0.7918990794218127,-0.5768223776302804,-0.7600990412841078,-0.880659482849632,-0.44827007486767234,-0.6993429404196235,-0.740653882208786,-0.8300251496546185,1.4257637914071362,0.70496018195349,-0.4506786748759744,0.2584582679603968,-0.622367145513097,-0.9804903082707532,-0.8730339259646569
SIDM00367,-0.18172263813480072,0.6794620823273292,-0.662121091171016,-0.6144325816419934,-0.5805223517543784,-0.8808476704736118,-0.8614308822077218,-0.8484840800261957,-0.7443922104231039,-0.7639901216714079,-0.8580559929742371,-0.49957955719405794,-0.7137845567460039,-0.8489270536765626,-0.5265887916332708,1.5175978493024038,0.9928964746174158,-0.06605792937083925,0.2828983481717293,-0.552409291576575,-1.0158198532697902,-0.9123971127988573
SIDM00632,-0.7788546874223707,2.2169914328465934,1.9284183186659771,-0.3197423362079579,-0.7382738197720391,-0.7906873627707708,-0.8594875974279488,-0.7196471943794411,-0.8150733437375078,-0.7607921878873607,-0.716190568496189,-0.5282541216074274,-0.7153254169615949,-0.8003746107689693,-0.906602317123728,1.2326585888657864,0.8396146370316966,-0.6790145509267029,0.48679266967803575,-0.7440964533726385,-1.0978272156171403,-0.9263576918255655
SIDM00550,-0.2522239346294542,1.2320509084039213,-0.4486537498833968,-0.38045698036503994,0.7204855590518139,-0.834384949524834,-0.9076530214353952,-0.8160480459449418,-0.6957450868476702,-0.5242591398557537,-0.7415651286220145,-0.20204511947995635,-0.714318505468922,-0.8419287296009282,-0.8344741075173406,1.1329306905256924,0.7199098949131961,-0.37713386922920905,0.0005869390523569279,-0.8847355329566661,-1.0400958173340311,-0.9651845619601137
SIDM00230,-0.3187499057658111,1.4679352286557008,-0.082127248217323,-0.5497379000078264,1.0708005719922056,-0.8887362596712872,-0.8076177649121107,-0.7735952537068083,-0.6784149283120853,-0.4822490627024744,-0.8184926679725889,-0.3864453529875662,-0.3948369268346212,-0.8626192965304113,-0.8167127066063061,1.73172002221762,0.7594506587067039,-0.5130003553788341,0.15035314568060384,-0.7755847815685537,-1.0562945625645503,-0.9863971344040698
SIDM01206,-0.5944988024999092,0.7339749323793537,0.617326617701367,-0.6208165389353942,-0.16026247374581556,-0.7751403954107938,-0.825809738976334,-0.8299444148621503,-0.7284623150715172,-0.8087281208255613,-0.7685062351599482,-0.13659322566095958,-0.6630967313610785,-0.8989299242158302,-0.7957989180362125,1.9258877975080004,0.7648985629947753,-0.560128582640591,0.2185381804417129,-0.722825406202079,0.6773012868768077,-0.8933510465698661
SIDM00127,-0.5847057168465469,0.9542998140725223,-0.8048617002313105,-0.34125852227267095,0.08326432272510512,-0.7353359149151262,-0.8153652217125349,-0.8369688893949396,-0.7980102633325002,0.038916347778594075,-0.7400890210989907,-0.46160149983561477,-0.6766589211913084,-0.14954922893314523,-0.824862962438219,0.8937539501042284,0.3362773742747364,0.4886347559666421,1.1681536368327905,-0.7503343006781965,-0.9704872002596561,-0.9401163953495487
SIDM01042,-0.2887236924023965,1.2142020290045434,-0.6246330235150698,-0.44793981381822606,-0.7129481174511966,-0.6000015707441813,-0.8915117379602118,-0.8058645657249534,-0.7475387441152654,-0.7199031487641528,-0.8262835453249229,-0.38177090574964,1.141281859702951,-0.7530115419227095,-0.9207137800243903,1.4114223520100677,0.6825841604824648,-0.2599345477831606,0.7674998766948785,-0.7533236663656283,-0.9383702471713641,-0.918906666676941
SIDM00491,-0.56536488493548,1.1759333409500186,0.9752300118596368,-0.49355330000536823,-0.7229484318562551,-0.7734475435810637,-0.6669623009704478,-0.7355318836753345,-0.7989793251658467,-0.673614747338253,-0.8367737232707323,-0.55240590995411,-0.6436484141943902,-0.8264663130765781,-0.7828626165361512,1.1115934597355417,0.9104019557600288,-0.17074972911670108,0.9012034147165716,-0.4116016429052723,-0.9843047010858671,-0.9204429362156594
SIDM00488,-0.5929143176619867,0.6859149336781305,-0.5745076617630537,-0.4595232646782317,0.10932847236741194,-0.8752690123176109,-0.7925138003210028,-0.8350661675877376,-0.6810436805069,-0.16537185305529956,-0.5096481762715731,-0.2251183345827412,0.32210556142568997,-0.48689105366964264,-0.8172458182997662,1.3983370289968196,1.0245390971882424,1.8266737846612282,0.816670937364908,-0.8357584372519435,-1.0623503945131956,-0.9906204475062077
SIDM00190,-0.5809598713255903,0.5472870303716247,2.237768784383681,-0.5833432222199278,-0.555136729500713,-0.8941211093068485,-0.8606234996575358,-0.7862677585743335,-0.6354045301652891,-0.7400201645988934,-0.7837163018005947,-0.4819859663512626,-0.047456754811562085,-0.8772378175499879,-0.8496018389711368,1.7870762110810723,0.7871114442053879,1.0317943768137425,0.5218804833796054,-0.7580097758072684,-0.32683675009814,-0.8559161518278237
SIDM00542,-0.6044659202454569,0.4559334769114527,-0.5815052953723737,-0.45202608042743064,-0.39818622429888284,-0.8012392374702725,-0.79193270331345,-0.8444699729795827,-0.7040554807307062,-0.7751709814203588,-0.8439902908921767,-0.6139387065026556,-0.7446807082333695,-0.8904626754330786,-0.8564831967769466,1.3489047676716552,1.329838958675077,-0.2521712727556307,0.8801084840603192,-0.7001000535381736,-0.9493637267657551,-0.8924542428423511
SIDM00198,-0.39467046880396006,0.59160691362779,-0.6590754750342743,-0.4986446253342436,0.06504041595774226,-0.803054180824851,-0.8422056734132983,-0.7958890380789828,-0.7661013544429932,-0.6652638715486674,-0.7512625173414872,-0.4965918349338989,-0.7640132994164665,-0.8368389258211745,-0.9119198008390341,1.2598540748146272,0.9221492364985546,-0.09167428212214469,0.20858442012892003,-0.5742121453782691,-0.9341128137759368,-0.964097709878982
SIDM00269,-0.4718820751899453,0.587413735382229,-0.5316745727443556,-0.5532714740707376,-0.2577489083218274,-0.8190257311839374,-0.7678237989468647,-0.872609163473674,-0.5588037629085306,-0.7207516156386867,-0.7770992793105022,-0.6195657754512164,-0.589858109107958,-0.857277271174676,-0.7051707304517569,1.0660911962594783,0.5786073669310915,-0.43865754571397164,-0.059682732745568234,-0.5926270597930843,-1.1099545863204843,-0.9742352585955796
