,PLCB2,CALM2,INPP1,PLCB1,PLCD1,PRKCB,PRKCA,PLCB3,CALM1,PLCB4,DGKZ,INPP5A,DGKE,INPP5B,DGKD,INPP4A,PRKCG,INPPL1,DGKH,INPP5D,SYNJ2,PIP4K2B,ITPR3,PLCD3,PIKFYVE,IMPA1,IMPA2,PIP5K1A,PIP5K1B,INPP5J,CDS1,INPP5K,SYNJ1,PLCD4,ITPKA,PIK3R5,ITPKB,ITPK1,CDIPT,ITPR1,ITPR2,DGKQ,CDS2,INPP4B,DGKB,DGKG,DGKA,DGKI,PLCE1,CALML5,PIP5K1C,PIK3C3,PIK3C2B,PIK3C2G,PIP4K2A,PIK3C2A,PTEN,PIK3R3,PIP4K2C,IPPK,CALML3,PIK3CA,PIK3CB,PIK3CD,PLCG1,PLCG2,PLCZ1,PI4KB,CALM3,INPP5E,PIK3CG,PIK3R1,OCRL,PIK3R2,CALML6,PI4KA
SIDM00530,-0.8145650090473677,3.187352048295501,1.308785389828907,-0.36423193779634283,-0.07246951887471954,-0.8635774024354663,0.3206440563210301,0.16034406241828364,2.65057891117106,-0.7830266662665467,1.8271125785246072,0.2697430847025063,-0.710955267186595,-0.5261764368019383,1.419186833475168,0.08437958540191569,-0.6785463782056563,0.4065407390981948,-0.6850450710121214,-0.5857433535654928,-0.46175048023629356,1.0456011771048639,0.6729418112874272,-0.7289600559194431,-0.6394757900934921,1.6987182599086221,0.8464521081622722,-0.07504856164174356,1.4804353678389137,-0.5167634509657598,1.0970739913371628,0.17265261126982873,-0.7631241049978119,-0.7509691698213707,-0.34689226265301376,-0.654812868616254,-0.4569803524843208,-0.22996826843810558,0.5511336662973458,-0.7417197307006451,-0.556119126815652,-0.26583863199410535,0.8831507438255983,-0.3006108173309723,-0.794291255264788,-0.8707706977507289,-0.5166651227748638,-0.9050741942873308,-0.37552643827819154,-1.0296747586305293,-0.6028826229639562,1.575543336111982,1.4742477068209128,-0.9227750180730365,-0.8333483618067717,0.10999552333718095,1.0644320494939734,-0.6866694391116239,1.3697909459967814,-0.30179104064249795,-0.734532266733428,0.5996186892051474,0.745578703837745,-0.7322412070377371,-0.37229530970401226,0.08841841996676167,-0.956922561881008,0.6209149399568871,0.13608012263749875,-0.5198387565465958,-0.8801841327140709,-0.2652231718026302,0.1959519778181979,-0.3198841485736821,-0.6307967160397139,0.9502816698516727
SIDM01149,-0.7858758509843029,3.3820827102164155,0.09602439638690338,-0.6005669810770033,-0.24000102246554433,-0.4418593531340472,-0.24177407956036684,-0.24266231674351962,3.2304237941027356,0.9627956610533714,1.664112978439116,-0.18736142509586862,-0.6708947021368875,-0.4434612203376501,1.8856301606911823,0.5403740903772328,-0.7274548435149127,0.48971403833261035,-0.8413116305104733,-0.6844587540130664,-0.8278608373540495,0.3257641509302008,-0.654259777349542,-0.923034938113484,-0.5762033592086157,1.6395213440749736,1.2441734111983813,0.00907332851689829,-0.897910080789767,-0.4003882920882131,-0.7180539781004467,-0.15976005778005756,-0.6167494665541493,-0.7647727620904948,-0.4727862553399225,-0.7131075112103178,-0.5607818076507423,-0.6617009601376783,0.1682129119832243,0.31620579658506726,-0.4132652473692855,-0.5039042959647452,0.9691064878228465,-0.8547137727796993,-0.7821173919079976,-0.7331800502484195,-0.7526050279095161,-0.718070320424446,-0.5055253255588447,-0.9765078623689671,-0.5956674767615469,1.2354835708912326,1.3118361691914888,-1.0025373903601886,-0.5768014743557314,-0.256212308617403,1.2969921858186164,0.15960560382133987,0.9765053074991922,-0.3525224647813975,-0.7854787338173368,0.9206357499891626,-0.3951137389279473,-0.7484857857056202,1.0012485092785706,-0.5745921836307463,-0.9999871470022562,0.26543382389977704,0.29101618038309535,-0.43582112507744597,-0.866989814865672,-0.0792061720976616,0.8375517252611178,-0.5523207327841254,-0.6744209211704032,1.4971399485008328
SIDM00243,-0.7616525858369221,3.010154391692935,1.0449733061838316,0.010043506923325268,0.3972325838986141,-0.7797886502908821,-0.572613921682383,-0.09654615298092879,2.5271051673712233,-0.23875039801169168,2.1746581519009145,0.5469897848294212,-0.6964167984686349,0.05067931416006775,1.0492180355289231,0.30839581645412123,-0.6411067497420835,-0.08680457160758019,-0.7551421136512456,-0.4194139303279657,-0.8489951888950029,0.03598611521254998,0.28168404621317733,-0.7755078138120232,-0.6976331040900454,1.9610918987202148,2.4227836304874977,-0.008229413779152052,-0.44574513485038797,-0.48378457205066916,0.6992594763803873,0.47923090737044,-0.6485778384740114,-0.8388794036086588,-0.8648596700191284,-0.5163060772134492,-0.2545360427235044,0.1395449437354371,0.789301374735831,-0.6172968037877203,0.4371839412295647,-0.39750158291080356,0.7131104039220546,-0.9533780612184531,-0.7657421264161689,-0.8569341451150024,-0.7280167973477469,-0.9845815806281717,-0.654031259272513,-0.9024002137613525,-0.4796274330578145,1.5205585717622427,0.034902134390098746,-0.9179817050674013,-0.6113504286826712,-0.10135594339831454,0.8664751640527808,-0.6913020499796464,1.491733617810241,-0.047879646707171576,-0.5696411053059042,0.7767446984379014,0.3997428551507554,-0.4293636773910585,0.0943086316907175,0.07647008927214133,-0.8566586374538716,0.15850434595624224,0.5144341866644859,-0.5446996928923536,-0.7754368974060168,-0.5060058048130373,0.31753254585543284,-0.3976352568750308,-0.5825786263708236,1.093980521779965
SIDM00176,-0.7943712500666589,3.2592645312237067,0.1512763223455606,0.06053646332593332,0.7659298497113006,-0.8228323321698034,0.1571760728885197,-0.13226141192138477,2.903816917702673,0.308456153888986,1.6404962879443963,0.0945892815275083,-0.8014797429287166,-0.49323015908285894,1.0367198447505472,-0.11750354975357576,-0.6728079049348105,0.4755623999844553,-0.7901698883075654,-0.5373626934503307,-0.715061571429913,0.1375821632995603,0.5188079189246151,-0.782362870011316,-0.6381264529685291,1.8529053350242939,0.11121767852236575,-0.284664349616066,-0.8972934013028664,-0.7011008422605461,-0.8496527527518853,-0.21307156350266282,-0.7007430591188907,-0.7739440540957389,-0.29563005807506454,-0.7614904636812023,-0.553318616912572,-0.4826015724459759,0.6297958950505068,0.8000133655987538,-0.7506062715442624,-0.33345288691332287,0.7837039347610832,-0.6116560452591768,-0.7694977017618204,-0.8375348697270365,-0.398798951729176,0.3814140702715161,1.006556634944883,-0.8544275475454154,-0.331345438972486,1.8377686102347761,-0.45683163781603653,-0.9670667297184985,-0.5329955305670276,-0.46928893409886563,1.6347459015224999,-0.7082452707339535,1.0838855349997032,-0.5102451864993208,-0.7184414634838984,0.9330080870121004,0.12755594229692357,-0.7271263943409307,-0.4488671018513854,-0.5150338473248388,-0.9245647246937211,0.27739357831933853,0.5554290797657878,-0.5251885239420204,-0.714048668925068,0.204872334127169,0.5439061013899716,-0.22648805930039967,-0.6582601854287004,0.8951723738019615
SIDM00422,-0.7819048676695958,3.0119717917591204,1.8277380615782117,-0.8939942186539186,-0.29234999916638416,-0.8284012587365556,0.11396659786102178,-0.5299681274677334,2.6892801771908266,-0.7644450567603223,1.391296657821665,-0.7300319883629498,-0.8762308944570036,-0.26862994092742454,1.9444707552736253,0.24631498178556063,-0.6929065139835894,0.8913827249538783,-0.6988057348725587,-0.6298358310825162,-0.8541516253883955,0.11501176670000039,-0.4837286337008625,-0.6908536851211748,-0.13671651928714587,1.8244577073360415,0.30787098782408484,-0.08025906515332056,-0.8181789235553827,-0.6095458139280958,-0.07493102249380407,0.48568481780968664,-0.7700162260205139,-0.7981500162244037,-0.6124745636084502,-0.7320687597864729,0.050227282934496256,-0.16457609887856783,0.38994932003078203,1.2974055149598782,-0.7260927005569031,-0.579118429818928,1.2537442444149727,-0.9072303463916505,-0.7867129737059446,-0.3436387672501929,-0.44759301698444537,-0.6714731494468215,-0.6263197114906326,-0.8884900876493438,-0.45586691736487134,2.341784098775912,1.1794855591206364,-0.9675949864940588,-0.40979618236902055,-0.4218828338423054,1.4095345899703418,-0.5751689828016396,1.2759398579122685,-0.27046748160858003,-0.7057129387094494,1.2146098585147256,0.30596240249690765,-0.7049253772640728,-0.6507901737902325,-0.694713387811513,-0.9850483809750661,0.8799109905479536,0.38741160775433325,-0.4168618873000527,0.32744707121510735,-0.026156334587806588,-0.04376497014998702,-0.5637492899308196,-0.6980131388627582,1.329361921557057
SIDM00532,-0.7693031982929944,3.226423999684445,0.7917633375845422,-0.796948121274219,0.0874901077258735,-0.8362871408033874,-0.20729314296397686,-0.21740505663507562,2.2222744057475947,0.8793586652983748,1.3345745849330155,0.06555316970774136,-0.7963090752947136,-0.6401348507084448,1.2600041275084497,-0.034988505498774754,-0.7825234140615958,0.6112036321376666,-0.7073427479456886,-0.653475802213255,-0.2718572190256192,-0.010390008237398407,0.22626788046463714,-0.8130648613111585,-0.7957389754403238,1.346298463580514,0.5013751854713967,-0.05126998762190667,-0.9121764394503581,-0.5199272507778661,-0.4584504256710585,-0.0736444726319713,-0.5145543305147555,-0.8510921938141128,-0.6027734841818497,-0.7665091548940738,-0.6532346671109182,-0.5998328169314168,0.6991622494721448,-0.3982292473651766,-0.4864234641517886,-0.5681237611610452,0.9820333885426907,-0.5661290755334369,-0.8165444559226895,-0.8067483052978927,-0.5907236294785976,-0.6926023360686007,0.47536136554319186,-0.8812210759204863,-0.28863946912725946,1.8675661198327511,-0.6456155681960414,-0.9706946865951088,-0.45226204740679804,-0.3200305519381317,1.0689564626410755,-0.5661873059106183,1.1053173159940526,0.027672797025646383,-0.7549132738941521,0.655263832169318,0.1214122646335108,-0.6688462714266654,-0.1827101943927169,-0.7382372813139162,-0.9746138354508637,0.6192627519253083,0.41956425755805266,-0.3719813591700021,-0.8780119525741508,0.6010976399827772,0.765626758280422,-0.20453288272737655,-0.8362634891468991,1.267404862270956
SIDM00077,-0.7598089344886149,3.307544970854975,1.6682927725275571,-0.4628291191203996,-0.0900690004505571,-0.7771871339979949,0.019746141020871483,-0.2326144004461969,2.4119669712726233,1.1511993312262403,1.0296308162411458,0.1160950207504129,-0.7383773139372192,-0.604507352326852,1.8750509170882284,0.22537012877649026,-0.7258448665694665,0.7684958771603807,-0.6283160987766356,-0.6784195416560057,-0.46828919813210695,0.13967066375031223,0.0687577152631901,-0.8072917474129117,-0.6933968565233914,1.7612710854795077,2.070447235595728,-0.2122288969912598,-0.8277525028961294,-0.5961433343329507,-0.10762067296062891,-0.26738543282640553,-0.7079256300016842,-0.7865517869931843,-0.5836221491262962,-0.8146719649499529,-0.4583205675214346,-0.49890819015203863,0.6029500559370945,0.47234124643542935,-0.6056409647388987,-0.48327417412748624,0.3206590674301325,-0.24734474799946915,-0.8179729420918178,-0.6787765869265392,-0.3144570355820635,-0.8331885344103576,-0.6120653788221366,-0.9740394530462245,-0.5420468015381962,1.8519725645274838,-0.39862595344531143,-1.0060232466094516,-0.5165655841481451,-0.24697312373428287,1.5371615926505524,-0.5882414392795828,1.1836636404418774,-0.36968416403468435,-0.7381720312327276,0.7203860229514975,0.0868529210917606,-0.3620567194272985,-0.2608485405224617,-0.4470488418881347,-0.8847318748672486,0.38012070947894333,0.4238152100464228,-0.31597901860630545,-0.8582156681546658,-0.10404436462242322,0.7537833875001411,-0.3318162640194515,-0.7144787121819707,1.1599946908437655
SIDM00561,-0.6020646023088109,3.190221971748481,1.6764235269258552,-0.9633495567795086,-0.2753659562113417,0.9112239059094114,0.1877977971505099,-0.6159553018679469,1.6637778680208624,-0.752815873442252,1.9096845229102295,0.14124951310363612,-0.5797108956250746,0.12071507132726172,1.4490815328476485,-0.08317851196034128,-0.7429774953834348,0.5615138801519497,-0.7680327756943323,0.17002232243323112,-0.7993331240048924,-0.07661462415261629,0.23422631638989205,-0.7336923182084589,-0.21156488977639282,1.0351295692111988,0.6809022358552365,-0.02914693925812585,-0.8904729039934061,-0.4642031142410368,0.14049586147354193,-0.07438337878034047,-0.7457108787013118,-0.7858511645769339,-0.6662979293953892,-0.7246060739153154,0.8538223591700925,-0.35704106753536846,0.3332257384297356,1.4713705440202447,1.172539468498704,-0.7219001383948723,0.7373730091729991,-0.8788796495592883,-0.8242432577236201,-0.8199917858847713,-0.24339590450039209,-0.9027987666946865,-0.7437055256234104,-0.951531520537547,-0.4292857166125094,1.296510482275235,1.0773688106528874,-1.0411118882973005,-0.15781666806280337,-0.23014110904019303,2.107146657630027,-0.36609538517019574,1.1212086400043737,-0.2916206144257611,-0.6609378920778358,1.6789935607645383,-0.34157231325309784,0.05398466461615952,-0.0021984996506930416,2.8847882458293235,-0.9107964095852316,0.5475322710999655,0.29186476071671674,-0.6014848071019705,0.7814274121217423,0.565674931775784,-0.13855638284699662,-0.42765297051393375,-0.7907216743543787,1.628648758404065
SIDM00407,-0.7507156392647842,3.110247039527568,-0.3061175288877192,-0.8939726514687002,-0.10038608066506435,0.24354740040151737,0.5508609323786595,-0.40085878911189465,2.319138010388109,-0.7086223199208217,1.490838490700333,-0.5427104878493257,-0.7003658383850498,-0.02393596413678634,2.132721092913165,-0.08012163972481602,-0.6417225374764188,1.016728100800541,-0.8321067718311943,0.33964283522905364,-0.8522712019397517,0.08286239783632705,0.08744778046897399,-0.8545881978075729,-0.26713357700946333,1.8851416887667565,0.21531200011268659,-0.03233451355405401,-0.5688227264652972,-0.44630530423270287,-0.86373940179369,0.5584594059792031,-0.7805407808247818,-0.7191512503463091,-0.817811558186085,-0.7584467829425179,0.023975228592588986,-0.47045554279628726,0.3856317136233099,-0.13191767329962079,0.049722395624617846,-0.6280936769166705,0.9326601594288683,-0.8849738897022998,-0.7739065082997848,-0.8264192997228832,-0.27175799892472347,-0.9421198057877829,-0.6215325866473383,-0.7193545214083665,-0.5133822829044288,1.88857490865509,-0.32645712009270367,-0.9304832458028028,-0.3180266037658077,-0.04286019263225888,2.1989617901778047,-0.353096004414208,1.102172008480866,-0.020175940382007276,-0.6937078204390833,0.7643413326800976,-0.23007915157697728,-0.1565227551390885,-0.4474930848663633,2.599648838951495,-1.1064828336713113,0.4666168264524612,0.41498770347304387,-0.5957018813218519,0.8935061469778693,0.44970394076175596,-0.2549366927619561,-0.312051026073243,-0.7758941595485901,1.4019601033042648
SIDM00631,-0.766329452752322,3.237105666565053,0.6258439168134946,-0.31232070573145826,0.09734239350476417,-0.721195103470376,-0.6072385426243158,-0.46810282458670877,2.670347413757429,0.6455814209565329,1.5432386251489199,0.05601552295567786,-0.6151244883411418,-0.5550947974904202,1.3714574312225665,0.12972740425729365,-0.7202621084369466,0.38968265361263177,-0.7280758775095352,-0.655216767150057,-0.6960328900813572,1.935630234629933,-0.06225544024784444,-0.6813361679714431,-0.709726220660411,1.7128402842833363,0.9468567530455562,-0.24708724757406825,-0.8539888043630429,-0.20297127295795556,1.6283377078402963,0.3591682108315367,-0.8018562540732066,-0.8569228178936806,-0.5362380746699473,-0.7747305852427192,-0.5141243365373329,-0.0014717444907077271,0.5630355595344053,0.7269733826758391,-0.6471417189082382,-0.44688899289546236,0.8177763208838665,1.7960835873427392,-0.7856326278860337,-0.8791269949966155,-0.5861878460699097,-0.788998235121068,-0.7412015221115277,2.296684683401241,-0.6096737666190567,1.7399822863898258,0.3061756417702327,-0.9944737590333387,-0.4776218526752991,0.14893738808069218,1.8124665397733994,0.1098900459001759,2.075138750609853,-0.38353065049110474,-0.7327815758373407,1.2919040437788207,0.31830972583993256,-0.6908250382791766,-0.3914421067061656,-0.6028137164595255,-1.0164566297922886,0.41575422438426163,0.2721867448677929,-0.630968609313105,-0.8054515432139557,0.9952876635257809,1.0222541056491892,-0.3482331911474463,-0.8076703911344432,1.1320922199090748
SIDM00324,-0.8003466950002615,3.1861572262521087,0.28427168558147764,-0.05901909029893619,0.07077970520389557,-0.8586832434805275,-0.021637620588118314,-0.12776808671451884,2.62522546684785,-0.006255171944429321,1.7773869321633609,0.2886548765612087,-0.8033029306996723,-0.40329063796161685,1.5610398624270998,0.4325127577460763,-0.6912509956006683,0.5933960064921996,-0.7834251414066757,-0.6677507249970625,-0.8624904308478953,0.16456798641946105,-0.6210974348184053,-0.8893638195465333,-0.5332516663896446,1.65511659567106,0.7603874586793821,0.05573684794310502,-0.8638781514902816,-0.4773359170207136,-0.6520984505126509,-0.19505471093375865,-0.6905974004114641,-0.8529434297731656,-0.46905994872412354,-0.7160696438243687,-0.6211729104754172,-0.331974077726097,0.6167998523237568,0.7982798903340975,-0.06572513413463613,-0.6713669804745733,0.76841196995379,-0.7260534167063574,-0.7409377809829205,-0.8504292344364299,-0.6917474189798528,0.239863887000025,-0.7375592646815982,-0.9434536458670001,-0.5573263239509751,1.5895387909110608,0.7599971335189253,-0.9925769525303486,-0.4195776712746567,0.02773154231346833,1.6641363898786685,0.20129916805698445,0.9670987855120791,-0.3662066245734194,-0.8511879601735894,0.8958071384472229,-0.3733780267116659,-0.7135376966968825,0.7426198315103436,-0.7533894766799505,-0.9963733353291353,0.3749787717541112,0.24816871379935546,-0.41369380493322294,-0.884831836659683,0.16789786530082282,0.7963751565611397,-0.3412374067898509,-0.7603553500807151,1.9271339466602193
SIDM00410,-0.5272005773810715,3.0174896391431707,1.967664938313652,-0.7939998444027728,-0.0990077303354419,-0.00969956070188869,0.13904076902659027,-0.5270960352963611,2.5837463402856695,-0.7143439364561146,2.6213184075426135,-0.5778756719540595,-0.5729700993403257,-0.09362370432492985,1.4665213566383057,0.5729317894153005,-0.7456496632900635,0.8683428536967952,-0.7652244795826664,-0.2880637233758436,-0.8269622609498323,-0.0018923506333970179,0.06380502737606991,-0.8158621316138468,-0.3240512644397155,2.0820240393343195,0.10199937005280091,0.09968529801776345,-0.7813333199559417,-0.6988563107230846,-0.8870981647600972,1.4481602876241693,-0.5162233458639734,-0.8336301215967389,-0.7664043424252566,-0.7293312468165921,-0.1042485757129675,-0.4428938071984079,0.5837023039793507,1.3550340463337327,-0.38203732604926366,-0.5248270176486591,1.2831060275184631,0.9566752294325795,-0.5455821268654045,-0.8357831729894782,-0.28550416777100307,0.24850962818456152,-0.7473673358333319,-0.8393468573073151,-0.44066791586925275,2.291783556727683,0.0010090650421634008,-0.8441506884815467,-0.19015915220733498,-0.15458080406610203,2.035289001788031,-0.4609783031421325,1.1057210521101604,-0.19536505000138288,-0.7846096367881787,1.119475462448696,0.2309867045126924,-0.209885234729848,0.18048361209952193,2.2722130274087355,-1.0021324012885935,0.9144661610156982,0.7160453619551769,-0.38166268325375574,1.0864110971426815,0.6302490418933674,-0.40399307677164875,-0.44511080206667464,-0.5713184587099375,1.513507473949437
SIDM00483,-0.8410764876062111,3.1937765545295984,1.6737445716049593,0.34006695791113195,-0.1411585163707093,-0.816429603765046,-0.08584669979044221,0.3518225383280771,2.6873427200102515,0.0938817262281775,1.7176692771932494,0.15345970608756268,-0.6811148327349401,-0.48961226527374563,1.4405986580964572,-0.07986257433394474,-0.7578025650630607,0.586078529852321,-0.6962373113819481,-0.5392011161447392,-0.6857750131862689,0.1521305215650301,0.11633079643491001,-0.4135183036780302,-0.6943283269148823,1.782055680866151,0.9493699270242182,-0.050549526560530925,-0.896050134526273,-0.26719660579069093,1.064853173470464,0.06549743744586592,-0.7647061327072753,-0.7717167325494972,-0.8341019734707662,-0.8221348930079456,-0.508367333775313,-0.3216716197205172,0.7620318500174519,-0.26063457718672295,-0.6146201447135784,-0.5820287311105565,1.139183551186253,1.0234961096003798,-0.842556100205924,-0.853749452924003,0.39416180462335415,-0.7954536681169039,1.0200816768532146,-0.9721679858725035,-0.5438070738570595,1.1156705924328154,1.2448029352861725,-0.6677023829684068,-0.6816610149878732,-0.4865096203715067,1.4941706173873062,-0.5458065279148058,1.5318639654079542,-0.3083404057450063,-0.8830719493711814,0.9773117918492626,0.3512523245874566,-0.7263375756177317,-0.1179980748808445,0.6300047335593325,-0.8287202890778853,0.298984672759418,0.05700908058419439,-0.6293402608843105,-0.9399771945147112,-0.12831686154462252,0.2917753597243377,-0.19651891245833886,-0.9468107248878151,1.0246006892509552
SIDM01187,-0.7358215995399128,3.146934924496709,0.3520153644427012,-0.7462784935656845,0.062253278749201536,-0.8347633898858887,-0.647876158459073,-0.26839976155992706,1.91169976817072,-0.5614792103138978,2.0986905414633426,0.5698078145755021,-0.8168431951846943,-0.31812249495211137,1.281770383149691,0.11611553029896628,-0.7244772377014186,1.0159870820214205,-0.8379836322737079,-0.6087136895597532,-0.6365301491146967,1.2159280113674076,0.02963100559617462,-0.6787011565262422,-0.760294581651951,1.100878057787549,1.2577769530411602,0.6000529409299535,-0.7633094153698556,0.924931770634734,1.1834865671783124,0.15149803142786566,-0.8242583740101103,-0.8336511903301571,-0.5039122715861022,-0.646561613354408,-0.5840430828190768,-0.5198828816171901,0.9372815948409124,-0.5201451470122848,-0.8910687920123067,-0.20461156945539133,0.3336280769353287,-0.5217710551270186,-0.8119035118429394,-0.8380111645498342,-0.6195254366558179,-0.9008450586415804,-0.07347380496891465,-0.8924245430980161,-0.5374335906452062,1.8534994833564153,1.680392597072193,-0.9703551970290576,-0.731819741884999,-0.4887188940021474,1.1014542601681756,-0.12939529482452683,1.4299131925463204,0.21632232989969793,-0.8038267107152248,0.47508767176005395,0.23055390582592886,-0.7059398475090795,-0.15892146931626946,0.34993078394578203,-0.9439648238853263,1.2018782803580612,0.3964549191579356,-0.5380509234936066,-0.9070202331333272,-0.14944462244524162,0.8790859470991176,-0.45328723506415247,-0.7123460653466537,2.2082325629293726
SIDM00216,-0.7474102167824929,3.025389257747092,2.4303555102354775,-0.3499139905441781,1.904786517187184,-0.7395931056084866,-0.6563676413134384,0.7404605307534576,2.9077950385890072,0.9442845984917803,2.0358239849141277,-0.118877885063371,-0.7295296399254807,-0.4667553591124135,1.8966764488147914,-0.015085913888914846,-0.6359350750255218,0.4890039279381135,-0.6158330389338929,-0.40001971337307746,-0.5535814018606396,0.09908324049230872,0.7014256183717708,-0.7940447131021913,-0.6559503550880429,1.4843906923521035,2.5347906321707017,-0.20310509118435632,0.6070189098427374,-0.3649435903842749,0.8709987404660725,0.02022615803181372,-0.8550710457068997,-0.7824957390609272,-0.14698132673532005,-0.7266136559073606,-0.5895585925384109,-0.1265266177403927,0.5647305183560338,-0.6381334702270514,-0.8906857210331921,-0.2634082382567773,0.2934744816673954,-0.8466026023852853,-0.7025604702776419,-0.7780505602665581,-0.751080937013123,-0.9653220530746566,-0.2697761620131861,-0.8478961919122101,-0.5037580130827052,1.1666210351470245,0.6770515320345661,-0.886721963752717,-0.6733341959310615,-0.42166167527468584,1.5918763379850522,-0.6368849829521449,1.1110021471736886,-0.5869702402650252,-0.7504510263592639,0.1507969158384035,0.3455325150193305,-0.7099597504286136,-0.18401620616310316,-0.35106126029061097,-0.9755527141733321,0.22384352434135948,0.500614475330924,-0.3290445048047819,-0.8085587831888974,-0.2727250544111567,0.4777046853625452,-0.5649648059826459,-0.4816353113904833,0.5973262913647865
SIDM00199,-0.8408486218168781,3.235897191549685,1.2904167785423684,-0.4657173697113118,-0.1580659748791412,-0.8022248566022047,0.28421775929491444,-0.16937171796027015,2.4517473540120087,-0.727845562587917,1.6834837821210764,0.2112829451396633,-0.7647260149524954,-0.36714713042645664,1.4444249755196596,-0.3266732555499216,-0.7337380700191086,0.827485877194407,-0.7073290143324211,-0.6369309226819696,-0.33659918721029203,-0.08904130322405786,0.2579242253921331,-0.9026830329193535,-0.663577974564612,1.755139008628349,0.5495237504649301,-0.04134326130297354,-0.8290905017415516,-0.31444801740556316,-0.885564360602379,0.5635876554939332,-0.8744788410511695,-0.747640447017673,-0.516616695483267,-0.7238447505327228,-0.5030402560242303,-0.07133005368504441,0.619522006433753,1.5842406932992172,-0.7685601246354435,-0.49435816053964526,0.628645281622485,-0.30264186175143926,-0.7746204586032298,-0.73400475976389,-0.2943884490811064,0.2188696838834695,0.2222433526690403,-0.9530566245705712,-0.6036745856753856,1.6512053310359354,-0.3762407857804431,-0.8691063665038012,-0.09037970261452849,-0.43535703965261036,1.4650318641599074,-0.45694509252146365,0.604667904092899,-0.2977597678076154,-0.6365727384508019,1.0792871141732385,0.10571027090045489,-0.5424315630964729,-0.24256156086532604,-0.6465563959610401,-0.7918931430892986,0.4151845531781893,0.42021442140560655,-0.5068548649657625,-0.8318446779753974,-0.3782435480361438,1.2057790995152613,-0.36675194182835863,-0.6799165624889925,1.0557720537611488
SIDM00234,-0.7635032169886419,2.9183046066708833,1.9274370670251848,-0.8472973528203328,-0.1763406460886304,-0.8300575094810193,-0.25012078951154504,-0.44386484783971264,2.5382614958210814,0.291965010522844,1.8762580372320457,-0.40678671781978437,-0.7779494262820559,-0.4544071861437967,1.2048463734700996,0.10019326466083488,-0.6286924908536468,0.5708015551242428,-0.7752688488703761,-0.6809676933722313,-0.16879638504423622,0.10457563170890154,0.3520810932728477,-0.9439587592752454,-0.5839969483938328,1.8488968234738008,1.0377220548692916,-0.14936234908716334,-0.6234003142088613,-0.057376668430049786,0.9087686186556685,-0.06686510809513481,-0.8310092569809862,-0.8052351253341848,-0.7017365291766295,-0.7583499318200649,-0.5739820457231817,-0.5616625406647711,0.8744426390199501,-0.15229001695861466,-0.8861896728487072,-0.32962811319405033,1.0145734498371806,-0.9443208669525746,-0.4770508185048257,-0.6119169606940376,-0.7739401577228264,-0.8569596113489127,-0.6677199170425298,-1.0138257825687855,-0.5753192033310006,2.1536872155168783,1.080369405259357,-0.784626456445273,-0.7173004417608839,-0.26315145604256623,1.4589793286375752,-0.5886097345356304,1.3915085855236273,-0.3619091057023803,-0.8530062726193509,0.11645025490243764,-0.494782234406882,-0.8250829277042401,-0.18003651175257673,1.3810012325987133,-1.069358680681177,0.29422670727254685,-0.052681164926313105,-0.5054010447680355,-0.877564318543712,-0.4690499273633137,0.31026111753855584,-0.17383762315206566,-0.4309359181663032,1.9314376701244005
SIDM01019,-0.34553871742158365,3.0708571721243008,0.800288542541882,-0.6231662347863273,-0.34518755107929555,1.415259883418848,-0.24395302066945218,-0.22165573318139886,1.7494416666182906,-0.4377505948780668,2.347222990827562,0.3049809424198508,-0.496921875274244,0.021872275726503264,1.0669392561400306,-0.12400515458012462,-0.5378216184917193,0.5783796314706071,-0.7907150319049251,-0.006712143191477332,-0.8103803417422777,0.4691293448463832,-0.7411729495969304,-0.7906080106269833,-0.42940155509792044,1.8923050340739223,0.01767291943694476,0.016647468056950623,-0.48835668121619097,-0.4793106212968017,-0.9271676137492585,-0.4273254889135197,-0.5961519450570375,-0.7358824595118975,1.173404825059481,-0.4803844517007694,-0.0034483533364685274,-0.6134032621534182,0.29836106823531067,0.7381392233754049,-0.7415791143772638,-0.46324960339131904,0.49944798894438114,-0.1051229889519765,-0.6674456497615996,-0.7451831977617168,-0.7045242911793845,-0.8108278890941255,-0.5817902193218472,-0.7993587288126381,-0.5572519602093539,1.7791018567726389,-0.6692035394299317,-1.0209332883473636,-0.3531694122972448,-0.5749882119271897,1.4786337388889526,-0.6083441806513037,1.0991113294578136,-0.6187274414601757,-0.759081659914458,1.493269751292503,1.0191222123378123,-0.7005220176307745,-0.2888638195213745,1.0744496652147697,-0.9762333248683592,0.9570867553857023,0.8768210847088833,-0.35654998594536513,-0.4224835406322054,-0.09339350122195678,0.20981836823470854,-0.3435234933345811,-0.5880739397514202,1.5421340320891825
