,CALM2,CALM1,TYR,CREB3L1,FZD1,FZD4,FZD6,FZD7,LEF1,CREBBP,CREB3,FZD8,FZD9,POMC,WNT9B,WNT9A,CREB1,WNT2B,WNT11,EDN1,WNT10B,NRAS,EDNRB,KRAS,PRKX,GNAI1,GNAI2,CALML5,ADCY3,ADCY2,ADCY1,CREB3L3,WNT5B,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,GNAS,GNAI3,WNT16,GNAO1,CALML3,DCT,CALM3,PLCB2,ADCY8,ADCY9,PLCB1,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,PLCB4,ADCY5,CREB3L4,ASIP,KITLG,PRKCG,WNT3A,DVL2,MAP2K2,MAP2K1,KIT,FZD3,DVL1,ADCY4,TYRP1,WNT4,WNT10A,MAPK3,TCF7,MAPK1,TCF7L2,HRAS,WNT1,EP300,GSK3B,WNT7A,WNT7B,WNT8A,WNT8B,WNT2,WNT3,WNT5A,CTNNB1,WNT6,FZD10,CREB3L2,FZD5,TCF7L1,MITF,FZD2,CALML6
SIDM00199,3.235897191549685,2.4517473540120087,-0.7974384329694907,-0.2173368214547773,-0.7243592266999586,-0.6151290787138621,1.588591518522194,-0.15512671883019363,-0.5980176360509084,0.4513723601909456,1.3442315068535984,1.95902164276948,-0.6992212777670522,-0.8489671025791764,-0.6612507877219387,-0.8362024233525623,0.8354008364589738,-0.6570338351275304,-0.808625602323861,-0.6789924230850793,-0.44510426242848083,1.756736112809985,-0.8154832207794671,0.543799555534186,-0.3891701558895843,-0.6045814497356188,1.85275466563821,-0.9530566245705712,0.9568478887653443,-0.29048191637184206,-0.5763170434668119,-0.7894230505545198,0.060667713662450724,-0.6966527758678721,-0.77130887002886,0.8885687996204462,-0.09763669616305634,-0.5695614687574423,0.9442920515162341,0.5438848756203697,-0.6038582959086284,3.3763034935116103,1.9621682547547477,-0.9320016795349221,-0.7093017346949984,-0.6365727384508019,-0.6070923378308103,0.42021442140560655,-0.8408486218168781,-0.8208860425628773,-0.5523175880914302,-0.4657173697113118,-0.4087383202948587,0.06278892991308996,-0.8022248566022047,0.7578954053429787,-0.16937171796027015,0.28421775929491444,-0.727845562587917,-0.7981390558115758,0.3258341370075529,-0.8029611999996252,-0.5405666680966041,-0.7337380700191086,-0.8072360935325437,0.41571441556788313,1.466183680867758,1.5372233085410067,-0.9462485348792614,-0.6406783368649591,1.4231229666456062,-0.7655728764010518,-0.8540585808579635,-0.8930292315033385,-0.7068442858918549,0.3636953529438049,-0.7475417728271309,0.37738672596660156,-0.32216341604610826,1.1926185515196004,-0.8437887564472095,0.7403569752198841,1.5894711486182487,-0.8724630410721016,-0.6677977379992014,-0.8713184760414177,-0.8320753754329399,-0.6604362915532411,-0.5561445594846613,-0.434816929573433,1.6964634066726862,-0.6158615377857952,-0.8839935681652283,-0.18364088687111307,-0.649390991095871,-0.5726332083074317,-0.15433852338321316,0.7068032247902121,-0.6799165624889925
SIDM00234,2.9183046066708833,2.5382614958210814,-0.8308716509116277,-0.7706485533245637,-0.43623978011722914,-0.8040805854303889,0.3507720721827916,-0.5999116826465389,-0.7144679209757272,0.4182063181469137,0.7861800153999089,-0.6175334511595342,-0.767563962285208,-0.793500984326573,-0.7183255539337954,-0.7581469960269607,0.6709097125566098,-0.7218718214549646,-0.7699256737581139,-0.7964633318779494,-0.6176263462434413,0.7925299906958023,-1.0205472791507286,0.3319341709895145,-0.6029989785024167,1.4802196105302863,2.0663311438288514,-1.0138257825687855,0.603640370444719,-0.7979232028969523,1.7505804128221267,-0.8221597422625903,-0.5952598354934039,-0.7197331894690884,0.9775583199611068,-0.13357118033403764,0.03206574453765651,-0.5916797916360582,0.7900531147707814,0.15528211747200021,-0.6710456562057486,3.720071911228422,1.65314074521009,-0.9333940592269503,-0.23446749151186058,-0.8530062726193509,-0.8082485039316543,-0.052681164926313105,-0.7635032169886419,-0.5750057282972366,-0.2550045739316763,-0.8472973528203328,-0.16487068656857679,-0.7151637456423838,-0.8300575094810193,0.1432038114954741,-0.44386484783971264,-0.25012078951154504,0.291965010522844,-0.7241188540281558,0.7200217116973324,-0.4938634066863094,-0.7865080194572974,-0.6286924908536468,-0.8839971156495903,0.021179548513098313,1.5722970825762874,1.5530964842131474,-0.8339961636120611,-0.022927479634728385,1.4630538389481968,-0.30164605982249415,-0.7394781160679377,-0.4912308846284338,-0.5907624423477924,0.9879724526545866,-0.7079680863069572,0.2959083711768502,-0.6334037435263438,1.027439915786678,-0.8905138318420396,0.7412184046322238,1.3645423191340091,-0.9186846528114191,-0.7784152189992423,-0.9072725754536614,-0.8268696751676943,-0.800075415451689,-0.6328464078741234,-0.8766900149638972,1.6912994871881277,-0.6694944332728249,-0.9092965569813601,-0.6937544590875759,-0.13095328191911085,-0.5785760350853982,-0.6732528924523676,-0.5661389425456956,-0.4309359181663032
SIDM01019,3.0708571721243008,1.7494416666182906,-0.8567729925733291,-0.6997127074729941,-0.6813190332724663,-0.8116717606843846,0.5379870393645497,-0.64470968974566,0.29608653876637664,0.2289260586710199,1.0403550457028545,-0.6237272581906631,-0.9174129320538359,-0.6297484329041726,-0.6634706884204858,-0.6639009348674819,0.5425950753294008,-0.7052043825833096,-0.6609736368369229,-0.8645163206069059,-0.34746772192618264,1.5163003173080818,-0.9765926751060751,0.5722625153763801,0.3755048143581578,0.810975757476673,1.6776818500162418,-0.7993587288126381,0.02319853815237701,-0.8507979779529141,-0.49181201441403993,-0.7230165296999104,-0.5925599764966398,-0.7369510321481203,-0.6707039814855598,-0.5324547307501913,0.10972042931099145,-0.6547281008389492,1.0221151261970527,0.2536413797928773,-0.5270754062660515,3.203211805472031,1.761691597310521,-0.9446531324692351,-0.685839371981774,-0.759081659914458,-0.7253773457497629,0.8768210847088833,-0.34553871742158365,-0.6577002826587823,-0.6255073074744849,-0.6231662347863273,-0.3422826880037833,0.07402883879093215,1.415259883418848,0.7981939278758636,-0.22165573318139886,-0.24395302066945218,-0.4377505948780668,-0.45610046571155716,0.8808590750528803,-0.693544819280582,-0.7637384781824668,-0.5378216184917193,-0.7455746172368761,-0.04571701321332998,1.2834498077063237,1.3910993463093295,-0.5445130489178662,-0.761845804955963,1.3085804250057262,-0.6867328297717217,-0.8500856460485432,-0.8065935456919225,-0.5571834905783986,0.2433735208912191,-0.7375823348884167,0.45497966794335526,-0.7082445349447323,0.5775881602893553,-0.5189329449018361,0.5812360517271015,1.3195226704850544,-0.9269025610623839,-0.7645573994289706,-0.8584284181658811,-0.8937357504535217,-0.7607103608672235,-0.5945953462109984,-0.8657029774269618,1.2504764201245602,-0.6509254189580868,-0.8839757352917723,-0.5124138516514142,-0.6023481578568708,-0.6827271656069832,-0.564879360154639,0.9071354719866692,-0.5880739397514202
SIDM01114,3.3609454558384093,2.467097841348509,-0.9704567202213128,-0.5416154798453895,-0.6732642325743989,-0.6780223572235088,1.548443751403152,0.49849672570410175,-0.7744781650601839,0.6612036386769217,1.5279741066986114,-0.023294207492102443,-0.8425822153624349,-0.7680776087333376,-0.6992351158545124,-0.8319989184509083,0.6606646151561384,-0.6792410837518336,-0.9177503240262416,-0.11031126964567696,-0.4956228286396405,1.306345035723831,-0.9641473645602314,0.2977784502582952,-0.2970813383363228,0.09024445920726132,1.9247078052631035,-0.7377283250747293,1.1333675751999108,-0.8105132308268073,-0.3850337519770293,-0.7391914967553639,-0.13158073238833867,-0.7881663860579491,-0.8230865872003856,-0.19602066862968387,0.1365215086693467,-0.5531864986531512,1.1165414054900267,-0.23165558532965777,-0.8357651645726164,3.4261234067153863,1.9102619381711203,-0.9676384300021178,-0.7563186650918446,-0.7022517956877704,-0.835464953559695,0.44554105550298956,-0.8271160855130151,-0.8862316882750182,-0.31364481916618664,-0.7561385374197818,-0.3992671730875545,-0.4291525695181968,-0.7687269492528296,0.8550454668399418,-0.00203405439574247,-0.16842551493569619,0.8920440426402361,-0.8669179280164212,0.618896229203729,-0.7716906892818249,-0.7367233820274287,-0.6889872627499725,-0.6468948498765112,0.6574956098867382,1.4496312827308537,1.6294089573167143,-0.7029435769096846,-0.7644608873968309,1.1425961608094664,-0.7478784276546808,-0.7764269552319013,-0.8689171988557585,-0.7555037375969605,0.616880288898211,-0.5044023125793855,0.7031795223760311,-0.5091106443071295,1.5668618166377084,-0.8404300032143953,0.766578584797351,1.2302512140881348,-1.0024579585146354,-0.49787335736416727,-0.8419027751325686,-0.8636402932727038,-0.8247329393544411,-0.414984520038049,0.5849736782785927,1.5094645262574338,-0.4745672245016222,-0.7660252493803317,-0.5895634944586561,-0.6941493598511204,-0.2115742365458209,-0.09318261782393242,2.098485775815533,-0.7715124507620879
SIDM00584,3.002980590724759,2.475055874597034,-0.829412442980742,-0.18159518024375584,0.7665727023940638,-0.6636998863297446,1.900639896171282,0.6328444800069953,-0.7203481757309205,0.6760134915093033,1.741168273889582,2.4069857517809075,-0.7536235857852699,-0.9284355972227456,-0.539505745378308,-0.7984536093579285,0.9321216862933501,-0.6801993198223129,-0.827549015715766,-0.34871098484816876,-0.4623027713829778,1.8138874001277605,-0.934503421340141,0.06251143782899052,-0.17559029574103074,0.8989003151660795,1.9616698785974145,-0.8748658554971406,1.4902339339147561,-0.8637045907333966,1.1793328094046729,-0.733732038452436,0.6670046288335749,-0.7975459223049425,-0.8155703095519721,0.5294786647793523,0.004426158012035612,-0.36079691443299333,1.3355462739962878,0.027904842370256464,-0.6525201247954994,3.32821589040178,1.9376933117864543,-0.9072889872905462,-0.7873346413831174,-0.7245406169493671,-0.850198050138506,0.03825162538646116,-0.8342834086568639,-0.7337823744091059,0.20474919870046335,-0.6911544778890529,-0.2871840540048143,-0.19563350114580785,-0.7536235857852699,0.5437148721712389,-0.48281679995826393,-0.1483065902655629,-0.3000442991030865,-0.6528843563426519,0.22726834279556696,-0.8366883872198257,-0.6959841989264005,-0.7500633928608184,-0.8173855795417359,-0.05842134096389757,1.4357205827247486,1.6441868820711343,-0.7763994935436455,-0.8347220631430631,1.4030184129940422,-0.665944698822097,-0.7374128450084273,-0.7667882385311131,-0.7751706520289717,0.4031083392231162,-0.6107817416572477,0.3852546261320539,-0.7168304318471539,1.5486352548133444,-0.8704352694063995,0.5226025067186565,1.6924596586396448,-0.9684155615486572,-0.648808204264019,-0.8384033531589904,-0.9025080863624652,-0.8538091750740463,-0.31395353120068165,0.7935179584632117,1.482760633787902,-0.3513946332083532,-0.8912509845023006,-0.5852808294183168,-0.6757042316564922,-0.514340173367421,0.2931247193528046,1.8217525807445882,-0.6833735997256043
SIDM00043,3.346534203786099,2.4541980217948667,-0.7150125147806744,-0.857114795470273,-0.5843123720797891,-0.643539716793721,1.6957393849140954,0.11058473908705511,-0.826858336973621,0.23555278631025994,1.3495634628504762,-0.37407539318626254,-0.8062846281643427,-0.7979202613412086,-0.815784663059475,-0.7964527264737413,0.7209476880306264,-0.6532211406909213,-0.85805823335903,0.8843465108212242,-0.5466946855373955,1.5855310078406768,-1.0087302339314745,0.44304892572009064,-0.41029258342637204,1.0118544583481681,1.131549298004992,-0.9084336098742479,0.9208490046981109,-0.8855631737809285,-0.6561438318324171,-0.7669381828867242,-0.4568972715187144,-0.6845460110739948,-0.6895234134583258,-0.17462851014811656,0.19085140207529022,-0.7171128258960444,1.5883809681907735,-0.04006071432285921,-0.5984794116944379,3.218565423985639,2.201498406086737,-0.8657636607424575,-0.7441405706726875,0.864335414683843,-0.9058702873289449,0.1533281595989743,-0.804075214914083,-0.7900195736492658,-0.37813073736758934,-0.5426916836248822,-0.4091180923704489,-0.31039842498603576,-0.8548425557060045,0.4630923260380864,-0.032927918710054044,-0.6365531107487303,-0.8063458233705028,-0.8594463990768896,0.09966393073768846,-0.7743750126478045,-0.5832119179531337,-0.7357017247443388,-0.4976970859145301,-0.1880680946922936,1.2774425804486422,1.931610141711834,-0.8490696498508221,-0.7723788731452059,1.3326648385957844,-0.7747929652541189,-0.7957532958267273,0.5917823640803925,1.5810000980879593,0.330265556541727,-0.7481887204185819,0.7692896908782789,-0.48026494637025935,1.3412255360129535,-0.8878231891852497,0.6973465533035133,2.0164829819642134,-0.030764240283499618,-0.2612337794818663,-0.8702994819150072,-0.935284116350535,-0.821561552059582,-0.15719164378983586,-0.8791984450366853,1.5889126557883921,-0.3468859614592782,-0.6228998425205805,-0.660143732360801,-0.3964333552293029,-0.25171454637581836,0.3729919358691717,1.1534947861336118,-0.7828258650385452
SIDM00498,3.348188464395032,2.5931105987410636,-0.8625122224168256,-0.7076403487601334,-0.22004435144840534,-0.6158157517375121,1.4469735872008072,-0.12821573292516908,-0.788055122696322,0.4504592304275898,1.069524581131289,-0.41531620606391784,-0.8239386097318393,-0.7473038963383272,-0.7906064945717102,-0.7707096147914935,0.5141215495517483,-0.7732527398705351,-0.7176466939326556,2.470737226124243,-0.3323563015553378,1.239841883676259,-0.8294908188204532,0.9262864463516806,-0.19019770126161217,0.4095959327220212,0.9284859687416404,-0.680019523888354,1.3880671396583717,-0.8031886673971419,-0.5743333296769131,-0.8790394024925362,-0.6902133204234726,-0.8444935620400551,-0.7782707467677284,0.15658949783610632,0.082701114511724,-0.8070430197511106,1.3451144706555715,-0.7668950958240266,-0.6314204930616455,3.2424897302840283,1.5525391133141915,-0.9108843952303036,-0.7443179896308814,-0.6884892767270293,-0.791428943618703,-0.025901896939846108,-0.7738809689358515,-0.6478763577870377,-0.1628136677822385,-0.7433682920768188,-0.2572629264698728,-0.29193884367100226,-0.8551850097656981,0.8518213687877795,0.12825092704200633,-0.40885102856833516,-0.3172215732879384,-0.7805554402720116,0.1815627617622671,-0.7873475309970188,-0.5680494489295104,-0.7260859424198315,-0.8043528820200317,0.26549588727264367,1.0871071368050385,1.8165366882954235,-0.889244617905898,-0.346475941365441,1.4795958646366523,-0.25052469991337456,-0.8693069729904912,-0.5973416745407789,1.3578416079565432,0.7369178387216782,-0.5144136266972301,0.856634434280812,-0.3506507736307016,0.8471915041611072,-0.8885310174451991,0.5295676186684406,1.9166007041058228,-1.0305415183881894,-0.5932021154407079,-0.9896956232830088,-0.6354019781861878,-0.8396691169293066,0.36319042978862737,-0.8241513273107262,2.208167555896439,-0.573774959837798,-0.8200960879078056,-0.5187931474490726,-0.31111973166915935,-0.5363993934583113,0.14860279216583955,0.9426564139946317,-0.7303065813099003
SIDM00406,3.1486342169727837,2.538761630273199,-0.74877924363351,-0.7822515318686786,-0.8203569111231712,-0.8091804560327535,-0.5951841377714885,-0.688317657581698,0.7964708502912528,0.2642753484136409,0.738481181260014,-0.5487377033184646,-0.6519999839558713,-0.7590447492003752,-0.7321218847692824,-0.7456331277919741,1.0821583519717242,-0.6539715085148531,-0.8153847284709173,-0.8497239647246552,-0.5403017612801391,1.7318647724990215,-0.9079735628971443,1.1066268625230515,0.6220644702847469,-0.45511541506744135,1.4312557930229182,-0.9830777789044396,1.633304414858632,-0.8449246681985104,-0.5248252244791128,-0.689212333989533,0.21639213258379733,-0.6912235855468557,-0.7076462176331797,1.197433934432661,-0.09162545953506186,-0.6578510356262409,-0.35569821166123,0.3267960715939616,-0.5026780465467268,3.1630899399836943,1.6618445112724038,-0.8486506991590608,-0.7555187046413016,-0.7950327153433489,-0.7426607019270159,0.39996155972194414,-0.7102491401501737,-0.6473738565061067,-0.6543401752704546,-0.7062888615600799,-0.48898413877110003,-0.349773461031688,0.4904703144231376,1.0775036335251857,-0.70550283056695,-0.22279825757504876,-0.8414878451509678,-0.9217178307042548,0.5051209847336906,-0.6130756829477276,-0.7856905656943164,-0.6096753491091188,-0.7642039982527327,0.5502172765350499,1.536026635712908,2.0576120393342867,-0.8968456192959011,-0.41163869021828337,0.7208605025623508,-0.7704728553369109,-0.7435154253094255,-0.8846820453317592,0.8762709268731245,0.13215694636879843,-0.7282508642371328,0.7723344729058373,-0.7695692552693635,1.0066153674798421,-0.8292135152843155,0.9012028985176029,1.3670245001527912,-0.8450790922540521,-0.7364277716631694,-0.9142412516688239,-0.8727158208611572,-0.6364082133078784,-0.6030856133048227,-0.4029445432775432,1.407991466102754,0.18939811229088738,-0.7769657731585751,-0.6706955562846737,-0.5310814345053648,-0.5670935484375378,-0.5862056681154227,0.0021681139767366743,-0.7200075909817443
SIDM00193,3.1151215605318687,2.97997933234845,-0.6527334490695312,-0.6908355949575173,-0.6009902581861749,-0.7510291259194163,0.8853114707523254,0.237564441340257,-0.4843733628488422,0.668676334287336,1.3671809186635042,-0.07619545523870512,-0.7366857686818564,-0.7755614726055349,-0.6165003929211125,-0.8108595571042065,0.5565636759752539,-0.7722422972229436,1.2005473119321846,-0.3327202646243215,-0.5768984631277697,1.616914344414056,-0.9329291699422182,0.47203722937552894,-0.20082812593737975,-0.5730615596587101,0.6051143733643618,-1.0213433831528451,1.3660443471153936,-0.8012996479730047,-0.32731368995506593,-0.790415184978516,-0.627042996075367,-0.6943558806397581,-0.8125776659052597,0.2632002854329559,0.18131164507486172,-0.7537832405725372,0.668162308519694,-0.14688425940105865,-0.5902219043203372,2.946865470409755,1.8455967263330035,-0.9815741914531565,-0.7458209352283157,-0.7218779831481721,-0.8543189954056406,0.2581513679370663,-0.8281670292848462,-0.84827870619672,-0.5603533962914168,-0.810048705880403,-0.12367878695508648,-0.2920290354049507,-0.7473404369430942,1.109606218026662,0.41739807744084634,-0.5325131812281256,-0.7830164003962242,-0.9095419857107414,0.44364952160353116,-0.7575222377165696,0.001647620584454078,-0.7088082812941954,-0.7797713663105889,-0.022506708496754985,1.1956196561518353,1.6365167613481622,-0.9305165928210183,-0.5300663927691524,1.4296517959803694,-0.5376964903554893,-0.8610520409467087,-0.8482617111518554,-0.21551171217584442,0.5600428585330005,-0.5286945721823986,0.7401685360092762,-0.1856580802945105,0.9913632432264208,-0.8545559357997472,0.4061750711709939,1.478348784556828,-0.8042106176291353,-0.6656059390152117,-0.9460588021229823,-0.6338180676546857,-0.8662183023697603,-0.4530328100978586,-0.8654617423851562,1.8629582993228122,-0.5791938233063529,-0.8609846804490024,-0.6782667529925375,-0.265061196858803,-0.6990071245068542,-0.5148465048855972,-0.07220658928992486,-0.6160627502837828
SIDM00045,3.352005299177452,2.9795785634022653,-0.9367115861824911,0.08756463542351707,-0.42209408113916347,-0.5018389923996821,1.0976674604120744,-0.6530604953704227,-0.5439090635442014,0.48226729743855046,1.9994198484943804,-0.36327139996022667,-0.8512575824502084,-0.8385295586147725,-0.5821981922963926,-0.8757785831555299,0.9680122286675756,-0.8552036531686643,-0.7988905007710966,-0.2561680399343489,-0.46851379525681736,1.267825175479052,-0.9011646600916774,0.9277519269577793,0.13578639900009734,-0.7245734957685865,-0.01928226128057088,-0.8942176179529315,1.0422705827472465,-0.8635228294363997,0.022011107276987775,-0.7005002942680948,-0.0033737721806482023,-0.6964752550691687,-0.7784778906366608,1.3006739765733373,0.2062738086167326,-0.6907644843770112,1.667688199615454,-0.2884981953911235,-0.599539921811066,2.6962669384502984,1.798956264743417,-0.9620124225008001,-0.7425940346774199,-0.6854845207172316,-0.8424885408112951,0.3676401170302338,-0.7642680543408463,-0.6657860108040151,-0.4954363621032956,-0.20789030980844178,0.32969368288493683,-0.5949385239800429,-0.8216035218762227,0.4956164940753439,0.2685136150730891,-0.046887477538089334,1.0590580962788414,-0.6946480607104911,1.4918625953856857,-0.7916664164060067,-0.7552221994541993,-0.722599600610879,-0.7519931941074504,-0.2905850129062917,0.9607418133131044,1.8631833128625648,-0.8799578360624456,0.0032726275746302476,1.55385278661813,0.020336339868772646,-0.7929984199830489,-0.7959694734293432,-0.643070840415743,0.6831639321935232,-0.706631487452317,0.4784221529726272,-0.15255255416229843,0.27385649820831187,-0.9623509966218533,0.5742314678653019,1.8020659930912417,-0.9029819736674338,-0.67275119759941,-0.8420547947509469,-0.8469988256543964,-0.7626263683431023,-0.6390881046231671,-0.8338846417642511,1.3269760654884353,-0.6309778095465508,-0.8567398452806982,-0.4310424462075732,0.09048800160361174,-0.6615996316610359,-0.5917788339324682,-0.7830541506873153,-0.5339462627460422
SIDM00655,3.1033671309315634,2.339219255676634,-0.7510699926039671,-0.6592079787764366,-0.8464884459724487,-0.6782304202123037,0.7615392505425126,1.8812358280215207,-0.8594623001691452,0.32573482091263783,0.9442387545068245,0.7263092766066531,-0.6782320201580182,-0.7758966016002286,-0.7455582650826827,-0.6074133916851309,0.6005885342879907,-0.6470705297852839,-0.43339518572236174,-0.9912237251421814,-0.4767299665701111,1.8604055841191092,0.134522019177783,1.0367702490747754,-0.02168063737804669,-0.30803436899730113,1.0767148975901997,-0.9331471886271469,0.7931522990804466,-0.4963506503731763,0.39493701242512985,-0.6906905543103624,-0.6064752106756175,-0.7848077931555342,-0.7462034592217446,0.004280837793629775,-0.12211402579484099,-0.7559011901549462,1.2416250327543412,-0.20622202056270655,-0.7589530758693271,3.27860338622448,2.004366712215322,-0.9219900651024319,-0.7203485036268431,-0.7881701601350336,-0.8892641183442057,0.5282078262055132,-0.7668024817496949,-0.7671852945909886,-0.5168106625051039,0.08496186258085903,-0.4151522297606435,-0.6453381245632105,-0.6193312805933888,0.9895350249735811,-0.22896758515352045,0.20123773422711488,-0.3378865192901007,-0.6752812333134057,0.8531712012685793,-0.7959228376196573,-0.7497431548839464,-0.7630287027504069,-0.8723992053019008,0.5686120960058191,1.1326691903846724,1.7912191837498046,-0.7042786615917749,-0.4088159169489533,1.5222016862215066,-0.7000509866442857,-0.8584462037901607,-0.7884972120865015,-0.655008622957871,0.06655840993207847,-0.3519239873290749,0.6815344393905653,-0.26694560634423065,0.30404076016886683,-0.8891896691186619,0.5970214799423574,1.0988987124176213,-1.0012785065355112,-0.7351035783301767,-0.9192866044183111,-0.9580562366164928,-0.8051193199955923,-0.6300122761313477,-0.8514210300227247,1.890206302407827,-0.6591765458544878,-0.5203347597088768,-0.6878878838269322,-0.37115810901786916,-0.20832691065995423,-0.45800398911142065,0.35682050731397524,-0.6661498893550744
SIDM00214,3.0969612310786876,2.5822835722715243,-0.849856459054534,-0.2731040017597034,-0.38161907860298006,-0.816230975020846,1.211171497690248,0.39217874619040105,-0.40152786462255863,0.36240424531060433,1.4414788780578491,-0.49993595055109735,-0.5970476948578421,-0.8139838486676803,-0.5062281957908656,-0.8635971765350565,0.6453508281239073,-0.6785704000698076,1.0922618780072206,0.7934524803319268,-0.23165696954225493,1.360346206521133,-0.9240103006358747,0.4769944451521885,-0.030266131611413737,0.16702712754481097,0.5467940196197159,-0.8809328121407998,1.2556211299657902,-0.9141043799866181,0.047181621798738554,-0.8479878898721297,-0.6230314545204294,-0.750572125339696,-0.8242604120534601,0.28405765933455507,0.1785934939366543,-0.7449916984392434,1.567027241905744,-0.5671498076183589,-0.657137136793418,2.8859801984739497,1.5613617658465104,-0.7561678694972596,-0.747403664208073,-0.7566664351658581,-0.7892914170081698,0.33962748213078303,-0.7551776876375043,-0.8030586103403832,-0.6018980838364528,-0.5039045490641783,-0.09802600187118876,-0.6337848313338725,-0.7433007456522871,0.8751647461933301,0.3861589500554383,-0.559750821378491,0.01522717658880239,-0.8021137088622767,1.1214938267375554,-0.6997074723514637,-0.1075639230748047,-0.6418508280936422,-0.7305659438348167,0.13739178462133617,1.1374394480650747,1.3111484161497362,-0.8717918029220112,-0.8010057686076574,1.314386296883053,-0.5720305183870802,-0.8854807872790141,-0.8556542434289369,1.4193478359038258,-0.22267025411847197,-0.5661080314849599,0.7714870803068161,-0.35832486081867493,1.1733744870039586,-0.8558899081771728,-0.022066634861878934,1.370751335239105,-0.9060661660678687,-0.6696175618174407,-0.8945281105000153,-0.8880559060503381,-0.8490244253406585,-0.4905233308129155,-0.7872060592210998,2.4103472903685517,-0.36864691795623444,-0.8732148621908324,-0.7080586043424174,-0.5422531830189123,-0.7366308026305393,-0.5851673582491327,0.20777086381311227,-0.6924073299516168
SIDM01007,3.2580746720454234,1.6874540670797216,-0.9085282772153058,-0.6978785602487096,-0.6479931417106806,-0.7055734287350437,-0.955578414266794,-0.5131635423655297,0.7771425343832378,0.42399219354216056,1.231464199533991,-0.5312780884888318,-0.5190646731988535,-0.6968577819672234,-0.7044379200894159,-0.8544593713235744,0.9604583288685826,-0.8322082887499757,-0.7740838388544262,-0.7828305828955332,-0.5055939551703433,1.9762517057572928,-0.9761458483755507,1.48188531483209,-0.05841970045229865,-0.7472632094917756,1.358644385829136,-1.0780751997030869,0.48596343080922894,-0.8124051395799587,-0.4100114512018595,0.31335201160539866,-0.640277688655275,-0.6095015284159375,-0.7818345261108514,0.24591562539899992,0.18020747675890025,-0.49592277690392655,1.3176166658941524,0.14355889394184596,-0.5922346470398705,3.3289354540878855,1.7781870792691916,-0.9147331170781675,-0.5952903980145753,-0.6744249534767783,-0.7890016130167721,0.5915743413491363,-0.6881907248147722,-0.8104287414359623,-0.7896070554319744,-0.5129177733284191,-0.7498091051322506,-0.5328661432585242,0.5173706196291987,1.1330072333178813,-0.5447167624828658,-0.05920863407407418,-0.742776818273798,-0.8214654725665096,0.4759095821989173,-0.5050534970385119,-0.7821705349707389,-0.6839714317515297,-0.7864667806871573,0.41548696217466086,1.6535736230245413,1.4814558237680013,-0.4639917256839841,-0.8830785321678047,1.1673201681209913,-0.4342263469704784,-0.8305763312262116,-0.9622270558802443,-0.4741061453366075,0.6460407211023239,1.5927728060029207,1.0325425270227981,-0.821830029095416,0.9612251439666122,-1.002091331799476,0.7008610585938722,1.6434030708186078,-0.8353484548095435,-0.7173948140154763,-0.9576064544932164,-0.9272318577052677,-0.7458378583213472,-0.3103640684886086,-0.8568310286635485,1.2944081533867275,-0.35088561434918203,-0.8372246173505815,-0.6934792605226763,-0.6634689234311438,-0.5433472981369131,-0.575524027154244,0.7160782412166181,-0.7226417627962003
SIDM00262,3.058827304344325,2.95686787173028,-0.8754198929672213,-0.6679744643355735,0.7721138173482601,-0.553938502610266,-0.8482419096737316,0.1526614661602008,-0.8151806575200183,0.699936986399248,0.9498068619861089,0.8000563244683558,-0.5347213995272486,-0.798302787809172,-0.7576004777965687,-0.5276656086685033,0.6836766383899544,-0.7027682519781374,-0.7704397197781445,-0.825187411939317,-0.4640452281669895,1.641910294168641,-0.9594649695514896,1.2261552804348197,-0.061413257727719696,-0.6684333183478341,1.3478051310705519,-0.8759469377560068,1.123221739923197,-0.6410593160095351,-0.5913308257108046,-0.8176732377421149,-0.5702285125541411,-0.6866959879205121,-0.8582583597807347,0.024419667787593663,0.1908769354096389,-0.5060276070050909,1.1884402449592362,-0.04413681270048684,-0.7199554316248037,3.696552711398117,1.591797148571252,-0.9056671691099618,-0.7727120640431546,-0.625745057226345,-0.8458264802210568,0.5057943160837485,-0.6869316965463647,-0.7253641230281604,-0.18387241308281604,-0.7733328999236113,-0.14465672269235255,-0.459547407081725,1.2966782204412628,0.9620291708058726,-0.0321814813071471,-0.7397954044239571,0.716830952594635,-0.8224630748973097,0.6437430697801133,-0.6727161190039656,-0.7573677092103039,-0.6899408601331982,-0.8245865682589183,0.5615620433981607,1.1857077200131185,2.0424556126093787,-0.2473778725060877,-0.1244806730733061,1.0724486661957988,-0.7945968165347218,-0.7711793009093816,-0.8823437598997645,-0.7444262236409429,0.2021104130977383,-0.7075095180583375,0.49913975664211563,-0.611400032629913,0.26176566556724695,-0.8815589761731243,0.4517836529194251,1.1921148868928602,-0.8065600934846437,-0.7098974364548318,-0.9026993487487845,-0.8294198653787507,-0.8044402249027041,-0.2380494989325425,0.8656089677193834,1.7046998207619277,-0.591555876639633,-0.8994181101331375,-0.7339105296029091,-0.35248216116089265,-0.2295431831812119,-0.711317110874589,1.8234893822903782,-0.6370671584474015
