,PLA2G6,PLA2G2E,PLA2G10,PLA2G2A,PLA2G4A,PLA2G5,PLA2G12B,PLA2G2F,FADS2,ACOX3,PLA2G2C,PLA2G2D,PLA2G3,PLA2G12A,ACOX1,PLA2G4E,PLA2G1B
SIDM00188,-0.7632862819555466,-0.7747582452163989,-1.0042437136994256,-0.780342356261708,-0.9732980876796037,-0.960822000131311,-0.847808723894721,-0.9468568183918289,-0.1646416607661828,0.7478457152263072,-0.8036430613862314,-0.8042130352325302,-0.6816058330976408,1.009984806499241,0.6484001845677247,-0.6914472138925712,-0.9608226970017935
SIDM00096,-0.7123998174602444,-0.7767980978907294,-0.9439973201287639,-0.7975429326015456,-0.8068653023065334,-0.9401578854363389,-0.8106505133698151,-0.8794401909954283,-0.3706851596532381,0.5919014340424062,-0.792398964381417,-0.7723092021039205,-0.4557585491068668,0.7431393546912493,0.4593186934370032,-0.7285102513698347,-0.9624636314476174
SIDM00379,-0.7734903093548708,-0.8031272092935157,-0.8561179041456312,-0.8273085863282683,-0.996106608593254,-0.9759994998959703,-0.841721790565206,-0.9939631172119465,-0.0020113336475266973,1.0864080071112825,-0.8232802072002664,-0.8247374243184203,-0.5686980484918047,0.9500209082365393,0.6877613582676075,-0.806539538942272,-0.9632177794796448
SIDM00381,-0.6816783023483967,-0.8172000455258164,-0.6884077345398539,-0.8775897014439659,-1.178979461045022,-0.9328879308547497,-0.9074917471984226,-0.9948965529683372,-0.4462337808523921,0.23358649330916167,-0.7241186851235561,-0.7989231514258467,-0.7283826482749104,1.5988749137114573,1.0587097399028556,-0.8850548252960404,-0.878700575135191
SIDM00606,-0.773437978413469,-0.855990626122128,-0.7722824184689512,-0.9058138384089819,1.4907949410159322,-0.9818379472455689,-0.8451133969203025,-0.9033936408096895,-0.5545403461788665,0.021911210413035835,-0.8521221252249541,-0.8002972439941531,-0.697055420098023,1.2741584320019972,1.178904862141135,-0.7678461037780118,-0.9826889434031821
SIDM00541,-0.7336948333898584,-0.7939889462708415,-0.03181858853378204,-0.8438218581983743,-1.1289068603318586,-1.04125687251235,-0.8025590925115285,-0.8714148986063334,-0.6130033657264472,0.20113831548351857,-0.8329578488924839,-0.7749818132540767,-0.7073042094016149,1.3566093493391747,1.5273340589915914,-0.8501574264117886,-0.9112567725163946
SIDM00808,-0.7104460469138281,-0.6475893053215854,-0.8585746511923505,-0.8324951051848573,-1.063685326928143,-1.0348646972838624,-0.9016471328462606,-1.0122735759029262,-0.5771444610241386,1.5297998083449924,-0.8585746511923505,-0.6857402630027557,-0.6271661211405697,1.2899589827041258,0.6560439828070943,-0.8710954917203388,-0.945936554973667
SIDM00377,-0.7598347444515213,-0.8680284417788783,-1.022226504760062,-0.8477171449192851,-1.0052401011429106,-0.9681257356517828,-0.8823049347494798,-1.0335183663718728,-0.5863508811564536,1.0100355819596831,-0.8463312826648693,-0.837539517280337,-0.5699730028354858,0.7387896537104531,0.7739862263277723,-0.8733699675512007,-0.8358324016243759
SIDM00289,-0.7267164412217437,-0.8230033254485981,-0.8599859511669087,-0.8478615817086285,-1.091094188475577,-0.8563516883169258,-0.8563516883169258,-0.9256142699323006,-0.18291677264230355,0.5687515837145535,-0.7360726575557275,-0.8447591431582319,-0.7172556865673934,0.5550234132715862,0.5066681889318221,-0.8665596952251189,-0.9043612614524835
SIDM00064,-0.7228600657904425,-0.862102351961414,-0.8702653142617914,-0.8681973367869551,-0.8138570051565512,-1.0421443544611726,-0.8485558453936213,-0.9247492917416841,-0.590544054805241,1.2584757787940586,-0.770429188359832,-0.7582888706909394,-0.672343121764272,0.603608162675989,1.1479088905433166,-0.7645997104313892,-1.0001521925110706
SIDM01097,-0.7144898932877776,-0.7343828698637513,-0.9060749521882069,-0.9247260721247111,-0.03773811573550098,-1.0329253200999926,-0.892891140597079,-1.0231281590605037,-0.4247915435616034,0.28411808859913956,-0.9622020390181405,-0.8134894328610913,-0.3924021595788525,1.5736941134176163,0.4981816613597829,-0.8178495124991992,-0.9471131083243715
SIDM00350,-0.736129546264542,-0.7321885772846765,0.878334478728798,-0.8523420648929944,0.8289256674534042,-0.9809986957972736,-0.9155319257498505,-0.8361086324455796,-0.5871316770179988,0.3312257830280294,-0.8235780938439886,-0.8105638037439955,-0.596104328699797,0.7885115795542222,0.7047486882814897,-0.8745339595144178,-0.9317743325678222
SIDM01163,-0.6777202396379904,-0.7574769738470538,-0.9251402376930188,-0.9237798311043415,-0.8494069507815736,-0.9751431999401142,-0.768048533813348,-1.0631192177214195,-0.4676914392526201,0.32921685825847563,-0.7684238294487893,-0.7350227398833534,-0.6418628331406762,0.3619620355097717,0.6643571191627023,-0.7670745702918338,-1.0246172202964547
SIDM00375,-0.8212985641174755,-0.8197747103940592,-0.8170167054456328,-0.9065119044413092,0.9078566240029382,-1.0073792138934392,-0.8895009270014251,-1.0996388240965167,-0.6260850571175866,0.8092730802615574,-0.8047273038514432,-0.8815990532166678,-0.34772689548104735,1.0468556436606935,1.012865983037192,-0.9672976763509875,-0.923481904418491
SIDM00600,-0.7317358722107574,-0.6648163479749113,-0.9261755628678184,-0.8480380675225327,-1.0509848807666817,-0.9651856154339752,-0.9426523197959358,-0.8343695761508767,-0.5938004881548498,0.15574960639121924,-0.8642084134113686,-0.7619848417659137,-0.6648769985900462,0.4272475939266881,0.27144969169718847,-0.7858262494187126,-0.9919850698638913
SIDM00367,-0.6902584903895301,-0.7712098652579528,-0.9607172737461669,-0.8644743624002038,2.8938399446782532,-0.9185204016737599,-0.9220949791244194,-0.9456692076165193,-0.5628629202525878,0.7195306171544401,-0.7929120308309244,-0.784984573985867,-0.5816203710669323,1.1398656678840806,0.43798865514338403,-0.9453052228905642,-0.9244163774629465
SIDM00632,-0.6446519124467746,-0.8299838442595477,-0.9851935644218799,-0.8586591314152007,0.12812783320725069,-0.9950361614642939,-0.865663642579993,-0.987881341333324,0.15501819952452978,0.9001428706016917,-0.710077796762133,-0.8105275106520027,-0.7248108707228387,0.8708714726507704,0.571066679644483,-0.7860275616762031,-0.9033749612413149
SIDM00550,-0.63290144381007,-0.6330673110071698,-0.9051279738211168,-0.8696604990351613,-0.8875193744814838,-0.9469780978140868,-0.9036709544078969,-0.947516906211164,-0.59636323706501,0.3698136354627902,-0.9100904525027069,-0.821520621554651,-0.23910469480862426,0.8966573135903196,1.1718691726921808,-0.7437826074307466,-0.9393393297310267
SIDM00230,-0.7661642473384734,-0.7695566563258032,-0.7225527691684975,-0.8841408732858191,-1.069201683565677,-0.9762350823353633,-0.8456557538590682,-0.9544322425706118,-0.45158751384313633,0.24437727570067327,-0.8069045014568728,-0.856369382173213,-0.6869545753358138,1.5994507649524938,0.4622889632285222,-0.9286184388428599,-0.8773352870243988
SIDM01206,-0.8165381895437024,-0.8465184688012095,-0.9175120730731211,-0.8709036413224273,-1.1149165906457954,-1.0361776894829098,-0.8803966776705435,-0.9537987746599131,0.061989212144041274,0.6932355570910024,-0.8207290051014726,-0.8260023990189375,-0.4425324965820997,0.8266143217875561,0.8787008825723562,-0.9043025428033755,-1.0055816263094968
SIDM00127,-0.7217281626064649,-0.8114058229687734,1.0597524432125707,-0.8637156011062834,-0.060673001767650316,-0.8770370280807387,-0.8901594554125692,-1.0150332111625424,-0.630379645328999,0.3834619393384346,-0.8513498299975167,-0.7951093562406549,-0.6499131168811485,0.7989797552201714,1.1629480473601197,-0.8509518640659849,-0.9701547950974928
SIDM01042,-0.5993345433812687,-0.7771997210240116,-0.9867542265252358,-0.7473066074065438,-1.1720201821263827,-1.0132718432806036,-0.8937145814854359,-0.8746925257441349,-0.6552061360569075,0.7054691529785921,-0.8300804687406517,-0.702208686909434,-0.4634003327128233,1.266736425819929,1.3021299378490867,-0.5998229446492717,-0.8655791823165709
SIDM00491,-0.6956503132549292,-0.9204854761612015,-0.8594119118350305,-0.8751620611857773,0.9487466362603939,-0.9642871170895149,-0.8191468721065052,-0.9001506310248624,-0.5346773942299458,0.6926215797331202,-0.8329172641915017,-0.7351202967493418,-0.6158796928725382,0.3071433211166274,0.5222263169943996,-0.844442627574253,-0.8145156574195557
SIDM00488,-0.7716407544581377,-0.826400183980512,-0.49627119322499297,-0.9658694988169425,-1.1569615436609986,-1.0454487032636164,-0.8320868517693842,-0.9681911627174498,-0.4932360302283538,0.8571772642019014,-0.8026005400879567,-0.7776817901905357,-0.713695431002068,0.8057281120919256,1.0212551842976334,-0.7935088630129905,-0.9416849499592362
SIDM00190,-0.7265245047189202,-0.8350443423113062,-0.9490042520261306,-0.8555476799313645,1.3447340505266208,-0.9545029589530036,-0.8463106837552546,-0.9459376417160624,-0.5561715257725557,0.5319128007683169,-0.7710988216207244,-0.7722356017616555,-0.6471632694498888,0.6637918050480992,1.4406280667432076,-0.7759493522065193,-0.9516067658798063
SIDM00542,-0.7757732862059656,-0.7846329246254826,-0.9595455857726575,-0.8888065917933521,-0.031235377781783112,-0.949621087874852,-0.8570128323634154,-0.9884298574497249,-0.01902819029446813,1.0182049010288596,-0.7910102686079307,-0.8211489034834955,-0.6682475071844066,0.9215462243090675,0.6110857606235498,-0.6692602769143434,-0.9020528099905696
SIDM00198,-0.734728296124617,-0.8305636138507815,-0.8604217702219147,-0.8266260248523613,-0.8693575157453777,-0.9384915926151935,-0.9383839495299111,-0.7970104431379461,0.4103891680526786,0.8082359863439778,-0.8455485635844584,-0.8073857430588672,-0.4057325042851431,0.970721783130098,0.6138255895898106,-0.6773612212521953,-0.8907127031113389
SIDM00269,-0.7686721179396523,-0.8731290864265329,-0.7145142339645693,-0.9757867327840298,-0.7664522015268274,-0.9361330892045158,-0.8791495123115223,-1.0175223736098327,0.7511231253042054,0.6324714576928958,-0.7450591370505805,-0.831666200248791,-0.40856741820589126,0.9701428951744017,0.6051684451097911,-0.7886054306829963,-1.032820473592884
SIDM00621,-0.727501418253098,-0.8945035889160744,-0.7817198399140056,-0.8893639770893118,-0.5403805491986474,-0.9275936467155813,-0.8236552399954464,-0.9303435681270436,0.5764742772666586,0.7049079376628979,-0.7559068034307834,-0.797895638407247,0.39793916339475344,0.9657790066910956,0.7146716973442436,-0.7726510131076739,-0.8585515104546922
SIDM00599,-0.7241295028409341,-0.8514169439023678,-0.8533827650131375,-0.8698836147547748,1.4511136367579427,0.28279156412702783,-0.8094834238931623,-0.9874382610383444,0.6134277083355059,0.4609152429634586,-0.8314270151629267,-0.8069957814178712,-0.635487448547934,0.7694238625182013,0.6651838231996208,-0.9589214799215561,-0.9080748744392189
SIDM00118,-0.7149562554679115,-0.8187944647488384,-0.16212240619766743,-0.8895975671685322,0.10088365298026991,-1.0301480104613943,-0.7619390335277516,-0.8887104055228571,-0.5696436243616904,0.5885856119162128,-0.8089747738589701,-0.8175987101988295,-0.6067213094364401,1.4630956757800981,0.9460848201670289,-0.8290362113053512,-0.8428458776422486
SIDM00596,-0.7269575135126345,-0.8520423623642467,-0.9555016160860313,-0.8721961270670217,0.08870218522712535,-1.048916806956509,-0.7834065789507426,-1.0167704210297372,-0.5402620640251437,0.5058610956415113,-0.831048336541555,-0.8068221267468055,0.5412359541638818,0.8027723000770283,0.6365954491601191,-0.6871674035374407,-0.8781113862629863
SIDM01251,-0.7381199870843013,-0.8277082598604547,-1.0463381814759687,-0.7974168383221286,0.15258552842315362,-0.8936733000612064,-0.8879698759083581,-0.868826155228329,-0.22467942359373957,0.9006234532604631,-0.6891871845512393,-0.7559277234607162,-0.6047797768085525,1.250371784706152,0.650228521238698,-0.6669153072425921,-0.956357219589393
SIDM00197,-0.6914314623644333,-0.7489487709282902,-0.9122856704360939,-0.8387133048357673,-0.9913120939379939,-0.9268752088935209,-0.8288045793648142,-0.9267170842076927,0.7683827632755597,0.6636166551172321,-0.6736554663056502,-0.8010012717468014,-0.29425442539006885,1.3882328476188106,0.8310085554115051,-0.7866837718999274,-0.8926095638985342
SIDM00810,-0.8314091196867617,-0.7934723569711716,-1.0185610296586707,-0.9033670032353602,-0.5110578917576322,-0.984341911317967,-0.8532445182809747,-0.9969535465015116,0.09588878168591548,0.33818972643442213,-0.8663344372069908,-0.82564778478651,-0.5423034148599872,1.3748488287399323,0.6936014579626755,-0.8553036978947162,-0.8772776512069138
SIDM00174,-0.6242950289514038,-0.6779826285377382,-1.0428494861102195,-0.859844958555027,1.1372237022317921,-0.9868678937619273,-0.8725704121170743,-0.9960040152160873,-0.5379434212134887,1.1222926239375905,-0.8434371419843741,-0.7504623326995484,-0.558815392124643,0.8467119855785485,0.6547947254259225,-0.9617038252707111,-0.8864532704133041
SIDM00487,-0.6818146872332639,-0.7148231714905345,-0.025119932374231553,-0.40926499067751304,-0.9951561503558662,-0.9767231031100565,-0.8457665052576463,-0.6258886143728561,-0.612373473376908,0.5998836548143994,-0.6306171692416501,-0.7802929410773389,0.9518421318619017,1.2328863107771209,1.1352451940966672,-0.5636343059188029,-0.8510894012708876
SIDM00263,-0.7145116263220103,-0.8258495329730983,-1.012626644443827,-0.8923713222861304,0.21230175607867616,-1.052248562553782,-0.8622796119914514,-1.0602688589026639,0.08413648381957313,0.6766074364302237,-0.8394531717997054,-0.8248529281631609,-0.017548669978246438,1.1367097803186168,0.6906106626225469,-0.8835926106885466,-0.981788405461478
SIDM00277,-0.6802233112026952,-0.6361413924249142,-0.9559582031809727,-0.9076612926997274,0.6242840040770372,-0.9318649712367859,-0.871975862353932,-0.7732239209432936,-0.5280646052338439,0.7513519357230843,-0.7768232181004213,-0.765897315150104,-0.5622334195480478,0.8312441287210253,0.7415609046742162,-0.7457672301430553,-0.9151502931650287
SIDM00592,-0.7284000510851805,-0.5469794345486314,-0.28798232289559333,-0.8808857909159967,-0.5627206353892875,-1.005606329819123,-0.9995254594894764,-0.9069626934882541,-0.5510495254743912,0.5835772172250514,-0.8670720116095176,-0.8429498755635928,-0.6837616276697676,0.251995748024625,0.8358887492789497,-0.9541833342554294,-0.9695493860417463
SIDM00496,-0.6424767338596238,-0.7333415992724639,-0.9277593825721467,-0.9648450300689885,-0.8211108085019151,-0.9774785158648583,-0.8669314422049037,-1.0470738183470971,-0.6216463155689211,1.1071683560159953,-0.7497171351132534,-0.7602933349925353,-0.4865471336155369,1.068344992849642,0.3721920059405635,-0.8041243389271169,-0.8966646447671606
SIDM00793,-0.7373348021469007,-0.7050673086361119,-0.8803796889055658,-0.8858346944297346,-1.1945053214694599,-0.9643814153974556,-1.008382650903399,-0.8100948152820152,-0.5629834911581866,1.2186169528798763,-0.7072984935228984,-0.8063809440202575,-0.6415224992823834,0.9574798166210776,0.7486580771176896,-0.7280149617675735,-0.9600684136894545
SIDM00121,-0.6434025060686934,-0.8306358354798792,-0.90738287364584,-0.8466704104650925,-1.0940679331876328,-0.9344229291932202,-0.8230179569650318,-0.9670271432715379,0.5558239467638296,0.6236552506720134,-0.8525438330771253,-0.766083106925308,-0.6234367690105592,0.8996011361493911,0.7445572696903586,-0.6865778476727702,-0.9089652291590107
SIDM00202,-0.68737628539911,-0.8688997919226239,-0.9585933538477016,-0.9055931223994657,-0.9702037705742492,-0.9232635297930644,-0.9137683651359749,-0.9409980700049527,0.43415073022844003,0.6887398848014569,-0.6872793985632605,-0.8674367176784304,-0.406159683565604,0.9314884987446002,0.6587936036719997,-0.7117782365119362,-0.9431668573820318
SIDM00047,-0.7281608158961811,-0.7954274057006917,-0.580622108513013,-0.8656489303138734,-0.3943262906264143,-0.8955010223811998,-0.8545362227180292,-0.9485374717253253,0.3357601339667956,0.31880685786860224,-0.8293108568726991,-0.8225875869253897,-0.5243120632151299,1.167438181714535,1.411902819797781,-0.7319433146821686,-0.9126974448220833
SIDM00885,-0.6937337397300559,-0.8021899657281321,-0.7170320270255423,-0.8174149014504055,-0.2801693956803871,-0.9599538057710639,-0.8059194982249929,-0.9973247736679086,1.1296205783334876,0.9003988028920887,-0.8856050503329779,-0.7988479659079292,-0.538525159205854,0.9736461820091954,0.8876425368259568,-0.6837357455171161,-0.8659854103269397
SIDM00201,-0.7294292059710142,-0.8730699240285995,-1.0434830479154056,-0.8848284696684449,-0.36969882484514843,-0.9573947837264706,-0.8265666023022857,-0.9233650488393068,-0.5997553476382284,0.9065867160548579,-0.8322166811721866,-0.8059277384677379,-0.6953947610382482,1.0229603967400405,0.8487609239885884,-0.9926048545594729,-0.8922786313376286
SIDM00789,-0.6856179087302406,-0.848566592404056,-0.3053035785933756,-0.8477676144619033,-0.8769278576802383,-0.9006327851475133,-0.9540587426950262,-0.9804253734863874,-0.5797767485355072,1.3546986550187794,-0.8173933229372439,-0.8011539263408879,-0.7312286274443331,1.32033580569266,1.0832091185719819,-0.7411354850833274,-0.9514986046361168
SIDM01248,-0.6922088404968273,-0.6610685237926095,-1.024671435409897,-0.9567336598848372,0.2087383157961339,-1.0459081011023732,-0.7596454642521568,-0.8371771365916791,-0.4472221573978808,0.3148452676155656,-0.9677921960876086,-0.8338321393114818,-0.7221463132026089,1.0746228982154162,0.3496632847071602,-0.9319510183877047,-0.9283040026519614
SIDM00195,-0.6698598115904141,-0.6542339738008847,-0.9767271854737114,-0.8456025277563736,-0.5098073114955013,-0.9102223415635872,-0.8284551390512538,-0.9224660093858017,0.46838422492174797,0.8126752257407297,-0.8099413839320762,-0.843535198776103,0.19679718917772426,0.7608939068943792,0.583504799115605,-0.9468946303340355,-0.9616789405912572
SIDM00517,-0.673290284828462,-0.47230041187230376,-0.7544406677677249,-0.8827459082458113,-0.62360487095472,-1.0009411148272955,-0.7714267160585494,-1.0257125544831078,-0.6109883499533975,0.8892064210738293,-0.9355072854224475,-0.8090318448832295,-0.5808051813161599,1.2952179003129047,0.7283181625817654,-0.8998938338239948,-0.9875675421957253
SIDM00534,-0.7308623499583446,-0.8787592679602624,-0.5688368720835447,-0.8293639171752283,1.5870986946681258,-1.0625005356004895,-0.8915365735453414,-0.9717312218369897,-0.5884361964444561,0.7426585087242326,-0.8382487310884543,-0.8085474962327123,0.2769328627606576,0.7843364384219507,0.6980896309384536,-0.8322968691073901,-0.8515310248858814
SIDM00863,-0.7159591537696712,-0.7672640058655164,-0.9177981224864568,-0.9025919083527982,-1.0159119874374973,-0.8559449720096666,-0.9024390821427091,-0.953564303637827,-0.6388992343766584,0.6335129734380195,-0.7695737455721142,-0.7297622660339749,-0.5723341014036434,1.317765428660663,0.7338037354847352,-0.7730496409025647,-0.9761638133441496
SIDM00211,-0.7267613958974619,-0.8349913001544548,-0.8984700546237975,-0.8199065532846619,-0.5169269547501285,-0.8302717946439662,-0.890642560963468,-0.9057660675782254,-0.20789059874401006,0.7562216694532118,-0.8468348976926373,-0.7459935581511855,-0.6381086610510622,0.3651505882184099,0.7557034707156266,-0.9227694154610375,-0.8750998320483845
SIDM00539,-0.6744594792673917,-0.8010138995124199,0.6166831880698107,-0.9040646752489552,-0.6348084204508128,-0.9446602028502039,-0.842849232169185,-0.943005909061208,-0.5553201748969528,1.0294225336228222,-0.7168488061058615,-0.8167543097783768,-0.520743085071952,0.7479951003897599,1.0225019064753336,-0.8798320645029554,-0.8758800091205244
SIDM00875,-0.838960838295364,-0.7468999616632068,0.30794689330989894,-0.924191516980978,0.09063769775994149,-1.0346944568222651,-0.8213703250228858,-1.0997814641659658,-0.3037723938924906,-0.1689422789666739,-0.889199678949086,-0.8250034654686166,-0.5666755287495252,0.9107185055995196,0.7847075477342499,-0.8042812703518551,-0.9434011614656376
SIDM00679,-0.7041581419684747,-0.7457465703926806,-0.7347552626827399,-0.8732763118090621,-0.694395287870461,-0.9448739453578969,-0.8932569999567577,-0.9443167600912256,-0.6457592662074532,0.015770799242100703,-0.8631421614729934,-0.7721325125321504,-0.6859692291626267,1.0418609276312105,0.14011435600922229,-0.7325856029213389,-0.9749083552951336
SIDM01146,-0.6958960562850854,-0.7458783308753857,-0.8585744073612782,-0.8351469328279576,-1.1282840966154026,-0.9958232015334407,-0.7686741314861891,-0.8031485135068176,-0.505132017298007,0.9925319963161922,-0.7821740228139843,-0.8126925502659008,0.3455063107422485,0.9134939614778491,1.0022405688145999,-0.8341721420947531,-0.9629178158370194
SIDM00156,-0.7405904710544811,-0.8662269653846623,-0.8307890982362015,-0.9209233854749086,1.3282759895021252,-0.9795516426765342,-0.7651344580993641,-0.8999641692322559,-0.16018102930379438,0.3272650276844252,-0.7870687861717564,-0.8322027990548253,-0.7084669139926351,2.2968223352812784,1.0527308643977324,-0.6034751847130398,-0.9202730239967959
SIDM00420,-0.7059030290915099,-0.875704315339892,-1.0279323749357974,-0.88989080196429,-0.9711959784932306,-1.0082589055063127,-0.9164698085484051,-0.9809950925751888,-0.5824913171659406,0.7204633567999819,-0.8629093448046086,-0.7513974686228083,-0.7316563136126621,0.8783211806265777,0.3872284602478693,-0.8590677446190734,-0.8760757892833783
SIDM01145,-0.6621741519921243,-0.8218277596204392,1.8696801623645036,-0.8510853500949138,-0.5734769500322483,-1.0362939554705373,-0.8805498112093556,-0.49497949251298207,-0.6167118161291545,0.2789893767048907,-0.8862709808882706,-0.803253324587794,-0.40935986128871493,1.2085757815380098,1.050870922311948,-0.9138885274955408,-0.7847385207865926
SIDM00256,-0.7092239948714204,-0.6770366228111018,-0.9551912529266702,-0.8438115215241522,-1.098822285401901,-0.9347160964033031,-0.8405867615093514,-1.080688692310775,0.5958534959860772,0.48796401736305095,-0.8541738630015328,-0.8008712242311831,-0.7930386988642936,0.6266355919765062,0.7490578502998001,-0.7499428210717062,-0.870965008687961
SIDM00444,-0.624641471165308,-0.8258717420403865,-0.8164193702402304,-0.8886403968860359,-1.1351401082197738,-1.0037357535096578,-0.8460323985877768,-0.8166860515709687,-0.5752699126392575,1.0269883019123083,-0.5967394277747994,-0.758316366659018,-0.633122091428455,1.2096636107701741,0.821385949925533,-0.8835675000087535,-0.7367460117600293
SIDM00137,-0.7013448000450148,-0.6681509129495825,-0.64927698941886,-0.9186990523337976,1.377592152654996,-1.0239026614031872,-0.9245844739841126,-0.9075508465320686,-0.1998448786223378,0.3138532345106241,-0.7797126813988456,-0.7934638470798907,-0.5559971549425103,1.2698733634043708,1.4329110125151288,-0.9244129265420372,-0.9287246253657528
SIDM00569,-0.7454696735201902,-0.690396491809776,-1.008885886249065,-0.8357502568587358,0.7862167381281963,-1.0100014994438935,-0.889114509411571,-1.000432304249324,-0.416855299714416,-0.14734440382241795,-0.9460196746849039,-0.8090899505013549,-0.687834658711839,0.696180570320542,0.7788708281563688,-0.7141126841405852,-0.947900949347986
SIDM00445,-0.7320646999855762,-0.8687532982422316,-0.021269752824969294,-0.9070031868201764,2.200253100971767,-0.9845432850830419,-0.9131404503837748,-0.928230815096032,-0.578680768338301,0.4099956733950039,-0.823455499817064,-0.8037892582920969,-0.5999354378836823,1.0207190988174641,1.0256693740910137,-0.8525092150203762,-0.9297369060285132
SIDM00094,-0.68766089537435,-0.7958597878254817,-1.1200637800940128,-0.8974288155196989,-1.010551762167189,-0.9048719373062577,-0.7277623886626131,-0.8905247390455651,-0.017851375854915082,0.15795380954641394,-0.8749491432730153,-0.7794140377689562,-0.6949277751455706,0.5930103598932376,0.5662267594519108,-0.7736557782981545,-0.9123241548250769
SIDM00576,-0.6009757920485456,-0.6513145371448517,-0.8308437994693265,-0.8195544794677804,0.7693502000796051,-0.9346946939480565,-0.8676375599766293,-0.8525995197727263,-0.47513811325788274,0.4721676526284594,-0.8466805846418002,-0.7670466905590562,-0.6550263351992787,0.6906799947559441,1.1859565286727043,-0.7302801572834771,-0.8333066446551195
SIDM00257,-0.7241609221301278,-0.8679748691237353,-1.0433014595077186,-0.8988823623625727,-0.9545953979243753,-0.9447753513882872,-0.8863495231847088,-0.9063431385193337,-0.17972474019953946,0.34662270083499663,-0.813531340003211,-0.8131735934340001,0.6148477854343939,1.1275380651870883,0.45854428157624494,-0.7953968426579942,-0.8867349935712147
SIDM00835,-0.7549230868214357,-0.8415088314606537,0.8718612687614979,-0.8637401743452117,-0.9450833454782315,-0.9850462540499633,-0.7668715489773683,-0.9415716126212874,-0.3952050671119901,0.6473145431650353,-0.8027284799945288,-0.7976230737720014,-0.6460164286655916,0.696040584468665,1.7398258263577178,-0.894444819496972,-0.910171915887393
SIDM00781,-0.6991465949277186,-0.7353584695461317,-0.6075026511158451,-0.9219788153141295,0.5906288842257176,-0.986123931033274,-0.8369238293950316,-1.0251741550004287,-0.150979076533634,0.4867405511603952,-0.8730729672296482,-0.8234012193263875,-0.6597867913049966,1.4720161633762523,0.9303997573054134,-0.9108774682830922,-0.9146137341066823
SIDM00700,-0.7723791519579442,-0.8245234163704456,-0.9513139353628378,-0.8408055732852343,-0.5436782335515834,-1.0152379011871229,-0.8122033994982044,-0.8808632481117618,-0.4523209393490743,0.8340366867656844,-0.8307083995407475,-0.8155746983150024,-0.6462999315899286,0.9045113316800005,0.9775224239728205,-0.7496062494687313,-0.8904626944660863
SIDM01126,-0.6999962433936604,-0.8992036869892127,-0.991156052969646,-0.8229082311855326,-1.152455335027296,-1.0782213104380385,-0.9292399888075722,-0.6727414122255894,0.5971060410850408,-0.20174407067687972,-0.6730223132055978,-0.7704924304476513,-0.09025193314082365,1.2967317535874094,1.0801763491339946,-0.9416642248346506,-0.9558078959437539
SIDM00259,-0.6901169880292235,-0.8256392996925823,-0.9126117944615413,-0.9293336039727844,-0.8691860752385525,-0.9918134882828054,-0.8681847674954813,-0.9892819771187208,-0.184939301636924,0.4502613519556157,-0.8644621671168099,-0.8256994553535378,-0.7652479138092891,1.0560155441742136,0.9137821427745613,-0.8343561299976388,-0.9594990380640215
SIDM00834,-0.6534915992881399,-0.7290783649682594,0.3831099944479859,-0.933061778877,-0.7460986623529534,-1.0035270970565295,0.5334267215833113,-0.8936507981377552,0.5656548372060746,0.38584904115542773,-0.69367294548939,-0.7790278191455299,-0.6329916687012141,0.9592252034451421,0.9767930649982765,-0.8104333741693991,-0.9041622258999601
SIDM00814,-0.6897892599474004,-0.7671888185699417,-0.303213428218085,-0.9450278227525107,-0.9065529303606701,-1.0160982468339446,-0.8182520758908409,-1.0058951301766337,-0.20347096368590636,0.25862431779646156,-0.9356247215578807,-0.83535317260129,-0.7513746082342012,0.8718513504263085,1.269492365382407,-0.7147276495806041,-0.9375258798369273
SIDM00258,-0.6876036700096081,-0.7462198104997965,-0.841342897641885,-0.8907960492527874,-0.9905720049421646,-0.9074629338750481,-0.8571875952603197,-0.9709655275150584,0.08350740665887996,0.9769229611571901,-0.8744311768595416,-0.8004506442689254,1.2507049443708553,1.0310757440863367,0.7917613824887056,-0.8033707212674183,-0.8018816353638684
SIDM00577,-0.7892510498288691,-0.8450582514819979,-1.049878406604463,-0.9044881939361606,-0.993181917010447,-1.0496293442624625,-0.8255017292475646,-1.0207863344234513,-0.19361848454690944,0.20744468205863903,-0.6805625661419252,-0.7867791630831675,-0.6599094692419339,0.7808036435986518,0.9122725971162907,-0.7457832945199587,-1.0100488400547822
SIDM00384,-0.7465666843089364,-0.6042436068504368,-0.9028667435545976,-0.9231138650395045,1.6155637164886498,-0.9552991396985479,-0.7587123816768044,-0.8347059208736364,-0.6169680824178041,0.7320264757166955,-0.8682300880485715,-0.7910732374715622,-0.7451311972441075,0.9607932619664958,0.4664251371888595,-0.819722060317905,-0.9233759372120319
SIDM00837,-0.7259089136332356,-0.7789104276047126,-0.977806887167812,-0.9005123511642479,-1.0545961725627964,-1.0266946179747871,-0.8365721663304762,-0.8932061332641675,-0.5960459083871134,0.427455368524511,-0.8826597467111554,-0.785926378402375,-0.7633176545833144,1.0698124934032323,0.8845246688920778,-0.8839279821421044,-0.8622952657711032
