,A4GALT,GLA,FUT9,ST3GAL2,ST3GAL1,FUT2,FUT1,HEXB,NAGA,B3GALNT1
SIDM00043,-0.48689322686644265,1.1294211085771189,-0.9354638706489969,-0.6615678513776195,-0.4767956233862412,-0.6948914137772586,-0.37941457426071795,2.8990753863256113,0.6218956375114704,0.4163176704825499
SIDM00498,-0.8774001178670315,0.9804100456745182,-0.9022876814368589,-0.707559803960218,-0.38011100927710745,-0.32214930988023194,-0.25775085091879885,2.6952258021005373,0.9765463258031257,0.5609560732667886
SIDM00406,-0.7415034969599541,1.6468651256996145,-0.9180723860573692,-0.2806099169954676,-0.48416489344661373,-0.8022867074248847,-0.655027127219342,1.0183087262413715,0.6066959775266586,-0.4464432835736915
SIDM00193,-0.7588865418065031,1.4874502091208857,-0.8810810374739559,-0.6831625704935759,-0.6342893639974272,0.8972652252130213,-0.40214925918861294,2.741911422561768,0.17982322109949989,-0.33683669344733347
SIDM00045,-0.7995655836591767,1.148828022973483,-0.8800273778006029,-0.5952900618878337,-0.5496545576819161,-0.06470140296044745,-0.07351486817297333,2.3496988067631617,-0.2993632457289428,-0.38980648350118074
SIDM00655,-0.5981414699586957,1.8085618944425497,-0.8804148149022261,-0.4818801456251902,-0.5536833499763825,-0.8377419287466191,-0.2576692602212245,2.353717749202651,0.7663270854587714,0.08137338239879031
SIDM00214,-0.6080853498555697,1.563116976053012,-0.7387089011104738,-0.6497472491873384,-0.6515987885414227,0.5845676675715334,-0.5750984279118256,2.2308660964469627,0.8135440425404907,-0.3360524896305924
SIDM01007,-0.7388975854353453,1.155850228144799,-1.1007348582412009,-0.2307097994832532,-0.6514872777069894,-0.7310552501109445,-0.565725973422029,1.9188298873708232,0.2780379737011381,-0.33227103773480554
SIDM00262,-0.5983231611974339,1.7240183374999256,-0.8589839600836647,-0.24702253903148855,-0.44200076461012244,-0.7909787222682987,-0.5541075339197621,2.5166779870740617,0.4698478487365839,1.6536612376965991
SIDM00591,-0.45014350267937836,1.501411693202973,-0.919638027817512,-0.7309057202929,-0.6053127592383891,-0.7416317952787521,-0.34589663180069047,2.2498994566518458,0.3180947896817238,-0.35666892572469955
SIDM01197,-0.6112844262405457,1.3372051880861433,-0.7927299482531359,-0.46960384929858473,-0.4731863115780972,0.6596011044530863,-0.20142631680469045,2.7267021410686327,-0.051961821184296375,-0.5193251491693881
SIDM00905,-0.6918416748679376,1.6368766179265988,-0.9754446855872362,-0.6223966063158903,0.21006580909425793,0.21268291890497676,-0.4266616627079048,2.5400782032729285,1.1411062638063152,1.0485845111215149
SIDM00180,-0.6699505263100566,1.336601231362033,-1.002199275163318,0.17855057937663535,-0.06053620386761885,-0.9202475494701523,-0.652574526348441,2.6787006465020733,0.057970193591987476,1.346308678306867
SIDM00323,-0.7336221239444402,1.278508389022454,-0.7822364228702388,-0.40661297499682114,-0.557119416932948,-0.8095864043394817,-0.6553061427970006,1.560579400952785,-0.2116742596121632,0.2815534737273782
SIDM00113,-0.8167308809435694,1.3683395823752358,-0.7821289284139636,-0.23388247875236823,-0.3258456301805141,-0.7946717985692969,-0.6181433112806506,2.560704897819291,0.343466159420205,0.8541726664519331
SIDM00551,-0.7909176099305852,1.3867240052275878,-0.7338746902973645,-0.5280992005332755,-0.5373062708437281,-0.29050210512325686,-0.35749252547590304,2.3997198531536204,0.6109374835121313,-0.5452434720139171
SIDM00958,-0.8512144987641773,1.3902829690195238,-0.8161781208045539,-0.08926163301054856,0.06351311060975125,-0.7807580550925737,-0.657505797730169,2.173402075648215,0.12445658191817238,-0.3054893201288106
SIDM00659,-0.7416848137765323,1.3717257484972731,-0.8127031698359105,-0.2049070246067456,0.05221205435039368,-0.7597117547246844,-0.7031308825503934,2.5145285976751977,0.3755812388098242,0.5871806359297732
SIDM01168,-0.640988712688804,1.6104436539096816,-0.8777322972212741,-0.6050895726383643,-0.5363232727367923,-0.6127659184911689,-0.1359886146435563,2.5164959363827943,0.09511629201237268,-0.3285072365828143
SIDM00968,-0.6946522238300956,1.1776024120399802,-0.8088724374183189,-0.3156738427339666,-0.2305790568117019,-0.7648537268580144,-0.6640379202537464,2.634367780398866,0.6042434608962881,1.0584095141619805
SIDM00250,-0.7252374529750246,1.152860693188042,-0.7592939303202291,-0.7170321858895135,0.40610426171057495,-0.8749454532333416,-0.38253605432020793,2.3575643600844796,0.5797402595266442,-0.5360598550156616
SIDM00252,-0.7941365756460267,1.7499493752605837,-0.7886470455640427,-0.5679064589768061,-0.03662955295456414,-0.3263779221175777,-0.49936052826376076,2.4646638521878694,0.4681295674439348,0.7953360321350157
SIDM00242,-0.5368640979796965,1.0177349093804995,-0.9340644654413529,0.10714489785721665,0.16019235229265408,-0.8587157172869229,-0.5867350110262199,2.3600990518347347,0.2528525307834512,0.21242251840833615
SIDM00438,-0.8163641825290586,1.5864359695636856,-0.6914122238498904,-0.33165341695851946,-0.3549945806532963,-0.7176386736571213,-0.5877490782518379,0.6133522263850539,-0.03819209074112825,-0.28518477492394445
SIDM00231,-0.6776417128635285,1.9345995476626778,-0.8673440012376457,-0.0262902107632594,-0.3754526034126901,-0.7940879510776703,-0.657324664259829,2.7578496779265227,0.35348468364492464,-0.03613342291881213
SIDM01011,-0.6186564795857279,2.1878240771581288,-0.8203742821002634,-0.23226745514848052,-0.40028198523335395,-0.7643656167093249,-0.5719561940949358,1.5401798687423978,0.9918582146151573,-0.007166275333922656
SIDM00182,-0.5353242675734772,1.8758676748689465,-0.8154631662093222,0.20554510502700257,-0.607112324824642,-0.7844625438556979,-0.6018563036413014,2.7330305037394824,0.8979594199580437,-0.37455444408237254
SIDM00969,-0.7871744104342132,1.0650413954400155,-0.9283399919507019,-0.40328773990528266,-0.24781249806263456,-0.8173018556637459,-0.5351350353182835,2.422965970485451,0.23396665007312725,1.2155515328582585
SIDM01120,-0.8255993107379692,0.7420693391130482,-0.8087341773405801,-0.4241603285865597,-0.5709260112697807,-0.79838169187252,-0.6194430773050688,2.623506924279754,-0.051123057773491444,0.4047670833588423
SIDM00317,-0.763849173889101,1.626784525567739,-0.8834627194705547,0.121099630225853,-0.43674683940734477,-0.7904684333634511,-0.6813083771785122,2.278975893008188,0.22884552544652356,-0.624668292621455
SIDM00719,-0.7184745311372135,1.7098032572238435,-0.8149208701254325,-0.4846968455243243,-0.1069951632690865,-0.8447975373247715,-0.4959612004703016,1.5820289467672881,0.2859737911162379,0.39581480908712585
SIDM01041,-0.6794767328027999,1.8347594671185552,-0.8729852773470288,0.24386183434521191,-0.5875300035166117,-0.7469267805235748,-0.6669094517404839,2.745842617407854,0.8648886086210155,-0.46466419683181853
SIDM00668,-0.7376557256247596,0.8996465869164638,-0.8985360763254088,0.0189212050948967,-0.21009638639631917,-0.793379790462382,-0.7166397921195373,2.246389147475525,0.4872754474596672,0.062386719314072095
SIDM00056,-0.6945901284823527,1.2435369018277422,-0.8905991171548527,-0.010424857662427803,1.233442305219389,-0.8178369166278494,-0.6414522930615421,2.7185001182580097,0.38764127129717213,1.4425158085725274
SIDM00181,-0.663930386752855,1.3778743596164342,-0.8659644233169541,-0.49247204138180073,-0.32326871759981035,-0.7967650611600097,-0.697541981542123,2.709803066986737,0.20163907958793603,0.6216436550720699
SIDM01073,-0.8184002139995833,0.9957716470243166,-0.9493028578336193,-0.00924235303795087,0.6156967394042439,-0.7560104039346778,-0.6138610743508711,1.801853256758038,0.7890427302127913,-0.46336526693706653
SIDM00504,-0.6897131818807047,1.4118223577440612,-0.9201962191275319,-0.08011579158934218,-0.09248480786982423,-0.8547189375611167,-0.7413822965430436,2.9146244775350674,0.9192645212403806,1.1099720443301528
SIDM00472,-0.7187515501469526,1.3774701222762116,-0.8794888039420404,-0.6146240218308734,0.23114905956393386,-0.8177211383287455,-0.44104734826289677,2.022950357270318,0.519120339762785,1.4740061871548977
SIDM00042,-0.20507522430518776,0.9575402584396641,-0.9222602754465593,-0.3437911868214192,0.4289971512857013,-0.6179663423921231,-0.20758441537914119,2.69974104298953,0.7233033622283925,1.0682348548647955
