,TRIP6,CASP8,CHUK,TAB3,CXCL1,RIPK2,TNF,BIRC3,CCL2,XIAP,CCL5,NOD1,CARD6,CCL13,CCL11,CCL8,CARD8,CCL7,MEFV,MAPK9,MAPK10,MAPK11,MAPK13,CASP5,IKBKB,NOD2,MAP3K7,CASP1,CARD18,TNFAIP3,SUGT1,MAPK3,PSTPIP1,NFKB1,NFKBIB,NFKBIA,MAPK1,IKBKG,CARD9,MAPK8,MAPK14,MAPK12,IL18,RELA,PYDC1,TRAF6,HSP90AA1,PYCARD,TAB2,NLRC4,IL1B,HSP90B1,NLRP3,NLRP1,BIRC2,CXCL2,HSP90AB1,TAB1,IL6
SIDM00600,1.5881906324850756,0.38721929944476396,0.8943657039253629,-0.6223778570121272,0.1723039327900933,1.3215836036361148,-0.5387601850819876,0.2183585533672478,-0.8795689973497575,1.150064004137224,-0.5403951562609425,-0.22587101711496263,-0.7226481648619936,-0.6993355306540984,-0.8141154721548782,-0.7917491598385096,0.2424074621316083,-0.8862583849599898,-0.8759465607705503,0.3198662929546706,-0.7505593942336733,-0.4754873875599089,0.35756336188045645,-0.9256319429286092,0.24262609714915828,-0.8169407505021992,1.602551117409902,-0.6007717236487922,0.07493073210083546,1.2772879816794025,0.8527782066106541,0.2475862735935981,-0.7194178473536126,2.4481122209342345,-0.05394717949487475,2.234136185624938,0.5462161481119229,-0.0011100057389310232,-0.7799499917570559,-0.2715167556504864,0.18209163911692283,0.2584648942044061,0.42124400393925143,0.03197929839674704,-0.7206570291301898,-0.1509906946159231,1.109265400925859,-0.882226806148583,0.39367550891417885,-0.5039467162419953,2.9431263436499497,2.1323726755195382,0.08643300784562923,0.6760722798945884,1.8104884355702402,2.33067095433778,3.174711499328922,-0.5284718175994477,1.4220850232937843
SIDM00367,1.4331483672157255,-0.18873608780553336,0.6215340656958436,-0.7156858053638332,2.680986277782361,1.0128367094728175,-0.7108690157086047,-0.856432892358955,-0.8241458468549607,1.3882889331241028,-0.8407259466958118,-0.15658021365863134,-0.9461552982561477,-0.7133528628065195,-0.8211850872538861,-0.8717729485914268,-0.22700630173100791,-0.6960019961066763,-0.8281042415761904,0.6363857091890496,-0.7171039667141408,-0.4360748182025162,-0.5939728498599619,-0.9814266319046152,-0.08278424990550787,-0.8667370497863695,1.4663040358071113,-0.8779891628451572,-0.6343540631350978,-0.5557591079368044,0.8404668092286316,0.24773565710750203,-0.7325778656261079,1.2338409855096326,-0.32687453435905905,1.2776295492553447,0.5591872825208978,-0.5637103213786769,-0.8059956227254902,-0.29537919487572817,0.06033815449763225,1.2550284056561158,-0.7311383825458966,-0.29232909051035405,-0.8662706430851627,-0.14076596165761235,1.7889052538678638,-0.7715994680541364,0.5504078385854894,-0.822711156609971,-0.8158785236584444,2.3756145666556323,-0.9175987628298686,-0.7350080810466045,1.7726168892992433,2.504771757598599,3.243254095026835,-0.48895590322745336,-0.6669500596534675
SIDM00632,1.1922105684848288,-0.15598480481362323,0.8413203425805315,-0.7005243831286817,-0.6165420110979359,1.7865473271323076,1.6274377925412427,1.5834134467231702,-0.7227679771016376,1.1771954009240628,2.729595461785344,-0.0014773489335598415,-0.7767113839476445,-0.6463331565988426,-0.893244711790461,-0.8360256166887692,0.9749086693487716,-0.8301571844415971,-1.0001806210724296,0.6054286417495472,-0.4580227776350152,-0.2979114433466853,-0.387716979971582,-0.8996811517801945,0.379470617512135,0.19381742911647037,1.2552647164090232,1.032024420878066,-0.7983694839601688,1.8136876346113353,1.1982673801347825,0.19598481787495248,-0.7542885649089702,2.7840925311224938,0.20403172011251694,2.6879749270237254,0.4890848488816382,-0.5378836479819938,-0.7450107606251564,0.8040326471064788,0.41084134862172933,0.30135751210514344,-0.7141380451789852,-0.0811214177767801,-0.7835313839890562,0.3020403934242672,1.7947891881159148,-0.14560068992800185,0.5135598736705955,-0.8489364686066091,-0.7429865113283254,2.254458275683778,-0.7866283036811811,-0.3816002327398133,1.7065305733914966,-0.5590799297730216,2.702993933762942,-0.6105478728603151,-0.7267937870494328
SIDM00550,1.3687871178187985,-0.23756887871736576,0.45463223489214344,-0.8215945575032443,0.29704627951830476,0.3637514926969825,-0.6750753791244232,-0.32456579073248737,-0.7931428024782613,1.1856744106864339,-0.6409800452334167,-0.07936713868678753,-0.8521294670428103,-0.6283757273339737,-0.9131663486907565,-0.8569427128308176,-0.448569070174459,-0.791881599573136,-0.9060529361535846,0.8438554897471973,-0.6917242237795362,-0.5166883680965767,0.23986186768127762,-0.9405977799321567,-0.2782047727138586,-0.8146631119839035,1.3269629487300758,-0.36661663119656834,-0.6579965744280634,0.2774546173863993,1.186810055613798,0.8576584043258683,-0.737765486317234,1.6996173028923343,-0.3413512469235462,2.1828982166107207,0.41716578392625636,-0.4371913871437028,-0.8643339730056042,0.18132819970977446,0.051497032367714836,-0.23839951018323124,-0.8678490252809423,-0.11115139020362313,-0.8802534244456355,-0.43398422558076394,1.797777366179517,1.7844599088023718,0.48112348543315286,-0.9235049388319028,-0.6360741303014658,2.1482469770729793,-0.7740060713858822,-0.46010657715919995,1.4046793661335004,-0.5257305464567521,2.875595417318392,-0.6378282957435711,-0.7098206084257719
SIDM00230,1.5056528966733749,-0.5992101615025107,0.5208396260770732,-0.7914369430870688,-0.7064634285400979,1.084300080267617,-0.8096106098763503,-0.9610863284790663,-0.8417278139504321,1.0906338309243462,-0.9006713072431557,-0.2086456087944362,-0.8059105589476946,-0.776229459232288,-0.9144193895777888,-0.8616430339708776,-0.3856130787611114,-0.8562441949072032,-0.8734552407391911,0.4042870738942377,-0.7748871672722385,-0.6256784464090612,1.504313014876386,-1.0195653027979314,0.09734513949709782,-0.8534282928132519,1.3778870137231416,-0.8772127464657553,-0.7202449270385619,-0.6925397872064932,0.7527289147416087,0.15224365893512695,-0.6711520009539973,1.0749998795058018,-0.08347672012301686,1.2750164993833808,0.5870315769936962,-0.7133351688621221,-0.7956746509143247,-0.11412641633284107,0.33567384489240526,-0.6080733882135804,-0.8754879608429643,-0.24416145250823987,0.3602015789580408,0.021475942444052928,1.7257217158200808,-0.8675361826147121,0.5244226882853135,-0.9044389810722273,-0.7422450692690062,2.0704745150713606,-0.8235965303913728,-0.10305361580717354,1.5510952771114062,-0.5950328481971117,3.2657441130660323,-0.6047210258372553,-0.7598793334664521
SIDM01206,0.5660770412755523,-0.6922245842683579,0.625580957275574,-0.8307959301112,-0.5833795565837906,0.739864225704634,-0.7150125676821304,-0.876466973027226,-0.8956410870635235,1.146165078338852,-0.9060828771433888,-0.08223383481427268,-0.8425734185654378,-0.7578414370910043,-0.9640257018976506,-0.8484506582107247,-0.2543612753276303,-0.7811377043464592,-0.9678354655242248,0.20815917416078963,0.5234373733880607,-0.5196788782799526,-0.6037618223591408,-0.9614214288958324,-0.33535866427281635,-0.8732894323764767,1.1366461411937498,-0.8923313255347783,-0.7137947206824182,-0.6260397952981243,0.9082379306003677,0.2105163462422508,-0.6183938999960228,0.7021105309749234,-0.4622238918275627,1.0319162234554697,0.2345810304668718,-0.6732414023036993,-0.7355966869051239,0.03150666753844796,0.23369114398909993,0.21804454073752297,-0.9475478138279211,-0.1970191653338225,-0.7947209413025339,-0.5033974424191322,2.37792967763061,-0.9552731283433452,0.5319756819076548,-0.8296560463757352,-0.7937676039355429,1.884907466985446,-0.8322097816983404,-0.7154984634224372,1.1950558040726371,-0.590306909997832,3.3105229758674226,-0.6139961999838566,-0.8269768649069803
SIDM00127,1.9913174417130817,-0.059755275128442115,0.6170790272434912,-0.6782082485169487,-0.1676115229970815,0.726018175222973,-0.710561577623639,1.4551407627838195,-0.8721081705682235,1.3467710152547094,-0.8532044796849506,0.16374389034373138,-0.41153808617230375,-0.7720786076136051,-0.885388873560739,-0.9059996026928729,-0.38328825766192215,-0.892318168005827,-0.9708131385672426,0.46104208115616424,-0.24977584013034565,-0.6558972648464005,0.806344677529207,-0.9863508852675654,-0.12485433068771447,-0.7758805004824039,1.5889002272902932,-0.13283064929517246,-0.8026130657971601,0.3728505689523655,1.0600528416683137,0.6329698316558621,-0.789656445180944,1.658032079936146,-0.3516912616722673,2.156703740335916,0.6686048965073842,-0.22579499162278285,-0.7977079809637784,-0.2657300207646297,0.5179816403168678,0.4628568967124002,0.16589639154187638,-0.13113587289742598,-0.8154567465170214,0.13445491324418943,2.1686181874705523,1.6630254560061906,0.864220461499555,-0.9403007740967697,-0.2533218904744003,2.0132527452102478,-0.7946903761496472,-0.7739913357386234,3.0799286195495323,-0.37450023480497396,2.9808266864724033,-0.630332950569353,-0.4554302652484366
SIDM01042,-0.31474367114709995,-0.35883131495028,0.3895500848537508,-0.7327216721652594,-0.5826707625254829,0.9356458581781026,-0.6736626488732446,-0.6907921407907257,-0.6587481761518628,1.3124978188656922,-0.8190706139271333,0.20695645523140593,-0.7375043240896216,-0.7370822616184579,-0.9040476353653506,-0.7929537518193839,-0.36383836661765595,-0.8591621737263371,-0.8826432680362121,0.6171908030670245,-0.25348849549626856,-0.5029090912282352,0.2972468261383444,-1.001021308449245,-0.004320263793972835,-0.49978557441093363,1.4136581868622082,-0.8348935234103543,-0.6273904378568068,-0.5997340364079837,-0.15093426200605792,0.6445817250383394,-0.7388244923054016,1.4626982597124378,-0.2989898165768828,1.621243717631062,0.7965956448958228,-0.6308402907055137,-0.4217549387328854,-0.2635835342882741,0.44327421086093866,-0.2855384174230848,-0.7702402661996602,-0.19864942556202586,-0.7677301533191029,0.23989120007462125,2.6577383233974436,-0.887940753591366,0.8118935013857472,-0.7984474863786514,-0.8478955649751451,2.291368147884151,-0.7876898099706928,-0.8210004008350789,1.6438395247892688,-0.4025883544406362,3.11720158277556,-0.5772917513080086,-0.7329003374828318
SIDM00491,1.3766171846018316,-0.039284250139220794,0.9143051372871998,-0.708478875310053,-0.388173739017436,1.8322423328909545,-0.609885012066493,0.737093217890312,-0.004137423435969204,1.3668241837530066,-0.6945530963576783,-0.24359003718066777,-0.7177544179380148,-0.7860268783596029,-0.8859510892303005,-0.8763918705078443,-0.14561651696240313,-0.6445204935421608,-0.901388463737058,0.24068090818555624,-0.8065879525801026,-0.6357685258734794,-0.5795632041281367,-0.9159010319468447,-0.259435245857614,-0.8938218766396895,1.369128353832651,-0.06872347281378206,0.23638675301365275,1.5872441830381288,0.7317113460813528,0.44751500534926936,-0.69619100953248,1.7359547890721445,-0.3548275862457449,2.4079195422593638,0.22514486116436802,-0.478866349526576,-0.9051812424794036,0.022559067679245766,0.45491505005783284,0.13512922293112872,-0.6895407997206164,0.23464836920302976,-0.7769885725380729,0.25106616509159685,1.661854370807525,-0.7562206805289636,0.25072871560992727,-0.8806340834652763,3.478886803233009,2.438193565465716,0.23666925849552306,-0.04211363146231552,1.9161669652128372,2.865756112264713,3.06670397459797,-0.6120620317202036,-0.5325057404816221
SIDM00488,1.1399899712142219,0.04434250110138636,0.8559660336444113,-0.253464566298243,2.4763742116136065,1.7124755368932147,1.1140071376596747,2.3705204828448605,3.3224781368353145,1.2530757067658893,-0.5196238139711052,0.07094207547781904,-0.6754288871441784,-0.8513638683755383,-0.7031197814494193,-0.9050023959391228,-0.33025072134102595,-0.8468173496431809,-0.9208398746772456,1.288446707372757,-0.8187783277530292,-0.6616580733949946,0.632867544984169,-1.010677016324611,0.09561665551640945,-0.8070508348478503,1.1361555508255021,-0.6418212831746801,-0.7685508493036718,1.8357697475067136,0.7949016159694908,0.09282286790410667,-0.746984094326459,2.1162377948985127,-0.0950852522457462,2.622335946415345,0.4820004602979059,-0.5438728911501146,-0.8237756118462732,-0.09738117051410006,0.3481382594199334,-0.49817817127912156,1.1680176315530324,0.20445609678580473,-0.8352445659894152,0.06910564609727693,2.0402191059606167,1.5214371069428962,0.25983416758852107,-0.9342422023123054,1.613278070191288,2.310857249304681,-0.19874835926404094,-0.720383033285829,2.6654018211036155,2.7326074181671136,2.9581254121225875,-0.658528215295395,1.9204669248998476
SIDM00190,1.9466181791662043,-0.2788238418426739,0.65681056045904,-0.6977407649235272,0.24850213903696586,0.5627897386716036,-0.7583633766092525,-0.7722524710288786,-0.7096120984361782,1.0798485142655245,-0.8597865977310069,-0.05755552262576548,-0.7700570897243085,-0.725378008499625,-0.9676976951749209,-0.8978791199837806,-0.3132062523997804,-0.9263648708857672,-0.9757049458218161,0.3419562873779425,-0.7929268042647137,-0.5261728750251652,-0.4808496126637164,-0.9820361864961488,-0.11897152741031693,-0.8729492010342115,1.4907899781529137,-0.885583200421793,-0.7157893723236471,-0.22349196982555983,1.0275699865281105,0.3483819726498412,-0.6943264041333314,1.4340754298319796,-0.4043559918502642,0.9408194518088001,0.9807506523883774,-0.4168325400079072,-0.7812838101219817,-0.5253875794096442,0.4556302488074662,0.11357732063223752,-0.8999701642504998,-0.11846032243967938,-0.7499468362181528,0.3801591617865853,2.7801155913495146,-0.9560430726873856,0.09703088334525617,-0.9344856516022506,-0.7656539953524282,2.34000241798254,-0.8740273362175881,-0.7392415471072861,1.3260680915639977,-0.19788985278257298,3.4280225335303793,-0.5876726394587107,-0.7163891344799438
SIDM00542,2.0846211864047484,-0.4152692045416678,0.4318535001478644,-0.8102890280345307,-0.6395962634133544,1.0868968232891068,-0.7757813667426526,-0.8492798794823905,1.9053842959053557,1.2751366165834956,-0.8355591807032555,-0.026137337139920218,-0.7222119340291177,-0.7271116544060382,-0.8746704667072631,-0.9315365798515365,-0.14905084412293712,-0.7085374180138337,-0.9655977261174497,0.43255067517244866,-0.4857131176799492,-0.524983545493661,-0.7950397857799638,-0.9690194994903635,-0.3977315802024181,-0.8531696417353944,1.0095168838638755,-0.6988805176973214,-0.8308373300723562,-0.5304720909261486,1.0931777652779286,0.18371572712100578,-0.652962998368451,1.6104810784659447,-0.3561227094639632,1.3230678943407512,0.6206650159980618,-0.618513318411605,-0.8490333975319072,-0.3482747502375094,0.22023608303854636,-0.028416193552631728,-0.9801281146193466,-0.04229244823678614,-0.8041532312224583,-0.14505874361126694,2.858612863744166,0.49968786020349065,-0.0589812110886585,-0.8460016284529843,-0.730498481163469,2.541952798939084,-0.6015850580141807,-0.2608860156800847,1.5985299579397838,-0.4055627363431318,3.2557775197183734,-0.7024360327393174,-0.2673363963272977
SIDM00198,2.1716993637479476,-0.1674016555189326,0.5064540958255161,-0.7968408374616239,-0.6514517390034433,0.8939192136086422,-0.6679298805539786,-1.0826843761175564,-0.08225970035614917,1.1169610118879578,-0.9085637753492337,-0.24107089365454992,-0.7768112332085515,-0.7236389723609941,-0.8708244531675648,-0.8898935994800891,-0.08806196841907737,-0.7007592673780647,-0.9942970720553106,0.43457741892756335,-0.24365172007347674,-0.45551156562691025,-0.5733784512413564,-0.9821124792591721,-0.10737279748285686,-0.9193891978265449,1.3805729601747372,-0.49702254225963005,-0.7185729547507574,-0.5472791970308678,0.7967271633657929,0.26347629437325776,-0.7387161550381237,1.548564413870729,-0.35926702823473944,1.4575924502800046,0.5248552451265873,-0.54113886526644,-0.9278332754779463,-0.3109768172542262,0.3841285008102978,-0.4079478792872192,-0.7738802592880997,-0.17742945204313748,-0.8267172524291794,-0.1417619447089237,2.2313003220718257,-0.6662946912785057,0.4479029195329884,-0.8425465480128308,-0.2121393594583273,2.087600941997004,-0.7831092826295746,0.01980017214795561,1.61418850451983,-0.3985503445639959,2.929200393310554,-0.6166407815595866,-0.5681212194007436
SIDM00269,1.6233612514468123,-0.03840067748443327,0.6434894223625413,-0.6979859044474241,-0.5826519955816447,1.1542645798024396,-0.4842339192352426,-0.7576499020871534,2.2725675725721355,1.3739150925974857,-0.7017927496974604,-0.3231871862572448,-0.615564245237535,-0.8349112857465182,-0.7969606415087774,-0.6197279305247383,0.21393469474686022,-0.3837054173887544,-0.9464633208752398,0.3047198457371047,0.2506355056722889,-0.5786589173031597,-0.5644790438733306,-0.8788703363976608,-0.2543614405610406,-0.8389723514055611,1.4187565944899776,-0.19766568645470614,-0.7367735645534346,-0.022271413251526963,0.6418163036643595,0.1718686875466845,-0.7078252102937423,1.490189186946098,-0.14015526331488798,1.7921553400209789,0.7571712692532542,-0.4921393749012251,-0.7890912747321087,-0.15068959881520036,0.22131415048316683,0.18475933359197855,-0.7354286947244193,-0.1390034283878865,-0.7969356984485935,0.03476085211649213,2.3045714386185225,-0.7191694887258666,0.5017483100434889,-0.8639182696747653,0.9259118638225626,1.9457880377288037,-0.8333015476157898,-0.4915306825119086,1.3941599320092946,-0.14054984859625627,3.2511744996291942,-0.5887315272787342,-0.2528182156905562
SIDM00621,1.8488833072116124,-0.13864851237007791,0.3947218122313511,-0.7175335436245599,-0.6646893114486939,1.0170812525520694,-0.8092701292508719,-1.0230108491751924,-0.12977947906213919,1.358477056336135,-0.8749739259669299,-0.26275459658947237,-0.7551506971737966,-0.7145556483800363,-0.7741322968029287,-0.9048013378131746,0.43522296757507434,-0.8007769521894784,-0.9705436137312121,0.15668997059398282,0.1640783849217384,-0.6633680065100548,-0.5803999299340635,-1.0037343587479355,0.024339146996443527,-0.9353050496575518,1.563452978388931,-0.253145558561861,-0.7095992331681773,-0.6182635955121295,1.1945760750139613,0.4993683112265063,-0.7519802220519873,1.2397890606734148,-0.057245072210128645,1.3663416579502359,0.5836704997283042,-0.5725307845940777,-0.8194136496518305,-0.5687763012098755,-0.05426264821071802,-0.2775315247619458,-0.8011651940039077,-0.22742179603363272,-0.8595231004873339,-0.4835742274775295,2.091684315969899,-0.8661573702209076,0.2939341915768297,-0.8538447997406359,-0.7293627306206244,1.8818974461145357,-0.6265036259051876,-0.6700630753395737,1.4300262048031702,-0.5029397572410647,2.836837408649668,-0.544044310363115,-0.764471499055397
SIDM00599,1.6886770116856402,-0.36702435289315233,0.31483617594689506,-0.7513430569868302,-0.6737029181261865,0.6413434131509398,-0.7295894099130473,-0.9826747381721155,-0.8362964945761351,0.7520822838814478,-0.840802481518421,-0.35497296503535014,-0.8568264930817274,-0.7808042116700389,-0.9292552953650586,-0.850322763232184,-0.4245026416243434,-0.8762102570551593,-0.9453439377726489,0.37061145195186673,0.2656752168289137,-0.60293065764604,-0.48287140354095515,-0.9356452472557925,-0.3843272223997141,-0.8791811134837254,1.149223666326342,-0.8552990767706818,-0.7561086194225292,-0.6956263899581173,1.0678885127566682,0.38560736315570476,-0.6749203493667165,0.7615187927367855,-0.12571800504917233,1.5260308397753648,0.9352667738529507,-0.656127516621083,-0.8391468808471317,-0.4292961009235944,0.35817158480683736,-0.36864749106500305,-0.8409590576386611,-0.048155895856471544,-0.6676848233273759,0.12442235552358698,1.7789239366652716,-0.891713045030871,0.3936989128916256,-0.8820129125467221,-0.774779715578503,2.5315980654072288,-0.8205350944530871,-0.6841752141623745,1.8339184172902485,-0.4936279120062896,2.99296244269688,-0.6861463826025131,-0.698633595312445
SIDM00118,1.966640643279175,0.20320662826968464,1.0803577464896843,-0.7087872775944501,0.9507605118780682,1.1304830390239087,-0.8117371767045696,1.3253534230362478,-0.799392611364347,1.3393540002368252,-0.6620487194159173,0.17381520943337658,-0.845653127575244,-0.6980162954461931,-0.7904638559026157,-0.8097492189247821,-0.180162463109878,-0.8031132978917581,-0.9627275006292441,0.8175857980802383,-0.8110548861720887,-0.5547280061751687,1.1126014530086137,-0.7119178787880964,-0.06696907549913564,-0.8787406195562661,1.3634977383320723,-0.8664371824500943,-0.6416806997768927,0.2004323736456298,1.242403974636197,0.47118234577836715,-0.7050985907052807,2.1294014645496593,-0.0623734074359336,1.6798388699589362,0.4255240357327627,-0.621543333318754,-0.8142017597983282,-0.26696187854191106,0.3623572820500001,0.07841357861874715,0.1231846195408184,-0.03814375282007612,-0.8565662496840495,0.011242526915345618,1.4346618478733735,1.0651417667590357,0.24390587962268254,-0.9028591826486315,-0.7870651199058732,2.1238540380892976,-0.8050337129792283,-0.8418311456895189,1.9720491934846551,1.0708642257846217,2.8515497451412615,-0.6379811182098861,-0.69413724431339
SIDM00596,1.8897849743627633,-0.17691002200631337,0.5291685127096749,-0.781674254226666,-0.5763576563416956,0.918190498902046,-0.7366090139222096,-0.4386730253270511,-0.7962139282950703,1.2890564845141101,-0.8324034258942802,0.03364702534309954,-0.7986392650314218,-0.6692192094740179,-0.6996181576483729,-0.8454858456461183,0.049443212856868896,-0.863786728045406,-0.9934564053873642,0.5709094092508008,-0.6001929848503827,-0.5426901029930792,-0.6970592146254808,-0.9947606627167952,0.18895291446446388,-0.841086710181504,1.2671969159627816,-0.8509629425516293,-0.7108179356047852,-0.5857321999793146,0.6713776936900913,0.6043403052725265,-0.7749181838789618,1.6763986816206056,-0.10864293430942021,1.3839641621296168,0.7635613488970231,-0.5916265410938822,-0.8256764319350068,-0.3082817523794419,0.5299926443748479,0.6266190616662073,-0.3624432215478495,0.013289104015294382,-0.8192770724040568,-0.23065542441661882,2.040691441493362,-0.8462199098037093,-0.12012845288576814,-0.915311978099196,-0.5601560714631302,2.080790409791272,-0.877118654888369,-0.8785989376418076,1.332382283024027,-0.49851491878443216,2.971790802224534,-0.6175295915869382,-0.7685434739635383
SIDM01251,0.08501764364499777,-0.1859577890160362,0.7210582576768639,-0.6030627834552262,-0.5683684394989444,1.0895738052513375,0.21900132418684035,1.9848489318753801,-0.7807391595668822,1.288844748265362,2.9253538614329058,-0.08775513180345763,-0.745667971814602,-0.7686341889331918,-0.8376274403799148,-0.8490316844627681,1.4098124334917794,-0.8502479374217806,-0.9023695294920632,0.4666951239285253,-0.7657887857269631,-0.42270002414589103,-0.309738780854633,-1.0008790651573762,-0.16748433091821574,-0.7894221524057362,1.4243971663385797,-0.7155589829849598,-0.7423686079243303,2.413694015249515,0.443439204888861,0.29983838590695794,-0.359785187003241,2.2575870669165865,0.10688228541796409,1.833012745240324,0.7974962522922423,-0.5398413556134626,-0.757041646456312,-0.050741862028091736,0.30646101462324815,0.05928450575983581,-0.8054834542370561,-0.22880720380603684,-0.7002005052626811,-0.12836382460666132,2.0448810516982134,0.9547463448122874,0.9256329621311594,-0.863278172545235,-0.6794359360503536,2.358608335064806,-0.7301265477490273,-0.3807581463265289,2.2568751863093723,-0.427700225452538,3.16569369987946,-0.6144187741285487,-0.7076819870152277
SIDM00197,1.9550475747372489,-0.744638010433301,0.7470275544156184,-0.7790308640342019,-0.6362159606221497,0.34007695568296464,-0.5001998683581735,-0.9079631157577762,0.7152587803806486,1.0974664143387753,-0.8889046448465369,-0.2397337088684225,-0.6607767601852291,-0.7441938103273628,-0.7524964631672938,-0.8607078073127175,-0.047570566282191175,-0.8754622528187748,-0.9266905131116023,0.22435995192088548,-0.14365415873483084,-0.5286305072222927,-0.40447446663808806,-0.9356415489610949,0.024611821474766638,-0.8557052513310962,1.4015135498521463,-0.8879188257138476,-0.6959119000470368,-0.5500787665213521,1.041731846934846,0.46576645196191335,-0.6910519886951393,-0.17467911428832647,0.2916548169974746,0.9040596452303827,0.32591375815265666,-0.6205166248596153,-0.7642366425225208,-0.17561758155334906,0.029083507621175158,0.16166154365919666,-0.8938338698778954,-0.22438741373507043,-0.7928253415290444,-0.10148009344438734,2.3756913825910733,-0.8147941522875173,0.17695139269382318,-0.9360999276932734,-0.7264762106307944,2.2173300440714176,-0.7847829465736708,-0.6241758436072884,1.3748619167451055,-0.46785362765706107,3.0152371474199233,-0.5535276093723532,-0.7419066432259035
SIDM00810,-0.6763990049350508,-0.16358311049641502,0.8642082454107471,-0.6003019983772622,-0.6808657891039752,1.41292294225903,-0.7753633435691015,2.3879741153828093,-0.8374880988369854,1.2423539936769972,-0.8606326128979418,0.005789240548261868,-0.8131819179186317,-0.7072455582844954,-0.7308641219664387,-0.7978189635933234,-0.33359297568231033,-0.8767067645631632,-0.8853558263765199,0.6365663680889658,-0.8044219217806733,-0.024510687562537548,0.34680639332871543,-0.9635486705279942,-0.21264746550118413,-0.8178533749529094,1.525271052271278,-0.8267109877244126,-0.6741955868783921,-0.3041965009599089,0.7302867803363153,0.39762160217458925,-0.7151541781749351,1.69635906429386,-0.46301659673930706,1.4104710537914302,0.018679241208675538,-0.7694166927610087,-0.8479667400472408,-0.12240350899348233,-0.09848257328615019,0.6408724824334492,0.971844668385403,-0.1307664564362503,-0.8278665507923112,-0.2926259438465349,2.5960106266388316,0.5996578337473873,0.36627073199697285,-0.8095535949494099,-0.7072455582844954,2.30345200786325,-0.2875259048967007,-0.7212719413866696,2.548109268278078,1.3686023607609528,3.1249747092510605,-0.7687044029994359,-0.6691923642303281
SIDM00174,1.8729238875932444,0.2633794866807561,0.45269266178662093,-0.7486320259188698,2.868613432214074,1.6163885525171895,-0.6451141733481971,-0.2961407305553017,-0.913489724710324,0.9892754900931792,-0.7177342039086535,-0.3114611814912669,-0.6314704919352312,-0.6990789783708827,-0.7151525108687853,-0.8848078286318126,-0.5180042685377503,-0.876232198520576,-0.9546572703265116,0.6928858601181088,-0.7718923811258862,-0.5670883872495457,-0.09085883626334626,-0.9325823413060732,-0.19180911751810065,-0.7536673046469501,1.3538747776381996,0.7414517754763255,-0.7098375181158817,1.376589322138919,0.7474247025255746,0.5921307107068303,-0.5953093179266562,1.7847106849247718,-0.4002763431211322,1.735568933136621,0.4373902651866279,-0.5960725365997098,-0.7562139327586752,-0.304056565402686,0.30415288510201016,0.2172081720078456,0.4615797118741176,-0.12977164544041314,-0.7878834032374359,-0.5905508012883364,2.3820316187417485,0.5303723519614665,0.3089786005240383,-0.9223538546727627,2.73278942953803,2.5412059422333533,-0.5040068051869846,-0.3772542916445375,1.723717152490363,2.3281474967700344,3.1605700323786587,-0.6181772066171433,2.0167560247131053
SIDM00487,-0.2561619796843787,-0.19973821184163496,0.44060991425854595,-0.7025409144961392,-0.646563323648656,0.8057866423918776,-0.7318771500495882,-0.764142045400317,-0.7974702428549988,1.570850604829298,-0.8192857547772635,-0.03478484654600083,-0.8232140171934866,-0.6627003096155821,-0.901307781740721,-0.8255572662247374,-0.4829371299139372,-0.7360085021818572,-0.9532231151195985,0.5281359188143163,-0.8610848564258106,-0.6557543756706433,1.0655676877007942,-0.4801280740661486,0.028187368848178764,-0.6037121812202545,1.2302656142377946,-0.8529572380008265,-0.8370547907073186,-0.16235944226596788,0.8102051084414942,0.19372893086059062,-0.755950435500251,1.875768788933893,-0.2758349316441138,1.6156801216073702,0.8124803320298268,-0.43542418467032573,-0.7678385335312461,0.050671990131363406,0.4086243601713985,-0.6439217576134773,-0.7539995525791372,-0.09074281803910815,-0.7274341804500559,0.07127412770067264,2.427223376321573,-0.8294197082967713,0.23278541407584324,-0.8083917150156238,-0.4488115087201378,2.326848612274132,-0.7740188111636074,-0.78150082280799,1.2446567665395367,0.8480299323902042,3.1277335231051606,-0.6014669567919608,-0.6463101401949424
SIDM00263,1.8412011720722132,-0.5327464428359007,0.43433689768974365,-0.7260869151978987,-0.707434027546234,0.8462540999241855,-0.590811419100793,-0.8934380660905626,-0.814438920519024,1.3225810459281224,-0.8880867728964981,-0.2712061707824723,-0.7678719520732484,-0.8281318281556955,-0.8760843017338343,-0.8413308867946525,-0.20164798713686174,-0.8467336620324754,-0.9422498645193705,0.1979005106165489,-0.5934068580683014,-0.5983988228838634,-0.6089252945544027,-1.0262105589144752,0.00781559499757691,-0.6783737868197115,1.6966484488600635,-0.8808578508427738,-0.773704822631971,-0.2091178473956547,1.0334280072204969,0.315502238726775,-0.7066311885851525,0.1924732311759329,-0.4514872690402239,0.8616497615579478,0.3613597589247969,-0.7517122448737014,-0.7062051084519322,-0.3902415696199638,0.3987877408114778,-0.12698520583167516,-0.9443826741401625,-0.13311409601549232,-0.8001072541763781,-0.4074654612938172,1.813633083395324,-0.37253415629671344,0.5397191781134264,-0.9332827414974115,-0.843825363474632,2.4545088927782723,-0.7123503077886494,0.07242628875395651,1.4398058478046807,-0.4093552119639731,3.125549601122717,-0.5552415343904274,-0.7488993106614649
