,ALAS1,ALAS2,GLYCTK,MAOB,AGXT2,MAOA,AOC2,GATM,SDS,AOC3,GNMT,SHMT1,GCAT,PHGDH,DMGDH,SHMT2,SRR,PSAT1,BHMT,GLDC,DLD,GAMT,PSPH,AGXT,SARDH,AMT,CHDH,CBS,CTH,PIPOX,DAO
SIDM01175,0.9201145514066443,-0.8420853237166028,-0.5698167559000251,-0.8037944681082595,-0.6867011770297314,-0.6038121046532102,-0.8702331575345621,-0.8873834650810692,-0.7243754958658037,-0.7312285227201489,-0.6774458095263962,0.1876225864498857,0.7349625875090958,-0.3860529202414637,-0.8922892437766831,1.4695496123950667,1.0169112318516473,-0.31199522299181026,-0.9932279749072485,-0.6807607733854257,2.1296464071274266,-0.058412715905000655,0.9422761481101232,-0.7886250977320421,-0.7060201131743314,-0.6236555240283042,-0.7296646236174971,-0.820394254758849,-0.04129464250707984,-0.7345913350718435,-0.9118034384781087
SIDM00832,1.2638907745647405,-0.8623558649690083,-0.33579139772230343,-0.8601298680608063,-0.6848486383977839,1.0711395507180383,-0.7744769568906273,-0.7066496512802778,-0.7952312590522199,-0.7382657225319637,-0.6127293954936346,0.6626420211314801,0.8437811678996522,2.5015631183570273,-0.8383970324811367,1.9936224363449047,0.09259079074897791,2.0751776398015997,-0.972571136685773,-0.7497054701544794,2.60186260049476,0.020249541191700665,1.536285285733454,-0.8114367782818345,-0.8662535026025285,-0.6147070949076759,0.3755788036002753,-0.7267038901181722,0.12894207703698982,-0.6472223940981983,-0.961613721997986
SIDM00528,1.2589641320591882,-0.8590152271892927,-0.6736511893738161,-0.9094321397404393,-0.7590607614836035,-0.5546635699692587,-0.819413688935429,-0.7415107952139464,-0.8784186660446017,-0.7487413797168957,-0.45164641932531535,0.5692871679281659,1.3737095866476379,2.5942154821919847,-0.8953513858865728,2.07499797029605,0.5591659692259391,0.8891255753872052,-0.9336928409872604,-0.8154890537071651,2.0522696897626993,1.2100384394329409,0.9599916865393074,-0.7565056424736537,-0.8455656430864203,-0.6640030996131755,-0.20963530460193985,0.7115262326804959,-0.34633987706931174,-0.600763978965822,-1.0831880016165392
SIDM00371,1.453871620676711,-0.8467104531599906,-0.41769226885030486,-0.15213813160847345,-0.7399715100042007,-0.09000363776950245,-0.7825804940348453,-0.3468903997960039,-0.8116573384411522,-0.7079887241132117,-0.777979787913197,-0.2598444009615381,1.2209040615348392,2.4310536388137782,-0.6508505409832884,2.366749795599906,-0.36082731468827656,2.2380043522055315,-0.9734567137223493,-0.6286447431768709,2.2706441802316197,0.04733654231725716,1.2020936399091657,-0.8490962588339723,-0.7711563609849844,-0.5179924584112915,-0.7710955553125202,0.6896786742763722,0.7770917129234801,-0.7790247100641234,-1.0478903434289617
SIDM00688,1.2594883176906864,-0.7975927604959027,-0.4989533140440848,-0.7969187759061352,-0.6371521327064145,-0.5398275186832884,-0.6543684921868547,-0.8372703194482723,-0.837080733418308,-0.6542651265991665,-0.6868540833512687,0.7065940345676566,0.7242863756960817,-0.6548381079757039,-0.7758827917464045,2.1153517732018647,0.48649461085305257,0.7186864339391066,-0.9670697540991051,1.1383380569386077,2.7661971735716797,0.03933666645138838,0.9286019845566464,-0.6800311441359662,-0.8212352233648961,-0.6455883126818027,-0.7506047969652618,-0.781774447375293,0.1490183917191217,-0.6808176109994779,-1.0477119332163503
SIDM00583,1.4648290731680578,-0.8129968539953181,-0.6818993133379111,-0.8515081301784059,-0.7267569668983467,-0.5641639544711015,-0.8052512919846431,-0.8122405519320907,-0.8316825589281429,-0.7869451265570506,-0.6777940052509335,0.20491309644637828,0.5348208141418507,0.8848589857873743,-0.8616907835394196,1.3651799968739036,0.35028016364210185,1.4394472462069765,-0.926357281084092,-0.4506516534336916,2.4247865248808393,0.9138499528838523,1.268311800478712,-0.8295914205925305,-0.8450883034348782,-0.6768114467180542,-0.6532269419691384,0.1384264231244021,-0.31994332491819,-0.5400911187594,-1.0166215844087179
SIDM00188,1.1432958937473539,-0.8154365395011318,-0.6626452735655758,-0.9230266476321739,-0.6499112359307152,-0.2333790342414459,-0.6884529107339605,-0.7713621868959027,-0.7831916796798141,-0.7168899685804296,-0.7412722029138955,1.4422466559097236,-0.4579575115160659,1.659288474741647,-0.007748423637135108,1.956559449138456,0.27493045489113765,1.7113084610958629,-0.9065900173089615,1.180720235704394,2.492621460355138,0.5065919442535771,1.4695085721857057,-0.9113527625463906,-0.8504373635494231,-0.6967017541725337,-0.7239660298868026,-0.19016779944696316,-0.5277665079484322,-0.738419096290195,-0.9632106166831913
SIDM00096,2.0338281786820174,-0.8192453552233218,-0.687308541167705,-0.8677835070161075,-0.7127130097732142,-0.6027881872291921,-0.6271240628148524,0.6068059009146838,-0.8474380819109513,-0.8142065583416478,-0.6846848269888208,0.8760066907053174,0.8685605708345268,0.9454541734275044,-0.7380984241396215,1.9569662844305913,-0.07796533337920307,0.02709949634193341,-0.9473700528154612,1.8761818578190959,2.4748302911272235,1.0335138337630065,0.7581382409875538,-0.8226600265407834,-0.8392328810335834,-0.5543623097859172,-0.7716416742319242,-0.8453614454570746,0.03808466846123476,-0.7664498066986422,-0.9426278939601382
SIDM00379,1.2336527964858408,-0.813168100087115,-0.6444632799838602,-0.8187379753742918,-0.784272131494365,-0.5261280732583266,-0.6833273468331348,-0.923884632841209,-0.8002034625415247,-0.7079328727997031,-0.6372552546866098,0.500013734023632,1.1008212312174483,2.0685916568200393,-0.8906931177863561,2.002129431715635,0.19740882784573288,1.644947921327573,-0.9260824792721616,-0.7750883128890826,2.452599583183471,-0.06765472861905181,1.1547395893712615,-0.8783397057624267,-0.792394706466115,-0.6390490542217699,-0.8465812030434859,0.025657204307761403,0.5810753854323851,-0.7119267264753831,-1.034280378730064
SIDM00381,0.6133107892636881,-0.8461342525059907,-0.7243497879592855,-0.3108090837249637,-0.7108483815632862,0.47405472959018674,-0.8582871282344428,1.1406594017758918,-0.8763959053793419,-0.8351921384692734,-0.6605554661468329,0.7381597274289327,0.850424130151575,2.3857323331790754,-0.12696097976677634,2.0135474497370347,0.19756225552336384,0.995561922802289,-0.8215464463319466,0.10087133178619521,2.428188377240288,0.4712132882081738,1.3102192041910201,-0.835212584700565,-0.5638081982609863,-0.6679325466956888,-0.6518084255797699,-0.542069919897395,-0.7746057478116648,-0.48369417887103766,-1.0140733404954847
SIDM00606,1.2495234234047743,-0.9198002428985684,-0.6542413338563055,-0.9379324030841171,-0.5909697114137861,0.7602248709027086,-0.6347471432927433,-0.7300698648944978,-0.8535036041938544,-0.7189544613632133,-0.6459220365237172,0.7663885234979075,0.3534089099275526,2.194970056355223,-0.8550762429856771,2.0560546377495372,-0.20580021846669022,1.2113326630336032,-0.8804227140245835,-0.705198962260662,2.2487645971470998,0.5903287487896962,1.4187823828070592,-0.8565744998639777,-0.8466081840055404,-0.6456154195123079,-0.6121175682013346,-0.1070554523963251,-0.5382055851207457,-0.411145729629785,-0.9879525825001519
SIDM00541,1.1280913499878635,-0.8200597788211712,-0.5013168152441533,-0.9395787329811824,-0.7375964089776318,0.9027611790791998,-0.5323433453847731,-0.8456388661352182,-0.8602036690629074,-0.6562580628753899,-0.7053432910401268,0.3969086956732264,-0.11535222350411674,2.2527926913859915,-0.8205698521195015,2.128077964359972,0.27829277250579376,2.150451168856277,-0.9007516375063443,-0.7656542273277412,2.524604361413725,0.04538977158235813,1.386200819560483,-0.8691364379253125,-0.8455620629289459,-0.5938425421081349,-0.03339973868264627,0.01582539986517954,-0.4511492347447456,-0.6594244978182735,-1.0379577089468333
SIDM00808,1.5832143109719092,-0.8264357026710799,-0.7002862977913109,-0.8456254067686869,-0.6590873441189469,-0.5475441435211957,-0.5237943581058785,0.5414404412491983,-0.8416635282019469,-0.6935135260658549,-0.49965963508054767,0.24853553567189976,0.5820243831470334,2.6834621320206464,-0.580754711128428,2.4483527735617043,1.1577493862142656,2.02507825860116,-0.9106254250808911,-0.7985081822932386,2.445523145747649,0.9420409910161811,1.1039464258785354,-0.7675151756412764,-0.839552499463832,-0.46947634076933026,-0.7569449170498602,1.114146440854999,1.620085937408822,-0.3919466382277186,-0.9523529134623538
SIDM00377,1.1970603144634395,-0.8568750214094198,-0.6944092203994537,-0.8830108522812491,-0.6963534983680442,-0.566551671413715,-0.6230872971751482,-0.9379074724188988,-0.8256645877678758,-0.6741969222054385,-0.6809502921199241,0.626293779046341,1.0561382508722768,2.495468978181993,-0.778871415659225,1.966185501515784,1.1185111993891519,1.8180914510002268,-0.928593926356608,-0.7547324952139239,2.557629756763187,0.5393767358640481,0.9539275149757985,-0.8732869535777331,-0.8712688493328427,-0.6767020681511396,-0.7966675850615328,0.7299757757802946,0.21237838608706228,-0.34349641367495704,-0.9681257356517828
SIDM00289,1.0893732399844138,-0.8237380304264761,-0.6193239090923167,-0.9284781131340218,-0.7378468650749216,-0.5956802937168799,-0.6862177177314716,-0.9706421411885394,-0.8301237004396049,-0.7891035934797439,-0.6865380531627733,0.6168085943108856,0.24151253907933254,2.8510096510086456,-0.564649630875614,2.743196604544563,1.0563654952330892,2.055027176450094,-0.9875373735411745,-0.6581159105946827,2.166127225143107,0.9235216264912587,1.1272524686820007,-0.8463403356688081,-0.39194431703387517,-0.5474517964363159,-0.7400142852304005,1.0567943769135542,0.349823555967561,-0.6161151987297186,-1.0007172741954833
SIDM00064,1.5456669882061336,-0.8756322772916805,-0.6234736732806342,-0.8131715641140493,-0.7039767246178967,0.011449916677971345,-0.8026073224038226,-0.865527507249796,-0.8556518231047345,-0.820776937301029,-0.7764809839954341,0.7203113641281174,0.559131113060428,2.170884865498572,-0.8293408178746359,1.4397016349153078,0.5740970470498044,1.245117830230687,-0.9037999335961396,-0.1069075751500923,2.0417022447916766,0.9156919771824944,0.9567164035893433,-0.8250728679708271,-0.8296748865217158,-0.5523821387107003,-0.753762277755551,0.023175060583839308,-0.03730368055256943,-0.6980970865895353,-1.083567725142633
SIDM01097,1.0493682535882995,-0.8957703339821357,-0.7161463174354654,-0.8053891227897781,-0.7190954576598774,-0.06552498994533314,-0.6180502003372188,-0.8262134174186944,-0.873490371325271,-0.695424054737131,-0.7291843193128722,-0.26590685940605374,0.16618749116994838,3.0229818053369946,-0.499978266638068,2.1907086587975044,-0.12609109714186675,2.5434331915970465,-0.907661626803656,1.1486645220954934,2.6124962704184234,1.064883060237708,1.8817918129507645,-0.8695333390092637,-0.8489460742340322,-0.42603859040889425,-0.7421899202851784,1.1650387978766568,1.4415450026977807,-0.6313187613421585,-0.9780997061386968
SIDM00350,1.1707076874863882,-0.8342927937758168,-0.7519383909574289,-0.909497810252895,-0.6708189013588216,1.1247537193665351,-0.7511681758139067,-0.9521186397910094,-0.8542208346249122,-0.6635337434994276,-0.6274381230232379,1.0476133953501212,0.32349719426531676,2.2028771209587834,-0.8160512810759049,1.7906980135543018,0.4818947759949914,2.078461768491739,-0.9167412256629592,-0.6219459427963819,2.4256483267348847,1.0127989739323453,1.1824812768966202,-0.8298690930228309,-0.8267092090455367,-0.5238808505541794,-0.7552152019235786,0.18143898835101802,-0.013449547180073983,-0.5223260536963947,-1.0371920189578916
SIDM01163,0.9554264259577274,-0.8640146886493513,-0.6722664961741421,-0.8629309027727973,-0.5521965485742256,-0.5531379244446964,-0.5681940358155698,-0.7062206810439258,-0.8208347733498638,-0.7601049639640141,-0.9212964287240435,0.24765847962092694,-0.010847019004556617,2.6780441623401146,-0.7949630858234211,1.8981591562051912,0.5431092384230779,1.8533309982420114,-0.9919590165346736,-0.5731623237236952,2.413878752419979,1.2609104134746798,1.7814721810030314,-0.8039128033590465,-0.8186500185125656,-0.5420460867087684,-0.47405750561669135,-0.8786521625486983,-0.2433182724530281,-0.41261203128884916,-1.0727665078951227
SIDM00375,1.1819954797468328,-0.8549802183099365,-0.7662893672558964,-0.9774810683145883,-0.6382140659062094,-0.6233569372700644,-0.6067430375643609,1.3801875454914443,-0.8860566952616447,-0.7421281454282956,-0.7322992265160492,0.6061140622058614,0.5718865258101686,1.705701188014038,-0.9076812357717203,1.3427208038391474,-0.1281660560561762,1.5557332769490237,-0.9300611062897023,-0.21767760454166174,2.2154963863033967,0.5383378854701621,1.177938981122857,-0.9348832191451519,-0.9084739355460791,-0.31483677452106074,-0.7071533686284807,-0.38830420721336717,-0.5942251087573253,0.6147466062864847,-1.0291254076291905
SIDM00600,1.0772770934593117,-0.8854481181601241,-0.5713761393064704,-0.8954140548731403,-0.7111399987875676,0.36721572073309056,-0.7316724992232597,-0.8922049107096833,-0.8627793436372807,-0.7464005548538777,-0.8643400560475923,-0.23938167900981988,-0.22119043235320912,2.340878459797402,-0.842275697317926,1.9022396841299531,-0.46906315924684033,2.0058682585220464,-0.9217338423867958,-0.7979711155011472,1.950299309465334,0.6425893047272515,1.276698676899555,-0.8742848338672409,-0.871680579785112,-0.2544882667915192,-0.7294230048041019,0.7513920357534005,-0.367399526651012,-0.7843188878767834,-0.9870019916671358
SIDM00367,1.3856640761855545,-0.8516338433954442,-0.4897897746453955,-0.7188687920774752,-0.7063771382330917,-0.5427264987755913,-0.7161310428470489,-0.8826651228151525,-0.8541286305862524,-0.8384758536375152,-0.9173847070043973,0.5762484863784181,0.9229868792366349,2.791934161228124,-0.74473820658014,2.643580781266551,0.6269435706100108,2.414205761537409,-0.9152896824073126,-0.9415104228923239,2.37418145122861,1.3534976304819357,1.362629062075798,-0.8020942398510689,-0.8385730463086615,-0.6395879536377229,-0.7893027961948705,1.6118977953638107,0.9799701841692153,0.35648241812572584,-1.0116096686895089
SIDM00632,1.4781074868573518,-0.8052510377605308,-0.6761808393652369,-0.9563121600570192,-0.7949512786145886,-0.5691628079979442,-0.6269356361925049,1.1502679299874914,-0.8321772908319659,-0.5494529197937279,-0.767274774250897,-0.2960290337672426,0.7722935452640209,2.660873371937389,-0.337204000269483,2.709884457600262,0.3341193291565384,2.0360502883842635,-0.9017922363882914,0.9146130083984609,2.365842865754682,0.7138609420487961,1.4747922336231227,-0.8637359140721862,-0.839767121408246,-0.33169816099347843,-0.7287264819825326,1.217632570582665,1.7934664625531418,-0.4583231369451893,-0.9266780769230326
SIDM00550,1.059171271652832,-0.9076530214353952,-0.7499401009466417,-0.9126195847919993,-0.7233465736860246,-0.6228323969460899,-0.5913881954398313,-0.7497451533993655,-0.8873925036871402,-0.7312650297446914,-0.7828090976296658,0.5161401192699364,0.20943483793306278,2.6639698479231932,-0.6612606544516404,2.2326552618362285,0.26460532571783907,1.6314007832289459,-0.9479264421562101,-0.82442321801466,2.3195884223263694,0.8258116060245191,1.7746163828154549,-0.8951610375367278,-0.8653520045224384,-0.5891692713126907,-0.6497637388133252,0.6546574203929476,-0.5344800534129686,0.10355510123805406,-0.964465533262362
SIDM00230,0.588564185962499,-0.8860804583090904,-0.7314250387206739,-0.870984565341731,-0.6924450695388967,-0.6523635971149098,-0.6540861141996268,-0.9060270321839466,-0.8847758289060844,-0.6022216069283701,-0.22636205168203635,-0.03336352113326916,0.6017879157036011,2.6872764469889785,-0.809236199783569,1.882253455757337,0.3095560833111339,1.8001337053427582,-0.9839756534951509,-0.7237988021999927,2.132489514731045,-0.01572597281545041,2.1760235700608943,-0.8180638563951858,-0.8458447380782274,-0.6396214521097416,-0.5073394590720856,1.439498818995104,-0.7554042929729698,-0.6915083982654311,-0.8190691495866724
SIDM01206,1.3034327352048762,-0.9047422874300488,-0.755042020125299,-0.8363389922815607,-0.7557023164743268,0.3598047640358307,-0.6286657146404052,1.8726405304976639,-0.8461234728745557,-0.6278382117290894,-0.7526598837472067,0.19145185479499635,0.41324359617808243,2.9400661645295942,-0.8434607551695792,1.9663091772870442,0.8584073259593978,2.142321907203368,-0.9754966923288707,1.709948486995661,2.42247086476631,0.9475331873488348,1.5979013338507055,-0.8720829411444966,-0.8055089675066663,-0.4929379007215989,-0.6673923849149022,1.4919728049080105,1.3577670548198597,-0.5461743943029549,-0.9435069214463546
SIDM00127,0.6551654903549542,-0.8388968504519551,-0.7336362732994202,-0.8676402356289713,-0.7343745477278254,0.337214394573895,-0.7623522750528332,-0.5820431368288268,-0.8983604201426043,-0.7839290939863012,-0.7881358517580898,0.673407969368835,0.5496047948164265,2.081055906771312,-0.9432150773709312,1.5317147536260098,0.24702904464665976,1.213903604346962,-0.9993411195630351,-0.8284072294679742,2.249851477103927,0.25469590295088346,0.9209011738831434,-0.7947432764102837,-0.8557171525554534,-0.6015281805177097,-0.7926809909911634,-0.5004968032887454,1.5948574054777562,-0.5392508720928754,-0.9502148885558103
SIDM01042,1.5489250343151526,-0.8831853787211166,-0.6043825688217607,-0.8524253583381731,-0.7458294569621517,-0.4771794197507821,-0.5921931123326144,-0.8933122490657444,-0.7469680159503999,-0.6786289209508444,-0.40458801945024814,0.13893365417312906,1.3896943213224928,2.579225688500458,-0.7291604871800602,2.320779819939703,0.04632619596000789,1.7473971627646,-0.9342964471004208,0.6280086193513841,3.060639071260262,0.9057528785167461,0.8958679570458871,-0.8178355000470575,-0.7924736739483862,-0.6247320429478741,-0.16581783495575683,0.4389686281440377,0.44856031973897054,-0.578253828780574,-1.0151787919687396
SIDM00491,1.8111750064093188,-0.8329424479579568,-0.558920745374031,-0.9133514979045663,-0.6802314313217722,-0.5089546547933761,-0.24081594321375874,-0.937558107841902,-0.8778059865964831,-0.29062288301215594,-0.7202310978370325,0.1636880724088203,0.7378098213691204,2.875062765921801,-0.7238076496625984,1.991356059821423,-0.11264776960403518,1.8190388369303858,-0.9292422592713885,-0.7330377447717106,1.7538879078906655,0.12013902439879166,0.44141833969421657,-0.7623494097302497,-0.8371195974339996,-0.3591863936962492,-0.7105079717549577,-0.3748129608732649,1.0193428619551397,-0.45656998994576736,-0.9739485074059376
SIDM00488,1.0980170063183083,-0.9010472438909531,-0.7161618069227275,-0.8841253786378832,-0.6959928925602603,0.8314900775564644,-0.5977683402784849,-0.5173568969623253,-0.7992406508297829,-0.7763763021884243,-0.77015263960873,-0.016524190063181093,0.5840625356187246,2.4257567349427163,-0.7943508590379021,1.6605911353308218,-0.294592291945281,1.6939043185988305,-1.0102066526123596,-0.8470402693737719,2.3563030418483044,0.560489133045667,1.0769689554338424,-0.8293312868334507,-0.8673080167728027,-0.5792277339560922,-0.5450702361612967,0.9582359837124969,-0.45725464925098297,-0.6173637290168288,-0.9502311673101996
SIDM00190,1.4929807217152138,-0.8586238991794185,-0.6610737720031439,-0.5023698606708087,-0.7548695753268141,0.21030158843737093,-0.5244115787915882,-0.9463293659727252,-0.6885305701594188,-0.6986018999109808,-0.7142894353418671,0.7095586910192142,0.6227450476668238,2.772643958610727,-0.907755545631054,2.1828628190522594,-0.06738858239969577,2.475851011318209,-0.9640932235516025,-0.36309106225439225,2.543647953914268,0.706853821443781,1.6948817004005325,-0.7776211624817558,-0.8607898483484772,-0.598038869090194,-0.7639065361154047,0.9230185436864715,-0.33600784603069506,-0.7196127782246207,-1.0380374934867056
SIDM00542,1.0781841343380338,-0.9058339202796656,-0.6427884207754238,-0.8440226798212064,-0.7745394489654333,-0.5391657988898374,-0.7668857034986429,-0.7717905216190527,-0.7848224914025307,-0.8088768004988645,-0.6598644583346124,-0.5422676116958418,0.27103909279841554,2.7021229441135257,-0.8493249979203397,1.944687450959215,0.5482034570188489,2.2232957309170476,-0.9220083971633534,-0.6879631862884047,2.2442181243097234,0.9471247559285767,1.2006814473539156,-0.8543634555988537,-0.8095401681667925,-0.6274772268675307,-0.7636347377186148,1.1488818762064401,0.5469484219664149,-0.7407881304082918,-0.983019291571057
SIDM00198,1.1599287744658136,-0.8062243216948682,-0.6211186644184667,-0.8519780643163768,-0.6914045113119955,-0.05661734251788971,-0.7131617076119089,-0.8194014321022672,-0.784938536904009,-0.6881173271623767,-0.6876473648254251,0.4630932864275978,-0.10093300334278911,2.347787741637591,-0.8932951524847916,1.4825664165516215,1.233812750128649,1.6445189180059252,-0.9515229748396852,-0.7538087440896948,2.402680331899609,0.5971901255318156,0.5464181575870339,-0.8182182650105548,-0.729208937339369,-0.5784364574017531,-0.7895364695292525,0.5702042093766241,-0.41619856164618824,-0.4368151736490403,-0.9589886314000744
SIDM00269,1.568480115042933,-0.8847956807495356,-0.6860179423740954,-0.9025144728604682,-0.7118492884651012,-0.06057197161978272,-0.5634556184927068,0.27286715168916087,-0.7505095701566493,-0.5928993465340685,-0.9195543897765278,0.3679678683378634,0.6145185196032777,2.8859737785468575,-0.3225167134168883,2.51199852229557,0.9603520083487804,2.5533193883210923,-0.9101262254704234,-0.35649870270748457,1.9691396744497816,0.8117893213974053,1.8601065576661433,-0.7837770879582895,-0.8638594027163502,-0.4032002398567407,-0.7886980280224277,1.4962244862842287,1.5634032009992682,-0.3781545995915388,-1.0660065056966959
SIDM00621,1.22512685261603,-0.883810155851229,-0.7114139832620027,-0.8910918839768934,-0.7410498750841369,0.12219233728541384,-0.8353155632481639,0.34639703444243575,-0.9358127981408364,-0.8184474009298021,-0.6542105071737713,0.266616240103316,-0.36724289401559895,2.818392619431415,-0.8004382853453952,2.0446774986656173,0.7534090439445679,2.342216180963945,-0.9077788512413666,0.913509045113188,2.386203045171763,1.0837430680906541,1.8137600714145476,-0.8293719305620101,-0.8729710677485816,-0.640502125629089,-0.7509434925473035,1.0615818319769232,1.1792061577713284,-0.6098637971405164,-1.0299933372483834
SIDM00599,1.357632673069937,-0.8666013812614168,-0.6287660696859737,-0.7387129643417638,-0.6470012048006216,0.7631742002937278,-0.5289220815608767,-0.5302928931284011,-0.8663853499973955,-0.6318905274216375,-0.5974670683447297,0.9994052856673064,0.22712011724328418,2.751174866256934,-0.8443679386319519,2.109228393393767,0.43271136836627094,1.592817807715649,-0.9525973090929626,-0.7676333902288597,2.122150900948933,0.5946968291250198,0.7263220311713131,-0.8035330003713019,-0.7803730866894864,-0.3244877004043762,-0.5692706643322287,0.5752656186484162,0.24461492217180275,-0.6302731198145017,-0.9882145343007134
SIDM00118,1.70350406762755,-0.8595593974945024,-0.406867515489887,-0.8939197439140808,-0.6733796822144015,0.9312399501381582,-0.6152460232407889,-0.5729486460671922,-0.8690538402770623,-0.732123688733018,-0.6685481707846962,0.7811094985585094,0.5704956180287025,1.869805022804142,-0.7772757353691205,1.1083009714887477,0.2959619303702853,1.6627713162620157,-0.9736769273249909,-0.7271942476987946,2.647309848351457,-0.011471104705029692,1.4757765316913818,-0.7336845207773719,-0.8774053754967184,-0.5497027269371412,-0.5424097506025675,0.5293690973164715,0.8587825114842722,-0.6370080010876922,-0.9264496621186281
SIDM00596,1.4571321342011654,-0.8451741277079718,-0.43380858166094555,-0.935329369936085,-0.7682778173391789,-0.6085776667041128,-0.3242158193903358,-0.8895609099497122,-0.7411279281433992,-0.6604832210271703,-0.45683790813405156,1.4355885101031494,1.2029565558536306,2.5530946386689153,-0.6315211034648281,2.080394170447737,0.7629006769562456,2.045357263085693,-0.988303007589616,-0.1603111652542152,2.519751911688334,0.3185789392291996,1.4266793321778322,-0.821331629141113,-0.800917070979631,-0.6282457277887292,-0.37627353403739483,1.4595464538009468,1.0925482889069844,-0.25691207592918097,-0.9496695244124214
SIDM01251,1.5403567448534388,-0.8962752768980663,-0.7207812354789702,-0.8822683722356717,-0.7065705481784194,-0.5158663897870738,-0.5102909381373287,-0.8828144531394934,-0.80614366983099,-0.691742612029373,-0.09287969854912473,0.7377541931076205,0.7490543085521015,2.487673696737634,-0.2393218640191846,2.436416329145805,1.1089646040190648,-0.37014255053721407,-0.8716500482744792,1.283669498376142,2.634419533709193,0.6438465998190133,1.423130399430482,-0.7770163635684803,-0.8485150122564478,-0.3609924687320485,-0.725624674511934,-0.07492450117798972,1.5552666033545848,0.014263654151184621,-1.0114554728380558
SIDM00197,0.9741953328435587,-0.8944329556330052,-0.6047410830411126,-0.8566894174493624,-0.6994786044558686,-0.19872683230453775,-0.7005718420201598,0.615960502398134,-0.8191055563725579,-0.7234173300016152,-0.6642228193291048,0.34969918558977414,0.4962781081009633,2.7557125973679844,-0.7958515149438098,2.1396241827580273,0.749361661602761,1.7804293723199032,-0.9345378550915578,0.3802378585451926,2.60256180872186,1.1349125054518776,1.731391023562557,-0.804665176707627,-0.7677431702860369,-0.6716051356558228,-0.747664711901284,0.9033252112786974,0.6250357555716937,-0.611153277071836,-0.9681158191837766
SIDM00810,1.6680251801973183,-0.8972154075347611,-0.7404946686805967,-0.9317692247794487,-0.7260922216821585,-0.6244405361970785,-0.6341727975655299,0.5790973175646451,-0.8384958523968439,-0.7120302839209286,-0.5122645383609666,0.18941042683080275,0.7012163948678997,2.1624816036707015,-0.8295275066884703,1.9379405518031974,-0.12609957649058545,1.507140239941594,-0.8476403844023487,0.9846636333677673,2.1282931586598264,1.2723397432001653,1.0162694090897673,-0.8039341433877908,-0.8870656184915885,-0.4269936844853711,-0.5184326736779551,1.2073512541886129,-0.16276669704916286,-0.688267939533567,-1.0185483206143842
SIDM00174,1.254480364181847,-0.8979691588269767,-0.606998441146824,-0.9776835492345854,-0.5140830947361208,0.12333654413314654,-0.8049216990584944,-0.899486359970928,-0.6722876454542994,-0.520895517202467,-0.8436465702724344,-0.14599389527525583,0.8935121884541705,-0.4535216940798836,-0.785250732750819,1.4239879403826379,0.4487269891403772,0.6328227969530318,-0.8717142498769587,-0.704383209555957,2.081417908240126,0.37901954594693793,0.5955557829811053,-0.7936428358303771,-0.5322709957420274,-0.5363039593759286,-0.7637643457400604,-0.024986909927868825,-0.2854066446401283,-0.6818922228170956,-0.9193287062861573
SIDM00487,0.9388929762703637,-0.8467985576541798,-0.27337220732147477,0.07836932508888321,-0.6456470540837409,2.33386140618548,-0.5335496375428435,-0.6576387425852851,-0.8727123864506249,-0.677663136280044,-0.5205989822140131,0.5518165543475232,0.7609119756741043,1.643195199287916,-0.8061140457305358,1.7176159493847394,0.5706541016614584,1.8000557986001127,-0.9324260494818012,-0.7139977080791977,2.4106221103923895,-0.036790876424924956,1.4304137789507279,-0.8412285059745503,-0.8620330072504786,-0.5394305758258363,-0.44461435698016627,-0.08373058714883592,0.3472244491876035,-0.3394483325041293,-1.0485736299157875
SIDM00263,1.843146616097149,-0.9098241921034795,-0.7541662839158358,-0.9396942795615921,-0.7625794318106546,0.02211568223578967,-0.5375348644322798,-0.9679649320071684,-0.660195798166022,-0.5857129239841075,-0.6570461997982399,0.3676170757723494,0.3511991314979179,2.4892219615436013,-0.8674330364911743,1.8496513146721394,0.3272065278665695,1.4276910551906472,-0.9347636597761355,0.9457811898036814,2.4282411437955536,1.1196439198328403,1.3829373481550202,-0.8737315692402393,-0.7411020469595194,-0.5271519659719234,-0.8085947876803536,0.40949276256987527,0.8722114729267494,-0.6185839616803801,-0.9764812663896246
SIDM00277,1.5079718144700551,-0.8071956171669766,-0.700806561233595,-0.9187262371632973,-0.6829951507904837,-0.5276339619131406,-0.603106113951204,-0.9721099178779499,-0.8057497651356579,-0.7216580648354997,-0.8243600035580901,-0.1838779003541045,0.801043045605393,2.7349433707269606,-0.845798353372665,2.039634867619899,-0.1881862568613752,2.0181403459498166,-0.9514412028680306,-0.6294664655684461,2.3416764242096644,0.9870453291821759,1.692005959331653,-0.6959099759620112,-0.7503596648560149,-0.39959299026990847,-0.6912927370491968,0.6054170217778179,0.3498782839932368,-0.4486051456286573,-0.8788571314813396
