,SOAT1,LSS,SQLE,EBP,DHCR7,CYP27B1,DHCR24,MSMO1,FDFT1,LIPA,CEL,TM7SF2,NSDHL,SOAT2
SIDM00885,1.7282210379896414,0.5507326779657222,1.5732276707577215,2.296923964034711,2.26414973661864,-0.8552199819430255,0.5671980005947932,2.5293574289543437,3.2606894367830552,1.4749580222117091,-0.2658261824751353,1.5904101298225235,1.9293194056080936,-0.7569142156287905
SIDM00201,0.5329824804905008,0.5915408383630277,1.8358946290357963,2.2709207029441663,0.7801700217706958,-0.1049833085207653,-0.7025452479465832,1.5044326001904424,1.8015459786947565,1.873669354071705,-0.7309084824050069,-0.13275807400664857,1.5737359294251345,-0.95107621409195
SIDM00789,0.5839471882426986,0.4061594957893535,1.3497389810665203,2.4269523510352484,1.5597277996142522,-0.6140246865291199,-0.18985578185299304,1.8677149357131448,3.029242072945734,1.9428420421411465,-0.7570321922059977,1.8011191458203946,1.632288212573053,-0.704334895714233
SIDM01248,0.6114124980655183,0.04903894515146411,1.0519790687612975,1.239080878989552,0.0916157788657724,-0.7738306757866228,-0.6601858313589845,1.4889695900590176,2.256415072585358,1.2355279975239426,-0.8095481711996886,0.06811091133926506,1.360294244556329,-0.9976441647369969
SIDM00195,0.5587552434189745,0.7681317088343802,1.518364395899908,1.8802003140420198,1.2111578911425107,-0.6573361236095708,-0.5252185314536421,1.2289666661421115,2.8535085054845237,1.8151412537715461,-0.6933840912992016,0.5718363658313192,1.3777630620360235,-0.8761824744240686
SIDM00517,0.6233980443418999,-0.031187002373774173,0.6943303491931903,2.0351622478130325,1.3847438672566847,-0.9315112072227839,0.136634103135939,1.672045685652127,1.6010671777791996,2.1213853319928218,-0.20411854424938514,0.572977969214878,1.2821447247611,-0.8932697681963171
SIDM00534,-0.22970851522916613,0.11815118038596756,0.8638448163447376,2.1980683977678686,1.3434787071621463,-0.8113356558609679,-0.5359927330596364,1.867495065735101,2.8398945673614406,1.6051769737352448,-0.8489585302485342,0.10149112749517436,1.4132589677026897,-0.9249012958918049
SIDM00863,1.1539095239198942,0.6778036205804582,0.9998231011062213,1.6156274253744813,0.808540540661065,-0.6912275863092288,-0.6560470391836797,1.6853160786269352,2.30064847106976,2.0586623741300385,-0.542934447253128,0.4128366982821692,1.278581038449268,-0.8643692972407495
SIDM00211,0.8403317275428609,0.6768453990856425,1.6650820872170535,2.5045798262552625,-0.4601516172877355,-0.5999396925157171,-0.43980648647682774,1.6562178535172807,2.70873113230118,1.6135359962367863,-0.3103905114689803,0.5320242231960268,1.5605344757732422,-0.8712658860995836
SIDM00539,-0.5282967254682274,0.15035769588391598,2.3107824368116545,2.4814087774784666,1.962812875339212,-0.8365901159541714,-0.46571527309405825,3.0050736195621313,3.385421761264139,0.837276895211358,3.466673478606271,0.3313388718846385,1.720070680269226,-0.9577407083760657
SIDM00875,1.0422022662301484,0.39145221829842447,2.087486989100628,1.990025416696243,1.85926350761544,-0.521000446864184,-0.4874766085990278,2.022475538973046,2.84572520697041,2.3524668030056834,-0.5077370058789704,0.966196867075642,1.3600860078902302,-0.9716287826547616
SIDM00679,0.11555681479510684,-0.12772001544249217,1.7218325084238488,1.6816850685310387,1.5719137319033967,-0.8278029211081491,-0.2533291063741625,2.4772656695574975,1.9601008222254743,1.4032552780523997,0.7046545170579867,0.21102919607834664,1.413140920750654,-0.9738644296901161
SIDM01146,0.33283918402939655,-0.07353491306525799,-0.5179028798239859,1.048936102426628,0.8677098975690672,-0.6032852006153032,-0.3324395028306694,1.0509010240370493,2.2493036931083603,2.3794947565135542,-0.6438044714057444,1.2086036247775187,0.9722800049576387,-0.8349872116240271
SIDM00156,-0.07326861144179757,0.19270239401625586,1.5387318564293262,1.7778241215448787,1.0251771771094544,-0.7629825460047622,-0.7130339295229042,1.1874549044649443,2.134093638592207,0.9511379771425472,-0.7686730697553579,1.1513877126920706,1.0190385165496216,-0.8589150452360075
SIDM00420,0.9318904321104973,-0.021192322577343617,1.3656434838468674,1.7737025885376732,0.6307126675647065,-0.8209676645115395,0.20491568340089616,1.4150112264079835,2.1865552348852617,2.0845298549621805,-0.8002780345278999,-0.2891532504204531,1.1573953158865775,-0.9670726398095095
SIDM01145,-0.6746108453493616,-0.19727429753229153,1.3215805301442838,2.273511246576011,1.117143816540821,-0.776670626545322,-0.39766297436238757,1.587130972845971,2.822308337759993,1.5843457076294307,-0.6685841101212282,0.34059068723797553,1.2756482918290566,-0.8568183473616083
SIDM00256,0.25705732338699666,0.6709159775675583,2.245635360825309,2.558266468925772,1.415243287180298,-0.7972241662873418,-0.36346076314602016,2.4634296556081767,3.1543148096629583,2.0019529764102733,-0.6428744145207044,0.5024191323856604,1.8277101123483745,-0.8932008800045491
SIDM00444,0.6961257782073839,0.8213121363437851,1.7964080554768063,2.018268839149632,1.4436763126289165,-0.8804665074960193,-0.562015984566651,1.569710403368288,2.604086180533339,2.5173538388261765,-0.7176893220773708,1.076848897337287,1.4754741033387824,-0.8115930640429334
SIDM00137,0.006218632265054983,-0.1577252742605745,1.0659634513792975,1.5588367719576697,0.9118456446632371,-0.8068066514309591,-0.2841150301333822,1.4465866666936926,2.2069338269791365,1.519335686585193,-0.6645265396377183,1.089918205871766,0.9460914895661128,-0.8494015918749861
SIDM00569,1.214373568727517,0.7654681822367666,1.524971289479177,1.6294678917791419,0.30652924014524,-0.707199313374395,-0.15007092418071538,1.6528999895539067,2.1840141884681477,2.0428628660771175,-0.5610261609454472,0.3403023940105381,1.6767636388722775,-0.8253210859009512
SIDM00445,-0.30651988533825186,-0.026887992152627622,1.6142604930846336,2.554943358913451,0.8465278336084993,-0.9162530867331397,-0.4525470897135654,1.9596876525268854,2.5885654718501057,2.706694158710973,-0.6307933407685133,0.08406094410306296,1.5885636562822139,-0.8865770906159376
SIDM00094,1.3855235791387717,-0.0704603610820644,1.0778579640244617,1.9604363208338642,0.8260433428624482,-0.8910697222972308,-0.40726037856619157,0.8542267351506695,1.6781596902769103,2.5442478671271216,-0.7114694556338784,-0.4790001884463246,1.2568509363854417,-0.8552975904278066
SIDM00576,0.5225968985643086,0.5704046752264107,1.0260312927938304,1.4593021191305253,-0.07983855552492938,-0.7726001028114619,-0.688132483411777,0.7542042952117145,2.4499809578282963,1.7056043439213795,0.21942465450366608,0.48935980037117177,1.5794698695788498,-0.8669915596498448
SIDM00257,0.0694018874374808,1.1678289990332178,2.3000104821789904,2.2124038703247018,1.2334587548686158,-0.485625199406363,-0.32328370134840756,2.150711989362542,3.1713575842649795,1.5017971984714902,-0.6009215164274962,0.11756605572646422,1.6315471167695499,-0.8559066487032497
SIDM00835,-0.5735291623759907,0.44558823096869293,1.6625839071239223,2.6054638263249044,1.1850959172880415,-0.8808765066031105,-0.6579846584397187,1.929144057741671,2.36633777327355,1.7063855943715227,1.3057288077117934,0.36673344572758987,1.451079023579413,-0.8653660560115494
SIDM00781,0.417071483599639,0.5380651766752985,0.9083089213565823,2.2474308827516642,1.2969729888279178,-0.7302465527408887,-0.6748784493112914,1.5887459259657915,2.211180910118372,1.806607367738198,-0.6262500910765205,0.8875569627517378,0.8239640948709528,-0.8551566919231668
SIDM00700,1.3547491300350725,-0.015088183773810335,1.0702992091301213,1.8931027372326015,1.6974507210447223,-0.7948153150576245,-0.6482509584578217,1.3597828218767825,2.196337528141608,1.985086687485503,-0.6578046881615575,0.5161850610635503,1.4092574419708999,-0.7918479857633378
SIDM01126,-0.3399097949620899,0.644426408153488,1.8673965501022256,2.456828004626329,0.8269688514002796,-0.8334503795387181,-0.42827005176339356,0.9751395395957347,2.6209730364763963,1.5255632206623821,-0.6596744454930756,0.6892030486289528,1.2968848539518427,-0.8989276998540628
SIDM00259,-0.3393806491282606,0.04771801686003768,1.173312637015337,1.802450495086365,-0.24657003595210986,-0.6838425733449154,-0.684611607107871,0.6179397488338375,1.9320679762930686,1.7956203628994054,-0.6777269608182747,0.4826210083731781,1.0940113875754736,-0.7371488696274976
SIDM00834,-0.4740054835505906,0.45526232841127695,1.9724199968364233,2.7193793786901903,1.3086229187937277,-0.8367720257494463,-0.3187583674363273,1.639577319670692,2.6589073891274437,1.464529575102598,2.583682168173239,0.9685501966834216,0.8332164230203223,-0.9737403826159148
SIDM00814,0.8792495614473906,-0.12212146681187117,1.0700662076272445,1.6384571489203141,1.1592890881630904,-0.769235529331132,-0.6432158441221483,0.4992886780019084,2.5632583996701044,1.9829745863316757,-0.7697279535052645,1.7938721355580818,1.1596971463024623,-0.8498792646570329
SIDM00258,-0.3963153998852271,1.1097026068060438,1.797028147628117,1.9304695706289126,0.9813693443641919,-0.5954257143940839,-0.4734414915616507,2.008741262308801,2.859655035921526,1.3575959029571916,-0.5052230065150787,0.7960488243622094,1.8054912586516068,-0.8542626530065239
SIDM00577,-0.1168415025316527,0.012094292185194155,1.4255998053050918,1.6738429402830148,0.2612472500386385,-0.8362910678041942,-0.7168692172879008,1.244948935792684,2.337847713237042,1.7396276580278465,-0.3638075540540725,0.3666739311548313,1.0920623356578478,-0.8269167844229321
SIDM00384,1.4789401851560224,-0.5068702423421737,1.0514156755238067,1.959850308914887,1.1843681497848055,-0.10238152051174342,-0.33793627164724804,2.212049885013856,2.7029698680849634,1.8196204704565437,-0.634278861684165,0.30885628815612653,1.4382511349249951,-0.7816363730394494
SIDM00837,0.16474515935735784,0.09222399745614833,0.9371850705985054,2.1088691322398754,1.5654170730656143,-0.5346566917228349,-0.6579738937528423,2.252571014488893,2.384337394904245,1.305563355579621,-0.7360346674414722,0.7543031021006138,1.1647473090988651,-0.8742464478299328
SIDM01133,-0.5940900061118296,0.1724826868189244,1.0405556603843817,1.783098465742352,0.446077556484119,-0.943821953244486,-0.4863301861406838,0.8252957045640528,2.131075869608094,-0.21189829736558402,0.783584958174453,0.5928183065393222,0.9076477128479086,-0.7916692241165486
SIDM00244,0.1903086648666817,0.23167290305886945,1.6360379892305248,1.706335198272672,0.37563437290407947,-0.7036704333247701,-0.7165193414800031,1.0996929197796947,2.310671333057879,1.3372172323172504,-0.6603731718585266,0.5855085291334742,0.9160431470316374,-0.8358098142555501
SIDM01161,0.11748783352048758,0.6206580792845305,1.2776414290537232,1.5810930698369703,1.0614180101842106,-0.7738916897557273,-0.5619927155633075,2.128384043738307,2.6129518044455016,2.223251430741003,-0.7821880934308179,0.064800640618544,1.2854699989215717,-0.949679550903278
SIDM00579,0.10474467430546607,0.41385750846065306,2.110272218638064,1.873641315298943,1.2914310353246765,-0.7486294872020991,-0.4220751487661583,1.8657387419789548,2.8159415883613836,1.3280644541758817,-0.6985651864760264,0.3817532526152205,1.7899986102639949,-0.9539885840712556
SIDM00699,-0.38760815819916294,0.016062328353942404,1.5127885241788865,2.0652937792025887,0.9788896852041972,-0.7983160743821492,-0.6191482362607704,0.5418384769190361,2.4631049601470356,1.068389743419086,-0.05745866977625867,1.0918848931393208,0.7856992755907788,-0.9357673196994767
SIDM00721,-0.040351572180790725,-0.1492383857892214,2.214118410147319,2.510997197162032,1.074017124572034,-0.8720023122189413,-0.25305704834147513,1.852452173614232,2.9677457148032684,1.0917994092480199,2.0514734014726215,-0.03863396585563599,1.4577495957366435,-0.8414375986018493
SIDM00082,1.4243280661875284,0.15199258517855804,1.0235458273278346,1.3971545823935032,-0.8588598774818822,-0.7332169980706068,-0.6315271018764402,0.9406934193024847,2.9391266371167504,1.7032443453805344,-0.820534911932139,-0.07130947683677921,1.365871936909765,-0.9018915064106071
SIDM00320,1.4671741644640375,0.4145546722215745,1.872624267143048,1.9288819764157665,1.2736366997330077,-0.4108959672789108,-0.3470989562726217,1.879835377142875,2.7397277532165325,1.400679375342758,-0.652025528602867,0.20596035574205773,1.48289176448451,0.03489356218602312
SIDM00967,0.7039070962737435,0.09204665277737537,1.5406308335433108,1.7381732997464623,1.4575843064330243,-0.6535049438389962,0.2804532997037023,1.737119984216323,2.275676762082261,1.742981674542135,-0.6872449338199241,-0.11104786387100067,1.5030507071158838,-0.9520343651321116
SIDM00508,0.005713929694993384,0.204964427869792,1.4344169808810503,2.6151706125898464,1.6192179505739417,-0.7731204597795279,-0.06847349264067401,1.0217775053514582,2.47148964626881,1.7343194766410437,-0.6639961677207252,0.556665175246544,1.322237338749746,-0.9921241331748388
SIDM00859,0.7477415697814991,0.33539518257016077,1.6600517429292554,2.3178719288954595,1.1144441625194887,-0.6383792316803338,-0.216287449097392,1.8940166076286518,2.9727214424507094,1.1740361365112284,-0.6679786394313295,0.6603443282723885,1.5805115038129778,-0.8543463675956572
SIDM00393,1.022874490658564,0.02047666059409647,0.9942830586913465,2.26793232365009,1.7904032917897095,-0.5801919006187188,-0.6238108960911224,1.232272101053348,1.978980353235129,2.1429394550265104,-0.7653756917597129,0.27645233689365717,1.4235650432279243,-0.9522869566814993
SIDM01174,0.6670069636363479,-0.17583410053919132,0.7585048837040048,2.411574777078628,-0.034741795035929335,-0.8898486073481521,-0.357901157208405,0.9651648744912277,2.003646500475235,0.47125038356389426,-0.7435848840464688,0.17682184115979777,1.2787210126462463,-0.8904805520240574
SIDM00530,-0.8509466043743138,0.5158407975254515,0.6610325278170375,1.8130569137509838,1.0561049047818016,-0.795716197997244,-0.6841346725224782,0.6179055768896727,2.506822678044488,1.5598594254054892,-0.7842784559620563,0.3245269137277339,1.025881998013637,-0.9477023933543992
SIDM01149,0.11236372833579335,1.1599948196635486,1.687312107877096,2.118696433387383,1.423860135382409,-0.7494519900238127,-0.3030069459352237,1.4651808845234058,2.7178053747897875,1.3276179253531377,-0.5395116563210443,0.2578756063918872,1.4827769433937363,-1.0919752657305102
SIDM00243,0.8142922533012394,0.3962359355988361,1.2317380468647396,1.6694045089697451,0.7093045216298121,-0.835026060717266,-0.3055604326111426,1.118505041147233,2.1529687309828933,-0.277254441883934,-0.7262769817617474,-0.1989155414283079,1.619070333684957,-0.8690006435662008
SIDM00176,0.870163865734584,0.35425434949176127,1.3222616252193968,1.5371908404037617,-0.6980659519304573,-0.841837960959944,-0.6508719480737809,1.2220929932698372,2.1485970567319828,1.7091262611393505,-0.7421964227796791,-0.2952948134969917,1.1440497813036237,-0.7021347339790901
SIDM00422,0.31474620025798256,0.5159509859878371,1.2444429803296446,1.7792181908576836,1.3080264688567436,-0.4609428226476185,-0.6659896925189178,0.7933059339867544,2.4598173564580486,1.9493517913241272,-0.7190181703320184,1.2632322239626237,1.0849054847759314,-0.9954974008026731
SIDM00532,0.9097194552244017,0.9348210802300034,1.319647084613235,2.3572448346374393,1.0353259451408112,-0.9383938560576242,-0.29432476520805323,1.4579678743438265,2.4929410630121285,1.9807128676618209,-0.7440169881515072,-0.31069345330798936,1.3175733678636712,-0.9235124214728955
SIDM00077,0.7430220812187184,0.3053495621596863,2.0385945270531147,1.9661014407557507,1.254359313172224,-0.7737822462877042,-0.37034879864061937,2.039172871218349,2.3106855767990586,1.7354664341098878,-0.7712631300423205,-0.2804271713832502,1.7186756882485503,-0.939390875511036
SIDM00561,0.5865113726932297,1.5015854956747774,2.2160028297569037,1.9128539967339813,1.3251137244814704,-0.8134349206618422,-0.33433179220408366,2.519127976508593,2.865415934076809,1.7296991928292125,-0.7008979862781249,0.7142066037014914,1.8883957872519634,-0.8013268136556884
SIDM00407,0.6433733881524257,0.5450859029754157,2.0425064689262773,2.1351461442134694,1.0781039512873776,-0.7223171132482431,-0.411863991490891,1.954682508647469,2.4989559731443993,1.3098923838400491,-0.678392876788554,1.4328877427721893,1.1266574015329298,0.3443749090692518
SIDM00631,0.4928094848391455,0.39534613677145297,1.5802567563166916,1.6690068318336717,0.9060125428004767,-0.8408918921202105,-0.4077096459306338,1.8552753918082294,2.6664863657056848,1.6908940353756947,-0.6635716782836523,0.72802899015582,1.5823981630732613,-0.9062606159426824
SIDM00324,-0.28551931266905695,0.6685193311111146,1.8959204234589735,1.8173009680223162,1.0520238554245562,-0.9146517610867696,-0.2624014176506591,1.5871824266893322,2.8213019529052246,1.4924228439447453,-0.7763239752983847,0.4158651372447522,1.2124674637318844,-1.0160758474029539
SIDM00410,0.6236084935852465,0.3355828844037016,1.7364982692602797,2.4698406746412473,1.1004386460025768,-0.4488088496343144,-0.5203466579305295,2.154948358352032,2.745132102132658,1.4400663825633104,0.9471681309375075,0.4568238438936951,1.4167895064303087,-0.9589385672725484
SIDM00483,0.7004118061570599,-0.07320796268608555,1.1967445956735288,1.3864936695039929,0.7684353370649067,-0.922800485594357,-0.40441145776732973,1.119886517996832,2.266076985198977,2.004446715062398,0.08053262673508632,0.7482962960089898,0.7108874901638642,-0.8527824473109428
SIDM01187,-0.9115211601148296,0.610675618012038,1.4153993473493987,1.6191347850047908,1.090065481280284,-0.8959742895115055,-0.4044409273474001,0.6482870895721186,2.746319340530171,2.169027641637012,-0.7000644466300314,1.2658185373318869,1.5266002966722247,-0.9312793296899197
SIDM00216,-0.04542250112898928,0.9505339840622541,1.5719434985378373,2.3481626566993743,1.394907530898463,-0.8703472317599981,-0.3710679316337109,2.0514415464989586,3.1777133737004606,1.5506814486941942,-0.7110504873731539,0.7070079083077666,1.2257461766221713,-0.8652875537527782
SIDM00199,0.920272443599872,0.06557460972232813,0.8252375043757758,0.9352407319374438,1.0026718526401686,-0.7883571713110828,-0.34058556052387284,1.1100894702330977,2.200175486867654,1.7477952020107344,-0.7332841146084804,-0.36040112471774627,0.7999632141324903,-0.8943610642595468
SIDM00234,1.1164218054143393,0.9969437935417812,1.8336604550331723,1.6133823700591177,0.36575256564112296,-0.5215097720059244,-0.6127614548477267,0.867227534202289,1.9136490741126169,1.6812128323841167,-0.7795592763818369,0.6612499421692049,-0.18775711394465425,-0.9466903917685443
SIDM01019,0.28080110210322246,0.379516186967987,2.157132932957136,1.7445794741509564,1.52500928466527,-0.8135647997466212,-0.3897219461244246,1.0623208990978552,2.719243191410345,1.7981829202488264,-0.03907687481146794,0.4277478536790748,1.4533363475088943,-0.8812416921391599
SIDM01114,0.6477324508424663,0.40819477014201955,1.418138642471413,1.776404198017272,0.6130305046307445,-0.8730801033516996,-0.3562729296661457,0.9480294307894812,2.380219925787618,1.6721409213510037,-0.709819277217023,0.3400084711766875,1.0062484564072134,-0.6049738729490723
SIDM00584,0.7998925424998641,0.9548873352918696,0.866302387195429,1.384560095338952,0.7159043888451063,-0.9054206122462963,-0.6578226109235596,1.1478289908058075,1.9798227867632703,1.9303794373180232,-0.771826716852405,-0.34651916652221204,1.155240391391889,-0.8929526446517306
SIDM00043,0.5115733750538188,0.5965004514359795,1.9512883089809703,2.501286603930098,1.8419684946833244,-0.7308963501917307,0.045749674983424596,2.3805745613188347,2.8625937443728846,2.462537211020004,-0.10231387216931347,0.21074641060813148,1.8634102286352587,-0.908934998060954
SIDM00498,0.45717113913980567,0.5857295237851278,2.290867931043131,2.732250738995631,2.0342136821948267,-0.796919264866111,-0.10237711554436775,2.8269988795000582,3.1343425002745113,2.3167733697457717,-0.7176318778395624,1.1442645644983354,2.1201156118669973,-0.8608558253472164
SIDM00406,0.5813658816787779,0.8089981916827661,2.0501949859546724,2.17472442615723,0.705108169997561,-0.6067846131486246,-0.4180320539581077,1.9544406457709893,3.0345798837705407,1.15656245901082,-0.6720420480882506,0.9853053115256569,1.41063368927693,-0.8674494735165252
SIDM00193,-0.7674987579763631,0.5204369496531354,1.632921897198767,2.573574740563533,1.8230269227632556,-0.8508984425256908,-0.09783879331401571,1.9556529376005762,3.066014176968809,2.019045706383267,-0.6918751118657855,0.913713462597168,1.6769350776715328,-0.9927633500941202
SIDM00045,1.025559985579072,0.1665053193646067,1.9379902609286837,1.9931668315759252,1.6156425461345043,-0.8114624324955378,-0.1436646954621316,2.237902875213092,3.0398896335181007,1.5607747882639706,-0.7159526603466089,0.17273021175535766,1.7721377688319218,-0.9433576440718594
SIDM00655,0.46789052632098366,0.7095976474120905,1.5032178172539366,1.8260401850854473,1.3985512610049795,-0.7877251889232656,-0.11407807842747932,1.411588017336724,2.4502877717789744,1.049995681526903,-0.7547122334108007,0.5060176637547708,1.7829806436236897,-0.8470530496627332
SIDM00214,-0.8600361149467136,0.39420380921305426,1.612718171005951,2.3746141051267733,1.5535004615247177,-0.8005253489061517,-0.4593381068595071,1.8646804006620472,2.795852393562075,1.9820028793077904,-0.6014724249126134,0.7331604085508465,1.3203808850857703,-0.8334736666976191
SIDM01007,0.3535221960758018,0.93169889851427,-0.3346882253643594,2.2714872101732446,1.084319913429515,-0.6828862182659682,-0.5945700208627969,0.6621299569042972,2.8061767536172515,1.3579875677574036,-0.7359210609749384,-0.07377028223668816,1.1688512349543003,-0.8400007559241012
SIDM00262,0.708784927309318,0.6662205074064889,1.1700654586631654,1.9965966778876945,0.7788216855409311,-0.8184708978266831,-0.6409788111732837,1.4258586365599268,2.0979008445441543,2.1748375105349065,-0.7769847849572933,0.037612135700545384,1.2470481499383592,-0.9462768698657851
SIDM00591,1.1965124466734776,-0.07915660003625108,1.6743587736563896,2.050515352409983,1.5946577309763401,-0.7962821039541859,-0.5020765180638849,1.0945877749000736,2.4077065707872816,1.9457602497238633,-0.7404442895042616,0.5157213283331938,1.1945934160521747,-0.938031758774874
SIDM01197,-0.9757712653192319,0.7349241713575357,1.6414653342049486,1.7712880682431142,1.1688506854722103,-0.7249299688830149,-0.6368857628841,1.6568057923768895,2.5336590215636843,-0.20257291910342332,-0.7442346492207045,0.6113042077420787,1.825468227504806,-0.9616078953896644
SIDM00905,0.9245401502212057,0.4653665862346514,2.0640984058561838,2.37038970262262,1.339066633609744,-0.39098846839117596,-0.26241358064912645,2.450970851407927,2.610381153605107,2.409052917253675,-0.5443207794888817,0.4027489109210648,1.3761532407530108,-0.8946026848276764
SIDM00180,0.9357758341152623,0.42329880543678333,1.6161210256449152,1.9590679771051045,1.0762389916074673,-0.8935214179210125,0.6689715771422324,2.2571927995602734,2.5301734396759956,1.4065029421013093,-0.7244365769140501,0.5534539941824439,1.0253669274619281,-0.940388483114963
SIDM00323,0.7404031178970468,1.316190389925531,2.610139374234079,2.1478348864413777,0.7607573571935164,-0.7401728126246776,-0.14251879265716036,1.5168695075520922,3.008421706197841,1.440835848755734,-0.6035414182644854,0.4472279695867692,1.5538266856374847,-0.9793022049443435
SIDM00113,1.4558688796680226,0.34749363291025515,1.5745596253208731,2.205637343992182,1.3689219210672454,-0.8234469376296681,0.3591290300230651,1.7999748320588667,2.243211094728124,1.722252758375072,-0.5731803133488378,0.3226110109579837,1.245519157161752,-0.8517056774646643
SIDM00551,0.45621764380350033,0.341609324061995,1.8974233946545813,2.0848715221575778,1.3307263535996352,-0.9264718049687428,0.17587877557980333,2.073723962695739,2.7380779060069975,2.0232952783360134,-0.3147179275063894,0.5067418260693652,1.5370465492965828,-0.8107207632289375
SIDM00958,0.48651759459162286,0.8652734990238792,2.2192687162384805,2.9991308360577684,1.5236817637098472,-0.8149090974703982,-0.5935549724265254,2.1984235235381084,3.395647555547988,1.7290556216298054,-0.314392744561033,0.9492784766655262,1.2614990177559957,-0.6421536309718834
SIDM00659,1.289030813280278,0.5201805177738668,1.4295526626846442,2.2389400314711048,1.3139538378457225,-0.8232878801497066,-0.16685119697737405,1.711706017390797,2.4659087524114383,1.9461957848661888,-0.6864410089042654,-0.47957730313233915,1.7912949389510422,-0.6258341555462718
SIDM01168,0.6649063044427603,0.7727329257029192,1.8015426850595988,2.667017724245998,1.799144190800865,-0.7346887798374736,0.05079272134232347,2.5129282657197054,2.6684196213515445,1.800751077002529,-0.5886988739670087,0.920179785416843,1.7565135794119247,-0.835544340963499
SIDM00968,1.2085823588537985,0.16364826537405408,1.7707951968108424,1.8499012705994753,0.7528379381792163,-0.7468168317714573,0.1433991236396302,1.5395712123480805,2.464035422436417,1.5024489453272665,-0.7015018568819664,-0.15141513473761742,1.454205843283786,-0.8379220143996597
SIDM00250,0.685580254383472,-0.10195038401968806,1.133251249467366,1.6070620795893098,1.603567696828384,-0.9328530994274301,-0.6248865461294897,1.575810753941614,1.7336302243970934,1.453179585768158,-0.802013157507404,1.6531589871363797,0.8355168785521325,-0.8463405316618653
SIDM00252,1.3511126433844163,-0.17581333222628312,1.746226941204735,2.3946448960777658,1.3524300065944723,-0.7998569204635436,-0.21963912204715846,1.954628988224143,2.3069028175191826,2.0953441083566853,-0.7150834276273625,0.25425421246118807,1.5712338465780016,-0.7013151182451819
SIDM00242,0.5360411660527743,0.6141100348667184,2.328744820349876,1.9678631351731106,0.6380907075935218,-0.8190196524091246,-0.5391201297005827,1.8917524746003587,2.506640386856975,1.5007095845588414,-0.6315034416388174,0.5414067097359575,1.1008909041416672,-0.8657374618464483
SIDM00438,0.23342215015454518,0.7962384292827341,1.917642754722707,2.3103878241672127,1.0619829917488628,-0.8959030051237792,-0.4891504700630856,2.005620022831937,3.1211218547415998,1.6260075703991683,-0.558545905571054,0.8039080258997399,1.1959281905966193,-0.7843847329991087
SIDM00231,1.5118164836591128,0.7977613650943095,1.5679799990193044,2.542940590048953,1.5543964927437126,-0.8978264523329741,0.10420077646944903,2.518253376673835,2.3410201869617464,2.276976081151446,-0.7029745086965985,-0.2506731858848555,1.6263205243968661,-0.9020112892739289
SIDM01011,0.9654067690086403,0.45899774868467236,2.1237506767472993,2.3226716512915235,0.681114219266108,-0.777356037085814,-0.3723461475088245,1.5782742910168608,3.0246335833960054,1.4506650663773426,-0.5593365882909231,0.6190195132536472,1.9446170488086478,-0.8701592163189186
SIDM00182,1.2413153847508014,0.6882138428184249,1.1548054657368874,1.7168336915656697,1.0417763727462541,-0.6843763019615381,-0.6145762231633614,1.0286297663836805,2.5234008577214717,2.0442768337484027,-0.5933102992172054,0.5442385449406048,1.2532228346650816,-0.8515974029733795
SIDM00969,0.7043141061382349,0.15335488471742295,1.1349298978941533,1.5840453653851008,0.7276026456254507,-0.7480698875863541,-0.046701125122573045,1.4827075137229817,2.3709149581485263,1.8332937203632529,-0.621709155347302,0.4637674249516095,1.088187511646848,-0.8177005221109866
SIDM01120,0.4609653335474217,0.40080322417225817,1.2628011953826028,2.0360995630213963,0.7380054376023173,-0.7562940009409037,-0.567957349220103,1.2000723350953526,2.1239847444444697,1.6462571547886637,-0.6920936351331682,1.2186701522880015,0.9556422378579366,-0.8824103798005987
SIDM00317,1.1217304308568956,0.194930010492984,1.3869855015991677,1.967237930860783,1.1757575129891527,-0.9155208692362673,0.2552949102898004,1.6359840150783667,2.327369369540373,1.1905236704488762,-0.7603602127690253,-0.49549355854973476,1.3610666860341405,-0.816951156506577
SIDM00719,-0.1270188454082618,1.042497583457988,1.9761435422537252,1.802299217814578,1.6383986193615394,-0.9444749606761847,-0.5699051966509785,1.6227151997812925,1.9706441227658749,0.9297632499687091,-0.6552259888973208,1.5702799745352805,1.088171529379398,-0.841571139799025
SIDM01041,1.2810352539166878,0.5801912036203533,1.189094491053818,1.7456229650802992,0.9788711583037554,-0.7213346881154101,-0.5946829070243442,1.077965903713719,2.4928756682392073,2.0517085285381382,-0.6310938784303447,0.5012219978054248,1.152706351029956,-0.7642585450084372
SIDM00668,1.140765049891513,0.6244205468557932,1.2874992393344324,1.805159375009132,0.6931556237283127,-0.8171648306511772,-0.4463342068809458,1.5276259523397115,2.594138444317977,1.3699511889014961,-0.5792754554737759,0.7059599299645551,1.0724885479958204,-0.6079191059765339
SIDM00056,0.6954519814500647,0.14579579446653523,1.1613454149598539,-0.4871150473779459,0.9086347622108701,-0.7627622666279136,-0.29475725459663843,1.4567434874491547,2.1128706878949917,1.5681264151892031,-0.663516778826028,-0.15634101230597475,1.201830411972182,-0.870562328338388
SIDM00181,0.9395530765190383,0.3687766409155685,1.1184952317876617,2.052595295190866,1.0395280426780256,-0.7886071031980749,-0.4736444056742026,2.048738673202353,2.3623510815462123,1.7237545106815897,-0.7481122842695209,0.09752531161463245,1.5657571861387598,-0.713041476226874
