,CASP9,TNF,CAT,PPP3CC,PPP3R1,ALS2,BAD,CCS,MAP3K5,TOMM40L,GRIN1,GRIN2A,MAPK11,GRIN2B,SOD1,GRIN2C,BID,GRIN2D,MAP2K3,MAPK13,NOS1,BAX,NEFM,GRIA2,SLC1A2,NEFH,GRIA1,MAP2K6,TNFRSF1B,CASP1,CASP3,NEFL,TNFRSF1A,DAXX,CHP2,RAC1,MAPK14,MAPK12,APAF1,GPX1,RAB5A,BCL2,BCL2L1,PRPH2,PPP3CB,TP53,PPP3CA,PRPH,DERL1,TOMM40,CHP1
SIDM00832,0.10151609755385596,-0.8375911945078467,1.6346078855565986,0.5545181875196494,0.45706779628022,-0.37805611196894434,0.9879314729760638,1.0519527516848306,0.9617936066215819,-0.716370176577349,-0.8855851706557061,-0.7960151163348812,-0.7461961675097027,-0.8152956822995069,3.089890003113614,-0.6136212659706554,1.8145524735878529,-0.7562530190529742,0.9655226537339513,1.20717098791458,-0.8025446508620708,0.7492906697647427,-0.8504108738697949,-0.9287974016922202,-0.7556151177469123,-0.9491969016769317,-0.8211852864399484,1.2440222754544343,-0.3206761084052809,-0.8452205409483876,0.9756243800093551,-0.8394720857849423,-0.10014246519414612,1.01889942087029,0.26650236758191925,2.6437928712777903,0.48186562286383444,-0.15668126112320513,-0.5322976808508257,2.707651440809766,1.1655701757908707,-0.8250277582180424,-0.0759523697924974,-0.9477740766139457,0.8063417655654612,-0.8298011277971982,0.6372282514078919,0.36443336605176996,1.3370981310529422,0.09838095220424034,1.5497335510273202
SIDM00528,0.0488513620778927,-0.6974602226351803,1.2137737685701124,0.20680946413198759,-0.18605296997510046,-0.5007930870212326,1.5166895969577703,1.3452464515567697,0.013175516259257286,-0.7737563613904622,-0.7497764086100506,-0.9337146694756754,-0.6381897817007499,-0.8437566141099219,3.291568106327517,-0.7640486127923044,1.8443624452419467,-0.8724556102403372,0.6575108150222372,1.6802514986172783,-0.719760963239741,0.8628327328384806,-0.8679525518458325,-0.9370824538108333,-0.7392635977579018,-0.9189370076154026,-0.8759189735779046,1.8583985024930887,-0.7426518544091216,-0.8457384807532747,1.2267348754337726,-0.9538121536968884,0.32446704751731487,1.2785552492388614,-0.7243913955662474,2.2949733240091907,0.3356034974951121,-0.47464881502009115,-0.4104078666323797,2.9433033484080164,0.8218433557327302,-0.5067656203124832,-0.12189435066400178,-0.9835897220202227,1.3252298772534796,-0.777951071887327,1.3296542814458374,0.4165743240170096,1.6021974594990998,0.16616505072413873,1.041516051014067
SIDM00371,0.4470533358194064,-0.7875858267129953,0.9861506422874144,0.5088061891196695,0.15376331674683863,-0.37476892512521315,0.866442071757539,1.5253146962392299,1.9443433155544863,-0.674848989293353,-0.7979057377223321,-0.8249626344571452,-0.3739784238289345,-0.9216508288861701,3.0616301663640004,-0.6639116969354685,1.7099456557440864,-0.7953370887136927,1.0090889527544795,-0.5278480548570159,-0.7794574408915654,0.5171663278471523,-0.9055257984353969,-0.9044775339185291,-0.7210725508725916,-0.8755869337903456,-0.7639132308366685,-0.2914886773518111,-0.6366987397795499,-0.7910636223002849,0.6312409223837604,-0.8086088556202408,0.6483999260368557,0.8045114452817559,-0.8714531464593525,2.6032528136906414,0.244441420070609,0.5065913347368433,-0.6078208406921874,2.9676143771900265,1.4321874208516883,-0.7098117270539085,0.7926555764617029,-0.9961913123245772,0.8952371373832348,-0.7566880790842725,1.1991720534133314,-0.01862206244491456,1.83819292752562,-0.3291364589086005,1.8282709517333153
SIDM00688,0.7017348151185394,-0.6913707857556417,1.9288473373742232,1.4623141620422317,0.15647704039629695,-0.450703006046194,0.8556795410851495,0.9290471062948743,1.3405288218814735,0.16009823182030475,-0.7662528191963626,-0.7222777333446867,-0.41736548432312903,-0.8327915748005416,3.3316576344791655,-0.6137897500189605,1.7930509928761942,-0.7462739584760113,1.5202608408855074,0.6687141333095837,-0.7721311847232127,1.4378365703578169,-0.7395435446569716,-0.8874059812110418,-0.7854943062813756,-0.9054641314057785,-0.7530952924139378,-0.1795351075444583,0.388814472408855,0.8105644775626774,2.631213339637135,-0.8128273873272338,-0.6031222860070606,1.3214593056358572,-0.8203736556985579,2.1602638041149684,0.07110902007269297,0.7648485603883938,-0.4926891708669168,2.0728755292513443,1.106581716598811,-0.7419450285446128,-0.23072020963378106,-0.9027470382986365,1.4132343673363812,-0.6755325646190893,0.013016638804338818,-0.20385483872620752,1.8322861710552938,0.2068371242612052,1.0733927954971054
SIDM00583,0.08380047483081597,-0.6586313676431038,1.4356067662589413,0.29151186588769606,0.4363974584778214,-0.17095356240488274,0.6952991324356599,1.1136146396263755,0.3789737965936097,-0.7750791243493994,-0.7557535360444787,-0.7150207999718626,-0.5167043907787612,-0.8333460122042705,3.1788995982226322,-0.6930764475170845,1.805749145523234,-0.8457687470359516,0.8095550303592485,-0.6196191699925226,-0.7946294773283046,0.8257309065374585,-0.8940417966741534,-0.8861790981255872,-0.7680489409682779,-0.8660437815968375,-0.8279248957010552,-0.3202887602242536,-0.5550278391792459,-0.7913450942804932,1.1959252128173676,-0.8284691516366236,0.1559448668141731,1.0436309239283623,-0.7645697532094368,2.4974852595841295,0.047597199529508076,0.33459389671255846,-0.5358091423729184,2.546832145931022,0.9320484083267796,-0.781997686445941,0.2042495899266716,-0.9617994684847762,1.1536527790314193,-0.8128868560115862,1.083777733145334,-0.2054026065272187,1.5939011059590706,0.13362980041795722,1.1221945363842085
SIDM00188,0.27659184060888886,-0.7326263065827623,1.012735958831521,0.6558215307945041,-0.014450469337307106,-0.3960038793921021,0.6275983486175579,0.552763414852839,-0.34347774014272475,-0.9024581760178374,-0.7727688793926929,-0.9021028245689617,-0.6184873000420344,-0.7730247945901753,3.385442292983615,-0.6556409414012979,1.4868583781940226,-0.8021559476382211,1.0736542351904963,0.6165586517754061,-0.8141320434943808,1.6405675372261916,-0.8428720981250541,-0.9125302527811013,-0.7644283181582295,-0.9109884631980122,-0.8285911397409148,-0.20291934126510155,-0.6255560299784743,-0.4442695827538867,1.13652502827462,1.7950618209800375,0.3438086086012945,1.0501366829220258,-0.7801636880555062,2.8097398699173346,0.3650435688294269,0.11175354602855547,-0.35204473782795126,2.5497213464690214,0.9203197755081981,-0.464321369784154,0.5965531778797367,-0.9423838135359801,0.7207146595825308,-0.6636947312146547,1.1279041936310392,-0.4623248812849065,1.7465001512977862,0.08804681794853343,1.1554635951304708
SIDM00096,0.5712895913021797,1.0120988155140505,0.733988309727233,0.9540843488498506,0.21489684982558097,-0.4197886873698582,0.8584157968874379,0.8362509006831387,0.061293151847587206,-0.32567016045631636,-0.8183691653180446,-0.7951958124632283,-0.3265209640325776,-0.9248087156289413,2.953602864791248,-0.7207531423355618,0.5335747558046211,-0.8773457225897905,0.8606864118254237,0.026243975910159693,-0.7278565133505336,1.455962810589661,-0.8173993933487979,-0.8224497995106713,-0.7097466437419823,-0.012541705771477741,-0.8288194511049711,-0.23418164553934237,-0.6881941166296863,1.2090972975247862,1.6296127855928277,-0.8271067953569943,-0.09852065536396615,1.2289808570399343,-0.7697474714845257,2.536980925075614,0.2986385946069177,0.7821114517381229,-0.470165202223185,2.789058094954086,1.1609591789752638,-0.6127872834822078,-0.300756413204949,-0.9671614691865059,1.0738496933979904,-0.7396769882715823,0.3959340112820705,-0.26273757587768937,1.4473144170363534,-0.060111319369239365,0.7579103064353833
SIDM00379,0.23985770299915607,-0.5162023590174551,0.9294625893493436,1.274968306473839,0.09188123294509155,-0.28903225115373193,1.1862548884535478,0.8189440200545084,-0.29781995833820873,-0.6959114898247267,-0.798063762331896,-0.8542302188169955,-0.5645921561830797,-0.8335784384681925,3.196904942922605,-0.6242846463159452,1.5580721264772852,-0.9501574606751473,0.8085075712881615,-0.3945496768108581,-0.8184892018517529,0.7718736427698184,-0.7845199641573801,-0.9282554508431178,-0.7285656093063141,-0.9754928793903104,-0.8511308845889519,-0.41635061774070325,-0.7832300456851782,-0.3512138999744446,0.9213194873720341,-0.7569983269829385,0.08213828592707191,1.443647086686983,-0.855828338570392,2.606417034874675,0.3413719173330396,-0.2531044538415488,-0.6124709582053148,2.935179587992782,0.9637763421423761,-0.8087882983533433,-0.005529874081544793,-0.9005332183136925,1.4959487330494181,-0.7415308850987573,0.8578947145467976,-0.28593196845060864,1.4062577741856426,-0.01721082738156858,1.215486974717954
SIDM00381,0.7275362257506174,-0.76905384084125,1.1042994605024636,1.0504420786946875,0.05625355850064469,-0.4721168872050594,1.052856264419308,1.6252099935274464,1.5502230848657257,-0.6434589317787294,-0.7544753010836285,-0.8994464351286431,-0.7091298305688012,-0.8410297393363388,3.2744251120513836,-0.6642787755444131,2.048574264589495,-0.9215977566780327,1.0002747199178745,0.6606120163658721,-0.828801552390748,0.8625948726990792,-0.7737821842611616,-0.9603872353995099,-0.8288809030898957,1.0104458957841582,-0.8615253923615027,0.4614743039999059,-0.5918582058021448,1.2434326219825884,1.1910831443435081,-0.8960342413246486,0.12115394639373699,0.3346624013146722,-0.550380397840798,2.4203866488870944,-0.2576889932595181,-0.42045065969771556,-0.6405618289869938,2.932189830874891,0.8992003743802408,-0.6929143224301214,0.07883989970869511,-0.9692936315049319,1.1868613251022628,-0.8003874861578971,0.8460465562361564,0.46671578488534415,1.3516419485303677,-0.28225619123924395,1.279636012260433
SIDM00606,0.09606042908681205,-0.6825294072304487,1.4195568667935052,0.5605191825997317,-0.1018343401372689,-0.6220876904390032,1.1663181144378332,0.886049972822794,1.3504290980677642,-0.40739744909217596,-0.7809454643467303,-0.8968082888191847,-0.45155255228091906,-0.9112131713743936,3.1220694707569123,-0.7192949554675651,1.9943817583190706,-0.9728790794452375,0.9815619708517934,0.8738859272712061,-0.5512299757748167,0.8665289529654219,-0.8178928012213587,-0.9090781570474038,-0.7315987501465476,-0.9665505594002293,-0.8122083583320099,-0.31543056384283347,-0.6808161677332429,0.5264453070079604,0.9203219647914904,0.4396359503531131,0.2044222598334088,0.8399010751711493,-0.790915563023934,2.626170724927151,0.0945985901334197,0.5821721314886947,-0.49476626261264045,2.972270333526849,0.9136154103255584,-0.7369044479903035,-0.03568556157849801,-0.9803306457249581,1.3469001250613757,-0.6952491589341032,0.9004458764219082,-0.35084077675353925,1.381284438342611,-0.011917867730093169,1.462524429578453
SIDM00541,0.19414872594969973,-0.8203281204103777,1.4636682114902608,0.5580968816081473,0.1134456550728554,-0.5107919841618762,0.36484882369087995,0.9179089890250771,1.4928037404786592,-0.71702791549887,-0.7399488624096475,-0.9637286206797934,-0.6354677174705285,-0.8846674873514432,2.888143497117236,-0.6542562051937962,1.3615774072645903,-0.941248459904528,1.2708940909742017,0.386033098413944,-0.7706176812076427,0.9540797007275827,-0.8863463276111668,-0.9097912339416917,-0.8023062636140432,-0.8440928982377941,-0.8433976075334352,1.3939819195856649,-0.22560874706867223,-0.8023950568060841,0.8728727278997896,-0.8772737791439177,-0.13560603489632517,0.6862940203988696,-0.7472075079440527,2.4439121917431357,0.6979820694969113,-0.649059128823607,-0.52788981128553,2.711560950876707,1.1386136625433274,-0.6763977914685987,0.26327539599874766,-0.9838424264531116,0.7534829866791438,-0.6743004148720027,0.4124783351911518,-0.09657879880796157,1.1761379695574306,0.09000129360424076,1.5937231428876089
SIDM00808,0.5837798013396873,0.8887036768363806,1.2780844260719644,1.149529172781593,0.18872944923730786,-0.4661130626235587,0.9986294294215874,1.1075487315699004,1.1750279607503906,-0.2367576495621285,-0.7813229977273922,-0.7246105804854575,-0.21917810722376344,-0.8779025571811608,3.035925642080502,-0.5621042230814869,1.7182528988566,-0.8258698754962266,0.6947606830159714,0.6186510226340299,-0.7870216846426991,1.1576091885139597,-0.8216872541778211,-0.999217310518792,-0.7566393836061934,-0.9274226101488152,-0.8183871532571578,1.3396426321823194,0.39719135379684123,0.3441125554808666,1.3756013808219787,-0.8179223345726615,-0.7465399331777066,1.1188179240913425,-0.7949974889901733,2.0362623761898955,0.233434861395147,0.5306452700591109,-0.47072648731678257,2.449471338656296,0.9288127550031394,0.4192886705216001,-0.3155177467960052,-0.9120827770957234,1.411899919527745,-0.6703551295578293,0.5743313761475073,0.07621992041944928,1.6734527992518045,-0.2534503203922682,1.1475313169351142
SIDM00377,-0.048645110368413284,-0.5234491999232661,0.7399089012168782,1.3679957480716944,0.16419565917371956,-0.37521135145731915,0.9041231990328171,0.6948983867335369,-0.32348804577574164,-0.6817035686341766,-0.8414442708440782,-0.6661372853404598,-0.703683549430033,-0.7903259207376948,3.1665784697082224,-0.7600094549435422,1.6280985607069667,-0.9678147310907442,0.9247297580614816,-0.7126446629107547,-0.8101320999112688,1.1175290799248394,-0.8274841980258175,-0.9494100151069274,-0.7212304201526738,-0.9475615551025222,-0.8109995208967646,-0.3667017139551002,-0.8074332094261544,0.08523250543450309,1.3173668922298711,-0.8985973159481431,0.19293502234314966,1.0610739033103218,-0.7991406929843599,2.388415287311823,-0.007557510579285572,0.07636522114938894,-0.6438903055153379,3.054551405023453,1.165359733061532,-0.7277613234292796,0.012594457654988518,-0.9723017819757481,1.2850993699003983,-0.5686621948417324,1.140825006518464,-0.30768659087927935,1.7225389183782052,-0.03787965033235965,1.2495934278628313
SIDM00289,0.23350578198412486,-0.6846035315059483,1.5888483827909612,1.4818553141037796,0.5224248079263947,-0.546635829030912,0.8118348756310443,0.8210816566191854,0.8087601891205167,-0.6831723932796243,-0.8744455146342474,-0.889928357086932,-0.6123732098745572,-0.856401757225294,2.856832022524429,-0.6863309481334914,1.4287656299204867,-0.9444060151240731,0.6651709573495349,-0.43337257813738317,-0.7953137214896875,1.2752325869372216,-0.7978096688720306,-0.9396650346863333,-0.8090842807029034,-0.8987741640192112,-0.7613007572255973,0.7467218083285233,-0.6005931445490539,-0.5091302736206152,1.3738403985473915,0.35817993233759027,-0.15511654572699726,1.0073798271580714,-0.7215102267881112,2.035476832880763,0.8372021945946997,-0.09790320368281924,-0.4142221592988955,1.9991683889974534,1.0723801604106675,0.28572159321184754,-0.17728655023711215,-0.876147285675891,1.2776838798790697,-0.5348771503954952,1.407647307194046,-0.271382677452038,1.181446220610171,-0.36977449172624577,1.323316086729913
SIDM00064,0.5823982946632559,-0.7733828591861036,1.4051861074128278,0.7896039663546628,0.02025853706891226,-0.29906003784161295,1.4447280815325285,1.347783847290252,-0.719267390926513,-0.6706685683814215,-0.8195821146899177,-0.8500714677344124,-0.3656066566820048,-0.9102873323587666,3.3761234344957787,-0.733500230155229,1.3014897364343445,-0.951526884612629,1.5643952560741772,-0.682825423675296,-0.7546189201872473,1.1499387714970253,-0.7220219094869064,-0.721365451874181,-0.8245565993438442,-0.891268300251477,-0.7942296208299999,-0.2697744681603505,-0.7820993504124593,-0.7417831677525457,1.372957946882256,-0.7245399918181428,0.2223012400350705,1.157010604669484,-0.8010998899090943,2.4787571287027803,0.12140370920280973,0.44403480803055634,-0.5036504477634117,2.515150106616078,1.0244958027937663,-0.7685543129595362,-0.2664532590437451,-0.7586855539018447,1.474232092882274,-0.8098000840037269,0.5909845221103798,-0.2573455310635595,1.3019640020687788,-0.06806370876391923,1.1705312598121613
SIDM01097,0.11759472933309287,-0.755836059273509,0.7371257662883504,0.6738377409913955,0.41274341672852094,-0.4457726894547044,0.36869422763091586,0.6725045779235684,0.42467671972283416,-0.4961505396888809,-0.7582854237540706,-0.820706865629145,-0.7196640224146382,-0.8793853412334744,3.1202692379670016,-0.5605572058626292,1.1548456091688348,-0.874563024205982,0.1138187362611939,-0.6902111782691955,-0.812584941711856,0.8358572900801928,1.4313497056958164,0.5118249650090261,-0.7389841937050775,0.4839190972627413,-0.757197805390816,1.9526898010333167,-0.7662309711837896,-0.7704386675390181,0.5052170146001878,-0.0458081886243214,-0.2936796888221673,0.9755260133605871,-0.9121963433970215,2.5392185722732736,0.1802450402588077,-0.03587722632756613,-0.6067661579023407,2.336700063971041,1.2811770320014775,-0.5758919562352686,-0.4682267510220599,-0.8966609863777746,1.4858187472878608,-0.7661332529485857,1.6720983775097618,0.40315653803944684,1.4764103510556006,-0.0930983980524577,1.1033990181763644
SIDM00350,-0.029471209546101888,-0.7942063307486754,1.4734151776340427,0.10550951803665509,0.1893367613456843,-0.7266240336600157,1.3648794634846155,1.1426788993217867,0.8366162990084289,-0.6878786082139656,-0.7172089931352581,-0.8135039424954128,-0.5810423846643248,-0.8633834212597201,3.092832061782955,-0.7931043857294171,1.6288810530990727,-0.8105097008677801,0.9205185405906336,-0.001010591887701048,-0.6809867434435293,0.7394056273404098,-0.8372237313951039,-0.9330311591327882,-0.7693725957689407,-0.8525273623650392,-0.8620187927145133,0.42883796536753327,-0.770598466107918,0.029158142953452502,0.5882138757842964,1.1890068052966236,0.14785827896264092,1.0873704131604074,0.12078842694749999,2.488015571658043,0.29126574010713985,0.1757372128501108,-0.5972761169167343,2.503664027306142,0.9441118178808261,-0.6110866377264353,0.07322660654258288,-0.9740683450119756,0.5401174358740487,-0.632223676787022,0.8825626001601617,-0.4094225346911547,1.6303410329275787,-0.22452617156799912,1.556565007598508
SIDM01163,0.10298681570679995,-0.8143966448144979,1.0627404905194133,0.11038930817134592,0.11784174388613959,0.07526725022372767,0.67194688644299,1.105602481249704,0.12285227785609613,-0.6764304313273086,-0.7809469394789281,-0.7932367138561972,-0.5470954061442451,-0.9081967270963112,3.226073743487077,-0.4946261980609237,0.9839078538938357,-0.7921853693870853,0.8800386915846024,-0.5395846849789816,-0.7541499440436215,1.5262575140377102,-0.8618162068792554,-0.9210550233064398,-0.7440055549854765,-0.919014102416996,-0.7636216842145866,-0.41210677325710476,-0.12113091834541874,-0.8294594964168458,0.495421286960215,-0.906520064866451,0.6941947102192916,0.9784082254143728,-0.8204646853150275,2.55546016185862,0.5616941047026802,-0.11168140290067638,-0.439338930902066,2.97827300315562,1.1291966732350582,-0.7319500903585345,0.8807041186549879,-0.9645857590315401,1.3779861846958885,-0.44679575831370705,-0.11009815549457862,-0.4220795753715454,1.3874765757423537,-0.23999988115550316,1.1386139877999775
SIDM00375,0.23727158813901209,0.05888140850767486,0.5608589797347061,0.35925929743870205,0.05963745274038454,-0.6065919858259402,0.45845840568614477,0.923733536562997,1.9306212838603172,-0.842076707023462,-0.7765951331841235,-0.8782896890205887,-0.6654904531999858,-0.9246090056526942,3.110974381011961,-0.8205220891084217,2.101396799238119,-0.8294397048507847,1.0454294497701124,0.7063481813562661,-0.7758694380960609,0.0009406632579647472,-0.8331452374664687,-0.9618458522338394,-0.7315359847059901,-0.9326299182540569,-0.879991807021176,-0.17713793246394263,-0.7064006276833747,-0.14071181160525628,1.0015861423401493,-0.8378552925472609,0.18152974745952297,0.4677294617797584,-0.3486578682046154,2.6829459704021654,0.4465618411894945,-0.15354427488733433,-0.5821507085884124,2.6970408222940225,1.1450259938301428,-0.6577024410101695,-0.15278527967075717,-0.8668500372515824,1.4995092697053993,-0.8722894490296697,0.9384243114421394,0.3515108138127265,1.2089288184769156,-0.3733216724395436,1.4368078185889743
SIDM00600,0.4611414271836267,-0.5387601850819876,-0.013552240218119642,1.3009870110615767,0.28706755755739205,-0.4750096686404595,0.7961658741702625,0.9340485842722561,0.38448584993980905,-0.54365412233934,-0.7166794380647324,-0.8832357163883626,-0.4754873875599089,-0.8205958945073186,2.8091109418348066,-0.5645112666820965,1.5216428733556997,-0.8629779051952879,0.8456035936035199,0.35756336188045645,-0.8139079110721195,1.5950618482331544,-0.7491929845279628,-0.9591349302767316,-0.8431640026113154,-0.9743679221085007,-0.8223248584794528,-0.21506714017384132,-0.7235180692301365,-0.6007717236487922,1.152130913135515,-0.8181128075580708,0.23509401595939267,1.648054377824116,-0.8033453847600126,2.461167267537796,0.18209163911692283,0.2584648942044061,-0.6483177739427426,3.013478233393331,1.2552227319213012,-0.5837663662793486,0.08052821609538018,-0.9158523866729726,1.2061815163018252,-0.6372276847910633,0.7256348589881939,0.08852401578232758,1.5852311570514865,-0.35795005916749095,1.219625461347181
SIDM00367,0.22653943749018587,-0.7108690157086047,1.1637125658608196,0.6216508139825635,0.00841458371100021,-0.6670158193258412,0.7665192927574936,1.1062887887884876,0.16222682327953217,-0.1344973527510348,-0.8420528801479205,-0.8521181747345091,-0.4360748182025162,-0.8457752078396541,3.2335273443201276,-0.6416234595600928,1.0815418228595535,-0.7763409035088497,0.40919523046080747,-0.5939728498599619,-0.7557070678720754,1.5194053839746435,1.1271817560758925,-0.9544363624142015,-0.7679997965456543,-0.7115441154119347,-0.8293435594791674,0.15837124192034407,-0.7953293746540235,-0.8779891628451572,0.7586910224253327,-0.5342602150675597,-0.25461900342572763,1.1661253411514614,-0.8768262048724671,2.2787263929374544,0.06033815449763225,1.2550284056561158,-0.5202330914815144,2.419086838483924,1.0045141199396472,-0.505409412289227,-0.3133745251691258,-0.9112422053414663,1.3453121476709073,-0.7324908364333228,0.5825028320558754,-0.19825588551093082,1.2952841001420234,-0.1142140712723078,1.3776297797245562
SIDM00632,0.2901038739099859,1.6274377925412427,1.1582341340548368,1.5495512597663528,0.5857347715329204,-0.5849483562619372,0.7635863991871605,1.0648608123140382,1.1555687971834694,-0.31976266565075445,-0.8291656157089177,-0.795427011970265,-0.2979114433466853,-0.8568950331508814,2.807432682264215,-0.6446062369870681,1.9377196761458306,-0.9518060919856306,0.5578221061143959,-0.387716979971582,-0.6834023950943935,1.8997608763414906,-0.8394266902950047,-0.9251612524224834,-0.7662577155420248,-0.8984098952222094,-0.8199793787372802,-0.15836688643610503,-0.5460572042637205,1.032024420878066,1.2667470709708024,-0.7267870985908931,-0.30438394441587946,0.7799997466178205,-0.8266072329893862,2.137987562178557,0.41084134862172933,0.30135751210514344,-0.5074316302251013,2.9169702794536065,1.205101846914786,0.4121489470411005,-0.25495710243694747,-0.897123143489753,1.2132833680040653,-0.6705789606494224,-0.29648521144276363,-0.20763200453835032,1.6644797852866073,-0.4502999996143883,1.198168945459281
SIDM00550,0.07445702903594253,-0.6750753791244232,1.262641334539752,-0.07115349490222568,0.5156014023982529,-0.6020758969113691,1.141797414151026,1.1524250805435912,1.3826424796051557,-0.5359814163463794,-0.7687737797452266,-0.8858202159859769,-0.5166883680965767,-0.829440990390124,3.0760920562099177,-0.6883449146690255,1.7363608550875236,-0.9339018477341706,0.7122973628152975,0.23986186768127762,-0.6591371633235169,0.7941879698914395,-0.8621597028748784,-0.8792061954785164,-0.7695658121704205,-0.9550798423381505,-0.8638876848905788,0.658096980314706,-0.8227843315535927,-0.36661663119656834,0.9996351376286796,1.8317525925258231,0.5646331471847051,0.9975886395290241,-0.7456956970848668,2.692671400599395,0.051497032367714836,-0.23839951018323124,-0.6293621926319198,2.60449962014731,1.3852977537286637,-0.5193781782006167,-0.19886544980452375,-0.9078190617522293,1.1139337288390303,-0.8271395245720397,0.5135092315841999,0.2016206752948805,2.0695577306014235,-0.22940765244053124,1.1718156437665028
SIDM00230,0.18301379338969456,-0.8096106098763503,1.1328718979111723,0.47316091577407715,-0.060299543291444616,-0.4291520130792276,0.7280612227333989,0.8759143994487892,0.626207205153431,-0.2433841225693464,-0.7089323430697462,-0.7951893667184565,-0.6256784464090612,-0.8532676004478976,3.3889315127007027,-0.7171404068516327,1.0236830146233293,-0.9030790638475233,0.18083964347511888,1.504313014876386,-0.8185971182061792,0.6712712550625952,-0.8685007098901936,-0.9656670986899986,-0.6546760396180907,-0.9212462612643806,-0.8892136448476513,0.4767420111609782,-0.7170171553201724,-0.8772127464657553,1.064735316066418,-0.8840879684278607,-0.3469467571048693,1.1888030271807377,-0.8053977616185157,2.4673847340797797,0.33567384489240526,-0.6080733882135804,-0.5010781374720612,-0.10118228613121463,0.7059363448456983,0.9173595970525878,-0.2578415287200991,-0.9185996045729374,0.9003294401112669,-0.8086549163822243,0.4822920744054032,0.7072214271253248,1.9492616071884414,-0.010991857115247954,1.2159365552244883
SIDM01206,-0.011161700255699564,-0.7150125676821304,0.9806569159917163,0.4245614870549893,0.12531574803387083,-0.3673108302907168,0.49448811402152915,0.8032337649883389,-0.6554539854948573,-0.2430122495841993,-0.8077773585133605,-0.9160892632365187,-0.5196788782799526,-0.8616556591202315,3.165635976656978,-0.7145569508818205,1.648193775989844,-0.8805215515328901,0.1211752743226955,-0.6037618223591408,-0.81563590375571,0.9777715699456913,1.6048620076463733,0.707160777732979,-0.598828353840414,-0.2567410579498092,-0.8426250465631301,1.0555844916189927,-0.7971611049078977,-0.8923313255347783,0.8162137574746104,1.5807429593397213,-0.5657388272901661,1.0783671587013013,-0.8327363405920829,2.4261025282693245,0.23369114398909993,0.21804454073752297,-0.6748330995738394,2.1949753038363196,1.094898995261592,-0.510977667515235,-0.34040509942740954,-0.8142464293571309,1.334692941664693,-0.7829854674068454,0.7364579941343382,1.8453750934149873,1.375325022404617,-0.2773719327241732,1.0312742191757598
SIDM00127,0.3354100054655225,-0.710561577623639,1.1918480486172434,0.4481045670808908,0.12349268787077036,-0.5126561917571215,1.3211756958779286,0.9736921133068498,0.09925364085315368,-0.7434895340609757,-0.8627036219276982,-0.8788897967992136,-0.6558972648464005,-0.8827074513745882,2.675381557197387,-0.7378466958683672,1.6388604942949172,-0.9393914519329558,0.46081379714543985,0.806344677529207,-0.8123872002154447,0.7379545956769865,-0.8050115286223686,-0.8836380295045997,-0.7865091435079309,-0.8510222829847575,-0.8405848643608469,0.948032150075812,-0.792237069220271,-0.13283064929517246,1.05528562583345,-0.7631390507654504,0.7594835043699607,1.1910564794773701,-0.850608948340972,2.6967132670693967,0.5179816403168678,0.4628568967124002,-0.5157785183045169,2.1667187527297136,1.0061598148791486,-0.7952812018369015,0.405227022586317,-1.0208027112425453,0.9383651716693447,-0.794267124414048,0.9460030546976554,-0.3398960118395226,1.7730492914094977,-0.15305529724883513,1.2383471486944453
SIDM01042,0.696460220462683,-0.6736626488732446,1.3039817953186181,0.13249369662314286,0.18086720871790532,-0.44247599212935906,0.9984783127387209,1.2916152095773001,0.6533415192703126,-0.7036760629484654,-0.7912086916861248,-0.8623676984089732,-0.5029090912282352,-0.7511763566862925,3.1992173262301455,-0.6900903953099762,1.2146677328217137,-0.7621998148864666,0.6725742753825525,0.2972468261383444,-0.7850651197054472,0.6133355043543616,-0.7960521181978875,-0.9045488650151307,-0.6546928536397907,-0.8696084563112726,-0.7183452104559354,-0.3073284842574927,-0.7351688877240369,-0.8348935234103543,0.9956643145878014,-0.8021350597764315,-0.22223285348806926,1.1785920185582626,-0.7960949571654448,2.318146418753653,0.44327421086093866,-0.2855384174230848,-0.5484635432899798,-0.08738330095539072,1.3806893832178913,-0.7296295506324761,-0.24627651482123877,-0.8317626653914492,1.1566925600239035,-0.757661531312354,0.8314716438747758,0.2177266424259478,2.334333269823215,-0.28725072127533047,1.4107190321335814
SIDM00491,-0.025655258769005956,-0.609885012066493,0.9075139687276087,0.655223091882169,0.70112395460467,-0.2965827603090483,0.8951723943389079,1.230296235242871,1.3876946846534863,-0.6718960779473324,-0.8053959479552721,-0.7431887047182697,-0.6357685258734794,-0.9276347070520463,2.986426525375705,-0.6492426959495997,1.7223702850121994,-0.9564091878079468,1.026873889055649,-0.5795632041281367,-0.7386284038509734,0.9855086618611462,-0.8274261458463464,-0.8843858653404909,-0.7745698097307652,-0.9253726015523114,-0.7244000905692506,-0.3497386101714543,-0.6340192673629915,-0.06872347281378206,1.3835274687368995,-0.4944894801536763,0.15184561299756716,1.40170467715855,-0.794113078773754,2.1390090705865705,0.45491505005783284,0.13512922293112872,-0.5104717020056161,3.164379125513875,1.5333490680142712,-0.7080523720047709,-0.23031198562901592,-0.8524358918622095,0.9243593777204903,-0.7250202921797112,0.8042012387765044,-0.33889425805101847,2.0371438163146744,-0.017826392571576203,1.2199675577311955
