,SOS2,CALM2,E2F1,PRKCB,RAF1,SHC1,PRKCA,CALM1,IGF1,MTOR,IGF1R,PRKCG,PDGFRB,MAP2K2,TGFA,BRAF,MAP2K1,MDM2,RB1,AKT1,SHC4,AKT2,NRAS,AKT3,GRB2,MAPK3,SOS1,MAPK1,PIK3R5,HRAS,EGFR,KRAS,CDKN2A,SHC3,EGF,ARAF,CALML5,CCND1,PTEN,PIK3R3,PDGFA,CAMK2A,PDGFB,CAMK2B,PDGFRA,CAMK2D,CAMK2G,CDK4,TP53,E2F3,CALML3,E2F2,PIK3CA,PIK3CB,CDK6,PIK3CD,PLCG1,SHC2,PLCG2,CALM3,PIK3CG,PIK3R1,PIK3R2,CALML6
SIDM00864,0.606408169268941,3.096781553029239,0.6076913561118518,-0.8619228230257051,1.193882587780203,0.7957411495860921,-0.2788118431085233,2.6726929492799094,-0.8024945097853607,0.32112890693045065,-0.5530042363918556,-0.7946791642275525,-0.8823382448692515,0.7397105028379989,0.012453870306442247,-0.5432356304052718,1.9133357796197532,-0.06022637520484915,-0.8668552161186573,-0.030424326649123284,-0.9429743332229292,-0.5992635141593045,1.2768289024630042,-0.8830914644474539,1.5445314732103927,0.10069818503303438,0.3813624727099913,0.7356006984006204,-0.7926715463294606,0.3691322759170009,0.49528228445433664,-0.025565817931924157,1.5437287063679626,-0.8668957991333192,-0.8805662966573803,-0.3586460308708175,0.4615577571326894,0.7597016012774435,1.142848732906828,0.003269436323715086,0.7823203316622145,-0.847810677872025,-0.6278777598179328,-0.025888552168735503,-0.6020140981108929,-0.20694387151975385,0.14039437671014188,1.876605312330739,-0.6889782899100775,0.6128230000761902,0.20730024525773091,-0.03151541517417942,1.2005246738627136,0.606348219210547,1.1767782643758633,-0.5576201120818991,-0.20880177317750098,-0.6402984078720712,0.2214451807423808,0.13299146145560575,-0.8402231534420899,-0.46859347768078347,-0.5457373651335414,-0.7775691109106457
SIDM00233,-0.5678943339166195,3.0533208351361965,0.44587293197235467,-0.7946600447876783,1.2037659613614218,0.23202121084018795,-0.2337625560755329,2.368608146284739,-0.6970366955099058,-0.016586908241570848,-0.42622421066494026,-0.6794437901553112,-0.6053657851057527,1.4476062057477603,-0.6868389849274226,0.04772028713260058,1.9803488256350346,-0.44244932809821635,-0.4513040183908265,-0.06406701444484596,-0.8690639528926571,-0.5767079883227766,1.7063046352810265,-0.8400463045357859,1.9384731851110364,0.5290669166111578,0.612353131998123,0.664526615644244,-0.7253338542038331,0.5315074249767008,-0.7167759129680704,0.349741287372669,1.2598223811820308,-0.7772366437203834,-0.958695651492307,-0.06692157059889339,-0.7094363006416651,-0.6845312680693454,1.3855684108868886,-0.6655974480691575,-0.7202154398511944,-0.7943682756976286,-0.6681799952916281,-0.5534853357126864,-0.1221943696196545,-0.8851255448691784,0.2927451040808342,2.3168855470001892,-0.8195106586062543,0.4669657737255095,-0.6994311473626328,0.8793914478059999,1.568833918953142,-0.19312137084163103,1.457212107890261,-0.3721320521596199,-0.0033040918592841862,-0.789211052522187,0.6292825552042899,0.2612169418716551,0.35483529608914494,-0.06408782521107308,-0.4501966787198203,-0.7037512393898648
SIDM01233,-0.3244816943512018,3.351036311815176,0.5253993892570903,-0.8525935444316168,0.8847439690700025,0.46947529607337085,-0.34549401751075687,2.7519367929573444,-0.7792446086743489,-0.1269636631420048,-0.35783538951588406,-0.7519794236514861,-0.8548809008160946,1.0236341972092757,-0.7717350238133069,0.13516354313701473,1.6077836651977684,-0.4417332152467645,-0.43862250215554377,-0.3169805556451559,-0.8797359831614302,-0.6043688852251965,1.1517623826332326,-0.9252813080073573,1.5918598425546664,0.890676820294215,0.7824760537687269,0.6310622250044406,-0.7242292383031934,0.3614708835735897,-0.25159636154684084,1.4348153706235633,0.5840355418431544,-0.9425723258312404,-0.7968195658215967,-0.14475328151595976,-0.9225392375358091,0.8619117701135367,1.154731980113286,-0.7085292931428973,0.595094948050617,-0.8222348066938228,-0.6731926386294949,-0.8490097745993403,0.6391250824774825,0.9766904410401681,0.5207521714128935,1.9962540081950548,-0.9047893693717651,0.4615516069686501,-0.8579289223262563,-0.4983976208818133,0.578169690623798,0.3074331817209196,1.396265624409842,-0.7753272144413729,0.13175584278371053,-0.49159867654226197,-0.07442732454653167,0.6693316392526153,-0.844932301296583,0.35856518888811073,-0.4754968893944064,-0.5739174445703769
SIDM00964,0.13708127842181486,3.09009913486929,0.7883485164095994,-0.913628135555884,0.5940251845807174,1.4897599903817595,-0.505058528704722,2.5868843569232896,-0.8453021820814494,0.05225550697676024,0.3227084108212924,-0.769523208396285,-0.8039244442022826,1.1469271160140746,-0.36518007911571665,-0.2740165475299912,1.9891938630847825,0.29841603474848893,-0.2019723791965746,-0.2457360336919524,-0.9042399098516144,-0.6105021085049692,1.1592502953879602,-0.9125844929055196,1.3550561065728235,0.36123924121851,0.6951139890520961,0.6387154581466536,-0.826380708660922,1.5543044410940896,0.285067694358334,0.5834656378472706,1.6697096587578373,-0.6367385721270941,-0.8747736199752938,0.04226169645059824,-1.0508987524134215,1.0945706202558123,1.0482251116483179,-0.6282217937208902,0.2683928446054167,-0.8134045035715063,-0.6255820913220183,-0.7938704908070116,-0.7158582878977181,-0.6460063555469008,-0.05181341761148722,2.501917883342118,-0.5453814187372671,1.0741502472437658,-0.6818309356534747,-0.306148211078252,0.8752520769115038,0.15414998565095994,1.5937910696852644,-0.7629907244521574,0.4290610704645575,0.17386523714107163,0.35294179898566347,0.22722935286661808,-0.9082987800989439,-0.39165214425380224,-0.544757951445764,-0.9288897413004631
SIDM00196,-0.2600297334281814,3.1112419706367995,0.5852405234788892,1.9798804653060351,0.9167959968812126,1.092755190646282,-0.6730122575940762,2.2542426578188426,-0.37191709100668535,0.2862753081343293,-0.2608237706603923,-0.747902816211858,-0.601325214657583,1.4292996659457549,-0.7800090361546158,0.04669846502766942,1.2954676964118117,-0.45483354545900206,-0.36321882490916574,-0.2816127681397874,-0.850803746452011,-0.6567283533655139,1.5265942240696144,-0.81867732767986,1.4393871287400766,0.14662251053906342,0.8753577930415184,0.6525182071304183,-0.7972568381905913,0.507596372415658,-0.7306059233590905,0.727474906351335,0.9279988572259176,-0.8014589231261859,-0.6621752044685817,-0.013536570711230562,-0.9925206406094393,1.6441269905143712,0.9604781264482014,-0.2681156418622535,-0.713639822941181,-0.817324032283613,-0.6797509459692618,-0.8162633579979743,-0.6567855095798051,-0.1558697768062287,0.03184511834886727,2.426585363337161,-0.47626139466587586,1.373212571749085,-0.7739088952676411,0.6621927481737506,0.733766361108927,-0.3814965535769674,0.9366429471172201,-0.5713764740169167,0.8910950316173485,0.7193242537697898,-0.6583781534880501,0.07497505017730624,-0.8055834895877109,-0.4133422251464038,-0.44549302726518497,-0.8537655696645973
SIDM00287,0.18809702850283933,2.8716767438091115,0.7197606645839281,1.6248900205013916,0.7528611131854509,0.73224733423872,-0.71626683780794,1.9416345744962331,-0.7801260488907038,0.10405932587086754,-0.49132962136717806,-0.7270579134043956,-0.8549945347469854,1.535980899583403,-0.7237949730146567,0.26641505873834237,1.5632028162458682,-0.415184672905738,-0.2423192288371423,-0.16603675231689133,-0.8480594731194361,-0.14501998111621067,1.1393686553554083,-0.35132029590466524,2.054865156645384,0.4995718516377365,0.8578903185314617,0.4490881351206856,-0.7524367385302658,0.7197016423783402,-0.7459431096563132,0.8976974526707012,-0.11603665290661251,-0.9060485420683908,-0.9003108341175327,0.03450273547426879,-0.8288119790818661,1.6940267643970315,1.4776345751553819,-0.5426797959529325,0.10592857535726541,-0.7304315895193454,-0.744612140087752,-0.8049705620913559,-0.5198832278730028,0.743303834946363,0.004333139938474145,2.3259016602861555,-0.5735394779709712,0.4424881187960048,-0.7994025508835605,0.6289576533847935,1.0622966788842787,-0.23206268309179362,1.1926539522614759,-0.39912442783386387,0.17391819942404368,-0.8327483060985553,2.3661280945497456,0.19317751437497366,0.2658767028284825,-0.14705908636491452,-0.4132064918265447,-0.5204812954977684
SIDM00501,-0.10319814208587658,3.3708972749163557,0.438776254229175,-0.8813951748904569,0.5477228056613499,0.6722305026297912,-0.44202848057589805,2.2081233799872537,-0.782630707912417,0.04985855362016762,-0.13611946493939234,-0.7174045139441669,-0.7821222969910809,1.1296701961068587,-0.2576038786093475,-0.30605582684645366,1.8842031195511004,-0.5505711302078231,-0.37571266095833983,-0.10107281201288283,-0.9065762774559855,-0.6544725595284432,1.7412313129548866,-0.6393460750679163,1.7067267359818112,-0.040811905099081024,0.4504278823713664,0.4062419843881569,-0.6823538431485053,1.911191230187089,0.4749116352870226,0.3782763500643282,-0.5720508694813663,-0.8426352770281202,-0.9407684452466191,-0.011807227022062779,0.6255278074279452,0.8186347966039661,1.2848947239803972,-0.62696677778688,0.5367362935271299,-0.8395242416643101,-0.6094345630486083,-0.7725506467111001,-0.5791188089163991,0.03716293711290224,0.02760718266635506,2.1140341490097048,-0.6952809951175342,0.5165120459517687,0.2696232844737759,0.1166530045766938,0.911394823400239,0.3508589576492462,1.9724663741089894,-0.7220169043483513,-0.27930242641388714,-0.7651644320139294,-0.43500609670057283,0.11452422511173738,-0.8403185604381861,-0.5873014731319226,-0.3705197232310312,-0.625881328774126
SIDM01237,0.25807031993053126,3.1278499545550704,-0.04384805523766843,-0.8204852599335433,0.6563676367332271,1.0340841443126672,-0.15758978939119747,1.8956045391744116,-0.7235697019359013,0.6263251189624705,0.48329280158402455,-0.7187129507146749,-0.7660570491795127,1.4790072934528793,-0.346849964082286,-0.3931792639679929,1.6088123919335544,0.228776968749185,-0.4981418355018401,-0.13920741224033334,-0.8815238145415629,-0.5200611843118137,1.511502283905114,-0.8423123123444636,1.9456184629226783,0.34147463163287844,1.3383121113306728,0.5757295624386755,-0.6943085188330228,0.6819024751608411,-0.6813428430538513,0.09223049820940984,-0.3000890813262359,-0.8103004270075197,-0.8937901123793881,-0.07044469023086983,-0.764326486269298,0.6402313295827264,0.9848766695910025,-0.6444453462439135,0.3182862533728793,-0.7348716620365733,-0.4888312862970037,-0.7563659439869677,-0.5660996805573983,0.04720743530107858,-0.08054108467391334,2.1125718734034202,-0.6582246876516411,0.38739493434113437,-0.7894548343478597,-0.5781466411489712,0.7965156284168613,0.14412027962891638,1.671658355687702,-0.3566779357558971,0.232642860412047,0.9987361017834354,-0.6121167962403725,0.0765533825128931,-0.8640901987167886,0.39551167851621194,-0.15192538596189678,-0.5424811549466814
SIDM01228,-0.10837213606848009,3.1771702343998474,0.803003909803417,1.377284213656662,0.6542020961731108,0.8468697337182592,-0.16754877283306574,2.507174377689132,-0.7183790198245807,0.11027265327210321,-0.3559441981982711,-0.7688988621759081,-0.7428265519409242,1.5193478316999696,-0.7168662771512904,-0.27337705829379694,1.3535328082270357,-0.4371334378872102,-0.5688821257247834,-0.20169852103104666,-0.39890431665750603,-0.6749639337317728,1.8288424506905039,-0.4329254448535655,1.5662646841109331,0.6497823038801772,0.6222358264531802,0.26194317452487714,-0.7626555857010133,1.185548311057611,-0.7475042463502891,1.5265287753308647,0.3133867785047348,-0.7303958872785596,-0.9475326053047316,-0.22047022951659723,-0.923893791385399,1.1561336462418454,1.0529367294272776,-0.657768686610305,-0.6859144546322301,-0.8497339307219652,-0.5290119880158023,-0.8510612828774792,-0.5904758372095965,-0.49266131537344854,-0.31458620001049054,2.3567192881125214,-0.7686201101732226,1.0336031180609557,-0.706347163696846,0.05109786070484103,0.9679476160964319,-0.08007949381619385,-0.25099238494617193,-0.6110843344953972,0.5413559508685348,0.39392911163010425,0.27042049269169594,0.33034181380345123,-0.8002776745837133,-0.23947305264718002,-0.48965105397372094,-0.664707776042494
SIDM00935,0.1620218551850176,2.93499392020389,0.14834017773788913,-0.8863673892305131,0.6809159403663182,1.3043570649786445,-0.6155435128308361,2.434740020490315,1.5841590097351763,0.023371276810878094,0.1902803162909431,-0.7341704395575489,-0.810922536259369,1.0147479116837084,-0.48503461356502003,-0.18161886684954623,1.653553362459346,-0.4393742921682631,-0.20789499529363728,-0.21347749447054482,-0.9494319901664702,-0.5134407783229156,1.4642250876161569,-0.5476846642733483,1.7104800234702868,0.7280775017093533,0.8412482158246862,0.7018484905057664,-0.7956985683794756,0.9346144309013533,0.006070056641286723,0.5042003748129689,-0.7173242990937878,-0.927034431224714,-0.684091619333102,0.020153133324624817,-0.9263197328313121,1.8941717201772756,1.0851112616187308,-0.5346392167965495,0.3038745604605346,-0.7746668259996198,-0.47224166306374576,-0.8283698313694643,-0.5438983395447181,0.048535529845460966,0.39977772211224183,1.5596352452246076,-0.7173067554684684,0.7310518929868806,-0.5545311973430508,-0.5390603015892422,1.1829388693704013,0.2282746116058095,0.736075232093507,-0.6055756929307269,-0.3292875889451373,-0.8653048048140075,-0.0319784734105198,0.29951069962838817,-0.8618642426969134,-0.3919044267795445,-0.578614637178898,-0.7117513331319198
SIDM00954,0.5188312199963466,3.387558978197769,0.7125519945075988,-0.8729892260383857,0.8246899304141625,0.701386712337212,-0.416050644518854,2.459999947509828,-0.7663702155104302,-0.04965754187454295,0.010596715484832766,-0.7479142354826369,-0.829406097824148,1.0298713863013171,-0.5979359045967239,-0.1715381532430205,1.288151608941373,-0.41403854381446303,-0.8053035118295929,-0.028047598711684947,-0.5860487069712962,-0.6266369156706433,1.1088443382581243,-0.40102366835541975,1.276752982028187,0.27133647468581845,0.9405830042547784,0.4458067437393115,-0.7857303265973204,1.2667586167309697,-0.5337772622926776,0.6445383266412401,1.6931457949233202,-0.8054096697871198,-0.9128487464788132,-0.23472855216773933,2.233187683667954,-0.7364444655133323,1.1247952888734378,0.2525535340012439,-0.5105190228662337,-0.8672843503817735,-0.6986884036559226,-0.8351077613091769,-0.3891012335841021,0.45360881607250847,-0.05250747433399349,1.7294304987345928,-0.7749193069004289,1.7996066315673391,-0.7644328303588787,0.3843154832506822,0.5630518394083167,0.39935288433891286,1.575478499360708,-0.752935128011803,0.3420249084616026,-0.688460953242285,-0.3080685997339211,-0.04195087568901059,-0.8445947989138597,-0.09409160533418277,-0.3818347796136125,-0.8032478124532254
SIDM00951,0.29579125022673286,-0.8332603303100105,0.5452796307904524,1.7700925580541123,1.132580168071797,0.15203743450790064,-0.4994177358702164,2.5424681688234685,-0.7428213917718375,0.0774270605978541,-0.21967712153818628,-0.6756056341248732,-0.7426888953458277,1.4330909336342323,-0.7370243529299423,-0.5691130467077605,1.5488261209634735,-0.21982987647229715,-0.6414540579397677,-0.09899319922377411,-0.8841114461064601,-0.4778872470691533,1.8221297008845552,-0.7875640390625873,1.8466017785610043,0.29185446228037476,1.24641516926108,0.9413794031996321,0.037540494473647594,0.9304128833351122,-0.7481270202004553,0.6790054677770981,-0.5587732934597169,-0.994608973575695,-0.8852403065855475,0.0880370052653023,-0.8991366824832056,-0.7512788918212373,2.1734189874916527,-0.0413213634923143,-0.2526701487861543,-0.7757181515252436,-0.6674541800928497,-0.8242306290987528,-0.6543476587192271,-0.367544275804714,0.0835648070275871,2.0397782549693813,-0.2972547828561499,1.4239807844594383,-0.7089149099972976,0.3973305466941955,1.1489909460629997,-0.3844818213288579,2.438132810864607,-0.44590795319460247,0.6849863970143055,-0.8626589793128749,0.4366794700213611,0.6555081564941262,-0.3221703690017723,0.573613571226846,-0.41613768632736514,-0.6310294794827623
SIDM00948,0.4295762708073065,2.574610015700067,1.1642391986511988,-0.7689812667057785,1.089299889487142,0.5414236436528124,-0.19675254882222834,2.1116192088494463,-0.7523940468422082,0.2635495468857684,-0.6485587330172672,-0.7140717480734201,-0.738132821748234,1.22421490580513,-0.7244827490766053,0.9308181012831688,1.8118245017251828,0.10608347609020898,0.24306850210489284,-0.3193467649372459,-0.8506304563402729,-0.5812319571227624,1.2970227271854295,-0.8065231704815924,1.9709061618006265,0.3603771260163697,0.5509439140387367,0.793811046481461,-0.6918141309714403,0.8484589989470694,-0.7403240770799329,0.7426266703331588,1.6707942188111429,-0.9946587781320054,-0.8893459798409832,-0.04948652592290482,-0.917975950080519,-0.7346802339547958,2.006747868529425,-0.4577634677504733,-0.6331842696287545,-0.7409323986769186,-0.6814237962823241,-0.8096924972590586,-0.565500812200605,1.2122898740150405,0.01347606472370415,1.8873968260800469,-0.5010848202932132,0.8591013060369522,-0.8278755344936569,1.4732191851940095,1.2306923377955337,0.02914526956034655,1.3308178256075722,-0.5145639848305096,0.17186363990252893,-0.6039476912281064,2.0567220374655704,0.18709549254897556,-0.22687335896211386,-0.11681273265566684,-0.5773261728111078,-0.67216453831981
SIDM00203,-0.4651648639501791,3.0525630077318815,0.7207325794937118,1.5768527561647319,1.1262772265998515,1.51763352744498,-0.5087728634558132,2.0531674240991777,-0.5098962013221057,0.30026789384162733,-0.2603204641835686,-0.6313320036471232,-0.6762064023207357,1.294822644198371,-0.7301021505472535,-0.11420885202416636,1.4836553904285492,-0.4707467420094734,-0.16597759142320231,-0.213253690226644,-0.835277016941383,-0.6758460157871827,1.7242087059158657,-0.7527063766606182,1.9079147969246584,0.38169891051555055,1.2433361546704476,0.3030319501861646,-0.7236063113775109,1.2020047121700335,-0.8063637749754897,0.6302779972343878,1.1064202166006036,-0.6867718685325496,-0.1849133470121556,-0.09744300338848172,-0.9871673206708313,2.213728208672749,0.5136320292476186,0.02445510157451811,-0.7136047041719147,-0.7719958344281878,-0.7105756821881656,-0.8082563934817597,-0.5950340287221385,-0.7455101374029804,-0.1509776782800561,2.430863572114761,-0.6359258227966135,1.415226125275913,-0.7592456152860072,0.22669545894664375,1.0475452318161127,-0.22687816856790802,-0.6590185452372495,-0.6763091568341252,0.7437991907353062,0.40198644031199265,-0.049922862006430445,0.3584766359309186,-0.725863209991022,0.02284698500711781,-0.34078682594954735,-0.8093789280741863
SIDM00896,0.2645243313615397,2.8408438249737378,0.05871704495855762,-0.7139504794172685,1.1824171647832962,1.2918552779412669,-0.5996684061797177,2.7394239982112447,-0.6661561556169366,0.09188761203599037,-0.3162112023076395,-0.7494237209216744,-0.7364839017485691,1.2377587584884058,-0.7231011926270222,0.3255894183657425,1.9833696522959976,1.2688532998500814,-0.24141855557914832,-0.20020978253212998,-0.7302809093626087,-0.4301620755646779,1.5461470293228585,-0.8065530207942485,1.7111948296154733,0.3598687386328577,0.6310953601048527,0.17410214131436116,0.0781571667973292,0.6274547925835029,-0.7425000543274082,1.114460742258325,1.3450663749552194,-0.8279368475185057,-0.8220293278448175,-0.015945723949725352,-0.8853987360611437,-0.7334742854706735,1.6047699596948883,-0.29806190051642684,-0.6684556334568362,-0.7958023782564353,-0.6689019546114882,-0.7716029835832633,0.03835843372221079,0.12141590948295758,-0.30197795275849,2.263454620765303,-0.4302644472783084,1.089886837068144,-0.7183107804108125,0.2215935393193254,0.6296744846264061,0.16404440119619543,1.353911014777521,-0.6938923572465373,-0.628065426261508,-0.692331100286788,1.8787604933372968,0.24042362273484216,0.7061045317318919,-0.11035417367141132,-0.32131211729383574,-0.6761723552561099
SIDM00285,-0.06270638076773051,3.23750460007949,1.3125500942964754,-0.803198425605953,1.0478049575850488,0.9494180953375,-0.1348414536137336,2.6691207773099266,-0.8136779980861513,-0.19856010347552555,-0.21478114856667346,-0.7223225563642894,-0.6288544973263372,1.43374515660779,-0.7539837357084408,-0.4617538727793458,1.0821781871070733,-0.45480879529567675,-0.554491198714956,0.1691225544824134,-0.790762265841071,-0.5948249225053361,0.642449723991221,-0.31761541473737726,1.8115656329927976,0.16824784908483684,0.8768047940380146,0.2240008915534821,-0.775904060065737,1.4429674388033307,-0.7768710144538806,0.6433827496757476,-0.5198212464496363,-0.4083777868691693,-0.8893085715470279,-0.23080342259163467,-0.939075167967808,2.048001488634723,0.7921285104741678,-0.43811310958071037,-0.6474671081015455,-0.6912354041226846,-0.7344584529631258,0.46117827697371383,0.8348750753279717,-0.2559770670792702,-0.03861745318564715,2.3058201527670907,-0.7091495183813813,1.3849614033591284,-0.7978044211841291,0.015273133037445444,1.0295341984859123,-0.42947896723224027,1.9105734693032614,-0.6974230338806906,0.9883880110360592,1.6327971468649571,-0.9248485700082084,-0.09654150673306043,-0.8750123669955021,0.502684293308447,-0.37072701332850344,-0.7298288562356132
SIDM00930,-0.4265314110762898,3.2824308904743873,0.45399387430048443,-0.8202110713519666,0.9635618171464889,0.8603852400761863,0.5711838899907703,2.3650017137540162,-0.7084259870196913,-0.06247519804898858,-0.4278947892171605,-0.7474011786218204,-0.7110722632169709,1.1345241040020362,-0.7137807860695652,-0.4579870045608702,1.8901527913461866,-0.629785866873061,-0.13377051092167289,-0.24556171741367638,-0.8161250280693645,-0.6677252584809572,2.264237936269313,-0.2180386510464583,1.800302943286652,0.31248482186195187,0.4447260479656555,0.4347803699124279,-0.7587140277244745,1.0647139580401872,-0.45459724875578883,0.5103122795095788,-0.6126596029428145,-0.5890683967597504,-0.8519858676751388,-0.0435706088128768,-0.9626067057092317,0.9392040596552295,1.2750486203031417,-0.5090014253272905,0.2331746457997887,-0.8083458852707399,-0.6528286617569882,-0.8111039670903837,0.8843556092881747,0.3095372684198513,-0.0775100715653662,2.15295582719836,-0.8652231068508672,0.516938470226003,-0.7183607928263617,-0.5096836746511773,1.1230213712850856,-0.13964345663888136,1.1209452061778384,-0.5268624669822445,-0.13904350925712333,-0.6808064729425783,-0.2651210942706517,0.1541505009602041,-0.8024072042762728,0.014575363293496582,-0.4059092270600223,-0.8363094649296781
SIDM00205,-0.12744685675962733,2.7588270630161302,-0.1532738150784428,2.635225909650365,0.8568707074983725,1.0443551812242082,-0.25270764791755895,1.9217432007773014,-0.7552029364960366,-0.07854754762328829,-0.2747483023104983,-0.7323771557946881,-0.7604246713915529,1.5714265071596587,-0.7036001303748691,-0.29974019803241886,1.3322487175700377,-0.5458681973024767,-0.44197642807967086,-0.33915689912004515,-0.8431144409898212,-0.5222979920380513,1.3500995328714132,-0.861183600846659,1.434515384055414,0.5489316027205212,1.0132946901483306,0.21829417768552534,-0.7539956740718382,0.6099654735117818,-0.737430983301289,0.6951246624053964,-0.6132424684017063,-0.6903290266209512,0.4734418732959936,0.08789414107339323,-0.850698608062869,2.3958328046870774,1.1387714040433037,-0.5712124472459914,-0.5747430526502874,-0.7867217857543404,-0.707172876277444,-0.8710558438820158,-0.5948662152407289,0.07308455397239846,-0.08813994155089679,1.7580127936709178,-0.7037170080361889,0.6138783289940501,-0.8613786852197538,-0.6920343971968637,1.3960612045231393,-0.4482733152761993,-0.4706124201631088,-0.5470051600067805,0.6949957929447728,0.9788766190732253,0.934351026120627,-0.07966883112666451,-0.7310743349732521,-0.11869190776716666,-0.411541398832511,-0.6619754402707717
SIDM00535,0.2685463656022205,2.9826160928367287,-0.08840488899673277,-0.7463364387027211,0.9678004752973103,2.05638214664523,-0.3899127538760231,2.6184804235951673,-0.7361032723013949,-0.1388748064475628,-0.6583016587819087,-0.6977912060235671,-0.7618286660565867,1.3879344603587789,-0.6302734764405926,-0.15902542344265108,1.4841282346970253,-0.16583167231862175,-0.4852212764181189,-0.28518638484256337,-0.8768105899888944,-0.5408618915793801,1.4976266902699853,-0.39499459966009065,1.5840836790741681,0.19582941728268308,0.8602107831662142,0.7500249573430453,-0.8295726654511544,0.6869743181161655,-0.6828783501663176,0.8573811928249839,0.2228898505467948,-0.8221433555539003,-0.8656582081549338,0.05672073200100028,-0.9200683832112488,1.5760505091233497,1.6101720269332576,-0.7098178199769535,-0.07247082591133457,-0.8547008687717627,-0.6509743807002909,-0.7173659843899414,2.455783658244255,1.068474924281958,-0.12455525084269094,2.7349543165502315,-0.4042265676317252,0.5592771439273952,-0.7915280955275555,-0.6447885172965039,0.8997583049314052,-0.2539926681533374,1.5178899852294534,-0.7080365235488207,0.05152780543694728,1.5091683793737505,0.3077729399282414,0.1221250513761909,-0.882411857801126,-0.5220043118705655,-0.12358257377755363,-0.5479441554959658
SIDM01175,0.13357932748177634,3.334909482966044,0.5949111229260827,-0.7610232325364144,1.005166371617297,1.373118124681073,-0.12797968165214393,2.5422159435639755,-0.7580461755644493,0.3394762529199166,-0.6387896882804182,-0.6784471278706324,-0.7052061782714447,1.266944859004023,-0.7356351299296146,-0.3985164094203212,1.7535731784915567,-0.6627607840150008,-0.2583073597722014,-0.08016722097030013,-0.8504140312283553,-0.5883206913387383,1.5480194617516685,-0.1825887480860544,1.665251276943813,0.6479825539674176,0.5700863453677522,0.8362006433606047,-0.736705023470413,1.1121930638225321,-0.5501563102031842,0.3364779367089324,1.7731865184630804,-0.8923006643844629,-0.8221624552572533,-0.01213838421593832,-0.8768351444356469,0.8728363201330773,1.4466735698602038,-0.33269921218671955,0.5831994134614719,-0.6441323161784802,-0.7084371769410629,-0.7890841175473898,-0.5124554014761349,-0.011603767630582802,0.025421843317580763,2.1052784784870906,-0.8780234854249798,0.7978123258344729,-0.785707791317207,-0.30351473415480745,0.6640798322873082,0.002506738686092491,1.358134665678029,-0.34886228692651533,-0.23129942999817588,-0.7857040229697002,-0.5425540217365086,0.354570915634771,-0.8840404751252887,0.23918537042937588,-0.42069171731819854,-0.6364899266635982
SIDM00832,-0.21980872596457274,3.3211317192892875,0.473038925126707,-0.7046636103056619,0.6923028262320772,0.7885785279018747,-0.11017214820191233,2.5388941807840752,-0.7992346773162918,-0.33966275301249566,-0.1760908794985786,-0.8081403880354768,-0.7769125376239407,1.01562544363684,-0.2788327273446592,-0.20531825017323432,1.3172768602687486,-0.5711149552053155,-0.1618434889687133,-0.2514166118181142,-0.9170492939524264,-0.46205316565691734,0.8351257366012098,-0.8788428968727604,1.5635070074530282,0.6551428937817955,0.9857390511904945,0.35812464551025286,-0.8069546098634771,1.3433735929340775,-0.28883785704854853,1.0282700346702212,0.8228589377100421,-0.9580058667195018,-0.922005602260155,-0.19792029505225414,-0.9989395714151339,0.4345240736072517,1.0962500665290247,-0.7132146713611778,-0.30312126769987935,-0.8008271104018646,-0.5997300518410614,-0.8712844176012161,-0.493272118655273,0.34514245234811325,-0.20375832718601045,2.2378478343183033,-0.8298011277971982,0.7416072892451242,-0.7640671282903805,-0.3199239149613849,0.7843717269439923,0.2768332010294442,1.3817882485070736,-0.6678945424268861,-0.05184857784570714,-0.7710579509198796,-0.336186523665113,0.0568234940866706,-0.9512192639565977,0.44162358350931996,-0.11778769005115587,-0.652286496667277
SIDM00528,0.3377457228936873,3.2245336218332614,0.5326535838560065,-0.870890048000654,0.7571192265504048,0.35814504899201266,-0.6825184397628579,2.7424120301476838,-0.7763061381697721,-0.15117316517232687,-0.2400693196251507,-0.7581248018108661,-0.8379479699765016,0.8861577587895904,-0.7330899157187399,0.10095300860237892,1.6199258707313975,-0.36147401187200917,-0.3729661619254283,0.3818556376695243,-0.8921031776410244,-0.5890836890439028,1.152463139372431,-0.919850972455737,2.2470243190289816,0.8647935137212137,0.5652044260685267,0.6451216688727028,-0.8073656637101051,1.1505827669040425,-0.659950485822844,0.5829758166933029,0.5662533954567703,-0.8524320622659795,-0.733875482534526,0.05095342657451057,0.9238056550720452,1.5249504865221077,1.3159301913374526,0.285183373131798,0.2911058376593669,-0.8717543313722232,-0.27199573473606203,-0.7199930088801746,-0.6774925213426031,0.19179965576786606,0.10357844367445654,2.234247161747334,-0.777951071887327,0.8535437724877083,-0.7629914151510043,-0.01352191914288499,0.5349196392587716,0.1993578058864077,0.6044237633052629,-0.7385291112788261,0.0074211755829804915,0.07029756010319324,-0.14771723134929374,0.10552488197503423,-0.9590122603556988,0.18273107511373848,-0.17416887289508978,-0.6658051503399282
