,TBPL2,TAF2,TAF4,TAF7L,TAF1,TAF9B,TBP,GTF2A1,GTF2B,GTF2A2,TAF11,TAF12,TAF5L,TAF13,GTF2IRD1,TAF9,TAF10,TAF7,GTF2H1,TAF6L,GTF2F2,GTF2F1,GTF2E2,TAF4B,TAF6,GTF2E1,TAF5,GTF2I,TBPL1,GTF2H3
SIDM00371,-0.7027586249374144,0.9643039549956912,1.1907274090607884,-0.754758585082191,0.30954141747714803,0.4361708606586819,0.6522379120529742,-0.42106747907362463,2.021668507958872,1.9773938071937436,0.8256921245507612,1.196640022460277,0.6740649357523958,-0.7172126656464336,0.8331763804514384,1.8673083376499138,2.2282895726093392,2.5606064209820807,1.5467598670827654,-0.5927244135373207,1.5616672656530344,0.5251749626685374,1.7294603382184421,-0.8351320205532543,-0.4902346107304125,0.13898983010825194,0.16190241486550452,-0.7921116678568711,1.2808139835200054,0.025725371373735033
SIDM00688,-0.8432337021963279,1.1230825941680616,1.0720824194155412,-0.7573404418385634,0.14430621828179807,0.4004282388970151,0.4388732349208877,-0.010261589847529942,2.2332669074717106,2.092537287288422,1.4043914261964052,1.3959202562941562,0.9299311928677675,-0.7629195877324316,-0.831139028906137,2.032797000569131,2.037501198576605,2.822786720476275,1.6224674711051978,-0.5654439536490202,1.7811060469532556,0.9967172806718013,2.0299504905506947,-0.43979391660937056,-0.5030300660866399,0.25398349847244694,1.237340061945394,-0.9382649232749188,1.6242727091499114,0.2947721258763356
SIDM00583,-0.9214430982315657,1.240587975106004,0.7430725321576382,-0.6436985597703491,0.09222177659997784,1.1398562779785615,0.8282645663767588,-0.15155626405351463,1.93236168631108,2.232238843138757,0.9919474671884305,1.947952445820153,0.9169481235904742,-0.7581002499431446,0.9377027657842344,2.32438606892702,2.5108558051112277,2.2163345998568005,1.5191864611789216,-0.4773576979855188,1.6800252460620757,0.8688563822193327,1.8472469879035702,-0.45395088566143843,-0.4388870292875069,0.5548302361090925,1.108040551918531,-0.729968077866749,1.3911558915592563,0.0997595987215698
SIDM00188,-0.9049801259913173,1.186903220334554,1.2603777188931375,-0.6827129523877248,-0.002218653071232827,0.12808948796508213,0.5218566427375806,-0.31311266862969683,1.8050047486378646,1.9413302822691525,0.9246348886583146,1.4015911894526714,0.682708003843026,-0.7086078848455246,1.4649089857706077,1.9124646671834893,1.9602787879973842,2.694872620540686,1.7644945785166897,-0.5538298211981967,1.7462911568729214,1.02301909088934,2.232731010623941,-0.5771409553891088,-0.40462696676793,0.25314029861346377,0.41495351739854675,-0.7583870653036853,1.065059249446424,0.2551609856578445
SIDM00096,-0.7732254123364386,1.214465416159437,1.252799313393964,-0.7315053502789876,-0.10095633370848861,0.9611749549861339,0.8254892418253018,0.1608125378941636,2.1173683171366338,1.9510438973750905,1.323807501349531,1.068490933478853,0.8945547384793279,-0.7498163017737799,0.4617487499559388,2.2928941441238826,1.8387816214536545,2.6782190985178893,1.4311208401389348,-0.5242829984174094,1.3447682984262184,0.8788157284931829,2.008862046849557,-0.024238440441583832,-0.281601400083843,0.21110216122818548,0.9832405471458618,0.06864069660243144,1.4794626933208659,0.19482518390938602
SIDM00379,-0.8388357432121027,0.8289136110399692,0.9049291847930907,-0.6956288207245203,-0.35950479277751757,0.3747594106039216,0.7691759092582596,-0.03348783573940262,1.82292051435667,2.085471592894703,1.2807664501463,1.2233629992479131,0.8636289297508597,-0.6013467876869759,1.117086711347795,1.8967845862413524,1.978386798063958,2.4380979176145927,1.7093754366927407,-0.7001029523051656,1.8583254716108635,0.7094185915639185,2.032509416861553,-0.506737320563128,-0.32827600225786463,-0.012291704442792558,0.8719988771541478,-1.0177437992446123,1.64559622832579,0.01261003211546325
SIDM00381,-0.8868275448463294,0.981007964092791,0.9471904565301617,-0.7926307833827712,-0.046840715746729884,0.6099856578814312,0.5851982871119605,-0.5756825230576349,1.9447313625609264,2.199473184530382,0.6962978038753336,1.9829954655704998,0.664426565884906,-0.9612989004983792,0.7367193310602863,1.956985427925055,1.9854500401259756,2.571564015897503,1.695859972689639,-0.5610384649667698,1.1469573200498484,0.19887471806450438,1.8950325773148622,-0.6243007214351188,-0.6132208346206284,-0.02627186709047125,0.6530565309005868,-0.8457204773899317,0.7557972899157983,0.5435149325803073
SIDM00606,-0.8644242393677619,1.099602536656315,1.260597467725415,-0.762746544844184,0.08464196508039533,0.12321835118862202,0.6796431536843855,-0.20066878542491703,1.493245531716149,2.0505096696736715,0.9919320305888935,1.3174610016056858,0.7918706121394882,-0.8472994577498733,1.1511242155546704,1.4883641204295404,2.0922570284727997,2.246517512814585,1.6657311881027679,-0.4899545133706449,2.0045810454707302,0.596686120773379,2.4234655219143124,-0.37251171553655477,-0.2587737719818843,0.2030187221729997,0.9625796368601371,-0.5722349158574828,1.5085395942872435,0.5091441476639761
SIDM00541,-0.9352693177735993,0.9174192156005955,1.2874119456303335,-0.640922190670904,0.3638892867287214,-0.024029617624048236,0.6624435297144047,-0.2664211820051046,1.6220396015102594,1.8430689197178478,0.6560211789654172,1.0600375919007297,0.8292192126293876,-0.9630591533438279,1.760543034341561,1.8635887805281617,1.940321154824639,2.533840302413764,1.6726595529379573,-0.4911570085403679,2.0630538450640468,0.9235511370127595,1.688995433394391,-0.5015354713309508,-0.5953844314167486,-0.034602415942178846,0.7362346726121818,-1.088755035583528,1.2863198550512769,0.026204526340906312
SIDM00808,-0.9274580012344529,1.0740218383259101,0.8166121383247565,-0.8422886676202215,0.18344259797055532,0.269115691314409,0.684081925842666,-0.21627885591263663,2.237486399889079,1.954354035526733,1.3110787718404784,1.5066162861238617,0.8417402755527233,-0.7468360088612563,0.5925112672524057,1.9525906128283332,2.4258933137017955,2.6400577920042156,1.5217027129129097,-0.6130778571963922,1.435437776745791,1.0379080778485947,2.3200096037941935,0.7980902992340199,-0.5407380858640679,0.37882420637755626,1.0141539749684307,-0.9105393853760599,1.997281039625015,0.051581777493627926
SIDM00377,-0.8079582871912309,1.2699964475481058,1.0875318745365528,-0.36893154587556104,0.14666645928505168,1.0326972434105766,0.5456296891595713,-0.11578985087810327,1.9379774895451032,2.0735566016179776,1.2181163979086869,1.3872325872531628,0.6708184994173774,-0.6441984576338153,0.8683848310403819,2.1953060197915053,2.1283677583621174,2.451732496108652,1.6936833221472116,-0.5081669250484775,1.5445262046112023,0.8874126186401667,2.224331939461926,-0.8739214157985189,-0.2711750590591265,0.22766284914485924,0.5895607899270605,-0.8083610603699735,1.6631414162133116,0.1770430360364842
SIDM00289,-0.8985915993708354,1.2724365884168363,1.1962442474883754,-0.6997693929937883,0.6279835392714095,0.8096759243711559,0.7682543271737204,0.17868343768185854,2.098237919595852,2.212067922393477,1.0848212605971947,1.4850423303774531,0.8943614528382292,-0.8033657409086983,0.9927505577065239,2.005948731478317,1.5677806032176929,2.640590810251868,1.8233355982615689,-0.5641080191226335,1.4994245502171022,0.7333882186001229,1.6772799056792738,0.07878452941190821,-0.552663768860339,0.24891721286494148,1.6770245828723551,-0.831942552648941,1.4655216043359245,-0.03530664349073464
SIDM00064,-0.9508409449523704,0.8787525017875227,1.1225580026819186,-0.782113437554557,-0.11382682848835766,1.1840170880184906,0.3193272211273976,-0.47440132582694644,1.8523592118255543,1.8388347068964948,1.1076283238376616,1.5259186959506774,0.7385330990309396,-0.8797681088191096,0.790128014925574,2.484788202905492,2.3678467706359676,2.7009026757844192,1.7260948036336048,-0.44135298845845256,1.4614057499139053,0.795955051464129,2.29200059120742,-0.6563916668207531,-0.30528123161860693,0.07535686726026829,0.9946107462212446,-1.0007523627633865,1.7142251350926179,-0.16885940432470828
SIDM01097,-0.8665964341543199,1.2426576739457889,1.1579090284252396,-0.7831612525983692,0.3532187779228609,0.36914216139444195,0.810986473704775,-0.319926999085372,2.0083527667853267,2.2734665562295118,1.1706119105573984,1.7640035049759886,0.7282119836656918,-0.7925447868504054,0.9718510070161198,2.302561963839203,1.589104301911929,2.62636711916057,1.4744743602326893,-0.6435910180318436,1.5997902271973403,0.8527111867629427,2.1751807934319465,-0.43270016649977844,-0.27160042414550983,0.1194470405745248,0.8983747815844607,-0.9173357676820151,2.564291612006626,0.46337711622640204
SIDM00350,-0.7664704866403151,1.2018699857818174,0.5989820891797837,-0.6939418971915373,0.14135719468814406,0.3097853887684391,0.4439128125879437,-0.20131743905268187,1.9581373737516397,2.02205082279532,1.1029179978631751,1.2387939626839588,0.5567205308307878,-0.9721210840683012,0.6488390143213825,1.881868671836233,2.2038273829633988,2.202555923008272,1.7905076704200895,-0.40957542093729704,2.1208757881188673,0.8343794903103144,1.7366874041116136,-0.3055995498166596,-0.571316231723104,0.34098466308203973,1.2562010525086358,-0.7569739874029315,1.1690935063510335,0.3801864786512869
SIDM01163,-0.6607971873194365,1.2662545017507385,1.0970547244594204,-0.7381559205557878,0.5299918335860329,0.4263866533736071,0.7927466742053115,-0.2269194967379542,1.989582993885968,1.6895023618384684,1.0296646517314594,1.085042079544816,0.6628733566183203,-0.7200621398392167,1.87483794970621,2.047091163377373,1.682571671488518,2.9301071149058404,1.5255243966635117,-0.5096724307915457,1.5785516921567189,1.260056363050302,1.541595948248388,-0.4196941109942454,-0.33711328783024147,-0.03350368306412927,0.42957171179521103,-0.8600769401534218,1.6638629959033049,0.05283352194439546
SIDM00375,-0.9182060932419472,0.9174469587622979,1.1273895529993276,-0.7790465313735685,0.19488600634340836,0.7606874153972037,0.6833660886083639,-0.49821522876715685,2.0996620130098864,1.9866503736637773,0.8271239858081078,1.5106451676110981,0.8587572705598768,-0.7345430816112919,0.796515327866783,1.7617403142740518,1.974128843405168,2.3766416386685894,1.2269961705747592,-0.7439789332540464,1.604959286797259,0.4504128229643627,2.0405196074013494,-0.553801970231838,-0.6705602974023954,0.21270747594707215,1.400334673507149,-1.0177966260623206,1.9429499552349787,0.04081507854647169
SIDM00600,-0.857016810698122,1.2062548525292875,0.8334129172670453,-0.6384750407132279,0.6404269321983764,0.22099521470719646,0.9662598772416378,-0.24638209433640149,2.0359011927534385,1.9536523010333855,1.0019553227058793,1.9410032769642156,0.7036137637561897,-0.7191990536804234,1.1936003716227066,2.236000805966629,2.4508181045505584,2.454886240161593,2.043838686198402,-0.5994103096280738,1.7719842378935244,1.0486220162241349,2.2106259736752927,0.048721713945980294,-0.46305532431861335,0.20124983727336176,0.8935075871486944,-1.0171142571507013,1.788717820503286,0.4526886151830983
SIDM00367,-0.8310127547347136,1.56241857534456,1.155995720435691,-0.7113419017688943,0.3169339676310353,0.5638399148905902,1.0360937825653573,-0.02626040455164447,2.4111337878464365,1.9690612585303242,0.9814117190500461,2.144003420067086,1.0863463899539798,-0.853480672201678,1.1318784282683998,2.134598548485689,2.0031655402685047,2.5934933449498856,1.4458325739879758,-0.5879440655074843,1.7169620447718303,0.9697432581756634,2.3735926495119077,-0.41608226112087093,-0.3065373648960554,0.3567466845200667,1.6172054769687823,-0.9259407329593174,1.2720261558039185,0.6442506904111114
SIDM00632,-0.8828845423646903,1.08941500392361,1.1336966348339361,-0.6727050433478874,0.39692163995761864,0.1493421967395832,0.6223919364980356,0.018922178758618426,2.0162649908643524,2.0420498704099486,0.9352140038443333,1.4653386970037543,0.5271261038635577,-0.9366971472194657,0.01729679396819984,1.9619190514366982,2.1796699034649456,2.561041707323926,1.5556012430361041,-0.5955689382499396,1.9536290047629372,0.8958394260447807,2.3820691106177834,0.01400034747974645,-0.5864397857736299,0.17042995223187074,1.0752139247668144,-0.9787611048615994,1.6756292559455634,0.10364057024826404
SIDM00550,-0.8485878364982713,1.2359122595885472,1.2533931436713603,-0.7210689017223738,0.20116934289790406,0.1993803101429384,0.8647962019127199,-0.14629640938147365,1.957923806860378,1.7754662335367284,0.9089001212903874,0.9420119803860216,0.848176013447507,-0.606463116272497,1.4471408163392978,1.47211346533113,2.1369487362549435,2.593869341195074,1.5819723011134723,-0.592386491503288,2.6494885980760627,0.8934641656452114,1.7286479765011677,-0.13070730920406767,-0.5099880478022517,0.013397556684882832,1.276968305598777,-0.7061337054174955,1.6449835167800555,0.15815553474313815
SIDM00230,-0.8583512472333985,1.7343538470026807,1.17000598301177,-0.6342891902430344,0.08202233220353991,0.6216715733299184,1.0743781704907713,-0.2041919480673927,1.9621393192204593,2.0594695721911576,1.5631821939789345,1.2459885624574796,0.9996500709316555,-0.7750818019489374,1.3769867531606437,1.7654599981720165,1.9505933873832,1.9807947889948352,1.2711894344157149,-0.4812446249215621,1.0832966516471352,1.0362541860398438,2.096794958534174,-0.3701494239793115,-0.4590707885410049,0.20964003749958074,0.8189812060636076,-0.7993449058753864,1.950468913509629,0.05628446108336697
SIDM01206,-0.7873305803672176,1.2076535968111202,0.9494877924549161,-0.7067233068023357,0.035726184340028354,0.5362764521316228,0.9452898203690063,-0.27636070190762946,2.2028381683919576,2.2540069690030706,1.2199269733361122,1.404691966327928,1.1374224114939162,-0.8738056784083961,1.6621788981956687,1.8160595631884515,1.767438259491576,2.8126885883836277,1.110153134357191,-0.580455997627417,1.487090985220333,0.775386477840093,2.2069959395404153,-0.3890073177972417,-0.32610635284657424,0.07372135384493159,1.5385484526052144,-0.5775845320209073,1.9140867327687578,-0.1256533580139911
SIDM00127,-0.8647167025022349,1.0478784613089522,1.1385131111760045,-0.7621441532080155,-0.15273832998834394,0.23671454679366039,0.9489509276129591,-0.08630853847920547,2.0453795440991858,1.8207569741790903,1.48665095053884,1.4104785108183524,0.8000432182768688,-0.8063178084943465,0.9687812079740918,1.9389909750091348,2.062493870002442,2.6020113832747422,1.2701240186648117,-0.490764703706372,1.551988653644624,1.0333874923087518,1.8730077377626853,-0.97254257404248,-0.36418713689077536,0.3094554559376266,0.9532115568678912,-0.7384470228167884,1.695059368189601,0.07892004758213232
SIDM01042,-0.82989381656466,1.5274857347945765,0.5469164830233895,-0.6868044930050106,0.2006138825080839,-0.008017256913718029,0.6560552185703452,-0.5783116677511991,1.8304084070456195,1.8365082468326184,1.6687644510769655,1.402566811458036,0.669971937656549,-0.7093271585375729,1.612353644589687,1.7346752442647155,2.370307518023413,2.3311625309430797,1.563104801702779,-0.5724982836530425,1.4681993440860241,0.47253191729071675,2.6078102383500363,0.12761249922926882,-0.3674649873667172,0.31132534329021605,0.5094583384223602,-0.8340862807178469,1.0150840551771354,0.0988046807801021
SIDM00491,-0.8567228845176915,1.4876474469043426,0.9720508292756325,-0.7530749198451568,0.43890186137394227,0.31397345854072206,0.502951445786168,-0.5173787459210046,2.3259255604499107,1.8076331716894036,0.9952957401438975,1.2742383390020728,0.8671527233085491,0.004180047475527762,0.7691918201353537,1.9612480506631267,2.4766614804697933,2.6525617937049133,1.6705881642699763,-0.4971413081279093,2.0072782688798942,0.8173334754368129,2.0108619207999414,-0.21373567112463943,-0.6296727194101159,0.7224531034335775,1.028050469460173,-1.01280402646756,1.564603143647245,-0.03784308746518349
SIDM00488,-0.8202417925434291,1.1784942051729785,0.9760139763975064,-0.699685980161589,0.19356302360439115,0.434896359595912,0.29777178423455986,-0.6277999325659337,2.2454583594193736,2.0659835854614683,1.2841351426960201,1.4247406234798132,0.9974081998224221,-0.692792262687756,0.8282481680555872,1.844515266403775,2.337860569396406,2.4043175307300735,1.8667662747706106,-0.5701121710908569,2.3537394761545403,0.7348401618229073,1.4119904891803796,-0.2943047297113488,-0.5351056948393449,0.15355461664928485,0.8466183460037995,-0.7609080329284958,1.0745787700789016,-0.39275479254143025
SIDM00190,-0.9004809610440552,1.1215321521297341,1.0575004144367843,-0.6143780254500271,0.2865149907445371,0.0832053124997578,0.5843081251116609,-0.64645820464972,2.1037293962589554,2.031990239671363,1.6598671764894577,1.5025702915331227,0.7706581641520027,-0.6503895651395264,0.5336228846528079,1.9966102904449323,2.2122325130730705,1.6516390915341246,1.8431080250569452,-0.4961957674762458,1.9416405429696046,1.0380639859518637,2.1841293205426093,-0.11835887302690018,-0.4683899321924537,0.11204490496996321,0.47673526652540454,-0.9096496498559431,1.428664296380358,0.16625382306818914
SIDM00542,-0.9056106095162474,1.344545302080249,0.8394869307966819,-0.7314136732797328,0.09782026251088462,0.08978742133827246,-0.07065811735916651,-0.653914519624046,1.7145092642121598,2.107171023272954,1.0477642992335736,1.5708056072695964,0.7434726482889124,-0.4722895422606055,1.0864223799313353,1.8195479514954118,2.1566903116557987,2.2960850298579656,1.4526484294412794,-0.5849643836910765,1.7507623481463024,0.7816276299869364,2.257697103556845,-0.6457708006754073,-0.25899667462286025,0.07543665798073042,0.3325480098619781,-1.0197997457291466,1.0051015642024692,0.10308287267754569
SIDM00198,-0.8269199096046608,1.0946423547901902,0.7485922636940542,-0.6884639634891772,-0.05858330218551139,0.7466902096128013,0.49574506634054466,-0.5690827825072634,1.9186421670949816,2.030070069325624,1.110530599589257,1.0101136768325345,0.6458709337156706,-0.6850703551987124,1.3349676471876273,1.9734410228881596,2.1960579310050865,2.31589471886936,1.8356472308018537,-0.35664086198095934,1.6979299433746204,1.1382218159670892,2.3134660286852458,-0.7414814066754029,-0.38913158311917523,0.09731770872558006,1.3832202577850756,-0.8100428099937774,1.2335875855644012,-0.11709128965124264
SIDM00269,-0.834192729582319,1.5003119413149566,0.8009002869448263,-0.6382223416706272,0.33001199882337545,1.1502473247346705,0.562725645565565,-0.7675568999146997,1.9319666521139531,1.9831971011188385,1.2673007387274997,1.6233054618174474,0.5601759713164441,-0.5895589145515822,1.0749277203607326,1.9951899976824172,1.7531146420718602,2.422765526725116,1.3448070956241922,-0.5059431747510069,1.7251326393091373,0.9965357084417099,2.357748125936859,-0.7194199500198576,-0.5224583193613255,-0.029124620801469187,1.095854314250276,-1.0179470231944403,2.1225053027431464,0.13793588076948776
SIDM00621,-0.8553354889499353,1.3834337268049772,0.950535392180429,-0.7431556146756731,0.046450205975024035,1.3272277188281194,0.5106468962705143,-0.6403892983460322,2.0406572278834862,2.132183060858301,0.9666894221095871,1.540457301616076,1.5531393353437632,-0.7843355669651804,1.472409315564536,1.8167940320191067,1.6741415327368951,2.1929347928889293,1.5265686958947149,-0.3200243567316093,1.8229491826603907,0.8623496311431432,2.2434990212494443,-0.8555910836167471,-0.4003660752457025,-0.18531156236423543,0.9540958456637555,-0.7702686592036149,1.9051491557384357,-0.01087359251843272
SIDM00599,-0.8701088616514538,1.153213334933383,0.8677131955579199,-0.6895455443329392,0.012788565522499573,0.6800414984565519,0.3138712953253859,-0.4950757768657002,2.052935294332752,2.025685812873599,0.9045689340986361,1.2883079419048649,0.2675894606817307,-0.6525612875275585,1.3584636392186813,1.8447909536900484,1.8186431830434056,2.3989935522918815,1.4594926796242316,-0.5117092769005063,1.6889293520361046,0.6295995491583282,1.6272749244107727,-0.7452413360861899,-0.4329102865346726,-0.020668778360010333,1.0397914562264468,-0.8724008230228932,0.9022111747508932,-0.07672168031186144
SIDM00118,-0.9198046015284365,1.215169954295218,0.8618038858002824,-0.6151441508325013,-0.02685226912606386,-0.07216690925542558,0.7005692426951771,-0.5349509209908174,2.1050142626071824,1.8047186782359863,1.0295148443911937,1.642507074928349,0.9006519459097221,-0.6159649664452556,1.3128036201298867,2.040526479193505,2.0348382092238895,2.480681620043586,1.8540835582758035,-0.5771181073727016,2.027262044831771,0.8483304224218796,2.1050576737146516,-0.15711901840121964,-0.5025511408711361,0.17405068031271068,0.9768498595409653,-0.5925944876989746,1.524762045733451,0.2630461558533883
SIDM00596,-0.8074834973349937,0.8366339127923035,1.3668427202627533,-0.7788548119815347,0.03510229871364917,0.33981858388208647,0.42220085228385723,-0.6315670532027753,1.9806064729946042,1.9817658643151812,1.1791820681780476,1.7247880699967861,0.8361404153555768,-0.6600330015583842,1.2295053215722191,2.2082816809245323,2.2890049271440747,2.5605156529193422,1.824739773863252,-0.4007553759488465,1.2273440605539399,0.9147757789206813,2.295025112387459,-0.13904408181238517,-0.200781991012291,0.5532693499220894,0.9284476021754628,-0.8315945835403361,1.6396062159233242,-0.11582685598176587
SIDM01251,-0.9308179551336507,1.1331895115287,1.2332211138340083,-0.7957296614233302,0.4292375877713271,0.15335451380281834,1.1669923979753656,-0.5495876016464794,1.9706312410175002,2.158972509598961,1.3028636331874692,1.5508860213310414,0.964926030481863,-0.8321235490706438,0.32496638781830456,1.6338756284513078,1.960392303906854,2.2905900264801966,1.6802766865136771,-0.5560303273808499,1.7412247162112484,1.14814254713727,2.1201849664642793,0.6849287951053132,-0.3308395640281308,0.3704866909475785,1.2771626296223844,-0.9234461904435011,2.466956706504092,0.08938618458315274
SIDM00197,-0.941613015296712,1.4272379917952143,1.2854562102719553,-0.5463016851661031,0.04000619086802072,1.041116789273194,0.6056923811824447,-0.5695757573834037,2.0679000811020622,2.1674864582588014,1.3099627560152536,1.966348236482289,0.7753377974393769,-0.52347831879744,1.694763477442587,1.9456803567615357,1.5599253016678034,2.532327357114465,1.6556392038430472,-0.3612863695306491,1.8831061488744383,0.9199803639796741,2.5196823226188534,-0.4202498793948651,-0.047652510666744065,0.17574610296953003,1.3841219021374358,-0.7070787758337225,1.6401244406013957,0.15994341076414276
SIDM00810,-0.7262947769429343,0.4911523681014003,0.9217414610357537,-0.6502062577462989,0.08831562321660508,0.7440950285524346,0.3292722370994087,-0.628381449713189,2.02925705481121,1.8007408252716666,0.6732003076561807,1.5000210815965713,0.6998064784627301,-0.6570120544439995,0.7196219820529748,2.353420983444849,2.4522911008105956,2.650428334550826,1.6308728511403012,-0.3112335335068396,1.5015398250697765,0.8250741922217666,2.369405425656192,-0.03842991866614215,-0.6306729423799654,0.08242889446592887,0.496057834617697,-1.0664551193924934,1.6360410806985184,-0.014751309621239973
SIDM00174,-0.8416124348581429,1.1665450049491708,1.06650809877872,-0.6969998760027177,-0.06668046131452351,0.29458757208982417,0.5602761079198779,-0.48654756322775283,1.8738328354641187,1.9394039316617229,1.172133017002531,1.4093349230363847,0.5172164240936928,-0.7545493942826015,1.1297884007009869,1.8858042744624803,2.367777034193607,2.5809978758184062,1.4645995578480195,-0.5331923851432895,2.324450699958137,0.9766184284516458,2.0610802829319272,-0.5903486956485187,-0.5846451809737825,0.022442576600073916,-0.1572180753804435,-1.1953512164102316,1.7020314430872474,-0.05337242354903249
SIDM00487,-0.9478826662297246,0.7837007021158209,1.3569608882100932,-0.49906244342455774,0.22656028360753275,-0.020111466791832844,0.7132449682888335,-0.3996382082533235,1.9204831237022189,1.960608144483289,1.1187504436639701,1.5854951866226954,0.8278353042356773,-0.7888193713874028,1.4657706025665098,1.7403697477590705,2.036527949847004,2.2619524763031014,1.2686278991898599,-0.43673803623268526,2.1073755236213865,0.7765194038236053,2.118160552917421,-0.22607255525270947,-0.40412917951006017,0.44618539182034456,1.5061319848298675,-0.916810475632312,1.5649932727881124,0.05676858323638942
SIDM00263,-0.807663573013622,1.6811955029554932,1.1510963832377505,-0.709561345491203,0.32588299014389255,0.3928513211748697,0.8930475492964532,-0.5995058859884282,2.3147034063276637,2.2501358732138237,1.5351273214700925,1.7575032897365326,0.8888185093789222,-0.5274277124415527,1.6631051597581796,1.677597681922703,1.5118070310628111,2.366493341929844,1.2152587669046127,-0.5282086334263321,1.9127001398552375,0.7845307946123139,2.475244826522555,-0.45305768399488555,-0.28223223156255467,0.20959286505576588,1.3338526446447994,-0.9918675113390676,2.0780003993184932,0.00496486820780602
SIDM00277,-0.7750791978935497,1.447825593326059,1.4363227544701425,-0.617713067539204,0.3825892606557075,0.20961249182497188,0.9749151991541556,-0.4255824641510401,2.2071419501386402,2.050457166766009,1.3517664603511566,1.177749976685728,1.0616749221486796,-0.7674256594441187,0.6593745157573725,2.007950182454373,2.152702288516123,2.1788713711927694,1.8405661392377128,-0.4646889191916346,1.758995813749157,1.1471271719353129,1.9726931657995375,0.22451565063285145,-0.6280990775791812,0.28933455246018797,1.5052816510491744,-0.9096778541754836,1.3095299152844921,0.3821671411808252
SIDM00592,-0.8353670616408307,0.8173321158708602,0.4373929047691552,-0.5881926203165111,0.02411930576089005,-0.27887857887310863,0.46117918410973324,-0.5258210114899113,2.2701969124045274,1.699071390927741,1.117593557927821,1.6575693974266783,0.6506332275297296,-0.41750877362725214,1.017599647734855,1.64909967851158,2.4498787495980716,2.115884524388497,1.3668937226631535,-0.5735507692016433,1.9958701711536697,0.762632074077936,2.2566376553352736,-0.5249346567169365,-0.5318378885912988,0.03889469688943613,-0.09568764556645562,-0.8593862139171453,1.653710999604741,-0.43133360206979254
SIDM00496,-0.8817459443199714,1.1959491622374703,0.6920303178065821,-0.7640973389736546,0.1267975148721532,0.8986815070594052,-0.15537961021711258,-0.5993457866335751,2.0496653287125333,1.8021256679639326,0.972408956947702,1.5786379044610428,0.8396028523738064,-0.4502051735070275,1.2655864860964157,2.09579515163945,2.601120671099297,2.730354535656172,2.094714078002353,-0.4730679311709667,2.058484132966656,0.6429599138938035,2.2750976966097793,-0.008477590484568429,-0.6029456732116294,0.08332427148802919,0.5399800580204761,-0.729573757176778,1.931978609732725,0.21825351825562342
SIDM00793,-0.8536686045568795,0.9326061790680449,0.9353444961624289,-0.5825539877010824,0.37731566593644905,0.1044124367114718,0.9056481829824223,-0.6814067294862863,2.564849223089467,2.3751670724346687,1.4935941457209219,2.220165284121511,0.8071554321632497,-0.5895439374567448,-0.530895586905697,2.0434525847824445,1.5581926842724312,2.7830797590428182,2.031833349662836,-0.4759561813406831,1.448352472943973,1.2813479022061978,2.036858368378485,0.7308069734565806,-0.3865843438296992,0.639674631202187,1.3530780545664876,-0.7388258476411756,2.4239304535101227,0.6420867151298624
SIDM00121,-0.8367268557271755,1.1613118177948167,1.4845533790191001,-0.6710840624115486,0.16240954273174046,0.7024206852029812,0.7865385898593029,-0.4722380779827528,2.102888631530166,1.882279625232303,1.1926525795063339,1.363116366018129,1.235479137373858,-0.7608108475975996,-0.41439109332348323,2.183252764222912,2.2204634733842226,2.637740951710009,1.541720838129079,-0.23729442850827356,1.7160274710096364,0.7980354667197095,1.9540527175824585,0.21880453567048247,-0.4817358684105911,0.29002125461828837,1.6913523775779469,-0.8538129052462854,1.50466730731302,0.10612155484704686
SIDM00202,-0.8435628290635941,1.32782049854389,1.1082370461778388,-0.6629610627864706,0.19533390092286143,0.823291799472532,0.4213042631721248,-0.6571287580229422,1.9092391775248498,1.9478368223751457,0.8610534130477885,1.4083210247040172,1.5500735959867957,-0.7536566104894592,1.350416103643435,1.9332425082721438,2.13929268822383,2.4970025582693203,1.7761532493409513,-0.29018942477890586,1.6899668023670154,0.9660990255240992,2.3678091321284227,-0.4407894915703777,-0.3831163643691599,0.06144580022473983,1.2202392206480048,-0.75649861895329,2.06980708937481,0.1353823370517361
SIDM00047,-0.955655699939939,1.0914151650738393,0.8888621093218594,-0.6738378605901255,-0.053102461328330644,0.12635824974996646,0.5323303889342429,-0.6108555934092345,1.7566193234635383,2.2609784512697257,1.1694799531197273,1.419892104848428,0.7047248845029033,-0.6255070223627096,1.212991497593364,2.1871036792493386,1.8597248404445186,2.343955454392226,1.7900749140518926,-0.5382105440083406,1.7314408248991218,0.8295790340027169,2.1706401465764125,-0.8856116073589243,-0.576060992458812,0.2142733855018562,0.31712231230877064,-0.9442215024871851,1.0775214097083283,-0.11438262586012629
SIDM00885,-0.7562190825048462,1.2068351941338957,0.9411060537763227,-0.28029598017947294,0.2752877536610342,0.006387572272448099,0.403383743454496,-0.5545002479750657,1.7032282104807437,1.8661313553693137,1.8367671216157397,1.212020367779339,1.0315907570902212,-0.9158405997653407,1.2576167350658214,1.6698410817641711,2.206676281504511,2.2623778181820318,1.5118950401989728,-0.2657165180569191,1.7876762084630486,0.9236934124281937,2.4635217774873315,0.15385610367583616,-0.458096386627457,0.02184750474925347,1.240508234872208,-0.7060805590852494,0.9654075244157325,-0.2455117675396705
