,STAT3,CHUK,PTPN11,PPARGC1A,NPY,TNF,SLC2A4,CD36,SLC2A1,MTOR,ADIPOR2,PRKAG2,ACSL6,POMC,MAPK9,MAPK10,PRKCQ,RXRB,RXRG,IKBKB,PRKAG3,RXRA,TNFRSF1B,ADIPOR1,AKT1,AKT2,TNFRSF1A,JAK2,LEPR,AKT3,LEP,ACACB,NFKB1,NFKBIB,NFKBIA,NFKBIE,IKBKG,MAPK8,CPT1A,PCK2,CPT1C,PCK1,RELA,STK11,PPARA,TRAF2,PRKAB2,PRKAB1,PRKAA2,PRKAA1,SOCS3,TRADD,ACSL5,ADIPOQ,G6PC2,IRS2,ACSL1,AGRP,PRKAG1,IRS1,CAMKK1,CAMKK2,IRS4,ACSL3,ACSL4
SIDM00501,1.4831862156925832,1.112439534040599,-0.43992210489705685,-0.9293656236908197,-0.7579551222984479,-0.3156535897754485,-0.8135933881185672,-0.5286106193795244,1.8548646343631243,0.04985855362016762,1.293247211037489,0.7253918723960179,-0.9503625352830053,-0.8755985570595624,0.4101605461634657,-0.49580231273074604,-0.6296127209556593,-0.3338302898716544,-0.822038376728731,-0.3354216102298577,-0.7041835893205333,0.7272081135777868,-0.7637673051099559,1.1895587926516134,-0.10107281201288283,-0.6544725595284432,0.1579697127919145,-0.5914481591693236,-0.7161346079795132,-0.6393460750679163,-0.8268197749314968,-0.6152202470334575,1.917544895062909,-0.21522064006947467,1.673765298023505,0.5039305893025979,-0.4951110375488454,-0.32194595691441297,0.4595464103960879,0.05850054504519398,-0.5603284580507305,-0.8940968655125342,-0.12654944698927517,-0.05410742987133874,-0.5530242223393182,0.021628316581310734,0.0690678423534452,-0.11589020377258977,0.26407093108124835,-0.29970384548738127,-0.630427228906926,0.3064027922614984,0.0023389345305943237,-0.8238034783435166,-0.8556535778713713,0.8992286775292231,0.618682925894054,-0.8131857525710572,1.5231375451935427,0.11941033038570012,0.05230570495332345,1.050383441755576,-0.6998295001548326,1.5950785877744915,-0.41132060942984305
SIDM01237,1.269534880889957,1.1838709834399725,-0.5395467627621859,0.6542389734038678,-0.7918662190428037,-0.6407741382234683,-0.7855971061930733,-0.9076673835845324,1.5203139542686939,0.6263251189624705,1.0848236069896955,-0.646932228460715,-0.7945783118281173,-0.8670587003709901,0.2880573843806928,-0.8263014718573863,-0.8021098234925674,-0.0688995299145247,-0.8531489956570273,-0.11760306110160097,-0.7321556160961148,0.6639236820828835,-0.7660762561424715,1.047626882539561,-0.13920741224033334,-0.5200611843118137,0.18175347315197243,-0.4633774107602604,-0.5025059597749503,-0.8423123123444636,-0.7964114851673735,-0.43547501013990947,1.8770392795191937,0.09028838378348956,1.7010842188787725,1.242453890517032,-0.33569134713411275,0.052634712835418464,0.5877531303639748,1.1525685353931394,-0.7938637521525501,-0.304452972505404,0.027843189262590978,0.03839651501072517,-0.05930390754773398,-0.3186945191830835,0.9298274509517256,0.5021051295565077,0.3886550172481501,-0.24810276709649573,-0.6300960148042812,0.24196443483658922,2.5444181115724973,-0.777291820683822,-0.8515950691302837,-0.7518363851380206,1.410433356505117,-0.7111208288360924,0.7772403451898237,0.6615460382468887,-0.2797228945461297,0.9369271473430948,-0.7544889037598967,2.82542665475196,0.37646435796084
SIDM01228,1.1204555960044622,0.7818985085220148,-0.4379468241172461,-0.7186940039432643,-0.8851418019729708,-0.8003951434702641,-0.830260511302494,-0.9429737195840513,0.7219056602357647,0.11027265327210321,0.741736821564064,0.6327110406289479,-0.916653670982922,-0.8619802568318402,0.3039685219144913,-0.7976519881589551,-0.852094696766376,-0.2386281538145558,-0.25470709237229133,-0.24478764650727164,-0.7695206163151552,-0.008952469923036806,-0.27734009936718373,1.310762402284747,-0.20169852103104666,-0.6749639337317728,-0.17902587833183511,-0.16675306911904864,-0.698168840465109,-0.4329254448535655,-0.8085160202413334,-0.4838530574615577,1.4356911491724433,-0.09161167003049828,0.6189866323582133,0.32538425534208226,-0.6309449137730055,-0.4638022496228853,0.504888113409331,0.2217023856167298,-0.8036786336671796,0.9774167457869517,-0.2540778533710618,0.06991470237734292,-0.44260624004177535,-0.2100682107752538,-0.20674939483604243,-0.022362595013489226,-0.10523660480560229,-0.5057990896561628,-0.6860494098780122,-0.10815490017441483,-0.8484925575306377,-0.7623173901782058,-0.8463469711750933,2.085849691776994,2.3711257667028343,-0.8145843872933402,1.4457000209236786,-0.4259243631307149,-0.3532823653353441,0.8266962961270139,-0.8887442488631846,2.9710851374195038,-0.20321763057877504
SIDM00935,1.5276204256794612,0.5201559780589874,-0.5047194818963128,-0.7873116061002027,-0.8935672237350423,-0.1445981462365175,-0.8091866338404556,-0.7843556693738202,1.996900118335115,0.023371276810878094,1.2782369227114532,0.7489605308703858,-0.9389639782965659,-0.7758561771486029,0.44712288797231875,0.33767503280536665,-0.7882778405489926,-0.02952668509170103,-0.8990687255270379,-0.10656788956042167,-0.7056896041433847,1.262209067435125,-0.7133449103059384,1.4051477177637772,-0.21347749447054482,-0.5134407783229156,0.8265298773508685,-0.3082335524645902,-0.2274181698078514,-0.5476846642733483,-0.8089364095645208,-0.653742648499608,2.430609392827713,-0.04129811593544796,2.766680373100583,1.1163522522371006,-0.5191003098761872,-0.44156136607006047,0.6752159324007306,0.016641468375745438,-0.6106869636644887,-0.9480610037704567,0.615423509330896,-0.1342061146355418,-0.30331756875027693,0.3346165688789305,0.034262374899548344,0.598625658272175,-0.5581580434388822,-0.30506219852294564,-0.651750852319759,0.5069193329678712,1.115247831686283,-0.8486464724513632,-0.8877138608886593,1.1405526158803583,1.5428229823757686,-0.7935461576966185,1.3506695616701847,-0.2076565810593074,-0.2990871179328487,0.9181825225278076,-0.739735435253002,2.1809318209171886,-0.5414832976609631
SIDM00954,1.1869569516281098,1.0205498348185393,-0.543496256952195,-0.30530333129324094,-0.7932628522837403,-0.7638486906274267,-0.8162030065586622,-0.920017546820126,0.767208819267558,-0.04965754187454295,1.0737049086774098,1.5984950126409556,-0.8785412388049192,-0.9134580750485919,0.8231663380284298,-0.8546867748592724,-0.9432996499622056,-0.04830600987821945,-0.8500726692736272,-0.2701413206229706,-0.6866136958241239,0.1712376470622405,-0.7793414103310783,1.1293982050504487,-0.028047598711684947,-0.6266369156706433,-0.33431880263398656,0.5887542348635936,-0.5788776536955944,-0.40102366835541975,-0.8194946261326086,-0.5755016415908192,1.471396158244161,-0.1344931273097794,1.4855193212670113,0.6662557095612132,-0.5817293770907929,0.022121784681754277,0.8592740727741098,0.5862360374695524,-0.37477685227157476,-0.9671290104548087,-0.1455366724001937,-0.013539826436185365,-0.26847085701960116,-0.021853814009832013,0.3895256100063286,0.03488475359184153,1.2553296638663447,-0.5272747506843357,-0.6652569988408132,-0.21009575437304095,0.3987585201483963,-0.7925047242907732,-0.814894944644218,1.9790725607443358,1.3005831118681817,-0.7732518230649943,0.8535438312791283,0.5935761937995058,-0.2641171271700361,0.9341108700579053,-0.8465353426268751,2.0215597167816304,-1.032776898990531
SIDM00951,1.988050794308547,0.95118607697638,-0.4502733795874832,-0.9473967201304858,-0.7584196047549988,0.3306934776701477,-0.8032017103314529,-0.8759606686213458,0.8632082367490675,0.0774270605978541,0.9677068866059674,0.4473718220815371,-0.8857702586703973,-0.7810370114579538,0.5319558582919087,-0.8366333398530408,0.6061362939221363,-0.08972864457354691,-0.8786856175089434,0.3350274309833577,-0.6749634586934632,-0.34119800179082965,-0.6847614030322338,1.0891255222224476,-0.09899319922377411,-0.4778872470691533,0.10835237517103373,0.47539158704205614,-0.0330950655091902,-0.7875640390625873,-0.7923327532416268,-0.5375833771085904,0.17521608579302336,-0.16598060756793845,0.6328488795747252,0.5752467612290894,-0.5174478931528593,0.12456405517951209,0.8915104248126653,0.565873556229612,-0.7128935275672966,-0.8645886174434769,-0.04474041174274417,0.37955257133496156,-0.2087796074998834,-0.2504774028601881,-0.28521008776397844,0.6614156328980507,-0.7244588641156376,-0.4326971523312701,-0.6647377742326791,-0.06386565182102608,1.1384946603836257,-0.7477382581439403,-0.8426863049859927,1.0533843752167256,-0.5860447996756825,-0.6573148111990929,1.4301064347764323,-0.33602398142924833,-0.3443954543705761,0.5358603075057718,-0.785771683240173,1.716951043194525,-0.3787332506081171
SIDM00948,0.07023310754487604,1.3908995086809395,-0.5014177764407383,-0.924537323326422,-0.8445381070117259,-0.6181451854317598,-0.851207358884697,-0.8832421098448455,0.5824607760251819,0.2635495468857684,1.109176561492248,-0.44618075390894196,-0.9428353461204151,-0.8462884374079446,0.6763892863402636,-0.777505479137698,-0.7379008767250338,0.052688188643051644,-0.8810814891968292,0.09359301664199719,-0.723729036807525,-0.45626292915271144,-0.7418778809638182,1.14130811090263,-0.3193467649372459,-0.5812319571227624,-0.5092898816697773,0.04772363532814348,-0.6302816734674669,-0.8065231704815924,-0.7505071886878516,-0.2594461889377763,2.5860593437961112,0.8376585072031574,2.702924891082676,1.420389850140089,-0.5511281505645234,-0.1118757494682813,-0.21037631191844036,0.7237029894460761,-0.7817850691981609,-0.5412710641806181,0.16801751666490733,0.47805800213228244,-0.3224636876811743,0.5603919929779927,0.05001869071711146,0.9673498189115504,-0.6668199003205003,-0.26851900451501926,-0.8104991413674848,-0.11847348248873422,0.7144352848860351,-0.7607555264686179,-0.7700060345102433,0.6141778055391842,0.24556022189740895,-0.6181751167984532,1.3356233824235435,-0.2814810836638891,-0.3368798280410505,0.34601209559450175,-0.8128059102979349,2.061218834295102,-0.4205970899082848
SIDM00203,1.160327857350695,0.7255928131391692,-0.45519262700616786,-0.8053974023217078,-0.43326934779426957,-0.6575981787836586,-0.8632295216896988,-0.922477281422404,0.8423963714672962,0.30026789384162733,1.0292605966365476,0.731988188413783,-0.9515120924691803,-0.725412381635793,0.4803807153992876,-0.13621969837363027,-0.8911108504521412,-0.014875129666634472,-0.7991292894730017,-0.08295216444975302,-0.7801536275872415,0.413456168458324,-0.8367266020053821,1.2702439964620036,-0.213253690226644,-0.6758460157871827,-0.3313411162843748,0.14559809824460004,-0.5897954415864811,-0.7527063766606182,-0.8459155514015028,-0.2995428957791324,0.03277136187441052,-0.20994755060945672,0.9050425963424398,0.3497307597045273,-0.6354023137012966,-0.37537967112205733,0.949284352343607,-0.5155998216258644,0.5092089803513169,-0.9259524929218875,-0.08381987749195483,0.07672464284781705,-0.5664627479047996,-0.22775080454582122,0.6803324326868481,-0.09113062962434915,-0.4329536090608861,-0.27115713644835987,-0.8127018627622322,-0.21950182596888126,-0.7585891847406468,-0.8333871120580817,-0.8599723464513295,1.9191615265640036,-0.19724479239804998,-0.825853288944323,1.3710344541099717,0.21275383577016851,0.2206524324258013,0.7120081952168384,-0.8243654431165247,2.076168336720283,-0.6450981084929981
SIDM00896,1.0624918827944327,0.9279254816382309,-0.4840398541194097,-0.7719433755150574,-0.5376621676479975,-0.8326205306880009,-0.8318963540507757,-0.9018189211245696,0.11688908465166627,0.09188761203599037,1.3818737808957064,-0.5721022353331368,-0.8978553359864992,-0.7726512353993632,0.08363649850260235,-0.4903356121033082,-0.16234949890735126,0.0846663220884397,-0.9431119368687007,0.47842934785264024,-0.6696047217708325,-0.05611505084721352,-0.3244383770317589,1.6293221365242114,-0.20020978253212998,-0.4301620755646779,-0.6424621833021026,-0.08244013544690919,-0.7158318082160052,-0.8065530207942485,-0.774985480677081,-0.6890931954470567,2.2754787698049523,0.13823131126708052,2.745466062220483,1.2847678621393366,-0.454137219018791,-0.23241805485367936,-0.652216530816819,1.0970969794958916,-0.789384237125369,-0.9094312884091691,0.04142023854365607,0.13493104277002488,-0.3873853163515651,0.17566380303895723,-0.07443249348929516,0.26324018779044,-0.7404726014101519,-0.18781741189244405,-0.6300042504811701,0.05384736102347927,0.9862898205529982,-0.7789772538873144,-0.78990639196471,-0.5717212917888048,1.166951892197421,-0.8032428126033229,1.6881133324889837,-0.053859800592853634,-0.4183917009697353,1.194460298288563,-0.7074643189767981,2.232400159117636,-0.22468240671336617
SIDM00285,0.8194249341219886,0.2857369127124046,-0.5037337495174627,0.10546051215638706,-0.7819055009503749,-0.8042984475157275,-0.819507586399625,-0.9231036198180056,0.4403468357661453,-0.19856010347552555,0.5410691788431793,0.8597173075891444,-0.9536311732916803,-0.9464966073028617,0.2896997642130762,0.178264913557504,-0.8065429616378668,-0.1220623813807,-0.803590264629505,-0.30569743495355606,-0.7488721434615936,0.3607249207121522,-0.8632556275473615,0.8346994056540871,0.1691225544824134,-0.5948249225053361,-0.6099179833219495,-0.7237544340552741,-0.7469121134119198,-0.31761541473737726,-0.7846663797119846,-0.532419907837652,0.9507640631686685,-0.4149787063742324,1.478287810034385,0.22939434727490832,-0.7579420933673365,-0.20223776365537013,0.38878963476066586,0.7132061981597678,0.39143935999197554,-0.9011851626820975,-0.2234325461698525,-0.24165308286546583,-0.4904635111840119,-0.0393717000366251,-0.1537054728154713,0.3491341967795418,0.16964106413166344,-0.6499197769321539,-0.8051307767358885,-0.6356894934701268,-0.9313783983998437,-0.8249493802185112,-0.8718168248816012,0.4983518817390658,0.7783498966609912,-0.8337806422834833,1.0176272813269711,-0.35224452429072184,0.11501448128721731,1.4640192373869247,-0.7758624002434947,2.0639157030908475,-0.6056988270652129
SIDM00930,1.100816602566678,0.8515225021857272,-0.4174638500394089,-0.8553943807238488,-0.7631184820991563,-0.7523654801479234,-0.8014360324287083,-0.674265952567952,1.190864931158624,-0.06247519804898858,1.069209345639093,0.7276085631223828,-0.8812386468726907,-0.7537190434617044,0.7499427065223623,-0.8243236475383935,-0.8678212773687639,0.06530869797237224,-0.8541087163918023,-0.0698384413932442,-0.7198620420766595,-0.05925503834402818,-0.7063269302616142,1.378322909730973,-0.24556171741367638,-0.6677252584809572,0.2791795627931081,-0.18065504124616302,0.31007240595559005,-0.2180386510464583,-0.7612958819353272,-0.6011913582756983,1.3096772020501009,-0.23595904031631149,1.463839016259216,0.5230178088032573,-0.7313251476288921,-0.3455922195206413,-0.011279410021592641,-0.2560725025343895,-0.5077814398028518,-0.879712817758293,-0.11998837662485061,-0.205468413409571,-0.24782090360677805,-0.39632714927060136,-0.12268344472289232,-0.13060239284956834,0.03902337119725654,-0.07517587202204826,-0.5387446664310446,0.048814821431096174,-0.7617780117876947,-0.702698068790047,-0.7510589476442261,-0.49668833823325365,0.31763929266903373,-0.8371963756047748,1.4303790582678264,0.34476481414665755,0.06987822325767726,0.5321219146377156,-0.6737176557114098,2.0933917356103366,-0.025796088353053415
SIDM00205,0.5243874891259146,0.8279005380573194,-0.5393665837941816,-0.7226708638507976,0.7057534632950722,-0.7313848480716134,-0.7878839788759879,-0.8647052886138122,0.07444367943009343,-0.07854754762328829,1.0140324004536723,0.6666551603599116,-0.9294300606671219,-0.8786754296659953,0.17628519378785196,0.041939944285742305,-0.8508475018145113,-0.11246977886609703,-0.8355549071432282,0.36271436045548033,-0.7417881133659806,0.7168523147177328,-0.7458127263661969,1.2980068624885197,-0.33915689912004515,-0.5222979920380513,-0.26120131300405475,0.6148702559671383,-0.6420064680269352,-0.861183600846659,-0.69913621079078,-0.09508446904288984,1.2239764952624,-0.02806236931536345,2.015608616678122,0.36230029849088385,-0.7309091979298479,-0.4461321292928599,0.6720625538954297,0.4376384377041166,0.2744148753297179,-0.925059725482473,0.018691869944097075,0.3768811731253696,-0.304114471210616,-0.26085325159040934,1.1711926869930525,0.31475311956072066,-0.6202652111531414,-0.28551974838176386,-0.7717334523319898,-0.0034715603288818435,-0.9017959149736583,-0.7845648032858328,-0.8886766842224926,2.443091587744963,0.7929222052518524,-0.708070834222342,1.657788214912557,-0.05319993822883126,0.5097752867149499,0.7576290774929191,-0.8844337417924677,2.0576554755411594,-0.3386903074956402
SIDM00535,1.5743488610606229,0.4993940687287738,-0.4324579655230473,-0.8667354053455297,-0.8919613779635759,-0.610467087346654,-0.8162986042280788,1.367825338988424,0.9337934498791072,-0.1388748064475628,0.6461952732423304,1.4648539889595709,-0.9497815794716332,-0.7429418590277179,0.39457909796826784,-0.8833525937688198,-0.7651835509975784,-0.10379409891199623,-0.8093816776342597,-0.17667191507750993,-0.7298781595989448,0.442823929785856,-0.7019032611297584,0.9809407479137884,-0.28518638484256337,-0.5408618915793801,0.12767722700513742,0.2462227373554572,-0.8343667508857329,-0.39499459966009065,-0.7070230223874734,-0.2960737750672457,1.907469027986336,-0.015035794403651877,0.5718054117851553,0.47254796098882734,-0.6266403718180011,-0.047652406008010836,0.6915162116252479,1.5702608770933904,1.0563801280443752,-0.8719253966542279,-0.15852850742291125,-0.20212980904451894,-0.490032985006427,-0.573659922319003,-0.46890740696466926,1.2824924813962268,-0.7585085550761425,-0.27087346833695597,-0.6636283270590242,-0.28590777993657074,-0.8338945157400484,-0.7857451765054972,-0.8500985706429852,0.5148629917208463,0.2993927694914664,-0.7913481539555942,1.731389353178178,0.7838081364673066,0.5823198043283249,0.8454340344960914,-0.6933670901089023,1.7392465240202444,-0.951792634324965
SIDM01175,1.1689662977316984,0.7706352100049592,-0.4320936355291963,-0.8470369212262596,-0.7530364519218852,-0.7016910913049125,-0.8044265130681763,-0.9679537322619225,0.4989167642278967,0.3394762529199166,1.0528549847842121,-0.027661480984768932,-0.9287671579301767,-0.7660312899207536,0.5384617476581253,-0.702606067465602,-0.8973983870405239,-0.38660857197244736,-0.8680512288765675,-0.026369675081539107,-0.7415731157034866,0.08381224503079042,-0.733750451591648,1.1594285256018744,-0.08016722097030013,-0.5883206913387383,0.40728552443850546,-0.1433517882178521,-0.22929614744948332,-0.1825887480860544,-0.8220494516991527,-0.6446448075933161,1.7743423852905311,-0.17237407115164902,2.1368747146780827,1.2516862287569201,-0.39383686127036394,-0.2979057957164049,-0.26666630194998836,-0.08759801309321352,-0.5721541165215659,-0.9592885838993129,-0.04851242508805111,-0.09354676586582195,-0.37039761609369826,-0.2513951705068397,0.4070424343579959,0.14686492064002574,-0.594142237678743,-0.5911320098834609,-0.712359205593231,0.3532677785183164,1.3360691349227098,-0.7688337126278016,-0.8221512305020537,0.238453979040114,0.6141643531766463,-0.7611818564408315,1.4411573347588238,-0.33689622484023596,-0.3126277351548679,0.6953709286147841,-0.782043656392538,2.197045485338805,0.1677749965340167
SIDM00832,1.0876930272668244,0.351083268344361,-0.4028671287276352,-0.8560748207887934,-0.8081326888719632,-0.8375911945078467,-0.8823479739641118,-0.9442509224602019,0.7642549430499065,-0.33966275301249566,1.11041187832663,0.7426072321024557,-0.6084932369983457,-0.7662172689216105,0.5012060179433905,-0.8677407342888763,-0.9489717172254243,-0.06740116736869467,-0.9831437849812127,-0.0803902954941138,-0.8388729338982109,0.7284082393925965,-0.3206761084052809,0.9247119817888987,-0.2514166118181142,-0.46205316565691734,-0.10014246519414612,-0.41329801480162026,-0.7269837509360241,-0.8788428968727604,-0.7090334844660201,-0.5674991057120092,1.6189930430691748,0.06328300805537584,0.7978602318449973,0.4403237440798103,-0.815619100373991,-0.46715380067857154,0.8027074275444049,0.8312998853739029,-0.9102459797818048,-0.3395825009401634,-0.00774943211524696,0.07557967760638531,0.14993030739745383,-0.019296548112678013,0.04159887724868592,0.8188814871217842,-0.7229471868787162,-0.22587398760523156,-0.8929537821393094,0.29522087039401984,2.1571847031880313,-0.7195141989959222,-0.8594672729784102,0.9987778729236605,1.1589705664629457,-0.7910614115031599,1.3610275729020953,-0.09416851929274393,0.22895282433162983,1.1447602661938134,-0.6694539301580668,2.122219285373944,-0.7226248910134419
SIDM00528,0.546424042290881,0.6530603873572656,-0.4659185561291752,-0.8160669059559381,-0.6692886279874171,-0.6974602226351803,-0.8434493169849222,-0.9244847177586,1.687678100376725,-0.15117316517232687,1.3213788334084355,0.4086186375356136,-0.9836235263145913,-0.7522598346522106,0.7294991687334011,0.1545241348674444,-0.8698074280380629,-0.1883086905965346,-0.869041600933236,-0.11199018701823821,-0.7435620932598824,0.8265207945269187,-0.7426518544091216,1.4944480833728258,0.3818556376695243,-0.5890836890439028,0.32446704751731487,-0.7350469746772647,-0.5428404377269186,-0.919850972455737,-0.7715393597506632,-0.5698294759039797,1.677412669651796,-0.4143725879076448,1.9089709374524793,0.8290877117741052,-0.5176515998287895,-0.21339000269732641,1.008229989734937,0.8780900848125707,-0.8460985194927036,-0.9444430735175584,-0.0884751784045432,0.013845973256966305,-0.6511656578868872,-0.015353627355856247,-0.4334066758511737,0.23104262208755,-0.621200757183551,-0.5031992175237628,-0.6487536294902541,0.49219169093669163,-0.8106336535373022,-0.6872256437547586,-0.8658207420254351,-0.33882862101029876,1.1645166444226602,-0.8148642658346357,1.5802225795971772,-0.10045124162601067,-0.254517915355622,1.0369350873264283,-0.7572848557569745,2.3701389448532133,-0.8522429975699458
SIDM00371,1.227562927440153,0.6063584293519376,-0.5264646919499724,-0.9455198478740587,-0.7033450152035159,-0.7875858267129953,-0.8553409259407132,-0.889213213597211,0.7252076672009085,0.06467238024017825,1.031202244074182,1.0784420115328976,-0.9389027762739727,-0.8013368145058126,0.44249782577158425,-0.7071093272750377,-0.3981974261628266,-0.0509817394953294,-0.8755607192598854,0.11536503259604312,-0.8037725409784903,0.7321344781399672,-0.6366987397795499,1.0758354661323462,-0.2229081156677861,-0.6704640021578374,0.6483999260368557,-0.09306475749104272,-0.6518710336019329,-0.5686335331042086,-0.7126550089748702,-0.49324042377875543,1.7947542887108365,-0.3330796138799154,1.5580731717862115,0.42348872249577657,-0.2745116455243388,-0.28878810560408336,1.6204469847900194,0.876041421284437,-0.8970935081150132,-0.7774910569887766,0.2706833841907445,-0.027075109124774337,-0.0157736276957705,-0.30866858633700706,-0.07419993706182752,1.5928126792849495,0.3323539893602882,-0.16262791949570857,-0.6800290022460954,0.5530019314010849,2.503042546529832,-0.783047131911673,-0.7527490207606359,1.6623003580678601,-0.2974911583291834,-0.830859289998741,1.6850581977621866,0.6277562299448077,-0.16262872896226943,0.8961876616074723,-0.6891742262400512,2.0258016600505537,-0.610129746502439
SIDM00688,1.4801260860592063,1.0747268659896883,-0.34032413097396236,-0.9097999776507523,-0.6077841329649653,-0.6913707857556417,-0.8567079785137356,-0.9068978731714012,0.4532187939301811,0.03206802983067603,1.3721532352151768,-0.4071255242903087,-0.8693568802091599,-0.6962922787975797,0.3277376854139479,-0.6290569244889372,-0.7443597784089917,-0.1448449174004137,-0.9065664603981197,-0.10841516243269221,-0.7320846000633873,-0.32787795594103447,0.388814472408855,1.2881352217855262,-0.41723603747301374,-0.46487660381978346,-0.6031222860070606,-0.31511922675383675,-0.7662872593899734,-0.7875148053517733,-0.7784079434415132,-0.6417884055477295,1.6974555587086133,-0.22725925732578742,1.3652605347016324,0.5385195210569663,-0.4229452429748082,-0.33980632266980426,-0.3327202016963249,0.9374483915739213,-0.7338587856711004,-0.912248327298423,-0.09850733465964691,0.04577080038833619,-0.526960044860417,-0.18978215971861973,-0.1324442213931632,0.14010242550371213,-0.6802425222050424,-0.187575991809259,-0.6950145181756697,0.360183853291598,1.3763738638838106,-0.7740271420032153,-0.804235543250992,-0.5752144570889588,1.459113552035827,-0.7254138706325943,1.2691485123426587,-0.3733912808084448,-0.2134038988113602,1.4586747661150663,-0.819390927138128,1.852340634972112,0.19289922908075874
SIDM00583,1.5185769739603954,1.058188978173359,-0.4202458162585674,-0.9126817121231902,-0.7296695445948159,-0.6586313676431038,-0.819786642469156,-0.8403104741612899,0.38233362151480665,0.2566644983044009,1.275720502176328,1.6420043281950745,-0.922320990273662,-0.697421006995593,0.5839184779236645,-0.9394763261126989,-0.8640633870415592,-0.4534262513581705,-0.9226825779081506,-0.40440456834025984,-0.7613695600029136,0.20125554013023653,-0.5550278391792459,1.1480800650876168,-0.045288651105350054,0.6082372003145006,0.1559448668141731,-0.5253701095894265,-0.5954335639437661,-0.7205918363682406,-0.7783049577379008,-0.5193033481401687,1.5508205498833099,0.28913233191040405,1.3309837214722011,0.5843065122097134,-0.1825636476166718,0.3262789553807821,1.0671348498258897,-0.34677092193529246,-0.6481770648637702,-0.9109956400137499,-0.11896545824395255,0.4713460646626025,-0.4948906920907009,-0.025052000281749406,-0.23840171993179524,0.1407028694213313,0.04780558379433127,-0.16380922871094852,-0.4269941866424267,0.2565214530645546,-0.7288613517328242,-0.7601994155856874,-0.8452396304093829,-0.31510650013933894,0.2195760528301941,-0.8612977466655904,1.4259846288610467,0.3509835114111223,-0.071917144693123,0.4578073648010656,-0.8366440145605382,1.778581498420304,-0.2850796673197998
SIDM00188,1.5001316889674468,0.41118303648661697,-0.4475427301801341,-0.591838782812702,-0.702004818391764,-0.7326263065827623,-0.8799767771826924,-0.9471937087146931,1.9845105297325778,-0.1865498873911136,1.4528969655953599,0.9660748312113591,-0.9937904825525034,-0.738419096290195,0.7668362846343544,-0.2322432316726355,-0.8303119457387871,-0.2957954758552665,-0.9420665427527314,-0.1443219982907266,-0.7158229468135475,0.7443856783583778,-0.6255560299784743,0.8338654503257988,-0.35111596889561153,-0.5583234954967731,0.3438086086012945,-0.3337867919081662,-0.3179811475347563,-0.44715747290360025,-0.7586377415126274,-0.5817404783525625,2.1111666330247534,-0.27737945828211386,1.6893100721779308,1.2083277259923664,-0.14288856360105642,-0.3720760574264439,0.015799809230339718,-0.034370040989651136,-0.7361496627456535,-0.9185569422743993,-0.18307059290582747,0.06674150759091457,-0.49690581218421187,0.25881379241391994,-0.27123716034586015,0.24722346110042712,-0.4795271923348788,-0.2985107449260889,-0.6111032455451834,0.3507174567550393,0.577708827522738,-0.7571105290954251,-0.8378745486904365,1.5026952400405014,1.4212061618474572,-0.7886367192907466,1.7290202328095294,-0.4871779331750741,0.18220012746647463,1.0764864189342667,-0.7022883840241475,2.3469054595116203,-0.3673512318895098
SIDM00096,1.9564655290819948,0.5735383606017002,-0.4377033916191994,-0.8630577955979175,-0.8327979298398122,1.0120988155140505,-0.822294701014489,-0.9552871132345342,1.5494822453105555,-0.016614204791071088,1.0790019361729335,-0.49263315449799694,-0.9149081008830041,-0.788533809703462,0.5591657957003111,-0.8035902248617823,0.7532213826314241,-0.16019118450569303,-0.8802127200512034,0.08906146258002406,-0.7321611408410345,-0.2011571413174163,-0.6881941166296863,1.1930134357080235,-0.019285564832576124,-0.5288424162738694,-0.09852065536396615,0.3176922718789316,-0.32788959097870235,-0.8318831672033429,-0.6949616346427221,-0.44441306294699257,2.3421086281888828,-0.2519074429841584,2.4576044782083426,0.6818489500939795,-0.6105779510544851,-0.26876052658296995,0.5898572784844859,0.4079164045265241,-0.7696728398069137,-0.8772640027170061,0.06834975904717155,0.15061449369892516,-0.5611663081167224,-0.2916624513407735,-0.13000402511946224,-0.001065114101275461,-0.1841134392537674,0.0449123051257638,0.665357926930594,0.7339292116151526,1.0879050724902246,-0.7906790332932545,-0.8291055295721926,-0.5573724019085035,0.9567577049363847,-0.8239094566802956,0.753895703986608,-0.4562013246872134,-0.4145173987800893,0.7895533958646508,-0.6848464774575644,1.6636631968474012,0.07152139254984696
