,SOS2,CHUK,STAT3,ZBTB16,RAF1,RARA,PML,JUP,MTOR,LEF1,EIF4EBP1,BAD,PIM2,MAP2K2,BRAF,MAP2K1,KIT,FLT3,SPI1,IKBKB,AKT1,AKT2,RPS6KB1,NRAS,AKT3,RPS6KB2,GRB2,STAT5B,MAPK3,TCF7,STAT5A,NFKB1,MYC,SOS1,TCF7L2,MAPK1,RUNX1,PIK3R5,IKBKG,HRAS,RUNX1T1,RELA,KRAS,CCNA1,ARAF,CCND1,PIK3R3,TCF7L1,PPARD,PIK3CA,PIK3CB,PIM1,PIK3CD,PIK3CG,PIK3R1,PIK3R2
SIDM00954,0.5188312199963466,1.0205498348185393,1.1869569516281098,-0.6549145906354237,0.8246899304141625,-0.7288872539888978,-0.42276135027558037,1.9333282421883848,-0.04965754187454295,-0.4656306600478545,2.040870598841421,1.2020342809399565,-0.4399642084127867,1.0298713863013171,-0.1715381532430205,1.288151608941373,-0.7555904124487817,-0.2940708008500033,-0.9169887140403907,-0.2701413206229706,-0.028047598711684947,-0.6266369156706433,0.5057807762901229,1.1088443382581243,-0.40102366835541975,-0.18929802769205364,1.276752982028187,-0.3204035099907241,0.27133647468581845,-0.7147195916784427,-0.6654499996419232,1.471396158244161,3.4399945861967534,0.9405830042547784,-0.1105185114253009,0.4458067437393115,-0.5370372636112487,-0.7857303265973204,-0.5817293770907929,1.2667586167309697,-0.9424422917568893,-0.1455366724001937,0.6445383266412401,-0.838878270377984,-0.23472855216773933,-0.7364444655133323,0.2525535340012439,0.400508937094994,-0.7541032101159254,0.5630518394083167,0.39935288433891286,0.45730425537186936,-0.752935128011803,-0.8445947989138597,-0.09409160533418277,-0.3818347796136125
SIDM00951,0.29579125022673286,0.95118607697638,1.988050794308547,2.8886229622719983,1.132580168071797,-0.5786981333807315,-0.22016728949773326,1.0882736757018698,0.0774270605978541,2.080283924793943,-0.7234896521310674,0.49527122789317674,-0.5011449094530925,1.4330909336342323,-0.5691130467077605,1.5488261209634735,-0.6540664172317352,-0.8611747064169878,-0.7995952592378651,0.3350274309833577,-0.09899319922377411,-0.4778872470691533,0.485978123988823,1.8221297008845552,-0.7875640390625873,-0.1541825520992839,1.8466017785610043,0.8518943246465147,0.29185446228037476,0.638960609440193,2.272295034973196,0.17521608579302336,2.806201338980329,1.24641516926108,-0.6894172786243027,0.9413794031996321,-0.20207258118139867,0.037540494473647594,-0.5174478931528593,0.9304128833351122,-0.8658218225018562,-0.04474041174274417,0.6790054677770981,-0.9225426962366758,0.0880370052653023,-0.7512788918212373,-0.0413213634923143,-0.7582112066544283,-0.7477554444520892,1.1489909460629997,-0.3844818213288579,0.9262706143916161,-0.44590795319460247,-0.3221703690017723,0.573613571226846,-0.41613768632736514
SIDM00948,0.4295762708073065,1.3908995086809395,0.07023310754487604,-0.5217603566815373,1.089299889487142,-0.7523833753161847,-0.6227411989585138,-0.418619358074495,0.2635495468857684,1.2464229614234557,2.0947089714927625,0.9585974778468236,1.3938119981677195,1.22421490580513,0.9308181012831688,1.8118245017251828,-0.7819600249510101,-0.7921007883049643,-0.7340180887876191,0.09359301664199719,-0.3193467649372459,-0.5812319571227624,0.9824446962577646,1.2970227271854295,-0.8065231704815924,-0.08501068215870194,1.9709061618006265,-0.2284304979222073,0.3603771260163697,-0.7667648076913843,-0.4403576929035201,2.5860593437961112,3.36761942914021,0.5509439140387367,-0.6156645541790655,0.793811046481461,-0.6029474715859113,-0.6918141309714403,-0.5511281505645234,0.8484589989470694,-0.8599040757990143,0.16801751666490733,0.7426266703331588,-0.8620387274976844,-0.04948652592290482,-0.7346802339547958,-0.4577634677504733,-0.6523639204592883,-0.7411326342969712,1.2306923377955337,0.02914526956034655,1.396934617132785,-0.5145639848305096,-0.22687335896211386,-0.11681273265566684,-0.5773261728111078
SIDM00203,-0.4651648639501791,0.7255928131391692,1.160327857350695,0.16629512552343303,1.1262772265998515,-0.552933393056855,-0.6457389960677506,1.299782457403868,0.30026789384162733,-0.683588305905022,2.2889098909098453,1.1081775858767384,-0.43441241310839296,1.294822644198371,-0.11420885202416636,1.4836553904285492,-0.4455227493478602,-0.9145181607241678,-0.8360036447530181,-0.08295216444975302,-0.213253690226644,-0.6758460157871827,0.5886148504814572,1.7242087059158657,-0.7527063766606182,-0.18419956794244022,1.9079147969246584,-0.3018897326696695,0.38169891051555055,-0.8148279513756022,-0.6377476873325559,0.03277136187441052,3.0940860662409606,1.2433361546704476,-0.5414696437810859,0.3030319501861646,-0.8170224904925325,-0.7236063113775109,-0.6354023137012966,1.2020047121700335,-0.8926031246746198,-0.08381987749195483,0.6302779972343878,-0.7847722140244291,-0.09744300338848172,2.213728208672749,0.02445510157451811,-0.30152406715490904,-0.7794692412688128,1.0475452318161127,-0.22687816856790802,-0.6615433631123613,-0.6763091568341252,-0.725863209991022,0.02284698500711781,-0.34078682594954735
SIDM00896,0.2645243313615397,0.9279254816382309,1.0624918827944327,-0.6133078600857058,1.1824171647832962,-0.6871118583051897,0.030638499669360348,-0.3768693350320199,0.09188761203599037,0.5367344971012687,0.18153720041302074,1.0756167806011632,2.1131778514156125,1.2377587584884058,0.3255894183657425,1.9833696522959976,-0.8590918040004804,-0.887903613730068,-0.8576284157510419,0.47842934785264024,-0.20020978253212998,-0.4301620755646779,0.6135025927342025,1.5461470293228585,-0.8065530207942485,0.08717682793808422,1.7111948296154733,-0.1762033584344689,0.3598687386328577,-0.7490707413453516,-0.5654420291714232,2.2754787698049523,3.2891947531476537,0.6310953601048527,-0.6643649187509268,0.17410214131436116,-0.673086827001056,0.0781571667973292,-0.454137219018791,0.6274547925835029,-0.8154251470105148,0.04142023854365607,1.114460742258325,-0.852411437607207,-0.015945723949725352,-0.7334742854706735,-0.29806190051642684,-0.7198331040198104,-0.6773875402404727,0.6296744846264061,0.16404440119619543,0.1427357562679113,-0.6938923572465373,0.7061045317318919,-0.11035417367141132,-0.32131211729383574
SIDM00285,-0.06270638076773051,0.2857369127124046,0.8194249341219886,-0.32657297527086165,1.0478049575850488,-0.6080798101281504,-0.7001147808342776,0.9900255901853574,-0.19856010347552555,-0.9075975431209753,2.2206606628827608,0.8108332318954876,-0.775568738143295,1.43374515660779,-0.4617538727793458,1.0821781871070733,-0.5760524370213743,-0.8322298904656458,-0.8981910923715026,-0.30569743495355606,0.1691225544824134,-0.5948249225053361,0.5276011307640162,0.642449723991221,-0.31761541473737726,-0.41766280768728314,1.8115656329927976,0.5027798450521768,0.16824784908483684,-0.6545381415761922,-0.4947731146359397,0.9507640631686685,-0.7082792332865011,0.8768047940380146,-0.8271157139880593,0.2240008915534821,-0.8981996564015997,-0.775904060065737,-0.7579420933673365,1.4429674388033307,1.3180550375303228,-0.2234325461698525,0.6433827496757476,-0.0020867830336520534,-0.23080342259163467,2.048001488634723,-0.43811310958071037,-0.7309685854257914,-0.8397385692725178,1.0295341984859123,-0.42947896723224027,0.605898676237836,-0.6974230338806906,-0.8750123669955021,0.502684293308447,-0.37072701332850344
SIDM00930,-0.4265314110762898,0.8515225021857272,1.100816602566678,-0.678257110488154,0.9635618171464889,-0.6385618733135588,-0.4485865019527175,-0.5873397480814615,-0.06247519804898858,-0.6718242046150517,2.4922489331478515,0.761376192086605,-0.7577493094310773,1.1345241040020362,-0.4579870045608702,1.8901527913461866,-0.7928183310262346,-0.744509512599444,-0.8197517258679329,-0.0698384413932442,-0.24556171741367638,-0.6677252584809572,0.6171248499872242,2.264237936269313,-0.2180386510464583,-0.24979423126218067,1.800302943286652,-0.20642527979137087,0.31248482186195187,-0.42740097439930774,-0.7202223537865208,1.3096772020501009,2.7593080832645853,0.4447260479656555,-0.6365406271939567,0.4347803699124279,-0.5378293643392577,-0.7587140277244745,-0.7313251476288921,1.0647139580401872,-0.2621345878930628,-0.11998837662485061,0.5103122795095788,-0.8674619807274261,-0.0435706088128768,0.9392040596552295,-0.5090014253272905,-0.5414561774389832,-0.6877588426028525,1.1230213712850856,-0.13964345663888136,-0.290667144989533,-0.5268624669822445,-0.8024072042762728,0.014575363293496582,-0.4059092270600223
SIDM00205,-0.12744685675962733,0.8279005380573194,0.5243874891259146,1.3301686644841757,0.8568707074983725,-0.7289241594782211,-0.6002373069114142,0.9174190739746202,-0.07854754762328829,-0.5933196784972474,3.1025308257243602,1.048255400926047,-0.46574394729864693,1.5714265071596587,-0.29974019803241886,1.3322487175700377,-0.4483484954555405,-0.8392156312654057,-0.8306170515175744,0.36271436045548033,-0.33915689912004515,-0.5222979920380513,0.4897376188760994,1.3500995328714132,-0.861183600846659,-0.20589135531774405,1.434515384055414,-0.31545651635267596,0.5489316027205212,-0.7681102214918539,-0.6024614551038455,1.2239764952624,3.4497763803780055,1.0132946901483306,-0.7421950640469347,0.21829417768552534,-0.8731617825331487,-0.7539956740718382,-0.7309091979298479,0.6099654735117818,-0.8997731977364839,0.018691869944097075,0.6951246624053964,-0.5749627456581613,0.08789414107339323,2.3958328046870774,-0.5712124472459914,-0.44912255885864943,-0.8505990359171091,1.3960612045231393,-0.4482733152761993,-0.5369443390849146,-0.5470051600067805,-0.7310743349732521,-0.11869190776716666,-0.411541398832511
SIDM00535,0.2685463656022205,0.4993940687287738,1.5743488610606229,-0.5076347276880827,0.9678004752973103,-0.6571070893939714,-0.6202623906202287,-0.31333655885451706,-0.1388748064475628,-0.7629337173786928,2.5286026510273203,0.6333641031307369,-0.7195943372314944,1.3879344603587789,-0.15902542344265108,1.4841282346970253,-0.8948082527582275,-0.9012403943682632,-0.731203563719213,-0.17667191507750993,-0.28518638484256337,-0.5408618915793801,1.063465796649738,1.4976266902699853,-0.39499459966009065,-0.3224424885244889,1.5840836790741681,-0.25164068013519353,0.19582941728268308,-0.7217898208344791,-0.6355009382107772,1.907469027986336,2.716517721833666,0.8602107831662142,-0.41299662655098174,0.7500249573430453,-0.8636275711301052,-0.8295726654511544,-0.6266403718180011,0.6869743181161655,-0.8855169609935019,-0.15852850742291125,0.8573811928249839,-0.8944140829658689,0.05672073200100028,1.5760505091233497,-0.7098178199769535,-0.32637064070845223,-0.7322406024044318,0.8997583049314052,-0.2539926681533374,0.26619214100723093,-0.7080365235488207,-0.882411857801126,-0.5220043118705655,-0.12358257377755363
SIDM01175,0.13357932748177634,0.7706352100049592,1.1689662977316984,-0.8760788128383239,1.005166371617297,-0.6481583770736989,-0.4176296290277115,-0.6738309706495583,0.3394762529199166,-0.5128751787420813,1.9070960232242817,1.3037240372707573,-0.4571421944155164,1.266944859004023,-0.3985164094203212,1.7535731784915567,-0.6840099454866596,-0.9590296844045688,-0.8053933460080821,-0.026369675081539107,-0.08016722097030013,-0.5883206913387383,0.3398167921888165,1.5480194617516685,-0.1825887480860544,-0.11131929260320998,1.665251276943813,-0.26982099175240776,0.6479825539674176,-0.5907945323731795,-0.576195976319009,1.7743423852905311,2.447693660171698,0.5700863453677522,-0.7146819114727612,0.8362006433606047,-0.47119803097769736,-0.736705023470413,-0.39383686127036394,1.1121930638225321,-0.8176228552555309,-0.04851242508805111,0.3364779367089324,-1.0825448976117977,-0.01213838421593832,0.8728363201330773,-0.33269921218671955,-0.6162495608100008,-0.729359031788477,0.6640798322873082,0.002506738686092491,-0.5645298181260012,-0.34886228692651533,-0.8840404751252887,0.23918537042937588,-0.42069171731819854
SIDM00832,-0.21980872596457274,0.351083268344361,1.0876930272668244,-0.6063255076276554,0.6923028262320772,-0.5779259351456247,-0.7194912366416314,1.853435438173086,-0.33966275301249566,-0.16700193255349347,2.281055574350152,0.9879314729760638,-0.8171402721636005,1.01562544363684,-0.20531825017323432,1.3172768602687486,-0.7982665656799249,-0.9694612225120636,-0.7993392281762893,-0.0803902954941138,-0.2514166118181142,-0.46205316565691734,0.46481696792364285,0.8351257366012098,-0.8788428968727604,-0.11439179477808982,1.5635070074530282,-0.14076013126163334,0.6551428937817955,-0.2324098314580931,-0.36135086790744897,1.6189930430691748,3.243959188325925,0.9857390511904945,-0.3434945754797656,0.35812464551025286,-0.8778375167903203,-0.8069546098634771,-0.815619100373991,1.3433735929340775,-0.8836910614818283,-0.00774943211524696,1.0282700346702212,-0.9024908661850514,-0.19792029505225414,0.4345240736072517,-0.7132146713611778,-0.6195476603510622,-0.8012606108542784,0.7843717269439923,0.2768332010294442,-0.17971541189988596,-0.6678945424268861,-0.9512192639565977,0.44162358350931996,-0.11778769005115587
SIDM00528,0.3377457228936873,0.6530603873572656,0.546424042290881,-0.7730857884403372,0.7571192265504048,-0.5910196287386017,-0.685304690959362,1.4613112617214852,-0.15117316517232687,-0.6863595146726755,1.9690714872368955,1.5166895969577703,-0.7825243092719454,0.8861577587895904,0.10095300860237892,1.6199258707313975,-0.7892642145713757,0.05690853779958859,-0.8167647774826022,-0.11199018701823821,0.3818556376695243,-0.5890836890439028,1.233003146848375,1.152463139372431,-0.919850972455737,0.4348878716982727,2.2470243190289816,-0.4420465608680908,0.8647935137212137,-0.6829610761369864,-0.7320887601318907,1.677412669651796,1.8335107077283295,0.5652044260685267,-0.5442427800894463,0.6451216688727028,-0.7877043541042965,-0.8073656637101051,-0.5176515998287895,1.1505827669040425,-0.9190241998034224,-0.0884751784045432,0.5829758166933029,-0.9594482778139292,0.05095342657451057,1.5249504865221077,0.285183373131798,-0.49623002107003644,-0.6773672632148067,0.5349196392587716,0.1993578058864077,-0.6100422255982992,-0.7385291112788261,-0.9590122603556988,0.18273107511373848,-0.17416887289508978
SIDM00371,0.35580661994148627,0.6063584293519376,1.227562927440153,-0.615595860342572,0.2652186690952928,-0.5473402896226891,-0.6285853566191701,1.2732458732976015,0.06467238024017825,-0.8089357221225486,2.010143391309437,0.866442071757539,-0.6274713893301374,1.1657213488851537,-0.3633075376019342,1.4605516414666382,-0.8973387390901346,-0.8253854777188335,-0.7683044422346684,0.11536503259604312,-0.2229081156677861,-0.6704640021578374,0.898770236196348,1.41024529540681,-0.5686335331042086,-0.20307902603957143,1.3446389719757406,-0.3019772095804924,0.2650879285242577,-0.6014540963880194,-0.03479495143475951,1.7947542887108365,2.5787633355480426,0.842241287321192,0.33533333120295133,0.8678167969956708,-0.7731077748500365,-0.7672738180158256,-0.2745116455243388,1.0931386109103485,-0.9580652814540169,0.2706833841907445,0.6830887295311577,-0.9928946821105455,0.0936343920301465,1.1621157674517943,-0.5070118997171718,-0.6255865978782302,-0.7607273899635153,1.227697707652068,0.6397223626619672,0.5024013341615622,-0.6261181045369932,-0.8221723108026069,-0.48558473460355517,-0.3247177219497541
SIDM00688,0.04815578441370072,1.0747268659896883,1.4801260860592063,-0.7028403519717773,1.019941622308857,-0.6705231505863436,-0.24524858233801236,0.6228241062692143,0.03206802983067603,0.3944078444621786,0.9814236970853724,0.8556795410851495,1.3403098330854148,1.2287888034240415,0.3814203714601229,1.7778259582340152,-0.8687696635582616,-0.7001124017573619,-0.7945799962921622,-0.10841516243269221,-0.41723603747301374,-0.46487660381978346,1.0171579170303477,1.608344544737216,-0.7875148053517733,-0.1513840976074446,1.9340625083442942,-0.07421337131179159,0.2952871737853554,-0.6686557049075194,-0.5852910510486056,1.6974555587086133,3.177497052127387,0.30351937976267845,-0.8204298059414377,0.8976922539901645,-0.6630894351830953,-0.16944405875148727,-0.4229452429748082,0.8032752099479474,0.23243864935709263,-0.09850733465964691,0.8193960528766632,-0.8666304549660034,0.11845886640638242,-0.8693176753214216,-0.29382526218451177,-0.6633333424087567,-0.6448530466319805,0.6473645448478188,0.3674348196825791,-0.2988961075012744,-0.6707219882446551,1.009652794689846,-0.011552678430060978,-0.3592231531599428
SIDM00583,-0.1111896820232724,1.058188978173359,1.5185769739603954,-0.8651232225133532,0.9056619717163262,-0.6466352336696116,-0.7021730722288374,1.1338125393959002,0.2566644983044009,-0.7895927053608779,1.280792234120851,0.6952991324356599,0.04397043076690386,1.0742974357501296,-0.007136116611048071,1.685678127044036,-0.8657659406602172,-0.9041318445278367,-0.8477822980252648,-0.40440456834025984,-0.045288651105350054,0.6082372003145006,0.6289256659452092,1.5706877158432382,-0.7205918363682406,-0.21481962516886627,1.621239619436342,0.2535630313184147,0.20109644603436336,-0.6568402189090613,0.14261104745359204,1.5508205498833099,2.1821733177810363,0.6037630859339689,-0.6598089529405218,0.7317678249074253,-0.7386887801449555,-0.8779034276424424,-0.1825636476166718,1.4173965810049876,-0.9158437877961078,-0.11896545824395255,0.9355273169597498,-0.907475942672278,0.13995222663283297,1.1238941790500505,-0.1527499375768399,-0.4077561285733691,-0.7619129740219646,0.871482869285972,0.9496308898300391,-0.08352370483293366,-0.48999271577481524,-0.8481020116745684,-0.29448280234238117,-0.3623635771579412
SIDM00188,-0.40974937821858365,0.41118303648661697,1.5001316889674468,-0.7243712295889048,0.4677356918668298,-0.625792210014914,0.0488384914080423,0.08047356801298809,-0.1865498873911136,-0.7943300263497601,1.651080439188246,0.6275983486175579,-0.5408398998907769,1.1529098782780087,-0.3496866567322169,1.9989131636159096,-0.8971555563584599,-0.901885418865172,-0.8760623650921259,-0.1443219982907266,-0.35111596889561153,-0.5583234954967731,0.4264713656395576,1.4842724168575518,-0.44715747290360025,-0.42187127666801916,1.709422533472805,-0.399710464571712,0.08877875582836599,-0.6416678090640201,-0.5307240449315949,2.1111666330247534,2.8748188946966384,0.550006240248883,-0.7543391429976046,0.40277808327749265,-0.6407134183911827,-0.78766218887177,-0.14288856360105642,1.0769933460456869,-0.8265440620960198,-0.18307059290582747,0.5142189195646291,-0.08248393405379865,-0.10007792710627945,1.4134745310756234,-0.6910247353296446,-0.6697040401766072,-0.7784401422293106,0.8049929994706001,0.7826196490419794,-0.4409241262652369,-0.5501437224101906,-0.8402128433442747,-0.4237365514516711,-0.37548317977199686
SIDM00096,0.23059581478928687,0.5735383606017002,1.9564655290819948,-0.8536779549531767,0.980044853465392,-0.6001772127892282,-0.3064329742268532,-0.7075452073056498,-0.016614204791071088,-0.8706733371482758,1.1199469328259357,0.8584157968874379,-0.27322785356300694,0.9960737606709278,-0.04824244581047748,1.9495572031609423,-0.8323453482616276,-0.7658322662624548,-0.7909878499765515,0.08906146258002406,-0.019285564832576124,-0.5288424162738694,0.857542565161663,1.9657719573441363,-0.8318831672033429,-0.1752223552356042,1.615829145431944,0.23941294993998144,0.36112936791762984,-0.6996344487856084,0.5210064346587548,2.3421086281888828,2.789505569600941,0.2928042911831643,-0.8308150349429552,0.5979301769604732,-0.3371437437027183,-0.7693953926003733,-0.6105779510544851,0.7434334095915428,-0.3829626049942366,0.06834975904717155,1.2614117902774435,2.3800462743049215,0.03794588981374125,-0.7925243521517259,-0.6510490265878993,-0.764898917098485,-0.7047763674329063,1.152940356640037,0.09169059427396094,0.4370627494210736,-0.7303867577555122,0.4744480397921314,-0.09693671712346892,-0.3669740611702108
SIDM00379,-0.05820998594073361,0.8065138369574518,1.1631910952200837,-0.7382199126526031,0.8190586770082638,-0.7265975817689081,-0.2840535842739426,-0.4454621231004262,0.04721723380051787,-0.523614649910767,2.0113992420694085,1.1862548884535478,-0.6681366188123032,1.1557441427258544,-0.2554845914196491,2.022130077624146,-0.8967196392905941,-0.8442805655331245,-0.9221353393892048,-0.2381826460459739,-0.01316232682888373,-0.6220644451795638,0.491160015526558,2.037544956761349,-0.27762147410040944,-0.07483301193834907,1.5125286840796348,-0.38146306810197095,0.15567229889027803,-0.5906208171308625,-0.32138131322160207,1.6755980793102803,1.9582745464459126,0.5402724761350751,-0.6161576446016649,0.6973435743871191,-0.46086980319350607,-0.7941717669288347,-0.21301614813431594,1.3830183065881607,-0.8329760533575792,0.006374709637139694,0.269465574139155,-0.675692160488693,-0.2580913917931408,0.9206351338529164,-0.49016180649043584,-0.6697567641342094,-0.6342197428819032,1.1247469860508599,0.30423390941718415,0.012035146165197743,-0.4047581235737372,-0.8154659866653698,-0.46910801326667956,-0.37835063652083634
SIDM00381,0.38965364385105916,0.7228317439913272,1.2925086712792193,-0.8564955466845787,0.897858867705595,-0.7189190846375509,-0.4537370395089732,1.2128267022855868,-0.04102958748574178,-0.8448099945075078,1.5465301743183146,1.052856264419308,-0.6643229781441993,0.6331406728054123,-0.12168760499542533,1.8310707676208626,-0.7983247002987865,-0.8922907360047606,-0.9081659159487612,-0.10010432039536617,-0.04287745110820446,-0.5430866207951622,0.4833651644820914,1.8163160592172063,-0.8602505514400279,-0.12390379936772107,1.5679272170221885,-0.285695219348847,0.752201850951832,-0.5912218643362382,-0.45289307578555227,2.1903684736656115,2.686393790509566,0.6703806871551273,-0.6459952663239978,0.753939271358998,-0.4243195853070468,-0.8041760964446747,-0.6980109309860111,0.9388301578709622,-0.9562911871524983,-0.3066415296246938,0.35942325075242276,-0.2813864027626473,-0.18964383017101472,0.8570997725127152,-0.23452329603910904,-0.2761448199969903,-0.8656811475420204,0.9506157842467021,0.21604679313046446,-0.3230696251408077,-0.5757213739247654,-0.911147782285361,-0.7599588174260159,-0.5917934011520232
SIDM00606,-0.3948651906180357,0.7346687693482289,1.4533247957496582,-0.7646374551291759,0.7137671556460751,-0.6095856176250453,-0.5001913292797512,1.9731536210212341,-0.11121765325032053,-0.1757966597709804,1.5636555763064526,1.1663181144378332,-0.6833419361961425,0.9844417634372397,-0.13019046665901154,1.767310690062274,-0.9046729935572677,-0.9610544371030469,-0.8125882460842339,-0.21638601634676413,-0.14160959190569075,-0.6281621719182732,0.5160876893835308,1.4236262215111117,-0.8939875138709149,-0.31893512796117046,1.636444072045512,-0.22366990795156558,0.4232371088834983,-0.6356035465203936,-0.22381838900045567,2.0055558644870404,2.961859263692827,0.28490377196749533,-0.6560448472965869,0.664751676648903,-0.7103985450272313,-0.8211419647777892,-0.5144371014481814,1.2897229491607096,-0.8974500800221525,-0.20670950551082354,0.615490598909286,-0.6114528697821087,-0.12617542070556623,1.0085972226210405,-0.6318258003580642,-0.4158917070920492,-0.8567822948948455,1.0506924738126842,0.4020571370546068,-0.6832629632864283,-0.7591909477467037,-0.8414961297232282,-0.41874244175240954,-0.209948371676178
SIDM00541,0.19996537049417878,0.5434868308752265,1.182302024461272,-0.6584343068558433,1.0290312252388352,-0.5959824113105299,-0.5863541979878542,2.1214021553842284,0.09578417947568657,-0.7633996068873425,1.2660371553277592,0.36484882369087995,-0.7446530150739257,1.4225111443408833,0.058516360159941876,1.4127236690728564,-0.6881021913124922,-0.8832128163513813,-0.8208824018678438,-0.22783360729350913,-0.36621549702620304,-0.6007472926136289,0.567754405993184,1.422498760859372,-0.9153684783817391,-0.36718331651826147,1.483072444348858,-0.2722100047506235,0.8120384684781511,-0.21760037951990988,-0.26040495036285566,1.5295487424301408,3.203639340366721,1.0450002496508963,-0.2891731904965512,0.35635086115020703,-0.38550080768566747,-0.8063744066108226,-0.548698176959889,0.7330453630907374,-0.8956855145289658,-0.24840199445377167,0.7563456626962638,-0.8984931566659735,0.06730122078455228,0.8535327404107909,-0.6285116407224137,-0.6791011672228013,-0.8537329779366699,0.5114271828285004,0.1794247131396706,-0.26846915514539355,-0.7137881439149677,-0.875386630171873,0.5113303426809513,-0.14815401874949208
SIDM00808,0.27276735202809543,0.8031385678981469,1.8443349309321915,-0.6821530391573835,0.9773364735836857,-0.6269831173770881,-0.5152439129872224,0.2815192137737683,0.059039840719633786,-0.4633159634175364,1.2392614436967329,0.9986294294215874,0.926833228429666,1.5041637443226445,-0.15035898137469728,1.7691213736507259,-0.819990663949978,-0.8916483702222222,-0.5767372623608529,0.013680090081114597,-0.1475363812925706,-0.50654037411019,0.36623175769070826,1.8400538920746041,-0.7514786177598519,-0.004417979043236023,2.149673635521369,0.30431106681922054,0.8877596553640671,-0.37063036032374796,0.4454184184796199,2.2669491181683377,2.9274257741920398,0.688945902532609,-0.7634544348454947,0.7613314325201707,-0.6640446381947911,-0.20466196935160383,-0.5266784230203276,0.6360324827829463,-0.8600590019878047,-0.19772200567508103,0.5250618468487953,-0.8111908100849301,-0.03772967397351602,-0.8133847635587192,-0.5364889375174622,-0.7705244729139787,-0.6788158569395506,1.2664125924450338,0.08615817961795899,0.20231627460576343,-0.23569107664642458,-0.2505670972321455,-0.3909763615925668,-0.3126549652751439
SIDM00377,-0.006024689439282372,0.7846090544159323,1.527375913500273,-0.8291381288671544,1.0290800425751778,-0.6122274162657628,-0.41386219773602956,-0.6291505992657354,0.14220006421054085,-0.5150456513844096,2.0592018850039184,0.9041231990328171,-0.7529156990029132,1.3637098394872216,-0.27795733494806757,1.6300436712052966,-0.904206187760505,-0.8598909861613745,-0.8202527472628194,-0.25930072931748954,0.10740728149818252,-0.5924295738652763,0.5100340360487874,2.0205626956412863,-0.2155141567260438,-0.3477903510622257,1.599230367849014,0.10682778805728824,0.17996125543370717,-0.5001499671053872,-0.5526502176014902,1.9339566060265505,2.2694035715010634,0.4308694393308703,-0.7490697743384729,0.5421622771935033,-0.6600044429351273,-0.856017544347476,-0.41195871238862813,1.3047589688573975,-0.8648314579971119,-0.13423382165635106,0.4367785158724119,-0.864695871556927,-0.20304542451975477,0.9743866836589549,-0.3964718077770758,-0.45255828545490534,-0.6316732028374965,0.5720707021007735,0.06657352735052835,-0.4163765588110573,-0.3595019945512233,-0.8902700842723955,0.23927316723270017,-0.3494396645920005
SIDM00289,0.6005549024333309,0.715846289552481,0.6938760787382005,-0.4496984424279628,1.129067605959098,-0.5610351969452492,-0.633715825938818,1.4767816963326506,0.1785135853296525,2.1288751545913147,1.572672616542085,0.8118348756310443,-0.6112714006217727,0.8101769924950436,0.1327300766535392,1.401066813856914,-0.6968026447936345,1.5506993255471684,-0.8082473820570384,0.0799530491083772,-0.27201044501273053,-0.5949601239373982,0.6551943790989898,1.1490417222038363,-0.812098164726848,-0.40664359045552567,1.7039197884512207,0.8373241993071013,0.4776657674993872,-0.6041097382836377,1.4424547093241502,2.269834461049788,3.2388573975700528,1.0228258932085335,-0.750284469660262,0.8907587541968803,-0.5969783404574613,-0.5912929524147175,-0.5630281652287994,0.582319533045585,-0.9007386295974336,-0.12034201913997063,0.8998980686618564,-0.903309536984471,-0.19796330584699393,-0.8526355945865165,-0.41231527664487644,-0.7401812480332417,-0.8134796794885847,1.804834168748006,0.02710329387102216,0.07093184186362454,-0.050894915023773295,0.6468015775089831,0.9015387976551827,-0.43372615867992687
SIDM00064,-0.14285427509325824,0.6443643653625831,1.2486863618222117,-0.7342914044569467,1.0733909980162375,-0.5693163456865826,-0.5600304067253028,1.3264634073939325,0.2597849104567164,-0.7876942363960383,1.7425655153774204,1.4447280815325285,-0.8315420304421375,1.0487758000836391,-0.03334948752403382,1.1808004296610155,-0.6536858576238335,-0.8717889139135284,-0.8540102758644793,-0.117293816898198,-0.28904896979654854,-0.5383360749103513,0.6696903235041379,2.1411751597618105,-0.35731046037227415,-0.13604840967045384,1.7526713942266199,-0.27064764040467426,0.6564182919043617,-0.7034738536291626,-0.7862031216588135,1.5441598948064323,2.6591778971327353,0.627554628134819,-0.623888540763358,0.5255672274116417,-0.8270850728644032,-0.73377484446879,-0.42690306844641557,1.4932708400267114,-0.8944250741520523,0.2031934446675066,0.772902024329865,-0.9700478759839845,0.10723148944654165,0.8055073613707631,-0.30793173338703306,-0.4829217005564135,-0.8250368989834499,0.4345245821451878,0.1892158543413729,0.003539167258901573,-0.6082799682450422,-0.9027827028547369,-0.4104460761095136,-0.4315765480034867
