,RPE65,CYP3A5,UGT2B28,CYP4A11,CYP3A4,RDH8,DHRS3,ADH1B,ADH1C,ADH4,ADH5,DGAT2,ADH1A,RDH10,CYP26A1,UGT2B11,CYP2C9,AWAT2,CYP26C1,CYP2C19,CYP2C8,CYP2B6,UGT2A3,CYP2A13,CYP3A7,CYP26B1,DHRS9,DGAT1,ALDH1A1,RETSAT,RDH12,LRAT,DHRS4,CYP1A1,CYP1A2,ADH7,ADH6,UGT2A1,ALDH1A2,CYP3A43,RDH16,UGT2B10,UGT2B7,PNPLA4,UGT2B4,UGT2B17,UGT2B15
SIDM00535,-0.8608262625984752,-0.8499739634804891,-0.7454456683414076,-0.43719813695219495,-0.9109978810490865,-0.8312552766275364,-0.037065069237744816,-0.8373088086212334,-0.9034857032839064,-0.9061235990215046,1.8622283840112563,-0.34904603083391544,-0.7761769082175264,3.0744653353980826,-0.6987161745605257,-0.992537506015038,-0.7684381169592029,-0.6787468406037983,-0.8713494080088134,-0.8252231540968888,-0.8810773243571568,-0.608949026286965,-0.976595342341692,-0.6203228311719181,-0.9030077001614452,-0.8768593979067456,-0.8673947138800742,0.5451322973393637,-0.7471732055153445,0.35843783434650806,-0.8246276034665515,-0.9370253775237344,-0.054896551553277835,-0.9223108644693663,-0.849708459980293,-0.8172387883546848,-0.7566671835483559,-0.7725787123056268,-0.9326977477239617,-0.9708504903576402,-0.7387146266633362,-0.7347465155036275,-0.7456318541873306,-0.40196843963637197,-0.9314245431090751,-0.9931710640420638,-0.668905991716933
SIDM01175,-0.824612638193139,-0.7877029096722805,-0.8207786362842499,-0.2203474242607475,-0.7873648905804501,-0.7293122233289273,-0.7106895453377079,-0.8531005281208734,-0.8558726541810044,-0.9308784309181215,1.7567879970643685,-0.5181673442494178,-0.826439223724035,-0.06137827072238722,-0.7732917215820962,-1.015029450515175,-0.8413977307987222,-0.5743045202549698,-0.8414827227286831,-0.8680689191156945,-0.9740048225317309,-0.7255900087337396,-0.9524301607654547,-0.6544096189831026,-0.8627731243722597,-0.6812441651857416,-0.6979926036690182,0.25202813268850693,-0.7435974911494297,0.2851964521639641,-0.851014898546158,-0.9988855077699322,-0.10847770814126591,-0.7594758712121973,-0.7114632877386663,-0.7974506537604923,-0.7160779426986428,-0.8620042901879648,-0.903884387958215,-0.9448299018864538,-0.8126723597171741,-0.8375224600632519,-0.8439876219272892,-0.6233262207126148,-0.8990026229321176,-1.0579935050503524,-0.8508323697797934
SIDM00832,-0.8596590748739349,0.7119532625108899,-0.6868866121096391,-0.5635510820922475,-0.7897662430140115,-0.7780344559294736,-0.25384186832818767,-0.8209601930370739,1.2297575338287634,-0.8943080418906486,1.472906298233966,0.7437713280299801,-0.8722596829708779,0.9000759693237886,-0.1860479480605084,-1.014755053442104,-0.7174335455007067,-0.7522560452579538,-0.7969744006822915,-0.9207445201320681,-0.9745580441763105,-0.03513724474626724,-0.8298488830894317,-0.7670844991915177,-0.8575017819432612,-0.8657959219948416,-1.0688580934578924,1.0284230586321492,2.808986710847149,0.6834024140372877,-0.9023166591863923,-1.000448413920579,0.442275332223619,-0.9755372195573019,-0.9958678698511233,-0.8419257315969417,-0.35876254019419984,-0.8180397870473559,-0.8903677751096843,-0.9628251368456556,-0.7898624216449591,-0.9459432146841287,-0.6955051177144309,-0.07828036983196708,-0.9806000017315959,-0.8638692812211116,-0.3116352650032217
SIDM00528,-0.8880681993444527,-0.9096483126175728,-0.7943199469543056,-0.4648823229832922,-0.8705067238628829,-0.7597760361103343,-0.7610538354353601,-0.9053276776579837,-0.8713473787039797,-0.7573741627940569,1.6677919546120266,-0.5312324266279935,-0.8204409078969964,0.06174524701628711,-0.7241112049554375,-1.0906484588106193,-0.8780378208360191,-0.7783807548017307,-0.7825243092719454,-0.8704322661121994,-1.0040423934151343,-0.7881244282987864,-0.9710224880730897,-0.5680252040129704,-0.8393477464531978,-0.8169628540637194,-0.8749169574216342,0.8385422867138241,-0.7729515979102283,0.6068724442197224,-0.7729515979102235,-0.9612987262897231,0.2087232787395119,-0.8028062789961884,-0.9052573151773473,-0.9083549597263058,-0.8851278373442607,-0.8286744720033848,-0.916361420306679,-0.8783986882827015,-0.8199449509142862,-0.8433471486521624,-0.9144234780362681,-0.24360585764221818,-0.9129793530001282,-1.034604488054596,0.051002779369169374
SIDM00371,-0.8585015656785497,2.069397012299349,-0.6388026747674083,-0.5836849892485251,-0.8384036612496834,-0.8003410832204001,1.244112656872167,-0.8673472434804557,3.2113269459757063,-0.8927355941194949,1.6769965039338204,-0.28618878039853035,-0.7394530418421487,1.5647044245095116,-0.637293766722166,-0.9560542051774411,-0.055785728855328405,-0.7466185685962449,-0.8283378372303352,-0.63910141854524,-0.9055380014126686,-0.6800053877205801,-0.9216263621429585,-0.6131747210230404,-0.6711863099926227,-0.8080130121708785,-0.6375080572459075,0.5951615246246287,-0.5764858586390651,1.275872383763178,-0.8763909594154332,-1.0182870571401648,-0.12183488109446614,-0.9428231826240736,-0.9576653157731657,-0.8610302683682842,-0.2067863273709271,-0.8484207936169746,-0.8623296993013679,-0.9215474365057766,-0.8079302501720956,-0.657560007003317,-0.6214780929880439,-0.001002425863711667,-0.9137480663289601,-0.9704733266972891,-0.7973932484745205
SIDM00688,-0.8915660625718376,-0.8103699142810321,-0.8137333218611764,-0.4975530086483272,-0.8079675398849686,-0.8155985106652467,-0.6639899166297218,-0.8477886184910259,-0.7615659461968507,-0.8202128177494519,1.3953456832640203,-0.5143332994946163,-0.7078855898427927,0.6531185331877475,-0.6517493553295491,-0.9361035944743475,-0.812507638059041,-0.6344883686183806,-0.773159974767174,-0.838268601137387,-0.9836350405609908,-0.6951312018709037,-0.859938683867373,-0.5001800174529096,-0.8064388937214574,-0.8728237184700671,-0.8554248111319898,0.4477568922833681,-0.7159820959222186,0.16016924224774137,-0.8367392116378107,-0.9647985031312207,0.6584877367539574,-0.9165212892772929,-0.6860564853303533,-0.7867646847546556,-0.7289086517428425,-0.5991009399048586,-0.8854279720873823,-0.7337757557237263,-0.7613425894708915,-0.7672928686318318,-0.8499945086635871,-0.37512931980262315,-0.8312691778940636,-1.0797832146570954,-0.21253676502486205
SIDM00583,-0.842015022379807,-0.8923332301243304,-0.8196168412355023,-0.36809309291429676,-0.8737247311065968,-0.7847276063595285,0.25916147928911454,-0.8746754255433075,-0.9573176306497182,-0.9356314403011847,1.539476452284603,0.5594440506663761,-0.8292604220403842,-0.07767445327897363,-0.8006604188695111,-1.0250582291895527,-0.8327966124396845,-0.7492436075795563,-0.8260741793566861,-0.8180270817148639,-0.9647322671429287,-0.7827584023989701,-0.9708174570746276,-0.6259513306568408,-0.8769994287840233,-0.6530225399864844,0.3763606864889692,0.7683732596296197,-0.8167617911558446,0.12603884146298236,-0.8493997263645605,-0.9475336981188762,-0.8644098545123408,-0.952895396944725,-0.9011699272602748,-0.8592025573229133,-0.7594862102318586,-0.803988256847353,-0.9244065460806097,-0.8692580869291678,-0.8210429229108249,-0.6862722259121753,-0.8140416242850109,-0.7262006472203458,-0.997576496446607,-1.0000431759459272,-0.94492601621973
SIDM00188,-0.8379851758709047,0.6721807728352674,-0.8061521298226154,-0.33281893993717265,-0.9208217249341148,-0.7014953665187117,0.8424669856255838,-0.9106509042092278,-0.9260822584565088,-0.9033829637905927,2.034447723879426,-0.6293822837510729,-0.7869535552873926,1.6161972483153881,-0.7443673730292256,-0.9842784701724708,-0.8479808081351338,-0.7059556326029361,-0.8228611843248362,-0.8573518884940947,-0.9453666949289415,-0.6659623287434046,-0.842603278841995,-0.6249601721416262,-0.7340802485580218,-0.7976591021593086,-0.7916351491620472,0.6163199265081208,3.530179598846513,0.6152711031456063,-0.7970517100214286,-0.9157561134375083,-0.061014312779559814,-0.9286604324096153,-0.6598084230340193,-0.8636668583764624,-0.8138141755755192,-0.8247735769225862,-0.8688513172240646,-0.9319094862506794,-0.8768531085626798,-0.7941182802701413,2.5293314672298415,-0.23825498382544802,-0.9472666636179351,-0.942023925815228,-0.8093562123095942
SIDM00096,-0.8446372728990347,-0.7968886032237049,-0.6188977073345094,-0.3448386466527219,-0.8068253523379757,-0.7640406236460368,-0.7671526150423954,-0.8863309489731882,-0.8090459793972632,-0.896713131999764,1.5963086093835979,-0.5672343283943435,-0.7284588574570426,-0.3689759604240383,-0.819320097998911,-0.8748102062697943,-0.8469997423311972,-0.626724188605668,-0.8167813796345239,-0.7312455538628613,-0.9548366613171683,-0.6939630200178702,-0.9511877185413761,-0.6009406177306164,-0.8553491558943657,-0.7706184300126894,-0.9361543624049292,0.7125534415323697,-0.7774218709686871,0.0791035812879501,-0.8055926086349415,-0.994929436011086,0.146671085973255,-0.9231301377193453,-0.8685388420694531,-0.8944379440621503,-0.7625973820308019,-0.7778224219503176,-0.8728361830032341,-0.8551068545514104,-0.8813407281402083,-0.8193278085474954,-0.7696363969134632,-0.695678388434565,-0.9364135446345964,-1.0631102716203091,-0.7875674090842839
SIDM00379,-0.9251095204033118,-0.7392048363241613,-0.8384688898454212,-0.38812812102337263,-0.8916300725207053,-0.8393823954948196,-0.7926276012388505,-0.8516629191439458,-0.8634518439568153,-0.8812419905499779,1.592579672704237,0.37557847574871944,-0.8358718406455995,-0.43605029398167927,-0.8440443278058011,-1.0498378515062914,-0.8264695262454188,-0.6585799212815667,-0.8362835788362777,-0.860398338068847,-0.9734486869099815,-0.68282381852591,-0.8992190985210915,-0.5171751744137935,-0.7809461009150535,-0.8464732926907272,-0.8268383939776345,0.5161797438206245,-0.6450090046189945,0.1961207075983041,-0.9154921796730598,-0.9620265138904204,-0.3880904888825314,-0.8308725319322265,-0.8442758347621732,-0.8271779918361138,-0.7323205232912241,-0.8737530823930875,-0.8588527711352343,-0.8974335773632319,-0.7776880072314747,-0.6968272138556376,-0.17038434143235337,-0.31951624071574625,-0.9631508537564802,-1.0409795802435142,-0.8666535513068573
SIDM00381,-0.9519649934411655,-0.8125278516585717,-0.8808277646210046,-0.25636508838887473,-0.8738556619749848,-0.8177503151009696,0.035348819570102816,-0.8707603489303846,-0.9309030645325572,-0.8952808989418639,2.137239040218888,-0.011148904973741061,-0.8054552550965348,0.6586212411476609,-0.06073016958580365,-1.0393827078394193,-0.8750702305623264,-0.7438122243450376,-0.7363208827632445,-0.9229752880435178,-1.0339724491971967,-0.7816930496694371,-0.9880736898653244,-0.6304442264460741,-0.8120407334116229,-0.7827792454457639,-0.8786359164558889,0.7017847882489346,-0.8502343817724732,-0.024981204354467434,-0.8955450000248195,-0.5797125508808256,0.7093093417744041,-0.7077589911054056,-0.9170973176161684,-0.8997195528793599,-0.8538394391192183,-0.9029448856245498,-0.8201196212985651,-0.9107032539370121,-0.7880154453726129,-0.9288178655217039,-0.8293405373180132,0.0029262124277215236,-0.9597485152573009,-0.9828365032440995,-0.8085907031614885
SIDM00606,-0.8610109773849594,-0.8288445007886451,-0.7402811958403949,-0.5446143137075684,-0.8952513428908483,-0.7756143825379171,0.6798794229127435,-0.9384102040078596,-0.8553531099577996,-0.9688007473796286,1.7896658769111358,0.047252403225412624,-0.8607813049187212,0.3536415416222918,1.0479205415856117,-1.1248535834850526,-0.8536972907133491,-0.6759148818609224,-0.7800113357638038,-0.8567410480126643,-1.0197159471480124,-0.7412003753142972,-0.9897881140881013,-0.6137436607345723,-0.8453326643696597,-0.8127941494376305,-0.7627379104115654,0.6694259701513678,1.1307979818774412,0.12876212576982937,-0.8594886723022043,-0.8483045317772545,1.3366306376406576,-0.713747335869832,-0.8665915203444678,-0.039376786105134565,-0.8034570662721193,-0.8843150589117097,-0.8853668104250253,-0.8985230003583428,-0.3944435260126351,-0.78952034102149,-0.7603516618375089,-0.5598279538998554,-0.9615275428556751,-1.0402207265932957,-0.8540372741305413
SIDM00541,-0.984690916123812,0.9880120840342043,-0.8746710524099495,-0.47320400893388453,-0.9211857000046413,-0.7982549971764357,0.39682064753781293,-0.9143957302460197,-0.9011311186117078,-0.91133095562212,0.9278194915674755,0.6323274522441078,-0.837452619219693,0.7176628738226397,-0.9319428734963503,-1.0923661174190882,-0.7999243119932117,-0.6968745136435025,-0.822305593618327,-0.8853095252789084,-0.9876819663074841,0.27534170527891316,-0.9090589916003794,-0.5593931890799119,-0.714801894543372,-0.9053244564725919,-0.8766598681900185,1.5784395778733562,3.0198096317646965,0.7039398959136532,-0.8509556356077291,-1.0132110380463,0.03870196680492954,-0.8407104934232074,-0.868907516380806,-0.9145614543958964,-0.7764328451945363,-0.8503838852375857,-0.8686198521284874,-0.9078556015273749,-0.7466180260340757,-0.925110788915318,-0.7310956667611038,-0.20303528207409974,-0.954072109758844,-1.0657556987024526,-0.8004949557927488
SIDM00808,-0.9474999578268756,-0.8507870627986018,-0.7579836964085546,-0.3258499839426586,-0.773412051570974,-0.8171457419698294,-0.8549268765184381,-0.9019751963045591,-0.874084658867508,-0.6976533387938514,1.2779535571738385,-0.01628973243925506,-0.7057052069487416,-0.14259066487373084,-0.7255534502807249,-0.9257901585337018,-0.9102330875599633,-0.5931431112881208,-0.8322839716030029,-0.8355126618023363,-0.9741708991548267,-0.5414716270365308,-0.9905005402389403,-0.6178108470092003,-0.8478042542120318,-0.8083188554881484,-0.7972164094572648,0.5579367059353049,-0.7176091616063546,0.06273485855742053,-0.9647053166199506,-1.0102610963269658,-0.24207804707543587,-0.8721004047296448,-0.9748095734435553,-0.851840060088787,-0.693852492468549,-0.6889149643903136,-0.8057900654613853,-0.9424014733755036,-0.696972006595296,-0.8636810106624865,-0.6926871198874353,-0.38562040999701386,-0.915809339545105,0.7782927195219504,-0.6047558505931571
SIDM00377,-0.9000462004012576,-0.8693393795284458,-0.8318799977669492,-0.4579674622782079,-0.8788077673879671,-0.67428152586146,-0.4770664057813404,-0.7807002807547764,-0.6108569488953762,-0.9204480759663041,2.2738758085919137,-0.22224473118215118,-0.775333720177859,0.08729522869436702,-0.9154631358623613,-1.0698442918478772,-0.855082455651362,-0.6202957190217071,-0.9278827469843738,-0.8875334456649432,-0.9639887401749702,-0.7090973973992661,-0.8936212975918628,-0.7085627166041183,-0.8510086205370123,-0.6354145285782442,-0.9102565418335956,0.5461299117793762,-0.7627044372918833,0.3253860914594004,-0.7623812644103385,-0.9459574318513172,0.23986256694562644,-0.934663918195362,-0.7142779718996739,-0.8331353624321659,-0.7340644434394944,-0.8406617567281354,-0.8743391819793491,-0.9053760453047528,-0.7891077043871614,-0.7687970998875868,-0.9019319185645276,-0.8258648313691691,-1.0070617410983826,-0.9791215616548099,-0.8549198133648058
SIDM00289,-0.9347963680285529,-0.7949716663083659,-0.8249710187756434,-0.3754600523410183,-0.8850320112354428,-0.7974186894540191,-0.7807668413599151,-0.8656609353440416,-0.9322189735898221,-0.8743059305125723,1.5481215478341006,-0.3742132053840771,-0.7290933573031328,-0.3230068155725603,-0.18153814621964673,-1.02395646826324,-0.8930450134331824,-0.656664932275187,-0.8220446468563178,-0.8666802765571218,-0.9606419129205737,-0.7685771332394166,-0.9813176560269409,-0.6511375284204705,-0.26155110083608796,-0.7948906915523293,-0.7895337723165209,0.6279253870142958,-0.7369123499989797,0.0674146771970731,-0.8837409175055271,-0.9626336696229055,0.7097293373923271,-0.8232276493663229,-0.9747759204247104,-0.8436390427094933,-0.7955016972108879,-0.8233069878475033,-0.9037690515276459,-0.8916237242486901,-0.7846751894703381,-0.7466658776409092,-0.9660300105906531,-0.5864576282543906,-0.8592034572406843,-0.9462834154359689,-0.7833001878881314
SIDM00064,-0.9424779379179578,-0.8584879394895707,-0.8460600627235665,-0.2679300175711054,-0.8953427628144716,-0.7733828591861036,0.6959201843091857,-0.8494983209913803,-0.9748626435471255,-0.9488544760762545,1.8263925741301312,-0.49138566787526416,-0.815331616880782,0.5066447722278601,-0.8547549644490451,-1.0708297178503905,-0.8607332559286054,-0.6894919829508364,-0.9516483424544367,-0.8970618831265619,-0.9635912015811998,-0.8224823866588472,-0.9022983085587736,-0.5973706335781833,-0.7758780677829625,-0.8738877351719233,-0.8523782318639538,0.7491083920616864,3.41142953826819,0.16853212365772072,-0.6637355600683882,-0.5718019174555624,-0.24177682291759695,-0.8853317808249133,-0.8850890289523609,-0.8696135678157562,-0.7908097421942811,-0.8845925903148677,-0.9086702766280308,-0.9133344127679675,-0.8103102785709847,-0.8300093685101101,0.47336000734370365,-0.6562771818327695,-0.9058915746184806,-0.9621063986092231,-0.7625125629061184
SIDM01097,-0.8677231996240822,-0.6326215176952903,-0.8096244597860991,-0.4169315829382843,-0.8111752548347283,-0.9646346307481706,-0.30905812854364767,-0.8929894702936283,-0.9148613719181065,-0.8326472879241503,1.9953611100163857,-0.14703795290007796,-0.783865462827952,-0.009900434793486432,-0.6817877751893501,-1.1025443362713498,-0.7723788750542805,-0.718638950408917,-0.7629371374872753,-0.9101914086468328,-1.022320660049492,-0.6858981201025466,-0.9118250500049638,-0.554070596210457,-0.8073330811320855,-0.5888326060632727,-0.8576966320806436,1.0889102386323881,1.1989269824908158,0.0015333619740230836,-0.8224674826294794,-0.28662613467546694,0.32873629557277917,-0.9604209492725717,-0.9464674196736077,-0.801012371936458,-0.783051878265151,-0.8232649311511608,-0.8613428330134801,-0.9107298538973086,-0.7383793759990488,-0.8558099481483311,-0.798642450098028,-0.30478995485212174,-0.9882133461263224,-1.047075015767755,-0.8053228361560699
SIDM00350,-0.9131183717017275,-0.8283183283451488,-0.8618894354126614,-0.5873682468783413,-0.8298026295960411,-0.8169867814266797,-0.3777689921785135,-0.889079500644695,-0.8754233472507542,-0.9856909283508579,1.3422007847298083,-0.601057793143925,-0.8471773171472057,0.8749254948351199,-0.8255360823159403,-1.0683609597193064,-0.831335232518098,-0.7357248360777373,-0.7463271922098096,-0.8585225413393717,-1.0087966724871853,-0.8564307794512518,-0.9617085328651249,-0.6721145633104244,-0.8379551397522358,-0.5055752645825291,2.377530083485409,0.932648168824982,-0.41408897228669195,0.6071424230702126,-0.9218319645985721,-0.9129007024933405,0.45940850378225545,0.41857522907724615,-0.8750464305217575,-0.7403247272307224,-0.7457222191211753,-0.7887101084918485,-0.7794404686340567,-0.919429983107011,-0.7671072432012436,-0.8146004725418415,-0.6221528470407679,-0.5157042711808303,-0.872875412550184,-0.9697350376974443,-0.8648157457652131
SIDM01163,-0.9189728982130572,-0.7469059291527452,-0.7494776335592351,-0.36414375707269925,-0.8257500228420063,-0.892724158997523,0.14584339848102995,-0.8594697647099093,-0.8529847650365324,-0.8060999202871092,1.3207001076249725,0.17749933508833943,-0.7061491084270924,0.7245963727283279,-0.8250101733757317,-1.1123631054138008,-0.7730239929283712,-0.6628098480561883,-0.8491727485740906,-0.7873289188607177,-0.9171258940120894,-0.7940148123630617,-0.9742651011476225,-0.5475573689350686,-0.8345346055834081,-0.5753918259037999,-0.9131243805195751,0.5794923953687511,-0.6778758990876758,0.5862391146778425,-0.8098999213090116,-1.0589436283175722,-0.12718889468294411,-0.8859670790743914,-0.9562307574310902,-0.7952537541901084,-0.7181439724436506,-0.7684667221182917,-0.8343856552486181,-0.8769206498728119,-0.6603483947418114,-0.8851949650740881,-0.9257898554523253,-0.0765366405116494,-0.9703920788987292,-1.0749355802784115,-0.48509776626120027
SIDM00375,-0.8640978822200601,-0.7250395521864718,-0.7664135018230183,-0.5023496075742304,-0.9002457150346831,-0.863845631981212,-0.22201529352620628,-0.907202517673094,-0.9745623459764124,-0.9872325902452218,1.4167763285454453,-0.581621267898604,-0.8678637059390302,1.3236162069332507,1.1248871977498465,-1.0441362217521697,-0.9622510360609643,-0.6789045574828848,-0.80663320151224,-0.9254146999629481,-1.0193473593892808,-0.7668930667521207,-0.9668807505457956,-0.7324606093074886,-0.8531469901075943,-0.8316381503461339,-0.7183472166626516,0.22810204073185472,0.4630160112127473,-0.39286776816298996,-0.6947246323844428,-0.6783572491461431,0.06037451146794016,1.7506719197109157,-0.5420547051314126,-0.8746880543483487,-0.8305124066929673,-0.7638490190238528,-0.8868854891216635,-0.9931738074895221,-0.6906579027966292,-0.7868675825132472,-0.9424536821078211,-0.5786488034611906,-0.9864933630499133,-1.0086143079259093,-0.8346210915240078
SIDM00600,-0.8736776405800819,-0.7669730803028174,-0.741031605728376,-0.6099919603647938,-0.8303642329606715,-0.802516064086697,-0.4203823556017423,-0.84991818340445,-0.936076612838283,-0.7849811661527945,1.6414575391961908,0.47990610855944815,-0.8795005932012613,-0.23992316809593844,-0.9440018596427107,-1.1275339523393417,-0.8429787074174869,-0.5789996667379737,-0.7790652327630948,-0.8452435256628701,-0.9859379485826865,-0.6828005147236119,-0.9421736050875993,-0.4131665434843192,-0.8629508204428911,-0.2841568511666369,-0.7862476901650074,0.3877870379117518,-0.6979097482132008,0.4358874615159163,-0.8572914363731426,-0.8930213164144648,-0.038366666979622675,-0.7793919915036183,-0.7401221339485539,-0.8108506214834221,-0.7661233629514828,-0.9164472072943612,-0.9373447117018519,-0.934377874947571,-0.7066197025729252,-0.8187430986364501,-0.9151383553576489,-0.7038352983537994,-0.9490643203172086,-1.0167114812094673,-0.6589676026669273
SIDM00367,-0.8243307908814029,-0.7974329093942849,-0.8022084218193186,-0.5484803071360523,-0.8376443585667783,-0.7353699290221877,-0.543618111508394,-0.8509867709685001,-0.929933040054694,-0.886811634713345,1.9605435458791014,-0.47549818831926216,-0.8740223974901,0.9299915855730656,-0.5944279045757488,-0.9913588529540506,-0.8266994890256268,-0.7207506842831609,-0.8524654006168652,-0.9016702796192677,-1.0022986960567484,-0.7462235921078205,-0.9564912051067962,-0.7306227028111283,-0.8453673856427746,-0.6200519011433194,-0.8920927591890855,0.8232407280922344,-0.7736288581128117,0.10837972353542097,-0.7233780332164351,-0.9408179329939869,0.17091735094661506,-0.8598787311195966,-0.8240955854465415,1.6270656049972614,-0.8282007492232364,-0.8028804070542437,-0.13914788639867026,-0.9235522335696653,-0.7295860780229536,-0.8162614121531253,-0.857335673318662,-0.5562138808694445,-0.9757390738408679,-0.9536759991641385,-0.8796648569943673
SIDM00632,-0.7748914922892243,-0.7792102314303005,-0.7708410547677622,-0.5598529320777552,-0.860335703217882,-0.8534942109979191,-0.09013773227157455,-0.9009342259107329,-0.985506613270517,-0.9932562162256832,1.1942359503326878,0.21190493284849996,-0.743248524737629,-0.02915612511195086,-0.8973835633338026,-1.082821474299282,-0.8417901296636144,-0.6300188605451468,-0.9342660399380947,-0.9179040232013687,-0.9379363794395894,-0.7618344234452609,-0.8801806128519016,-0.6404942044046699,-0.8753273005417919,-0.8754907036415585,-0.6819121554573206,0.3564935844028356,0.5835903663724354,0.27624919704403905,-0.8958078796613961,-1.0191229122999723,0.2882435310425008,-0.8563887711189085,-0.8631378324853449,-0.8208615064140314,-0.7690562002949795,-0.8323069524689104,-0.8897256629323272,-0.8913069419278599,-0.7560003010552538,-0.7208700012403952,-0.810078246586724,-0.4668831771587379,-0.9602800753373268,-0.44637600538226613,-0.622644871131218
SIDM00550,-0.8611804630347363,-0.7720037659559362,-0.861655410337292,-0.6383234807872457,-0.8284779037060787,-0.8762478554648051,-0.6111597041003154,-0.7938389018991748,-0.8771233266959747,-0.9109745451564926,1.800825059521703,0.4581123528229842,-0.7562851765335626,-0.20255998622772667,1.1270236805466107,-1.0639196262231294,-0.8682127713313924,-0.6194390937847464,-0.8343631113433446,-0.8790606380325147,-1.0174288376074796,-0.8259565706240627,-0.9349569212276377,-0.6076895715374352,-0.8598384777340264,-0.7345556441680741,-0.8490432463701116,0.7553922841662831,-0.7989928843647452,0.38184400562560744,-0.8514814963245284,-0.8905933412404935,-0.29990669165898853,-0.6865670470219489,-0.8773422699221683,0.7138694240297876,-0.8051832355950079,-0.8416738154068939,-0.7325403476841609,-0.9721387856981685,-0.8551432116495196,-0.8712995945468571,-0.7929337346040896,-0.6096471130598499,-0.8821601127313484,-0.9877583781262524,-0.8292280997792068
SIDM00230,-0.8874677464170828,-0.849045334734869,-0.6941598375664172,-0.34371557631315663,-0.785617405738815,-0.8814380655161549,-0.7184731991013309,-0.8439081338864171,-0.7362571769623357,-0.9775509484478582,1.9847108914468654,0.33575261162683845,-0.6877215572210171,0.1563773638377954,-0.8418183466942085,-1.065835049617907,-0.9037736168742397,-0.7696212530891112,-0.8562143804199385,-0.856867695647014,-0.9778586941748053,-0.780855724240817,-0.9606024251137614,-0.6629089624758909,-0.7014771510967891,-0.8478411360685528,-0.7991624056750167,0.9704520773486663,-0.4558087072476666,-0.010778262530157205,-0.9390403747054239,-0.43535192429062247,0.040970534239730974,-0.8606119060388572,-0.8946283433870739,-0.8407259741442384,-0.777639621840396,-0.8111812585189359,-0.8581677519801324,-0.9143789022878023,-0.7132366010460691,-0.8926192789020078,-0.8663018692406207,-0.5086507128009359,-0.9490586335046246,-1.0799885949037855,-0.6626625157181183
SIDM01206,-0.9611324456414083,-0.8044936408442799,-0.7249712716748238,-0.39840512766800884,-0.9016099578333494,-0.830844499982616,-0.9444849645721545,-0.821463346331368,-0.9494160242927181,-0.7405500457826791,1.71663136170589,-0.3732820389857646,-0.8264493397055783,-0.3046616887145066,-0.1765726825152173,-1.06120977692987,-0.8303707584047002,-0.7238300128573264,-0.8988465526080304,-0.9539263942702657,-0.9739308092450605,-0.7586066792749494,-0.97388371876182,-0.5015441517967304,-0.8159896534616976,-0.5421596812700756,-0.8584033563298542,0.7376627204110934,-0.8384490990597948,0.07495882035107487,-0.775083632365754,-0.949342597736332,-0.9562617651490916,-0.9265126180893668,-0.9753387905870844,-0.9640936999588203,-0.7017749449849331,-0.8435548660057969,-0.8396535592520119,-0.9053181703335003,-0.5266193507046019,-0.81563590375571,-0.71122992159331,-0.7549091482840686,-1.0310383826877727,-1.0776917482363686,-0.8332257855401638
SIDM00127,-0.9439784947509893,-0.7852040432240481,-0.8101887087484614,-0.47365083163650756,-0.8657014856215457,-0.8003392775835902,0.9604158636005536,-0.8350347546840661,-0.8863808975966554,-0.9633693040169384,1.1559781252493313,-0.378401525134103,-0.7928598362664059,1.3292273705169686,-0.8744142754764348,-1.0594877657995914,-0.8652911496452312,-0.6463113763337411,-0.8166170408257504,-0.9238455688796325,-0.9472612229512747,-0.7061962427695838,-0.9606819872983099,-0.619672638964914,-0.5697985634239137,-0.7633622800496328,-0.1414096862508338,0.8824320437826662,1.6474711229703833,-0.10760901139540376,-1.0034463474889246,-0.9156474933180397,-0.19067273740638027,-0.6293018997130333,-0.9552005576245481,-0.7781158936363822,-0.8425928037935208,-0.777385819955329,-0.862251274561997,-0.9557765653277048,-0.7485588750989689,-0.8944994713020078,-0.9083836461445953,-0.5286043115279307,-0.9663999371765797,-0.8755451708821291,-0.8117571485559859
SIDM01042,-0.8686691133253098,-0.7685092502179838,-0.7778350901365132,-0.6036641206773378,-0.8458297425873,-0.6929091456851345,-0.20881400746176929,-0.8231481104785184,-0.8363334702006138,-0.8313008836736326,1.4205227233432314,0.1153215195500093,-0.8330973148187392,0.7803564494314457,-0.791995558797774,-0.9532645067862628,-0.79284609115801,-0.4773907050855975,-0.659755573390426,-0.7429097857102566,-1.0089934201943738,-0.7636799843300468,-0.8092561065862599,-0.576884295322344,-0.8796174588384434,-0.8542073363132731,-0.9215212117107501,0.6890941175962308,0.7742477209234943,0.3551975506948244,-0.8090623815962109,-0.9420371449684325,-0.17190875479550957,-0.8359234431819706,-0.8557511088515586,-0.7275609483172654,-0.6408186085279528,-0.8622562360549297,-0.8548374641595304,-0.8702292220269634,-0.8056868496131137,-0.7022425879200703,-0.8277503228538388,-0.4799630496948006,-0.8398814370316803,-1.004570168561916,-0.7344190552131612
