,EPHX2,CYP2E1,ALOX5,CYP4A11,CYP2J2,PLA2G3,AKR1C3,PTGIS,ALOX12B,CYP4F2,PTGES2,ALOX15B,ALOX15,PLA2G6,PLA2G2E,PLA2G10,PLA2G2A,PLA2G4A,PLA2G5,PTGS2,PLA2G12B,PTGS1,PLA2G2F,ALOX12,CYP2C9,GPX7,GPX6,CYP2C19,CYP2C8,CBR1,CYP2B6,CBR3,CYP2U1,PLA2G1B,LTA4H,PTGES,GPX5,GPX1,GPX2,GPX3,GPX4,CYP4F3,PLA2G4E,GGT6,GGT7,GGT5,HPGDS,PLA2G2C,PTGDS,PLA2G2D,PLA2G12A,TBXAS1
SIDM00964,0.12658026267350497,-0.5984007605848347,-0.8706321755273226,-0.5225795778936356,0.13183685813257076,-0.695542003163052,0.04614807612891329,-0.8970274090751789,-0.2991629503694052,-0.8287236299537624,0.8512082631631411,-0.8600023806772383,-0.8180970916046554,-0.7973868089204856,-0.8018212628174342,-0.5433270554581188,-0.952010234969934,-0.634568890141649,-0.9126344132972376,1.9826908418861782,-0.9319487495028945,0.1754342781863184,-0.9937482217644505,-0.9080167595160241,-0.8706236312829634,0.13245975022334114,-0.7366362059432295,-0.9044822445079794,-0.9947772458897061,1.1193911690789684,-0.7379692892755232,0.6636239519278992,-0.6422747900937079,-0.9380066969191196,2.583637885759378,0.018425747560290903,-0.8952780687296645,2.3307799604103923,1.1053550769925633,0.31206064744168427,3.384681869036808,-0.22540167023382157,-0.8626966209867245,-0.4802090378224983,-0.8125369869689151,-0.9262849199787306,-0.8925666046698638,-0.9035896981287886,-0.9463885100853392,-0.8372702581235721,0.8395864642342346,-0.8421132903230525
SIDM00196,-0.46399757869622965,-0.729026141071179,-0.9705825305512191,-0.45068575757122953,-0.23204800134930728,0.5519972410185984,-0.23843089468296674,-0.6297151224511612,-0.7623983015401552,-0.8828777335547305,0.8813020637899673,-0.8995972521900215,-0.788506623595768,-0.7033579299031024,-0.83855536087377,-1.1347775836192806,-0.8638627112751711,-0.7977161383446517,-0.9819642256975497,-1.032375825471473,-0.9052013771917402,-0.7802049328042754,-0.994730687566451,-0.8315124764410589,-0.8944641888373207,1.3906809237072633,-0.6155622306098235,-0.7642482854933246,-0.9673692146536862,1.1893906709289617,-0.8623349902065425,-0.2327031452890802,-0.5235846320648805,-0.8982123538132949,3.074035108426269,-0.5042344532984168,-0.9303742634579419,1.9813640150209904,-0.7100946284691309,-0.9649731213148431,3.03232641409213,-0.9066892997704867,-0.7608966540500677,-0.8357007613462881,-0.34198922017333916,-0.731363562816421,-0.9322924176308137,-0.8986506427201132,-0.6968580076064927,-0.7992563317513199,1.2712580125237514,-0.7783275793675731
SIDM00287,-0.6664336343291042,-0.724743923833604,0.46504546642009015,-0.49795885544670737,-0.7852678362472006,-0.8110058593402678,-0.7553937746124922,-0.7001214358337572,-0.6671047954733222,-0.7272068829293766,0.33938477853036353,-0.8716912918997438,-0.7880052482234601,-0.6745487457517384,-0.856410808948795,-0.699871395251474,-0.8841726183545865,-0.9612655346176289,-0.971842898228654,-0.9908759487020363,-0.8229353044219654,-0.6501098478356456,-0.8651253481943675,-0.6368862421670588,-0.8514730154691371,1.7074066648371713,-0.5998975757735838,-0.8074382051208014,-0.9706191710573281,0.18062508345197004,-0.7583828343819621,-0.4064602179532015,-0.5790646295446928,-0.9700307632094561,2.7048971259188974,-0.5019419095143259,-0.9056382453968589,1.9831423384574025,-0.7269436045930803,-0.9169246871237671,2.897249866965222,-0.9584298626405068,-0.8209481707107902,-0.7399557385836733,-0.36636555350859346,-0.755614001325345,-0.8753557105857812,-0.7864935028394647,-0.8401006245201705,-0.7775797984350705,0.962879235288413,-0.7349108615662452
SIDM00501,-0.4705730459285726,-0.637469339170949,-0.8937036253027946,-0.3750586749440827,-0.3569281394665098,-0.40719328970393653,0.5957392169652932,-0.8157436380749374,0.6031813000372196,-0.8606738844936391,1.541149929532432,-0.8566206691758217,-0.9057787708771151,-0.7245689393424692,-0.8576728678425398,-0.7880308923429091,-0.8255515317532642,-0.5841899042452762,-0.9458322693670812,0.015399052387576675,-0.8281387766944438,0.3659163983472724,-0.9082813601852796,-0.78869649520271,-0.8601435830932388,0.176937396729049,-0.6740035839018913,-0.7917536835983828,-0.9705215606957632,1.2649288185017595,-0.7342943751829555,0.3195043523846902,-0.784581811493003,-0.9366182132097218,2.3191454177284565,0.17439015909562366,-0.8214869926405395,2.7230835007583525,1.1947478826587523,-0.9259441239378167,2.871045050256016,-0.8211718628483744,-0.7762970698837343,-0.010644549937238585,-0.8194082060938208,-0.7367370388113,-0.8902458897614299,-0.9465208251037922,-0.4193771497897611,-0.8110459928681224,1.1072129631691447,-0.7306940556973094
SIDM01237,1.1203071393550421,-0.7991036107961109,-0.8444641570656501,-0.40013808676601653,-0.6350986907033166,-0.630342621329452,2.83608172248941,-0.798277450006767,-0.73986848468952,-0.7615761147567237,0.9761790881969333,-0.8362831189814443,-0.8488980758375466,-0.643550390695377,-0.6906310145123392,-0.7065673317856722,-0.4155069803713947,-0.8332133744178369,-0.9040668889388593,-1.054107482837921,0.36587476826669085,-0.6965791881276728,-0.8832222852964358,-0.7143310893039883,-0.8422839837202866,0.15006175017325363,-0.6415968391881729,-0.8228607332488564,-0.8901196864586932,0.740262704137205,-0.5950398614209298,-0.6393070103103596,-0.7351149011230865,-0.9239773969299702,2.33430460955265,-0.4939435776681422,-0.8501143631596797,2.3951488404666557,2.592933332436149,-0.7557167237749896,3.20889781834174,-0.15699266839448592,-0.8714945715344306,-0.6825273696131628,-0.5720126485975959,-0.6466908268783245,-0.8460760776473762,-0.8787365911888433,-0.6888133063375066,-0.7817960179879125,0.8041314457978197,-0.7188745264064353
SIDM01228,-0.3821440467021599,-0.7744065090539307,-0.9184612542111995,-0.6079969368896962,0.2780204624244604,-0.6937912962525075,-0.5959953159217447,-0.8523398082229469,-0.7357436828477849,-0.8245263926555358,0.7995842579143391,-0.8760512200075934,-0.831977587122914,-0.6760483630608564,-0.7738310628213279,-0.9152477260529357,-0.6207827258218888,1.1586165964768451,-1.0104024908653315,-0.9815514343803914,-0.8602162162297968,1.9475949929432428,-0.8766900682278507,-0.7859418607205444,-0.885511534113582,0.9345114133663932,-0.7580524895983356,-0.8341940711564756,-0.9852496803906053,1.8014880675909575,-0.6338198806742341,1.3931759103397106,-0.5480187740242778,-0.9682008776460942,2.232127642665191,-0.3339129905189236,-0.8812678443381223,-0.6504964535903398,-0.6844184866810323,-0.3210064153377606,3.123438906612487,-0.9227653134085789,-0.763491828340289,-0.76969148035409,-0.2111436963668429,-0.7973394599893511,-0.9185787060681105,-0.9228154930831274,2.374200316251107,-0.823591537172739,0.9382244674804849,-0.7920592291375125
SIDM00935,0.25339799994466705,-0.7590654983377683,0.6300396558777499,-0.5897782654550467,0.7142604972704069,-0.7656311600023059,3.1658276841613366,-0.6288929461419078,-0.7744888471332119,-0.8263287685799245,1.0382167294061178,-0.8720812992508157,-0.8581291458819008,-0.7302713802361283,-0.7868973040459731,0.8611206952797674,-0.9235520106156352,-0.19979706761605873,-0.8574749932764318,2.092034085225736,-0.8484284191766299,-0.24572219771029136,-0.9094012368032103,-0.7567307843224719,-0.8912840299544785,-0.7870084951257698,-0.7067153797183668,-0.8678743536225888,-1.0318489597491902,1.3281178252727737,-0.7651098717621503,0.6904142617764152,-0.7041320969003368,-0.9862715050993731,2.4390248762148543,1.5225126151206507,-0.9058579689154879,2.582368399923015,2.5786280690416694,-0.9988476089690851,3.108650347368657,0.17876526771565218,-0.9494425047664422,-0.2872043207625987,-0.5137608206147893,-0.8701719433253119,-0.8988543296211526,-0.8721298707081819,-0.7787546992973882,-0.799658118028266,0.9332570873545704,-0.8118418135348014
SIDM00954,0.4178383879934287,-0.8413476445351604,-0.9104724107294543,-0.5838166435256169,-0.9447580578176825,-0.7067403849935971,-0.6789289565239155,-0.9201398330346937,-0.7025186882198896,-0.8252381725549788,0.9842863166960044,-0.9240092436180987,-0.8595291240704739,-0.6112419373886828,-0.9379535582537898,-0.8322435310098862,-0.9034063205672465,-0.9359667354561619,-1.0427424172019688,-1.0213139998436747,-0.8318909444958698,-0.728202384602551,-0.9821656629044389,-0.8556303384620401,-0.8119811104666856,0.6548909867022928,-0.6606050769468377,-0.8607027650750295,-0.9965610958413681,1.4018394195210526,-0.6762461842914834,1.4325440075218348,-0.43346730375684145,-0.941668737410391,2.7745800567272645,-0.7165421959507123,-0.9061923012760726,2.377261670342271,-0.739455074028826,-0.9582590057137964,3.1903928665450696,-0.9617280129861218,-0.7977324656767533,-0.3959431321409695,-0.346022433950895,-0.8405561206281816,-0.8859532408045312,-0.8849075411519436,-0.8558220548228588,-0.8487572453557606,1.0749114886344138,-0.7238010754648574
SIDM00951,-0.5741460241921037,-0.11590398581902255,-0.921958212610342,-0.47905280439643705,-0.8212264544732203,-0.6904725253100997,-0.35726341842688686,-0.8177805111348677,-0.6817753723559062,-0.7614596561065187,0.08251923704138925,-0.8485692301711799,-0.7778287346041467,-0.6763865621672679,-0.8304524230988586,-0.7499757442047252,-0.8285563255444423,-0.8052937702389252,-0.8818848590302188,-1.0011469338350034,-0.8752737904651056,-0.7161944565805936,-0.7996157024555018,-0.8245881115255772,-0.8325981133416239,1.307619427642753,-0.60229261545498,-0.753703266181134,-0.9236861302425279,0.7545886287439291,-0.7461195054782912,0.41216714231042273,-0.6909890544292501,-0.9189627923081322,2.207034332664911,-0.5844894739889718,-0.8992407673616076,2.0922235362453203,-0.6644829338141689,-0.8678367013046092,3.1314300452978103,-0.8959083463638405,-0.7913157472034261,-0.7548685786590138,-0.21486458658432123,-0.7546651653722095,-0.9349308237474422,-0.7985064357673417,-0.7972884683748132,-0.8203471737156726,1.0846810917296326,-0.5883602686006517
SIDM00948,-0.6315837889110947,0.07158378610907037,0.2640777444394551,-0.6739763217938031,-0.9224094121781279,-0.6287976978417676,-0.6361899143401754,-0.6769133434637405,-0.680214980336444,-0.7724120295800637,0.13218948387167273,-0.8994817716218679,-0.8033178751607151,-0.6568259596111331,-0.8485870795946394,-0.9054847090963578,-0.8950786527088296,-0.9237341954813404,-1.0506577363947038,-1.0110480665889197,-0.9339348488360197,-0.6285822430372521,-0.955007147105718,-0.6669301868876133,-0.7761983891185412,1.16481362689422,-0.6363895203103493,-0.7943383288854503,-0.9350510214076684,0.674068991456026,-0.7097329908843029,-0.668938201225658,-0.794771208868944,-0.863515473368662,2.1050593717689416,-0.514099872990998,-0.8868417782624917,1.2681902014830844,-0.7419898734756605,-0.951133235734138,2.7258865181344545,-0.8663546386891727,-0.7145703523757607,-0.8304851610228633,-0.7674248641770942,-0.7921318586397302,-0.8385204018592385,-0.832813279802269,-0.7723374010312164,-0.7823357130260484,0.8453813915906461,-0.7551337907512063
SIDM00203,-0.7124950051375046,0.38308531770800053,-0.9728358275073127,-0.5809955234276346,0.13367503622839033,-0.6655575361195823,0.5498181429237093,-0.725818083161183,-0.7604283825899234,-0.8797831266109603,0.9024610524140307,-0.8999504792502842,-0.7823380914505997,-0.7185219111044241,-0.8298994598309233,-1.06703014982335,-0.8817304828179021,-0.9510498721992834,-1.0291380694482846,-0.9845385640475472,-0.9131520633413976,-0.746118113453341,-0.858648784489154,-0.7593040061848654,-0.8206689468329806,1.4948197519757995,-0.5604789197967356,-0.8822289967193954,-0.9905194213336194,1.1169582500169408,-0.6648970241051169,-0.259829925563247,-0.6831109668077435,-0.8593481195956183,2.866454338897808,-0.5918587737469155,-0.9212523382506278,2.079745654926486,-0.7883360493585679,-0.957894852052231,2.694988440904284,-0.8878409346379865,-0.8022290293151307,-0.8158645007806862,-0.5419433558959742,-0.7599922798216634,-0.9351896168746471,-0.9152820820296412,-0.7406822400906227,-0.8562626581271362,1.0851065697411133,-0.7481996780537404
SIDM00896,0.20793985943854923,-0.20124800334599527,-0.9103763588921631,-0.510664502900558,-0.2702341931131514,-0.5776673086111119,-0.12389863942321715,-0.8575172203675002,-0.7054462986117844,-0.7845287846803639,0.7061714425771106,-0.8465733783964893,-0.7225822998078006,-0.5766390122018153,-0.7557568461447104,-0.8745978466758855,-0.8851240806490425,-0.9002286355560707,-0.953419766114631,-1.0130038834401152,-0.7746558636184052,-0.568266227300987,-0.8850180516489087,-0.7208054657121447,-0.8212077704943045,-0.7326823438762488,-0.6784202218606056,-0.8459480594021291,-0.9570733822342973,0.6530948779331087,-0.692335869533109,-0.4577890628050832,-0.5115731605966842,-0.8537986286571235,3.2822762628456874,-0.4745812612631396,-0.7812976651256862,2.161827525951155,-0.7395787083724056,-0.8949760207616926,2.237195015558263,-0.8921731778926264,-0.7721756066824831,-0.742373438646229,-0.6882244748440681,-0.831370291681428,-0.8228830655097691,-0.8374509729732016,-0.8199678660388651,-0.7411943410634367,0.8333977874053587,-0.7204762313341514
SIDM00285,0.36251530549848915,-0.789334628802574,-0.9733255783501787,-0.7982992573145653,-0.8611397593200624,-0.6540496933778106,-0.4385540489989181,-0.7148766678564031,-0.6484116077495418,-0.8422330890218944,1.0013552257027187,-0.9613142758360746,-0.8474749757308837,-0.6972438717262273,-0.8025148475372782,0.07206879157845214,-0.9680238825201509,-1.0848707387716758,-0.9798431875908297,-1.011322468512622,-0.941727115561445,-0.7242825766824318,-0.8393543783819527,-0.7846359173688265,-0.8823997545590556,-0.8572765453487067,-0.6655377097860584,-0.837966444169643,-0.8908956006107746,1.1227483142206716,-0.7143104198676831,-0.4179473589717175,-0.5620166001749072,-0.9237820001980207,2.259445290611591,-0.5575705030004428,-0.8307647629774663,2.202690572668463,-0.7815258231968916,-0.8203370724190073,2.9958119100516942,-0.9093980141177056,-0.9162284991182068,-0.7758147775730097,0.6080799089833381,-0.8388418278845061,-0.9217173316899441,-0.9014313582079774,-0.810041334031342,-0.7807541368260351,0.7318266259198621,-0.8541014562152056
SIDM00930,-0.5955830731390067,-0.8110093261973291,-0.943172233020483,-0.4425690171544765,-0.7552584505252955,-0.6427934403106215,1.3281203521267249,-0.8158037667532625,-0.6003692467645229,-0.8550820062006195,0.7297640045531388,-0.8397382360065456,-0.8558015385276223,-0.800568366117048,-0.8030285147256168,-1.0538544500742506,-0.8978575741228708,-0.45538614529254046,-0.9628827853356482,-0.8587937290642441,-0.8836651601435593,-0.6759482185932022,-0.8237671946064109,-0.764850884623292,-0.8146634613765169,0.7263262809914912,-0.6369788853787187,-0.7627169330863263,-1.0112286345748516,1.5250523805139862,-0.6856555447364244,1.137061761769876,-0.6579109347814879,-0.9087591806131325,2.0730644642577505,-0.3609140347733727,-0.8663031775775786,2.5757672068643473,-0.6535332072946312,-0.8923054432495381,2.844581687857124,-0.9458073142304728,-0.7754433177868008,-0.8552129613502596,-0.591803120299979,-0.8027869239042575,-0.9465519577297856,-0.8687445018345096,-0.6865530754895881,-0.7972009062173182,0.4299527793678788,-0.667440141774762
SIDM00205,-0.20429842568010476,-0.45803403983793606,-0.8972347090326168,-0.6433659972344603,0.5267174389585049,1.1246982967223986,0.694524669704327,-0.7653432424507399,-0.5886664536095043,-0.8674994981073875,0.7637080917029033,-0.893298072243104,-0.8713810421320621,-0.6010675046040223,-0.8402225612476348,-1.0091047229512986,-0.8868200839281698,-1.0411855072682015,-1.0113012380365622,-1.024680935722965,-0.8939191051730571,-0.7111309229805686,-0.8302466144069659,-0.8152057556631552,-0.8285309599196473,1.699954600286241,-0.6581954064644425,-0.8642957986087562,-1.0050149176754024,1.1990860610336944,-0.7902816260597276,1.0927244278901533,-0.5725536134969476,-0.8507756432995206,2.933890834950173,-0.23288038066289474,-0.8622222301458533,1.5932198852784263,-0.7546028917545144,-0.9125006180921452,3.092016617810934,-0.9014976946652976,-0.7976962664460329,-0.7758455990898451,0.15518304024086846,-0.8078445089972438,-0.9048448720675205,-0.8139874417563803,-0.38862517731677343,-0.8334853914879458,1.414670822996221,-0.7726414187720699
SIDM00535,-0.14215144933591647,-0.7087758342476795,-0.9640908779081163,-0.43719813695219495,-0.8407683544775827,-0.5441159994332876,-0.8095597354269682,-0.8102523364767584,0.5650358270610469,-0.8236317248122897,0.793847207892241,-0.8939441910835668,-0.8288544665294434,-0.7024323354833559,-0.8435304032182505,-0.9731995607532992,-0.8511522813880554,-1.0943456139245604,-0.956900238946431,-1.0142231078161985,-0.8402611945291354,-0.6266570776879867,-0.8784645757414964,-0.5936272831957901,-0.7684381169592029,-0.8268848036484493,-0.4965556809565439,-0.8252231540968888,-0.8810773243571568,1.3026969184459172,-0.608949026286965,0.9726340286828306,-0.3572359552051847,-0.9517711320816559,2.3165888574806814,-0.19765944929917734,-0.9267440771548616,2.821216273569033,-0.7007794523672332,-0.9447202303821511,2.8496523076808318,-1.002338941615206,-0.9272419795123814,-0.7430807743741169,-0.2548540431213488,0.2651379929081026,-0.8670482687380662,-0.6104881434777605,-0.787195402207968,-0.7792341117476358,0.9207289458228913,-0.7534327514322728
SIDM01175,-0.8250687189593956,-0.6927409389317083,-0.9457753916604428,-0.2203474242607475,-0.9123881291450974,-0.6364034180171583,1.0225560929031405,-0.8118419725452225,-0.8247158520226987,-0.8273968641402514,0.7694689303647786,-0.8424368868077934,-0.757552826863356,-0.7122171105842664,-0.7328081406966588,-0.908319734448018,-0.8970100004012365,-0.9251989941341101,-0.9495621275287947,-1.036187606090462,-0.7633079116171043,-0.6632562696699748,-0.8871759603492814,-0.8233637437338543,-0.8413977307987222,-0.9824260932224427,-0.5628383949889257,-0.8680689191156945,-0.9740048225317309,1.878454630143813,-0.7255900087337396,1.936886223618312,-0.465068091332951,-0.920600054892279,1.8881460839515731,-0.46288481471901266,-0.9254682592946045,3.081104913089777,-0.7682893776103815,-0.8265096905175833,2.8870310897820297,-0.932725307163931,-0.7799617772847753,-0.7906027738291731,-0.4552057656554606,-0.8376937767478725,-0.8633959315974031,-0.8380095793613385,-0.7445188626924202,-0.6977708802843686,0.9934089851081291,-0.7535745068882806
SIDM00832,1.5026025616146528,-0.6179823810577686,-0.6238236015089189,-0.5635510820922475,0.8576803956235078,-0.5818814150298115,2.04709396698686,-0.6696635701701393,-0.5729674071941104,-0.7355210011452036,1.5270650197473918,-0.8886889201754778,-0.7421239680191228,-0.6667270899606513,-0.8165447019770992,0.6543610372077643,-0.7739758267234155,0.6706086693612764,-1.040787560500306,-1.0284317880034362,-0.7074158345535069,-0.4760036674678278,-0.7543711925856027,-0.8543277850173137,-0.7174335455007067,-0.9101733662032029,-0.44669544566044667,-0.9207445201320681,-0.9745580441763105,1.2911932668227895,-0.03513724474626724,0.09081855579475753,-0.620575817525545,-0.8866901018216349,2.239983545248617,-0.7947414382814378,-0.7338096375036544,2.707651440809766,3.204734340529628,-0.6480427334270168,3.0939194290533223,-0.7628220096496616,-0.7867432509349558,0.29910446931577056,-0.33188879403624444,-0.827992538107015,-0.8966637710198129,-0.7961826864090794,-0.44752179251948415,-0.8029043606553572,1.3353071397671525,-0.6067911446019629
SIDM00528,-0.5882854779824416,-0.7932803077846117,-0.9510467757035936,-0.4648823229832922,1.2307734963813042,-0.7222874727077411,-0.7988282884435856,-0.7423596738532362,-0.6292530902811535,-0.8030310711713154,1.3101511133457207,0.20630365270758982,-0.725995901299728,-0.6715121522182197,-0.8367506423589505,-0.41423776046317967,-0.9165083693843984,-1.1591929716142764,-0.8800769815996314,-1.068406618441306,-0.9658983803432041,-0.6943170022260984,-0.9554647274137934,-0.8657306692019443,-0.8780378208360191,-0.920460976288494,-0.6295404709624143,-0.8704322661121994,-1.0040423934151343,-0.2987076330908121,-0.7881244282987864,0.6614735391971333,-0.6526397917594152,-0.9629142840137447,2.4194893684148386,-0.4145055349919517,-0.8690932274206276,2.9433033484080164,1.231388572250157,-0.3439131325626024,3.5354218514731013,-0.9664606085033978,-0.848961657296644,-0.5769011518045544,-0.49957471323842906,-0.7972608366968441,-0.8693547590371604,-0.8172964885812276,-0.37947821330055653,-0.7804117052369915,1.5224764229176464,-0.7895562833849318
SIDM00371,0.27221999223688775,-0.7250430512889701,0.05759410858342663,-0.5836849892485251,-0.8789583959373078,-0.6445311236790399,2.771845126668979,-0.7012432300652995,-0.7424486621452449,-0.737239176498861,1.2327821603416718,-0.8985428412897001,-0.8477986204977515,-0.7107969413601002,-0.7314714874338815,-0.7579773983020722,-0.8909486236830907,-0.9359494645636973,-1.0738736883297548,-0.9943737561482026,-0.7358564009992383,-0.6979110849622837,-1.0335847078364668,-0.8388257339263288,-0.055785728855328405,-0.7080143779438559,-0.6533558518187681,-0.63910141854524,-0.9055380014126686,1.5315027798223109,-0.6800053877205801,0.0030454854165526454,-0.5620970577437975,-0.9097873729112604,2.3587281877863604,-0.5974535815631935,-0.836148167828757,2.9676143771900265,1.3448634689330883,0.10622358753449132,3.145711930052322,-0.6532038661049244,-0.894519780112886,-0.7805091957324081,-0.2584770739952963,-0.8095915104857845,-0.931339649383852,-0.7833317892725588,-0.7378455592343618,-0.8274152615854657,0.30728982713035063,-0.411423796480595
SIDM00688,-0.24376400570583892,-0.7726259528329268,-0.9115596494256553,-0.4975530086483272,-0.700772078633392,-0.685004098927597,-0.5861158917137789,-0.8571556632767019,-0.6486184298358312,-0.7282125667202557,0.6609416353623174,-0.8904072781445224,-0.7587445010785109,-0.6398144130773915,-0.8686707878760661,-1.0302210399325744,-0.7662127091093031,-1.0665062590154357,-0.8068729701682197,-1.0302320625941273,-0.8660777676823158,-0.614687945605159,-0.8012531509742821,-0.9294085745228724,-0.812507638059041,-0.8036106384921927,-0.5375330476658801,-0.838268601137387,-0.9836350405609908,1.671409425182151,-0.6951312018709037,-0.680238735271066,-0.47695505740422445,-0.8980958185214793,3.3984012044661025,-0.55196117592491,-0.8046269937537436,2.0728755292513443,-0.70780526914812,-0.8415444645481126,2.191702682999427,-0.9246966325835415,-0.822384719878922,-0.7949340272494791,-0.8340094234659424,-0.8153005950767307,-0.8748019980617016,-0.7753894138575042,-0.77965309068261,-0.7046864930386604,1.19262622099935,-0.7369268285888705
SIDM00583,-0.5251264634194317,-0.6843289823771661,-0.9152820385479882,-0.36809309291429676,-0.9886775251389891,-0.6013685502683542,-0.7155532053190983,-0.8056768020867443,-0.6149016966399078,-0.8452618832623885,0.8558074350861526,-0.893467718440575,-0.8471092482800183,-0.7693753762755963,-0.7935872349688687,-0.6632248410219523,-0.8088124632352114,-1.2075542297407797,-0.9529312169935091,-1.0642496763995748,-0.8464488477036037,-0.7076059443063241,-0.9964933502917213,-0.9147828778780417,-0.8327966124396845,-0.37321708026911476,-0.6452595415782019,-0.8180270817148639,-0.9647322671429287,1.199114106715571,-0.7827584023989701,0.20405329519580392,-0.7317718702946949,-0.9278182452359487,2.0662537916509067,-0.6623505194020572,-0.8550464783091202,2.546832145931022,-0.6954239758544527,-0.5667988861455985,3.3085268711358617,-0.9070690317328574,-0.8421859264882292,-0.7790569145656042,-0.6767704365699714,-0.8516191488131639,-0.7496430401148269,-0.9450278055827467,-0.24707599820440732,-0.8156480619458115,1.0537587511309792,-0.7785960632708263
SIDM00188,-0.3922448509434778,-0.7510923806690741,-0.8019271246571764,-0.33281893993717265,-0.3650928069102907,-0.6816058330976408,3.194488827672778,-0.7762593554697551,-0.7338058648432035,-0.8047657508957581,0.6879775610434141,-0.8856848195773512,-0.7821817727695128,-0.7632862819555466,-0.7747582452163989,-1.0042437136994256,-0.780342356261708,-0.9732980876796037,-0.960822000131311,-1.045648967467273,-0.847808723894721,-0.5336753983314116,-0.9468568183918289,-0.8197394267018512,-0.8479808081351338,-0.14534708476234354,-0.675187449872605,-0.8573518884940947,-0.9453666949289415,1.7973773696542725,-0.6659623287434046,0.45780048954037145,-0.6164780675166502,-0.9608226970017935,2.0769584335701716,-0.4492489850666632,-0.9230508998892234,2.5497213464690214,0.9317707500074457,1.3041895349176378,3.0313193692343385,-0.7083616232199179,-0.6914472138925712,-0.8164573126570797,-0.788344761879602,-0.7515258559441291,-0.9390248548495433,-0.8036430613862314,-0.7912970342694635,-0.8042130352325302,1.009984806499241,-0.36466058715018224
SIDM00096,0.47032132810862143,-0.7811445442734098,-0.9740368631544024,-0.3448386466527219,-0.852425036186708,-0.4557585491068668,-0.09275448493741988,-0.7424228872835454,-0.6187431157499151,-0.7880752027712098,0.6522667165462199,-0.8925364266257194,-0.8010633397635536,-0.7123998174602444,-0.7767980978907294,-0.9439973201287639,-0.7975429326015456,-0.8068653023065334,-0.9401578854363389,-0.9913150550467231,-0.8106505133698151,-0.6580939101258358,-0.8794401909954283,-0.6933052943841251,-0.8469997423311972,0.4930412227400165,-0.571677103626951,-0.7312455538628613,-0.9548366613171683,-0.21462552966561912,-0.6939630200178702,0.7628680195896377,-0.710642608718201,-0.9624636314476174,2.1107777228788356,-0.5843930878585172,-0.9018925324114813,2.789058094954086,-0.7129373305964658,-0.8108452725708731,2.3508898421293427,-0.9283587450754058,-0.7285102513698347,-0.7903559186031999,-0.22320327904624707,-0.8273012726025178,-0.9313835719432485,-0.792398964381417,-0.7772873569711499,-0.7723092021039205,0.7431393546912493,-0.7225053378010159
SIDM00379,-0.6642905940746553,-0.5944494892167058,-0.9315833914840006,-0.38812812102337263,-0.8385929086541147,-0.5686980484918047,1.5706356073441967,-0.8642524653595848,-0.7248755639067443,-0.7442699334829119,0.9294708076302608,-0.8353334892143981,-0.8001674310574224,-0.7734903093548708,-0.8031272092935157,-0.8561179041456312,-0.8273085863282683,-0.996106608593254,-0.9759994998959703,-1.023898783935627,-0.841721790565206,-0.19854450492429265,-0.9939631172119465,-0.9248893255128784,-0.8264695262454188,-0.75528457677513,-0.6030233713258756,-0.860398338068847,-0.9734486869099815,1.4775702771067711,-0.68282381852591,1.4325313105921014,-0.3321889611419414,-0.9632177794796448,2.011214957838348,-0.5817458016411158,-0.9317963842369552,2.935179587992782,-0.7271026773251631,-0.9072655921670778,2.961785789812324,-0.8651538778627074,-0.806539538942272,-0.8257468273792403,-0.7132699281924197,-0.843826943582604,-0.8843779643368114,-0.8232802072002664,-0.8295759005321944,-0.8247374243184203,0.9500209082365393,-0.7466345004159101
SIDM00381,0.6696759407722062,-0.6560195219813422,-0.9447120573056387,-0.25636508838887473,-0.6371135081708764,-0.7283826482749104,2.17075428544022,-0.6982424743241156,-0.2502511499415535,-0.8642707079286837,0.7214326380224955,-0.9172818870089926,-0.8517027164468458,-0.6816783023483967,-0.8172000455258164,-0.6884077345398539,-0.8775897014439659,-1.178979461045022,-0.9328879308547497,-0.9109337248214754,-0.9074917471984226,0.6101864214761571,-0.9948965529683372,-0.7291832945802038,-0.8750702305623264,0.38353437414018926,-0.6773637943267591,-0.9229752880435178,-1.0339724491971967,1.650102171275972,-0.7816930496694371,1.178764120985158,-0.7164739716468282,-0.878700575135191,2.8756402313036045,0.6398780748319278,-0.8962597423823903,2.932189830874891,2.2488767684373654,-0.06897090770732106,3.0371751960055,-0.9660590516576082,-0.8850548252960404,-0.271205393361133,-0.12802715670371914,-0.6156916865445771,-0.9407648216076259,-0.7241186851235561,-0.6854576037598406,-0.7989231514258467,1.5988749137114573,-0.7323411983237402
