,ALAS1,COX10,ALAS2,ALAD,CPOX,BLVRA,UGT2B28,BLVRB,UROS,HCCS,UGT2A1,GUSB,FTMT,MMAB,FECH,HMOX1,HMOX2,UGT2B11,PPOX,FTH1,UGT2B10,UGT2B7,UROD,UGT2B4,COX15,HMBS,CP,UGT2A3,EARS2,UGT2B17,UGT2B15
SIDM00832,1.2638907745647405,-0.28546680229240956,-0.8623558649690083,0.47352279578164724,0.3434564481430602,1.7076729065338356,-0.6868866121096391,2.138808464859199,0.7029475113752445,0.5836688464020986,-0.8180397870473559,2.227338264834327,-0.7847983532426922,0.8364802596103945,-0.1765399389238285,-0.4684014045799777,0.47198268281438627,-1.014755053442104,0.19226808036949128,2.4570518254766016,-0.9459432146841287,-0.6955051177144309,0.743500170721245,-0.9806000017315959,0.34174000772650875,2.2563919105203403,-0.9082702667134707,-0.8298488830894317,0.004089638518371864,-0.8638692812211116,-0.3116352650032217
SIDM00528,1.2589641320591882,-0.45702202202835857,-0.8590152271892927,0.0619958737836461,0.23341771206753062,2.1970817785645504,-0.7943199469543056,2.5021878460518954,1.471032334941691,0.8729393765340022,-0.8286744720033848,2.3758319535918027,-0.6219046194488954,1.181860307627289,0.45321841421644155,-0.4195785817175963,1.0368627949512053,-1.0906484588106193,0.33570242812367646,2.0421813833431255,-0.8433471486521624,-0.9144234780362681,1.1611908073292043,-0.9129793530001282,0.6301315727486448,1.8574652050386233,-0.870948472638814,-0.9710224880730897,0.5295684377043849,-1.034604488054596,0.051002779369169374
SIDM00371,1.453871620676711,-0.5424138506136232,-0.8467104531599906,-0.0272092197854057,0.07777914785112669,2.0256011880977125,-0.6388026747674083,1.4611403940941305,1.136909071494551,1.2261996609103518,-0.8484207936169746,1.8483279355505846,-0.7743078371153935,0.13061229008846456,-0.1463127586431014,-0.5352359526158608,0.5792568099321319,-0.9560542051774411,0.38534980961190735,3.1232863792297256,-0.657560007003317,-0.6214780929880439,1.328002286192816,-0.9137480663289601,0.5468338418326034,1.732856833365734,-0.7735741712220832,-0.9216263621429585,-0.10294938400903268,-0.9704733266972891,-0.7973932484745205
SIDM00688,1.2594883176906864,-0.058686822018988505,-0.7975927604959027,0.5223240691287192,0.41639246196142554,1.5539683455661433,-0.8137333218611764,1.5342536146307617,0.6749594216303348,1.2184581148685636,-0.5991009399048586,2.2717456900674646,-0.8688997715360914,0.29985653052801503,0.32181353334510554,-0.18615322904894605,0.9966838899402497,-0.9361035944743475,0.46177596052419795,0.6509639850988123,-0.7672928686318318,-0.8499945086635871,1.4983348905738623,-0.8312691778940636,1.1820327094468508,1.475438098308144,-0.8564351485067004,-0.859938683867373,0.30437802049178564,-1.0797832146570954,-0.21253676502486205
SIDM00583,1.4648290731680578,-0.3816046052307934,-0.8129968539953181,-0.1362034249819081,0.29563187256259504,2.056827455750229,-0.8196168412355023,1.3579495619905693,1.2123900859681809,1.066427895222908,-0.803988256847353,1.7515213082458976,-0.7460636700991828,0.21127605128784413,-0.11278638375039045,1.5472597630713494,0.797490455993492,-1.0250582291895527,0.06164768045643729,1.3155391032373214,-0.6862722259121753,-0.8140416242850109,1.2382197485739632,-0.997576496446607,0.9722041480099445,1.7506597908381523,-0.8036398249066878,-0.9708174570746276,0.3157829293294209,-1.0000431759459272,-0.94492601621973
SIDM00188,1.1432958937473539,-0.27783182087756436,-0.8154365395011318,-0.3083055528275063,0.4194639828330603,1.9889922260527442,-0.8061521298226154,2.275823219982758,1.0792133112164066,1.2825097646394878,-0.8247735769225862,2.1056734707125213,-0.7098771466393811,1.0257213717726703,0.11782991201849265,0.6414119956650414,1.0662879085873933,-0.9842784701724708,0.25150340306128766,2.6690265016580117,-0.7941182802701413,2.5293314672298415,1.362406397972308,-0.9472666636179351,0.6966475050295673,1.6306501990683195,0.49447032097033006,-0.842603278841995,0.2652663610780731,-0.942023925815228,-0.8093562123095942
SIDM00096,2.0338281786820174,-0.08914259792799924,-0.8192453552233218,0.003146055220065648,-0.20553309764018649,-0.10901974901026908,-0.6188977073345094,0.804761485029066,1.0227980234591127,1.1608452617824572,-0.7778224219503176,2.4918847001389612,-0.7277180199024902,-0.007997451865327592,0.5742134812792326,0.009625978374468753,0.4534477830612104,-0.8748102062697943,0.723926045930994,1.4340722866255524,-0.8193278085474954,-0.7696363969134632,1.5795903167555398,-0.9364135446345964,0.4187137901419513,1.7188316163856243,-0.8530483002968761,-0.9511877185413761,-0.2721233491468162,-1.0631102716203091,-0.7875674090842839
SIDM00379,1.2336527964858408,-0.49191035097735536,-0.813168100087115,0.009485784468024101,0.5269896973098319,2.2279032594229,-0.8384688898454212,1.536332145606246,0.5353539704993246,1.901236169549593,-0.8737530823930875,2.110020392770573,-0.9022801298159077,0.7708275484226076,0.21959779701442017,0.14798491971451927,0.5404649943107015,-1.0498378515062914,0.19704633025811558,2.6366334073438233,-0.6968272138556376,-0.17038434143235337,1.6467009205214949,-0.9631508537564802,0.6268597337203522,1.8800872586469817,-0.7636982090643147,-0.8992190985210915,0.2458695507269979,-1.0409795802435142,-0.8666535513068573
SIDM00381,0.6133107892636881,-0.49044033891530864,-0.8461342525059907,0.6165711826128694,0.23071790405564827,2.080721182956323,-0.8808277646210046,2.666986447534498,1.1732034424477094,0.9372928262329819,-0.9029448856245498,2.4917744747778854,-0.7748913064190539,0.74634233936152,0.5370392513230199,-0.27055456979446774,0.5135988192523749,-1.0393827078394193,0.1996101552701646,2.9809509775865792,-0.9288178655217039,-0.8293405373180132,1.2934376644060712,-0.9597485152573009,0.46248521284953903,1.1426641347950608,1.1652116581151077,-0.9880736898653244,0.01788288747075971,-0.9828365032440995,-0.8085907031614885
SIDM00606,1.2495234234047743,-0.3547758195359799,-0.9198002428985684,-0.27417006508364755,0.3425116490057972,2.011142547837328,-0.7402811958403949,1.8739055493646222,0.7582935184298517,1.053188466374227,-0.8843150589117097,2.0944000297857706,-0.7883827280124421,0.7464370689379514,-0.37121538435585794,-0.3714344062664026,0.824101541097959,-1.1248535834850526,0.2522160060181556,2.334256914627294,-0.78952034102149,-0.7603516618375089,0.9569751853915792,-0.9615275428556751,0.7444760921750943,1.8437832958228135,-0.806205746826465,-0.9897881140881013,0.30292801637541655,-1.0402207265932957,-0.8540372741305413
SIDM00541,1.1280913499878635,-0.3390330874221843,-0.8200597788211712,0.3913383083773989,0.11860720230095124,0.8767686523127313,-0.8746710524099495,1.8532444356492326,0.6717527240512284,1.0702153529921428,-0.8503838852375857,2.417348309513206,-0.6950075677127724,0.804758070164726,-0.415201452156857,-0.45225418408144286,0.7584447992212636,-1.0923661174190882,0.29746213431730273,2.996929631913448,-0.925110788915318,-0.7310956667611038,0.736890177716551,-0.954072109758844,0.425637499335464,1.446181237788556,-0.8774751679547632,-0.9090589916003794,0.08055577840376546,-1.0657556987024526,-0.8004949557927488
SIDM00808,1.5832143109719092,-0.2845496310108112,-0.8264357026710799,0.27545868052001815,0.5943460866197428,1.3603324974691127,-0.7579836964085546,1.8014037261514304,1.1862783886879518,0.9905925796502518,-0.6889149643903136,2.3888101563043187,-0.8225338263847743,1.0015085200474914,0.21009655240764274,-0.6337583038440932,0.4332686304756833,-0.9257901585337018,0.36481581730159346,1.911428248511303,-0.8636810106624865,-0.6926871198874353,1.2469535065534714,-0.915809339545105,0.8200618637825358,1.7395382367303458,-0.8341368808033842,-0.9905005402389403,-0.1451369946324042,0.7782927195219504,-0.6047558505931571
SIDM00377,1.1970603144634395,-0.26187345112447746,-0.8568750214094198,-0.04934224480773379,0.35488797863052524,1.832918514450473,-0.8318799977669492,1.936310537636986,1.0646623567837554,1.358947973248417,-0.8406617567281354,1.7788699185221344,-0.7338112140830365,0.7162926548595949,0.14911226010613804,0.7541778425915125,0.43524533826760287,-1.0698442918478772,-0.09688482919686722,2.609575664530936,-0.7687970998875868,-0.9019319185645276,1.6910493169042256,-1.0070617410983826,0.5255188024251013,1.6134627236018275,-0.8726146002795981,-0.8936212975918628,-0.089416522761167,-0.9791215616548099,-0.8549198133648058
SIDM00289,1.0893732399844138,-0.4792491328846801,-0.8237380304264761,0.14031032183851466,0.15621145074863052,1.202071163105397,-0.8249710187756434,1.0545190618902807,0.8553419600117651,0.5704263202564193,-0.8233069878475033,2.390743906214097,-0.7516362088854339,0.5932676742128535,0.19365835019196287,-0.6050739419817606,-0.03353995793063024,-1.02395646826324,0.4612247191850728,1.1769856379470296,-0.7466658776409092,-0.9660300105906531,0.9854137680656805,-0.8592034572406843,0.5075384275897739,0.9984077603751093,-0.859633387689155,-0.9813176560269409,-0.4607111769870872,-0.9462834154359689,-0.7833001878881314
SIDM00064,1.5456669882061336,-0.37523538673937096,-0.8756322772916805,-0.16624304164674364,0.15385078710141933,2.0610604129620858,-0.8460600627235665,2.137931052382668,0.8534464645416611,1.5215195460675612,-0.8845925903148677,1.7143812962640335,-0.870371506752873,0.6572852247306689,0.33843799750201814,0.6047270572508782,0.9773619949570919,-1.0708297178503905,0.3452450980209874,2.1235407192580333,-0.8300093685101101,0.47336000734370365,1.3793947433088913,-0.9058915746184806,0.95985482861073,1.7554158464998497,-0.8850652145642032,-0.9022983085587736,0.22976867130033687,-0.9621063986092231,-0.7625125629061184
SIDM01097,1.0493682535882995,-0.4963463291407445,-0.8957703339821357,0.057356776349992616,0.07863433112202285,0.7069492627844711,-0.8096244597860991,1.6489801371388526,0.787503972807382,1.1051593615766244,-0.8232649311511608,2.1538576914537453,-0.769055163393495,0.39038988330455715,-0.09285845462546358,-0.4878826272484028,0.3985896535013402,-1.1025443362713498,0.18379192055914242,2.4175036135437553,-0.8558099481483311,-0.798642450098028,1.2583173466578297,-0.9882133461263224,0.5798619382693236,1.1737792581651054,-0.8696699973488482,-0.9118250500049638,0.2421461919320811,-1.047075015767755,-0.8053228361560699
SIDM00350,1.1707076874863882,-0.1253060242349928,-0.8342927937758168,0.3522944256133299,0.73474761978819,2.005409345183332,-0.8618894354126614,2.4431067697928057,0.8697344646028239,1.308886220241007,-0.7887101084918485,1.6090825563129956,-0.7880099488527086,0.2724702194687187,0.35939892784122657,-0.40491884677455015,1.166819776680746,-1.0683609597193064,0.00519993498565018,2.5587252120577326,-0.8146004725418415,-0.6221528470407679,0.8963334648256186,-0.872875412550184,0.8011741166123754,1.563299964894042,-0.8555606948547781,-0.9617085328651249,0.009416866298413873,-0.9697350376974443,-0.8648157457652131
SIDM01163,0.9554264259577274,-0.37042860288555357,-0.8640146886493513,-0.02419475487100445,0.0626558549727812,1.9054698546795905,-0.7494776335592351,1.989582993885968,0.4293462095737444,1.0066277327606543,-0.7684667221182917,2.3109682448974667,-0.7391686245116179,0.7797873690120759,-0.01719474371526304,0.30787690872071416,0.7110253188720502,-1.1123631054138008,0.47390733638917476,1.892926400107481,-0.8851949650740881,-0.9257898554523253,1.5426670164634955,-0.9703920788987292,0.646742096191996,1.35460303385168,-0.8067832356813655,-0.9742651011476225,0.010501506271555194,-1.0749355802784115,-0.48509776626120027
SIDM00375,1.1819954797468328,-0.18581029568065632,-0.8549802183099365,-0.12545000388061256,0.878912768658966,2.0845816296637314,-0.7664135018230183,1.6312704065786023,0.8538673165580782,0.8766051127406362,-0.7638490190238528,1.801286286113687,-0.7881416258032234,0.24141725094255315,-0.42757964206080273,-0.47455317826133103,0.5443877353090414,-1.0441362217521697,0.22978384267633525,2.6132968015088376,-0.7868675825132472,-0.9424536821078211,0.7273531403273423,-0.9864933630499133,0.4272086492119681,1.420325785002809,-0.44806186224858874,-0.9668807505457956,-0.018997585794346974,-1.0086143079259093,-0.8346210915240078
SIDM00600,1.0772770934593117,-0.32392421353972073,-0.8854481181601241,-0.09800940704973624,0.12318304277000827,1.467755628024157,-0.741031605728376,1.6518202659501535,0.7285350922399657,1.1270667899088727,-0.9164472072943612,1.8632938391884004,-0.9089844339855089,0.43216095955547756,0.00296699311855731,-0.14443844210545748,0.5949091809409636,-1.1275339523393417,0.4501046618904812,2.7350874745582767,-0.8187430986364501,-0.9151383553576489,1.3757529193875166,-0.9490643203172086,0.5917345938075209,1.5629284529017475,-0.8455166857469292,-0.9421736050875993,-0.11004865364096184,-1.0167114812094673,-0.6589676026669273
SIDM00367,1.3856640761855545,-0.25150327845976944,-0.8516338433954442,-0.09950635910490446,0.46671615976017267,1.4428754768621959,-0.8022084218193186,0.8515846097020858,1.0267451156182952,0.9057801472215863,-0.8028804070542437,1.9742791700589215,-0.6709306090059319,0.549230232990286,-0.15167263765122196,-0.40136198831272624,0.37861115632528186,-0.9913588529540506,0.6019317329534354,2.2883942427741255,-0.8162614121531253,-0.857335673318662,1.6706366785058417,-0.9757390738408679,0.6733806122676637,1.9524921878650754,-0.9222243077756003,-0.9564912051067962,0.5209074195337342,-0.9536759991641385,-0.8796648569943673
SIDM00632,1.4781074868573518,-0.1189040512167663,-0.8052510377605308,-0.16014500754406272,1.2879230704359927,2.0021060962870094,-0.7708410547677622,1.5205826304301813,0.7082193798633519,1.025274452951019,-0.8323069524689104,2.6124651119096205,-0.8644299610227065,0.6509183122758722,0.21112154545491665,-0.5415095595099795,0.37258898539565677,-1.082821474299282,0.25161032668878575,2.504735945567474,-0.7208700012403952,-0.810078246586724,0.6262892942921304,-0.9602800753373268,0.6979659370733401,1.2326691849466778,-0.9162580980936191,-0.8801806128519016,-0.006829570166783791,-0.44637600538226613,-0.622644871131218
SIDM00550,1.059171271652832,-0.3971295541190609,-0.9076530214353952,0.30704731201758795,0.043374082230052624,1.6352552003276193,-0.861655410337292,2.0343042089849144,1.1542664815179289,0.5748466245942101,-0.8416738154068939,2.21006552985817,-0.7314099235672245,0.4002165612660902,0.3390207755627237,-0.6888435441388041,0.5835382866817133,-1.0639196262231294,0.14409421692290114,1.7641141503444795,-0.8712995945468571,-0.7929337346040896,0.9324076632969963,-0.8821601127313484,0.6953541438570724,1.377542437585963,-0.8593677039452553,-0.9349569212276377,0.28658766773640204,-0.9877583781262524,-0.8292280997792068
SIDM00230,0.588564185962499,-0.43897059953328643,-0.8860804583090904,-0.14591769373882213,-0.11254386281489824,0.927706739832651,-0.6941598375664172,1.3875921351355114,0.4463072639258508,0.9843740961009567,-0.8111812585189359,2.1239629743227617,-0.8401443587558073,0.9490074228831922,0.2764466201120294,0.18916435792769898,0.30702098984998977,-1.065835049617907,0.6100850323552843,1.9378473619722307,-0.8926192789020078,-0.8663018692406207,1.1991802768606872,-0.9490586335046246,0.18827756740613452,1.2971208365178133,-0.8500593679151214,-0.9606024251137614,0.15514613406446623,-1.0799885949037855,-0.6626625157181183
SIDM01206,1.3034327352048762,-0.1954121750880333,-0.9047422874300488,-0.1952807991998129,0.25209475722018737,1.8070067788582524,-0.7249712716748238,0.8456300126095814,1.0490653447632856,0.7731699261844911,-0.8435548660057969,2.3546311968002875,-0.81563590375571,0.44646840090915163,0.20327505532634776,-0.40621677321879607,0.28320406600883,-1.06120977692987,0.89727236773857,1.732797876052931,-0.81563590375571,-0.71122992159331,1.125248604500408,-1.0310383826877727,0.5512757922110124,0.9965549062105068,-0.9392368910454427,-0.97388371876182,-0.09723342917774175,-1.0776917482363686,-0.8332257855401638
SIDM00127,0.6551654903549542,-0.5395198891332856,-0.8388968504519551,0.24037919404430583,0.3901399723063511,1.7892850109328708,-0.8101887087484614,2.0760201140549213,0.6531678555879898,0.7540080281761481,-0.777385819955329,1.7986954173233192,-0.8250222205246166,1.1278705415686925,0.3736183632539917,-0.19207402887084105,0.3479700300080753,-1.0594877657995914,0.11557921906151081,2.349546023003855,-0.8944994713020078,-0.9083836461445953,1.2038782234526244,-0.9663999371765797,0.5151508007881882,1.2010282932605096,-0.8928395002392587,-0.9606819872983099,0.08987671227157226,-0.8755451708821291,-0.8117571485559859
SIDM01042,1.5489250343151526,-0.2990216606514611,-0.8831853787211166,0.055488657772902066,0.25199364283775505,2.2854452891892576,-0.7778350901365132,2.5780438072520573,0.4953739979767773,0.8332909350870752,-0.8622562360549297,2.7698790229940853,-0.6409593338377847,1.5209065911468407,0.43211660211885194,-0.5595613018129743,0.766372508619782,-0.9532645067862628,0.4595798839352048,2.5096920340873274,-0.7022425879200703,-0.8277503228538388,0.6553149633952307,-0.8398814370316803,0.2876695478645651,1.903400251546923,-0.8812219978820813,-0.8092561065862599,0.37509444285015886,-1.004570168561916,-0.7344190552131612
SIDM00491,1.8111750064093188,-0.26318431738960235,-0.8329424479579568,-0.27392550909174446,0.9186046009105959,1.298976884560768,-0.7736867860921331,1.6411008446581437,-0.009208831204580287,0.9629535287518419,-0.870756406787812,1.8309556491048673,-0.810681294757542,0.5517164735223624,-0.23982476455145774,0.8696381896674457,0.1681623355424683,-1.0184943301409308,0.2536239945744581,3.1428510921578647,-0.8185508182059528,-0.7953837082506016,1.6822135836259478,-0.900056833291929,0.6077476007129254,1.5407522312406856,-0.8425382250684651,-0.8978344773371957,0.09349365463090571,-0.9983329266606601,-0.8271490000325492
SIDM00488,1.0980170063183083,-0.5488202521118116,-0.9010472438909531,-0.17196332301282413,-0.1759175641537677,1.8603055017002035,-0.814923845555278,2.164383113521349,1.455591889701106,0.9937328457653039,-0.8524328194879337,2.45569278707662,-0.8369786418435119,0.5958667776060801,-0.04541682862102658,-0.6414641707820046,0.41071836329564065,-0.9653987089859296,0.3078474203782605,2.9130828435879517,-0.8541389111086993,0.5258661833976371,1.0553160695672428,-0.9874095156097403,0.46109255457754145,1.7338311420303412,-0.8975765750637887,-1.0030504782301095,-0.20598438389405477,-1.054903677080502,-0.9065747528648164
SIDM00190,1.4929807217152138,-0.44467608027356764,-0.8586238991794185,0.28695633928847747,0.8614323342204705,1.73158650618008,-0.7912953689996243,1.9770948354759776,0.796039813633455,1.4112996418783224,-0.8801070734349512,2.159435202523037,-0.7698796625997266,0.5703993526059733,0.5680962076175224,1.7129501999607255,0.6981410198913497,-1.0373376837471902,0.8079732436207977,2.8737340467831087,-0.8137740218696026,-0.6890243134181177,1.4523993542024591,-0.9863225085864902,0.3563907915528804,1.280320657484633,-0.8937975581405047,-0.9208099386474169,0.2331273475911699,-1.0917268650547236,-0.8761560970594982
SIDM00542,1.0781841343380338,-0.3830641997345258,-0.9058339202796656,-0.01407111112951843,0.37979673577344825,2.077096957547746,-0.6551204817671354,1.8978679853491622,0.9913591570659304,0.9313078854173233,-0.7567553344478734,2.4846996561841475,-0.8439545357421849,0.235934869320235,0.005015463548244929,0.20608210201138,0.6143734043134045,-1.01168434949346,0.08439487558750321,2.3633833523316605,-0.7724916202167604,-0.7299581347028574,1.4163640581654382,-1.0036415339354525,-0.03586312216953406,1.3753210239686815,-0.9076441849298745,-0.9194286258354905,0.049449300490234396,-1.052869316907061,-0.8384611124152623
SIDM00198,1.1599287744658136,-0.4908282103279525,-0.8062243216948682,0.08488761448064054,-0.00323628155194677,2.131272764541997,-0.8212556031207847,1.2815748692978637,1.3800448683313082,1.1394250355584319,-0.84665550800234,2.051447282177442,-0.771038136047309,0.9251379625504591,-0.03283590001410967,0.015217416824192155,0.41620301293841006,-1.0454640395942456,0.2602174904923782,2.3688803355595813,-0.8093588060940393,-0.7739949219927897,1.489874528351329,-0.9288759782658451,0.6222238230154287,1.3262180603712024,-0.906675071170414,-0.954376752552707,0.12473400326000156,-0.9878272972075144,-0.8194447946544595
SIDM00269,1.568480115042933,-0.2530361892250132,-0.8847956807495356,-0.0015937409777841346,0.06196020079439741,0.7695124234879254,-0.7164027912205154,1.8311445374295465,0.9424773984463066,1.0856259282628156,-0.8314616095164094,2.744778331635912,-0.7953039594968792,0.6923162013403136,0.18262776230066824,-0.046330458979359224,0.6267760733943373,-1.0774862635235742,0.32994035648944997,2.998306158245872,-0.7424942027712731,-0.6903489122499606,1.33307025150476,-1.0133372537958312,0.6615266150873393,1.1739943300395077,-0.8875233355486762,-0.9167582416640901,0.008099281849458566,-0.9691402962629545,-0.7994424354878721
SIDM00621,1.22512685261603,-0.5323554275985789,-0.883810155851229,-0.11551567253746618,-0.3915906550656838,1.2942725669406563,-0.8493846176308967,1.0166665925900908,1.1022953107080502,0.8004525816644723,-0.7864986945129844,2.1879208116676137,-0.9023494027500766,0.7863424863066764,0.3399864708719592,-0.5019029383950661,0.3956546414828107,-1.0041429324684803,0.3588348461027053,2.285073839864452,-0.815079476515257,-0.7480472063844983,1.2840292676924114,-1.046448003618614,0.20356939355337478,1.6702002440580779,-0.882450454184639,-0.9557235468125541,-0.04327108264620844,-0.9981431551022125,-0.8617370042108806
SIDM00599,1.357632673069937,-0.5870546241147144,-0.8666013812614168,0.0575540060622848,0.0899421125955402,1.9908000418110627,-0.806010267359175,1.7081530880338107,0.6898277989157162,0.8577782073512626,-0.7868380405445248,2.533831718848612,-0.8536570481431014,0.8437101168103591,0.3848744830818162,0.02029976136756619,0.18985110333457714,-1.0050057475029317,0.12110069656227125,1.9410528994048752,-0.6976828838666366,-0.7644087659597765,1.4376165656949276,-0.9804663232959985,0.18863867828315917,1.3458861058622382,-0.960755112436976,-0.8390801570251673,-0.16195881847136742,-1.0681579031619937,-0.8156588586822675
SIDM00118,1.70350406762755,-0.3617672005139826,-0.8595593974945024,0.26186877404807385,0.557776285072532,0.7962236734373874,-0.7355468311997615,2.2337814961464333,1.002394647000145,1.1224720275885716,-0.875780133962723,2.188205109639284,-0.8677004061695941,0.5058481026638455,0.3384799722472989,0.6183218257851408,0.7677859604314146,-0.863903311291776,0.2338447268997201,2.850171083178929,-0.918123230524986,-0.6714726234942496,1.2827125747280248,-1.0291588890125367,0.6845814598415029,1.782092890502261,-0.8741268827340626,-0.8460310742108431,0.08234867418934654,-0.9871730210626677,-0.37626781635523454
SIDM00596,1.4571321342011654,-0.2284255358293526,-0.8451741277079718,0.26518795002987805,0.49187462728155695,1.6112637267816412,-0.8694772849293432,2.487069153612097,1.6697321792869462,1.492154188651803,-0.8494651199949531,2.446164849474722,-0.8137716048513676,0.8756439641530316,0.4063669270067014,-0.1586829932357828,0.794586163150383,-0.9962937552628479,0.6592914100446393,3.041815461893584,-0.8852029425226656,1.1309061717713147,1.8096758127805066,-0.8535177849435008,0.6806965336495243,1.886462959687387,-0.48983781357019607,-0.8883675475461675,0.7391503764595234,-0.9397850388343276,-0.8036687187614404
SIDM01251,1.5403567448534388,0.19751248803742144,-0.8962752768980663,0.010264261308839928,0.5258592742797735,2.04506942430159,-0.6312847579753036,1.507771664803255,0.97325763420371,1.1062747992247741,-0.7532700815766722,2.4116465297476544,-0.8706389284682352,0.8594338431025216,0.5305432564195355,-0.6320515867141586,0.6070249964667186,-0.9730209157264583,0.5822070152456826,2.156865812502128,-0.7642560235237853,-0.7173526353424454,1.0150056060159722,-0.9763398442668885,0.6358865540666164,1.2729223675228385,-0.8307379296531061,-0.9219306221093914,-0.08116716477874734,-0.9942859571995977,-0.8372128119510699
SIDM00197,0.9741953328435587,-0.4775370020123665,-0.8944329556330052,0.02041143521192911,0.07996532815643771,1.5666376063024983,-0.7731527522475832,1.5549602027902587,1.0719574667609308,0.9457576224589588,-0.8622538458311962,2.1135836510390535,-0.8592981119114381,1.1334334674431497,0.5231054606027733,-0.23394483570449684,0.4797475611174394,-1.101089772817289,0.23434786203705107,2.0561957637619153,-0.9133151086496806,-0.7916609957047668,1.5365538061987323,-0.9361708817378017,0.6813038183848801,1.505508393178105,-0.9426269793195967,-1.036822365852747,0.6720767449034525,-1.0801815647322128,-0.9683603174478496
SIDM00810,1.6680251801973183,-0.5020605826379791,-0.8972154075347611,-0.09627918682122265,1.9295049626615426,1.9765126041355214,-0.7231912642660494,2.5048768748267927,1.0050133007736872,1.1274733115661755,-0.7523590739548214,1.9519007732137206,-0.6067899023643278,0.48008526203835145,0.5570115966574775,0.7846220481930595,0.49768767439151096,-0.9566019745508095,0.22509963076090767,2.227668613043159,-0.8198209409204212,-0.630886452626552,1.2952242596287826,-0.9559421673051139,0.4702426635261609,1.5997948923394907,-0.8862031342638887,-0.9672434874939564,0.12477589692218338,-0.937081894333247,-0.85261166639991
SIDM00174,1.254480364181847,-0.47866306567212435,-0.8979691588269767,-0.07706530477781921,1.0345389993256167,2.269578548766861,-0.7484037802602838,1.7034445071118633,1.3168414354263391,1.1549757869232047,-0.8154891049220915,2.199354191973497,-0.9409637225884259,0.42991364039232505,0.26318803931855433,0.15659203823811416,0.6450887632184769,-1.0690040060136865,0.356092271059084,3.52623649619549,-0.7853982892406376,-0.7575164354968648,1.6169294104350596,-0.9834406258536061,0.5957363972684527,1.2393059123499044,-0.6468389591120904,-0.9448232588891423,0.11317887102811174,-0.9828293867018988,-0.8612030129058074
SIDM00487,0.9388929762703637,-0.43498081353410667,-0.8467985576541798,-0.2427692437876577,0.4617706221054648,0.751764746398458,-0.808788241248319,1.878969564230758,1.5726693640101013,1.131012519282077,-0.7460123937818118,2.380329365784782,-0.7437802919735146,0.8877501238688326,-0.1204319502602461,-0.008204627481472812,0.5149430946933816,-0.9234632114034489,0.17756358527414853,3.2644055241449363,-0.12117349745594752,-0.6768032432756748,1.0953459465543065,-0.9323248765134772,0.6046249472154925,1.7072682543704554,-0.8378030253151791,-0.8847204792644051,-0.06845725993759856,-1.044991969528819,-0.6173946533006548
SIDM00263,1.843146616097149,-0.3730185139217255,-0.9098241921034795,-0.15966134859595954,0.22446877617562147,1.803704746795037,-0.6966288895569772,1.3685930681648075,0.3669366510525041,1.688598252345026,-0.9155311914930868,2.1249745658544397,-0.868317930624439,1.0190535945116166,0.22364859227868494,-0.7483644958435285,0.22058848325061892,-1.08499448661536,0.9628771253305313,2.3697229145450933,-0.8149965287620904,-0.8075631611167834,1.255519008825652,-0.9679032875388719,0.40998259839942397,1.5496456920341133,-0.8796719654874864,-0.9359220283500284,0.28308814143742944,-1.0088416834354563,-0.7145116263220103
SIDM00277,1.5079718144700551,-0.4241618406393058,-0.8071956171669766,0.5734978788630116,0.6114435422414769,-0.18449836809741346,-0.7395008357856296,1.8208506307245484,0.9776630035236314,0.8356310548594598,-0.8399978686862991,2.524808630361615,-0.8953639119741883,0.3990882584422899,0.1500463659813809,-0.6251587984894461,0.5350337961822691,-0.928148378154662,0.37629325180864354,1.9156320585820439,-0.7133259222486388,-0.9420762673977755,1.0085907506134326,-0.9551440267275823,0.49069014568776176,1.5220100757143247,-0.8689074122395427,-0.8855021345265444,-0.11715500694385027,-0.9374899075666948,-0.8708137560873657
SIDM00592,0.7613406633424764,-0.43330946005747845,-0.8628439321725161,-0.16049764990041776,-0.14669708707883214,2.023983760362396,-0.846605762037177,1.8839948726131883,-0.25781097025319205,0.7782722068447467,-0.8885042644873639,2.1896768791609356,-0.7305333645940973,0.801738322867622,-0.20470037175224037,-0.3634106891202447,0.7797541821447761,-0.9926210882931203,0.2531446176713141,2.854603619756642,-0.8205403701614798,-0.7473507348009532,1.0265727021074011,-0.9853167268595282,0.32700452518306367,1.2864560073360187,-0.6975510387585238,-0.9090889783089334,-0.2937740489108551,-1.0259272525193082,-0.7942841040478468
SIDM00496,1.487474674632277,-0.39847289089400845,-0.8940781481285606,0.06606352574251394,0.3155113843926345,1.7710838982033015,-0.7397046784250231,1.4583083028632235,1.1680681564368982,0.8094615430108086,-0.9027396052262848,2.074512019460629,-0.8083421719379101,0.43065071565638047,-0.1058442120524951,-0.02697093306988897,0.600375245558724,-0.9190226111542019,0.36014555598356585,2.4179242753714103,-0.6764967607020251,1.2296108412310367,1.6183842612100547,-0.9771618734707463,0.13726322089341436,1.5660290492943172,-0.894491972638339,-0.9278930000081845,0.05939051981409914,-1.0063752680175009,-0.8852859844775421
