,RPL35,RPL23,RPL3,RPL3L,RPL31,RPL4,RPL5,RPL32,RPL34,RPS11,RPS12,RPL36AL,RPL35A,RPL37A,RPL37,RPL38,RPL14,RPS15A,FAU,RPS16,RPL27,RPL24,RPL28,RPL27A,UBA52,RPL30,RPL36,RPS20,RPS19,RPS18,RPS4X,RPS4Y1,RPS5,RPL22L1,RPS6,RPLP2,RPL22,RPL18,RPL18A,RPL19,RPS3A,RPS27L,MRPL13,RPL15,RPL13,RPL41,RPL10,RPL11,RPL8,RPL9,RPL13A,RPS26,RPS25,RPS29,RPLP1,RPS27A,RPS28,RPS24,RSL24D1,RPS23,RPL10L
SIDM00127,3.851496257889644,2.8766994406158823,-0.37169958379210255,-0.8333712960287923,1.027053666357899,0.3287033450600971,3.212633963210455,2.2853258782529515,0.9615174981016281,3.571537791038843,3.5694033683777606,2.6860653041838525,0.012773689048004015,-0.008843342056834395,0.8855445647271585,1.887589409454728,3.0096143768219803,3.7349605197361737,3.8577285813459943,0.49698119003304586,3.0624956127845215,3.827500011211611,-0.37974100179067627,-0.5770184782330984,0.18702344645589505,3.371240182543689,0.3933418311031972,-0.4920556535833008,-0.5029733166095444,-0.2861325455068937,-0.87535048424022,3.5927073371129388,3.393677687219359,-0.9378007870382131,3.214689155932773,-0.7160459160927223,2.475471474460307,1.8836634248691602,-0.8406625392102521,3.583818491846252,-0.578589513637043,2.4351910892547304,1.656366996141951,2.148125161435324,2.9621165007692016,2.0848948278875303,1.090765245691503,3.519187620515556,3.563686685890228,-0.4613158386529108,3.149140448074832,0.7045996316919044,2.9740073851722415,3.2680571383028476,3.6692277585914406,-0.5024126156977814,-0.362078017490288,-0.401611601658763,2.025808245241776,3.4058117932438363,-0.8339238333519174
SIDM01042,4.1373197818852345,3.1511384514527756,-0.2592415422292441,-0.9130568971809139,1.6309885346141224,0.3451344830342216,3.8881761990186314,2.5087645457268524,1.15962621372601,3.8123649776641217,3.884950599011389,2.6904557949512786,0.0714294630261899,0.19598023742671,2.004700313611675,2.124767560856514,3.576293126307936,4.057048842533147,3.8502660903241592,0.564204139560979,3.280306125707925,3.7727707135849435,-0.2074309229126888,0.13319147532367664,0.4031129628177052,3.8483016574138316,1.0421552631167017,-0.5790306638237035,-0.35936442093338644,-0.05086138759370458,-0.41614439330629033,-0.6266970270863528,3.701488930863162,-0.7517008197505083,3.8289385079234766,-0.7219740862766022,3.385381831538252,2.1769776803328185,-0.7959842610559965,3.636110865874539,-0.13488070791173262,2.2812002306201076,2.340975268928009,2.9269667935023533,3.402275444187028,2.2693142172247134,0.9038487468746613,3.6295282154156006,3.709508824346574,-0.34647179310224646,3.3938251955680445,0.5656077809291286,3.3926479019975373,3.466369486667726,3.7247185300851204,-0.5967868614127473,0.0445095134901221,-0.38154518418275957,2.31813706259732,3.554035938661507,-0.6717553962910888
SIDM00491,3.9235335266785696,3.1206412924111095,-0.197597513409377,-0.9206342423227766,2.0096064115207013,0.6332233605311883,3.7456978620946786,2.50054182161835,1.3009544635140875,3.812311275558039,3.61867348726423,2.7234292936758724,0.12519928895167662,0.09932734746864637,1.5605199207118203,2.2725926550274838,3.736726145117019,3.876900920120013,3.848990530363069,0.6896561777283571,3.3412289433418034,3.859839080277509,-0.12478724873762065,-0.08342753848778871,0.2784203460976273,3.604833871856192,0.7826348090177835,-0.3591029383798199,-0.44811883401982167,0.40839186883661316,-0.3089805973431368,-0.48314897526518763,3.6378451431858845,-0.31649915293013614,3.6938910982343245,-0.5998292051540725,2.8587200253569645,2.1438863219896214,-0.8022982661353483,3.6144171056475787,-0.11872639469473974,3.1327123922468147,1.956247775467197,2.7449575752387405,3.5873220801968886,1.7046557606340438,0.925085969076814,3.734057761670428,3.682387018884109,-0.2015393418762755,3.6164200780787286,0.12320542900654081,3.374952761757387,3.655931392229756,3.7618010310057017,-0.4659677750873916,-0.28555559532207775,-0.17144416245193286,2.7455484618267545,3.694579594581164,-0.7188896527993068
SIDM00488,4.035578194249245,3.1607958327037773,-0.21266562270802006,-0.9061342886958995,1.575778010410358,0.5349890208393596,3.6561860188884148,2.552578842088178,1.0951879282925092,3.675545568340036,3.658729679557001,2.412307379305715,0.2147466768321563,0.30285627781399765,1.736227445486281,2.373917364751099,3.3168313360962047,3.83272308292067,3.8273056097382505,0.6260759895624449,3.3613115176110155,3.728241967179814,-0.14413679487324652,-0.30028958098014163,0.13311734105944845,3.570088432763856,0.5380683587023449,-0.45138809518458967,-0.4198999517845274,-0.10322589386544379,-0.4782327723118583,-0.6179204689013866,3.529805818733366,-0.6619268660714701,3.580118420436337,-0.5016302358935706,2.9885154244688383,1.987793965394652,-0.8453356403893342,3.7117713102951186,0.05560848709664186,3.0483591930928093,1.502999658416472,2.764336190084164,3.201029036509095,1.9193333783558866,0.9746173058014654,3.61667025977912,3.7598068853591524,-0.2910529657636149,3.3060439420416237,-0.06339256523641,3.312707460514671,3.4072391928039707,3.7532985446062486,-0.34522604118279643,-0.39937657293084144,-0.3110714337084626,2.482495308853893,3.7965246324188775,-0.8062000958675933
SIDM00190,3.966499959632021,3.212252543792462,-0.1616730982479096,-0.9616089134177194,1.4516778538724229,0.6821109966681437,3.500794041606864,2.5473578505852537,1.0711906135536455,3.639097959218024,3.784402780077031,2.515370739137018,0.19963460187121043,0.5822759520966722,1.3722458999857492,2.705778352966961,3.647412409475232,3.8744613383941107,3.713628792140479,0.9822409644265643,3.3876983815537183,3.8055337278174934,-0.3209782230126676,-0.10997114994198036,0.44945571222476083,3.5284609970538474,1.0294241775258532,-0.5152536744880803,-0.3072397597705936,-0.053626978328733976,-0.3381188405145302,2.879036949354241,3.6163816483268296,-0.6641248144257051,3.468526649202324,-0.42740043698239866,2.8113549144613117,2.0632216769441594,-0.8640586955391945,3.578931815814799,-0.1648942349568077,3.4081543493739432,1.6153999920623585,2.7170435868689866,2.8848193059137186,2.266526116541787,1.1114861523637347,3.668271695588535,3.6087279404321544,-0.39859379138333717,3.3204918618372004,0.3854102144051349,3.060526299199732,3.525753440627555,3.8286488977164184,-0.3357564629825675,0.05164398582919119,-0.3343214148021148,2.6760388496518073,3.697991998861417,-0.7566956130266057
SIDM00542,3.7291237603782306,2.811439678821676,-0.4492318871909213,-0.9474312020736334,1.1380476929842354,0.04347810536111089,3.2808048054117758,2.360484949927107,1.2541102130326276,3.5985271321595906,3.323081203576542,2.3823274967668198,-0.15871493363125508,-0.01189650946251561,1.0170359605873058,1.7797459792687536,3.2388335116380813,3.5888334062936003,3.674751907374659,0.419830310604174,3.046467156039904,3.623219586400022,-0.3467488295332206,-0.267916330993948,0.15110173834403373,3.428209699024464,0.7712057978324114,-0.45719826878330233,-0.405865463155424,-0.6003525394123057,-0.7510986308770479,-0.3624009189728478,3.417767115740589,0.26689672577846785,3.4169246543525564,-0.7925835993504539,2.08768197946907,1.8427162908388048,-0.7453607519450767,3.4865862703628134,-0.1502100848205849,3.2262097491288446,1.6599871535017745,2.638722343857264,2.4894704313644356,2.0548816165843613,0.8275441132646133,3.459471697580147,3.575352818693126,-0.6149959987993555,2.8362467053135885,0.172721584201609,2.7957824717679505,3.102465632903612,3.6153652905833806,-0.6364005939299348,-0.32229967604842785,-0.4855279899591939,2.2557556028086436,3.5209737615383694,-0.8440229729901281
SIDM00198,4.101539246202997,3.0953279512303737,-0.24944955723057624,-0.8803109712890556,1.8286047137024253,0.2583177719632138,3.5742644931259537,2.605728157365997,1.3951982534052674,3.762690600418987,3.6111494786735823,2.6227828751936832,0.6651160356306439,-0.05318871756046089,1.1226394924148735,2.1042100872102982,3.4515326755553155,3.98083491368251,3.7951844332642612,0.5845000385975506,3.0214954638088276,3.770501927660675,-0.42821644963744543,-0.4918273800567726,0.30461733036070654,3.489391784415818,0.7956844439570515,-0.3562215251962841,-0.37311151432089357,-0.5216466440971755,-0.674940448317062,3.51176714484692,3.5505243576857186,-0.7900417031871327,3.829601723623537,-0.7675553737049663,2.91250925549447,1.936843135181657,-0.8503843666503316,3.6994929459422545,-0.4455791675006055,2.726556093620475,1.4945509346131127,2.884349989968359,3.0793303628319646,2.132542976260442,0.8675611841731505,3.622496399465996,3.664387555492374,-0.4414586847873643,3.3925457906341827,0.9022044753273444,3.3963671086104563,3.2034215486059865,3.6986471497609226,-0.5474240386106128,-0.19151037127563508,-0.4123111905135607,2.2164238805079446,3.711353414012927,-0.9444057149737337
SIDM00269,3.8006481728841526,2.9990858244819645,-0.17827643521788106,-1.0574946131065917,1.7946092953758446,0.547391227298776,3.421048088908445,2.6217599474060616,0.737547141952927,3.722360311588162,3.715032820738027,1.9456181997942223,1.148595562924654,0.284636099264571,1.670851023728106,1.7903697798405367,3.4281697846809,3.958285111231967,3.662159234371413,0.37141061345672133,3.226460528556701,3.789831169633384,-0.32237724715203914,-0.682351736273115,0.2927643395296612,3.59148160947594,0.7221887932154425,-0.3781545995915388,-0.5358230146409105,-0.45506536090771504,-0.45335530127685264,-0.7226435429656292,3.46195901630933,-0.7086955094130548,3.813847166424641,-0.743747260342249,2.9250465945607305,1.9816362172357962,-0.8821055678920371,3.7727364875797003,0.18739228858995124,2.6278999384312365,1.7263611530206482,3.1056386819175636,3.2214929438657416,2.0735198662605474,1.4347204890262686,3.5625845638394784,3.485888965965458,-0.3037625836203878,3.366157424203164,0.034445584582862766,3.0913606317635796,3.2485171899897334,3.82870557395041,-0.5178144238466963,-0.2206355490043092,-0.45283219464421326,2.545433522978501,3.804228789819821,-0.8715104212810337
SIDM00621,3.8915516620615116,2.9463637707893033,-0.3781258126191161,-0.9520953296138379,1.2272375476862927,0.47221625150823093,3.3929693952405118,2.477207364633787,1.1854607357939702,3.9345495390304777,3.5527602733964336,2.5538426477901512,0.019945426124438698,0.09261355736486544,1.030593802451635,1.9087524289390776,3.325981596611167,3.9039167224792872,3.736940250094154,0.37961435257135573,3.2594600415707684,3.5575744060737735,-0.3603513303181652,-0.8394323242282856,0.20165464771542307,3.5131537841438454,0.7438188687433125,-0.32524333449796744,-0.41451784170253925,-0.4531623985832009,-0.6669389089910424,3.458265758702413,3.5604348702608704,-0.898104028279765,3.1699452505421952,-0.7906045847128376,2.8035849086170495,1.8133356029088423,-0.8688419425903947,3.5595405299505054,-0.08168469475524312,2.589967035520805,1.8125953816172085,2.838103787845786,2.9219011627212845,2.0737431243954014,0.9876156827266372,3.6292498214186377,3.622679857957302,-0.40793317053102046,3.2254154951488054,0.41560575519959353,3.1409178792799692,3.447235989805707,3.723064539005857,-0.505832948914164,-0.008447235047818174,-0.455173293694564,2.543554885154149,3.559130682890738,-0.900849684559168
SIDM00599,3.803086714492397,2.9181040561267775,-0.23268797160541688,-0.9240789153854565,1.5615123535483817,0.19895570848966998,3.5433616249970323,2.515020502143817,1.1065970797796503,3.6135691024432015,3.273428365907804,2.8307458781813333,0.14598849493979815,-0.1442941800508195,1.3555049573060343,1.904886515141363,3.436559945525441,3.827955829088052,3.850877684766686,0.8421101410021391,3.054939252869714,3.777056777053765,-0.37889600401351203,-0.4570318137037131,0.22495701272329707,3.4911107389453226,0.6419548749292665,-0.48047790221853165,-0.3759139060194281,-0.42057548242514603,-0.6840104539728238,-0.4796743562509517,3.207071019943543,-0.7020222554978857,3.6561354581518732,-0.727933934264053,2.762924270820262,1.7780045185208104,-0.8704722908674366,3.5966944916881824,-0.3177067067975692,3.0983084924443816,1.65220227272549,2.333999553212156,3.066929164299083,2.1329265748218535,0.5614735711284138,3.712955413737575,3.682578246699428,-0.3909502379219831,2.951798346203327,0.6850222469830507,3.1887732944776626,3.436248716414219,3.7508779444580584,-0.7781549836556048,-0.49769984071565043,-0.3587961656215078,2.1969890129982517,3.5162567934605495,-0.8903515579696583
SIDM00118,3.8171650558368313,2.9296352032230004,-0.07107654331262185,-0.8409027892366766,1.5639187116846611,0.43288458341528857,3.3291431991618152,2.382958149690743,1.2349671147550196,3.693018811883394,3.649603357039123,2.59724198511768,-0.041341252209530735,0.22326141964123697,1.274539580403014,1.9151746200045465,3.393636683282033,3.731043113957613,3.7344405927344972,0.54070187953946,3.1562440466508344,3.7220514455844236,-0.21729751725211283,0.2317801571922964,0.2501365793879454,3.4303351165917535,1.0681586378815338,-0.4335413362837275,-0.36793654180504265,0.15895241294920123,-0.15120216378620607,-0.7709878123258521,3.4318379293881742,-0.6090846785368759,3.6479352823897417,-0.631565042860005,2.86343376737355,1.9969557264796591,-0.8292341891669928,3.733714364394134,0.18168215422040077,2.6855556375242253,1.5918168380848416,2.59509364422985,2.925266994543132,2.1958173928346114,1.251153287207235,3.6458087249851907,3.5637812682414736,-0.34125748013315765,3.323412046985096,0.6283896728359313,3.300629234664894,3.30995999452973,3.6423783747854,-0.29935255096125823,-0.021718165171075006,-0.3133496175001078,2.4883002252229747,3.6080445338650575,-0.8872723660707739
SIDM00596,3.8912268713717175,3.0536502111580517,-0.1873819103590569,-0.9316678208206495,1.6582347376101316,0.44190908922753486,3.5555811087788296,2.5552718396514846,1.0238519033509648,3.5670137606592656,3.6093254326181587,2.202883194652086,0.2770512234168218,0.21221878730878507,1.328417963653399,2.063275788960168,3.4504151195057093,3.7713363565106173,3.6806961179035538,0.39021650283057,3.2151681859534906,3.7719776379297927,-0.21760492055197836,-0.755201483178753,0.3380561680461039,3.4188049996831573,0.9587588351910531,-0.3524602268051025,-0.4165881454058008,-0.054534491347604554,-0.5252532608518702,-0.5925033317093382,3.43226038161853,0.14380950620697305,3.6111736965779566,-0.7485247506181922,2.531646401464054,1.909701819184517,-0.8749855340064113,3.5813918256793724,-0.24424428866812128,2.734021024368094,1.652099511502636,2.8568330786337452,3.1812832276151224,1.9736810211338793,1.4947925923609418,3.506497843396519,3.4542533424744475,-0.48530611085690917,3.2800641080273367,0.7607126402500263,3.226127850718185,3.301889541389842,3.592836517156894,-0.6529202526484168,-0.1778791355948958,-0.36938916813428596,2.291538819116508,3.6727825182277183,-0.762976229529081
SIDM01251,4.03985819283533,3.2584422443808623,-0.2597597126747975,-0.7779763596428407,1.252881860598468,0.5487754868028552,3.6306918498964746,2.6075453700175575,1.656501375385745,3.7395340991905632,3.9309740987137176,2.262932734776908,-0.17226706732233454,0.5698581607428419,1.813214633953493,2.341479291929993,3.4904460181259487,3.8915931839594813,3.8844221489922925,0.8508900812249409,3.3614757528216526,3.8490090062902893,-0.20235483447414765,-0.5283129126360147,0.15518365359053615,3.5352861816024452,1.0911581347483092,-0.47052011886830053,-0.3573769475959298,0.4909248697994821,-0.4284111373049953,3.6761727245264204,3.7989125190161817,-0.7497286727724783,3.620269645675369,-0.5213690711133088,2.9574262435936607,1.9857672394645989,-0.8768674261371077,3.8185910606175337,0.22731845447142582,2.664336998030056,1.4483062647350295,2.9265041395107367,3.4256982162149967,1.835229994521082,1.2012868118110305,3.6906419905645507,3.7440407465453904,-0.10961104458863169,3.267609491288185,-0.12789225374341154,3.343740742550828,3.409273515294848,3.8938123796256723,-0.6032301598360406,0.12421036023149261,-0.25912887322100225,2.777005124396919,3.7774791409460864,-0.6868379818011374
SIDM00197,3.9424084042420633,3.0721579675638635,-0.2436334686158685,-0.8998477895721072,1.5166450157922742,0.38668838806539,3.664152446127124,2.351100695141837,1.7097035274904135,3.7344151314115934,3.6550883762069515,2.3783887323332813,0.5076899727976113,0.26383897926585015,1.905420660767127,2.3129939518407827,3.11819789185179,3.9931195412045284,3.6977901687263595,0.7924288116373104,3.1708939158014027,3.768137243823324,-0.2432639571250751,-0.7020275157247393,0.4748590112079137,3.5139010801345614,1.3692264790534419,-0.28615213591595334,-0.42430280560072486,-0.18453675289854954,-0.5346777537738208,-0.7203079450900999,3.4522375693781124,-0.9007309070949465,3.205561123565269,-0.7571885751511452,3.132669172173769,2.003610669614174,-0.7500022833262403,3.5737813458534546,-0.40209538100560016,2.6343294543628324,1.9044653043282453,2.5386773251462276,3.2657337998421636,2.6702461758517666,1.1487232444361177,3.7253243622118744,3.746322720084243,-0.3734640292783135,3.255156642473015,0.8684143158026314,3.281697941369673,3.1847681850161274,3.648799176019076,-0.46834822328923537,0.39570082294263526,-0.2998370745754548,2.37101170000222,3.7200721937542554,-0.9993995614277892
SIDM00810,3.812749116682285,3.2223611860800525,-0.41649165116573167,-0.9615194818462841,1.795868944440996,0.2669969472411262,3.3898347903913555,2.365860479742254,1.0440600621936074,3.659867240896533,3.7438955425355838,2.7626389920958467,-0.1098228673226357,-0.08952331170945671,1.216568361007166,2.3886160948490467,3.6437783535745636,3.934220972857704,3.826198669750957,0.6402733963062166,3.3702962183252367,3.927761462882253,-0.33763967353273977,-0.7547420455688266,0.1767375257840927,3.4920581606489964,0.772488866893168,-0.48882262115537256,-0.5054076387741635,0.16751604441287352,-0.5628928744313344,3.3965287724607993,3.586057719416154,-0.19543705819638135,3.511817774015921,-0.6293213009940178,2.8716649875974385,1.909362937828513,-0.7851408012450054,3.6826825724573045,-0.04807858058462172,3.2465261185854613,1.303819625141477,2.8187708512554277,3.4523745828823236,2.9766111273228164,1.0480105533303552,3.5952142897472363,3.675906315900681,-0.3757972289439584,3.4205542622205125,-0.14571903779424375,3.3445847247752614,3.6916935894602356,3.6925371143151238,-0.4740498623724535,-0.255454942365099,-0.3622763537858825,2.6984725448119473,3.6728249600291014,-0.7691897438741948
SIDM00174,4.117236395203105,3.230439144651685,-0.11675041187242977,-0.792111829042312,1.4919580232930811,0.2855713374545399,3.5057113721541917,2.617020531923633,1.458936411983793,3.7890552558909945,3.6512044860080386,2.663419927970014,0.1850021279153779,0.23057455494774923,1.5542606185057248,2.324546100039843,3.5603494628159473,3.9256278221139325,3.8366664233890195,0.6727890452490407,3.164946591441104,3.9871075079343146,-0.21743851922535196,-0.6707253348142467,0.13004031080496214,3.530773939463492,0.7414478997913488,-0.506198359471478,-0.5122015094317046,-0.3101927475910556,-0.3600694214046735,-0.37364778927584175,3.569575604912952,0.02980846706514356,3.8247867905273605,-0.6260350405300222,2.605470191605617,1.9664031851650534,-0.8900280019915545,3.692953194238291,-0.1771495233890391,3.4447111335893843,1.4704963738182963,2.9984905164640887,3.3844298036558595,2.0498123696916273,0.8788332534105258,3.7294328873035756,3.7124935446862644,-0.46454223009865764,3.6083352017208945,0.32747135208669303,3.375874293603648,3.3410201458766613,3.7848907509523935,-0.5892262270324256,-0.17985360694028713,-0.31063417283527334,2.4313234436010793,3.883667770659722,-0.9178153692705825
SIDM00487,3.810012632981235,2.953216253618173,-0.07469814537918673,-0.8077064590105173,1.474926294284306,0.24633146172558215,3.4495004494320503,2.576537813728841,1.3197517408147454,3.695035193108492,3.778155608234384,2.6564816139339884,0.22977036226360503,0.15484046131281493,1.300761616827679,2.038825537254381,3.555585057855582,3.877858671319408,3.698276549588813,0.9535113194226363,3.116703871444164,3.842329848690469,-0.294630546812308,-0.5842305204196724,0.6369428443358998,3.39569176764262,0.8451663482376144,-0.6340303076862547,-0.32132680649896234,-0.41851430914585624,-0.3327993688135634,-0.7125099112400137,3.5832028315104485,0.2733886288332647,3.7073997430716026,-0.6859773435625882,3.250329346266771,1.944011626701681,-0.6974558751679543,3.5667503357761055,-0.00488412688069009,3.0966921162632537,1.7410434721205748,2.9198817843958187,3.4083762988114468,2.236358321140919,1.4618835062052078,3.613071433662853,3.6686789448485686,-0.5381485233138035,3.245254850574031,0.22084161004914546,3.2683849591303886,3.462149951085397,3.6364966974764936,-0.18519432843873482,0.05388784910252837,-0.37295145911743594,2.2187633057401532,3.636716661726831,-0.7197383497995865
SIDM00263,3.999929680242847,3.390484751710289,-0.2736672430908914,-0.871162178890835,2.010222578926169,0.6755255283691339,3.851849688764774,2.6022671012261585,0.776560568440949,3.9011438809999013,3.8789639900013895,2.0190897235182885,0.2364696451274211,0.23860628978478,1.5198424111900775,2.3417848692960406,3.715605340705462,3.8698649070352875,3.6941659320217908,0.5097607126089589,3.479956562725388,3.987398843102953,-0.1465604675357095,0.30236140832717856,0.3774433413512007,3.791968769896638,0.8555492101655878,-0.2173107215079901,-0.42069498831672725,0.015657053773124617,-0.49406637510755064,3.744464584774048,3.590666664601387,-0.5831794605166958,3.7188496931521056,-0.6460970067907577,3.1179871202000404,2.01919065123015,-0.8989986820110958,3.749038936490459,-0.32639446975547537,2.860034312030269,1.9571427629609794,3.1557390356220627,3.29453435212899,2.0381819003372907,0.7303236215918956,3.7956663355090257,3.869750024017151,-0.2694411200894288,3.347643005861095,0.2300266037749122,3.262705753690398,3.4190689251630584,3.8626930633695187,-0.5366956087241765,-0.12874002573378568,-0.2646811181131468,2.7466520296298986,3.784163794646965,-0.9043622887355662
SIDM00277,4.192464372802962,3.221541574005128,0.026262757745855635,-0.7530143013132596,2.192351233842062,0.7807911753871312,3.7926511142571706,2.6726401971869684,1.4508174268716132,3.98486814645489,3.870681780463437,2.748879328217579,0.1414315255952515,0.7514862036639564,1.852050401736135,2.4556090495355445,3.8142864921662203,3.911938029288695,3.8489730356107894,1.233839002725259,3.5071793999286407,3.9347839859062077,-0.122468797234072,-0.7641689537924536,0.28631947800227064,3.765794937786724,1.2456536954263062,-0.3494831025526823,-0.3927052444590963,0.3488814627928306,-0.20668634783123965,3.6817048604717195,3.865104211691684,0.5168037605423625,4.032609580841881,-0.4861186073783068,3.3244273183926536,2.2189210508313004,-0.7971554566606145,3.721104934915741,0.7232942323653072,3.0977985529494245,1.4281573157824983,3.1885520986263534,3.37427381877156,1.7889972380300407,1.0482675844031957,3.7846695148362315,3.8191957724674266,-0.005828283979567918,3.6183622941350375,0.12098446595083535,3.5161648787236004,3.6531521714359867,3.790699288724272,-0.3962264850241332,0.41863945600435776,-0.22132652123578397,3.0131651337803365,3.930454002517543,-0.6455810935917284
SIDM00592,4.03992787242471,3.0572305880228265,-0.3468731938618941,-0.9708942860036756,1.3236902977457607,0.23331391798825984,3.4164028292313473,2.375134796732867,0.8994143895317421,3.713272785213007,3.649705861969057,2.710159520129995,-0.3809059820409164,0.07923005284783931,1.610361702397913,2.1189450326509056,3.1426383001262836,3.8618174393212796,3.9122260520430965,0.563530566682543,3.1640935419784313,3.809054330903235,-0.3029875782785919,-0.9273900471268072,0.07013346676649786,3.418414339799059,0.6226909277282923,-0.6594205377662897,-0.2207471089153878,-0.30225676396474865,-0.3174573291745869,3.3500877942927345,3.524595327078518,-0.6943269788308833,3.6907597578398827,-0.6289733552424399,2.404827506223642,1.8926497055278266,-0.8908378782987861,3.6246796743600482,-0.7277687832763372,2.6628850475712142,1.2162409091930095,1.733888184129391,3.29434010498808,1.7007102956487221,1.048615122876963,3.753658544418763,3.679053315063147,-0.4765310386303401,3.196072908615332,0.2445652831292717,3.3471282434581413,3.2907485504129466,3.6892735089369664,-0.7248254282681809,-0.37672080302889405,-0.35558900305931596,2.2896463083047016,3.5600633861668918,-0.7293969888068039
SIDM00496,3.9331991123142145,3.1885147638787417,-0.19393718068210888,-0.8522092071145373,1.6070216297374031,0.22712085784422534,3.6020482376165837,2.5945497065331913,1.8171699020660246,3.5709150621426655,3.737406244381994,2.635463098799644,0.22981953370658953,-0.06748818921436732,1.4317563099746236,2.0165589543016997,3.490588945417063,3.8148823325718597,3.784710047582374,0.47389915954788847,3.3165817170452243,3.795648436117004,-0.2875726769180929,0.4602102686671506,0.6306127871194324,3.5504685948161634,0.656441711652748,-0.3894176119114759,-0.3556431091673,-0.21522604447207794,-0.5261785706347094,-0.5313568069155109,3.5008456830627415,-0.39980220461514826,3.649138233604164,-0.5657694961313742,2.8608635408833556,1.8251901879275674,-0.8080282073487481,3.5900601767590055,-0.43729413305602655,3.0104265166395234,1.6466485889483822,2.622602454813149,3.666427021747191,1.7326250222634147,0.9335980304446726,3.7170050634289455,3.7398746149432682,-0.32184067637311864,3.335121258853365,-0.05985847616458297,3.5474995804929956,3.4729704556171463,3.751841194494124,-0.5585064043380403,-0.38049183398107267,-0.29036032316143334,2.671539155507403,3.696783223093142,1.0825743080962082
SIDM00793,4.189806583593628,3.1743585697672776,-0.3513899613330776,-1.015033419563278,1.455821960481859,0.4046881267857135,3.3687632237494456,2.746003560771691,2.28618400847423,3.900290709066741,3.933838086427842,3.1623035946004814,0.5040147818323064,0.09351629415256739,2.174533677095208,2.3611668869572418,3.1446489794176276,4.0735381179415775,4.138514215807057,1.045295919402996,3.428869392641696,3.9588084779003663,0.2775348599965409,0.09875256808629387,1.442447684303541,3.676784249327268,1.0720487437824395,-0.31684786896553235,-0.43133903937565815,0.3588013445498384,-0.5547356646334298,3.636168108797112,3.7407322964018213,-0.3351469255208334,3.813539971004557,-0.5079199162267379,2.86327540280763,2.1232182797188544,-0.7045303994719395,3.9227364596202383,0.2686039269752402,2.859801626947971,1.1806753879205343,3.076518751921319,3.044352497991907,2.9003156576101783,1.2306828554120166,3.82968495008677,3.8220684361501753,-0.28650169170084955,3.420109159725611,0.6982550003401725,3.6936715925465218,3.545533873351791,4.018982872906909,-0.37003363529466266,0.558004864209249,-0.21988987002696705,2.5820072250130397,3.777055983097955,-0.9138831237143029
SIDM00121,3.936116990529618,2.9765944954760077,-0.16291267315059202,-0.9895246286131913,1.29636715951229,0.5308420446884795,3.558521813678615,2.5409155135364005,1.6599264793197004,3.5894422829164894,3.6887050895907536,2.473058900933234,0.11143312452020558,0.19753788807423062,1.3439648947597764,2.159629871216321,3.3816110444084506,3.8951878278506955,3.8170346189883833,0.7628962168671539,3.219006308847601,3.8584231630975014,-0.15502168978422,0.464104516592839,0.3421817165954111,3.3481700354829114,1.078586114885495,-0.4607370604080093,-0.4786966780503381,-0.1893003579680509,-0.35308380461269795,-0.37786946471358074,3.602178229746289,-0.3251003683705953,3.4079698035182355,-0.5830535494697211,2.1750658802545733,1.9953836034513341,-0.91859971587456,3.6896095742840083,0.14063004549988684,2.8628300298335563,1.590174449521909,2.8167926231401568,3.1927264306247096,2.068622103244335,1.0855838912454838,3.6727855155354185,3.506136517204367,-0.3093074606166678,3.112140443160722,0.6840587068384555,3.3337831972734424,3.5309314408430907,3.821711487939942,-0.11633088991605628,-0.020892966106043236,-0.27718679525231504,2.6130477511589008,3.8087496497955966,-0.74111820390029
SIDM00202,3.9718712264748026,3.214573539383341,-0.20080392920285298,-0.979131284673087,1.5656691450195788,0.6126209847288459,3.652951144153636,2.582834690733633,1.1147989528822468,3.9300557012828174,3.813542737463034,2.3919878582296255,0.42465073814889026,0.17351556634778623,1.4674649607416275,2.1237275432763094,3.6030250706538087,3.9191396321546472,3.796087835407588,0.7022559747030591,3.284662051984756,3.9476016385589867,-0.22092985353842032,-0.32575477356416865,0.37646809029580663,3.6539786008117674,0.8945826689595741,-0.2569666225417259,-0.40129060029560126,-0.09362582487591047,-0.5501934944289633,3.5848191818808046,3.6243034084369072,-0.7596883960530102,3.74189336754456,-0.5755830294151844,3.110922392713181,2.0361399359383627,-0.8389985614626161,3.819851806133628,-0.38764073474177557,2.150382250838339,1.5985712840607504,3.0565247532325417,3.4701232632001076,2.0618213737112105,1.3399942984794981,3.727095312955093,3.7365524065604987,-0.3375191737168664,3.491601285857274,0.08121710641876309,3.3604887598021818,3.4271576910438517,3.8684362884188825,-0.5786509329512648,-0.1407663481953498,-0.3606613269779372,2.7586140180738297,3.816471993848989,-0.9505625408879427
