,METTL6,AHCY,SEPHS1,SEPHS2,METTL2B,HEMK1,GGT6,LCMT2,PAPSS1,PAPSS2,AHCYL1,GGT7,GGT5,MAT2B,MAT1A,LCMT1,CBS,AHCYL2,CTH,MAT2A
SIDM00935,0.24882203279254317,1.1958905477372035,0.9622203921631609,1.43998127289057,0.41781032388284384,-0.29708961314338933,-0.2872043207625987,0.5210831030790382,1.4393255943182133,0.8190761378017504,1.8672409221926045,-0.5137608206147893,-0.8701719433253119,1.6232420844181643,-0.8938228673550764,1.337092491239366,-0.7241460816692968,-0.4739850919731107,-0.3492530322456695,0.6394955367771493
SIDM00954,0.3482452567971331,1.817609158379325,1.7824642312877457,1.421839261886572,1.083945483345007,-0.31618415118548693,-0.3959431321409695,0.6530928226845619,2.0747461727203613,1.5579667955014331,1.512287633383719,-0.346022433950895,-0.8405561206281816,1.3601925804420647,-0.8414635540603168,1.0248149248358391,0.6488281648747636,0.4311241237490256,0.7209835796219561,0.7538492960121523
SIDM00951,0.8493498042644674,1.36372222910435,1.4315159549329537,1.5691281225482145,0.28948844585768296,-0.1088015785943658,-0.7548685786590138,0.6955110474108502,1.7192522051510757,-0.767117191971232,1.3203128614237607,-0.21486458658432123,-0.7546651653722095,1.8061151763482004,-0.6873114203858904,1.5999373771013148,1.0381143196472624,0.1309756831625929,0.07020815500013547,0.7866954350833527
SIDM00948,1.2648065241507793,1.8107141900773776,1.350208401449208,1.753555649908354,0.841109355954408,-0.4513951163717147,-0.8304851610228633,0.48994436051302087,1.1594273404054003,-0.7269911427207938,1.5025521118374665,-0.7674248641770942,-0.7921318586397302,1.5157755734433564,-0.8275756517765662,1.4056420886122156,1.4891222025092903,-0.24102890355324644,1.6760449814868172,0.07863944248569639
SIDM00203,0.7605647136138167,1.8986336047658199,1.1119315655353763,1.488069762169119,0.8744873422319628,-0.13550310900510315,-0.8158645007806862,0.9016062490227955,2.365049288523358,-0.7067668650091079,1.4922176004851113,-0.5419433558959742,-0.7599922798216634,1.6830292733609233,-0.8791203677430678,1.410320398837046,0.8762162180982436,-0.10097667722469755,0.8446620997548854,0.9919563881779248
SIDM00896,0.6035093775951667,2.1225352487010385,1.2443734876589387,1.6344092097413725,0.9688099137272767,-0.21679231339891672,-0.742373438646229,1.0784558318422954,1.1451888510349464,-0.7021673865010747,1.0409901301620774,-0.6882244748440681,-0.831370291681428,2.2015517234063413,-0.7559543593863692,1.1405466496901064,-0.7692784820189581,0.05751620090071851,1.1263863749481433,1.2148853749539417
SIDM00285,0.6979335341273633,2.1890008993283456,1.8698363130694238,1.26838556070389,1.0355352182505246,-0.08372994793358546,-0.7758147775730097,0.8596400431755545,1.5928711514026574,-0.6669323070208648,1.4223212618539907,0.6080799089833381,-0.8388418278845061,1.6035991103065914,-0.8003959698440195,1.6416337259241152,1.6985935207762823,-0.459119910008931,0.763477477631747,0.9383311298567485
SIDM00930,0.8112693666744777,1.38174511227753,0.7235025463858427,1.0344540548530095,0.648872971866296,-0.444904115530083,-0.8552129613502596,0.10892159246100239,0.9722233162473818,0.989468425851435,2.00568251766646,-0.591803120299979,-0.8027869239042575,1.5117947312435305,-0.8601947913336897,1.251003692347353,0.6678780355643279,-0.44695720518193227,0.27382689005100525,1.1208620147460153
SIDM00205,0.5772593545639505,2.674176131274547,1.2386144734675275,1.8764586454250711,0.5695068349368172,-0.4813400500117424,-0.7758455990898451,0.1370711995188819,1.9726830822512516,-0.6815994941669105,1.738816225961422,0.15518304024086846,-0.8078445089972438,1.3447588035069458,-0.7274729064105591,1.8737890179238803,0.8358749914821713,0.5877851415925895,0.48802499397324345,0.6945131736061435
SIDM00535,0.9501789202009979,1.7657266792572122,1.8429608234137715,2.5447595163371757,0.6573749435700532,-0.2517226686460365,-0.7430807743741169,0.010121916421219243,1.1381002942008163,-0.011232660306461507,0.8799482853476489,-0.2548540431213488,0.2651379929081026,0.8484410825079943,-0.73692927911967,1.7258338693879764,1.3237849095237129,-0.18898004871160945,0.3381599172448337,0.8940081397340341
SIDM01175,0.792346206230476,1.222382812286936,1.512993642826119,2.1115600639556935,0.7193210745413084,-0.07745327709286497,-0.7906027738291731,0.6533782210345687,0.951329591159744,-0.7837017830081632,1.503732817940606,-0.4552057656554606,-0.8376937767478725,1.4141208348518022,-0.8503107996067026,1.4892854599647394,-0.820394254758849,-0.31985675943658376,-0.04129464250707984,1.0690915630107307
SIDM00832,0.7357659176772658,2.2300420737602464,1.2127071584279872,1.4045733296961147,1.0040807111758472,0.24318821016881215,0.29910446931577056,0.3330400701370138,1.1267929064163964,1.9919309358871622,1.080899449235936,-0.33188879403624444,-0.827992538107015,1.1965896916946948,-0.7258861251063524,1.3442222580913212,-0.7267038901181722,0.3819697947950588,0.12894207703698982,0.9221718525496748
SIDM00528,0.48487377350624244,2.0297656607323464,1.7928050507067494,2.137642881262034,0.9032421943409048,-0.3281165633228821,-0.5769011518045544,0.49446705048738043,1.1341548085080488,1.1573727691833848,1.130744432470889,-0.49957471323842906,-0.7972608366968441,0.7629124804370432,-0.8588386173120358,1.7674815210865549,0.7115262326804959,-0.3094632623311727,-0.34633987706931174,0.8460777485170438
SIDM00371,0.6117148462845804,1.6819112472156517,1.4371517199902053,1.8445447405183588,0.7663332498023935,0.009985729278674273,-0.7805091957324081,0.29236523580378077,1.4806928465782982,1.930259695747057,0.9569112084930144,-0.2584770739952963,-0.8095915104857845,1.6381625035544256,-0.8240250709166821,1.4328360670134839,0.6896786742763722,0.25757061047242535,0.7770917129234801,1.3046570567796094
SIDM00688,0.6201270693442951,2.0785752299827998,1.1191072132185196,2.2259405679902953,1.1490761573850834,-0.44687688292006145,-0.7949340272494791,0.5970023543040234,0.8952135805852706,-0.7269906802262054,1.095480872429285,-0.8340094234659424,-0.8153005950767307,1.8375218216939184,-0.8028431740865405,1.4693689374903796,-0.781774447375293,0.03520582025932449,0.1490183917191217,1.2383308630794414
SIDM00583,0.7334442896744978,1.5825917381158443,0.7924765659027562,1.8388540924496968,0.5846343498765781,-0.30673714361894566,-0.7790569145656042,0.7002609003276749,1.1514488596956027,1.6783935204109255,1.2842735096286562,-0.6767704365699714,-0.8516191488131639,1.393124744628667,-0.840926192400539,1.462230420944472,0.1384264231244021,-0.23152708240203124,-0.31994332491819,1.5141689091125636
SIDM00188,0.31336220623587385,1.9629520489290029,1.3765165546107825,1.747609026271525,0.8206975607309817,-0.42843081287248275,-0.8164573126570797,0.5727922477164014,-0.11771331928093089,1.1483405000179054,1.701180170283081,-0.788344761879602,-0.7515258559441291,1.5048778664087008,-0.8489136492059324,1.4366993586408252,-0.19016779944696316,-0.5251257018291974,-0.5277665079484322,0.6857262703507527
SIDM00096,0.6990847348885922,1.2634220571508674,1.319570340034497,1.9339122879079198,0.8481349840581706,-0.43395987300556305,-0.7903559186031999,0.3844979050870102,0.739895002830565,-0.3594920307095056,0.971482334506735,-0.22320327904624707,-0.8273012726025178,1.7113483721479619,-0.8171126941686117,1.647863615132695,-0.8453614454570746,0.3147171441731046,0.03808466846123476,1.0524090415606042
SIDM00379,0.43393849420654934,1.5763175880439255,1.1972428061891467,1.183164708555401,1.0650956465244907,-0.2732644807917856,-0.8257468273792403,0.21398253512821042,1.258575704338609,0.7317705412956133,1.2814055771934658,-0.7132699281924197,-0.843826943582604,1.4982615899924383,-0.7491361707837413,1.5389408793230923,0.025657204307761403,-0.009071291284685905,0.5810753854323851,0.7193021682217373
SIDM00381,0.6123518930598002,2.155110831170914,1.3926151610040496,1.779520928304356,0.2774364478122203,-0.6196674924220731,-0.271205393361133,0.3436424582204564,1.4529981299758816,-0.15061847495555672,1.7159005764071882,-0.12802715670371914,-0.6156916865445771,1.6826491085807826,-0.9417750113535632,1.583026730378021,-0.542069919897395,-0.3439998235584217,-0.7746057478116648,0.8543214426831959
SIDM00606,0.5301261174706617,1.9726598751476472,1.5609561845869415,1.685046306480134,0.7796317220880434,-0.39611019012434745,-0.6915381076266827,0.2932535111536185,1.4577123545402233,1.1370243358615286,1.2772647984352241,-0.48121699362055836,-0.7899312056101687,1.2720369683894042,-0.7717601484677965,1.3161881404299156,-0.1070554523963251,-0.5782718515492181,-0.5382055851207457,0.5124403839268434
SIDM00541,0.4168891069295514,2.247463732775054,1.4277838386518824,1.9774946891608283,0.7348606517032042,-0.18434838625957042,0.7188773780249404,0.6842329759530098,0.9175695978589291,-0.04269475167782433,1.337686844460783,-0.42408273638801564,-0.7916465524168378,1.2288949006517944,-0.7918464923531319,1.6302825380014516,0.01582539986517954,-0.16586882495674618,-0.4511492347447456,1.048908693958916
SIDM00808,0.6321939556132682,1.7382269194128337,1.273442935329088,1.6790961581158426,0.057890676358220726,-0.006458577709818097,-0.7010517963753583,0.3447533252593813,1.5981131185603594,-0.7369525305269599,1.14845357568507,-0.8407586953565718,-0.7930718046853024,1.4443981813149518,-0.7900342919881086,1.5701366097889202,1.114146440854999,-0.4812436426978943,1.620085937408822,0.8715333426167098
SIDM00377,0.659731616768183,1.521057428613587,1.6204159224712569,1.389788966616372,0.7111759112024663,-0.3247820323094084,-0.8699602748932188,0.2642791057284555,1.7086352042534423,1.9323696918488131,1.5764873119060647,-0.1093020093244573,-0.725024608596155,1.238503231926218,-0.8615605709400321,1.423026138373304,0.7299757757802946,-0.210349967441677,0.21237838608706228,0.6459343280006452
SIDM00289,0.9379588126682825,1.2496372970855418,2.187860014643728,1.9060595043851982,0.5088243339943436,-0.15053321899618885,-0.7988452394188705,0.6735062627692953,1.0169477773414413,-0.6776187936023659,1.4557183078222395,-0.784855995499777,-0.7993539716709305,1.7848685414791965,-0.8400152032372076,1.3174479010041507,1.0567943769135542,-0.11212991785566981,0.349823555967561,0.6324315638675198
SIDM00064,0.8718555461661337,1.8832285116322027,1.0310760502274292,1.5250783918490562,0.40916537594597235,-0.1614959137231352,-0.8407219060056805,0.254958096499595,1.2391895748034287,0.09945512981355509,1.2850721479495317,-0.4163601243290607,-0.8475312083350339,1.5342800359876905,-0.5393108972432872,1.6080445703389448,0.023175060583839308,-0.578550887907079,-0.03730368055256943,0.8798534121345888
SIDM01097,1.0946281668292797,1.6367401037713893,1.815356709558335,1.9686381119287395,1.2118931153919352,-0.34289583533472634,-0.7977787985352532,0.4593537267156502,2.0856768529643066,-0.7912519368724491,1.6561730306730116,-0.4273172485174871,-0.8033605463751246,1.3468279003126904,-0.8927103523191039,1.6601493603969224,1.1650387978766568,0.5696068010045342,1.4415450026977807,1.6408976777216564
SIDM00350,0.48186184085952216,2.33571824130509,1.0968275250253157,1.5780295596898843,0.6393916591027815,-0.37558564241101433,-0.5586183325462557,0.7165165674891012,1.0909520821703045,-0.4417312373856302,1.3024353112423739,-0.5734999816565934,-0.76859313341071,1.4172737726830267,-0.856449517812155,1.1501593165895119,0.18143898835101802,-0.4275008303643276,-0.013449547180073983,1.2107559190515953
SIDM01163,0.6165917822384169,1.7986156410412937,1.6194387813358897,1.3732750092929011,0.4313386960483133,-0.24343699325355808,-0.8197457153422639,0.30996321866356563,0.7668640677473937,-0.6074053615108127,1.2614125444782347,-0.3380408125491144,-0.827587694306224,1.7333828513389968,-0.8966069759022849,1.5748499098682387,-0.8786521625486983,-0.11215714330497419,-0.2433182724530281,1.425243832776157
SIDM00375,0.9294131028483583,1.8080436053967026,0.8300973851810568,1.543399623197396,0.22948379771351263,-0.349691474270903,0.8457378125740428,0.274694787811314,1.5799429846030877,0.007336229817191018,1.1458491770747905,-0.4578174308942091,-0.911880419432715,1.6432613575600568,-0.8979828974909897,1.6452246212436934,-0.38830420721336717,-0.33029109866565254,-0.5942251087573253,0.5410657840081687
SIDM00600,1.07533738500605,1.6820104046904951,1.39136694431023,2.150168386760547,0.9900942422104007,0.026728506525111592,-0.842503078648495,-0.19714730845681352,1.1301960888574485,-0.5220621851133577,1.1125581212078584,-0.3382662503120895,-0.7290924443096496,1.399693247523884,-0.48034228481413266,1.3558932944298467,0.7513920357534005,-0.49057041338164853,-0.367399526651012,1.0854716910908888
SIDM00367,0.7198227119201372,1.9736623215297098,1.9672391135948168,1.6889792961097685,0.5512174005853318,-0.16691376604812053,-0.8379353765330301,0.46166190031312915,1.3807871002947316,-0.5998441162188702,1.7621310301476605,-0.392173315162624,-0.8340997145430049,1.904482989235164,-0.8385730463086615,1.3718646523501046,1.6118977953638107,-0.18788915089469907,0.9799701841692153,0.8862476364758141
SIDM00632,0.7596132620059748,1.8086815336123743,0.5567303691869537,1.6554990335831519,0.5204629382763516,-0.3186846209271807,-0.8231670577030731,0.30813752264919203,1.2993208509834298,-0.6918886092485357,1.5170475948685722,0.12909518779827683,-0.8047193025444638,1.685326135985542,-0.6797187519650933,1.1662701353243836,1.217632570582665,-0.22137007861014565,1.7934664625531418,0.7376169803142583
SIDM00550,0.6985804923117965,1.7833828414945687,1.2921137860344294,2.145766117817017,0.2193458707433732,-0.24525400683687748,-0.43302219967115985,0.6626237173129874,1.4625177364718036,-0.7141122978089086,1.407920002626739,-0.7984573716824019,-0.7950353555390346,1.3842646483324872,-0.8615171917027106,1.6362237586724702,0.6546574203929476,-0.3737101215901986,-0.5344800534129686,1.3521555707196835
SIDM00230,0.026507782105494922,1.6633944013708943,2.1672546234892973,2.029133006103774,0.5333696781904227,-0.4260658136238291,-0.6970475073388148,0.9005615036663878,1.3333191353232137,-0.6899755272881889,1.4446592825524143,-0.33254368623468905,-0.8752673571777272,1.3862829460592891,-0.8911978736343479,1.4745598881932616,1.439498818995104,-0.5446139694222912,-0.7554042929729698,0.9316612251279033
SIDM01206,0.5771772125797228,1.9072839308301694,1.8961117540195338,1.6701872125877375,0.743800583811142,-0.22330005093852667,-0.8216526889503245,0.7895543649421426,2.2199210297918515,-0.1685536541491079,1.733207543955077,0.05373829973451119,-0.7419052771689275,1.7094763773269852,-0.8716521169890227,1.5046243306767593,1.4919728049080105,-0.3613273266704821,1.3577670548198597,1.66278409578444
SIDM00127,0.5695117447003062,1.8950795993114187,0.6816856864734113,1.6932523356389073,0.32276509815069143,-0.46772737284001575,-0.782079147579879,0.7845899203342502,1.2747283689327644,0.928453608259149,1.3887063368612849,-0.7236643929504126,-0.835538221763645,1.5306193504791914,-0.8921979939495001,1.4821191819073114,-0.5004968032887454,-0.6878475779488209,1.5948574054777562,1.150216418259048
SIDM01042,0.5869763116366231,1.839675757877076,1.17602848749917,2.5601408124204115,1.0066225014813377,-0.0928372505639289,0.2932606113722624,0.6293256748579241,1.5344883422197373,0.03784271958949424,1.6371716930181037,-0.7763928208184432,-0.6924124430715246,1.0692670909878033,-0.805986047878631,1.5954860028780908,0.4389686281440377,0.4132712552904779,0.44856031973897054,1.1312144065363685
SIDM00491,0.7270852862172019,1.5389345212280008,0.75837116335983,1.0012846431459268,0.394216073535997,-0.21815116532346268,-0.7591379570653595,-0.11126314934785134,1.4094249191673864,1.7075424417403668,1.7071952327433166,0.045635662196677244,-0.8720227032224434,1.5629867213836734,-0.8834799990792989,1.6180893896184103,-0.3748129608732649,-0.05593839224420452,1.0193428619551397,0.7261002850348796
SIDM00488,0.4172318014821818,1.6558792863715555,0.6362195513435183,1.0781641908424922,0.2943782373249142,-0.36267763245090223,-0.8172458182997662,0.7155458116740034,1.492646143298302,-0.12270583114848235,1.3629201683446337,-0.44074171703077686,-0.8499953573574438,1.0437607249727103,-0.84001262531539,1.5266551553782246,0.9582359837124969,-0.48842692033762725,-0.45725464925098297,0.4604305869956199
SIDM00190,0.7051773892006458,1.9074329412473352,0.9170416482615394,2.0838139442624826,0.6780502310437837,-0.14236246160254676,-0.8277613265681003,0.6342408043572956,1.2383098987552699,-0.41888678413190417,1.2718219853681108,-0.35620642399997005,-0.8153170485610032,1.1714260363465663,-0.762165596837744,1.580461309229148,0.9230185436864715,0.25819209712650054,-0.33600784603069506,1.3890215507523895
SIDM00542,0.5674914428246122,1.2407678081131737,1.848492504664818,1.4367653395066162,0.7111347827866343,-0.22059040869287527,-0.8068380508005449,0.5089739448896449,1.7145624309573677,1.6154288039888753,1.531836821428862,-0.49518792261545397,-0.7255516829765556,1.177903096239282,-0.7328529186168575,1.2948775185040131,1.1488818762064401,-0.36842152975394776,0.5469484219664149,0.40060349427972064
SIDM00198,0.901018009875074,1.8364574278484267,1.883010033543955,1.3888755778647857,0.7599481599762893,-0.24519102415012334,-0.7866208196261469,0.8031608679661942,2.2690740881486637,-0.45621039672422425,1.51653964479871,-0.7269173104031428,-0.796367953989215,1.4094400261089095,-0.8451892353833795,1.3511942492907696,0.5702042093766241,-0.28691186580702566,-0.41619856164618824,1.0596310532850233
SIDM00269,1.0085425565713801,2.09130496823788,1.7027253593322615,1.4406362789705034,1.0839920012481408,0.12089434633429925,-0.7508144170267631,0.30557102592079466,1.7885492115087074,0.27405757168051215,1.5926718307415406,-0.5108300318472483,-0.8768503269151511,1.4033927376883573,-0.8813089816105023,1.083927385089226,1.4962244862842287,0.7206307541491549,1.5634032009992682,1.0476923650260717
SIDM00621,0.8920506347920666,1.4713877149442878,2.0301649958934047,1.9132538708219025,0.49076966886273526,-0.0625747850815369,-0.7974244452745239,0.5563697259371788,2.293337644708177,-0.630708962042632,1.259674218393113,-0.44718473546627596,-0.7839615980763791,1.134370438212586,-0.794520257091294,1.2602921130453015,1.0615818319769232,0.34188839725957093,1.1792061577713284,0.7385648443753116
SIDM00599,0.5953344740609511,1.7375161860473245,1.475866364770145,1.5479480912266663,0.38674289406349605,-0.16305828859315458,-0.8560860265877402,0.668073854808565,1.6647580256664234,0.20078910716357412,1.388812094548045,-0.2685405111693571,-0.7729432760718568,1.2363960436239139,-0.8022028251711684,1.5899323580601952,0.5752656186484162,-0.05597430465737834,0.24461492217180275,1.3403545973575675
SIDM00118,0.330246243803187,1.7405172895748766,1.2700340746774799,2.157991630671177,0.5370947702340622,-0.20515417053767063,-0.5859255587956811,0.891206950858505,1.3194593090982005,0.5433431248605686,1.3508816690689347,-0.8225882809716752,-0.827865278481688,1.3716315411260775,-0.8755259668247647,1.3582728325301685,0.5293690973164715,0.37293932294001453,0.8587825114842722,1.2604128725452886
SIDM00596,1.0478657110004452,2.2620955573674837,1.4903451386877946,2.0833691430206147,0.6845724413098809,-0.07358611341626517,-0.7558550209207371,-0.1559793481885848,1.3928036300180464,-0.16571681103285935,1.7274628043637377,-0.5695326509783372,-0.7692779581527668,1.7339146137298536,-0.8507133316170719,1.569786189898221,1.4595464538009468,-0.051220805783836386,1.0925482889069844,0.8454303656991683
SIDM01251,1.1081229782050246,1.6676577393996128,1.8994589861072766,1.5871033373290646,0.6969682112752942,-0.238088670647662,-0.7107615408889627,-0.09480024191637026,1.3863506304980475,-0.7825201652482496,1.168968282918044,-0.28956090844569643,-0.8507001437327794,1.2121612439862894,-0.6967430938924237,1.7736517067382835,-0.07492450117798972,-0.03657991773951909,1.5552666033545848,0.7360444821100518
SIDM00197,0.6065080868034081,1.8670804297219312,1.5290451505542455,1.6960930218145578,1.0867051954021407,-0.43185968452203444,-0.8075462346059157,0.7515097380028842,1.820802259404482,-0.6955767754856952,1.622641723413967,-0.5694194999102571,-0.6955407323283713,1.5013540607377884,-0.8257072636105294,1.7608986480307849,0.9033252112786974,0.24642438219376323,0.6250357555716937,0.9944797637628549
SIDM00810,0.5967613046645713,2.1424082088169074,1.529788656915606,2.2390963622206193,0.2223185014839193,-0.005241506631574178,-0.858756000571328,0.14716354247608757,1.302379781658936,0.6718148270050169,0.5736647739562131,-0.6445172131771016,-0.8251661516563569,1.714713120355549,-0.13887145055188468,1.3682787403159784,1.2073512541886129,-0.4566891280927067,-0.16276669704916286,1.1919973469861322
SIDM00174,0.43868106509972,1.5902806351867889,1.0520073512907027,1.2466673162038067,0.40777472483498217,-0.14786673610852868,-0.7985915659324093,0.33890466436233807,1.5383523325535908,1.0036763848226242,1.8709157628024815,-0.44687830930310174,-0.16901171375755328,1.5958407525447658,-0.8335514120882405,1.4325000549469142,-0.024986909927868825,-0.30930690451721954,-0.2854066446401283,0.5973049939929147
SIDM00487,0.4909429488285512,1.9214106625691918,1.5540164035179316,1.8350923962820394,0.5277690498781538,0.0026936940868556086,-0.39766691819011124,0.39612598981940245,1.0623107983022795,1.3760906981526921,0.9715767810127274,-0.8086514104565007,-0.7193953427344992,1.4174107495505035,-0.7976883901664306,1.346457050037989,-0.08373058714883592,0.5673050914521633,0.3472244491876035,0.783769510005649
SIDM00263,0.7241563904665929,1.7940620810710133,1.3132974671205493,1.259078141156709,0.8295245663836559,0.28155084474660486,-0.8245330928134709,0.6144843776410939,2.1047353655951166,-0.6763614817801857,1.867874967123563,-0.04609026985833766,-0.8328731083492777,1.3851919836257378,-0.8346835603355492,1.38744090378086,0.40949276256987527,0.14111766290302913,0.8722114729267494,0.6265571804717972
SIDM00277,0.5578296188405925,1.8663637978010112,1.4667815631265557,2.1211535948227143,0.41277576345546046,0.03733174335797057,-0.7816084620462271,0.2819915808170506,2.0289449747913073,-0.6371721594937209,1.3681214252332767,-0.6375009456009084,0.7607546428244748,1.6418300342582242,-0.7509010521831657,1.1899894136232458,0.6054170217778179,-0.19416146649743715,0.3498782839932368,1.1701809457293069
SIDM00592,-0.022900845027367018,1.8151718869712354,0.20357234659961115,1.1148297397825373,0.6442566186479007,-0.4566573658012749,-0.6363614248047049,0.018805359517765297,1.7182197589106576,-0.33605861755150135,1.4944105587515182,-0.8490864327424732,-0.6314014802077182,1.3229883099407624,-0.8581886175817683,1.5436645122755597,0.35167666793213553,0.07213279470611832,1.1536117057939388,0.22883884993713952
SIDM00496,0.6046020361397252,2.0545649285770766,0.686640506357278,1.1624383910902736,0.4129235133640084,0.4814352181960502,-0.7871548037400135,0.17034640574288262,1.495768531074913,-0.5398761967554334,1.8197502878441352,-0.4543271820595706,-0.8772415568834818,1.6343538840166756,-0.8756022799896682,1.7573695658720125,0.7016080719471225,-0.5998074480916051,1.796558923811811,1.0361804516179198
SIDM00793,1.1654859162984395,0.8029153604553004,1.5251052866629407,1.7251576964175261,1.1477647792940004,-0.39120943462966296,-0.8383201550004332,0.23390661674604787,1.106306070778718,-0.7626718323734238,0.7750616656086691,-0.7030762271641476,-0.7911657531431849,1.447906974497752,-0.7761943866742617,1.6035735950808727,0.7058119593920611,-0.16762490920985343,1.0418453276728004,0.9625207453930145
SIDM00121,0.9614776807458296,1.765328751893974,2.0307846993445633,1.7971163982691718,0.6546370456017835,0.18852356820278085,-0.8223428160254096,0.9838877761769751,1.5042597562063258,-0.7519205469913404,1.113350157648623,-0.2162841104434164,-0.7822210429751161,1.3954557170149493,-0.8391484190450104,1.460000395358333,-0.7445914956223785,-0.20313303859455245,-0.8700609982153544,1.1381658401486567
SIDM00202,0.6459615701476358,1.75783080283977,1.6030435308985667,1.6563482664533453,0.6159706872216033,-0.30863353138353733,-0.7735456161234656,0.8817725361933171,2.023763293522593,-0.6550414044955291,1.174718357637192,-0.6103481313162631,-0.8234522938478838,1.5137690209688472,-0.8337995653982272,1.3979378337839385,1.1320398399108837,0.23100895500101282,0.67470392938079,0.9632708462257855
SIDM00047,0.7207311923589128,1.5785621455253296,1.4863435900458573,1.7896952354392375,0.6180618175010578,-0.09238003734346409,-0.7731603882850404,0.6592960398190056,1.0774092599275396,1.7710704064706413,1.5196815230009124,-0.6470667467451856,-0.551597353794796,1.361307546352013,-0.8794692635075755,1.2563818345824016,0.27297825614403015,0.16224162672368478,0.9054184903959992,0.6145670713824863
SIDM00885,0.3330145997736753,1.459265274461921,2.263509460984685,1.8103541429252923,0.8307948311500247,-0.39026656961790435,-0.6514024103509869,0.41743588365380346,2.0907531411696825,-0.40797695263966754,1.1487923261509765,-0.6236358044501401,-0.5284672541726892,1.0391840515583222,-0.7430162925668281,1.4231146630284264,1.4071962215014746,-0.0820679580992783,0.24224396727427025,0.3987682793296812
SIDM00201,0.706046939504517,1.4680199407333396,1.6995111299627523,1.7550696918278326,0.12852909865208637,-0.19793779735905506,-0.8757172103804,0.6070017902739497,2.5664475185956963,-0.6476947070511446,1.135490438788066,-0.3572448662081089,-0.8686783662052172,1.1975610740371443,-0.7864935383172597,1.1799877014519258,0.38395366799374164,-0.4470266263279754,-0.7264320657266571,0.868179906717068
SIDM00789,0.7595690449871565,1.4404314129413343,1.823945721606065,1.7612982330724154,0.6797331951767606,0.06386038338746523,0.7034116708599875,0.5372497571426238,1.56856674708038,0.08442723044836681,1.7293117862179754,-0.5742112581281973,-0.817748228282262,1.4736555403951506,-0.6913769182758231,1.4383002997247687,-0.8496848197001039,-0.1236765677288119,0.3046635897386937,1.1021182476083522
SIDM01248,0.6724565254855751,1.458921676347906,1.377297634776382,1.7515209326808072,0.5955712135783425,-0.013925675187239472,-0.7933020849201825,0.2659851729444697,1.424158461853939,0.474097213713432,1.6101394093137413,-0.40412958764019297,-0.6237938071847106,1.420736478644572,-0.7952449995668278,1.7030346375574121,0.9692794534403772,-0.3367263772255924,0.5609021174596233,0.5069400274030418
SIDM00195,0.9489620856553009,1.8356467565119692,1.7494814617462588,2.0116432648646896,0.41692974834279056,-0.21225433957366305,-0.8126219019037267,0.7949628866623748,1.6784593416896518,0.2075097761733246,1.150556581677858,-0.46602152024496696,-0.7889312000969807,1.4613101278539335,-0.8289245457940403,1.5078533864367745,1.0345850083784829,-0.2970067831986668,-0.0062975514148823995,0.7980548978466211
SIDM00517,0.9625978092232427,1.8615142100093274,1.247498656273717,1.2606781932017512,0.7800783869363472,-0.24764075402210678,-0.6642945099234422,0.9477485502621608,1.5844424443839953,-0.02249148912558056,1.5359089725685233,-0.18569527722835552,-0.8347589079363854,0.9135228219676498,-0.8528781815898016,1.4302083274901853,0.06304287849558499,-0.1484688659241639,-0.2604459644857626,0.2065617623758275
SIDM00534,0.6163280446273546,1.4389950875392383,0.5865614667254815,1.5248873380336452,0.8610373121525075,-0.1620065494926815,0.4649950898428539,0.17970377255582853,0.9789146151887482,1.4841956187240544,1.4718356794062464,-0.8011256732871432,-0.8129647341668061,1.314376171012887,-0.8137269708662966,1.309475692459355,-0.7683306590658011,1.3022922495733924,1.6305300447569078,1.001497136491537
SIDM00863,1.2647159371804295,1.0715709446399118,0.8448273533156349,1.5820134820386753,0.6750295797883716,-0.08370261680455957,-0.8245584788305276,0.17109767110267476,1.3535927014669928,-0.6644413509157368,1.299320828583802,-0.6196598691182107,-0.7041849382524863,1.7148066095501593,-0.8527843565228234,1.4703849974744772,-0.8708413421074551,-0.2600908729910989,1.3571365778449906,0.6118083962663388
SIDM00211,0.41217233719524626,1.749586800023902,1.8032645712913375,1.5974228931897911,0.7246118501908156,-0.13657547946074786,-0.7357049230215674,0.5947243334842575,1.4678860175755812,-0.7462484002892884,1.5916344268154845,-0.7109081910606518,-0.7529370456038897,1.5173830008815128,-0.7538954837597406,1.1095080872842276,-0.8292884296842725,-0.24833732684595938,-0.3445460548413571,1.080182884575275
SIDM00539,-0.08456144230279639,1.5253344201061525,0.5468553710688324,1.5484962885330962,0.4174753816850084,-0.5270642932094997,-0.004229077841344812,-0.47681767387757296,1.3149066246879275,-0.20297199197223534,1.6011446826410727,-0.5713131987250377,-0.6907922706388927,1.4135095594670013,-0.45411928121391765,0.9297100739405129,-0.16144650461045387,-0.10856332704378771,1.8967676489793333,0.1805191650775832
SIDM00875,0.45096019528375225,2.3125764347465245,1.4533003427417686,1.7236910828401744,0.5314648581730248,-0.42934484143980395,-0.22239421996905714,0.4508530333435186,1.536867453674806,1.2092996256814779,1.5070309010115817,-0.5378266521456565,-0.8884410659002822,1.4428663194286326,-0.8322446244734512,1.5003576044724918,0.6423137520397744,-0.4186714933231274,1.239557263310838,1.2263498734358675
