,CACNA2D1,CACNB1,CACNB2,UQCR10,CACNB3,CACNB4,CACNG1,CACNG8,RYR2,CACNG6,ATP2A2,CACNG7,TPM2,TPM1,ATP1B2,ATP1B3,ATP1A4,ATP1B1,COX7B,COX7A1,COX7A2,COX6C,MT-CO3,CACNA2D3,COX6B1,CACNA1D,SLC8A1,COX5B,SLC9A1,CACNA1C,TNNI3,CACNA1F,COX4I1,ATP1A1,CACNA2D2,CACNA1S,COX7B2,ATP1A3,TNNC1,ATP1A2,UQCRB,COX6A2,SLC9A6,TPM4,ACTC1,CACNA2D4,UQCRH,UQCRC2,TPM3,UQCRC1,CACNG2,CACNG3,UQCR11,UQCRQ,MYL3,TNNT2,MYL2,COX6B2,COX4I2,COX7A2L,COX5A,CACNG5,CACNG4,CYC1,MYH7,MYH6,ATP1B4
SIDM01042,-0.42358104633311694,-0.655241291347527,-0.843374541783053,3.4156998004594734,-0.6945285559568088,-0.9003613237882215,-0.868799980285349,-0.5219049340663009,-0.8998722632096691,-0.7586841584553492,0.6735627558464979,-0.6775319961786852,-0.17978647435011483,0.009058583278295815,-0.8549944645635807,1.367577369983824,-0.7137135369022706,2.128849776441293,3.1832629828032903,-1.0313949140134724,3.086944924698752,2.7817729094927324,3.732017818009061,-0.6943420251963185,3.4542364105201875,-0.812123509004523,-0.7631891943508602,3.294424988416236,-0.6287580962700072,-0.887908910463454,-0.7214705008489476,-0.6259296856952311,2.187736555291896,2.4201227739942532,0.03142035199383222,-0.47892306980640215,-0.803639240584896,-0.8853510222087186,-0.5019889206036307,-0.8021942426982993,0.29606945994765826,-0.8014863574930038,0.5185718976876014,0.6816445407486362,-0.9466682828901554,-0.7570991221444526,1.398272777901868,2.8484566679723113,-0.22973399470282563,1.244217430162601,-1.086883343239814,-0.7382664160363007,1.1412566384248086,2.5536709311230696,-0.8782321106335498,-0.8763054931044927,-0.6051299132162054,-0.7517308026583148,-0.6649390282076464,2.3038281948139123,2.835031018241608,-0.5629037609364195,-0.14681533440915182,2.6960867456001782,-0.8139964049020708,-0.3686232140261801,-0.9048331993332136
SIDM00491,-0.3198252184987913,-0.6525556568419014,-0.8290814341305811,3.2330149728159365,-0.787148466784849,-0.7658485074032797,-0.5033156523488281,-0.47000014645605753,-0.8307736124578341,-0.6013796469845379,1.1157973046961167,-0.6570921581313262,1.5185340836528853,0.7535292377899413,-0.850390199016745,1.5315714505207025,-0.7448927126809827,1.411685748965695,3.0479259430245014,-0.983573470069077,2.842360048152324,2.228623054616576,3.6517508105524086,-0.3494341705646391,2.9742935081543918,-0.9137443515610434,-0.7388662274577936,2.9703056753340458,-0.8218196319360664,-0.8291870203864141,-0.4900414689906199,-0.6393446372834677,2.168676670061775,2.424686308894552,-0.801155566063768,-0.8195737244055694,-0.7912874489466346,-0.7816726663933596,-0.5693854215677613,-0.7534287944555185,-0.006916619874505074,-0.8972041788762044,0.656295410771884,2.218349917858106,-0.8497284775303916,-0.760153203857582,1.9099417687967548,2.558235346917219,-0.36300540387023916,1.5015603843733774,-1.0726809122796335,-0.7547370858553495,0.78598823115915,2.0396030426619265,-0.8457740357265431,-0.8457207856005261,-0.7852404692409473,-0.6896902396794856,-0.7852906042474689,2.6177320991338613,2.6259521506309285,-0.43215264069244036,-0.5988479167206473,2.825345829615979,-0.7695079306248628,-0.5677743592841866,-0.8424991937961775
SIDM00488,-0.4436183555164731,-0.7188003574548476,-0.8399229862548129,2.9969433265306327,-0.7335545044291369,-0.9405063051689833,-0.42835786129191705,-0.6125514852771102,-0.8547319136927662,-0.25589165618059323,0.9302981993104095,-0.7261057999598811,-0.06377409598887253,1.997645691567877,-0.7698174475522661,0.9066065619609626,-0.7228262654450703,2.6081895565388904,2.8241578095697086,-1.0101684833745417,2.7982541856738656,2.1343128200450248,3.401671085390499,-0.6688582820966253,3.1304791715109266,-0.8819334679041108,-0.9499062272359754,3.1181488391396814,-0.8284053834503367,-0.9213348326224168,-0.5784299590167143,-0.6066573708141362,1.9466111122135121,2.119702483931345,-0.7310213017457928,-0.8146275556572321,-0.8356179835916936,-0.9245246141190022,1.2301344889894363,-0.8424547479069561,-0.3524855607521781,-0.83180084224926,0.2927957594384538,1.2587973574785396,-0.8880107891834331,-0.8748505536580444,1.2616300025335105,2.088477553612744,-0.2530609336763728,0.9215100752435322,-1.022735991328822,-0.7750313906239583,0.8963951872639035,2.086973145180454,-0.8838105761277724,-0.32166473500618675,-0.763090734648882,-0.7749053484018543,-0.8390850917101805,2.524590564792888,2.6968221196386724,-0.6735809365243807,0.08742668292253708,2.7123662371248183,-0.8906819717217527,-0.5891920223349582,-0.8988566154138908
SIDM00190,-0.3270064364320229,-0.6563422318815593,-0.8743200424416839,3.092014080664969,-0.7389627800221085,-0.8689261676598231,-0.7802141428773052,-0.44631379765265267,-0.9088290500145512,-0.7446982277775952,1.1042194786626172,-0.5787592545016266,-0.26626308077677435,-0.03619460353832746,-0.7414582775860165,1.8371039722397802,-0.819178143490031,1.720665423237115,3.151056317278209,-0.9218354963558378,3.1133021081169887,2.427419829785345,3.83397784605956,-0.7572710691562806,3.28525500248087,-0.9215963864219527,-0.85462797372338,3.3378091608910534,-0.7432723457338751,-0.8853696460340412,-0.5276637485465074,-0.6189452779148382,2.1153347215573017,2.988042135718475,-0.7487284732509569,-0.8263826712465422,-0.8262229827643593,-0.8358992012304325,-0.6676716810114892,-0.8451308500575829,-0.2646763466584848,-0.8189797847399855,0.23161621440380348,1.2893590029610105,-0.8653120774523904,-0.8449246460504696,1.3669955863189567,2.897076270724326,0.07194758551881822,1.6495081242530276,-1.0932204133147403,-0.7336890411438585,1.2818104747492176,2.5864159039488164,-0.7488996631288319,-0.8427979213261078,-0.7066489584271406,-0.7616438861798298,-0.867929856821792,2.5284841699797362,3.1875854458419393,-0.37313914636750484,-0.6908701557058067,2.8709734565514315,-0.827827038548314,-0.6363287089697437,-0.8669178835760596
SIDM00542,-0.16539354543197032,-0.6873349151757485,-0.8048786084838467,2.9523521964771384,-0.7555327088609747,-0.9162899720476188,-0.8163277089462286,-0.584694258368956,-0.8459875486622476,-0.782235587448377,0.881160452090524,-0.6965040909251562,1.36961584774343,1.4057269929888458,-0.7978881906007746,1.5431143779428844,-0.808468079405991,1.8707299498860068,2.7502052479590695,-0.8988076827227329,2.551827254422408,2.231870295345993,3.5872182630308336,-0.7296645112560148,2.970222734310939,-0.8610321552246445,-0.536281891966488,2.808709085376025,-0.6187650245903544,-0.731602742546602,-0.5441351951934533,-0.49561060337374513,1.9545245638761872,2.442770224089305,-0.7712499948620396,-0.8223439484517465,-0.839511599198648,-0.8934932240033786,-0.6715299690312463,-0.8594852599549636,-0.19046490438406505,-0.8733749014279637,0.5238019526891332,2.719406138278004,-0.6668003574289041,-0.8350222311076075,1.3312685897640895,2.2232879880341505,-0.28904692345332583,0.997211994838182,-0.9563497482333724,-0.6954136921872665,0.9506115455361075,2.1952238170549823,-0.7955992559884061,-0.9268685471918033,-0.730993333225587,-0.7723822518936072,-0.8856924381410143,2.5443558259447725,2.504790851145751,-0.6699883109844347,-0.4250574727466762,2.6718238152382643,-0.7765307574262458,-0.40620597206173875,-0.8736160019681258
SIDM00198,-0.02665989064572506,-0.7437364875891899,-0.7954229454600293,2.9510959702605266,-0.757041938406745,-0.9067635177468493,-0.6807081521152222,-0.5910251983194964,-0.8408699905689295,-0.6580651366237954,0.769163141078781,-0.5886504098830544,1.637259256277693,0.4919808325830443,-0.7411474791738333,1.4874617786326934,-0.7330058052546129,1.5035605747199392,2.9232647915664285,-0.8944340416169183,2.895799080967399,2.300937761112112,3.7301674818544512,-0.7057644979124685,3.1283276409137897,-0.9424879868013565,-0.8104683638862482,3.076189903251356,-0.7559911894160618,-0.824750710311553,-0.685627002893754,-0.5996718178341358,1.9463958101026066,3.3626943395572875,-0.6795912887870571,-0.7368284020648274,-0.774452164463207,-0.8306670186088434,-0.5343870847354358,-0.7984548551770748,-0.07334387892521509,-0.6992840741736258,0.387096865976913,1.8436255227086429,-0.941673248341274,-0.8590397693772533,0.9997932033943122,2.2522597440345513,0.33264172055854535,1.4379642389266183,-1.0681346100574869,-0.619558517306019,0.9581015019325265,2.3041849102615903,-0.6533030055046023,-0.8858620021984975,-0.7260638730959399,-0.7287358537387255,-0.7700941823205605,2.2855838181709722,2.70918476006575,-0.585443905156651,-0.4236008162429237,2.8264358681466963,-0.9393792563043099,-0.5370979358575605,-0.9843122663431391
SIDM00269,-0.2560092253257474,-0.7779002048693637,-0.7272845861877555,2.934368229002433,-0.627270508413375,-0.8768110503942201,-0.6615151278567605,-0.6947949933547269,-0.7467930879505024,-0.759478563435569,0.6202118910867657,-0.6821045554376404,0.6657747877715906,0.0860137541857978,-0.7477781538182057,1.7229752731712324,-0.7142830240492591,0.906958029532338,2.949322259429854,-0.9844079609690063,2.650354855081018,2.2017658265159534,3.759827604247067,-0.8140479406526455,2.7356471705079564,-0.7925115190389266,-0.8345341494036876,2.93242656403967,-0.7446751202288854,-0.8563174459689389,1.2721157921661,-0.49094592090340267,1.9474323930165343,3.2496059879758774,-0.7537685663600052,-0.8480266229027524,-0.9057052179924925,-0.8974594689518095,-0.7700123902032068,-0.8329919295677022,-0.13061738104703124,-0.8202670885971027,0.7327592329878768,1.464398909927849,-0.9171041703383673,-0.8317795420203026,1.5339952552450282,2.68988984440925,-0.31786754458993366,1.4147299246259681,-1.0371408113436547,-0.5634556184927068,0.9440095181660552,2.0724349276557157,-0.9987886594072038,-0.8738870727363892,-0.7461738005647557,-0.8425119475686862,-0.8405892552882495,2.430830936073601,2.3874245224301216,-0.4054865145718398,-0.40708739171941816,2.8366677007317898,-0.7352324501732073,-0.5729727022351896,-0.9353726613308577
SIDM00621,-0.24907376931001823,-0.7097703129770846,-0.4267450854015603,3.118636811581814,-0.5754945633544393,-0.7063268953922586,-0.6677608248485722,-0.6771156142712376,-0.3626852636232028,-0.7633781672801384,0.8017734742734107,-0.5195123526420435,0.8446316125259119,-0.6401078363566658,-0.6490819114605186,0.9551788964054382,-0.7724567075202643,0.82811752540415,2.9380011701807813,1.2116031702266958,3.0045316892847,2.446920751523832,3.619615087087092,-0.7447954111264903,3.0621036936927806,-0.881938000854991,-0.8362182692141596,3.0042615956129164,-0.7731022126830408,-0.7363691445498624,-0.06499877564681603,-0.4241750715715452,1.6239509383025827,3.150643184698978,-0.6099081158626267,-0.7977747817742995,-0.9233607341143955,-0.9085867067440799,-0.6324977467082966,-0.8172203341609154,0.22937183382538642,-0.7610033788234094,0.5628457909420873,1.554051196477246,-0.9226702616780891,-0.7964818516511678,1.5225761362961585,2.4317164629116044,-0.21699634337103796,1.2801111263143785,-0.6147960845439515,-0.7089763409646197,1.2077983530212126,2.097518130187872,-0.8370341440921129,-0.7303826573186067,-0.8025263931822835,-0.718320429059118,-0.6878480642587829,2.3611473106239886,2.672120179213028,-0.4801274730524509,-0.24057068452650637,2.7086340944490126,-0.9158309819112069,-0.48328028344797114,-0.8841853645504754
SIDM00599,-0.05225565387463253,-0.5402924518908662,-0.8136890723829339,3.054013191345836,-0.8176129011408276,-0.8629377207032793,-0.6744783164762997,-0.5891211077417445,-0.8825100173995623,-0.8249732477373155,0.8804422291980173,-0.7336232657192119,1.67830197792674,0.9116696544427365,-0.744687427429401,2.0180650634649435,-0.7986064271120287,1.013684119108807,2.874680374557249,-0.13276777299242543,2.9063733180582316,2.2519330743587553,3.6594959555895414,-0.6133175165777596,3.1524102141916583,-0.9555374583572205,-0.5805438540587364,2.955708109729291,-0.6835918513003141,-0.5595049773281755,-0.6669916408124088,-0.49469540813637686,1.735541271861404,2.2322765249857563,-0.8181253838788475,-0.7973018102818813,-0.7032514548256608,-0.863855996957713,-0.2516220807354448,-0.8031156353509632,-0.038611651217469796,-0.7712958236984213,0.2514598268633366,2.0829025905085192,-0.6780962216803423,-0.7668433737546533,1.6275126513743379,2.413591790269615,-0.1669510598511082,1.0719720963856425,-1.065429216043209,-0.7752206332819322,0.7747330464774345,2.1317512288258427,0.10521808184272397,-0.9017033139497943,-0.7988867128550443,-0.7442569747443628,-0.8623937634028116,2.5763782558803343,2.723229405841373,-0.5166927202590459,-0.2071231340878166,2.809558300995006,-0.8583809140625441,-0.5856875480720467,-0.9145743432997558
SIDM00118,-0.45787192433509977,-0.692687439260369,-0.8940474143505929,3.1007822355602617,-0.774086268240574,-0.9367075158380621,-0.7333215366953065,-0.4749865981748578,-0.9158453967237152,-0.8434291512163897,0.4717462984712041,-0.7395035329903478,-0.18462235131459395,0.16466921686966393,-0.8621804767632879,1.7520491378427308,-0.6584232642597699,2.327279033115013,2.8820096904561012,-0.9570154661313622,2.9399495061302034,2.2054402026284956,3.64733220026486,-0.7951204654759841,3.0760143281735792,-0.9404815566581565,-0.8357826579415414,3.0574766676954566,-0.6111724469045496,-0.935010217420583,1.076618414985805,-0.5219129887691677,2.0758176749294472,2.51300316049858,-0.7818269978131197,-0.8205979480452557,-0.8959147068697725,-0.8913498958758547,-0.3679390056154674,-0.8176005676085395,-0.15105594300087224,-0.8218251693475435,-0.06070464327962597,1.4584171243191983,-0.9226982856937982,-0.6764061726278521,1.3790699955329553,2.357308330567411,-0.4412980642424692,1.2261159682460028,-1.059715492926615,-0.8271959644337339,1.138166808132267,2.319415219739504,-0.8729647036988193,-0.84395132194964,-0.821076258258682,-0.6799519807137782,-0.7733818362205264,2.338352695998945,2.991037029960095,-0.6177706513357011,-0.6176359427940503,2.7484016742817134,-0.8097666878525885,-0.5763328325206533,-0.8409322133730445
SIDM00596,-0.32224466277450237,-0.7006573612815931,-0.8710654181495445,3.031053348883901,-0.5779589410544757,-0.9189264138809019,-0.8168243210869397,-0.4606497091426181,-0.8899279105802499,-0.7679598745372409,1.0034740369685993,-0.6513852412411414,1.093036856541651,-0.08747681446480322,-0.7691921076427463,1.7759748151686061,-0.7365668986937034,1.8890233282343332,2.832601389195592,-0.8932058120841491,3.0064797961197205,2.078459622838256,3.74235925292744,-0.621983817721683,3.0001105757444253,-0.9245607500326554,-0.777214253551957,3.2497112849469274,-0.6412112750834105,-0.836069900894455,0.6544675007198031,-0.5415396088913005,2.2540643302615977,2.2864863877469697,-0.7630586011897651,-0.822483406400054,-0.7095385450840125,-0.8129280985751072,-0.5211189100231199,-0.7488841844599016,-0.42289769733454097,-0.8342938528799231,0.5352239882213391,0.7378340898235431,-0.9753539245159738,-0.8229390064564067,1.3846342997402172,2.2817191106565273,-0.14463567466274088,1.0649025862282155,-0.9909188265985026,-0.6818451223981076,1.0262717791366893,2.3655558389788394,-0.824471382759697,-0.8494365381283286,-0.8599735225199345,-0.7623270826643289,-0.820336743628325,2.309445565539139,2.714010754612961,-0.43302769122978363,-0.7654991627889237,2.5710094741850296,-0.7561703847511716,-0.5375141877973839,-0.8488620000040015
SIDM01251,-0.22942457158370394,-0.6080285162678349,-0.8405852473161474,2.7727774134649903,-0.7308986423475168,-1.0059924173447805,-0.44211532517795715,-0.44644349506685965,-0.8734597107601183,-0.890007855744858,0.650062942853941,-0.8155083763465691,-0.28943578099149303,-0.5821528216590365,-0.7383125615802613,1.668453986186323,-0.7186219969894867,-0.21350149509142616,2.7126078759916554,-0.95484286753611,2.836309999097214,2.3040852976046073,3.629548904413171,-0.5144665051874755,3.0323331407416503,-0.9424943196429113,-0.8292723205740472,2.7734504118499332,-0.707244815089946,-0.8715325089846476,-0.715749612511072,-0.44609518304774115,2.158169089615313,1.754292782686557,-0.6218617077988707,-0.678015605287596,-0.9793820861221708,-0.7658681650811505,-0.6515717059500069,-0.7878644133082938,-0.2988468312754926,-0.8329981113228266,0.3013531616395519,1.0191892929885948,-0.8901011787424083,-0.6856430148481404,1.2863169307100817,2.595326594409765,-0.23030316728284442,1.2204907137452548,-0.9446150040237142,-0.7137011149478898,0.9367110206751135,1.88435414998091,-0.7140018595301392,-0.917014318664763,-0.736733238846113,-0.7246127737452527,-0.8936874903543168,2.596512877541014,2.7799403602111146,-0.524206150450948,-0.5601563207447415,2.880233425799606,-0.8645199641067809,-0.3536859375538175,-0.8903588421219616
SIDM00197,-0.2467503955881677,-0.7596106796682355,-0.7118967563590199,2.9904379286349694,-0.6939554166325725,-0.8594131404470905,-0.5670037445594321,-0.4386084829705442,-0.7119469353504866,-0.7361651441489381,0.8664245216727494,-0.6485319187882753,0.7765403861240071,-0.4506081843038727,-0.676142617326795,1.4323562154453389,-0.7169870003225153,0.8725010698856391,2.899638546901506,-0.8415809105193637,2.817977748137465,2.3894579815758754,3.6727869590275173,-0.4136755228033022,3.0014347695755528,-0.9263238863896037,-0.9146722164949768,2.960220765249846,-0.7366972458142698,-0.8686822887704427,1.077581924842943,-0.5713169635170824,1.9915730829904923,3.2263638922211286,-0.6915580749370474,-0.8619000620655267,-0.8568445911074426,-0.8445289834054742,-0.6481729795296761,-0.8111072820025151,0.15995992782937343,-0.6808235316441433,0.320818478564009,1.102049786941521,-0.9035097892892121,-0.8134775180435428,1.7012368928986292,2.670596115210416,-0.14726517558240015,1.150385834253081,-0.9610042457791009,-0.6925016641862793,1.224785807310569,2.3001261209118304,-0.7818491819291493,-0.8526265569772082,-0.689577313197953,-0.6642788474337777,-0.7774185206058588,2.2123057522580214,2.794016685492677,-0.5286305072222927,-0.14079861128240923,2.9480036874533124,-0.7878092134512441,-0.5950796981929711,-1.0143498252874095
SIDM00810,-0.1223968557895244,-0.6831416930005823,-0.8839221047962907,2.849443342748574,-0.7173454689010912,-0.9028819286965415,-0.7387841657624585,-0.6009455921357884,-0.9003101706209312,-0.8540592572616246,0.8021879874048968,-0.5814286908455598,0.596024922013071,-0.35700963582126327,-0.7382935778033303,1.6207414655537788,-0.63750472015863,1.0147226519544184,3.0069540255519946,-1.012870742595632,2.9224203873186063,2.254778788823913,3.6742716487438316,-0.7960717981103625,3.03551804680994,-0.8213734319860453,-0.8222332125742451,3.258574543022847,-0.8069941497412156,-0.9341961182816108,-0.32684135489536087,-0.5550399878628431,2.1488859331212504,1.692836194177213,-0.3208074983041747,-0.7709783371944018,-0.7201551040801226,-0.8750621486619183,2.46042969119725,-0.8110172200932041,-0.3092428186859996,-0.8092216895714948,0.3253600774234948,1.0652137381336246,-0.9022095683430441,-0.7485770269424286,1.6717756919984645,2.3300924332005106,0.07435146481527326,1.3084201455641165,-1.0488088118331766,-0.7947981153277583,1.177284849733123,2.344140323944881,-0.9098024721911482,-0.89244407980996,-0.6662128314537746,-0.7822682151385194,-0.7819903474841755,2.911933857292537,2.4786581252908255,-0.6171090930571388,-0.7324463710020163,2.8507195925496034,-0.8660787301832166,-0.7793924896813796,-0.8536337243642651
SIDM00174,-0.197160992726386,-0.6960751029019945,-0.7903961413358473,2.9807591930240838,-0.7781136138691049,-0.9201668831674125,-0.5377752574017858,-0.5550145873733745,-0.907887956536656,-0.6044966814841273,1.0295884916235523,-0.767780702617476,1.7035899910369339,1.2345656777800196,-0.7070647820391315,1.7074434357943464,-0.6367021439915622,1.826987614578105,2.860973491161359,-0.7546420626087987,2.9072069752211864,2.383752270559679,3.891132867037485,-0.475591417235716,2.9786828731037738,-0.8918055744789798,-0.6214394997063329,2.9869529710669678,-0.6692414794532204,-0.831436937844742,-0.5723893603347169,-0.5683043766545546,2.0095141989078855,2.313876723811194,-0.6790126717038193,-0.7806544755059331,-0.7581524717311301,-0.912806565398245,-0.38482548164437924,-0.8243482512076242,-0.25209550061927466,-0.7444267939748784,0.23124132609747106,2.0967968019482592,-0.8343873459401873,-0.7264836324282584,1.5364249273571817,2.4689228222627735,-0.47661200614109983,1.145863281404613,-0.9937750708171731,-0.7415780642885541,0.9846777033400906,2.4032771755950066,-0.7765025314268525,-0.9065412722912037,-0.6503772327941594,-0.6271569915576864,-0.7556564287670531,2.340732445466684,2.395886140629328,-0.5982953191804767,-0.671257818291388,2.677780780273885,-0.8060314937125855,-0.7550054423808193,-0.900837550342692
SIDM00487,-0.1372418165876958,-0.7189308767585028,-0.785239292754942,3.2399127072442546,-0.7055492942557895,-0.8992064373067122,-0.8374562363929012,-0.6001256030902856,-0.928942472401902,-0.8238186027903517,0.7986461557396354,-0.5779410397844246,-0.42583647260652935,-0.17390295009698278,-0.7997261020088314,2.0217778967768885,-0.6364438254085892,2.27683071563757,2.952549644014663,-0.7734182809238097,3.0553610572183274,2.4125317732440728,3.817914194349076,-0.8139056661302377,3.384515686087038,-0.8796344762369078,-0.6657917226875577,3.3377745265923315,-0.6845547978625095,-0.8216262604460358,0.9730619243864028,-0.5020932605873687,2.3659194565142396,2.6177552739056633,-0.7170463237280965,-0.523534366462153,-0.9312823672213367,-0.8287165120667529,-0.5006062841985217,-0.7582952870046189,-0.36667754860073903,-0.6944026103544862,0.8637128428882243,1.0000565437186604,-0.9508409171008417,-0.80293517794343,1.4630041093388115,2.5240914768938523,-0.2490032899099541,1.8270151276336177,-0.9549898195235745,-0.6357667824332093,1.2684609227822168,2.4873619333840806,-0.6465360294358727,-0.825105038579079,-0.7580260163379784,-0.687171621012497,-0.6851330508689351,2.354126638606474,2.960560524467351,-0.42402912775198004,-0.6293762371760228,2.830190593411912,-0.8392751590673551,-0.35528501200730656,-0.8679225925115988
SIDM00263,-0.4017152082835966,-0.6534937195652244,-0.7056995593747,3.1742070978828885,-0.6903692995483112,-0.7726384308373764,-0.5224140009628825,-0.6606754188674926,-0.756843119575797,-0.8047188462832618,1.0873930055067305,-0.7065666021763279,0.3252317940272691,-0.047947725156481186,-0.2626690378908648,1.5915619775200753,-0.8495564171842049,1.0504386411422024,2.8073334520408415,-0.9621262188755486,3.0322063684433176,2.436377509000764,3.6824756897789634,-0.5273538742956777,2.9609648641002626,-0.9395778262338624,-0.8341454961271857,2.9968150124240074,-0.7578164149195438,-0.8832210892228394,1.068844695692933,-0.6151474345477498,2.002155072263363,2.8777758154082456,-0.13186372881935135,-0.8040952576335906,-0.4875656276182022,-0.8665928547505034,-0.6578604773685524,-0.8759481993072207,0.2788633671923697,-0.8602974712147395,0.5423707695420887,1.2299518597458559,-0.8705056115967661,-0.8388189269370601,1.8999385370160697,2.3963426848498615,-0.11154432007685071,1.3553709302312802,-1.1380472848411372,-0.7999456823929544,1.0869420898355093,1.986303146804077,-0.510110271343721,-0.9141782031435772,-0.7458354724675136,-0.6971484791170478,-0.8388932973288094,2.6856620871892236,2.901663930375409,-0.6454305026941437,-0.45922650429196865,2.905505828682807,-0.936659824209185,-0.7502579805486048,-0.9080037200813609
SIDM00277,-0.3453116444994763,-0.6922780619514449,-0.8607605283462002,2.791082430224274,-0.8719254129217138,-0.22427042902664285,-0.7896162087417791,-0.7826411588490538,-0.8398331727650561,-0.7023014688841228,0.7306935539844923,-0.7092527578375146,0.1978376699207702,-0.653497100705397,-0.8002686716610763,1.6067261557732824,-0.5759818170881672,0.25581213703053424,2.7529506248221542,-0.777589842020843,2.923396293559655,2.2899761342725435,3.639846328936649,-0.5733892544813183,3.2170639990448775,-0.9717868939174005,-0.8812291931387478,2.9298064129474453,-0.7222568956298623,-0.9328653267279489,-0.5976363676885081,-0.530567283608772,2.0977787696580865,1.7347361666791024,-0.8487654381647667,-0.5553391920607201,-0.7839656144970499,-0.866029439768791,-0.48241855158414937,-0.8567843698027608,0.6909987618778655,-0.8271847350447487,0.584310241812286,2.0393805370248805,-0.8823772591927908,0.6150038048087503,1.2511905148862017,2.6390088893462296,-0.2563114505354596,0.9949816213772024,-1.0320172871770386,-0.6332307160290689,1.199569933746817,2.020875872878575,-0.6347465499864253,-0.9063445779176933,-0.8458636276792538,-0.691378258502702,-0.741270939512179,2.519286110799424,2.9018904607979925,-0.5606047849189727,-0.7401615560624331,2.800798173245178,-0.673835291303025,-0.5520747288547653,-0.8209793651804511
SIDM00592,0.11806652466714462,-0.7341781916657506,-0.8952594297266456,2.9917836903298975,-0.729772534016005,-0.9090250734572669,-0.6124475238274795,-0.5839058840086588,-0.875876682361141,-0.7809074758227431,0.9098957512599618,-0.7763691548638051,0.899717727802122,1.7143847673250963,-0.7659053271912241,0.9191309594134023,-0.8312313532241509,2.190583364722431,2.7550649756529952,-1.0599115079177293,2.8647818523309176,2.0413355351417444,3.7358057569651737,-0.8225182739619656,2.8267777251361546,-0.9069684293019615,-0.6088758551037414,2.899329016458753,-0.5232964337188074,-0.8462419568889629,-0.6698927009128887,-0.5343083567882724,2.041206312814135,2.403949226690602,-0.8166416688655682,-0.7366809142959151,-0.9212047026453858,-0.7689125112334866,-0.6925932144813443,-0.8375069188682239,-0.6996742806658938,-0.9232887553191604,0.05820338216294017,1.9565325157858073,-0.8491392068775321,-0.8102164729061369,1.4654959651370072,2.3342701757621405,-0.44204399862552807,0.8756669559417128,-1.1063476165331343,-0.8047139034951835,0.6972385453807859,2.056846704997507,-0.7149766637586213,-0.8962247235692199,-0.7175717740880115,-0.19964949006658642,-0.8556446696408871,2.1452092985416895,2.469375687091459,-0.5670172772555451,-0.6261614703571557,2.4661178346249235,-0.6910518685966908,-0.6173697784003405,-0.8702181645723515
SIDM00496,-0.13650780120691183,-0.665164533132491,-0.8473336129194017,2.96070151356483,-0.7692248665322059,-0.8258897185454488,-0.6182732560444468,-0.594030854137337,-0.8882210700806016,-0.3604578846926116,0.6641899787575376,-0.7841190071656914,1.1251523170884132,0.9468553269583201,-0.7889476216155168,1.0797201950312878,-0.7020878649907386,1.707310866167267,2.9952351415696743,-0.9845427618765081,2.655226599045457,2.1940322023789047,3.56981588569753,0.25588203783089075,2.839801755672209,-0.9333240794494572,-0.6805122016396027,2.657812112302,-0.7377641295296954,-0.9346982644093368,0.5563935409456425,-0.4051059592730533,2.1126172745969187,2.3560119453607284,-0.8620913443983199,-0.8132223074998499,0.5139811595417756,-0.8823589007050493,-0.5722221842325783,-0.8081611381064624,-0.11498012013309768,-0.7706900100352436,0.5337316299788671,2.3597457502280506,-0.9806076727292187,-0.8337727796274816,1.2037329773009084,2.3331756382919777,-0.5568859749653694,1.1639594034451308,-1.0384616028301,-0.8214814066888422,0.9544731424197469,2.2382195887404097,-0.7263264098910749,-0.9150215118744593,-0.8639107745459488,-0.5372810964581448,-0.7670143312617475,2.393200000465859,2.3784462315647232,-0.4209508592280374,-0.7970016965594107,2.61915146656276,-0.7249228692743344,-0.5657694961313742,-0.7881600040559302
SIDM00793,-0.039368785349445025,-0.6728214152401847,-0.8042819640153145,3.4865685473874217,-0.7816749410438797,-0.9295820822247861,-0.3745299490049076,-0.5809279773650449,-0.8183292909403377,-0.8608261752169609,0.8529987677001004,-0.6832619300902045,-0.13624451738160992,-0.6999665505215811,-0.7889335750709792,1.624891858035382,-0.5916163636450164,-0.5896292716486835,3.0861242441927215,-0.8936316680398692,3.19839837301031,2.230663935734941,3.6678395835165363,-0.7952465846045936,3.1980366626464822,-0.8841204885461628,-0.7994043431977982,3.1909332454649073,-0.5685744713478339,-0.7949726911831209,-0.555136521640734,-0.5141132975127665,2.3127543335929213,2.1221401571416054,-0.6568241236195342,-0.529405633693313,-0.7265316930384452,-0.831396150106202,-0.6123936106228897,-0.7708312114809911,0.23000541663710633,-0.7465780077194881,0.35036451310312083,0.5116007501741042,-0.8433402424226091,-0.7688456557465406,1.0527533253771626,2.3630326453657293,-0.31061357032434184,0.6783521290346471,-0.9857552080728512,-0.5008979874355045,0.967124748976204,2.2625767121352247,-0.8442253635614425,-0.8316583932096059,-0.7766153021919043,-0.6665799616461338,-0.7190262308810976,2.962873050469218,2.723482682699887,-0.4771691230969274,-0.5676122229300586,2.638750423555038,-0.6351878516056679,-0.7132812948087127,-0.8165764102777633
