,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,KLRD1,KLRC1,CD28,TNF,IFNG,HLA-C,HLA-B,HLA-DMB,IL1B,HLA-F,HLA-E,HLA-A,IL2,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-G,KIR3DL1,HLA-DQA2,HLA-DQB1,IL1A,PRF1,FAS,FASLG,GZMB,IL6,HLA-DRB1,HLA-DRA
SIDM00528,-0.9580803304162283,-0.7192872204955014,-0.8478683853325981,-0.8920513387618337,-0.905580757856293,-0.8614684222265744,-0.9438385177633866,-0.9285156958873945,-0.6974602226351803,-0.9714829867242545,1.820592135619468,2.2760276203520506,-0.6243121201479495,-0.8198430199097815,-0.7285274327318456,0.9415437006449697,-0.1602574766495196,-0.9413723191546701,-0.7080422482369831,-0.8204394799031591,-0.8099247676951156,-0.7690747425277922,-0.9245252614790207,-0.613934951665767,-0.7537377354930485,-0.7596670191161033,-0.5897602088530621,-0.9205263574998106,-0.6766893385540431,-0.8354816468688208,-0.7457668510246841,-0.1091047768639638,-0.9092448133916322
SIDM00371,-0.9452866473286577,-0.6898082294196757,-0.8790175163381577,-0.8940910285653255,-0.8790845708258211,-0.8322952142720008,-0.7542203698968996,-0.9763250951318259,-0.7875858267129953,-0.987793711597834,1.4198558037302387,2.161906355043783,1.2150664143800107,-0.7299732571265345,-0.46746008905040637,1.4748115660343428,0.4586476265085724,-0.946574989292155,0.7617481061369471,-0.7027902985561549,-0.8264976667421294,-0.7417491314634824,-0.9022403252589722,-0.7308260019357401,-0.653479857059038,-0.7487473697684739,-0.7710702082491574,0.47782592160558934,-0.8363364128600813,-0.843331779581432,-0.7437608986343208,0.42707869400357473,1.0959058831119854
SIDM00688,-0.9302171354541926,-0.4826930458296299,-0.8441936319383526,-0.8577356022507543,1.3177255254440459,-0.820595862482067,-0.868427646833352,-0.9591267827759236,-0.6913707857556417,0.462301136885253,2.390197694145879,3.6702323319408503,-0.18792989388395032,-0.8778879848455372,0.13985614695259305,2.6817701962371547,0.5713338018170041,-0.9728188386349071,3.154014040243221,0.41365976771765356,-0.7427255376354684,-0.6727499352127727,-0.9460546140989727,-0.6603382221738627,-0.7580227035069298,-0.7409060044176882,-0.5565801810775814,0.7877037611001766,-0.4716852351267155,0.5958809951085464,0.019027948310085935,0.7533507516396525,1.660134018882292
SIDM00583,-0.9452017500237067,-0.761469977642899,-0.8590570063766364,-0.8570101045253838,-0.8042069828115012,-0.8486936376650398,-0.8734920889174846,-0.9573381835145243,-0.6586313676431038,-0.993018491221179,-0.44991691102413395,1.4250027993588388,-0.5905971753481603,-0.7866749053818812,-0.7412601727932653,1.0233814408719488,-0.0027713153447309884,-0.9855365026622935,-0.5547292883087247,-0.8200650043658247,-0.8615932157532603,-0.7977644806313255,-0.8860474536738374,-0.8172364211916604,-0.7337162091998306,-0.7743756859865916,-0.8173055033646616,-0.2603701191449632,-0.805583908077178,-0.7321524644758033,-0.6336755549304889,0.004795803228851978,-0.8294694236865858
SIDM00188,-0.9049639928694598,-0.7237542997653155,-0.8268017466481169,-0.845726562257703,-0.8146004045534423,-0.8181568720572462,-0.7683678917864437,-0.9741760416070784,-0.7326263065827623,-1.01493466274459,0.33084069139173977,3.136265576898347,-0.5261448805609099,-0.6607482640081916,-0.030326224281323495,1.468129126797665,0.4350745307566541,-0.9416531486638869,-0.649594281572423,-0.7431932477595533,-0.8632760173309123,-0.6340094560825215,-0.9391279784871116,-0.7451710934472807,-0.7890312952625578,-0.5135696454550891,-0.8084499446078894,1.2447908065287243,-0.7601595650171237,-0.7110285140699661,0.7109500611676746,0.029782749965375794,-0.8318151127754857
SIDM00096,1.7241488193992296,-0.4082029401258241,-0.8748425553458107,-0.8178765637652234,-0.742250839517451,-0.8017367098084759,-0.7619225539622018,-0.9672944834034609,1.0120988155140505,-0.8507346446072486,0.4231128354841544,3.332304625948412,-0.03603354233080046,-0.8311528894088064,-0.006039315319416514,1.6576844440031395,0.8223936743690775,-0.9438886821034386,3.0116314900378485,0.38361373370994384,0.9287327666095112,-0.6905656440740782,-0.8799863823286074,-0.7057236747808694,0.1428225471588688,-0.6717800755263571,3.11494387009484,1.062488236416323,-0.7466704308585433,3.7211702588538,-0.6818062418715309,1.7593675550320755,2.5397950298626166
SIDM00379,-1.0642087369022333,-0.7465862437115125,-0.8785055915877794,-0.8657887882830679,-0.8552929216376346,-0.8508531186101398,-0.9404278040680573,-0.9493519795001808,-0.5162023590174551,-0.9432004458080555,1.7232012818755142,3.06204570280092,-0.538124620551662,-0.5501569836546214,-0.3588049863974712,1.1165452560703455,0.43843267733201813,-0.88810881461173,-0.5122004364457797,-0.7835919220547051,-0.8493473694969457,-0.7262214815855029,-0.9370144498984645,-0.6049979944939895,-0.7053242479211351,-0.04074829615660321,-0.7813390301654534,0.7232867160021199,-0.7256952626787947,-0.8809391579657543,0.5782862352504662,-0.38771373788805413,-0.8353119217675524
SIDM00381,-0.9761013102660013,-0.7347266849421854,-0.8355825964139845,-0.8959360623601694,-0.8303483548938018,-0.9181970005168938,-0.9211787916951589,-0.9576185528906153,-0.76905384084125,-0.9244256192122593,0.8352062458543352,3.24072806692268,-0.5128840119988834,1.8204393002878294,0.33114443223622164,1.706536561487519,0.7460016921810781,-0.9261072973166407,-0.7135290796619819,-0.8251424259454693,-0.811367567409246,-0.7036729282857608,-0.9580722652438443,-0.8024740472430744,-0.7871623248332795,2.647170279536072,-0.8035755561563052,0.956101960217055,-0.7422748431934487,-0.8632614125589482,1.2796748570677314,-0.1824329603980048,-0.6695421279600644
SIDM00606,-0.9694701575163256,-0.7683329385032562,-0.7654751447704143,-0.8697354608483836,-0.8609743924848305,-0.9034897173258926,-1.0234878793390154,-0.9626903739397108,-0.6825294072304487,-1.0215072601103412,-0.1660507777109167,2.9901765583212554,-0.4531143967879029,0.3411127999304602,-0.6871422938769874,1.7408730617402324,-0.0020484254578779664,-0.908362462273069,0.5199368917202315,-0.6448801481021661,-0.7173459968639143,-0.7716777004621117,-0.9029353988368549,-0.7222569048072787,-0.7359124479232951,1.4576846051346581,-0.8067165406733053,1.4548553752284283,-0.7779056873261536,-0.7837026477904357,-0.7118094041809431,0.621058772478893,1.795278461048294
SIDM00541,-0.87268476659728,-0.7239696891088606,-0.7951002486595277,-0.9196633353043576,-0.8582781200745916,-0.883302203350976,-0.9085074481472801,-1.0024407045413533,-0.8203281204103777,-0.9852474757987991,1.4742723867399696,2.10528106606101,-0.5216023462450111,-0.765102676479068,-0.5768687457660766,1.0810507250150416,-0.03808519641612852,-0.9376039476649183,-0.6401340823350246,-0.8047430665151929,-0.8186539849785908,-0.7816523081932133,-0.9814151529246095,-0.7853046716368961,-0.776181433406271,-0.7476606420135843,-0.4668924371207755,-0.48162769758929275,-0.7473714211821727,2.3880613289101467,-0.6541708211075524,0.17102884602601676,-0.8987476677814782
SIDM00808,2.545013615078617,0.8668855863473115,0.4601509321125901,1.468105378999493,0.44483861872507746,-0.8162878743068706,-0.779499388990393,-0.892958748873851,0.8887036768363806,-0.8382439793843309,1.3068411450807638,3.690900525083053,2.394309740064929,0.9480841310669285,0.8181912666178193,2.718894279321901,1.0910525346192292,-0.9522474059649263,3.6102505765264405,1.737597647837625,2.8111086568547448,-0.5751564020604306,-0.9663208665470026,-0.7071767795261495,0.2855635795752432,0.09082587222327435,1.3359929994960427,2.0134018813828374,-0.8217001400138166,0.14830530315098361,-0.6941446263008131,2.7981687143441714,3.515327206202698
SIDM00377,-0.9864996250789587,-0.8117166265009564,-0.9429937288545439,-0.8562378486512937,-0.8458401450028561,-0.8662928859525676,-0.9508109280070706,-0.9759356578710553,-0.5234491999232661,-1.000603167659321,-0.07225935379057899,2.870824650827559,-0.5398384920657825,-0.39070040820778257,-0.6234568750234818,1.2645417770176588,0.3137488196147146,-0.8833130955827925,-0.6307128219650203,-0.772603199422558,-0.829455780747794,-0.7574770800504773,-0.9387262968576157,-0.7549824297103643,-0.7946069433832974,-0.6996081071049519,-0.7756163455308718,-0.07863414050357688,-0.7634879933530992,-0.6892759411977172,0.5819357574325278,0.11439510787697263,-0.8943307508295611
SIDM00289,1.5436731101070122,-0.07650988050238411,-0.5767516974500928,-0.8454000437127487,-0.8807045039080699,-0.8677878616298381,-0.8543653832098296,-0.9414086321986249,-0.6846035315059483,-0.9951638748183187,0.5037400334250488,3.5723800209828367,0.2254574226909669,2.391987014252967,-0.15988582676455668,2.2059727748342146,0.36765831865224746,-0.920824305959395,2.7768442034731384,-0.13848395204022465,-0.3819513983324588,-0.6525088769733347,-0.9588420299601044,-0.6843479269826785,-0.28531619027320343,-0.7208342340296058,-0.6695695867401336,0.24820077147690453,-0.6481877044912967,-0.9120230703753431,-0.756151807218871,1.1333163709889706,3.0285619835474553
SIDM00064,-1.068442855938936,-0.6791738747913587,-0.8565189060338823,-0.8765784850927889,-0.8256878085011032,-0.8771549072194719,-0.61506909997437,-0.9486517725231189,-0.7733828591861036,-1.0221583201482383,-0.07678542805038988,2.0282196546278204,-0.5679013151458159,-0.6396665778995277,-0.6238203151011051,1.0535048128630424,-0.03608132062017629,-0.8204546984956703,-0.31232675622524453,-0.6901806344734828,-0.9074385746993843,-0.7566556059429452,-0.8833757884402273,-0.6287852536705076,-0.8285754753562664,-0.869364546814314,-0.7592077268548129,-0.0363743112148211,-0.7573717343341204,-0.8617595885027208,-0.24703510525249356,-0.18414476320126613,-0.8395945817159309
SIDM01097,-0.9844945571979663,-0.7490606075256324,-0.7936503874241753,-0.863583370257668,-0.7964935134627598,-0.8746819918610166,-0.9861871153140142,-0.9286780510498628,-0.755836059273509,-1.0604610896061755,0.4616684938196068,2.415491812572938,-0.21356751686643222,-0.7857965543499019,-0.6323475956135508,0.18683982939281873,0.4500225708271717,-0.9919070364081151,-0.1785283053700342,-0.7100373182874854,-0.8335098216164629,-0.7421339694992779,-0.9088122345305918,-0.7368899603644743,-0.7010387857939916,-0.6827561331862583,-0.743803649696363,1.3400700006417445,-0.7149802040406952,-0.8713936887955664,-0.7268725236133986,-0.05943673604107025,-0.879687752570604
SIDM00350,-0.8391260139720141,-0.6793662146566526,-0.7339673726914661,-0.8370069643737471,-0.8549347408373366,-0.8424370415569786,-0.8053785709849829,-0.9451798668523916,-0.7942063307486754,-0.9755751006321635,0.18306414831032738,2.551323046313116,-0.5076083284792778,1.6208856096133948,-0.15594774825928998,1.3875428734212727,-0.14556556261220074,-0.9384370122701641,-0.509065912056315,-0.7314587373514106,-0.8442780111203417,-0.7608646577847872,-0.8464058498740472,-0.6931657612793353,-0.6059640141487341,2.4522142140831953,-0.7683893104545071,0.07847655388639639,-0.7562087655050169,-0.8217827499782766,-0.7401537353000459,-0.10143009847987332,-0.8340943855406757
SIDM01163,-0.849778029046981,-0.784634048547788,-0.7973350510292901,-0.8805161771504967,-0.870068435585869,-0.8394116080204064,-0.9528551475151279,-0.9395875625043395,-0.8143966448144979,-1.0611965306781264,-0.34215897831659553,3.0011205008400785,-0.48039142687879804,-0.8547595505995532,-0.6369348377961758,1.4266766972453375,0.2798392737184176,-0.873449935217162,1.0988285071224537,-0.4797582575092077,-0.7781284932661424,-0.7417545424003147,-0.9808276037334778,-0.7109458184953512,-0.7603513716985961,-0.7493551943954887,-0.7123255587321428,1.5143384795081918,-0.47857106385315534,2.4671063062956025,-0.8010069401491946,0.18992962804110872,-0.056478363201222896
SIDM00375,-1.0214599772309678,-0.6975125665276027,-0.7682958558898234,-0.9202976672912827,-0.8796816008382624,-0.9050332780147466,-0.8391147742082405,-0.9853953914593158,0.05888140850767486,-1.05768216475911,0.6398699407664685,3.2825910684116746,0.5326402203036414,1.814899793712173,-0.3069503972452195,1.826844302954228,0.22434986984920824,-0.947550135813234,2.3972918292141223,-0.6048174207465771,-0.8296358050982791,-0.3315902582074961,-1.003713114016461,-0.7129174879545053,-0.7709469813487814,2.3672111717606406,-0.8065634270410313,0.29335995549922544,-0.7695147128130263,-0.9386482170480298,-0.6980129321264863,0.6186954611145346,2.6691521844969133
SIDM00600,-1.0663844214388414,-0.7376661874082543,-0.7587066282748335,-0.8692342611598495,-0.844100775173323,-0.8661053432235999,-0.9284604511427659,-0.9100134358230291,-0.5387601850819876,-0.953594791835308,0.5209492472986104,3.2611763595938057,-0.5941732187991582,2.9431263436499497,-0.3025462890205816,1.508572723607374,0.32784207300954943,-0.8820539567252155,0.0027896446505668695,-0.780192150225474,-0.8132166980006107,-0.7581138213219741,-0.9183496487083593,-0.768128063684935,-0.6774382747046981,3.213576517410336,-0.7675289905566023,0.6393953062951978,-0.751991601326966,-0.6063052634226042,1.4220850232937843,-0.110495018241831,-0.8488239933051299
SIDM00367,-0.8844514374053022,-0.6691854840351678,-0.8942289305004639,-0.8484790441143489,-0.705274767581943,-0.868312384798211,-0.9384016651861032,-0.9869896521976894,-0.7108690157086047,-0.9361516849393988,0.7961352912228061,1.5138857263382388,-0.3339218520931779,-0.8158785236584444,-0.7883000870839226,0.4359867507188053,-0.05289563033668607,-0.9127448268382665,0.52732121826946,-0.6626744618408152,-0.8305473715371857,-0.7647653700373135,-0.9804276501708059,-0.8217410135805642,-0.6787999553433972,-0.5965431023020362,-0.8450017689104496,0.15785626728002353,-0.758483270416655,-0.8824103827064681,-0.6669500596534675,-0.11415432542174339,0.7488126624787154
SIDM00632,-0.5599058397337422,0.16796523010685066,-0.1644191927002321,1.800994067121042,0.9996326109433332,-0.854261222574065,-0.9432115592359822,-0.8780588418559515,1.6274377925412427,-0.35977959453443353,2.488547649762557,3.635628487021223,0.5275221336889954,-0.7429865113283254,0.8399729738097258,2.5050707633894196,0.6919348964044316,-0.9444848624705691,3.416096339933165,1.270445953872005,2.240791643400528,-0.5760224272424981,-0.9566235207284027,-0.6238110779049049,0.1701640042436006,-0.7388475935343805,-0.6307332772608115,2.552787750283719,-0.7399227832418357,-0.9454791651896899,-0.7267937870494328,1.7628264421959816,3.3970879547478976
SIDM00550,-0.9282709759834353,-0.7489453310894472,-0.8053133072536689,-0.8533293084807976,-0.7969834910733001,-0.8579977198808425,-0.8687140023596942,-0.9620211479396472,-0.6750753791244232,-1.0426416846202602,1.4540190035832732,2.585908353697268,-0.5913783519112711,-0.6360741303014658,-0.8115030506382055,1.7048905848513003,-0.024153511353216844,-1.0020634522227752,-0.5758531925248941,-0.8237591121444768,-0.812277764186097,-0.8271290745243643,-0.8849356935699045,-0.6946522776574763,-0.7992579959156975,-0.2399587852196836,-0.8207074388988006,-0.6130981275855006,-0.7453177685537744,-0.7177894714565604,-0.7098206084257719,-0.1820187724128446,-0.7037656611629904
SIDM00230,-0.90165695020236,-0.7982369091934778,-0.9192529680751108,-0.8564574644387511,-0.8517793909199525,-0.9103667747017364,-0.9421755965012998,-0.8935405135954466,-0.8096106098763503,-1.0181638068072902,-0.633714316319309,0.41995429432240045,-0.5354073675748897,-0.7422450692690062,-0.7463609824522373,-0.5385788319052873,-0.2962375810391048,-0.9543716479967082,-0.6817549602469046,-0.8219241704825934,-0.9309754750478055,-0.811496773938971,-0.9265968478906319,-0.7111022508449439,-0.8615275232492271,-0.5948409574084046,-0.776324562627267,-0.9748280857888466,-0.6914574636584931,-0.7370987564124364,-0.7598793334664521,0.11400775352480376,-0.8865790572227954
SIDM01206,-1.028288093570097,-0.7307158060681233,-0.8213754072591558,-0.8318986626310872,-0.8819172393186826,-0.9101142358040306,-0.8759868129400662,-0.9663664302798466,-0.7150125676821304,-1.140009133488066,-0.6476316235251481,-0.006209132180314467,-0.5943104790670585,-0.7937676039355429,-0.7332224299625538,-0.7570535325415564,-0.364367556648395,-0.9933699761672867,-0.7014720277110845,-0.8188767315453837,-0.9006372327350777,-0.7688407016276305,-0.9599416133856556,-0.8275207358156808,-0.7179281309154406,-0.6533744206292299,-0.7646635979986348,-0.7271718730503731,-0.6973442941796365,-0.8621422274463978,-0.8269768649069803,-0.28401576694625813,-0.9099427024573029
SIDM00127,-1.0125441902265826,-0.7244447450230118,-0.8127863661344823,-0.8820708164207567,-0.5517787300280917,-0.8747317497165197,-0.9008637811516784,-0.9539137881535548,-0.710561577623639,-0.9772082489198752,1.5066193918088442,2.032985127417579,-0.4488527791412321,-0.2533218904744003,-0.41522638975777376,1.3020460080859382,0.07104890422110348,-0.9678307306379692,-0.4170356070530765,-0.7265630567148174,-0.830913435686037,-0.7413580460017124,-0.8997742805676991,-0.7461831250517359,-0.7249914591549208,-0.2517021468966516,-0.8092058671031082,-0.2886993683440177,-0.8346658603111407,-0.8314726948469859,-0.4554302652484366,-0.24580973787050808,0.22526650140281265
SIDM01042,-0.9420142308052811,-0.608455455416378,-0.8447209875191951,-0.8241206622753006,-0.8183101012655287,-0.8393582603017898,-0.9685599984357581,-0.984063407600006,-0.6736626488732446,-1.026548886934664,-0.5847886277190778,0.6933075509210709,-0.46007875208744403,-0.8478955649751451,-0.6804196890132531,0.15834168935357423,-0.25195219761507603,-0.8741898485481008,-0.6660971028117019,-0.7344758509096018,-0.8456887098153525,-0.7599552850734385,-0.9387901763163736,-0.7411835508733804,-0.6386780352358583,-0.7486545958744688,-0.7360208111548024,-0.8200791717056111,-0.6414437425577046,-0.7125417685789962,-0.7329003374828318,0.16005432942763223,-0.7954116054300495
SIDM00491,-0.9835513402832405,-0.7388017260682331,-0.855058344593572,-0.8462623272041842,-0.8330159995253046,-0.8727686938054846,-0.8328286202203856,-0.9420885379936633,-0.609885012066493,-0.9092110542894681,1.5822645524408487,2.936590140277699,-0.5838754290473548,3.478886803233009,-0.6797163191329306,2.0009427219038365,0.3499744104376168,-0.8621067245106839,-0.6807761686050513,-0.7518148452206035,-0.8433920548608073,-0.7226880841887351,-0.9168811426729717,-0.6751610278612648,-0.7773302051330314,3.390490274256601,-0.8240704529019163,-0.02682895580010112,-0.7003501617243861,-0.7557693076458947,-0.5325057404816221,0.17275819421896452,-0.822535968547401
SIDM00488,-0.8732041968248099,-0.777082840219379,-0.740262334872477,-0.9097246842053467,-0.8497552966173882,-0.9320814240740956,-0.9020052284647198,-0.9590909228291153,1.1140071376596747,-1.0261459695923554,2.064305847719251,3.381702551378977,-0.5622812044486033,1.613278070191288,-0.1263613105172914,1.5996427907155777,0.5224720316481666,-0.9244829530031291,-0.41841783522646536,-0.7604997736993343,-0.7998545682556666,-0.7846336543579803,-0.9612617326412727,-0.8599142079598162,-0.6106749313526054,3.2737900305831737,-0.8134761633170037,0.4062438633147848,-0.7363906845238143,-0.812293444320808,1.9204669248998476,0.08420768811708797,-0.1803071002905848
SIDM00190,-0.8107883940019737,-0.7213992102183794,-0.8403974818035937,-0.8544660784578377,-0.8417181524190714,-0.8376967581099228,-0.9350173247136816,-0.9417225713895855,-0.7583633766092525,-1.0367236306860697,-0.1470763897555965,2.681280739107074,-0.21670890510978777,-0.7656539953524282,-0.48104302957198336,1.5310470271661059,0.2417557081198603,-0.9925420348916975,2.1241237152318955,-0.14601455840718305,-0.6130452442048272,-0.8093094850138746,-0.8800757867144319,-0.7705397602460314,-0.7102816912178053,-0.9096448224901718,-0.7893242564756259,-0.34165827397310355,-0.7790119191368581,-0.8674695370218153,-0.7163891344799438,0.650161104027749,1.2754229806009136
SIDM00542,-1.000249572606691,-0.7860478145365587,-0.8850775027180434,-0.8648758820919707,-0.8675597509110636,-0.7425353888688607,-0.7993228499028588,-0.988610875931681,-0.7757813667426526,-1.0257425156488147,1.61207779637227,2.813890309294286,-0.5821883705914175,-0.730498481163469,-0.6852694516343586,1.278535296952021,0.09904384661295797,-0.7916103773737332,-0.5634445249825895,-0.6600269691279544,-0.8917270128214195,-0.7448354992201822,-0.9881409352437044,-0.8051705946342801,-0.7481991416798501,-0.6754893289199126,-0.7672375335368433,1.2561827678585922,-0.8014986353248522,0.19970268225651885,-0.2673363963272977,-0.1955430644304942,-0.850483829990923
SIDM00198,-0.9044169693954784,-0.6900073924720994,-0.8170794586627442,-0.8604217702219147,-0.8502929921044413,-0.8445124682224829,-0.8884087813774261,-0.959053279119065,-0.6679298805539786,-0.9892058841102139,-0.5530216723206794,1.5698290512963362,-0.4963111882140367,-0.2121393594583273,-0.7068080111912581,1.1832442903696807,0.1649964958750247,-0.9132096336904754,-0.6904395499688453,-0.7789691372999739,-0.8122849907640416,-0.8214740220209276,-0.9918279319889496,-0.768813394590938,-0.8070213503873369,-0.576779646468713,-0.699498597955544,0.2373331494297993,-0.6522505935495461,-0.8029846612946792,-0.5681212194007436,0.1847755576907978,-0.9166059503153838
SIDM00269,-0.9699271157703949,-0.7530844400385598,-0.9418819824275165,-0.8393389151758437,-0.8814951427163188,-0.7169045071739367,-0.8105503144625915,-0.943359214519702,-0.4842339192352426,-1.0056984245023597,0.13027878748830554,3.197040684558068,-0.4166978710078035,0.9259118638225626,-0.6648180173112925,1.3343214227145692,0.40077983789799115,-0.9335235253539406,-0.6517161479635307,-0.767017270736724,-0.8803880045301484,-0.7537839546844097,-0.8528952392693381,-0.813773545111898,-0.799198982024713,1.5596637869365992,-0.6550090394885603,0.7339062999122226,-0.7660200183883934,-0.8532303706653634,-0.2528182156905562,-0.1574208547387456,-0.9620493525343066
SIDM00621,-0.952098500077947,-0.7623471617753704,-0.8232375703861152,-0.8381936720225371,-0.8988159473971192,-0.8822565203560518,-0.8191290271786892,-0.9571417049058566,-0.8092701292508719,-1.0167640110095137,0.8410529630879098,2.6721788974262983,-0.48582821970833273,-0.7293627306206244,-0.7334535764139701,0.49324233415403895,0.27727763208312856,-0.901785201063052,-0.3309415514145601,-0.47945279959850917,-0.8908156158432411,-0.7843874031720999,-0.9851343580336197,-0.8345958927983453,-0.7513155830814602,-0.682180416349211,-0.7476544053553709,-0.9619972132904897,-0.6841055897522044,-0.8547820995940486,-0.764471499055397,-0.1858960845668012,-0.9247536789105877
SIDM00599,-0.9268202711683478,-0.7262946206622937,-0.8600191239091038,-0.8997234404822193,-0.8566046715161416,-0.8968448534992354,-0.9832766473879773,-0.9094748241584333,-0.7295894099130473,-0.921059793009474,-0.44178914656289137,1.7008940084548554,-0.5643012959890473,-0.774779715578503,-0.7449595357864641,-0.29976123267643523,-0.17067190913920358,-0.8786361565554218,-0.44195227662997133,-0.791276822618679,-0.7950194316311835,-0.788299258083791,-1.0415440023824354,-0.7358018734891257,-0.6106473502336288,-0.78936701028305,-0.7626683171883691,0.2849581787965409,-0.7771151370367523,-0.6710476325441637,-0.698633595312445,-0.2120738398993326,-0.8452718858721443
SIDM00118,-0.687083321149063,-0.8042136583978362,-0.8746924913353069,-0.8485061107372985,-0.8372532698929701,-0.8831032993331406,-0.9212654687656315,-0.9348670952756497,-0.8117371767045696,-0.9374400428669074,0.7299040901560061,3.2337463290845565,-0.553312118698587,-0.7870651199058732,0.3434193630990345,2.091460549060836,0.8015607117444171,-0.8792560491961351,-0.6768903863063861,-0.7750165147379916,-0.813771203290579,-0.6914951437624609,-0.9666713277202851,-0.748420585226984,-0.6424102027048829,-0.6573484084192751,-0.7971342217898897,-0.444646001501203,-0.8569498373828731,-0.842753400995893,-0.69413724431339,-0.34694529344882635,-0.9216112831350174
SIDM00596,-0.9436234855900757,-0.7350116086265915,-0.8187932927263546,-0.8464070022049822,-0.8716267579289547,-0.8677460159757443,-0.8502173753468887,-0.9453434015103764,-0.7366090139222096,-0.8858181301422223,-0.41034011908030266,2.2486312311681864,0.42422089799239976,-0.5601560714631302,-0.7434722595773272,1.023220959117813,-0.23591347222149306,-0.883098668928151,-0.5900335260532257,-0.8341242115071709,-0.8576953661150778,-0.8408873279216332,-0.9352774169660162,-0.8057285936769425,-0.6254895318781059,-0.6085680357523606,-0.6802409359765434,1.3299939075721803,-0.8115297840702212,-0.8273855737742709,-0.7685434739635383,-0.31525696461074565,-0.8764645804597991
SIDM01251,-0.8813982285932184,-0.5279015557838362,-0.530643268850651,-0.822304789788049,-0.8391440511009272,-0.8608458351540259,-0.9700188482462488,-0.9404684430140859,0.21900132418684035,-0.9361705479710944,0.9964542978825469,3.61493690461448,0.508153475830448,-0.6794359360503536,0.328189578787112,1.5899842111894367,0.5997108665990771,-0.27136263801974714,3.281806303486299,0.6948773242116684,-0.6406953461724554,-0.504834645642784,-0.9282808684945667,-0.6352990807434675,-0.7174191842944694,-0.6594197674002019,1.7565145037307641,2.28398139986884,-0.6621318019447919,-0.7279354359818331,-0.7076819870152277,1.4827529060919509,2.8268618038748654
SIDM00197,-0.9800015940444626,-0.830135515313801,-1.0258184926102252,-0.9037167247253984,-0.8200764613000631,-0.8923701743775078,-0.9351368942327724,-0.9564430552154926,-0.5001998683581735,-1.0231978275527827,-0.3706818316647742,2.091245606834433,-0.5113381201484145,-0.7264762106307944,-0.6820223919203693,-0.09280700031533332,0.1711773941093478,-0.9321240034895248,-0.5452064269851948,-0.6713146583615676,-0.7915332130825113,-0.7622852862405497,-0.926689370681811,-0.7331437315074829,-0.8100597493817935,-0.7617429435260296,-0.7786588344918621,1.0080768612955449,-0.761705154521456,-0.7228528481749118,-0.7419066432259035,0.20658041329252175,-0.917384400352748
SIDM00810,-0.8970352676251077,-0.7681066829627682,-0.9104910831868513,-0.8779987261087974,-0.8619723393068277,-0.8818259126557637,-0.6437399687935697,-0.8931099320504983,-0.7753633435691015,-1.0014858519906606,0.04787579416225086,2.4745498519847327,-0.4818892680172181,-0.7072455582844954,-0.3377411089168666,1.005671658876873,0.5878504668075234,-0.9571023169763913,1.0432283699312301,-0.7469292014382739,-0.8398896260280091,-0.7717899281056806,-0.9410833656509152,-0.7114484909915029,-0.7073670883807752,-0.7176782811401845,-0.7815914260309992,0.9537570725835083,-0.7091023275883152,-0.7140198395184305,-0.6691923642303281,-0.24518207295136507,-0.8740742146475461
SIDM00174,0.4591568613414412,-0.6855058052429686,-0.81334857597093,-0.8180914038121969,-0.8203223226452953,-0.8860940143651713,-0.8550375335908923,-0.9505195822074817,-0.6451141733481971,-0.781331760763359,1.2373633605882,3.6687046073435154,-0.4982072712969934,2.73278942953803,0.1920952782141571,1.8688253672287467,0.7640664305230942,-0.8465802720273895,1.8595183894654739,-0.43180977531084674,-0.7849994612641502,-0.6132889852150992,-0.9953091422109164,-0.6823816454292675,-0.6926317656026932,2.054499996588193,-0.6734615839722365,0.016304269065872373,-0.7238510187530228,-0.6984922685133409,2.0167560247131053,1.0701992802333107,1.4974319294776866
SIDM00487,-0.9144761901356283,-0.7653692732844051,-0.8437720450395149,-0.8684983441868556,-0.7900278054927788,-0.8628578068215961,-0.8378980921129381,-0.9194480462070959,-0.7318771500495882,-1.0322061536619922,1.4120132017143219,2.553361036492803,-0.5737513979350299,-0.4488115087201378,-0.5883708001966137,1.3460723110171064,0.12830883889081504,-0.9547141898153351,-0.6629630855009092,-0.7807748215359078,-0.8464375555110446,-0.7455017759817564,-0.8853023138392266,-0.7531208727821972,-0.7781543931983735,-0.5979880569498562,-0.6322579424435228,-0.2227412797568045,-0.7501060376457701,-0.7451357767059565,-0.6463101401949424,-0.07556824784076058,-0.851830171142968
SIDM00263,-0.9500495367219957,-0.7761552958814797,-0.821114564048598,-0.9204075306150418,-0.8892402252517191,-0.8933771992689481,-0.8907162067253757,-0.9634395125701813,-0.590811419100793,-1.0242631714889203,0.009557931498871448,2.8519539087703007,0.32639347335333485,-0.843825363474632,-0.4562618780079053,0.8706790358771221,0.038602221532325696,-1.0145417736591684,1.3426147586996098,-0.6130906241432424,-0.7017800616914798,-0.8255030699266847,-0.9889395939542135,-0.7831734324949251,-0.7602323753670956,-0.7068318044002029,-0.8284584630609843,0.44273409607151015,-0.7931829482568251,-0.8631373115663598,-0.7488993106614649,-0.07039296094474123,-0.8944882352806524
