,HES5,DTX3,NOTCH4,DTX3L,NOTCH3,NOTCH2,EP300,HES1,NOTCH1,NUMB,PSEN2,PSEN1,PTCRA,SNW1,APH1A,KAT2A,ADAM17,RFNG,RBPJ,DTX1,CREBBP,DTX2,MAML1,CTBP2,NCOR2,CTBP1,JAG2,DVL2,NUMBL,MAML2,KAT2B,DLL4,PSENEN,DLL3,DVL1,CIR1,DLL1,LFNG,JAG1,MAML3,HDAC1,HDAC2,NCSTN,DTX4,MFNG
SIDM00832,-0.8219886434767142,-0.724423914934628,-0.7374891257517979,0.47821803270336993,-0.6174205463885704,-0.3320011831432448,0.3341872161198707,0.8168972175883147,-0.6131396820105423,0.11459484787952388,-0.4027833360647153,0.7750017906078771,-0.6156967220145186,1.9531781146483176,1.1504338428710719,1.1806551793321618,-0.08778414864277535,-0.4536949376846749,0.8753576833241691,-0.47082929157225284,0.25951303664570435,0.596412505254879,-0.38403108195854985,1.2846985538144555,-0.4461907860236817,1.4996895036382758,0.5177430571994437,0.1679907075037871,-0.5814822600890355,0.2557393875464812,-0.4459952385880302,-0.7390232281556706,1.6458971461469973,-0.5507392637245329,1.356006306094801,1.0564670573109018,-0.09434436220796248,-0.14232414146950528,-0.0046998498855528766,-0.6710103870805305,2.3759514320069557,-0.5440506661647396,-0.14719542643324007,2.3049151742808602,-0.7751313967646598
SIDM00528,-0.7794627569080558,-0.7429696340537009,-0.7250449447696536,0.1478546522548892,-0.4813595400888105,-0.4839590122314832,0.3805884833881118,0.27053934701362514,-0.7881379931240535,-0.31446476099914294,0.07385854993024957,0.561057249655751,-0.6145545564216707,1.8773263084813425,0.912115256867876,0.35134658843030825,-0.21726736915504336,-0.5087565456318384,1.2087404650691866,-0.4183162673720327,0.557567872618842,-0.4134578340739385,-0.28187741464095056,1.7595700421698575,-0.43898555077270146,1.983757117372296,-0.12380986959592431,0.05035806655928177,-0.6840455313327053,-0.11345015947664513,-0.722742487572897,-0.8563685272397346,1.5575062566476656,-0.4231217879800207,1.3025525307153858,0.9450306237796963,-0.16418972844154298,0.4499214525059732,-0.701043535326411,-0.6053059258333173,2.067014930848421,-0.603703353913628,-0.3625204675065858,0.9266177072179287,-0.7394662071723836
SIDM00371,-0.7847301770248919,-0.6523342576167211,-0.6971806594768459,0.8290029084931008,-0.6825935125127595,-0.2844230071377094,0.30741073641411354,0.9434510928743407,-0.6949025552399809,0.2033418982786262,-0.3932817632386417,1.2415813111380227,-0.5087528467088638,1.9368837799074294,0.9441209057993724,1.0046224319832773,-0.04557343412512073,-0.41282678764208985,1.0665587978362743,-0.661760190868448,0.34208688216867905,-0.13570364586082737,-0.40212106872591485,1.4521206048438728,-0.3748399862542063,1.7463925670680527,-0.36241639292912237,-0.11129675342323538,-0.7613752525220148,0.61005561688093,-0.29390137527911675,-0.8209088626578169,1.282070085603863,-0.6696241698674775,1.7463629457054903,1.0541614250910476,-0.5821934764423715,-0.39961428641047725,0.08817482655520131,-0.7221677008444648,2.4621343166652307,-0.5292259172393644,0.20955904040408538,0.5293102344655951,-0.6610553271021847
SIDM00688,-0.8784054674047506,-0.5943936411716236,-0.7412705687459689,-0.5125101228889603,-0.5383532207252518,0.581283766877405,0.7608400279194347,-0.15757822702795235,-0.775659076919926,0.14370217651586642,0.11029821331747822,1.1888442993952981,-0.4895160287159303,2.3478013345845214,0.9467649933576855,1.4178530029523535,0.016508813777217524,-0.5475763061610587,1.1846271038347231,-0.797334094192228,0.2163837541083403,-0.21288533488894992,-0.49312221731446065,-0.9358046421975248,-0.32590366720695324,1.7495550653891379,-0.6218490513620221,0.1686709268144614,-0.6058500341624743,-0.23742350899950324,0.1842351511670131,-0.7711689237926702,1.3980904506127785,-0.806487190767584,1.113806219332909,0.7705219716185371,-0.6592864124512489,-0.6899651890686374,-0.4395246072886716,-0.5876239153511336,2.246937512304862,-0.5995357935614543,0.3645887086493844,-0.26129876778223154,1.3736399302906799
SIDM00583,-0.8046981500548273,-0.686110206533911,-0.7153678660628761,0.3448296795214306,-0.6323510387563246,-0.09639341526705153,0.16637415860031596,0.29338706968898526,-0.6518267143149975,-0.2263319373067482,-0.24845213578626257,0.41481406483291794,-0.6117957637798259,2.1293602263359546,0.952713712234636,1.0572925227150636,-0.0054198754313143195,-0.5390713758973038,1.0016977139076781,-0.6637587977286735,0.22651452993877036,-0.5747601874006304,-0.3944582586630978,1.4739558347125794,-0.5486496635783047,1.6094458964484033,-0.024227934958573914,0.02144680082122568,-0.6053338609097122,-0.24238485719507952,-0.1498547578665872,-0.8373767769171938,1.6254185022798566,2.2092079800176347,1.79549001194216,0.7973081780968035,-0.5212482221843476,-0.24557531405140764,-0.041327456973533586,-0.7041729835647978,2.561967920638805,-0.5162138540843705,-0.05507040618175575,-0.3436020292577165,-0.7740318029380375
SIDM00188,-0.8612155497321905,-0.6424114950684546,-0.7823321060288106,1.1275001899317467,-0.6392078384866101,0.1079954359646288,0.1319028033038112,-0.1781115920996905,-0.5856660865326498,-0.10233926765905145,-0.3828822424465548,0.5517489348595513,-0.557160888850639,1.9390921813537914,0.7433095506171365,0.9758995965103842,0.23965471337318203,-0.47675146892830333,0.980909705279908,-0.7359569993305765,0.6589466993490293,0.012889339096687014,-0.21457279717839564,1.543866545203648,-0.13083566189007936,1.472653022695343,-0.28836019890388015,0.020054529230635346,-0.4756656593946652,-0.2289422203197262,-0.632862703966288,-0.8333121503115001,1.4527727746795545,-0.12678051784970953,1.1855131324787471,0.9879212248070495,-0.5870551855427326,0.6516094338707881,-0.05015989306227316,-0.6780898852282903,1.9927519386659964,-0.6370609078908624,0.1308315457727957,1.160629409218821,-0.7090307781761425
SIDM00096,-0.8023779471287088,-0.6971202469167583,-0.7146643254602097,1.2725616465410112,-0.7528619516809186,0.010414852024656696,0.4937046390398855,-0.358892255768286,-0.4543737713910429,-0.13569969230695317,0.2225746522421384,0.629687815644085,-0.5289983570823967,2.1829623481113947,1.0484392532744482,0.780904174382728,-0.025094738036869537,-0.6576033635964843,0.9561312635704302,-0.7267725345108083,0.22735168133685613,-0.21290142465855222,-0.005041403524375568,0.8164745108964283,-0.548381765859349,1.6137167068385532,0.19673758064272753,0.1775110324745283,-0.7609058893606119,0.37592060174780745,-0.46052072470468186,-0.8180656310714377,1.3986853507134394,-0.04284646131883435,1.0504537076479472,0.8762642048872886,-0.6551068614633571,-0.6641183451868015,-0.75178195518055,-0.6483723129454108,1.986777877159894,-0.6194284876954751,0.28733046102817555,-0.22454222161217735,0.5487756515715677
SIDM00379,-0.7553961355850624,-0.5756938779602182,-0.6850658601288585,0.4715242732112742,-0.7241491562460335,0.26655056450002645,-0.13011694633182191,0.1994565706216036,-0.7356953239806119,0.024831808870471136,-0.40540386874292716,0.682132678373169,-0.6146139743303368,2.321710516834985,0.7275483450913037,0.18148036102966686,-0.06169432187064134,-0.5488163685594013,1.6739212193542947,-0.7788086644825761,0.19666261988627995,0.3059703202858154,-0.33708039872401263,1.3671393771258848,-0.4498387025682861,1.413133012812501,-0.7006986137842174,-0.13399071081842445,-0.6531927737417588,0.5098399324193327,-0.3363336869866947,-0.8278056377704023,1.5669337507340058,-0.6114165222910172,1.3338981693490621,0.942566273489324,-0.49506552154878264,-0.36888124244223225,-0.7085154061487238,-0.685065801862941,2.136777905274435,-0.5754802553515534,0.22885752043415558,-0.21994741243815394,-0.6946991320344365
SIDM00381,-0.775126586050519,-0.6549931961943485,-0.7683207102510086,0.4201261398802093,-0.47319392314911446,-0.3211196506142247,0.27652570383744185,0.7468738479925328,-0.6067054334394927,0.4607750518374039,-0.392703218626405,1.012089409406525,-0.6141497389244679,2.1913479231656856,0.9457630864561344,0.5820832697118309,-0.179166636572592,-0.5509544469231812,0.6011381003005131,-0.6669911610381788,0.5305570307092392,-0.28191430412556645,-0.25796156105780144,1.6651690050696681,-0.5137809224645983,1.3331664319401706,0.9561640542754424,0.0222051801952914,-0.665967488139853,0.09323748924606258,-0.616287799824626,-0.782995808292543,1.410582212823888,0.27852805974027944,1.1628134355819226,1.066874604157608,-0.01849062765158646,-0.7898163151304137,0.0504730739552426,-0.6324807809430213,2.386058564913128,-0.5327490763287999,-0.16555866651903875,1.8041317056350317,-0.779210714204369
SIDM00606,-0.8888515426972583,-0.6515596563489536,-0.7640593310820621,0.4889912543648564,-0.505749096724227,-0.5111672207547096,0.14966067820532222,0.178986325097218,-0.6654149310160478,-0.14519090659763187,-0.3245840747622526,0.6160814344659421,-0.5798201769503347,2.2261749829681623,1.0538087862035221,1.0323694354446271,-0.020966325126365974,-0.5979210118720589,1.0805975978788427,-0.7392144749527534,0.19348746029038993,0.3708692433734687,-0.5555870691567798,1.6984378046956845,-0.4058768170416169,0.9142804269995645,1.3684732930611867,-0.1334623909339307,-0.6206651401244001,0.13289450168707856,-0.6324655281431181,-0.816868946028726,1.0443027555501723,0.5044655187869791,1.259816067147121,0.48260791138713843,0.5190838532898143,-0.3074861332041944,0.6233991302103536,-0.6770110995257361,2.0806997547058255,-0.5823493939627316,0.150357317760893,1.105413614510042,-0.45578833428945675
SIDM00541,-0.6774941404342489,-0.66483580808704,-0.7013815181137388,0.38654060408073515,-0.51911618611531,-0.4396733394005508,0.42909882775559277,0.9873292548883321,-0.06365919943537057,0.15345177029283766,-0.41786215054003445,0.8670793252336737,-0.5206134273063328,2.136414749177813,1.0609208876736718,0.928300329757946,-0.28447510203362586,-0.5462961168051138,1.0883980314958277,-0.7278384275702501,0.6898948270947,0.5475817936663356,-0.18271193517696532,1.7423305323202614,-0.25690541837955067,1.568056131878256,0.4645401292847594,-0.26167367299085825,-0.8151477017703768,0.4041766112054656,-0.527472392318537,-0.4119912376460184,1.1879378433955603,-0.6750722516907947,1.3204103033218177,1.426896377748037,-0.446082057619196,0.21810072109868742,-0.00302701463530174,-0.644665093543052,2.044337788589857,-0.4872931777958215,0.13553322650153382,2.105918138355758,-0.6261992428555568
SIDM00808,-0.7971236551296241,-0.6595352619348779,-0.6713452660520318,0.4702716109473312,-0.7004419337268161,-0.5840592349945879,0.25465754535123164,0.21020323497940235,-0.6884496067365353,0.38471977895955656,-0.4504257667067853,0.8931772767740342,0.13436074218961805,2.5677935397424787,0.9757813539524092,0.9801004714296134,-0.11754144915118975,-0.4078454131520966,1.7984467860664817,0.7119240965711465,0.23963275660013314,0.0929860563658081,-0.5275414713264631,-0.845779080886473,-0.6573927832295282,1.608564979485161,-0.5437435483740057,0.08666806408787853,-0.7435991624361303,-0.03257952395895768,-0.05166851651941356,-0.7720439790560679,1.6564265046284679,-0.8030259739364008,1.198789961503762,1.2176268346852632,-0.607402406523853,-0.8061397556119736,-0.5918607391113963,-0.6949372240682168,2.2513471760459502,-0.574063596486808,-0.09977111386981521,0.9343421385008228,0.30267927014878404
SIDM00377,-0.7804926809643506,-0.6826323073867901,-0.7026667816072794,-0.06927180466959572,-0.5859061993992962,0.3409807138474438,-0.01686909422661046,-0.06300318633900122,-0.6434375384011221,0.12242673436441405,-0.5945642185577047,0.8896488933110283,-0.7206927597477566,2.34732275371059,0.5794336436467697,0.7204145670224683,-0.1040853853943883,-0.6157125774365316,1.356930245360692,-0.6493455796178355,0.3979278802667228,-0.5892206669967146,-0.41779506825813073,1.2375643056610728,-0.2910947863465144,1.6474337977720948,-0.608544504040935,0.23586179052461584,-0.40690984537931896,0.3175359955779467,-0.5108528184767613,-0.8345241094441463,1.47381067451243,-0.37649885621423806,1.3959719110607118,0.6661549257269745,-0.40397447471404274,-0.3933600564493884,0.6015075689741951,-0.7603111343672767,1.9217669041041736,-0.7027670675110061,-0.054348194608373944,-0.05369508696106114,-0.729048394839631
SIDM00289,-0.8408481413200776,-0.6899599471737726,-0.7213587989658591,0.7498179929955543,-0.6996074034593207,-0.273958272941194,0.6232792510040586,-0.34245193613603375,-0.5972412071953623,0.21734198767259633,-0.6849733652813559,0.6477142664424118,-0.6315089675108684,2.276871684911147,0.7907197804836383,0.6696501246417019,-0.015955134593950458,-0.40763124948567114,1.4537720332732276,0.7686521917008977,1.0321404186945144,-0.37649839821271064,-0.2740474931985524,1.681493628903191,-0.5821127342693162,1.899043849189034,-0.286458406493665,0.24759241389989814,-0.7692034437656431,0.6682791833724412,0.4174833607498906,-0.6072680435196529,0.9460813550306489,-0.10312865542356879,0.958545778496626,1.1718848628297809,-0.45274350967531046,-0.5069150525351501,-0.5350313688078973,-0.668194163365945,2.0760752690491135,-0.45837004992801306,-0.30541721602467015,1.6206303656205887,0.6796508267027574
SIDM00064,-0.8051606249650207,-0.7271338303450178,-0.7251947611624462,-0.005727391537610707,-0.6991833311568737,0.15901998301827017,0.11861521005570218,-0.18960699295862218,-0.7547273661870445,-0.009615096900523814,-0.6128603126459483,0.5444689463288174,-0.5657536959707644,2.2051194423043676,0.7569383925581525,0.9977431674428119,0.02276657673617243,-0.3912825699767031,1.282123254439631,-0.6055759685113578,0.30570105815770005,-0.5168997162999466,-0.39319809771817726,1.3918696619903037,-0.37385387682085025,1.942313913780991,-0.6523096494490226,0.1505122569729608,-0.5404237770677958,0.16643342220945417,0.0007043511883074851,-0.8271281693177444,1.697740788244386,0.6537755446745241,1.4231553795810268,0.4286647654272786,-0.6108217849788891,-0.2900191775132667,-0.7895912772828626,-0.7945688255043469,2.2745203793735294,-0.4472302509043725,0.04393733662941738,0.004439170966310979,-0.7926148582653718
SIDM01097,-0.7843523392042536,-0.4913012011609423,-0.7960692501626633,-0.5780771414042454,-0.6322590636237716,-0.361197248256092,0.39936946880286256,0.5215824582690409,-0.7216937793160235,0.22094861507159042,-0.6565776832987995,0.6515926496977036,-0.6332091477314306,2.4507953725232863,0.6173224238013085,1.1063731361209868,-0.08672323344814217,-0.5579669476176007,1.3382317047937782,-0.7235947762008679,0.5726733410187989,-0.6450759519549323,-0.19269555565579216,-0.8972313499910166,-0.37857850938601106,1.6957260492016009,-0.5421228448158479,-0.1299742651599769,-0.42702192682349377,-0.18761708530223722,-0.5701062950165815,-0.775996756255907,1.0366820949822448,0.8021629626420083,1.5227429961909675,1.1582762676649552,-0.6296036383536715,-0.6705952943213502,-0.46942787936429403,-0.6255794561561566,2.2607628271668947,-0.23700806346634276,-0.04976516187154252,0.20586033071240079,-0.7830104494345258
SIDM00350,-0.7880099488527086,-0.628223685033197,-0.7318063208504002,0.8970045790352381,-0.33027377440425537,-0.5856784014885973,0.22346834462539475,0.09246158642411244,-0.47828123603104294,0.07942611952157805,-0.29147487819962764,0.8192090591081765,-0.5877936690557386,2.427817984871384,0.9097907940034285,1.2462033351241855,0.14882489497520265,-0.5648305910985433,0.8744249724440775,-0.6012117602093313,0.7424700039299701,-0.16008190288792315,-0.36461123263572504,1.2637525903294684,-0.44791196278934803,1.1759907426472076,1.449624855682866,0.026232600400055834,-0.6971213003417267,0.29695685138991706,-0.7138277981982413,-0.8109881344487159,0.7767566682074314,-0.6274260459766469,1.1229945445754783,1.0588390091585163,-0.2475012184628878,-0.42711810550949825,0.40872202887908027,-0.7142181608132582,1.8058235172279296,-0.8113147557959511,-0.12196655267101791,1.9151868140255697,-0.5633047433053744
SIDM01163,-0.8887310760218747,-0.6439138798516686,-0.7487722037321749,0.6303891132812371,-0.7476677622798216,-0.18428543790745489,0.11560566471030471,0.2721290932658477,-0.6742570603065468,-0.19070953114641984,-0.24329423627440333,0.7441802015252027,-0.5981113605160887,2.2434860320961856,0.8837793725481647,0.9912203587970548,0.2738607471600243,-0.5196163961637416,1.6445089378340132,-0.7133282278129671,0.4685564876775082,-0.016155705246700222,-0.09455178860968103,0.779581484838335,-0.3752866491630616,1.6892225611303446,-0.0734030895469334,0.014022179413398039,-0.5867380073912413,0.6562746034299534,-0.36406200967193025,-0.7914204739272164,0.793110527495663,-0.6039044404219065,1.2154664586819717,0.9472713336881701,-0.009785043329024717,-0.5995646041544426,-0.1130646092364568,-0.6022024298774195,2.2603035999835708,-0.7066222154822992,-0.13901061831385897,0.5781974873607083,-0.7457290482919585
SIDM00375,0.6753335917360604,-0.7340011745338155,-0.7688035411742333,0.5749940738727206,-0.5657417249601674,-0.2659972387390901,0.2616855275709164,1.3047064882276853,-0.6044511007762682,0.16301913686847658,-0.4176847298815848,0.9888456167868841,-0.6961809637678303,2.1987628965332164,0.8869397213608956,0.9442035517984634,0.07462534943843635,-0.4079108737101407,0.8545075015592446,-0.7951744682497737,0.5585915462487427,-0.20581994935360334,-0.19334783477486678,1.4172915507140549,-0.509751791866439,1.091615740417136,0.7605693883814763,-0.06275020966052132,-0.6691578958881473,0.4429470379133055,-0.5069450737505548,-0.838224258470259,1.1983667591012648,0.34084100152581565,1.4928793470871609,1.0354227707350556,0.17594322135840976,-0.4609851940977469,0.9442745687546734,-0.7391748759804838,2.0681351777917034,-0.6047210961168628,0.21533738256518356,1.564534994168184,-0.7352749863044895
SIDM00600,-0.8312016921790207,-0.5813490195537299,-0.7188957631702739,0.6800941080595837,-0.7072093210354072,0.20717924099931978,0.16115328743964014,-0.1555054320223379,-0.7031636396702389,0.6367939990219663,-0.08247340066597678,0.858998846526199,-0.5899467073733811,2.4902518397014033,1.1865555624060684,0.72329766382234,0.3082317608689258,-0.3204157973359623,1.765473524975544,-0.6860637190948464,0.24867532363837128,-0.3190388494259578,-0.3529173537004224,1.3758935370150993,-0.44213250054375197,1.2214005893311537,-0.6090824545386309,0.442618704181508,-0.5273414177354514,0.2857133851094664,-0.36490194988978636,-0.7622790028557471,1.2675728444192564,0.4791817442961406,1.745754472037625,1.14385701933224,-0.6779545482682163,-0.7896411075502886,-0.5659104965495473,-0.6462864486624584,1.675451863928715,-0.7617088771710461,0.5996280196374948,0.4756694676173696,-0.7987601011694719
SIDM00367,-0.8400127819861584,-0.4734988757983076,-0.7816309894635539,-0.44053781809113807,-0.6308445303279052,-0.1470699187216206,0.595026245233058,-0.0314018647060206,-0.5826010264340001,-0.023241403247929296,-0.28293569899316834,0.6907537325074667,-0.5938056036928986,2.302866054611659,0.97975525269434,0.9226314898432065,-0.2107919891307722,-0.5289291980983104,1.5773144579259213,-0.6509168483109888,0.5950085191396569,-0.4986634383565251,-0.10384149325092054,1.2406276754583907,-0.34628424444090544,1.825347420062209,0.577430417871799,0.17017049148460722,-0.7902797068762634,-0.22723083587647755,-0.5172897697110872,-0.7396418037539326,1.389670626786154,0.23566908530080447,1.0238381209574132,0.8145926624966657,-0.4461343785418181,-0.656238806819075,-0.5828344334244819,-0.5738835702248183,2.3592108251787804,-0.4284712801329991,0.28552761696526696,1.3514145742768886,-0.6800154461445473
SIDM00632,-0.7420264650034353,-0.6449485436940326,-0.4886427136675738,0.6045652838094759,-0.726206934976273,-0.49033104164287583,0.5502669092357384,-0.15493894428382227,-0.5199237088049452,0.18133928476058528,-0.42719388301717076,0.8156475131476231,-0.5524180584101994,2.451556902031027,0.8462258593972962,1.128527961005997,-0.03679392830475613,-0.4689241039139214,1.5747290660998248,0.9226277898099002,0.3435587917906653,0.4598734047552188,-0.2696211439027146,-0.7831521193652482,-0.43538474446345166,1.3392564505988105,-0.5441391056019739,-0.14613873827240217,-0.7396771678637696,0.004536061015304391,-0.13783828652899946,-0.6733216560197809,1.1597672317324177,-0.5835046013125389,1.2970781356247092,1.2600689947041932,-0.1570186007231299,-0.8160266914558195,0.5037560863583087,-0.6794700203366034,1.831199647497738,-0.5610373501442095,-0.3471695121617105,2.8603780345624457,0.8744399034077034
SIDM00550,-0.880483317214609,-0.5241367200010947,-0.7417258813777278,0.30590257712068986,-0.4994336211931268,-0.4655454237718329,0.35283744155992547,0.5956974411124715,-0.5587828342988854,-0.19061108143369668,-0.48122394348946634,0.7952075569282696,-0.7022250206851175,2.2661198423544078,1.0728654489400737,0.9216960947262365,0.18714936474233815,-0.7107060196637975,1.0276815446009568,-0.6131935657262478,0.5294188777043073,-0.10783013620627986,-0.08030714879208183,1.1640280133850347,-0.4189345709905436,1.3200825654826018,0.9015717991324756,0.2839393277018987,-0.540598273976125,-0.28699024849158367,-0.5921867404524618,-0.8428333346961195,1.295834107788328,-0.4349356211771813,1.3228157546622432,1.3951692128759523,-0.010092368131886686,-0.01185463273143683,0.8828705271864857,-0.7727027815775747,2.2264326710063806,-0.507792283472978,-0.013790289559412945,1.0603672390633871,-0.7553551226326842
SIDM00230,-0.742838449330476,-0.6085304239876373,-0.7973987956255891,-0.4144350169262386,-0.5446115484098127,-0.49129486397065614,0.3859685778888948,-0.08931284432830257,-0.5474979052519712,0.15903713475077938,-0.5989803666690293,0.5413974436578736,-0.6500200653143107,2.265756936377248,1.3220521492622777,0.838653272655522,-0.014997849684218514,-0.7172452071021046,1.4377770426682013,-0.777304582597174,0.6708993485549767,-0.29494658448889927,-0.15604720551794096,0.7779294416465927,-0.5742631110653329,1.6165627682859982,0.8160634685325264,0.048932774688128684,-0.7708818392533816,-0.32875426419219184,-0.7330249728880246,-0.8154607166932449,1.6543260109617506,1.390352424489774,1.266455773111974,1.1357636592462523,0.9008012659005012,-0.4166568105119368,-0.7354271504170348,-0.6004112245754086,1.9525261203043105,-0.22862842232444675,0.09437082262049352,0.33145050555103506,0.6352007921750071
SIDM01206,-0.8669992287980451,-0.5772435082197529,-0.7258374760415056,-0.5541503777970467,-0.6356987396404603,-0.8275393699647421,0.23622108449792217,-0.1926005260729966,-0.6221175646760007,-0.27767242624205946,-0.22905653836607487,0.5230277109688758,-0.676975631535494,2.2753631965150487,1.1500457630638707,1.1728701080858903,-0.19010203726833494,-0.465636223492065,1.6260418314328255,-0.4462018016198427,0.43847897926326446,-0.5581690888990526,-0.3438037555115592,1.4435629386179338,-0.37567706989903443,1.6790054772877239,-0.06032767710108363,0.12995080110950175,-0.42190286762590395,-0.31921352924785473,-0.6042939984407858,-0.7561060690580488,1.103988485075565,1.4829523603372847,0.8541648298976331,1.0555008048760313,-0.1901521499312663,-0.5116435923596262,-0.7389031535208619,-0.6626076564341431,1.6172342337677228,-0.3073859650141481,0.3325332113003471,-0.38952460177134834,0.9308519672463652
SIDM00127,-0.7827469519754107,-0.6699909126058545,-0.793737447946868,1.0482162090488318,-0.5590137908495232,-0.39978070721604203,0.6783273072706256,0.3745070558990364,-0.5506138792101976,0.05207875344665223,-0.6657182699766785,1.0556965195570596,-0.5340392455968467,2.3476617243720184,1.0286840753184285,0.6685908653236227,0.2231245824952266,-0.462428270019695,1.1417474116175397,-0.6767174204260371,0.568001800019949,0.2578270645695121,-0.35001032039831387,1.5688497064446183,-0.3139962884225358,1.9971843184839142,0.978426390800867,-0.13968977899379598,-0.6808255842069441,0.7737811868104304,-0.6243240076315767,-0.8265885817950333,1.4902035683636663,-0.4372619098063557,1.343460109656866,1.0671182055022659,-0.547575210399091,-0.6002132523955787,-0.5246060867729689,-0.6241499299322336,2.2650206238735353,-0.4850840988980699,0.11183649096748988,2.3529210200767503,-0.7932534897327463
SIDM01042,-0.7942511793261071,-0.6446224948372486,-0.7187262988275088,-0.28053124035350924,-0.4196385175761901,0.10833737131775081,0.8289170997720281,0.48680621056477197,-0.6872256811740775,0.08175892217588553,-0.2616906977807592,0.6874248805356821,-0.6066087082399534,2.362238603130521,1.0584629751126744,0.6008498126735192,-0.15482449437111923,-0.4399738754778233,1.1957414561071111,-0.5852591837119163,0.26506339452888544,-0.1161382692154552,-0.31536282997504533,1.5700005663523748,-0.4415412526004412,1.2632524588986462,-0.37926097890789595,-0.159097263636371,-0.7800868126002892,-0.12028498958469519,-0.7414589798497525,-0.7744971347586987,1.5037314259682144,-0.4240826473681,1.9739463042467413,0.9815868811683744,-0.288684910644833,-0.27991382592856257,-0.5761578116177786,-0.7116266624617377,2.027874290218276,-0.5070183273881423,-0.2505966774729537,-0.1950887403094281,-0.5984685473101621
SIDM00491,-0.7909084558212488,-0.5807936715915802,-0.7678662435045401,0.4119374507828944,-0.6208074398731379,0.5745104186424935,0.1773030588403266,0.05939574162112335,-0.6718951571550532,0.7277293655007526,-0.5239157321024305,0.7873456939596823,-0.5995809376186578,2.5513964537852982,0.5569218817181476,1.0220871187614913,-0.025085086243011253,-0.5011591769661071,2.0109232639660344,-0.8111084756574601,0.13726896443767936,-0.3938201746939703,-0.474657762583192,1.0139556052576058,-0.47664678077112277,1.728075297457566,-0.5136705169392206,0.1840595454913412,-0.6358377822855791,0.43879157350606407,-0.38364639481160523,-0.8455507798259192,1.225316889299227,0.05647315899829502,1.6427030696937022,1.3652604450508796,-0.7127550748833765,-0.7026780524494903,-0.47053207658191354,-0.7172313865257407,1.6419566403283583,-0.7426626461650105,-0.24554759099531762,0.2847413937939225,-0.7443525207592785
SIDM00488,-0.8645402169539472,-0.6339992610256827,-0.6981901654535504,1.0059541293241752,-0.6287370896695581,-0.1813403880387066,0.21239307158089865,-0.07823778630507856,-0.7755350971422161,-0.15675745036999258,-0.1847853070272883,0.8490109740852994,-0.597496830125723,2.0734995225825354,1.0491319603398472,0.9527850881437063,-0.023619580561230754,-0.5482472805051992,1.4564344360945571,-0.6165820246840076,0.227777175369593,0.6103478491715912,-0.10200067168593634,1.58369585367854,-0.4884576537449984,1.3398493409007515,-0.39243580516354787,-0.17249102943526537,-0.563097716615095,0.753342677855403,-0.68178837030773,-0.7894506225269838,1.1095313090490797,-0.03574039112364252,1.9382705566596268,1.4731130031941964,-0.5822800986025826,-0.4427376027502902,-0.4609482568422854,-0.6551639161198369,1.2144622733313284,-0.886682322755161,0.10672641448469787,2.012621115407417,-0.6344836193797624
SIDM00190,-0.7841834579658666,-0.5788304624345443,-0.6719549456658424,0.07927947638236857,-0.6121096242122348,-0.276536530153245,0.4974332862197357,0.2659960491254823,-0.5741554753009696,-0.1615617918665152,0.05380586135800304,0.6513819718142008,-0.46753646395199044,2.2432227433863714,1.2937353947714099,1.2534570044471813,-0.01114443992474169,-0.1714023004153019,0.8974211749311377,-0.6091416588714285,0.5006348130854563,-0.4744635793970372,-0.2566727037648863,1.258964193441955,-0.35777255252142,1.1930277091744321,-0.34770843411214264,-0.10104890272646698,-0.4861207178649422,-0.06562703427461106,0.5537738100789936,-0.8001772103444436,1.1982364960078882,0.39315117733586735,1.344940882614028,0.8372178716001044,-0.7156930507413719,-0.7387766748116441,-0.4394655251604053,-0.6511431964029232,2.0112630687128785,-0.5702905668808942,0.7140695658501793,-0.10275105379303721,-0.7960848853171586
SIDM00542,-0.8254765675560884,-0.7651422606420315,-0.7586786272028774,-0.07635724874921883,0.17487453836662345,-0.22058417079422565,0.3816234237752118,-0.10433825674050903,-0.6242273404822909,-0.1223361257326566,-0.6190917172656312,0.5022941127907018,-0.6186843133160063,2.0998958029576205,0.8706748876021673,0.6689424850297588,-0.16631079077570812,-0.5150101418770453,1.4891345725562115,-0.5999753264266333,0.4849723701990046,-0.38263556507370644,-0.35004577159655653,1.1586103682531814,-0.3981361426851252,1.6501919007649262,-0.5232537863896141,-0.054143848902812555,-0.31101033485872714,0.04750088600844133,-0.6903440966902008,-0.8132276222508378,1.3181233858018835,0.2689222891339022,1.3467017257349019,0.8356085689493213,-0.6488062683074624,-0.1863175178148183,0.9772359717750702,-0.66945105567974,1.5346098070276468,-0.8303823274834443,0.12158751082814123,1.4468429040079454,-0.8093434759760667
