,POLR2G,POLR2E,POLR2F,POLR1C,POLR2I,POLR2J,POLR3D,POLR1D,POLR3K,POLR3GL,POLR1B,POLR2K,POLR2L,POLR3H,POLR1A,POLR3C,POLR2B,POLR3A,POLR3G,POLR3B,POLR2A,POLR3F,POLR2D,POLR2C
SIDM00929,2.297698268003156,1.2022721749007883,0.4618895011083666,0.37594573280264615,2.8818689302027063,2.118743258811679,0.5393228644894594,0.7875499005446291,0.19502180758332663,1.2788614469400834,0.5083349006733132,2.3696019157105574,2.850785431788607,0.7236886128928505,-0.4064319810576333,1.102896903514408,2.635088249645937,-0.5775859486182787,-0.8594975647933917,0.6403494682100381,-0.3404282538392878,0.6607409603839833,0.1839547752806658,1.5964233818666798
SIDM00732,2.6587087813275474,1.1232174279690452,0.21444330163136568,0.7310903662487331,2.5803974983925717,2.0909902224030184,0.7168383318861458,1.1515857128727192,-0.08647795108244762,1.4157015154999406,1.3293796209757567,2.058250738784793,2.3710440853802464,0.4921945866544891,-0.4079712334840173,1.2448970003458453,2.643011115613741,-0.5999084930470973,-0.6759030946081639,0.8551482775445994,-0.189535837502545,0.5114327724483931,0.37043464610521054,1.3299570449312683
SIDM01047,2.1129889439409792,1.0233727731235127,-0.006963832107822352,1.511690528427435,2.4973299684193657,1.959950019356244,0.7278930383756166,1.8962034813193085,0.18358661682493205,1.333026480999252,1.2438787460257985,2.327568054599705,1.1550427796900777,0.4288685128254027,-0.20126188870982176,1.3370285829819064,2.8267125115357983,-0.5022521796310571,0.03104908185600679,0.519275674523027,-0.5019020109116976,0.7417045187713095,0.6161105437595175,1.1806111699626904
SIDM01229,2.166169669750321,1.0465332062789015,0.054340830337021966,1.091537514712198,2.9175592796365653,1.7253780791512083,1.3856207813660497,2.425627801124004,0.006338264540555227,1.3817938476953606,0.948295391269011,2.058009825006311,0.6285643579942009,-0.12327251776540757,-0.5843558175153419,1.376557894320715,2.7218342800259805,-0.2587473102478827,-0.8064023820999887,0.7559213166979888,-0.5131570149338144,0.7374546199957072,0.22771280011201997,1.425752122006017
SIDM00540,2.2279852274019385,1.0661893094971002,0.14339093663879068,0.6079956489588114,2.2374677627038073,2.0912525691122865,0.2737974509793743,1.576303711622628,-0.027362025133739244,1.3649349264334132,0.29021528972258376,2.2432128312993695,1.8315947254808793,0.14419825268054984,-0.5106110354757672,1.0545957655704037,2.3538155172585444,-0.47390377986569837,-0.9356071146824828,0.398548127348063,-0.24956512095269925,0.6414279063214824,-0.17928893231607174,1.1653126862543106
SIDM00264,2.111895966005735,1.0582667216055186,0.06541407067627965,0.608232187297079,2.5039984266346544,2.2746935737579537,0.5931193776020756,1.4748486717394937,-0.046454864726562295,1.8454643980510776,1.0494014020387263,2.015589387474636,1.7981165968594832,0.07816594709651035,-0.44426534865589307,1.853437501222988,2.751968200172544,-0.6150694560654622,-0.7433265671622225,0.6720360454281462,-0.6035011519248941,0.6509081520729517,0.30203315865845265,1.1720791316912769
SIDM00842,1.991947200650636,1.0547304284466843,0.026185875076858538,0.7072720286185319,2.53140114692963,1.8440658978909898,1.0550571589942168,2.105424997222139,0.6763937851252975,1.8078216918253258,1.3066750164452914,1.9563883026450737,1.486428036591232,-0.08130056118331998,-0.5476033565323459,1.2793036874458052,2.64143903956774,-0.5223268308621463,-0.6438408880072215,0.7734331509452962,-0.43052821726366697,0.5977051529648644,0.9245917334408588,1.3416799792577707
SIDM00923,2.540192947764614,1.5386580275378874,0.220725242847137,1.0258841934351306,2.8329925692468905,2.294099305544266,0.08061981669786701,1.0567443545891693,-0.024500717809505825,0.7132914942891281,0.8629059564951972,2.4197986443004083,2.517594828632254,0.8754807296381734,-0.1664041530669148,1.233876773493117,2.37737787669784,-0.5396603179203123,-0.7388566774613305,0.9913078601226843,-0.3378899624794491,0.739799439402589,0.4095913454413609,1.497309195563515
SIDM00120,2.279584567776478,1.4906967213601714,0.11799466936658994,0.8375184410922197,2.7104148070974916,2.21357550511622,0.23136808358067415,0.9492198172623707,0.18279411137015805,1.3251859229198093,0.7910459163390682,2.006679894347424,2.593364351156077,0.6497437219014871,-0.28597113657476586,1.5409866563257715,2.4901838199343675,-0.4719203474460778,0.05337090332396531,0.8935350896293552,-0.34156860069718586,0.32515912274359615,0.39340135201405396,1.3609615620749893
SIDM00900,2.2700072812686813,1.3214301336768375,0.1977871997601772,0.6357554914339543,2.561037286203312,2.8347727923546437,0.9446077187131674,1.4829738302572626,0.4236116006858059,1.2722260126353735,0.9531186942278095,2.634968269404798,1.7943003324604614,0.30957633377108207,-0.6671743799622588,1.0411798810611625,2.9159278201592556,-0.5163705819960359,-0.6028566988187031,0.9147839557002841,-0.5945182441816176,0.44121612644073865,0.2646882365848912,1.3219882923223345
SIDM00962,2.0751128278071502,1.3305856287437847,0.055736148995111125,1.0036969086387026,2.552510013608485,2.0531135172930703,0.10413713715982209,1.907125454428333,0.6867439368335624,1.2210843094475996,1.3577272668348954,2.6172633591839523,1.5700155602940171,0.32606531458978366,-0.32301942226287383,1.2049114154775729,2.8217657695696072,-0.5075625501251342,0.20088643856852867,0.4912516273573963,-0.16774546789770184,0.3945205597929775,0.5626878380571427,1.3723383986033413
SIDM00889,2.3093437136074706,1.8999373392263224,0.6208515187237997,1.4556706610570591,2.843307517349062,2.302547034793307,0.3588253917674021,1.5513727535116,0.6115114326743839,0.8226018640869963,1.3836878960331667,2.09214485840396,2.3551121102125236,0.9879827581693896,-0.2543567122030265,1.0018271910053207,3.0185423966819167,-0.3709970163562553,0.3442461710273989,0.9409260042269162,-0.03570184168519806,0.7763594607061787,0.7242389591227112,1.4559845027113745
SIDM00864,2.1709848379443457,0.7292984647546507,0.15870759160779496,0.9646399585391661,2.6036259290043318,2.1078135708373393,0.08107731364507284,1.2376503645886507,-0.020627031264979032,0.8354317288056026,0.9715552246356131,2.6073517886848045,1.8198778310783585,0.07919351655101904,-0.28851258454319284,0.4885753709440132,2.786474667113587,-0.6189204813798876,-0.7559340547515389,1.2423738000684774,-0.2144219762611489,0.5613584056282639,0.07552321169994339,1.2355400252594126
SIDM00233,1.442685529504672,1.2437040502371832,0.07271542000052723,0.8474589701435427,2.3016907383713407,2.5374683353542298,0.4135654514007934,1.4515825020749187,0.3868404754707042,1.7373548646388735,1.4136361309267307,2.277722852686564,1.56679189196949,0.3201025213933129,-0.27967531325100164,1.0924435248489106,2.616223221244393,-0.580199249526635,0.17932104607129254,0.605071835921042,-0.37800335370238464,0.6175621821319588,0.7081501222191733,1.0430289039859224
SIDM01233,2.102095665156533,1.1205975672275337,0.01864456785857281,0.39463760611250576,2.4583153590655518,2.084474205567255,-0.08699879079423431,1.2839860374103609,0.06626020482974401,0.9131037115465683,0.4793769489431563,2.0738889333009456,1.7411482492416268,0.031725086395140656,-0.5178405855031546,1.0876970535276764,2.5527913968472635,-0.554090310628483,-0.8899748727380439,0.8566280551699901,-0.5735826665544529,0.47498008005895964,0.2278266949799725,1.6182144825109266
SIDM00964,2.3694419215110054,1.2912392430503656,-0.07830507905197343,0.7341501342175456,2.519499889738022,1.9853589359597743,0.018130836716751465,0.9860206601436453,-0.055795673699472276,0.8476565835423714,0.4691649867977935,2.138622062352305,2.0831847639021066,0.011808363713614142,-0.6330551411360299,1.0643440209340498,2.2532933802552932,-0.5839553224543239,-0.8867457045093612,1.1010565099019325,-0.1991193693526491,0.6493516620377254,0.21385863404270813,1.3327295098566998
SIDM00196,2.283233769554911,1.490934780060317,0.3739534084863323,0.8393521252957395,2.704913915347346,2.562660981306191,0.741045917661982,1.3412259934454676,0.19387035057407784,1.3431907483054595,0.6859240375257778,2.1672289098219912,1.8731176766483004,0.7284896438548002,-0.4079731183631041,1.2962589608781219,2.983240796287706,-0.3856630830218114,-0.7294490901606897,1.021146138693799,-0.31662457281994877,0.8947093190988348,0.3368141741396485,1.3021088246733905
SIDM00287,2.37757285629837,1.3173274678705271,0.1487180473001534,0.68417757005464,2.7512792992346857,2.72856898610008,0.602513461241063,1.9540913010738516,0.3460811061027237,1.7393006019211976,0.7308388347661555,2.2029238763814445,1.8669112544695694,0.19140365789146557,-0.672680460641595,1.346294062783662,2.5993829281917185,-0.5171499244684513,-0.5534584684110266,1.112433337990788,-0.379312214081442,0.5588263106174298,0.5197964136135457,1.3672487730449334
SIDM00501,2.3537450999955567,1.4114240132629285,0.22823592195866801,0.9942049831339358,2.678063180067454,2.440858106383228,0.4134852942790612,1.5451382908447373,0.3953909850050687,0.6510563585233887,0.8260037939134028,2.0083890285670383,2.2134627438451444,0.3911580071027813,-0.37337925304419955,1.2042098580312406,2.520295927472163,-0.5416117668552661,-0.550455092800731,1.107170095299593,-0.07585644725363429,0.5164456097110567,0.46752988647209826,1.3285269346209643
SIDM01237,1.9439767267772592,1.325010956271616,0.0690310420735267,0.9876065027372338,2.3577005030523015,1.7631768685944327,0.8479819288259415,1.597334213920087,-0.19175331965253425,1.0831518876474866,0.7900274916251321,1.8252577508036234,1.4120548263109547,0.14991421789844964,-0.28496794329137515,0.7570207781324163,2.6106146046185557,-0.16065436440481512,-1.0384089580782083,0.7635006651406694,-0.3757776466072375,0.5130079047227343,0.7936120268677032,1.4787030123188276
SIDM01228,2.5378021633521337,1.2393526530105397,0.36279362198187814,0.392541805505012,2.7458033368094856,2.3846303718415798,0.646954142203796,1.0798155711354378,0.5064646219893452,1.5339666462251453,0.9258621420418327,2.5423149006746537,2.124775184566241,0.5112338950294012,-0.612737551490759,1.046231573665708,2.8044902432404792,-0.5378368911643557,-0.12078435275492236,1.3462170266392526,-0.509101433647249,0.349167211793091,0.5139879368071482,1.1359852359547713
SIDM00935,1.7642508571980873,0.8899478345687034,-0.06222549699580262,0.5047778248704553,2.400333887979123,1.7562647299666616,-0.17036452556304346,1.1102496762769833,-0.13867043524948008,0.9029841282715283,0.18759038731630986,2.225064029398039,2.0049167801545806,-0.08174012346526512,-0.6542157683973502,0.9362645231710468,2.6942194259422627,-0.7157271321883584,-1.0413068730085264,0.9854213061076329,-0.33439341026807434,0.13572963445465897,0.02669049836496132,1.2549771524239803
SIDM00954,2.0780620618599572,1.1550898703647041,0.4038170322937546,1.149058771117683,2.6186553665621113,2.445843171691586,0.5806992998678719,1.8092800362983463,0.2804280655195456,1.0464239456279931,1.2454216802402682,2.23355299718249,1.9776124389268661,0.4770711430842687,-0.6005679052780929,1.8125574507345987,2.7989624472658785,-0.5188011773612893,-0.3374106687941383,0.5396785858642045,-0.6367952277269333,0.6428057378606663,0.6758597255550249,1.0437675778947664
SIDM00951,2.269175510950954,1.196410253787135,0.18376485104866386,0.8786860211368497,2.3962404796347556,2.35878252058522,0.6886262605219213,1.9081362245502083,0.3153774599382554,1.718046427481835,0.6894161188380089,2.051780505761699,1.9145088917512965,0.39499919940342193,-0.4058663974327813,0.9769997616529873,2.969750406680923,-0.5763373981934415,-0.6407276444447862,1.1368732611088734,0.14854123692570048,0.4980755859056993,0.5008666399632168,1.405082441287123
SIDM00948,2.2464034384522233,1.0597009865339544,-0.01796239663493337,0.7646138971492794,2.233960039631043,2.3291485648269137,0.7108625211424873,1.7949998529750357,0.6972250035753141,1.2213869573690692,0.9806004058134727,2.2862607392923104,0.9090373458971143,0.15609804322574314,-0.7824234068080669,1.8369555005006062,2.638902335436622,-0.4312205901378247,0.02011358173431496,1.2118641177464775,-0.01442086704828725,0.7066588258324643,1.062033207331609,1.3521560047867065
SIDM00203,2.401041120038347,1.1733038683466313,0.5247530083998334,1.0250711554012966,2.6077678840780267,2.3563649389008687,0.6472541936466921,1.3147870966726731,0.3859560373150596,1.4744464302645335,1.0947626419278549,2.2243990639507074,2.0759065657544133,1.0196770887193658,-0.21059099834003459,1.1784586592757276,2.891108886500567,-0.5890140554135032,-0.9327500360436384,1.059726719377457,-0.3175295655761804,0.6878649625861822,0.4486164726323185,1.442091932448645
SIDM00896,2.4035848382794662,1.1650125970439718,0.18672166956942207,0.8548659210410826,2.42920751701686,2.4157152262464443,0.5367172090917004,1.9195500943130417,0.30186871137113214,1.542642123877993,1.0560730227921113,2.885680550423862,1.9910658701979358,0.46155764677570194,-0.45383854643485905,1.2267977713492506,2.900844408854692,-0.32377986075444865,-0.1864026863350109,1.097524806064092,0.1943881450560508,0.6089473668214702,0.603044485038538,1.3961490111223978
SIDM00285,2.0064713929187232,1.1401655108245914,0.5013875139600342,0.7768266314193097,2.9183883844410254,2.4288529673317254,1.1220556056648612,1.788254273739966,0.33708861052992006,0.9189364730725781,0.9013373445916815,1.9617892900376468,1.3044422865389629,0.8504707457555469,-0.2719316076767534,0.7790293972401644,2.913710816532998,-0.46892007241075906,-0.7832458208695364,0.6846562416081481,-0.46211120891531154,0.3319235789435773,0.39806186264908644,1.3566582611755187
SIDM00930,2.04596328478176,1.0993073081279923,0.18563208660904174,0.7431190744503288,2.47295762246444,1.9594450274989827,0.3836549399389702,1.2669613090730658,0.20976575146072188,1.4830074660732753,0.8760293526314143,2.317316318381944,2.2443758317822238,0.48435838562436745,0.14414639594072726,1.621472425129212,2.768286091447307,-0.25555701366069583,0.4112640661090563,0.9219432470006871,-0.33840196684624774,0.6181717945756167,0.5508066935324948,1.3146550395536685
SIDM00205,2.1835888056104666,1.2875836103969691,0.0489726020495934,0.913631947638058,2.678799160337276,2.203760516496482,1.552783544862502,2.114223065976643,0.26487548689971024,1.4397180023718963,0.9843733029907937,2.2828916671687094,1.2635328267349573,0.5200573897875544,-0.6371969012573225,1.028219171049156,2.9212415778032854,-0.47684109420709214,-0.5349787308522582,0.6194615456381743,-0.39846481695335606,0.9832009079128519,0.18043349966298464,1.76472569282783
SIDM00535,2.1233296150768113,1.0036341110877336,0.032219821166074,0.6103371474737219,2.5246040389649855,1.9830327261770162,0.24502642476989775,1.6527943333199366,-0.08193202482468366,1.9161393935684048,0.6816488413980295,1.6264363285044259,1.389854564725904,0.3213962011948849,0.06792451127635823,1.50278447923034,2.763341733413255,-0.5684390806316408,-0.8679359750006097,0.79545681583686,-0.3911050024550766,0.28932494217959187,0.07712239532540491,1.2672674476623795
SIDM01175,2.4189399553173674,1.2028925497592111,0.3522903636811338,0.7248072637052869,2.8649463141659184,2.409560183734864,0.4440425668501075,1.1619706930863152,0.27373898658697227,1.2911678005498024,0.3324368833667134,2.050927651390487,2.615581690799961,0.6720898396204316,-0.6340563465933319,1.2591139912025526,2.764562442905709,-0.3095285158382882,-0.4333022743553191,0.6476282503844101,-0.4753995251807708,0.8708491756671137,0.08312653452771473,1.2779537656702717
SIDM00832,2.401455660839209,1.3064521054842908,0.25811093079216946,1.1371785725848191,3.122000262179839,2.573094942733379,-0.09575380838340482,1.9743028648145624,0.14486156188190794,0.973755652077792,0.9637128314590994,1.8004448777190034,2.0803666322425274,0.4498734748959176,-0.1424775803474733,1.3061981503370994,2.6678243962042396,-0.6932157458926762,-0.9374527825936205,0.8147681539138439,-0.45717279076019235,0.43038088330437174,0.4371513149520091,1.0064411663403379
SIDM00528,2.547831611973367,1.282229128995109,0.3122017321403288,1.045652456471947,2.8673035459501452,1.9335772699988523,-0.3245606957725039,1.4701457050628375,0.462316894619081,0.46502818535423185,0.3995197024769053,2.3921261327974475,2.044973698849652,0.3808392463707199,-0.4734161823556538,0.7637218332679566,2.7620404012853292,-0.6147357285196231,-1.0331398389205753,0.8658670699607459,-0.4772061442871162,0.21126939774381723,0.22166202856160266,1.6246711264223537
SIDM00371,1.9414694458283308,1.0326882719208281,0.061148142187265046,0.5659476965452575,2.36106473921826,1.904002109695526,-0.1454438355405325,1.1860522617298315,-0.17549296851480928,1.464219455289606,0.6955471452387177,2.1020727563134844,1.8127355625132695,0.260543203594861,-0.5212273804771866,0.7983045976781722,2.7253748205452513,-0.5729933816033734,-0.9331705525855084,0.5612800630741495,-0.48273144316091876,-0.03381467124355489,-0.010245104977414267,1.3052142534490163
SIDM00688,2.198683464427896,1.3561312033894788,0.312051422277527,1.2246016052443016,2.6388594948845205,2.4057674887410303,0.9103468578429144,1.54168745626872,0.7361658318204306,1.575107159685825,1.2709590152056889,2.3670003784028184,1.7581605930936648,0.9847483718286322,-0.4358148699480366,1.1555584030405688,3.0981451338103136,-0.3902299527789051,0.41265198484825255,1.2078078840165087,-0.18700013437951757,0.5562750146745666,0.542702760739178,1.5019540262926738
SIDM00583,2.063361818867722,1.191476620393424,0.1552475142373792,0.8411567431586353,2.9469458196642733,2.325043158002069,-0.11665990297939857,1.1348100196441246,0.46466172709923326,1.2230378665306274,0.8895864617510396,1.9770879261470362,2.7097224836917144,0.9669746764562355,-0.18887441435629213,1.1081781004737212,2.733141083435752,-0.2723759087791895,0.3317370758599164,0.9148480145156012,-0.386196320272946,0.6260871058818276,0.7376791252620831,1.3215834711277685
SIDM00188,1.7583738831783549,1.1886930680283336,-0.014611771988823408,0.8882490457604372,2.5093699307016943,2.146046821196004,-0.12374999465116965,1.427095707068834,0.27794270868893967,0.7758859067366737,0.5310943498359506,2.231213070893358,2.0117664216849547,0.44116792608557465,-0.525289789162644,1.133071138419576,2.5653732720008775,-0.5776981645189186,-1.0269942395895595,0.6486946991352727,-0.4078692570006105,0.4795632199024543,0.2986053585792892,1.1275768639770345
SIDM00096,2.067500432750855,0.9369654362461071,0.27842473335262774,1.1565406830573683,2.8563695926824,2.1532347814281945,0.009725604443367149,1.594992920609126,0.28635839214591496,1.41450777487646,1.137103215822158,1.589399336030372,2.024592461978548,0.6516465910166415,-0.3595513977418493,1.1168299706878173,2.8201876892989994,-0.3249539851773301,-0.12561976604282757,0.9037257266123165,0.38579207867884174,0.6028232946369737,0.6339042129979499,1.1978860841947268
SIDM00379,2.348237141291328,1.2152965051379503,0.25501167524494556,0.8676046777917017,2.7492509214421155,2.6326547290317373,0.2420651496691904,1.2018854414934832,0.06383172000203927,1.025973129450047,0.9563466182228909,2.0881706990492908,2.367592283599233,0.49336983845294885,-0.2771780944563086,1.2690324274892577,2.6418252622670573,-0.4418785647189946,-0.6012938081329587,0.6431656171698839,-0.49186347965224203,0.19439894872314292,1.010981410771931,1.606298330632906
SIDM00381,2.4510572009008103,0.5668919062332611,0.24452141082375056,0.30993734486528624,2.5402121392223145,2.2089976188885236,0.11816664344684376,1.2112521115193928,0.2978387919989373,0.8679717969358254,0.6379275734939784,2.2325750863992844,2.4058080226928618,0.17871769840812865,-0.6751532693797307,0.8449458028713085,2.7111849508381862,-0.5887409076177503,-0.9945799948903414,0.9382716433835775,-0.49861718920550285,0.3880415278730591,0.09327705162165618,1.411241111591696
SIDM00606,2.452457569009697,1.051244719689635,0.09628017618545688,0.8191403868510109,2.4877285714314077,2.54240833660493,0.22797706004156457,1.5764712849556424,0.4408221363835833,1.1985235843725208,0.8886444474642607,2.155581845039639,2.055844638423077,0.4347061093564925,-0.5282626403845364,0.8468107955308367,2.642241986905728,-0.4608687776276041,-0.5700263529125278,1.1617386165181212,-0.3504165893947434,0.4595036694920944,0.23935322879285986,1.3267290405761425
SIDM00541,2.0164543644119863,1.0144323365927552,0.016361334437712153,1.0598473021941335,2.8522661766814066,2.478847893290663,-0.17217326823880222,2.083542749581141,0.20616813397929595,0.9509936719025116,0.8799151156473298,1.8089752947191136,1.7203169675480747,-0.025288980381710673,-0.590121372548843,1.121929516617495,2.5133661467852724,-0.5736795288723218,-0.9048071212818908,0.847007981178142,-0.5247849060972511,-0.23033113819291418,0.4873577167724605,1.2833211344574444
SIDM00808,2.471238965638738,0.9984437726860012,0.03160438931308526,0.7761395517205923,2.642864259650498,2.2001705337603643,0.4077404225854218,1.6809436378314602,0.1918563101733335,1.5525907645191548,0.6689192136741067,2.3900588152236013,1.6073393995541787,0.04404219890700667,-0.5269649887580569,1.1729522634994047,2.8214932196975036,-0.5244760181506015,-0.42622991891518397,0.8071396972592294,-0.48349177882543753,0.18187726069824442,0.5257456451528227,1.2670922340657351
SIDM00377,2.4413963157986633,1.3048786944358761,0.09152115353632059,0.7589544747546301,2.7882494992335487,2.28879605182896,0.2659697724511834,1.0184174662748797,0.06168132038192115,1.3377130022173842,0.32439816769880936,2.181724329320988,2.450783437390136,0.7276656593837811,-0.6321651911617356,1.1199935311942417,2.6048309756964647,-0.45266146967705473,-0.5561112102482798,1.292183189270502,-0.3504240054103332,0.9491200205680955,0.39677513363902966,1.5000946862815845
SIDM00289,2.231611501136121,0.8234689072425386,-0.0960618873930892,0.5030010252526822,2.3468789922842004,1.8856859475073762,-0.31308559360310406,1.4779910841989705,0.3944324023135869,1.260659166408575,0.9446581003856283,2.0758960010300034,1.0407301304718974,0.013031560915373594,-0.6682598918459784,1.7460300665060084,2.8871123496720736,-0.46379780881598665,-0.8787605520896478,0.9644941959622458,-0.5282486643662667,0.37291658125746885,0.2399998325326681,1.3672427116390544
SIDM00064,2.5949262332503005,1.330432186637344,0.09879900150314595,0.9975820000167417,3.049412572148731,1.8783238852823503,0.11598419311548723,0.7450172678121112,0.2888062661355088,1.2442080181692499,0.597418721268282,2.1630924654058457,2.3970180592346533,0.7027278292981861,-0.3509385362008098,1.3114502092285167,2.8785020111844823,-0.5265340484670424,-0.5346904285817482,0.7422638346977243,-0.2987440172049358,0.6723496296497171,0.35117346306090497,1.5845546021861552
SIDM01097,1.9161002691146551,1.2820892386976186,0.40447166773601784,1.1707228272845742,3.0128387538811503,2.5214682040118905,0.8001575279038509,1.242795850964964,0.24058351537787293,1.2777711028396461,0.8298896887162802,2.355259865411595,1.3172654518498104,0.6447052354387701,-0.522389206476385,1.7914261056796916,3.067212611421748,-0.45242891122037493,-0.4964009326945172,1.0219793440759681,-0.37277246766388156,0.6606062180512845,0.723723359366001,0.9901039615053778
SIDM00350,2.5994209249222378,1.0832382418086313,-0.01997005814009005,1.0356253069040446,2.226982770985538,2.0270936664726427,0.1827895770277966,1.2779304184344695,0.3093260590154131,1.1210824950850231,1.1100243669465286,1.9449834346169868,2.2186783650348936,0.139675038686258,-0.3578899066959669,1.0711067951873534,2.6758001737013113,-0.4486782110005521,-0.723105181209569,1.2632543233415223,-0.15951612888107378,-0.059108349301479075,0.4693948914613558,0.9612105359849973
SIDM01163,2.0285719144535177,1.250629057017796,-0.1633442026822179,1.0293903502000221,2.7177904143595804,2.200100577107918,-0.1129166888797917,1.4570437990409204,0.1708000346034239,1.2681491870916535,0.6167569446074469,1.8146477229288298,1.678530734239395,0.01660131038802024,-0.5468300876030094,1.3975644601444155,2.5283695434432643,-0.46554580153298,-0.6480999885039224,0.3110175931016444,-0.1954269623006424,0.4964272305658654,0.2792687097974549,1.2213480853975434
SIDM00375,1.9248819021824686,0.5558413825182168,0.011369631131741722,0.7187777714890728,2.7404277484800796,1.7788804400200138,-0.30079822210752266,1.500653601606423,-0.17243190824094135,0.8308011888407665,0.6645211629604435,1.9809149819134708,1.6070752368461123,0.049657223603695635,-0.4280348955416882,0.8466275867484395,2.9867806244570447,-0.4952143082781954,-0.6686186868706055,0.7489808145572213,0.22574584909890555,0.09248235380972421,0.36671713210308526,1.2470056237839768
SIDM00600,2.1574864254928707,0.8096330402351187,0.08160188309819162,0.985162642010637,2.446896311770062,2.021734819749457,0.7174189430268848,1.8389440890323172,-0.012167793462091042,1.1295584878238598,1.421054929506582,1.8573196188943828,1.6854569598537616,0.18942552114670153,-0.492468593231869,1.5849672667221089,2.969371337681611,-0.31826787341802665,-0.6225837946228825,1.0235388989734333,-0.525144144018968,0.3081984265909641,0.5669349931736183,1.2962314887978243
SIDM00367,2.3319501853994926,1.2870902184325395,0.24660403977341286,1.053388663850671,2.694174975680253,2.114011332530443,0.46285967467079286,1.5911295292692835,0.31152078422214236,1.5852245988331595,0.9308518040275432,2.226270206704154,2.1129840197853986,0.21149991763708922,-0.534801413786056,1.2079982285075748,2.891270519233798,-0.2585115416301095,-0.6423970186162475,1.304153176789889,0.32441998167192865,0.6102234929321885,0.44824702067768346,1.3251136149426965
SIDM00632,2.2780277248668033,0.9508224203633229,0.003114669035259212,0.9199474158024992,2.6801171807341446,2.2306888263724036,1.1668716403427606,1.7339898652276045,0.6255391933037358,1.039979728813439,1.0114830038898264,2.243767882465849,0.9103281972989209,-0.13489292095046337,-0.5262067049753455,1.4555469788410123,2.7829312500752774,-0.490717749379117,-0.42202534104165573,0.45081536202165845,-0.5570999422672424,0.2208876383234183,0.5828208413333107,1.2526247463846776
SIDM00550,2.2414909030523322,1.0662732053388662,-0.0173648585914019,0.693384949930079,2.541878345065615,1.9231669508915032,-0.272792949421676,1.8259374130664434,0.35028850942724077,1.2582509088583216,0.9190846359211379,2.571305148546205,1.2485807100356896,0.14882982133753075,-0.6391476775809215,0.9361847131967793,2.4806688954987908,-0.3698373675107284,-0.960996871284379,0.9199895580370078,-0.22822064418113727,0.5884441724972582,0.668158305046123,1.2575761416643085
SIDM00230,2.285595848946756,1.2781618056223263,0.25614940606835973,0.8218596555084979,3.261565015937038,2.2701893832882933,-0.11789119320347803,1.0727251417849846,0.33678506081529597,1.2895680451422127,0.7565795047633543,2.870530472043858,1.7381663399064162,0.35364424887474166,-0.15965754592551726,1.3749658009462864,2.957526251668069,-0.7259496356475483,-0.6278065288345043,1.0453409624364058,-0.5767951485641194,0.5867710843073621,0.34129493006945905,1.2414546081770435
SIDM01206,2.1314795654327785,0.8318344373768277,0.07955074310033183,0.8707094186528143,2.804842958467039,2.353739278164234,0.651048966775329,1.4347727391791847,0.3375202505887348,1.3316725871013348,0.600677226482089,2.0953550004045103,1.2688076163218425,0.13503973783539241,-0.7324781656566591,1.0926026218322515,3.00796338943558,-0.2729813446290337,-0.7988756413002097,0.8367471174281091,-0.10281044157340966,0.5595438040882489,0.3864344673053186,1.2433967216635677
SIDM00127,2.1894234796483647,1.0262617463679395,-0.04951714595917163,0.9026349019805133,2.4744229733475187,2.378237815269,0.265815599097581,1.418393515186042,0.19940057629744853,0.9453800040832311,0.3107405492982036,2.0633698333482906,1.789286046246613,0.30817584263334885,-0.4545242186741854,1.1264187448127887,2.4871061639607652,-0.5761307533271796,-1.1330829889864038,0.9346878351386386,-0.30562929472501066,0.07496845195270378,0.28844699402315127,1.4192741510282987
SIDM01042,2.3586838330687327,1.5109389191880893,0.21455509161905492,1.0812540865695033,2.826057036956621,2.479598537986394,-0.3787281529458224,1.8102543104588757,0.5202204448781211,1.389592064870256,0.4635278033775731,2.647752746676737,2.0408748919397346,0.7096846979683696,-0.7365034318476936,1.366946831186599,2.651087933901385,-0.5890293248618921,-1.0426617655157215,1.4418293135245908,-0.4611877280864529,0.3961526449036532,0.3056186726547088,1.3031093487720085
SIDM00491,2.4910827568740728,1.0276404746386036,0.15222993804274013,1.1314816497092453,2.56157431633382,1.7646771803463814,0.477849116682998,1.077189698871432,0.24655734072702282,1.2973874904716436,0.8416821721182038,2.4691685829775394,1.67967802590181,0.11295539942120716,-0.5742557340558899,0.9534829650276644,2.662218002187921,-0.2891890951277426,0.6650169140899532,0.9332123352017838,-0.3124238652049579,0.6892005427451198,0.0671582821919676,1.3902368488371557
SIDM00488,2.3408782936425543,0.8429996785976643,-0.010098270765369665,0.833868296573471,2.851960563704977,2.2809852303358764,-0.26498865831505025,1.4867519137916396,0.199566114704503,1.0438072865384587,0.8969582798917559,2.1924824921329953,2.035726602318744,-0.2430830901242275,-0.6362109604244621,1.2127785575434362,2.612538537344407,-0.5122441391271296,-0.8323270761151903,0.6477127628892511,-0.5492916654506994,0.4718114069803432,0.26479205066441036,1.1144659306273725
SIDM00190,2.188057083360071,1.307765099064529,0.29298023491090036,1.3999555798944678,2.8576522423805986,2.2075136632885273,0.698832067279303,1.4719847384255365,0.5050809101637184,1.667143999558414,1.1255267351163056,2.184767255147121,2.433323418849337,0.8278381649198433,-0.24617523542770342,1.6996018160229105,2.584778554538813,-0.46993485544848024,0.4931710506656879,0.8675519400180808,-0.5213026099946021,0.564780538941487,0.33240875268321096,0.9981945264683902
