,CARS2,DARS2,VARS2,YARS2,FARSA,SARS2,RARS2,LARS2,FARSB,AARS2,NARS2,IARS2,WARS2,PARS2,TARS2,SEPSECS,MTFMT,HARS2,PSTK,EARS2,FARS2
SIDM00964,-0.2429883660418059,0.9656619754824948,-0.3648553146547988,1.2720238749520205,0.7295751119282761,-0.4320797085931963,1.7888420321932446,0.19748952002675774,1.469792133972106,0.8050169953725775,1.1087327802351807,1.9209724656219775,-0.09371525266920956,-0.7522236619082642,0.3239576727902995,-0.25154299657831586,0.030635648944173987,1.2205530530811344,-0.4594544278037187,0.05802310480066439,0.4249577803128032
SIDM00196,-0.15854952968893402,1.5396317245289237,-0.26851786701044655,1.6398122325234872,1.1247656063755886,-0.11619824367654903,1.968233241989754,0.49382865239162077,1.9446332899560057,0.7882413810224398,1.4935008147590292,2.1824978949451324,0.32328705510757194,-0.6621284525236187,0.5148565000113495,-0.20425623285410083,0.18628421524732175,0.9066803544148484,0.5115330400100057,0.22682972972908158,0.4894630121722638
SIDM00287,0.13690188422905156,1.0468734362983465,-0.09509064512032435,1.2037066456326453,0.6948846955441136,-0.4282309416457731,1.630713094699807,0.5152570772332551,2.1723048148047788,0.6764468726601144,2.0565613095585866,2.3352008119090066,-0.08710295249691606,-0.7306847959256342,0.8343159612400189,0.0992210671783598,-0.1504607408789221,0.7285590105109927,-0.020546702765195293,-0.25494330994108594,0.4849620592650742
SIDM00501,-0.14702767360116728,1.452341956250663,-0.46281389231276016,1.511883091448504,1.0270772356205755,-0.2801031072306622,1.6754094727192015,0.31122965363387295,1.9907100099451362,0.3980397579940111,1.614719183209048,2.18367006099323,0.27099367512439065,-0.8281024053643511,0.507585230933434,-0.35965369902305,0.23051941922434896,1.1277147683897206,-0.11468764070771909,0.2939254573105928,0.7502908415127488
SIDM01237,-0.11915112160550335,0.681713501632986,0.33138107505625064,1.3395769201473415,0.7370770607665288,-0.0023678527171720775,2.209782343662366,1.0131145450290244,1.6250751477848833,0.6518448726323819,1.6030912995487239,2.37963933168191,0.2523685006977834,-0.8309233128205507,0.09603793517562122,0.12532899588760837,-0.07008013627338071,0.7648237501100271,-0.02565577500226909,0.5107154195154451,0.5279367971410966
SIDM01228,-0.21597605555377494,1.0729633403821242,-0.2474120450748999,1.6130828256930563,0.5492133265711105,-0.001941546441295546,2.115312004111465,0.8795479224593209,1.9867273794604452,0.5624204761575421,1.4418183002338354,2.3604117614302895,0.15159638869161765,-0.8192870118849702,0.623196511320223,-0.2966372498366514,-0.04612097604965745,0.8981038904759447,-0.10235259893690984,0.22609042883999922,0.6120782476388587
SIDM00935,-0.07342650661776874,0.7062465125820165,-0.425254811828787,0.9733387652235115,0.41480005626883704,-0.3708373993207929,1.9125813948398152,-0.07173219396435422,1.4579849785091765,0.20011427315398694,0.7970940568186091,1.9313724218775192,0.09856196144382617,-0.751803305872853,0.49041591461985795,-0.39530701401124607,-0.30355245958617283,0.7210714807232638,-0.5814725169675384,-0.04588687961553478,0.3839563800754188
SIDM00954,0.6353475576202697,2.3143831530116854,-0.07479265516988251,1.425356295890623,0.7714852655202941,-0.07845695003903945,1.6784329221355392,0.7315486913951308,1.6205627453085778,1.021658704172929,1.159702345227655,2.3972232282713573,0.999300970625794,-0.38882754035124806,0.9356873407230422,-0.6263831072789467,-0.1116262967254881,1.0167910236691815,-0.13666291505466138,0.09414288257105177,-0.02290952083408967
SIDM00951,0.0757219314768582,0.9464145980920501,-0.09411892373847548,1.3714590768251131,1.1348425291665674,-0.3961189345738912,2.004204223398293,0.9056946250376777,1.5241270471571775,0.6569844244771543,1.450997580423182,2.0721441607773436,0.2254154793741247,-0.7604851497137581,0.4592875394953808,0.24640341989606193,-0.1016353831510477,1.2065455007233157,1.1403387216247587,0.0356509295269978,0.757119208712277
SIDM00948,0.10258555753289861,0.8517379792487789,0.2166879756835982,1.349419219239301,0.6270218878423917,-0.4829936041354946,1.3781399887302914,-0.008152125877263595,2.014528918128294,0.5956121089311417,1.7473547961263562,1.9334077864118409,0.4095587834113425,-0.7824710055766586,0.5840002907264432,0.467910630468485,-0.3180555066894815,0.6564506918369823,0.13354121905030758,-0.023755340558383936,0.771802995589127
SIDM00203,-0.05390843276935637,1.0656481191635496,-0.08906503364802483,1.5410521411196467,0.7969242464044735,-0.051234585062497465,2.014367742967551,0.5682265831855914,2.077565737446484,0.8043888500130819,1.7800046121127517,2.3125281419448145,0.3192840331338881,-0.6564322759909611,0.5644538069730867,0.020492521861056594,0.3905437750626134,0.7940314004251487,-0.09842966383812128,0.40116790383012557,0.7443483319569323
SIDM00896,0.09032712805872321,1.3845964885931363,0.13804441927732714,1.9176368644136528,0.9477791435620331,-0.4675119041896048,1.6841052923732458,1.1051708103570326,2.0374038979223315,0.8511380443927234,1.3382300569761387,2.489201332152727,0.33568922388555383,-0.6627452917992893,0.8665363176408729,0.0940655021289645,0.3012011176329659,1.2887705146018942,-0.42042109010707385,0.37591575131503885,0.8537261382700863
SIDM00285,-0.08584359577576368,1.6032336093631314,-0.18209530138625968,1.0693858733003583,1.077890634918092,-0.6111308564162357,1.8055882133173957,0.9198616914204392,1.931042085846414,1.082287017536934,1.5834375707615085,2.135383287052144,-0.027476026576113022,-0.8897288166118191,0.5703951999813239,-0.4789469413604966,0.004683767992864458,1.008768219041945,-0.5567985497875453,0.31295460292937427,0.5986508390835504
SIDM00930,-0.2861169052245756,1.3094199543632759,-0.4871289006485467,1.7372291457335416,0.7976056466890812,-0.10619703347133962,1.7010997647775226,0.42515657087988823,2.349466494836635,0.48119875429672865,1.448089130731476,2.181003919863996,0.6234157507510454,-0.8641977741726364,0.6480459145673809,-0.11697202277246337,0.03100852076740439,1.3612041743137064,0.0460124996677217,-0.12278531082150762,0.7121286711243501
SIDM00205,-0.2682704673600837,0.2681842543839267,0.09365269502514371,1.4417414707379026,0.9194160698939303,0.30833545599776113,1.8999628410302951,0.030254019869758345,1.83677513320832,0.5011191958661728,1.6134092815497019,2.0497909132638448,0.5331480292025718,-0.812821672200306,0.25010132784906036,-0.0573904659633564,0.16752713681427195,1.089399584632525,0.09681460346239278,0.5872751619113468,0.3961945669545773
SIDM00535,-0.14733380627532808,0.8131615864527448,-0.13378371361961128,1.5091509939627532,0.5759938269849687,0.3403296837646873,1.9412832741932795,0.8880124653573973,1.8531318024894372,0.2499460979682275,1.7109177575404946,2.327655247567052,0.7405597283443303,-0.889875635394641,0.21223916598240697,-0.42914514586255575,-0.21756703204689568,1.0599926886624187,-0.24560976799566311,0.1462704067132812,0.6134461873873248
SIDM01175,0.5086165569136285,1.3199754272923876,-0.17305000823868047,1.2035618258967418,0.7927680388326259,0.30684225087298134,1.9177044588663072,0.700835805803403,2.0349685380943883,0.36062519720138775,1.0944326662497144,2.170421711695683,0.3317423032263082,-0.7759151408119482,0.8595565123146818,-0.488677578643244,-0.2147018563124069,0.9820962728632624,-0.4161715244209907,-0.00027476271234509953,1.2184135007921226
SIDM00832,0.7315405769556541,1.5072626882232594,-0.47951617581536254,1.2757026622232992,0.6241167141653592,-0.3494533931146778,2.103474403094445,0.8160229012842062,2.1835353951264547,0.5183765521998451,1.8412341075062848,2.3743665479773304,0.8300895210227806,-0.5518341302691263,0.6505571206133275,-0.4178012497269412,-0.032177902116109165,0.9434176694942815,-0.689803046411226,0.004089638518371864,0.47873609228696923
SIDM00528,0.2564837907542798,1.1206039006075201,-0.026059630463050567,1.5931710849740037,0.820374871653191,-0.11937640217341752,2.0120155997261113,0.6326626698569042,1.8252028436579326,0.35791703622673554,1.233890463413075,2.271977798766217,0.17500611028414034,-0.739074992165412,0.48413051415526553,-0.4507554845833556,-0.05560577436855008,1.2875498494837634,-0.40285564392388734,0.5295684377043849,0.42555751373862666
SIDM00371,0.04047280734172704,0.9823839801231745,-0.3886264564883345,1.4322637965165663,0.3056615185748965,-0.32315795592751506,1.779367911471871,0.7237894898154936,1.5381365738557629,-0.0461315521368637,1.2855945104423345,2.1820190052284607,0.3486866135180765,-0.7542801424171011,0.31949045547118793,0.8021263248922285,-0.016607257696129186,1.2593379931860968,-0.3069455344800205,-0.10294938400903268,0.05510037038139837
SIDM00688,0.038627988376299854,1.4421753444346834,0.056454264583166776,1.7758009473189635,1.0664742039503086,-0.4897248634784566,1.8773842996883428,0.9084061088367744,1.961360670440246,0.5795458399778686,1.488840178273081,2.3920709156111597,0.3194817196201102,-0.6953058036263007,1.4594147731928626,-0.16194318244444336,0.16220738951186867,1.4003747813548846,-0.5024027251449679,0.30437802049178564,1.0583422010816022
SIDM00583,-0.11677630648924389,1.608933184644517,-0.17733940026076564,1.948576194514179,0.8370350761810583,0.9511732103020525,1.754912008997961,0.4888079479683395,2.108541807022829,0.2643868176803544,1.712057738604662,2.3628362293943668,0.1935104271621798,-0.7604009128177907,0.2481137501579657,-0.38505538154608426,0.19796240029011547,1.4379678236849123,0.6291497483258937,0.3157829293294209,0.3862072848806067
SIDM00188,0.1978880603575591,1.0686626122967762,-0.3374882248591661,1.8190578552374237,0.6332227992162246,0.3964770673859638,1.9174032218459993,0.399253249132676,1.6808083270875063,0.6004950132168643,1.2619777056040868,2.149662268479082,0.26879594443260846,-0.8149497304047105,0.5759860382435027,-0.8313094304134591,-0.1912607374057298,1.4549625468473697,-0.2531574420563314,0.2652663610780731,0.5434074398009988
SIDM00096,0.3182473172913112,0.9348570029822653,-0.23787934483244746,1.510711707014875,0.8062293640499208,-0.12959852345278838,1.7733076968881982,1.747651564786123,1.8461118802674452,0.6666680665593938,1.5281882144227825,2.4428228201145643,0.2876617903742318,-0.8239274894270477,0.9825036968107818,0.016127759032495515,0.053921859489835085,1.6427013440548819,-0.10857887788632171,-0.2721233491468162,0.8363525735984377
SIDM00379,0.33615436918270536,0.5973767614350286,-0.3755557327822615,1.3753570245838123,0.8065875852317473,-0.028652613034349173,2.3752239367848302,0.6016515971423385,1.8935820093731508,0.6582753473052143,1.441898993854835,2.0078929238120815,0.020171057714881854,-0.8073925599582457,0.33142130600828273,-0.40432762471769473,-0.14309778303817616,1.399666752558296,-0.25908047845871834,0.2458695507269979,0.6621198372213353
SIDM00381,0.10029273469452268,0.946641872776114,-0.40370299050317876,0.8352420094920758,0.4877628996441264,0.2965937197216469,1.8203206651831636,0.10238565128071869,1.6897004021246034,-0.17784997542937273,2.0924213419313227,2.1147106258287267,0.2505780162754685,-0.6751095143568953,0.5646209616161808,-0.6672433830634047,0.10562127822465008,0.9949454914019448,0.3984374934576544,0.01788288747075971,0.6216245637897541
SIDM00606,-0.03764334316993235,1.4326815356594798,0.14452072042905423,1.5104233560451847,0.722237868733698,-0.0027249477246767476,2.1066399797172006,0.7232345221655276,1.8668471969620424,0.38459475741440463,1.746716358996777,2.3637281867767204,0.7939809643180505,-0.8120038039483747,0.6398044246095599,-0.5069911287540086,0.024152422158505205,0.8148693709187831,-0.15253654394147154,0.30292801637541655,0.13750988121582505
SIDM00541,0.2710375828143873,1.1228103664137725,-0.5028033834565245,1.2583513693242647,0.7293414102818497,-0.4234905069641304,2.311459150666821,0.3719985385559184,1.847869866692368,0.44898506874872757,1.5209440183934566,2.424940505594877,0.8084857128753277,-0.711223888153859,0.5218289687360169,-0.019555850612287484,0.1520369215046769,1.1926177680632586,-0.24857469932178222,0.08055577840376546,0.24551588975439162
SIDM00808,-0.09580125054250989,0.9772035527429868,0.2424151778651101,1.4955155135776705,0.794477837209684,-0.518858782823059,1.6386994197667037,0.6736532386086118,1.4892651745377532,0.6041727384045379,1.302544207717242,2.1526844919911436,0.2400414864245258,-0.8183681209420279,0.8308444584797299,0.14732199012902447,-0.07869087726985773,1.2909885162806864,-0.4130123457231074,-0.1451369946324042,0.7489331749510519
SIDM00377,-0.07081076640196841,0.5256794705506292,-0.37698966858203203,1.3964605726526642,0.7261544347544404,-0.11382484677365294,2.066560214240924,0.5574340753352868,1.9314299164975441,0.21679321760798617,1.453041648092421,1.8318462530692166,0.3144994081945555,-0.8585893852938609,0.06345197291465887,-0.5148431694340411,0.07772009779883497,1.3149375988888476,0.38421441880362833,-0.089416522761167,0.431029021339779
SIDM00289,-0.04653890350205498,0.9920494013343794,-0.26547330018739246,1.2209770832688511,0.3120359419086692,-0.6013012789087256,1.478074078377158,0.491888158670766,1.5032820394525583,0.6011554683336183,2.20059763094932,2.0064443510349106,0.20009056958691346,-0.7668408406796512,0.6927117569855559,0.4118223740424328,-0.17937380648100185,1.096559871160378,0.0095848276739564,-0.4607111769870872,0.6974682778550829
SIDM00064,-0.7667051793007421,1.1268526791913105,-0.09035853937402209,1.6900228217332223,0.5241437761471701,0.47184733618796676,2.018120738571067,0.8268899823910717,1.7823770778929016,0.5082803005860524,1.5418037757333707,2.141595922749109,0.8569369687379946,-0.934343289169916,0.214767761633938,-0.2546057837294842,-0.04608743344506543,1.425207769085669,-0.5976823489074444,0.22976867130033687,1.0006444172901487
SIDM01097,-0.10996483798640372,0.6816362034939402,-0.20260765972610356,1.516869049866285,0.7813538901660189,-0.4675812689888712,1.8353408508702318,0.8487493260797799,2.3853842667749494,0.6812486589624426,1.1350372473181904,1.7383525388764396,0.13064891300479545,-0.8590294479263774,0.5357299995655433,-0.3582540454030679,-0.04045368712814605,0.9215018360756535,-0.31614427819462326,0.2421461919320811,0.3715735826105454
SIDM00350,0.25394536461024875,1.7937296579644186,-0.1958976246240893,1.5352152743369767,0.9726960760463099,-0.37426525067999533,1.6251991686932203,0.3449040922354509,1.7996887624067555,0.529090328464792,1.849064583124248,2.83939718922026,0.4728575163576227,-0.7582501833093641,0.7403447165669623,-0.4464316923239122,0.15408466859481146,1.1613107162402145,-0.5113373604538345,0.009416866298413873,0.9623514303266671
SIDM01163,0.048860668048212305,0.846086052556339,-0.3284028333949773,1.469348294054651,0.14336596696985077,0.23642797485718586,1.7233129609072007,0.2108851169407072,1.7705270046676875,0.7217020470525495,1.6807863172970654,2.352363991237856,0.7779228002733897,-0.7979946839561576,0.35675772642833503,0.14530569901979012,-0.004086596964269197,1.556993355592565,-0.0033592294609803247,0.010501506271555194,0.08888904717837388
SIDM00375,-0.5389136049248258,1.1430540945308427,-0.2991187109194923,1.6017317390647674,0.5131839221910335,1.2349869479526177,2.266416764294157,0.038391111946870816,1.3718509225014586,0.4321253134238942,1.5844622970656443,2.561696414767027,-0.0004171708426947829,-0.7533621280486789,0.6377694560035457,-0.3083460620577534,-0.05262837613740444,0.9382924527366128,-0.4358888922421603,-0.018997585794346974,0.9108408947467063
SIDM00600,0.22039793806710098,1.7669175942492827,-0.29702375095874817,1.2379319413664314,1.2222662087444705,0.05020811865288217,1.687044523778634,0.8314260382941377,1.820744798230877,0.4678348257975281,1.3821841535390254,2.7032090347943214,0.3895754584610235,-0.763433405744981,0.5897599855802824,0.3236647271958758,0.06659031316079034,1.5398190447617857,-0.5673656974151884,-0.11004865364096184,0.42886835302619153
SIDM00367,-0.13346627700334487,1.0292974364721936,-0.2415510068679226,1.711151540664917,0.9366233973107317,0.247653458704597,2.0554806032650226,1.0246025982512879,1.816561188993534,0.7480308974458252,2.0287166491996618,2.3908611019504016,0.6210228321922686,-0.48352230719213757,1.1142103880996046,-0.22276820374823997,0.4186729007306156,1.1456639088741047,-0.13130819064479912,0.5209074195337342,0.5389425458806236
SIDM00632,-0.09752027082868263,0.7799802864920844,-0.17077620843027774,1.453167505917197,0.2727956809195402,-0.5884265270518538,1.4225840746209684,0.7455856751703285,2.1098117138904877,0.3378789085111564,1.4764217537233004,1.9869198309308906,0.9218954146377196,-0.743428661936033,0.4671213552319974,0.1330181116989649,0.12452897412297063,1.0116494740780213,-0.36763250925764557,-0.006829570166783791,0.27762618295441216
SIDM00550,-0.16795977015577068,1.3186017731358632,0.5366959754319358,1.917380654842598,0.4583239886857546,-0.41815538385330336,2.0608914691683653,0.7180088882140188,1.5752329545952284,0.41208567763007525,1.534023112123112,2.293864195322755,0.4068047762389064,-0.6644283349632256,0.8704415296950901,-0.0657084615031727,-0.008687892088845798,1.1957042758685739,-0.4597131568724238,0.28658766773640204,0.8714466862551721
SIDM00230,0.39246726077711086,1.5381010702166131,-0.029819088776676893,1.3926582601003545,1.0429555308960043,0.37946761898047654,2.114062230243001,0.428887905493433,2.018357025969016,0.7477956847976673,1.7323113579310319,2.186643307164991,0.1513267289056176,-0.7824662331566377,0.9266781776410047,0.07289521312789478,-0.2536132566670057,0.7061631247189235,-0.05715359265573923,0.15514613406446623,0.657676676530553
SIDM01206,-0.1322915487653214,1.5654746299140057,-0.15365647687488593,1.1151433475429897,0.7514353330609483,-0.6041569779658718,1.9502026953553233,0.6168038169889986,1.8159816307107266,0.6686384210863017,1.930024220618755,2.577833400233142,0.12124971222068014,-0.6442523033382799,1.2171425789417816,-0.23966305336560317,0.12239017839347144,1.2867882038740848,0.19805243070790646,-0.09723342917774175,-0.03178211872660774
SIDM00127,-0.08853576569379454,1.323103951956813,-0.3475784224098862,1.2391962029993921,0.6145447546723266,-0.4655665148212258,2.1794583307275155,0.11433173063576108,1.5353194526620368,0.5121564261914768,1.6826676615657814,2.018139882175068,-0.023570812143430563,-0.653962357456787,0.6014696444030951,-0.2553922105473831,-0.23320141890857154,1.0571710133602716,-0.564278484686815,0.08987671227157226,0.6446920181163793
SIDM01042,-0.08916861577420267,1.2222413417319866,-0.34995638737796864,1.2460397704049395,0.5678732851407589,-0.4556486246966625,2.0803862202644026,0.5504697936363213,2.405766300390046,0.919861935766896,1.9082969553638556,2.8258483948399973,0.28573359994928416,-0.5932581374237568,0.3720385557348259,-0.4446754438823017,-0.2652709290690978,1.064078641574703,-0.47572951489704934,0.37509444285015886,1.1243074169940626
SIDM00491,-0.3082891169195026,0.601435759028225,-0.2399661566652479,1.5324099341754538,0.5819725572771192,-0.3258130014959532,1.677212795477807,0.8759886923728534,1.7949736601273756,0.3840864720859664,1.7472494778793002,2.012213897824785,0.7587157504621745,-0.7594922641361254,0.3202133161796447,-0.20762295588119564,-0.0036111683945279794,1.2634701217123403,0.32362262459082064,0.09349365463090571,0.9279331663715018
SIDM00488,-0.12640237255493206,1.2425104094841661,-0.2618702993484633,1.0478829086984094,0.39545854332562175,-0.02597487459569358,1.6862360828780962,0.13911643356191522,1.7647810209485932,0.5710187099329388,1.339148435652922,2.279198912778414,0.09850859915355004,-0.7740426847359391,0.33437558670066886,-0.02690883785202605,-0.06108119720814195,0.8526658820433453,-0.34516279498406655,-0.20598438389405477,0.4806204575221094
SIDM00190,-0.08682298693565439,1.6851459330844425,0.10455491043125709,1.2492489941847078,1.0631182074775782,-0.055571632196267165,2.04071870767495,0.5832825616137923,1.9467221589104309,1.3455482040516362,1.7459279118406914,2.12987521850648,0.2624797450622471,-0.8028198626550519,0.9854072964838567,-0.4293866373879428,0.015601887108778767,1.0229323555238072,-0.4344780950694121,0.2331273475911699,0.8827378286897952
SIDM00542,-0.10652873275288245,0.7648611302356498,-0.4370091114486691,1.3194617019562158,0.6182134405370387,0.06466770028486384,1.507989132621916,0.5054635360391043,1.900076804883893,0.6747053369740118,0.8185545673118415,2.0739148319215843,-0.05777009718551202,-0.953164103172796,0.3711789290812871,-0.41224604710251983,-0.07250570949167152,1.0165319448483405,-0.3839185300015776,0.049449300490234396,0.7676471785142762
SIDM00198,-0.2567223354609263,1.3026643351207179,-0.33313617680214386,1.4985853137357035,0.5405460209648509,-0.008353585028802077,1.87538473482212,0.5809804257051367,2.0620563756252164,0.5349078006482343,1.5111197448906755,2.1991671899605003,0.1305023903815414,-0.8520485319888983,0.2984046366607082,-0.18915801899280993,0.09915386420482086,0.7862598765725675,-0.6477922008119164,0.12473400326000156,0.9092052526691281
SIDM00269,-0.4677657211299746,0.9383198156217779,-0.2734822374744884,1.625033888701387,0.6349914530694211,0.1289990944504108,1.9004213796238623,0.6594363971044584,1.9460586833232831,0.6982984536535592,1.5440441224278487,2.082927432987449,0.46092711326854197,-0.7451444837337421,0.3224362500570702,-0.0660585959140769,-0.15631411723506577,0.7554010741045648,0.17422523086676128,0.008099281849458566,1.0128942288740037
SIDM00621,0.09012546120260939,1.2977494949529167,-0.21286867807144616,1.3513196441427957,0.8990114141517246,0.14447238912652932,2.20825945390819,0.550448003647967,1.9778870838117688,0.854019092358735,1.5823292654878018,2.341499458650387,0.21749136908046002,-0.8107349082872555,0.3446239049290274,-0.2032367575835334,-0.021914193457783244,0.7197389658171692,-0.47703930832398594,-0.04327108264620844,0.43264801400908953
SIDM00599,0.22084606300010204,0.9331950865327261,-0.2627999441663063,1.269030265929202,0.8342823401994138,0.8318281021043795,1.8322205978352326,0.5442050449272285,1.7014184416232432,0.41938609733509774,1.4993292591804885,1.9062537853491883,0.18801242885359104,-0.8471308764527432,0.43526410257328524,-0.3977582373177277,-0.15756676041643178,1.0258880526745577,-0.5432559947305238,-0.16195881847136742,0.5732192038422053
SIDM00118,-0.05885298613592265,0.7869986116110598,0.11664614137615026,1.545922510451709,0.7991579068589164,-0.5047754974854811,1.834677642016294,0.6153261286522028,1.6704550808540195,0.74411345404036,1.713005028406714,2.035725556390159,0.2537903065743715,-0.6960151896308955,0.4045941272109357,0.45159057822500376,0.11504072700467492,1.2332592928898836,-0.1408838121966115,0.08234867418934654,0.8918169965773349
SIDM00596,-0.27092534119037803,1.5100779397765631,-0.10117303672513615,1.7090175128366452,0.5693699675905314,0.17642467667703723,2.147972289390487,1.0642299563588618,1.5119606517875306,0.992701176564099,1.2959022726855887,2.4955940437112694,0.2205193791340357,-0.7026105756369739,0.8412831131873842,-0.42545736130231376,0.25326577367137526,1.019209969366176,-0.5025591820948374,0.7391503764595234,1.1350123477318677
SIDM01251,0.18139578628854935,0.8915344223419668,-0.2834330410284387,1.054004333003028,0.7377053836441115,-0.47936401139207613,1.4326336828820003,0.8728250328667246,2.107143684617063,0.9349850027897665,1.3402967142047102,1.9853621079023644,-0.031890721338844484,-0.7706837159116631,0.4575762701655339,-0.01242065425773945,-0.11194504472108492,0.6821876481386758,0.23605606500444268,-0.08116716477874734,0.5310599591143771
SIDM00197,-0.15564449482905732,1.0892522540606688,-0.23055093214318315,1.3650952829098497,0.8989729205676902,0.3876485116938873,1.952875304120264,0.6375152537279253,2.1289099732985126,0.7811500226475295,1.89948824421355,2.1661506656772573,0.3533367580741496,-0.609804470669374,0.5770618789600865,-0.36600322031127286,0.13969094857699477,1.1280474366318511,-0.023696985281915724,0.6720767449034525,0.5662091312931956
SIDM00810,-0.3209748626495134,1.2754577480277112,0.03024100809253159,1.739581667418604,0.7676810624029267,0.3640361914942565,2.0026664924342734,0.18126367408697663,1.4408963363481269,0.05568087227010218,1.202775943368152,2.308871331221994,0.12382621109156873,-0.8033863774029878,0.42383393563994193,-0.33614920520676356,-0.24691766887165334,1.1881041306086562,-0.24174214074317893,0.12477589692218338,0.5828640020841771
SIDM00174,-0.14747009874236078,0.4034208433877703,-0.35158169345772233,1.2370038676381065,0.5186634619493108,-0.26241807386346855,1.762231530259693,0.6392976716671375,1.641461090005016,0.6287225932904409,1.242073791771399,2.1746607983328206,0.08242910259648992,-0.838039583956709,0.29560609328586157,-0.37570954914511623,0.16707515884493257,1.074591965189111,-0.4443833312791719,0.11317887102811174,-0.040093340307027825
SIDM00487,0.3995369951457019,1.4959917584687263,-0.26297990663839577,1.4445524034175135,1.0653102512039654,-0.3605900949162471,2.014777930069723,1.1300145049068882,2.1716930679697226,0.5358352646148399,1.7546976259357678,2.4915787630880297,-0.35882120623025704,-0.7660870511433014,0.6017497504104391,-0.2926688098216779,0.07869426816058081,0.9048488740660182,-0.432925241561516,-0.06845725993759856,0.6090053479424927
SIDM00263,-0.2857265126122581,1.2608781773126259,0.12752445101919588,1.3264905467210717,0.8401337203001189,0.2559385391478954,2.2591959545565725,0.8977253712223904,1.8468341883304196,1.1836011821385646,1.781825465484963,2.1608900440133163,0.9330589018565066,-0.613204467638927,1.0864510007826294,-0.2853179895719426,0.11876549745334887,1.0371395503781038,0.37706323095822286,0.28308814143742944,0.6056146476320932
SIDM00277,0.08298120530242382,0.99071678273942,0.025510233022273423,1.6516725505177532,1.2848051862846293,-0.3879527397053368,1.8506140897341983,0.5997433359904842,1.9047432561143685,1.0896851261826461,2.0523748025617237,2.0241628021649483,0.11147043821112364,-0.7926594440769865,0.49666731366381417,0.3331340556641651,-0.26902485642321694,1.2841280866552807,-0.21199996273396637,-0.11715500694385027,0.14977336434914926
SIDM00592,0.1158272539451117,0.7553707096675962,-0.382633658648161,1.3668119844519813,0.21210010075021926,-0.35430070392822005,1.973916054387727,0.1345934727539153,1.6884090041416993,-0.06395200133010177,1.9164426381388033,1.804720640924541,-0.04293616115163385,-0.8500593138579902,0.0851810329247969,-0.4409517061173869,-0.40060062610350955,1.027050598363453,-0.6751089434268229,-0.2937740489108551,0.3220661858579745
SIDM00496,0.019178093156320283,0.7556343655379528,-0.11407075942511931,1.763442184172847,1.299526437090976,-0.47129501334931095,1.6670193758559027,0.5709191663551244,1.2940477000576356,0.5161123839853069,1.7590860396963546,2.1768674836989437,0.38838272624950193,-0.7908414196991133,0.21911532112304308,-0.4273712564117243,-0.24253194612095832,0.8942746383725699,0.09262941307372104,0.05939051981409914,0.7379062615043278
SIDM00793,0.20855364863883102,0.44051080928140257,-0.11171272947191577,1.2248362782057576,0.5316126929789554,-0.6358132286972027,1.7875069170725804,0.7743026291566544,1.9383342486079433,0.6405040202026618,1.5244065162591338,1.8448364347936628,-0.09104347066578358,-0.7115216948172747,0.6119722736466842,-0.16954937711070486,-0.22629064851102074,1.3280013534657433,-0.20132019209323143,0.2526115000624994,0.6869004417288082
SIDM00121,0.22182914567072273,1.2005452359742226,-0.0913642018386986,1.3202951386540758,1.4201369071744514,-0.3867648900099236,1.8096422603560243,0.9166849045513688,1.7964197088162657,0.7289128437754816,1.8197568976679668,2.062658170519374,0.010798674353462911,-0.656374185554871,0.2350206496418346,0.07067629914540224,-0.026733562566205505,0.9306324228075977,-0.364141425426123,-0.030588506503406082,0.8654851920264305
SIDM00202,-0.1944392189727102,1.5036336638734447,-0.05650409146369311,1.4148114614614313,0.891128732581888,0.16361356549434675,1.658046614997727,0.5654275982837023,2.083259702409464,0.7482223558622765,1.4455779508764244,2.572017039734066,0.42569069075176263,-0.8231242104398648,0.6544707359652424,0.035483481463137304,0.12324423513138257,0.9771802332947102,-0.20981923004669623,0.2515293068450096,0.6738498962158611
SIDM00047,-0.23419903655281493,0.7630614456962621,-0.15815212138792745,1.5521119767995388,0.5906472587557128,0.3119186724285271,1.8028325324799,0.6019979864954668,1.6667117053450404,0.4428888278777207,1.3223647816678636,2.417451949395254,0.17051033603137505,-0.7965481179615892,-0.07233716451298587,-0.08209160897889205,0.33454758936493495,0.976614320385064,-0.5007833855949324,0.13863813344934764,0.7337949545009879
SIDM00885,0.21170134026852752,1.1581972219813201,-0.07190896784957136,1.4177567811022056,1.0361700352567174,-0.5341641135950405,1.8046357704309934,0.3968228756326584,1.6263916248924168,0.941651992436328,1.2978835506003317,2.3023980307820553,0.3911643455042196,-0.6751996541061459,0.9423577844283564,-0.5186244178582542,-0.07689465919517231,1.2141247526107548,-0.5028237858724074,0.020612304499960286,0.7577110640992667
SIDM00201,-0.14816448319693926,0.9227282808293302,-0.23175050145335246,1.4633543684686452,0.5765383118555526,-0.13464768515578476,1.4588007501016989,0.5287231466929496,1.6228696944891028,0.44809881511041627,1.2856313065854927,2.3468435740923166,-0.013955402059549529,-0.8242254697144226,0.03556074115872336,0.4904176989626704,-0.031945330050245274,0.9623104566696355,0.27696041925618387,0.022926204516035553,0.4866919230906138
