,ZAP70,CD4,TNFRSF13C,IKBKG,IL2RG,RFXAP,RFX5,CD8A,CD8B,TAP1,ICOS,UNG,IL7R,ADA,CD40LG,CD40,AICDA,BTK,BLNK,CD19,RAG2,RAG1,CD3D,CD3E,RFXANK,AIRE,CD79A,TNFRSF13B,JAK3,IGLL1,CIITA,LCK,PTPRC,DCLRE1C
SIDM00688,-0.6223203847725698,-0.8611289934797796,-0.7837486269172064,-0.4229452429748082,-0.3962393155512434,0.28498822220332537,1.1388156929654454,-0.8578885293422013,-0.87860702258823,2.1744129159987797,-0.5535672022369139,0.8244736951222895,-0.7965598129905349,2.697515546630027,-0.7009828179661681,-0.5052973433239398,-0.8563185282704826,-0.9283298612343228,0.6680482978210622,-0.7348916601503818,-0.8233655106372999,-0.8139668353541305,-0.7643873704574495,-0.692123295192715,1.7431761599260265,-0.690770439770622,-0.7670559365756879,-0.5535924990668148,-0.4897028423622263,-0.8383766237826317,-0.7254776838766642,-0.7991332447802381,1.8017001653248612,0.46104695596771
SIDM00583,-0.6302997609753724,-0.8970842957531943,-0.7993940581193174,-0.1825636476166718,-0.8467309273350961,-0.3480224633878763,0.8053082260435876,-0.8235696447222972,-0.9221972261811876,1.1504157222417113,-0.8200893376337182,1.8247959057744711,-0.8573408610991221,1.6981959889761304,-0.7536306977214771,0.7631809313487935,-0.851605302416383,-0.9946048202052793,-0.8554715665003064,-0.8429535189190245,-0.661247864219778,-0.8644098545123408,-0.8985540386031325,-0.8342030609554062,1.1644497883709495,-0.7730117491283108,-0.9032031489407847,-0.660472431520935,-0.634995897308233,-0.8323497553384691,-0.8584769056499555,-0.8531069273664657,-0.9199803403028243,-0.22663127558788587
SIDM00188,-0.6575754940376806,-0.8493880655329238,-0.7790070046012391,-0.14288856360105642,-0.8172664780252579,-0.3235676601984761,0.7558492913732662,-0.8856198916564256,-0.872886871110172,2.093092157598671,-0.841536193914148,1.718533680244599,0.7199839088724613,0.8381000219244704,-0.7511602734120103,-0.07392694264358701,-0.7237844977028776,-0.9871522352968503,-0.6943574308545317,-0.806834138774556,-0.8226732014822735,-0.8375293954423276,-0.9828480656857007,-0.7971640443842757,1.18957236886662,-0.767059678491602,-0.7770739746583434,-0.6393798116003641,-0.6248763537696141,-0.8162282000166576,-0.8265337986068224,-0.910223035319945,-0.8999911112052374,0.1710855325616785
SIDM00096,0.41973843826273693,-0.8663515076211659,-0.9668266273612909,-0.6105779510544851,-0.7542498739824504,0.6315526231046593,1.112376112664937,-0.7730495084152895,-0.8114798319899497,2.3882520042350257,0.6914104272885307,1.40986175595192,-0.7780366480299508,0.24701760623699964,-0.6941212667790304,-0.6311685331782334,-0.849896995320939,-0.899440098741167,-0.8513088166306148,-0.8178006439875307,-0.7654477574414611,-0.8345200897266818,2.4684161813269663,-0.833203405468989,1.189067079729593,-0.716505785515666,-0.8528071951117846,-0.6631356283580531,-0.376668134944814,-0.8016454735704203,-0.7719650279251518,-0.8256571286560167,1.8894120322018177,0.1746537773734422
SIDM00379,-0.7096980698214127,-0.8959668041305578,-0.858005960531898,-0.21301614813431594,-0.8205120204210036,-0.09122114911649651,0.36446955225487254,-0.8755028957428208,-0.7931689582087945,1.6880645286565747,-0.8481234786129374,1.6807845780088255,1.076296741069217,0.8146345772817374,-0.7941918825727612,1.0052402156394933,-0.8555110450987786,-0.9710497672361024,-0.9229746891386982,-0.895144706648849,-0.7049827156833524,-0.7523249452625307,-0.9304968595324352,-0.8883587174237456,0.7388477710398424,-0.8548978545642623,-0.840595927050622,-0.7169720132580457,-0.6456242861106779,-0.7289085994999082,-0.9481822823089541,-0.8742191106517594,-0.9286648343222953,0.16989254454298083
SIDM00381,-0.7363579817515992,-0.9005490920634542,-0.8129551065062941,-0.6980109309860111,-0.838146646244577,0.35787466463799716,0.813477031852078,-0.33869987359041487,-0.8294463364747813,1.0421639927659794,-0.8502858525371807,2.002546531767906,-0.8574224820103677,0.8435789154808225,-0.8502259085041423,0.6144157980253394,-0.8809428105551839,-1.0276307024690363,0.7095066339676421,-0.8648131192849777,-0.8570053890273814,-0.8774226518499321,-0.8813087694210021,-0.9421931784010911,0.7193191819910859,-0.8004519692075128,-0.8924285053823083,-0.7096728887723319,-0.6764293393087007,-0.8613074053073518,-0.926593646145846,-0.8921741035434806,-0.9426947619360114,0.20535860690427246
SIDM00606,-0.625518761287985,-0.8963330293602999,-0.6930091248611268,-0.5144371014481814,-0.8545606734372552,-0.2467297260569302,0.8104111586873852,-0.8607962430905193,-0.8187510617903867,1.5172648447171884,-0.8281373880242656,1.9378245129202674,-0.6635995809848086,1.4872984650380172,-0.698115542633745,0.057984181024470914,-0.8992883074314443,-0.9643602349839723,-0.1836787076977221,-0.8107846411973206,-0.9247706869729694,-0.8985849023261978,-0.9638036050568901,-0.8798716525850467,0.8672125898452112,-0.8220255929771167,-0.7817704450612487,-0.7200955360244863,-0.6750152650428736,-0.777764728788561,-0.8632964793460941,-0.9495074578029082,-0.9659870986856234,0.3080374249890701
SIDM00541,-0.6698059165901533,-0.8479519587228984,-0.8830594538949489,-0.548698176959889,-0.7048635626789421,0.24860158993447096,0.40437945789043067,-0.9169269597159577,-0.8351034995695037,1.018692839702743,-0.8140747021222764,1.8253102924931206,-0.9419937479002877,-0.9893291426679157,-0.7950279845111045,-0.6335168652779333,-0.8107314636769791,-0.9431827357641325,-0.14711916354903454,-0.8427806085120791,-0.865980346241827,-0.8683208462225145,-1.0083096490253611,-0.8333305674387002,1.1662112249260397,-0.6731598041339124,-0.7718558187511294,-0.6646492341270871,-0.6560785804918848,-0.8242194575001796,-0.8922005211072119,-0.7980410120293779,-0.978981392624476,0.4739287739419731
SIDM00808,-0.6511135156851013,-0.9177641203803842,-0.47427024530721024,-0.5266784230203276,0.10197183629806812,0.6299190274400892,1.639147846166645,-0.835586165107962,-0.8330448088931102,2.195271389110137,-0.7775740659017,0.8021914874053877,-0.8708547584974178,1.6303275507526738,-0.7250057229562459,2.287451308929498,-0.6375424661356058,1.4773041606555826,2.8075158058633027,0.14794031148745238,-0.7711550007323579,-0.6561478428765019,-0.293830770702685,-0.759398804696491,1.5061458711572968,-0.7047102255462089,0.2754410514552886,0.667938272526196,-0.553211956114838,-0.790015671983571,-0.7254189455771841,0.3331787401930162,0.6268817811974793,0.5630537991664873
SIDM00377,-0.62426325087713,-0.9056313939497217,-0.603202614950617,-0.41195871238862813,-0.8273324801590992,-0.5339079135784527,0.32916516687587716,-0.8484486568369618,-0.7567968156045805,1.061707514893537,-0.7559379001114412,1.3663152332655688,0.8618383073255332,1.3713132338910887,-0.752269544455046,0.9925005903366201,-0.8058124474928344,-0.9428362969190917,-0.8597812441046236,-0.8433149929477509,-0.6922623254316146,-0.8518629295624649,-0.9368077819378923,-0.8050985611405687,1.2572201421745348,-0.7529156990029132,-0.8537221524264724,-0.7104418203574183,-0.6699899007202369,-0.8285395185869092,-0.9133201079978519,-0.9087980402511265,-0.9198482419376123,0.26675145771406167
SIDM00289,-0.3557944697499211,-0.8472132183156362,-0.7101148919300211,-0.5630281652287994,-0.8101090346326676,1.0650100624461485,1.5298710089889813,-0.863059648301141,-0.6670245156828519,1.9917694649378226,-0.9055741280191086,1.14594798095706,1.3652047186557097,2.452421105215935,-0.7304624950542603,0.0964519773617636,-0.857326945720009,1.7045442785676164,2.9933314494622096,0.321701903620818,2.174304200013524,1.6432706466321843,-0.8856356677644365,-0.9036949348900395,1.1016454014073982,-0.7808583348019478,0.4585676795996821,-0.6651122612639276,-0.5300102111612947,3.4893104496126535,-0.5465360310294293,-0.5495954680041713,-0.8345842040672729,1.376033564838795
SIDM00064,-0.6921806432847086,-0.8896052443373119,-0.7642929062802729,-0.42690306844641557,-0.8448600707880407,-0.07493413622966973,0.886680970151497,-0.9122983272621464,-0.8381936811462699,0.9316696838718452,-0.8893758605642149,1.9598570463427532,-0.9526934272792091,2.684385728064656,-0.7879857103140877,0.9984723061078954,-0.8807121307987277,-0.9838156101404819,-0.8659805212108377,-0.7732547150926593,-0.829780690135386,-0.6648090929844841,-1.0423073297426324,-0.8681937865607258,0.9030319104985279,-0.7823415940730625,-0.858830975377867,-0.6571328745051738,-0.6550610753615064,-0.8002134393275326,-0.8507566601457974,-0.8723006170844069,-0.9257069688553589,-0.07983879075033719
SIDM01097,-0.5615195964627037,-0.865837452275752,-0.8037533061029842,-0.6475664848869296,-0.8405087816524028,0.5422480760304113,0.5974994724427438,-0.7353035163780197,-0.8957024016263492,-0.4004755752511917,-0.8047472561715453,2.032707383581312,-0.9073429405069324,0.7947124170114429,-0.7501394416979764,0.7789422744746448,-0.8711998525799115,-0.9835102760061856,-0.35954368562170314,-0.7416221528683702,-0.8153601185522409,-0.8654768754158761,-0.9301180561457938,-0.8861050599925357,1.4241208079458043,-0.865837452275752,-0.8592923196155103,-0.6368531487566915,-0.6601355874416736,-0.7900843427776849,-0.8982044642981676,-0.880287321667031,-0.9311033681443444,-0.17012253869873128
SIDM00350,-0.6350456826307691,-0.937113175412071,-0.7335708332061273,-0.34739849726800387,-0.8158413653063353,-0.34549795616850154,0.41224912513451234,-0.8092531144405617,-0.8086336877866086,1.085840915192384,-0.9247178175355426,1.9044962800531686,-0.29974421839665866,1.7762697210296063,-0.793283276090751,-0.3597746797969684,-0.8076130122633862,-0.9407136706651938,-0.48773555127259505,-0.7819184776033894,-0.8038940329487374,-0.7863636143007494,-1.1442551533472305,-0.8191429950927611,1.1761910312572776,-0.8487842749493612,-0.8326182004169976,-0.6355571283833527,-0.5179990701929509,-0.8209317200889433,-0.8831551872043606,-0.8373632567584123,-0.9019466792112653,0.433469514259018
SIDM01163,-0.6118978961020046,-0.8787395986550212,-0.8034806288630159,-0.5274702599521384,-0.8087069573644113,-0.015203733190925987,0.820757209178641,-0.9041251162531017,-0.9043156563391077,1.8867376649856855,-0.8468678869900231,1.618280496176142,-0.9439532631332622,1.022966162749853,-0.9076722718227004,1.106342417326156,-0.8056856554239331,-1.045385311209515,-0.9385012887800366,-0.7671999743471988,-0.8876928388741998,-0.7939729086577657,-0.9436922076241612,-0.8076330578929815,0.6055628776635027,-0.842439725484918,-0.7843288927625744,-0.6346511869458835,-0.5504192941136756,-0.8080959854224544,-0.9257505072702575,-0.8529380292618155,-0.9256369375752417,0.34664882186718654
SIDM00375,-0.5766730087173335,-0.8458466068813476,-0.88331863981579,-0.5834515334505078,-0.8015838417428791,-0.1587857318887412,0.5321350498384556,-0.9780824303269935,-0.8494939623117418,1.4938586079239653,-0.8563373228207372,1.508788772747881,-0.9945821335264803,1.660507016770528,-0.8638392971658163,0.6325480384979231,-0.9192089885093768,-0.7987795940678546,1.5268716418935226,-0.8649302629953024,-0.8691371541063465,-0.7803011545894708,-0.6743380417996911,-0.8751232086755395,0.5496639914692546,-0.8792053597530278,-0.9190360326718473,-0.763469753870663,-0.5897910429823866,-0.8892659596866727,-0.8295231979898046,-0.6400418146651098,-0.954113179542646,-0.37118276491703267
SIDM00600,-0.6067371028971338,-0.875812416977773,-0.8484919069169574,-0.0011100057389310232,-0.8367611521011032,0.09820581357169805,1.3669757634810926,-0.8300256477130828,-0.8821687556839558,1.3926279770341987,-0.9542306310427331,1.0088394746487224,-0.9096009232269838,0.7337315137545489,-0.7826582094801614,0.2110223363985384,-0.8949857926011859,-0.9193482839573295,-0.9356313574923812,-0.9001323211269301,-0.7888342016316098,-0.7952022471395342,-0.9483477638064348,-0.7679717173882079,0.789676223437536,-0.8237811608429985,-0.8970732929866244,-0.6608539493161479,-0.6480314142648342,-0.7824352207722367,-0.8787078399903037,-0.8904675234000917,-0.9279418272919209,0.41976429854918035
SIDM00367,-0.7325411263089089,-0.8260910223871767,-0.7041544211267791,-0.5637103213786769,-0.825892029481735,0.6454161967561801,0.985464951026284,-0.793805258087522,-0.8179857238757162,1.0718766834274467,-0.9459052796207275,1.9096867991645181,-0.9838642828181234,1.3456338668407735,-0.7149436005873528,-0.5345808775517229,-0.6534714829972442,-0.7809583812481544,0.14473038057504556,-0.6694861885087584,-0.705556159960445,-0.8747131903642662,-0.8742037022552661,-0.8312368189431476,1.151606390232395,-0.815281166391509,-0.7527489204222814,-0.6433205888537735,-0.6260081791123489,-0.7801181846650084,-0.8925559216059926,-0.5358355263357943,-0.6573925754753972,0.40961186025344953
SIDM00632,-0.5757779345875721,-0.8516388345923858,0.20406095485659972,-0.5378836479819938,0.7579886303857181,0.41815815882567403,1.4847093443857218,-0.8234479420486521,-0.8845763184725647,2.3766356787304677,-0.8613179956134679,1.1918860642714741,-0.8641815540770553,2.0056280207759816,-0.7428135280437267,3.152347039534184,-0.6675833915969338,1.6304089809980364,2.354836882489393,0.3279976406249944,-0.7775433289076799,-0.7633388165343998,-0.9370430415737954,-0.8462505942023753,1.2222576596433454,-0.8102602898161182,1.4821141808110248,1.1924463486921766,-0.4877931272597925,-0.8280556101229766,-0.7519952293234953,-0.8841876701802726,2.0535279425392803,0.16249001820057016
SIDM00550,-0.6465422099177367,-0.8697869164730475,-0.8573138137089035,-0.4371913871437028,-0.8583757211968828,-0.3333974232029203,1.3154743761086556,-0.7934162731744556,-0.9228471391563162,1.083884932536437,-0.7322117845261812,1.7634364647545497,-0.6525325243791974,0.6200534010132683,-0.85277053752447,-0.5730330970752535,-0.9186035947676909,-0.9436400715886564,0.7324828507176014,-0.8418238624570112,-0.8240043592544267,-0.8053901139731949,-0.9868444928210539,-0.8646411562137747,1.0538211258032961,-0.7853945491079866,-0.8812198927526295,-0.6347381906067395,-0.6681724114925595,-0.8134412312557414,-0.8868236694993058,-0.7525876937784686,-0.9331549502970904,0.4509970269540302
SIDM00230,-0.7263048580537895,-0.829842368023223,-0.7729982474412675,-0.7133351688621221,-0.8739351772147748,-0.9085775075458432,0.8683502429190588,-0.7689341414106917,-0.9029948602425146,-0.5412692732594544,-0.9605240760943622,1.9281630117975073,-0.9398500426210602,1.5292604562050973,-0.7714790868838476,-0.6681143004519424,-0.9106168657808474,-0.8999350311412099,-0.7695459685551563,-0.8765295358588514,-0.796172859625685,-0.8765524272798222,-0.9852867824759263,-0.9515867935732566,1.5255806669696197,-0.8129421627811291,-0.8193967564410736,-0.6909031185707359,-0.6846856994155609,-0.7915937533008143,-0.8832574652196519,-0.9087244805744725,-0.9141271003999714,0.33948584530548964
SIDM01206,-0.7300649959918174,-0.894652866074506,-0.7273883595193806,-0.6732414023036993,-0.8807751353648092,0.1476111448880161,1.391289195029027,-0.7968819107481895,-0.8767248407885702,-0.6325514789171715,-0.9115184546946988,1.5594762879471011,-0.9668091050109516,0.7964853271161275,-0.7327575766082804,-0.5736682220221168,-0.9036820306158021,-0.9987961708373767,-0.8723707471068074,-0.8577042034801142,-0.850059888898069,-0.8684946550693233,-1.0220282031191132,-0.909719259637607,1.104799687903274,-0.905149616060447,-0.8630440712711688,-0.5819413610457804,-0.550945005246902,-0.8071592289757995,-0.950533801512429,-0.9431724322362488,-0.9904260884086341,0.186223816200819
SIDM00127,-0.6960672941933702,-0.9115435247423588,-0.7881981357359101,-0.22579499162278285,-0.9032355984641852,0.1708109002120288,0.37483010568409364,-0.921147517645066,-0.8044126256770059,1.3912685586862326,-0.8345675709470983,1.9359453161665312,-0.9573716102987718,0.12088682202619545,-0.7652837708325122,-0.5350171235891383,-0.9072896117367103,-0.9883876978936118,0.13697969006361974,-0.8205321616783926,-0.8430148617423855,-0.645841220890096,-0.9594445755651114,-0.8860556591561283,1.2758756170294365,-0.772604572261241,-0.9078412992314391,-0.6973727255129211,-0.6211265877588245,-0.846967445792441,-0.9313592364926915,-0.6741956452240442,-0.8840216881114514,-0.2613666699121181
SIDM01042,-0.5327503654172554,-0.7161436332644374,-0.7245333744497809,-0.6308402907055137,-0.8367840358813676,0.20265972282266453,0.38394540380538494,-0.7261708256683969,-0.8590184978018197,0.4796004529387689,-0.4906521574001847,1.7403128926642752,-0.8427800213967579,0.49625549539762154,-0.7493804602941656,-0.4478116385306429,-0.797823918658075,-1.001077267983159,1.2987215265377365,-0.8670793079999266,-0.7347067445397396,-0.7675973275772661,-0.8645621405590668,-0.8858453715875484,0.8888856121003841,-0.6964086974898479,-0.8434772059799952,-0.644730914160875,-0.606256525106189,-0.7195131036407892,-0.7791123076829729,-0.8349601991818304,-0.9111876591912341,-0.07326116371062157
SIDM00491,-0.5054788461781604,-0.8914980457365712,-0.7531631954243505,-0.478866349526576,-0.8493467079608347,-0.44107037127606896,0.8341459886198977,-0.8918266625210332,-0.8003385789903361,1.4722407848027257,-0.7721479622257043,0.8664405165760144,0.8407804957514063,1.0142600826018378,-0.6474965043305171,1.4658999161355826,-0.7878251234309028,-0.9725053979433084,-0.8505248113428228,-0.8378083935024522,-0.6365423050091138,-0.7728022387506229,-0.9857405841988207,-0.8960956381709215,0.7628466642903874,-0.8168090497832584,-0.8169845647118767,-0.6780236667162508,-0.6381652751712221,-0.822059285684764,-0.9199502754131208,-0.8361884478673808,-0.9228025412792413,0.18931299330347987
SIDM00488,-0.6210030468058043,-0.9217606615258164,-0.913924248138622,-0.5438728911501146,-0.8628992821314991,0.213874586274674,1.0494529082161848,-0.75111210478899,-0.8492769660697117,2.054666074461569,-0.9074453798276688,1.341897879511498,-0.18424624352357902,0.17184744663648302,-0.8803961020721545,-0.5845710257663624,-0.8932435713936544,-0.9763484322987739,-0.7966163570290693,-0.8348299652787926,-0.7471884358850551,-0.7924164600685965,-1.0046053688672285,-0.8416115269258396,0.7755698471698012,-0.8093461281803561,-0.8418811071326008,-0.7496869440829026,-0.7041969760304705,-0.7411821814909778,-0.9264800399549924,-0.8999849099125032,-0.967423252508438,0.03924265834036397
SIDM00190,-0.4851209198362138,-0.8886997244521315,-0.8318668954112112,-0.4168325400079072,-0.7950027520726918,-0.294741769282062,1.0219158957942722,-0.9249167960883425,-0.8323746218787429,0.993194803830159,-0.757939041312488,1.1880278617865832,-0.6656422996258751,1.7284336585002196,-0.8190657501236441,-0.5856320603597247,-0.8615575013724522,-0.9911630650519501,-0.7498136626847253,-0.755573717744893,-0.815114199606255,-0.852983605251848,-0.9938948905604302,-0.8739307906406166,1.178390486505349,-0.6904170082414186,-0.7850437473581411,-0.6509623871922287,-0.7077658459774884,-0.8619523681602398,-0.8575399682356797,-0.9098172295141382,-0.9028774801961631,-0.10127238136241953
SIDM00542,-0.6679169240387752,-0.9155469368096036,-0.8538926746150055,-0.618513318411605,-0.8701169337295254,-0.34487462613941694,0.16617263154405784,-0.867336970498447,-0.865383415121253,1.2813421061617003,-0.8170617384659296,0.6760526439983117,0.5966584202227365,1.237073272917976,-0.7898852054360929,0.8860404028298583,-0.8586727293756492,-1.0301012147167383,-0.9427552314969417,-0.8441794120060879,-0.7995977246304662,-0.8543803419394377,-0.9683593334287437,-0.8632538929053649,1.172127905027885,-0.7357663373041003,-0.8701054549738332,-0.7283420747892282,-0.7255352386117822,-0.8556057164480945,-0.8945529664374832,-0.8943331675216704,-0.9652585556297577,0.15884643699807227
SIDM00198,-0.6758737215182714,-0.9279828153157864,-0.7552253302140368,-0.54113886526644,-0.7026848462131978,0.7553506725537513,0.4985303768368285,-0.7595166142053584,-0.8649372423396414,0.648043283469966,-0.8673854236254407,2.0654663717991846,-0.831898832871577,1.1116867695639354,-0.8517651939449755,-0.34135050023055336,-0.8667441684158332,-0.9987003029114209,-0.8038070967145187,-0.7568338700382106,-0.7017549851906866,-0.912858105903774,-1.0754375640577991,-0.8852696144301722,1.4096915838344126,-0.7011705886579511,-0.7981266881158674,-0.5693033798303232,-0.5748833688758687,-0.7638544446908376,-0.8984508633029581,-0.8564898677282735,-0.9384201275504381,0.1825926686891944
SIDM00269,-0.6842386159125908,-0.8933443167526337,-0.8647123908037707,-0.4921393749012251,-0.8468684534760531,0.2871837595631743,0.7597114863967369,-0.9394320594709179,-0.9147855661607733,1.1239050168095126,-0.8321890537635249,1.8227963882040066,-0.8638150759585718,1.0753102020140255,-0.8083310753053062,1.773952386103413,-0.8257637794484556,-1.0449851324322859,-0.8809291825095211,-0.8853286925393948,-0.8647236434421762,-0.7632815190681924,-1.0300617483441628,-0.9472188990393506,1.583940856603293,-0.830453060283633,-0.8750169236971409,-0.7375402850832201,-0.6303726551988589,-0.9316577460177176,-0.8406414008819545,-0.8936205042863393,-0.8033979578076667,0.4638925621139312
SIDM00621,-0.6608096917699423,-0.9325503519847297,-0.9032045336908673,-0.5725307845940777,-0.8418452092289387,0.7721390210267919,1.1784722812296626,-0.9392356310088691,-0.824026377921569,0.35189274213101107,-0.7515390385708087,1.4937454249153952,-0.9239225840488687,1.011304437820717,-0.7964618453790909,0.6644963278307615,-0.9265201246678771,-0.9628362615481213,-0.6994022442285754,-0.618685769966596,-0.8654328657608286,-0.8123636361289586,-0.9361836762659427,-0.8793739015110188,1.7413818183402465,-0.7693180852178938,-0.6801870927076915,-0.636855599292663,-0.6564554028125197,-0.801791777056484,-0.846165424711711,-0.884286978854794,-0.9385147128979423,0.165791119524003
SIDM00599,-0.5918566971105559,-0.9466204098365318,-0.752490947382639,-0.656127516621083,-0.8389804329301479,0.608097448286267,0.710959750661306,-0.9744064818153786,-0.852868979948696,0.617160175520873,-0.7706268789907627,2.0918563850837666,-0.8611114930549922,-0.1112579842351045,-0.8186335582714063,-0.5795222146756935,-0.8916599299084458,-0.9887025118861379,-0.9538369437056817,-0.7808097344262146,-0.7067347565497303,-0.8147317669761622,-0.9448163324994773,-0.8717296586126939,0.7407429954686233,-0.7393601295144252,-0.8089934428769682,-0.6672865049666052,-0.6183259705811622,-0.7986361227426381,-0.9234696541754651,-0.8190150595870247,-0.9386821902184028,0.2587582090994907
SIDM00118,-0.7075890517361911,-0.8635350157333858,-0.9343827485523052,-0.621543333318754,-0.8215485855405511,0.7019662507372944,0.6504827081998407,-0.5856951532273821,-0.8433167799546162,1.661204749997195,-0.7996261945153531,1.6505059799758446,-0.9100388365211365,-0.3940732802333004,-0.79288702968619,0.5099188354504581,-0.892665033314949,-0.9584832884886005,-0.8743737486368776,-0.8422529828709344,-0.763887983718837,-0.8419358885805178,-0.9241173574709863,-0.8785527540671785,1.3233967867239746,-0.7732429238371898,-0.8624454881865388,-0.7110732258136673,-0.6292461599583862,-0.836975145909051,-0.9340161168281937,-0.8857248794820936,-0.9465809124042601,0.5391470451293866
SIDM00596,-0.6510457143609266,-0.8945474493448287,-0.8678741183968844,-0.5916265410938822,-0.8400516790957847,0.39276458015059745,1.2230589378700139,-0.8810509898180825,-0.7596322189326694,1.180971957412042,-0.8451373809009425,1.9660939142376088,-0.8741117125737654,1.2905921485767595,-0.8024294579597017,0.4213003414941845,-0.9131575580726075,-0.9949969562214048,-0.8145193472152371,-0.7750300121978564,-0.6567132809893844,-0.8068994544889821,-0.9415849585044409,-0.8751933161664006,1.1516213615895456,-0.8550635552995502,-0.8517431913311543,-0.7125457642361641,-0.5550696189789406,-0.7772080092749891,-0.8768338904203914,-0.8605709322738387,-0.9727581325860419,0.056841907340495004
SIDM01251,0.5704165378693378,-0.8365027225668565,-0.8216502974010553,-0.5398413556134626,1.0307324889207026,0.08614794679871275,1.2104625951062071,-0.5683115860316361,-0.8727375465675262,2.5828283095324958,-0.07398651116999273,2.1177730812505815,-0.8524181282922056,1.830546196504924,-0.730580454592154,-0.10868716845601128,-0.8876276678368967,-0.9406280789501753,-0.7651285560675039,-0.8247769314942228,-0.8243058352165433,-0.8555176067031772,2.796898927045883,-0.6621846392355075,1.2750907600056427,-0.7603703586926605,0.36138372586768036,-0.5686086541670852,-0.4518207465268239,-0.7856805363533148,-0.7052720147697032,1.4955092517659054,1.3419833054221608,0.4986143819352403
SIDM00197,-0.514471593161619,-0.8913778137998116,-0.7174661342798705,-0.6205166248596153,-0.8268728605609657,0.73235119943855,0.5376821778504972,-0.9418546946612488,-0.8048025625777938,-0.4122276684673528,-0.9436619319120301,1.92185610710636,-0.8702093371485912,1.5328244778159008,-0.7648781692089044,1.0435160794082539,-0.8503907358182009,-0.9764365265970808,-0.947796752214025,-0.6949154569313821,-0.821691919691257,-0.9253117021754524,-0.9893698723202528,-0.8476913771071006,1.5013682981104564,-0.6914979446148962,-0.5703480764796343,-0.569712316406994,-0.6815504469458707,-0.802829860576085,-0.9077786342594829,-0.8774549354501088,-0.9597443330140969,-0.30325671667021387
SIDM00810,-0.5880464718269073,-0.9460157737885384,-0.8590981055065952,-0.7694166927610087,-0.7793927598670566,-0.2051443700906476,1.3675820369834162,-0.44609606163195364,-0.8260556117474526,1.4333174166267613,-0.869121741973424,1.661500136765161,-0.9425888967265127,1.8032769538269924,-0.7164595338528466,-0.5822237941464606,-0.8136636444788039,-0.966111462329411,-0.789497597518255,-0.8400577831423428,-0.9189308321965824,-0.7205445943337613,-0.9189598045449774,-0.8404248058018879,1.5162291622529018,-0.8595350055651658,-0.8328075914006903,-0.6749812055677473,-0.5860079411344061,-0.8498344355221676,-0.8986390399700098,-0.8981162711894749,-0.31192805252009653,0.5924611002029402
SIDM00174,-0.5199564329061781,-0.8297682777098331,-0.6820299569775755,-0.5960725365997098,-0.7677780691051296,-0.1490916655238558,0.65595084725226,-0.8925974077222497,-0.7683167055953216,1.6526632626453135,-0.8481118133773908,0.9489107986250142,1.6128483319509421,1.971176956287678,-0.8011712633473093,1.7271576256154633,-0.889488154527787,-0.9641794125109197,-1.040283022458662,-0.7866926508152167,-0.697768913708637,-0.8498654601250873,-0.9147602436623964,-0.8899685393114022,1.165073421832822,-0.8409623654125984,-0.8033466110512538,-0.5817080930141861,-0.6396182648059354,-0.7595632436801334,-0.8517960669515527,-0.8823213660226754,-0.9319763002101655,0.11364960283697802
SIDM00487,-0.6772294540382976,-0.8054742134458515,-0.7770726820534058,-0.43542418467032573,-0.7331984133925347,-0.09051991616658409,0.6009453523518339,-0.8240424003588219,-0.812697782286412,1.2577146370747045,-0.6878847208478509,2.066815902001567,-0.8749587131418722,0.7930769302568004,-0.7106461315581731,-0.6311262179186897,-0.8821787969091867,-0.9294401605001548,1.3674074446946716,-0.6466658374652107,-0.5178837812263892,-0.6662138013368352,-0.8173945444832634,-0.9202138352393251,1.114722952987565,-0.6953544451669036,-0.8574972356726924,-0.6478782140298743,-0.6774095824993321,-0.796221274118728,-0.8170328249968106,-0.785123524457054,-0.9839461414575899,0.33098184783165757
SIDM00263,-0.710024907188208,-0.9391801523059529,-0.8119641134515836,-0.7517122448737014,-0.8650706684771773,1.0162115691620925,1.1971327441561963,-0.940005129398314,-0.864194136822345,0.8408187134244755,-0.8566843407006663,1.6232358609966246,-0.7847874910136647,1.6220090471818476,-0.7998657822434392,1.451468478373554,-0.8789515776431627,-1.0161379461205495,-0.7316519564796214,-0.8056101200958123,-0.6931985089251489,-0.9717150746857884,-0.9161760012237897,-0.9060252227010045,1.217029058004102,-0.8862626603734354,-0.18069090577585795,-0.7585598660900855,-0.658374658316001,-0.8618170011879726,-0.8839900337699149,-0.9009566741189219,-0.9486154039551551,0.10688087067946264
SIDM00277,-0.6017506045764857,-0.8691782679059615,-0.7958004318395101,-0.6251280742409389,-0.769617774812254,0.7459290941127626,1.010608207089246,-0.9512562131774167,-0.7282474978482939,0.8700800351503934,-0.8679251676583316,1.1644927983821534,0.06265456573229954,2.4041636225557466,-0.5429618396452515,-0.6371646919477032,-0.8118818358596075,1.9030557583705103,-0.42655488191043806,-0.7574710444376209,-0.722962204267991,-0.8197577358877894,-0.8479709046617401,-0.914719472183746,1.6113016556155997,-0.8028257841859384,-0.7552098115967006,-0.5334628762195349,-0.5614539889533937,-0.26308745349357415,-0.8217087413680129,-0.8652580420465025,1.6933691468587289,1.1496759582393226
