,GRM5,PLCB2,RYR1,PLCB1,RAF1,PRKCB,PRKCA,PLCB3,PLCB4,IGF1,CRHR1,GRM1,CRH,IGF1R,PLA2G3,GRID2,PRKCG,CACNA1A,PLA2G6,PLA2G2E,PLA2G10,MAP2K2,PLA2G2A,BRAF,PLA2G4A,ITPR3,PLA2G5,PLA2G12B,MAP2K1,NOS1,GRIA3,GRIA2,GRIA1,PLA2G2F,NRAS,MAPK3,PRKG1,PRKG2,MAPK1,PLA2G1B,HRAS,ITPR1,ITPR2,GNA12,GNA13,GNA11,KRAS,GNAI1,GNAI2,GUCY1A2,PPP2CB,ARAF,PPP2R1A,PPP2R1B,PLA2G4E,GNAQ,GNAS,PPP1R17,GNAI3,GNAO1,GNAZ,PLA2G2C,PLA2G2D,PLA2G12A,LYN
SIDM00688,-0.8984538052688735,-0.4877466622235511,-0.8429144495962638,-0.4610939529367432,1.019941622308857,-0.7443022648158522,-0.3937183605894082,-0.5947472813394363,-0.757741523748731,-0.7136218451373803,-0.947338310860378,-0.7329524284017123,-0.32619988723637433,-0.1555199644928156,-0.685004098927597,-0.8816270299942985,-0.7005566701957374,-0.7552987930611161,-0.6398144130773915,-0.8686707878760661,-1.0302210399325744,1.2287888034240415,-0.7662127091093031,0.3814203714601229,-1.0665062590154357,-0.32871817953848287,-0.8068729701682197,-0.8660777676823158,1.7778259582340152,-0.7721311847232127,-0.8443457437345692,-0.8874059812110418,-0.7530952924139378,-0.8012531509742821,1.608344544737216,0.2952871737853554,-0.3250906263522002,-0.839199700772864,0.8976922539901645,-0.8980958185214793,0.8032752099479474,1.1563813930610312,-0.44367937248666145,-0.5139112425340076,-0.29963430563345184,-0.8199579071268909,0.8193960528766632,-0.49443618687674185,1.3904538046579464,-1.0039044913084207,1.9099407996621407,0.11845886640638242,0.7578465046356897,0.18668555641668488,-0.822384719878922,0.49864098646601557,3.2691805067235946,-0.8519898028991179,1.8461592999693273,-0.7472525283558031,-0.7396097049455386,-0.7753894138575042,-0.7046864930386604,1.19262622099935,1.1629695740770745
SIDM00583,-0.9499108293375758,-0.8008709284476251,-0.7061575525275997,-0.8265754225977263,0.9056619717163262,-0.7911583678691806,0.16430959168262504,-0.2532022263372978,-0.38908717693625516,-0.7921429227420501,-0.9645663657005781,-0.8186876625348497,-0.3142623286488323,-0.21401666824576027,-0.6013685502683542,-0.916465369571417,-0.6932647290301834,-0.6816798162056437,-0.7693753762755963,-0.7935872349688687,-0.6632248410219523,1.0742974357501296,-0.8088124632352114,-0.007136116611048071,-1.2075542297407797,0.11657650704575134,-0.9529312169935091,-0.8464488477036037,1.685678127044036,-0.7946294773283046,-0.8235487959777559,-0.8861790981255872,-0.8279248957010552,-0.9964933502917213,1.5706877158432382,0.20109644603436336,-0.8157256187965357,-0.8768267578061016,0.7317678249074253,-0.9278182452359487,1.4173965810049876,0.25040891324992404,-0.6099508410499983,0.6066846884719523,-0.517729857135261,1.6909846747321897,0.9355273169597498,0.7399400195185146,0.9034770970516514,-0.974365883911413,1.7275553397908225,0.13995222663283297,0.5262020513055677,0.14563589310649855,-0.8421859264882292,0.5771740664518005,2.698191591933959,-0.8835285801201787,1.655247801703537,-0.704009860515402,-0.520045918912788,-0.9450278055827467,-0.8156480619458115,1.0537587511309792,0.7842877830565655
SIDM00188,-0.9393635822345991,-0.723207551812374,-0.7554219119762664,-0.8304084878814443,0.4677356918668298,-0.8228577767666927,0.2323361670544803,-0.4216446795154523,2.4291402956773562,-0.7541678643577255,-0.9378100790420517,-0.7601289085744153,-0.4062551443424244,-0.04294959953461738,-0.6816058330976408,-0.9316322631320043,-0.7453903738381048,-0.8228962385497198,-0.7632862819555466,-0.7747582452163989,-1.0042437136994256,1.1529098782780087,-0.780342356261708,-0.3496866567322169,-0.9732980876796037,0.1476538961562526,-0.960822000131311,-0.847808723894721,1.9989131636159096,-0.8141320434943808,-0.8887328876509054,-0.9125302527811013,-0.8285911397409148,-0.9468568183918289,1.4842724168575518,0.08877875582836599,-0.8602183218050906,-0.8536138164163883,0.40277808327749265,-0.9608226970017935,1.0769933460456869,-0.5012797048309663,-0.5048253649015243,0.26550060838036854,-0.4564642547453866,1.3501023003263264,0.5142189195646291,0.22419153716287357,0.7208663306069173,-1.0950607493875573,2.622193490380767,-0.10007792710627945,0.8487361655012109,0.03981315104404764,-0.6914472138925712,1.3538358315294472,3.196541514033236,-0.852641093167497,1.923299444322932,-0.7796880711502687,-0.737690757695485,-0.8036430613862314,-0.8042130352325302,1.009984806499241,1.2005156634248935
SIDM00096,-0.9298721671410961,-0.6390164278835971,-0.866164024566564,-0.9675266010707207,0.980044853465392,-0.810010313025454,-0.5481833872910238,-0.40866857332659356,-0.7900632375557151,-0.7376051445241238,-1.0255227134344567,-0.8098530142394632,-0.2115547255439838,-0.11708309754967802,-0.4557585491068668,-0.8556133208020698,-0.7838879460763619,-0.7249734167769853,-0.7123998174602444,-0.7767980978907294,-0.9439973201287639,0.9960737606709278,-0.7975429326015456,-0.04824244581047748,-0.8068653023065334,-0.002859591202016924,-0.9401578854363389,-0.8106505133698151,1.9495572031609423,-0.7278565133505336,-0.8770386910840648,-0.8224497995106713,-0.8288194511049711,-0.8794401909954283,1.9657719573441363,0.36112936791762984,-0.820096657656472,-0.7706031386761515,0.5979301769604732,-0.9624636314476174,0.7434334095915428,-0.035009651982740586,-0.28259850905326495,-0.22391954568502806,-0.49137322979492837,0.6076121816267814,1.2614117902774435,-0.7934926028343292,1.353163252360277,-0.9580408323426055,2.1947928990085654,0.03794588981374125,0.6944404424379222,0.09051422710706049,-0.7285102513698347,0.24507947871723731,3.14545193758096,-0.8429948257017039,1.9063491974402789,-0.7286450421355741,-0.6647783087106417,-0.792398964381417,-0.7723092021039205,0.7431393546912493,2.0261988029443367
SIDM00379,-0.8781943340526984,-0.8345322801762298,-0.7577657851353815,-0.7802818681747725,0.8190586770082638,-0.7896596962192357,0.07851317039251927,-0.21822657808788157,0.951342170074639,-0.7431354793382263,-0.9271471582843098,-0.8411052281735103,-0.49213499419513407,-0.6465349893135659,-0.5686980484918047,-0.8860526310807013,-0.78258172070619,-0.5818892423837982,-0.7734903093548708,-0.8031272092935157,-0.8561179041456312,1.1557441427258544,-0.8273085863282683,-0.2554845914196491,-0.996106608593254,0.26970087842315144,-0.9759994998959703,-0.841721790565206,2.022130077624146,-0.8184892018517529,-0.8250661997122902,-0.9282554508431178,-0.8511308845889519,-0.9939631172119465,2.037544956761349,0.15567229889027803,-0.8457486599380827,-0.8188075066229894,0.6973435743871191,-0.9632177794796448,1.3830183065881607,-0.2752633022069709,-0.7349391700513865,0.3752838091252745,-0.5629772106480261,1.6596978050626243,0.269465574139155,-0.6683670379316031,1.488215174641857,-1.0169465680814436,2.304784129057023,-0.2580913917931408,0.7604316106813938,0.09233165176995616,-0.806539538942272,0.8666874812801949,3.108422835479558,-0.8066251495943346,1.7991588961892573,-0.6672218672494655,-0.8308517540567478,-0.8232802072002664,-0.8247374243184203,0.9500209082365393,0.14945510148399516
SIDM00381,-0.9538623817425295,-0.8467158094785825,-0.568972902315646,-0.8484559613251205,0.897858867705595,-0.8411865206240031,-0.45328340406083617,-0.5220012221248433,-0.836621189529088,-0.7714500727148563,-1.0576891824630146,-0.8382382621100817,-0.509128918484041,0.4038698795079188,-0.7283826482749104,-0.9191204008217158,-0.7892194887332041,-0.7483035845733403,-0.6816783023483967,-0.8172000455258164,-0.6884077345398539,0.6331406728054123,-0.8775897014439659,-0.12168760499542533,-1.178979461045022,-0.13701863142011272,-0.9328879308547497,-0.9074917471984226,1.8310707676208626,-0.828801552390748,-0.8927461802162154,-0.9603872353995099,-0.8615253923615027,-0.9948965529683372,1.8163160592172063,0.752201850951832,-0.8616030388353499,-0.8543995340172166,0.753939271358998,-0.878700575135191,0.9388301578709622,0.4416872691748452,-0.8866009045351391,-0.3587946997598284,-0.6048406858136615,1.0375694157096174,0.35942325075242276,0.8116963074209941,0.49272487563004236,-0.9955247946975484,2.4516872446823372,-0.18964383017101472,0.6468101971371076,-0.589659117984775,-0.8850548252960404,0.7224755714530894,3.0981178695710607,-0.8924822464794858,1.7720832348041957,-0.8193172756471171,-0.6318310588351553,-0.7241186851235561,-0.7989231514258467,1.5988749137114573,1.1002476537611963
SIDM00606,-0.9650703786327398,-0.733377472990468,-0.7738702474362593,-0.21939748635653064,0.7137671556460751,-0.8411179743391992,-0.3737368190033975,0.04350152817050515,-0.7210942135535721,-0.785531052298262,-0.9104621747177171,-0.8244211914104641,-0.5165551060296718,0.027334713417321785,-0.697055420098023,-0.9295825276394304,-0.7129569689370705,-0.7633858201654404,-0.773437978413469,-0.855990626122128,-0.7722824184689512,0.9844417634372397,-0.9058138384089819,-0.13019046665901154,1.4907949410159322,0.0700239921757511,-0.9818379472455689,-0.8451133969203025,1.767310690062274,-0.5512299757748167,-0.910525423914476,-0.9090781570474038,-0.8122083583320099,-0.9033936408096895,1.4236262215111117,0.4232371088834983,-0.8841320782929663,-0.7068627387882829,0.664751676648903,-0.9826889434031821,1.2897229491607096,-0.22474850504708788,-0.7285031199407256,-0.1355716774865977,-0.6518075295889957,1.035757938677621,0.615490598909286,1.53474352438171,0.7525840169613428,-1.065339900318136,2.209682968320061,-0.12617542070556623,0.6266946745582381,0.09236358607508362,-0.7678461037780118,1.0362154759743547,3.389357792788775,-0.8494859431453164,1.4755958332027492,-0.8098446051922759,-0.716506202480312,-0.8521221252249541,-0.8002972439941531,1.2741584320019972,1.0948028968012298
SIDM00541,-0.9612768544496714,-0.7905058855978032,-0.8527167664738428,-0.7306331407413883,1.0290312252388352,-0.871618362258661,-0.18831354066615433,-0.14486140924530194,-0.6949415441872407,-0.7704584841459133,-0.932763533797305,-0.7542760547121541,-0.4186972843551303,0.05866575540526853,-0.7073042094016149,-0.8930136327772825,-0.6430902400436803,-0.6624555616038247,-0.7336948333898584,-0.7939889462708415,-0.03181858853378204,1.4225111443408833,-0.8438218581983743,0.058516360159941876,-1.1289068603318586,0.4738618812875144,-1.04125687251235,-0.8025590925115285,1.4127236690728564,-0.7706176812076427,-0.9102342276062607,-0.9097912339416917,-0.8433976075334352,-0.8714148986063334,1.422498760859372,0.8120384684781511,-0.8269791808542559,-0.889802874432152,0.35635086115020703,-0.9112567725163946,0.7330453630907374,-0.7486037006547841,-0.5896561836206592,-0.6628207735692966,-0.6464174674681503,1.531882231151372,0.7563456626962638,-0.15466096449499556,0.10761365486000324,-0.9953447884736782,1.8067357386460468,0.06730122078455228,0.7962650844376571,-0.008244754618037944,-0.8501574264117886,1.0059704068088093,3.672430510286218,-0.8254777287890508,1.6587565318917725,-0.7519941705712808,-0.8897138529947728,-0.8329578488924839,-0.7749818132540767,1.3566093493391747,0.6168017725691783
SIDM00808,-0.9375036033209522,-0.7621207899546575,-0.7738733931050895,-0.9483430624361605,0.9773364735836857,1.5783506023448013,-0.596178704483926,-0.5455238114892338,-0.7619359027628515,-0.410525800120115,-1.001895271729928,-0.8495308916136868,-0.40993385294815654,-0.7678078237431945,-0.6271661211405697,-0.877702933560267,-0.7551662977668937,-0.5173622019578384,-0.7104460469138281,-0.6475893053215854,-0.8585746511923505,1.5041637443226445,-0.8324951051848573,-0.15035898137469728,-1.063685326928143,-0.16196511405478853,-1.0348646972838624,-0.9016471328462606,1.7691213736507259,-0.7870216846426991,-0.7948404333411839,-0.999217310518792,-0.8183871532571578,-1.0122735759029262,1.8400538920746041,0.8877596553640671,-0.8080276897941076,-0.7733366474988292,0.7613314325201707,-0.945936554973667,0.6360324827829463,1.0841437909329061,-0.3588142524680539,0.1531417300331128,-0.25655541664413833,0.48936942659249405,0.5250618468487953,-0.6809585813560709,0.8570331190792432,-0.9605363067296661,1.8573899844147759,-0.03772967397351602,0.7629360694940714,0.011294123967265432,-0.8710954917203388,-0.8316459279070902,3.1484523025746114,-0.8820784480264671,1.5744624262738633,-0.7550705455725603,-0.850284506785899,-0.8585746511923505,-0.6857402630027557,1.2899589827041258,2.0029172953414687
SIDM00377,-0.9194563576903586,-0.8083403781236332,-0.7977677345151151,-0.7690419891057895,1.0290800425751778,-0.8456370924434007,0.39110811466032924,-0.16476878895605274,1.4667456419057106,-0.49267073132733286,-0.925144373818589,-0.7588584625285443,-0.3750009800724901,-0.46048587957655407,-0.5699730028354858,-0.9036361195224867,-0.6970703700016379,-0.690997677610837,-0.7598347444515213,-0.8680284417788783,-1.022226504760062,1.3637098394872216,-0.8477171449192851,-0.27795733494806757,-1.0052401011429106,0.09355463437960014,-0.9681257356517828,-0.8823049347494798,1.6300436712052966,-0.8101320999112688,-0.5028555858914657,-0.9494100151069274,-0.8109995208967646,-1.0335183663718728,2.0205626956412863,0.17996125543370717,-0.887365324346295,-0.8502139778215274,0.5421622771935033,-0.8358324016243759,1.3047589688573975,-0.3403780447653602,-0.6526016714950348,0.38769694441655,-0.48694961492485817,1.6702924521785547,0.4367785158724119,0.03698189603012908,1.2519910013038265,-0.9492275374430803,2.53037564829375,-0.20304542451975477,0.9001371624478601,0.0687244478963406,-0.8733699675512007,1.051520614109755,3.3765598452640266,-0.839980701085485,2.014336291757553,-0.6446657203038308,-0.795840188472981,-0.8463312826648693,-0.837539517280337,0.7387896537104531,-0.9154163654035627
SIDM00289,-0.8993534531525587,-0.7288510489473268,-0.7906624476702071,-0.19847067886214864,1.129067605959098,1.0260448599159313,-0.49406771615452016,-0.3861905266714089,-0.7234188664945652,-0.8149475735448877,-1.0015349221401464,-0.7839865862622748,-0.40366735828440187,-0.410271997366051,-0.7172556865673934,-0.9240454216505694,-0.7114897410296733,0.14425386541696986,-0.7267164412217437,-0.8230033254485981,-0.8599859511669087,0.8101769924950436,-0.8478615817086285,0.1327300766535392,-1.091094188475577,-0.0046202523487336895,-0.8563516883169258,-0.8563516883169258,1.401066813856914,-0.7953137214896875,-0.8964484372348572,-0.9396650346863333,-0.7613007572255973,-0.9256142699323006,1.1490417222038363,0.4776657674993872,-0.8657313030680538,-0.9099097309560318,0.8907587541968803,-0.9043612614524835,0.582319533045585,1.3394177009916883,-0.12337003243402093,-0.42399788952533607,0.05721103880358958,1.2150875251880502,0.8998980686618564,1.1141540493027293,1.0394050824734282,-1.031924652099029,1.6990914894410882,-0.19796330584699393,0.5155277262562943,0.044422557569190224,-0.8665596952251189,0.9834933678345408,3.1115541684076233,-0.8316087704650851,1.698979057053471,-0.829913349963019,0.22652395630340325,-0.7360726575557275,-0.8447591431582319,0.5550234132715862,1.6775824879261478
SIDM00064,-0.9332760225950161,-0.8646538054066081,-0.8637114720889326,-0.569860664352957,1.0733909980162375,-0.7831734387383457,-0.17923660799883256,0.019428990201563186,1.549936763565732,-0.6933529961990084,-0.9740799199301995,-0.8296916656822292,-0.16280912576289183,-0.47520690605146826,-0.672343121764272,-0.9373096112293974,-0.6984694853232772,-0.7717547826383117,-0.7228600657904425,-0.862102351961414,-0.8702653142617914,1.0487758000836391,-0.8681973367869551,-0.03334948752403382,-0.8138570051565512,-0.09191444737357153,-1.0421443544611726,-0.8485558453936213,1.1808004296610155,-0.7546189201872473,-0.7810414187461581,-0.721365451874181,-0.7942296208299999,-0.9247492917416841,2.1411751597618105,0.6564182919043617,-0.8437565697157474,-0.8542148670578783,0.5255672274116417,-1.0001521925110706,1.4932708400267114,-0.2115313921395368,-0.6891143681119678,-0.28257861749825014,-0.5213134125547056,1.537352389333731,0.772902024329865,0.4390628276895989,1.0109793029927894,-0.9965975733795711,2.6113463617683683,0.10723148944654165,1.0405047134248384,0.23040408482973823,-0.7645997104313892,0.8581301156591566,3.2979836354098047,-0.8722612713795596,1.9288533154080048,-0.7895830136585149,-0.49425919434361626,-0.770429188359832,-0.7582888706909394,0.603608162675989,0.5657482226464549
SIDM01097,-0.9309352378768362,-0.7811682170372678,-0.8941469393552884,-0.21316194867142263,1.0840845127896461,2.732406116768979,-0.5579537846753089,-0.40451693718165305,-0.023628732759678684,-0.5828457909744823,-0.9880431078393155,-0.7328898694561015,-0.2849987608835647,-0.6671036666060225,-0.3924021595788525,-0.771886557960351,-0.6993622098292014,1.4495302038202287,-0.7144898932877776,-0.7343828698637513,-0.9060749521882069,1.334853239915586,-0.9247260721247111,0.40913319863230974,-0.03773811573550098,-0.6475153112280138,-1.0329253200999926,-0.892891140597079,1.497435964040557,-0.812584941711856,-0.7745220332575343,0.5118249650090261,-0.757197805390816,-1.0231281590605037,1.1300582414667413,0.4008388861237127,-0.6415092982486258,-0.7971395072673401,0.7572260332145098,-0.9471131083243715,0.6938820293026742,0.9788223344365211,-0.8311532860998232,-0.3596491116233516,-0.5354600563473384,1.6787777977497946,0.9181695109222953,0.7642651511168951,0.46526913220355126,-0.9608260211987738,2.6011818706490604,-0.14861557091825459,0.879334723900083,-0.2558910143866357,-0.8178495124991992,1.4157316600812084,3.309752553256646,0.7225902700631947,1.946342637097847,-0.7336087949304541,0.13173987935273174,-0.9622020390181405,-0.8134894328610913,1.5736941134176163,-0.7178507369701943
SIDM00350,-0.9208549362097891,-0.8186366418771329,-0.7106733966703337,-0.8755563166337617,0.6873615634492779,-0.7657454207112263,-0.478139317870003,0.6412733955781866,-0.5941822472318391,-0.7879407284570901,-0.8857538280195149,-0.7073522496033013,-0.31885203848160765,-0.15001194928106873,-0.596104328699797,-0.9202589666478296,-0.7238322424922923,-0.7943168557167914,-0.736129546264542,-0.7321885772846765,0.878334478728798,0.972219142172026,-0.8523420648929944,-0.08185911767872428,0.8289256674534042,0.16176371278912985,-0.9809986957972736,-0.9155319257498505,1.7279632876644644,-0.6809867434435293,-0.8214825169224288,-0.9330311591327882,-0.8620187927145133,-0.8361086324455796,1.3481837444118878,0.12302788108816974,-0.8764707887560224,-0.851178737498992,0.7523858778331869,-0.9317743325678222,1.4458092590742802,-0.6965724417691769,-0.7001118564277428,-0.23364968085836027,-0.695231639686564,1.3277653812435313,0.7480323925549109,0.9323884077496853,0.5244889770614671,-0.9458299663604955,1.952979723248004,-0.23381152169695993,0.47524991255059157,-0.11533097766794327,-0.8745339595144178,1.310758133281432,2.4343272505068025,-0.8719472396131768,1.7208500799245618,-0.7860835800723297,-0.7921730437414848,-0.8235780938439886,-0.8105638037439955,0.7885115795542222,0.14139329211847473
SIDM01163,-0.9621922722289522,-0.7411315144898902,-0.834623639573212,-0.4132482834013719,0.8305373858827663,-0.7992363879079605,-0.2815134468071525,-0.5203779379117537,0.8718656216924455,-0.7580169304084039,-0.9616375802444564,-0.8359914633889407,-0.08285836588903556,-0.37632508937411735,-0.6418628331406762,-0.9211258225174161,-0.6820461276629008,-0.7453945352649387,-0.6777202396379904,-0.7574769738470538,-0.9251402376930188,1.5640431595271165,-0.9237798311043415,0.10688255143372208,-0.8494069507815736,0.2463863972134098,-0.9751431999401142,-0.768048533813348,1.2585553360223038,-0.7541499440436215,-0.8887970414979177,-0.9210550233064398,-0.7636216842145866,-1.0631192177214195,0.6744200713153566,0.15421909701789047,-0.9552071481354594,-0.629177654056869,0.21025401867283064,-1.0246172202964547,0.9348442553335335,-0.4473682997232801,-0.39033292547010373,-0.4418586448719365,-0.6322242794905752,1.2181594732978396,0.30260455351556786,-0.0999485871883541,0.6519113999475439,-1.0836078065368984,2.010430138966126,0.1467144181181862,0.8823638140464471,-0.14745263735732905,-0.7670745702918338,0.799062052768942,3.255663873616594,-0.8669693864617241,1.8128357788803937,-0.7300985225573438,-0.5377111280423069,-0.7684238294487893,-0.7350227398833534,0.3619620355097717,1.0785586299854377
SIDM00375,-0.961413964628713,-0.825735190032854,-0.7244074597136285,-0.864287671831355,1.7784226844769315,-0.8361096314258071,-0.4555538335225742,-0.2685420978477091,-0.7733310438472153,-0.86611313233268,-1.0006253298517862,-0.8153054611365018,-0.3009207353988544,0.4963602214823722,-0.34772689548104735,-0.971369921767366,-0.8335400665838032,-0.577660238847127,-0.8212985641174755,-0.8197747103940592,-0.8170167054456328,1.1111862232481664,-0.9065119044413092,0.008061220039155796,0.9078566240029382,-0.07300607786206219,-1.0073792138934392,-0.8895009270014251,1.8397820421006799,-0.7758694380960609,-0.9163822414556191,-0.9618458522338394,-0.879991807021176,-1.0996388240965167,1.1945376978027429,0.1101655710792219,-0.8685677935898257,-0.870600689687351,0.8109085031636242,-0.923481904418491,0.3026202385282422,-0.017975136078107218,-0.8970663915000489,-0.35208574037055607,-0.5478486499575989,1.202678755814132,0.92354358379219,0.09561960436491314,0.2760824790015199,-1.003051771124087,2.2291185313658004,-0.25385302634342993,0.7542015545085539,0.08724572970674897,-0.9672976763509875,1.3783197840162804,3.092551661819336,-0.96330672307946,1.755715986306292,-0.8610062699796408,-0.868735453555649,-0.8047273038514432,-0.8815990532166678,1.0468556436606935,1.365360313692721
SIDM00600,-0.952790148518645,-0.8545037145541665,-0.7238884296667594,-0.678489497201007,0.8783265486203676,-0.8160722064235144,-0.15168324420271992,-0.28150692984494363,0.3280164083225533,-0.7379342339299881,-0.9826594255367174,-0.7722044968068468,-0.4018774456375621,-0.6663948570696578,-0.6648769985900462,-0.9505236061162662,-0.6571133249244869,-0.6618999683624505,-0.7317358722107574,-0.6648163479749113,-0.9261755628678184,1.1907191407335909,-0.8480380675225327,0.08854729159961819,-1.0509848807666817,0.41193169540618924,-0.9651856154339752,-0.9426523197959358,1.7699780124158926,-0.8139079110721195,-0.8315625116948349,-0.9591349302767316,-0.8223248584794528,-0.8343695761508767,1.1048535458452677,0.2475862735935981,-0.8829715754448824,-0.9028389874187125,0.5462161481119229,-0.9919850698638913,0.7371307738399514,0.12884268076542787,-0.7852417238422762,-0.23920813878034017,-0.6379366344334306,1.227816162617303,0.2508331664720867,-0.6222801536622671,0.7490635099491699,-1.0319922447417489,2.4508721613025988,0.09274994113131096,0.6990361693106023,-0.3389308977477623,-0.7858262494187126,0.7430193992238459,2.9439495032485627,-0.8562071507770825,2.0235268013843632,-0.7868927994613549,-0.8223071814565277,-0.8642084134113686,-0.7619848417659137,0.4272475939266881,0.7571394066619173
SIDM00367,-0.9520983664826681,-0.8186685227473608,-0.8395818254275099,-0.6878372061441007,0.9891499159985356,-0.7272752661247311,-0.5537131692860044,-0.07138229788567604,-0.30750735087613246,-0.731060128941877,-1.056574196658069,-0.8149919489245597,-0.44163990075991666,-0.1739774032790143,-0.5816203710669323,-0.9001183702076481,-0.7649280939881459,-0.591142179180002,-0.6902584903895301,-0.7712098652579528,-0.9607172737461669,1.093819021608841,-0.8644743624002038,-0.22540745013008043,2.8938399446782532,-0.711169691153772,-0.9185204016737599,-0.9220949791244194,1.6408738463424324,-0.7557070678720754,-0.8768116755011116,-0.9544363624142015,-0.8293435594791674,-0.9456692076165193,1.3905355804484134,0.24773565710750203,-0.8339629750869336,-0.8726323452885273,0.5591872825208978,-0.9244163774629465,0.5870669704462348,-0.6891373175187834,-0.64290756223741,-0.24849855070815083,-0.6872746115918271,1.1786654710692774,1.1146102130371998,-0.46300145072568694,0.6915591508022759,-0.9497214750494153,2.5949392556111075,-0.1700002975626742,0.7953275056640453,0.24979478333437682,-0.9453052228905642,1.1467430880087164,3.7106556793812357,-0.8428130569960322,1.9096860788205525,-0.7544792910368993,-0.2328041221166617,-0.7929120308309244,-0.784984573985867,1.1398656678840806,-0.3030343044030191
SIDM00632,-0.9307268198352784,-0.7937227823906593,-0.9593391202365535,-0.9304950692104427,0.838472161023859,1.9247848186040475,-0.6231038516291828,-0.56735067622079,-0.8108145293277298,-0.7639560009834601,-0.9385697303770083,-0.7716730473232434,-0.45095424585234006,-0.7076408390175412,-0.7248108707228387,-0.9468089559345148,-0.7714658022117539,-0.7158772335233305,-0.6446519124467746,-0.8299838442595477,-0.9851935644218799,1.0976537624236722,-0.8586591314152007,0.1250492243560611,0.12812783320725069,0.377778987490857,-0.9950361614642939,-0.865663642579993,2.024478670625663,-0.6834023950943935,-0.8099806791141027,-0.9251612524224834,-0.8199793787372802,-0.987881341333324,1.3921859239598224,0.19598481787495248,-0.8550614092323239,-0.9030541449703586,0.4890848488816382,-0.9033749612413149,0.4017219402835648,1.1411260030406034,-0.1090796478653124,-0.4210034118439878,-0.41958887472005457,0.4122880533366948,0.32060599099744763,-0.8160575275142403,0.5075132228604649,-0.9650171931015263,2.0311049652581756,1.2054095953779291,0.7681251584022457,0.10927816418231545,-0.7860275616762031,-0.5270482367132474,2.9331975165942983,-0.8456582232131845,1.6155082953906201,-0.7234551665336628,-0.7121189837504117,-0.710077796762133,-0.8105275106520027,0.8708714726507704,2.273118936314279
SIDM00550,-0.9255353646201426,-0.8442012820687875,-0.918577971865763,-0.040853608351590846,0.9845578085222819,-0.7697959252135629,-0.5579032423567979,-0.19538438809677824,-0.5278929285397814,-0.7420849196761444,-0.9789141228578829,-0.8781527649349061,-0.5512820537522812,0.9052423377142818,-0.23910469480862426,-0.9346659002678748,-0.7639520988940597,-0.774040862226641,-0.63290144381007,-0.6330673110071698,-0.9051279738211168,0.9272718200506388,-0.8696604990351613,0.6239662833398998,-0.8875193744814838,0.09070367039005256,-0.9469780978140868,-0.9036709544078969,1.4486196517275949,-0.6591371633235169,-0.8377342096225434,-0.8792061954785164,-0.8638876848905788,-0.947516906211164,1.7393543491825727,0.8576584043258683,-0.8442156629425496,-0.8416582258727472,0.41716578392625636,-0.9393393297310267,1.0931368567557143,-0.3093863359377455,-0.6016570686934891,0.18689236620937075,-0.4047818217923606,1.2567363357857013,1.8176473053239728,0.14328097088409364,0.7241597246569957,-1.005050548819823,2.0609028713214457,-0.3081020779035748,0.6657413326898017,-0.32267069985008806,-0.7437826074307466,0.6877762074703639,3.381184073867287,-0.9073734520374562,1.7600858427910433,-0.7081594298631494,-0.6343176342437263,-0.9100904525027069,-0.821520621554651,0.8966573135903196,-0.051526749309693885
SIDM00230,-0.8986627402511672,-0.7360342509177873,-0.8328207733593904,-0.6244787841567806,0.7335489360950773,-0.7921081626556354,-0.6883378199330484,-0.2354039906769105,-0.5025444242617063,-0.8170037894706262,-0.9323658249058788,-0.7871709229459062,-0.4749118342070803,-0.17442886168044872,-0.6869545753358138,-0.8976384597221838,-0.7560253597875446,0.5145684145627448,-0.7661642473384734,-0.7695566563258032,-0.7225527691684975,1.4373179390990038,-0.8841408732858191,-0.20796469144527735,-1.069201683565677,-0.3585643279742349,-0.9762350823353633,-0.8456557538590682,1.4720299717199141,-0.8185971182061792,-0.8861169388964313,-0.9656670986899986,-0.8892136448476513,-0.9544322425706118,0.8757515707511772,0.15224365893512695,-0.9237410836716525,-0.8147787891089489,0.5870315769936962,-0.8773352870243988,1.3085353565556415,-0.7453545270862173,-0.9116924923038593,-0.6087903658729074,-0.592110255971713,2.024926091775595,1.0071214528062724,0.3028921996160008,-0.27137962775447205,-1.0352299103106017,2.317642152234934,-0.11518193089072326,0.5526554913398096,0.15145323217661286,-0.9286184388428599,0.3910928844502666,3.206365639216887,-0.8802173366902792,1.6950141499671283,-0.7645927124377159,0.2820523443098243,-0.8069045014568728,-0.856369382173213,1.5994507649524938,-0.6379511358782832
