,CPT1A,CPT1C,ACADS,ALDH1B1,ACADSB,ACADL,ALDH2,ACADM,CYP4A11,ACAT2,ACADVL,ACAT1,HADH,HADHB,HADHA,ADH7,ADH6,ACSL6,ADH1B,ADH1C,ADH4,ECHS1,ADH5,ALDH9A1,ALDH3A2,ACSL5,ADH1A,EHHADH,GCDH,ALDH7A1,ACOX3,ACSL1,ACAA1,CPT2,ACOX1,ECI2,ECI1,ACSL3,ACSL4
SIDM00930,-0.011279410021592641,-0.5077814398028518,-0.5599497073344717,0.13574763184257785,-0.029958833333825943,-0.7804480292460068,0.3717400474828757,1.4110160072854445,-0.4425690171544765,2.592043406387425,1.004754336767139,0.8769416466135512,1.4465181076912277,1.8816324331974867,1.750847793196598,-0.7874072981084734,-0.7731220895785542,-0.8812386468726907,-0.8397586505227768,-0.8690084112285392,-0.8672397956316585,1.999980302152415,1.547362783009306,1.712251164395797,0.8114866836378826,-0.7617780117876947,-0.8410731017038948,-0.4412743604281841,-0.15432892461174536,0.1007407995317875,0.6050039195771675,0.31763929266903373,0.3712295328030318,0.20168564261876037,0.6375580670101274,1.351869939668174,1.86483771695959,2.0933917356103366,-0.025796088353053415
SIDM00205,0.6720625538954297,0.2744148753297179,-0.6404364070211629,-0.06643529929414953,-0.09487680861799733,-0.8292168913698094,1.5657984456557925,0.15286262408322954,-0.6433659972344603,2.8292460041769356,1.5117535181828412,0.5667415267798381,2.010197060119919,1.65457004619962,1.863162505156887,-0.8237653175279238,-0.7790333900019459,-0.9294300606671219,-0.842659042174337,-0.8305232058179133,-0.8819077632767369,1.8633279911262992,1.5473773390643595,1.6023895319871797,0.30410672451129706,-0.9017959149736583,-0.8815092895927941,-0.4100239716211721,-0.16606272961930246,1.281665713476415,0.7612542561984863,0.7929222052518524,-0.03249775687999287,0.3965606222014799,0.4594677448427802,0.8059877061595041,1.9625786693717748,2.0576554755411594,-0.3386903074956402
SIDM00535,0.6915162116252479,1.0563801280443752,-0.7429901682667562,-0.03654715441527301,0.22599043182717413,-0.7631241547303791,1.5501446711152513,0.8133617242377508,-0.43719813695219495,1.8447340232203064,1.5935276298683323,1.0049091917870712,1.8285049033258232,2.059261764533991,2.1663007414311695,-0.8172387883546848,-0.7566671835483559,-0.9497815794716332,-0.8373088086212334,-0.9034857032839064,-0.9061235990215046,2.0986642557865904,1.8622283840112563,1.5793760664673495,0.4366570398475986,-0.8338945157400484,-0.7761769082175264,-0.7572477029773603,-0.17451278567956638,1.5441404006710995,0.8945068048368048,0.2993927694914664,0.6009840691774103,0.37833583740707327,0.8650402850759777,0.9112240979537981,3.0336513200964754,1.7392465240202444,-0.951792634324965
SIDM01175,-0.26666630194998836,-0.5721541165215659,-0.8336059094520566,-0.5156774857831358,-0.12049328585183003,-0.8486542283681331,-0.6996262103603912,0.9434888474169204,-0.2203474242607475,2.8034721098341695,1.1673590854962095,0.3618730017326163,2.0568372398902284,1.3447297821060442,1.5154320188499433,-0.7974506537604923,-0.7160779426986428,-0.9287671579301767,-0.8531005281208734,-0.8558726541810044,-0.9308784309181215,2.5079116869034346,1.7567879970643685,1.785343529536241,1.4107455796439208,1.3360691349227098,-0.826439223724035,-0.741064868398535,-0.0778613398212624,0.07285733203998523,1.0288363374354168,0.6141643531766463,0.6144219694865173,0.3804389036611735,0.5656533484807803,1.5013190340971352,2.47319759878467,2.197045485338805,0.1677749965340167
SIDM00832,0.8027074275444049,-0.9102459797818048,0.20258360788955337,0.7181908263415632,-0.4097470988195096,-0.8411743638279386,2.479689739204406,0.6763450453689714,-0.5635510820922475,2.258576405152833,1.4120283635755648,1.025509416990332,2.3588849570463406,1.6139797640902762,1.8855601309940602,-0.8419257315969417,-0.35876254019419984,-0.6084932369983457,-0.8209601930370739,1.2297575338287634,-0.8943080418906486,2.461390925375482,1.472906298233966,1.6117285438173348,1.7391748497483404,2.1571847031880313,-0.8722596829708779,0.598932421959234,0.6305638214002579,-0.16783365818074047,0.41520014248360876,1.1589705664629457,1.2485628155539803,0.5412531160108918,1.0187762861122098,0.7073274476172238,2.5375486754029657,2.122219285373944,-0.7226248910134419
SIDM00528,1.008229989734937,-0.8460985194927036,-0.8729763791648354,0.36336489952467976,0.20570661271960874,-0.8176618448143739,2.4812145782666937,0.6309090683913585,-0.4648823229832922,2.627318606045764,1.3656721301420736,0.8114306664498633,2.3241027974971895,1.6186645288790404,1.5735258466539708,-0.9083549597263058,-0.8851278373442607,-0.9836235263145913,-0.9053276776579837,-0.8713473787039797,-0.7573741627940569,2.529528808601651,1.6677919546120266,1.5571662050962207,0.8992638569827474,-0.8106336535373022,-0.8204409078969964,-0.48429387516263533,0.6405420333564813,0.2150313404986154,0.6271930588432343,1.1645166444226602,0.8785631226372626,0.6111926854642393,1.9718028504437903,1.1937582426542284,2.6527699737597548,2.3701389448532133,-0.8522429975699458
SIDM00371,1.6204469847900194,-0.8970935081150132,-0.043789729702260104,-0.2573947394686488,-0.004135056604837916,-0.8965427831410433,2.238479468757182,0.9883536025956932,-0.5836849892485251,1.2610575810364617,1.3463917323161874,0.8308969768429825,1.1861388725447444,1.6951736364831547,1.7943284433723368,-0.8610302683682842,-0.2067863273709271,-0.9389027762739727,-0.8673472434804557,3.2113269459757063,-0.8927355941194949,2.19100724897796,1.6769965039338204,1.0842651737081115,1.5346221999478804,2.503042546529832,-0.7394530418421487,-0.27939550325008156,-0.05929600693834183,-0.09567953485603503,0.6264880931581864,-0.2974911583291834,1.0052048069150494,0.49934106976169307,1.2653751573238337,0.44943432483507867,2.7041538315783007,2.0258016600505537,-0.610129746502439
SIDM00688,-0.3327202016963249,-0.7338587856711004,-0.34531137011607455,0.4257789582152977,0.4221357032935042,-0.8233036550395231,-0.674295246297683,1.8340623554203814,-0.4975530086483272,1.6870076289832523,1.122529625714403,1.2217099364499935,2.1816192155847793,1.671366693579965,1.5325342860347977,-0.7867646847546556,-0.7289086517428425,-0.8693568802091599,-0.8477886184910259,-0.7615659461968507,-0.8202128177494519,2.2212577068641024,1.3953456832640203,1.6104650095667894,1.1301361525681655,1.3763738638838106,-0.7078855898427927,-0.7318491095282121,0.5223511459612314,-0.7839103595290308,0.4799274224770189,1.459113552035827,0.6926257066642522,1.2471386416914911,0.9554832509529979,0.959106272211952,2.4234028531929197,1.852340634972112,0.19289922908075874
SIDM00583,1.0671348498258897,-0.6481770648637702,-0.6419532326851648,0.6219917808114048,-0.1917788754435671,-0.8519700148452354,-0.40149067565458285,1.1117721917336123,-0.36809309291429676,2.081459135546839,1.0948142236951257,0.8056205214393153,1.5725932700069953,1.5108562450247465,1.6175208195757607,-0.8592025573229133,-0.7594862102318586,-0.922320990273662,-0.8746754255433075,-0.9573176306497182,-0.9356314403011847,2.379225385820578,1.539476452284603,1.4067063165151292,0.8362066946864297,-0.7288613517328242,-0.8292604220403842,-0.29909738827062526,-0.037552660242729706,-0.358914060102246,0.7395134094041216,0.2195760528301941,0.6769223691242632,0.26177917078936014,0.7265789905842479,0.722166133053072,2.4631424613036033,1.778581498420304,-0.2850796673197998
SIDM00188,0.015799809230339718,-0.7361496627456535,-0.3106132476297011,0.25837117216645467,-0.46376138260633126,-0.8212426608323351,2.3123610472649223,0.9212495593853367,-0.33281893993717265,2.6114632393143022,0.9069842088644511,0.7975716299940713,1.5918574342739495,1.5952920189147253,1.5689543292902166,-0.8636668583764624,-0.8138141755755192,-0.9937904825525034,-0.9106509042092278,-0.9260822584565088,-0.9033829637905927,2.4727198896447367,2.034447723879426,1.0065561686083093,1.1860509535715622,0.577708827522738,-0.7869535552873926,0.609067624994995,-0.08616919309856906,-0.31257707737165147,0.7478457152263072,1.4212061618474572,0.44411888347828476,0.13313889225828612,0.6484001845677247,1.0671628919378964,2.943726419567299,2.3469054595116203,-0.3673512318895098
SIDM00096,0.5898572784844859,-0.7696728398069137,-0.7871798534823141,0.1986140117290788,-0.020621497151189962,-0.8704548716414078,-0.7633115033903403,1.2189993377637494,-0.3448386466527219,2.011183047737283,1.2158070174095832,0.853425386481726,1.5287717623815174,1.6065074965826671,1.5346639365078514,-0.8944379440621503,-0.7625973820308019,-0.9149081008830041,-0.8863309489731882,-0.8090459793972632,-0.896713131999764,2.166792512788079,1.5963086093835979,1.4305507659920675,0.8526993739598632,1.0879050724902246,-0.7284588574570426,-0.6528550389395578,0.1230994436800241,-0.6004378470027057,0.5919014340424062,0.9567577049363847,0.9129166066609112,0.4803735158473418,0.4593186934370032,0.8733766819683499,2.1531715741244897,1.6636631968474012,0.07152139254984696
SIDM00379,0.0532361435641034,-0.8048753650992833,-0.6776196707250026,0.6039521866380221,0.0499620556070049,-0.8336075628953076,0.47644550014428677,0.8513635415255809,-0.38812812102337263,2.788268117495648,0.9071400627971394,0.814593454829507,1.5154310420867576,1.4958984333305996,1.4423614310826027,-0.8271779918361138,-0.7323205232912241,-0.9092436313823149,-0.8516629191439458,-0.8634518439568153,-0.8812419905499779,2.550206174991187,1.592579672704237,1.4945113229093512,0.6511110838580855,1.2968546858289098,-0.8358718406455995,-0.4794072567988417,0.20375399534535635,0.18820060748525838,1.0864080071112825,0.8112026765074988,0.6580847533539872,0.1875805358937566,0.6877613582676075,1.2982768775789366,2.137405787067603,2.058673374895075,-0.1591113418942737
SIDM00381,-0.08528709460988797,-0.5904430554885401,-0.15681418937398575,-0.21637402440166126,-0.401280322936112,-0.8950846480381068,1.7351240201999751,1.025867596468628,-0.25636508838887473,2.2295445877050164,1.413917475115755,0.5070623969770325,2.3375342147622327,2.0148162241252376,1.6583598269909516,-0.8997195528793599,-0.8538394391192183,-0.9869061584447374,-0.8707603489303846,-0.9309030645325572,-0.8952808989418639,2.505875807235652,2.137239040218888,1.632587513286962,1.7546070759132326,0.7998026940616348,-0.8054552550965348,-0.2636469944057472,0.07825781546723466,-0.700575665310656,0.23358649330916167,0.25425531447802957,0.3045615699744317,0.8166445346574768,1.0587097399028556,1.1579676219249062,2.89774268178695,2.576186753080027,-0.682424955326417
SIDM00606,0.9978514848520231,-0.5059836379626487,-0.47878603847462664,0.3248724616007626,-0.46509044763433144,-0.8643610279804671,1.9029872490480761,0.7738164790149121,-0.5446143137075684,2.131964259938599,1.0781438235572058,0.804694376415463,1.986979658830959,1.6056016536618696,1.4896757980246187,-0.039376786105134565,-0.8034570662721193,-0.9883967675198803,-0.9384102040078596,-0.8553531099577996,-0.9688007473796286,2.4882030766213283,1.7896658769111358,1.3649105470094014,1.714962643019433,1.1422695625310764,-0.8607813049187212,0.4601786770562179,0.22593322537594027,-0.6801951506951847,0.021911210413035835,0.9018401582079377,0.7028048091880856,0.39704197769559535,1.178904862141135,0.49347473155959504,2.6442198858512582,1.9757622201049132,-0.5466646649917155
SIDM00541,0.9770200994212579,-0.8480295571839624,0.16993622101135822,1.3739484039796084,-0.4199623378987677,-0.8523422399307894,2.6506256378006205,0.8050128311074227,-0.47320400893388453,2.002491047526177,1.142364362964956,0.6769452743324824,1.974431293946736,1.6667343967961827,1.8644329991003488,-0.9145614543958964,-0.7764328451945363,1.5167944502652015,-0.9143957302460197,-0.9011311186117078,-0.91133095562212,2.338092101881129,0.9278194915674755,1.5823943592221008,1.6492992663575363,2.724981273977423,-0.837452619219693,-0.3506360209424567,-0.07728374592347541,-0.25298935499796155,0.20113831548351857,1.019989804118572,1.4256820235914147,0.3213231614302826,1.5273340589915914,-0.742438062697358,2.8138251176792495,2.0815719778565063,-0.6806128655962956
SIDM00808,-0.15076263357658343,-0.7972430759073889,-0.4665239991710643,0.07506145591798416,0.3691794113291698,-0.821829291980034,0.6678147213833855,1.8084737533294455,-0.3258499839426586,2.589610540383844,1.6482771667397704,0.7208307395908835,2.235148829958916,1.5806571182710092,1.8640656837776777,-0.851840060088787,-0.693852492468549,-0.893249024129581,-0.9019751963045591,-0.874084658867508,-0.6976533387938514,2.314077199983236,1.2779535571738385,1.4118863952531968,0.687721354433587,0.8831636419083544,-0.7057052069487416,-0.91121486122177,0.7140136531939124,-0.6687811427699236,1.5297998083449924,1.4864362255566939,0.7431565428053286,0.9895324554977275,0.6560439828070943,1.0933043315671582,2.7949819781127485,1.6692475493533956,-0.32693830464983364
SIDM00377,0.5280431157433523,-0.8031452301483775,-0.42408991536983304,1.8014890961210852,-0.23725394527979776,-0.8943684031218635,-0.7621263997871647,0.8155790408806857,-0.4579674622782079,2.692259034932831,1.0964307185462958,0.8088865664835587,1.789778953422371,1.5333383739238264,1.3994530350865997,-0.8331353624321659,-0.7340644434394944,-0.9121155203431915,-0.7807002807547764,-0.6108569488953762,-0.9204480759663041,2.555095071410199,2.2738758085919137,1.4104729440621757,0.8028567291310719,-0.07968819664090045,-0.775333720177859,-0.4724984670708707,0.5232218710792977,0.18397522213801623,1.0100355819596831,1.5894102801315222,0.7274950461834537,0.12417319267241979,0.7739862263277723,0.8975247909212147,2.1031626857231944,2.1451380297316187,-0.0500680278746885
SIDM00289,0.24979181751451485,-0.8625540592871546,-0.4011597791987292,-0.19025248732943825,0.027715767019291616,-0.9003285005958571,1.106321210414548,1.5680516363469177,-0.3754600523410183,2.198761974531473,0.7691869243234014,0.8344599976545026,2.213345740617852,1.3792924262309576,1.9426411445682257,-0.8436390427094933,-0.7955016972108879,-0.9261281520489026,-0.8656609353440416,-0.9322189735898221,-0.8743059305125723,2.0355962342841285,1.5481215478341006,1.5862498638897762,1.1030516615377888,0.8277627423575592,-0.7290933573031328,-0.8010299992521704,0.21516756139305995,0.09536227237359407,0.5687515837145535,-0.04625959757002658,0.8349212176975674,0.29473589631729014,0.5066681889318221,0.810730524471779,2.5930877056031054,1.9607363516765741,-0.48317467354517046
SIDM00064,0.962744263937394,-0.676290001458877,-0.6262860795752699,-0.024470906509428302,-0.08518041719955213,-0.8692212742791362,-0.27969308711075774,0.9028693380951719,-0.2679300175711054,2.4759934096977534,1.0439434035202173,1.1209745432758254,1.2345737379238757,1.6966301746351222,1.7128643934873506,-0.8696135678157562,-0.7908097421942811,-0.9526359590527337,-0.8494983209913803,-0.9748626435471255,-0.9488544760762545,2.4542628213445736,1.8263925741301312,1.139176187460741,1.0082193558103678,-0.4503310276817644,-0.815331616880782,-0.5775193299562729,-0.050057385895165174,0.11619111370840521,1.2584757787940586,0.796996629801817,0.7434882041141289,0.09210342752572238,1.1479088905433166,0.9560208241452796,2.5284720189727934,1.887648934216263,-0.2555498262935513
SIDM01097,0.11640505024607714,0.16013956004946428,-0.7171705985019067,0.32314659209957036,-0.46021391291884634,-0.7879846124908532,1.5765387542666986,1.224323351359733,-0.4169315829382843,1.7647948699153249,0.7223224378041879,0.6130931953414088,2.203526572311552,1.6684031186124042,2.0155297788717426,-0.801012371936458,-0.783051878265151,-0.9781850838964318,-0.8929894702936283,-0.9148613719181065,-0.8326472879241503,1.9628682646563065,1.9953611100163857,1.5280835909420427,0.4916828332053438,-0.775230720384926,-0.783865462827952,-0.5274571924802803,-0.059809269430515,0.06330815252475094,0.28411808859913956,-0.4525135363661066,0.28615537243209105,0.43329480817910154,0.4981816613597829,0.9586038712678344,2.7556635894559096,2.039905184508659,-0.45426073388006394
SIDM00350,0.5817414505563127,-0.36634714033923554,-0.37299442238244185,0.09241769262061574,-0.21624279761610551,-0.8651718282783286,0.5440900885402089,1.0213018878585558,-0.5873682468783413,2.103471509607525,1.249108811137956,0.6477945491922465,1.6880782437417063,1.7804218029801746,1.6798713054942296,-0.7403247272307224,-0.7457222191211753,-1.0081128347534611,-0.889079500644695,-0.8754233472507542,-0.9856909283508579,2.2841796906345144,1.3422007847298083,1.5016518776454169,1.7993069486950755,-0.8317226086357856,-0.8471773171472057,0.15111279069912772,0.39561625157534364,-0.1258410775734622,0.3312257830280294,0.6599504764056897,0.5950272011341664,0.7559184270868886,0.7047486882814897,0.967591375529073,2.9857646202468535,2.249441838416126,-0.35971039302777336
SIDM01163,0.16450227683787527,-0.6625597508119587,-0.5275506589265845,0.15177732375451727,-0.10523629117686573,-0.8180541309278426,1.4162398799628555,0.6181860236060038,-0.36414375707269925,2.1053335586697153,1.0003197216182818,1.0158770934236154,1.5484493599365747,1.7111732641683843,1.9137266144890068,-0.7952537541901084,-0.7181439724436506,-0.9299491985322796,-0.8594697647099093,-0.8529847650365324,-0.8060999202871092,1.8085900097980792,1.3207001076249725,1.556074518231222,1.375671340381647,-0.7702484051452871,-0.7061491084270924,-0.7104122429218125,-0.4779384233368553,0.22967368249627984,0.32921685825847563,0.7019999857483105,0.5891953406524186,0.3525080644911011,0.6643571191627023,0.8296934609616213,2.7151279978434246,1.312658251080516,0.10185315392162109
SIDM00375,0.4916218355041072,-0.43967656625110657,-0.4186566211904248,-0.32810074722297927,0.016971874175259482,-0.8324147588763895,1.4155969016737864,1.332359499877419,-0.5023496075742304,1.5760554212878048,1.3484302201178384,0.4594262415269874,1.722028245830888,1.88252596133854,1.519928841074927,-0.8746880543483487,-0.8305124066929673,-0.9492961621873873,-0.907202517673094,-0.9745623459764124,-0.9872325902452218,2.2538711310889714,1.4167763285454453,1.3297875843067537,1.576621670242293,-0.05074665350895723,-0.8678637059390302,-0.2832112013539749,0.0826785307047832,-0.0660742758354303,0.8092730802615574,0.6503478606276593,0.692101589419045,0.283536805199677,1.012865983037192,0.942440635520439,2.6055693812477023,1.8314522217544884,-0.6069652853282974
SIDM00600,0.14891509109250167,-0.414341372134489,-0.7321237686466081,0.24716694657258312,-0.22533737834833908,-0.8832542427624566,1.0377468038431745,0.8471395858628386,-0.6099919603647938,-0.1291065345920231,1.3457935270434165,0.8869274317733657,1.3474553613523934,1.5547823088089223,1.7473330828385945,-0.8108506214834221,-0.7661233629514828,-0.9923909127357321,-0.84991818340445,-0.936076612838283,-0.7849811661527945,2.075050881333879,1.6414575391961908,1.327761404452493,0.9124288230647855,-0.8653800768102758,-0.8795005932012613,-0.6033874153999312,0.1115640675279049,-0.16739812215365976,0.15574960639121924,0.8975396313883562,0.4010032050871272,0.3240283631583924,0.27144969169718847,0.9779334279195818,2.5054776908615315,1.977270512220879,-0.39501429942436983
SIDM00367,0.8167189945461016,-0.44373792149722757,-0.3936725176946578,0.3657245574549426,-0.21605833939166136,-0.9044529943886106,2.1967360631396153,1.1008566999735512,-0.5484803071360523,2.212958553359539,1.3995609045711173,1.2524449250176344,2.124326397502867,1.6825347399834756,1.755311876138719,1.6270656049972614,-0.8282007492232364,-0.9418224065400848,-0.8509867709685001,-0.929933040054694,-0.886811634713345,2.2660127809094206,1.9605435458791014,1.474845684423781,0.6957843625376692,0.6534885969719412,-0.8740223974901,-0.6457433701373492,0.9095217284378936,0.10472223421599564,0.7195306171544401,0.2938405522018173,0.6795867805346214,1.0252214581454286,0.43798865514338403,0.46925105166595577,2.654577899324294,1.830879766816952,-0.6005738178652253
SIDM00632,-0.9163047446324806,-0.8001146871433577,-0.6656905297582026,0.39104073096415154,-0.20259977227925305,-0.8442547580000234,-0.09388245608133693,1.3719910173255025,-0.5598529320777552,2.307891970573189,1.1433296560475383,0.7665991548971665,2.3365813668815285,1.398779824343459,1.9020700427881927,-0.8208615064140314,-0.7690562002949795,-0.9137636595403005,-0.9009342259107329,-0.985506613270517,-0.9932562162256832,1.8500684057166032,1.1942359503326878,1.5660449629561555,0.36610053295573514,1.221432705444419,-0.743248524737629,-0.9757800131336629,0.03658547209355785,-0.56946280101663,0.9001428706016917,1.8251798863900481,0.39597223483914357,0.39705688466051,0.571066679644483,0.3895758091009413,2.8097258458217924,1.8546705399874663,-0.2923503619525246
SIDM00550,0.8508019637965065,0.025327721757064745,-0.4621310588298553,-0.371532746600825,-0.7287023660678613,-0.8344653641554255,-0.4842861820564389,1.0036954277604484,-0.6383234807872457,1.9884432044672482,1.1401036344908673,0.17676791774086156,1.8224691978851504,1.62453005393949,1.3228324282830222,0.7138694240297876,-0.8051832355950079,-0.9973631860292314,-0.7938389018991748,-0.8771233266959747,-0.9109745451564926,2.2678608317557614,1.800825059521703,1.3281633850232832,0.5269665008664768,-0.8103052139054658,-0.7562851765335626,-0.31094935119590417,0.30580849109947733,-0.6406107797775583,0.3698136354627902,0.8368896561164646,0.4790429685628406,0.6884072975867856,1.1718691726921808,-0.6737582258422096,2.8221635504723923,1.5459858934681525,-0.5978253771630232
SIDM00230,0.2893555515524594,-0.7698057645827516,-0.7046618344014803,1.0411695284691636,1.4265647971160924,-0.5652501628721912,1.6678252449081996,0.9748267827287367,-0.34371557631315663,2.963671069790801,0.11584827280134352,0.5033784707780791,2.53883249057514,1.022640886690465,1.422777839814905,-0.8407259741442384,-0.777639621840396,-0.8649954029718393,-0.8439081338864171,-0.7362571769623357,-0.9775509484478582,1.6990029798908974,1.9847108914468654,1.9745364719382614,1.1293664761340179,-0.760068025454186,-0.6877215572210171,1.0307728145752066,0.5044782682443362,-0.48961201684366557,0.24437727570067327,2.431747927369445,0.2028197449113912,0.23175595303232133,0.4622889632285222,1.0042249869005289,1.062822091371165,1.949025582019004,-0.4311696704299331
SIDM01206,0.1350571789718912,0.8941936766811037,-0.5837937051956194,0.5253384654192548,-0.1806831255184252,-0.7100210387883661,1.9057869144109143,1.3283558094426384,-0.39840512766800884,3.0013855943960825,0.8900158136388776,0.521006208884242,2.1546505823418873,1.156932672211238,1.910629962117922,-0.9640936999588203,-0.7017749449849331,-0.9680110738744088,-0.821463346331368,-0.9494160242927181,-0.7405500457826791,1.818398512364784,1.71663136170589,1.5247230142216541,0.8985813132342124,-0.9693020211361051,-0.8264493397055783,-0.7563202246613359,-0.05334797555082973,0.3961562324014081,0.6932355570910024,0.9243271650890594,0.3290255839913552,1.1009079360713574,0.8787008825723562,0.51812952350875,2.595681603151205,1.882043045075835,-0.3355802718545349
SIDM00127,1.6331155392807972,-0.5576144688691675,-0.7597995964280916,-0.21371278562266324,-0.35785971848522685,-0.8422303187136647,0.3800681063355798,0.832179968648078,-0.47365083163650756,3.116408740080458,0.8958400712136296,0.011069561946464898,1.68476567610062,1.5155637661581602,1.5590829745732564,-0.7781158936363822,-0.8425928037935208,-0.975400447623961,-0.8350347546840661,-0.8863808975966554,-0.9633693040169384,2.0386808931263976,1.1559781252493313,1.1619920262647998,1.6300367442020387,-0.29781859890897405,-0.7928598362664059,-0.12344473612323857,-0.08075489460535085,-0.8453620928845034,0.3834619393384346,1.4835750310881164,0.7766923866566874,0.3942230201203724,1.1629480473601197,0.6156903677462778,2.521365563606176,1.95016237580347,-0.6931090571163587
SIDM01042,0.5967096810660313,-0.7596036149202161,-0.6220407074811465,-0.37409142895108777,1.6104831770036951,-0.82584651521217,3.0938611528060456,1.6849218063279483,-0.6036641206773378,-0.4115356141990557,1.0193706704550327,1.115296323459495,2.3371410177349694,1.424210294884368,1.571634441514662,-0.7275609483172654,-0.6408186085279528,-0.9071630646184894,-0.8231481104785184,-0.8363334702006138,-0.8313008836736326,2.4886178446734086,1.4205227233432314,1.5367172795152506,1.1091077888340855,-0.4151890701312326,-0.8330973148187392,-0.8002161192947539,-0.25258642385231284,0.34760012009607966,0.7054691529785921,2.591569033714132,1.1402661812664368,0.8581411291517936,1.3021299378490867,1.7867197887543302,2.7732644386254823,2.8527665424933026,-0.8262462378851533
SIDM00491,-0.8690804422423947,-0.8179858381286707,-0.5394068358892039,-0.05485736390097968,-0.48808382096290054,-0.8390770998824335,-0.700513515435995,0.7276608607161436,-0.43146971502809217,2.897265810748675,1.1349624160257386,0.7829148112363388,1.2801616494803474,1.3949172152486917,1.4047170894088106,-0.7963865449498986,-0.7275555310369837,-0.9573887190388806,-0.8725777726495418,-0.909406186086299,-0.9141621271470123,2.060262224119846,1.6445140398829647,1.3803563009020587,0.338671969005676,-0.08299513814355512,-0.721128854403588,-0.5262111875159265,0.08273814837031473,0.1467920957663794,0.6926215797331202,0.3557590285601985,0.691313365265566,-0.006565846122377173,0.5222263169943996,1.3801941345713664,2.0089246938732446,2.6066980862885196,0.301465647439418
SIDM00488,-0.3569211369958681,-0.7794110796687608,-0.3804410503472447,-0.045957938426362185,-0.14548639864443622,-0.8109795429704001,-0.37059282343612343,0.42746124722985385,-0.5110958885733241,2.102674540038523,1.1745717445173054,0.6162114765443817,1.670664998516348,1.6280708541356708,1.6696880722974312,-0.926369267405619,-0.8205631236573503,-0.7683060327522532,-0.8768513072954723,-0.9308269442052605,-0.9749770259624618,2.1115440811898134,1.360237729572845,1.430411786665174,0.4964599738372747,-0.6164167040825401,-0.8227224195884807,-0.1675960802075132,-0.1862462012093363,0.4858609919571541,0.8571772642019014,1.2690002516922931,0.5735570350592621,0.4278062648605086,1.0212551842976334,0.5039687825241563,2.153700628464433,2.303393013771863,-0.519644345649902
SIDM00190,0.12713447401939182,-0.3366201545896721,-0.39288966479624093,0.7555318886111299,-0.33566737449776185,-0.7753614001982058,-0.8227288359976901,0.9579911769532129,-0.5341922934609327,1.2907702344956757,1.1053328526220876,0.6587421576263491,1.401733607560001,1.8423536963689497,1.7888590862519738,-0.8488757375964586,-0.7454830696470025,-0.8294066889098648,-0.8503616334995978,-0.8729296141279576,-0.9025798168423013,2.18369990936727,1.2482257963856238,1.9457669921297822,1.070045410098941,-0.8368284920067796,-0.8757510662660902,-0.21167390994879767,0.13882851879973615,-0.15463746619789143,0.5319128007683169,0.928002440517185,1.2826564652253032,0.2971393868706444,1.4406280667432076,0.9900098228274034,2.7325295925286737,2.5349753000498123,-0.4998686279757253
SIDM00542,0.3528643214605262,-0.8205095151731461,-0.8007924570646284,0.9631153528704917,-0.643694983320154,-0.7755705275231003,1.3634415222556309,0.6976216730192758,-0.4430820977505705,1.7429893503435183,1.0109428378080243,0.29954773075528063,1.7462685256211246,1.5267676060904194,1.5862108615848007,-0.7973390037503748,-0.7951486026501627,-1.0087949348883056,-0.9050539153657209,-0.9228064192751864,-0.9762932231976343,1.878566993742868,1.7416268122718526,1.0608770456219299,0.34402587215853814,-0.7912881622485689,-0.8785187794317104,-0.6585284641923532,-0.15994911304255832,0.06615117879451332,1.0182049010288596,0.9012225809520766,0.4087004123363456,0.10829536397357227,0.6110857606235498,0.8399352866179046,2.0793076001518243,2.3226664926862894,-0.44785754410259054
SIDM00198,0.20234851092618536,-0.6953194443154116,-0.6030311010598548,0.00638403551526844,-0.3759927878655845,-0.8831339712463606,-0.3051155102661569,0.9326158117349092,-0.3810704985379843,2.975044813880002,1.0353915201613482,0.7699043606546175,2.285889994706893,1.4721174106098969,1.5000725301841924,-0.8041659168573599,-0.7045960775689274,-0.9662031889503739,-0.9458214693519356,-0.8672351654660092,-0.9820911247285419,2.470099656199887,2.0334434758332924,1.6767734990727017,1.059992653071089,-0.8600849427348516,-0.8122917716240458,-0.22688262168676507,0.18743037300415355,0.616548621269701,0.8082359863439778,0.3386058022207174,0.5981434801942742,0.5021865151409985,0.6138255895898106,0.6064553147069889,1.594152071189291,1.992379664045289,-0.6522505935495461
SIDM00269,0.4697621738782268,0.5498410221693635,-0.7051502615289714,0.13456075129189132,-0.03862505284312367,-0.9054192133546229,1.6477083009003335,0.740377832996059,-0.5393869890974156,1.8358643259214473,1.6415990879561095,0.5294267061960324,1.4627984355535175,1.6416137184252828,1.5075386877423098,-0.8809180188982592,-0.834854184605177,-1.0440994185146837,-0.9071176474004771,-0.926483293556205,-0.9794038222140962,2.25068163309404,1.5719237709237288,1.8462720293537154,1.1473009485236993,-0.5761145115657261,-0.8374142187377901,-0.4040577119615332,0.22329593072029824,0.051790090814172476,0.6324714576928958,0.9412441187807522,0.6111986410039424,0.3423453887495842,0.6051684451097911,0.9383345891504093,2.175398053158065,1.626006758316502,-0.8769310309648849
