,JUN,CASP9,RAF1,BIRC5,APC2,RHOA,LEF1,MSH6,BAD,MAPK9,MAPK10,RAC3,BRAF,MLH1,MAP2K1,BAX,AKT1,CASP3,AKT2,AKT3,AXIN1,AXIN2,SMAD3,MAPK3,SMAD4,TCF7,RAC1,MYC,TCF7L2,SMAD2,MAPK1,PIK3R5,MAPK8,APPL1,GSK3B,KRAS,CTNNB1,TGFB2,TGFB1,ARAF,TGFBR2,TGFBR1,TGFB3,CCND1,PIK3R3,BCL2,TCF7L1,MSH2,RALGDS,TP53,MSH3,PIK3CA,PIK3CB,PIK3CD,FOS,PIK3CG,DCC,PIK3R1,PIK3R2
SIDM00233,0.39036837608528197,0.7212830810178069,1.2037659613614218,1.3142922490025608,-0.6875847416934912,2.8545284595013927,-0.7277247885340679,1.7581597617153624,0.625752270352891,0.42197521487294537,-0.7459102459310211,0.5380962581288355,0.04772028713260058,0.40095328037227174,1.9803488256350346,1.1542639415612543,-0.06406701444484596,1.3692399571510794,-0.5767079883227766,-0.8400463045357859,-0.20303345617238094,-0.6861589706766028,-0.20352581045149495,0.5290669166111578,0.5780242305396847,-0.7325952376834933,2.1897985175916093,3.066613244750727,-0.9114634442173971,0.9495302749712943,0.664526615644244,-0.7253338542038331,0.7111538326539696,0.8764565077002924,0.9809863140783464,0.349741287372669,1.2041794163799968,-0.9667494792130763,0.06268323044521242,-0.06692157059889339,-0.6717620506688443,-0.6494384076560766,-0.8255539094534959,-0.6845312680693454,-0.6655974480691575,-0.044601816498471225,-0.7267390377564413,1.7471000707734077,0.18939514984640082,-0.8195106586062543,1.2943729413379186,1.568833918953142,-0.19312137084163103,-0.3721320521596199,-0.6709550474253181,0.35483529608914494,-0.7217292479768234,-0.06408782521107308,-0.4501966787198203
SIDM01233,0.8346213672418861,0.13044237434229977,0.8847439690700025,1.2229205580140798,-0.5760590116514472,2.56918830704715,-0.5253936663952955,1.5336764384121042,0.9185997190870093,0.9512022423949799,-0.8526376642788898,1.5592903532760172,0.13516354313701473,0.1190463426979201,1.6077836651977684,0.9215603460750299,-0.3169805556451559,1.0913267353009999,-0.6043688852251965,-0.9252813080073573,-0.3549148853154505,-0.0856654919057356,0.1670591359750307,0.890676820294215,0.33691329148821186,-0.6098833097745723,2.3772549555326847,2.373461850565988,-0.23540912247204504,0.4984888461570023,0.6310622250044406,-0.7242292383031934,-0.28486511638078893,0.33163405580484184,1.5903637664233707,1.4348153706235633,1.2244890725215747,-0.9402146208309105,-0.6890589695892372,-0.14475328151595976,0.4795025220911253,-0.6575893194195446,-0.875946661730163,0.8619117701135367,-0.7085292931428973,-0.6883370544504304,-0.23347904660166813,1.800282550634836,-0.5086200305225431,-0.9047893693717651,0.7837902367593769,0.578169690623798,0.3074331817209196,-0.7753272144413729,1.937873265950482,-0.844932301296583,-0.7302914419407098,0.35856518888811073,-0.4754968893944064
SIDM00964,1.9880563211110507,0.10384653782712812,0.5940251845807174,0.977719617620678,-0.8239006059127004,2.2441486564960935,-0.8543902451862613,1.8146692870041947,1.3734086373743546,0.7446547022233596,-0.4867419384942142,0.95214380118027,-0.2740165475299912,-0.13448256272727468,1.9891938630847825,1.2471170270275709,-0.2457360336919524,0.8387523116421117,-0.6105021085049692,-0.9125844929055196,-0.21978887681189468,-0.822254670518257,0.7367497935648333,0.36123924121851,0.5083007475834987,-0.6573206024684464,2.442235081616796,3.0869391031755584,-0.6011809150305207,0.7565171754424026,0.6387154581466536,-0.826380708660922,-0.08497673643284137,-0.13857325835121725,1.6516133913172293,0.5834656378472706,1.6248037049454216,-0.7436818107982972,-0.6346313601594513,0.04226169645059824,-0.12011555819586439,-0.5486399077848572,-0.8898940642683505,1.0945706202558123,-0.6282217937208902,-0.8617726657367473,-0.45846114030313223,1.940890183298311,0.2926879001365231,-0.5453814187372671,1.0099256685996394,0.8752520769115038,0.15414998565095994,-0.7629907244521574,2.576742043312099,-0.9082987800989439,-0.7725901522864602,-0.39165214425380224,-0.544757951445764
SIDM00196,0.8888933780975896,0.11646019502939199,0.9167959968812126,1.4414999950291538,-0.7977384457671007,2.4236872137186745,-0.48528949223221546,1.9161270784542892,0.7020356391409293,0.19428468561145879,-0.14778928756537132,1.3152098741840108,0.04669846502766942,-0.01702256952508437,1.2954676964118117,1.1214101293123464,-0.2816127681397874,0.8974685160881763,-0.6567283533655139,-0.81867732767986,-0.3092558774725776,-0.4990828481664925,0.24754806480883587,0.14662251053906342,1.219089763086515,-0.7574191062287041,2.5780045402508165,3.1985042590561332,-0.5409311996309948,1.2894961491607166,0.6525182071304183,-0.7972568381905913,-0.329844627655349,0.49281955392933385,1.3638145721410073,0.727474906351335,1.3175453446007652,-0.8687470939186352,-0.6887150177736148,-0.013536570711230562,-0.6025998301435859,-0.6248735385513429,-0.7919123233464866,1.6441269905143712,-0.2681156418622535,-0.5064066723712473,-0.305275731864316,1.796552416595799,0.5214638753169061,-0.47626139466587586,1.172697888169795,0.733766361108927,-0.3814965535769674,-0.5713764740169167,0.19038247579205478,-0.8055834895877109,-0.6092058398364292,-0.4133422251464038,-0.44549302726518497
SIDM00287,-0.44791465243890116,0.5766794178970662,0.7528611131854509,1.3588935982453312,-0.6894694655700061,2.2365832718100855,0.8355114732274834,1.8054800149082295,0.870720184153855,0.4333373240815718,-0.8427573881894777,0.6963407005163498,0.26641505873834237,0.5208439127838654,1.5632028162458682,0.9746745037278188,-0.16603675231689133,1.0897137079822563,-0.14501998111621067,-0.35132029590466524,-0.04343377047790483,-0.710535385869446,0.19413939472528483,0.4995718516377365,1.0846505140271445,-0.5201510240325391,2.477784190265679,3.327556806989107,-0.7907100269556332,1.505156818820134,0.4490881351206856,-0.7524367385302658,-0.2508198485379599,0.5383937063166682,1.5865756241323625,0.8976974526707012,1.2178700528962738,-0.9041762830425698,-0.28056186436836983,0.03450273547426879,0.10697126724987686,-0.3951354714110607,-0.8624961516153204,1.6940267643970315,-0.5426797959529325,1.5183830722800236,-0.7400974995844618,1.8305064642360491,0.12981956216581722,-0.5735394779709712,1.263328335989386,1.0622966788842787,-0.23206268309179362,-0.39912442783386387,-0.8354110103849941,0.2658767028284825,-0.7423106940671838,-0.14705908636491452,-0.4132064918265447
SIDM00501,1.034389524304965,-0.26123022332242224,0.5477228056613499,1.5939580373344933,-0.7959786159516448,2.465830587982173,-0.6248929542173074,2.138423779221828,1.2113624503255673,0.4101605461634657,-0.49580231273074604,1.6212429328126097,-0.30605582684645366,-0.05180947274324412,1.8842031195511004,0.6858965198251193,-0.10107281201288283,0.7960230759732191,-0.6544725595284432,-0.6393460750679163,-0.04910465787900719,-0.707425457178878,0.5179552543743607,-0.040811905099081024,0.3938856773643112,-0.7113243528887359,2.566887101407337,3.1222321732547664,-0.6322294249058744,0.7281215385630974,0.4062419843881569,-0.6823538431485053,-0.32194595691441297,-0.08298594217510169,1.537704897838038,0.3782763500643282,1.4136239322595159,-0.5610079410203048,-0.570556198799823,-0.011807227022062779,0.10976852868101114,-0.43329728758260483,-0.8264481585163064,0.8186347966039661,-0.62696677778688,-0.7615765536880463,-0.5246294011842242,2.1345180898208085,0.22247372766452722,-0.6952809951175342,1.0162464218392877,0.911394823400239,0.3508589576492462,-0.7220169043483513,0.6953295722248622,-0.8403185604381861,-0.7083677214515035,-0.5873014731319226,-0.3705197232310312
SIDM01237,1.1270427848251214,0.6374425685263616,0.6563676367332271,-0.22562264558808237,-0.7158483398334,2.511471143593769,-0.7759548392739031,1.051049878348543,0.24110741574898598,0.2880573843806928,-0.8263014718573863,1.7034124602080158,-0.3931792639679929,-0.02297376975438276,1.6088123919335544,1.1732084586843,-0.13920741224033334,0.9521397929963722,-0.5200611843118137,-0.8423123123444636,0.2854096662393612,0.0061653890290945855,0.3361026772211251,0.34147463163287844,0.7435792309933484,-0.37717342050169816,2.3310091594635165,3.1516002628822117,0.14738713298559095,0.9118778176844285,0.5757295624386755,-0.6943085188330228,0.052634712835418464,0.14847535795217448,1.304504271519197,0.09223049820940984,1.6332991808891093,-0.9456049121010441,0.0002450388604540977,-0.07044469023086983,1.4956352496022158,-0.48073912734969393,-0.8359133701789266,0.6402313295827264,-0.6444453462439135,-0.5468755307967849,-0.5549229071081985,0.9954837241284311,-0.29997798830016653,-0.6582246876516411,0.6607392870836698,0.7965156284168613,0.14412027962891638,-0.3566779357558971,0.11101364560485315,-0.8640901987167886,-0.6910672721706148,0.39551167851621194,-0.15192538596189678
SIDM01228,-0.5300481736056314,0.26876926190796957,0.6542020961731108,1.546661730963984,-0.26453173311238326,2.494043191963205,-0.6211437759126973,1.8466924286592792,1.1196931282998268,0.3039685219144913,-0.7976519881589551,1.8128360147109526,-0.27337705829379694,0.051293386881109244,1.3535328082270357,1.008023276855448,-0.20169852103104666,1.0399302953827907,-0.6749639337317728,-0.4329254448535655,-0.3589563832389215,-0.607800389450836,-0.24184140894523448,0.6497823038801772,1.005553944741336,-0.6082613001861629,2.479565674859984,2.665910556701841,-0.4857941985012623,1.0090372367816678,0.26194317452487714,-0.7626555857010133,-0.4638022496228853,0.2726606455608446,1.206689615014639,1.5265287753308647,2.027877062442964,-0.9127749153016889,-0.583911763005255,-0.22047022951659723,-0.5508686309920764,-0.31683305525015665,-0.7692908988726577,1.1561336462418454,-0.657768686610305,-0.2991812580674923,-0.0031236860003824927,1.92123087687663,-0.21967352430423653,-0.7686201101732226,0.9284076491411001,0.9679476160964319,-0.08007949381619385,-0.6110843344953972,0.6958638176966598,-0.8002776745837133,-0.686878141817397,-0.23947305264718002,-0.48965105397372094
SIDM00935,2.266974014323038,0.17257869018057528,0.6809159403663182,0.685672185940669,-0.8022985931614731,2.448885120080468,-0.8345088742990473,1.398744387997893,1.6749431209452972,0.44712288797231875,0.33767503280536665,0.6695404050659518,-0.18161886684954623,-0.14935397201414463,1.653553362459346,0.7833276340052532,-0.21347749447054482,1.2533904762367272,-0.5134407783229156,-0.5476846642733483,-0.10938070794218524,-0.7263419221041237,0.9597012738704951,0.7280775017093533,0.3931406065201427,-0.7919637942969675,2.7373287280314567,3.0507825471917607,-0.6383335700314308,0.6233294333152682,0.7018484905057664,-0.7956985683794756,-0.44156136607006047,-0.09226243641930557,1.9090210354683577,0.5042003748129689,1.342331181826049,-0.26250934980832313,-0.7691764060506997,0.020153133324624817,0.33182786780715884,-0.5908129408386498,-0.8636641336698415,1.8941717201772756,-0.5346392167965495,-0.7643057085215433,-0.36354517806565156,1.1093438416720085,0.6959932840634142,-0.7173067554684684,0.4994388594639513,1.1829388693704013,0.2282746116058095,-0.6055756929307269,2.560611783464514,-0.8618642426969134,-0.7639875690395982,-0.3919044267795445,-0.578614637178898
SIDM00954,1.944807955358244,-0.00872791791098766,0.8246899304141625,1.4004155559904337,-0.604905890770419,2.6337968387394115,-0.4656306600478545,1.9841867801365303,1.2020342809399565,0.8231663380284298,-0.8546867748592724,1.990443456367354,-0.1715381532430205,-0.8139621642753521,1.288151608941373,1.174718393759583,-0.028047598711684947,1.0063819718711564,-0.6266369156706433,-0.40102366835541975,0.15635116376777194,-0.7663370546156839,0.25370166329347216,0.27133647468581845,1.0995592669996164,-0.7147195916784427,2.485885362317187,3.4399945861967534,-0.1105185114253009,0.9067395717272032,0.4458067437393115,-0.7857303265973204,0.022121784681754277,0.7589092887660717,1.4359680351427688,0.6445383266412401,1.446341690800879,-0.8830844986727869,-0.7722230499380668,-0.23472855216773933,-0.6275443617513939,-0.6820005365928989,-0.9140925839146717,-0.7364444655133323,0.2525535340012439,-0.02971944610267154,0.400508937094994,1.9639922642667307,0.4227299160544794,-0.7749193069004289,0.9879055126602049,0.5630518394083167,0.39935288433891286,-0.752935128011803,-0.48263199496895043,-0.8445947989138597,-0.7084749117102623,-0.09409160533418277,-0.3818347796136125
SIDM00951,0.29429148785912257,0.43385399653953577,1.132580168071797,1.2557827138773778,-0.7642754347101213,2.712577440984683,2.080283924793943,-0.4830941417048407,0.49527122789317674,0.5319558582919087,-0.8366333398530408,0.6161687682723621,-0.5691130467077605,0.3701907802044983,1.5488261209634735,0.5873722498729061,-0.09899319922377411,1.9988378597918472,-0.4778872470691533,-0.7875640390625873,-0.2810589203239315,-0.5506844357047015,-0.2811595694301638,0.29185446228037476,0.7871437981272219,0.638960609440193,1.9524797251145243,2.806201338980329,-0.6894172786243027,1.4642725477028755,0.9413794031996321,0.037540494473647594,0.12456405517951209,0.7233611450698828,1.8307623543427138,0.6790054677770981,1.4864119877202875,-0.8767964972858393,-0.5162902875797879,0.0880370052653023,-0.1217961271076512,-0.23347166060993332,-0.7255316569341863,-0.7512788918212373,-0.0413213634923143,-0.1275799347323353,-0.7582112066544283,-0.7861738808991537,0.008158188995703329,-0.2972547828561499,0.8930241001470726,1.1489909460629997,-0.3844818213288579,-0.44590795319460247,-0.7117210624045663,-0.3221703690017723,-0.7667439307446456,0.573613571226846,-0.41613768632736514
SIDM00948,1.2398691120351792,0.6243962786700605,1.089299889487142,1.5773991552914295,-0.7971436143487521,2.341386163391305,1.2464229614234557,2.0112429945865355,0.9585974778468236,0.6763892863402636,-0.777505479137698,0.4438251016202916,0.9308181012831688,0.5584777796565265,1.8118245017251828,0.963518555807457,-0.3193467649372459,0.9523312005362864,-0.5812319571227624,-0.8065231704815924,-0.18061235815375284,-0.7727961521799773,0.05061474337599816,0.3603771260163697,0.928234315673109,-0.7667648076913843,1.8361249345019206,3.36761942914021,-0.6156645541790655,1.4644293958720302,0.793811046481461,-0.6918141309714403,-0.1118757494682813,0.4425814615098065,1.4226319699920495,0.7426266703331588,1.3804062956516623,-0.9432962450613303,-0.3561559689391036,-0.04948652592290482,-0.35736106222245667,-0.319321385536263,-0.7877603428463317,-0.7346802339547958,-0.4577634677504733,-0.6815563014240341,-0.6523639204592883,0.41271156396182695,-0.391937506633088,-0.5010848202932132,1.4560426759462208,1.2306923377955337,0.02914526956034655,-0.5145639848305096,-0.369827215625124,-0.22687335896211386,-0.7401887888261971,-0.11681273265566684,-0.5773261728111078
SIDM00203,1.182950453413295,-0.045930153672022765,1.1262772265998515,1.5051615796086486,-0.7121571648235919,2.4451992941172493,-0.683588305905022,1.9647456914066719,1.1081775858767384,0.4803807153992876,-0.13621969837363027,1.820150536017177,-0.11420885202416636,-0.02013453198081567,1.4836553904285492,1.305730811781145,-0.213253690226644,0.9760251395583429,-0.6758460157871827,-0.7527063766606182,-0.18786564871608333,-0.4716433060430314,0.19898695536922817,0.38169891051555055,0.8088381417485748,-0.8148279513756022,2.409229532475673,3.0940860662409606,-0.5414696437810859,0.8914755217454131,0.3030319501861646,-0.7236063113775109,-0.37537967112205733,0.6438493152751156,1.3867151735212198,0.6302779972343878,1.4154989689075235,-0.9135135242435145,-0.47488086981781064,-0.09744300338848172,-0.6833737626041995,-0.7660096097037121,-0.6630062582243303,2.213728208672749,0.02445510157451811,-0.5736419627197782,-0.30152406715490904,1.790932732222354,0.42618507277453815,-0.6359258227966135,0.6598096638227722,1.0475452318161127,-0.22687816856790802,-0.6763091568341252,-0.04657688022568439,-0.725863209991022,-0.43029010558446196,0.02284698500711781,-0.34078682594954735
SIDM00896,0.40409140274799227,0.5864072882896352,1.1824171647832962,-0.008916824959303963,-0.878944242060112,2.584862451415362,0.5367344971012687,1.6485999291879487,1.0756167806011632,0.08363649850260235,-0.4903356121033082,0.09278053668786282,0.3255894183657425,-0.009013843837554747,1.9833696522959976,1.3495307648532497,-0.20020978253212998,2.012872777826361,-0.4301620755646779,-0.8065530207942485,-0.19160409392998415,-0.5348627408986917,0.7221458608422231,0.3598687386328577,0.5645012630649469,-0.7490707413453516,2.3737466043544235,3.2891947531476537,-0.6643649187509268,0.8493461396209082,0.17410214131436116,0.0781571667973292,-0.23241805485367936,0.6138368585237843,1.3423727971741468,1.114460742258325,1.2639023593755563,-0.93397625945979,0.10576614736605698,-0.015945723949725352,-0.655760049477853,-0.6679307595968822,-0.8286579879277872,-0.7334742854706735,-0.29806190051642684,-0.3279622717182646,-0.7198331040198104,1.4936280263899908,0.1330954057141856,-0.4302644472783084,1.2182131297193872,0.6296744846264061,0.16404440119619543,-0.6938923572465373,-0.6497639758754918,0.7061045317318919,-0.3296670562906572,-0.11035417367141132,-0.32131211729383574
SIDM00285,1.687757854543148,-0.21291515705242245,1.0478049575850488,1.6827870104916807,1.2874758992616142,2.468591802123884,-0.9075975431209753,1.9867100331187315,0.8108332318954876,0.2896997642130762,0.178264913557504,2.1025678214670944,-0.4617538727793458,0.26617217719693065,1.0821781871070733,0.665337207599331,0.1691225544824134,2.4650855768750217,-0.5948249225053361,-0.31761541473737726,-0.3591789811608719,-0.34853242083234803,-0.22962965172841138,0.16824784908483684,0.8684124985427645,-0.6545381415761922,2.4961143216753574,-0.7082792332865011,-0.8271157139880593,0.9451830482357824,0.2240008915534821,-0.775904060065737,-0.20223776365537013,0.39227992786090343,1.7743317780930004,0.6433827496757476,1.4959446293712135,-0.7019962612384573,-0.7518950622309483,-0.23080342259163467,-0.7926816282076806,-0.4331852747041523,-0.917050482593987,2.048001488634723,-0.43811310958071037,-0.6609150628179267,-0.7309685854257914,1.861243306038312,1.1394984174319998,-0.7091495183813813,0.9661920428287575,1.0295341984859123,-0.42947896723224027,-0.6974230338806906,-0.6738290356587064,-0.8750123669955021,-0.6621016019171043,0.502684293308447,-0.37072701332850344
SIDM00930,1.9796488368295464,0.09959563884137035,0.9635618171464889,1.761549062335709,-0.826172583561405,2.585219657749271,-0.6718242046150517,1.9681116752632961,0.761376192086605,0.7499427065223623,-0.8243236475383935,1.1289554656461962,-0.4579870045608702,0.038585339905496514,1.8901527913461866,0.9637770293374347,-0.24556171741367638,0.6745161663422997,-0.6677252584809572,-0.2180386510464583,-0.5011395910672807,-0.5517267151481213,0.4943992441306039,0.31248482186195187,0.5173481681360896,-0.42740097439930774,2.3507761393308257,2.7593080832645853,-0.6365406271939567,0.8634134010485874,0.4347803699124279,-0.7587140277244745,-0.3455922195206413,0.6303527852460891,1.5046334768345218,0.5103122795095788,2.045249950117912,-0.23367160908205495,-0.5892829644600467,-0.0435706088128768,0.21739738367291897,-0.323178929960548,-0.8496618024998235,0.9392040596552295,-0.5090014253272905,-0.7350507637601698,-0.5414561774389832,2.078676297503222,-0.652512135155586,-0.8652231068508672,1.169424576999917,1.1230213712850856,-0.13964345663888136,-0.5268624669822445,-0.6596031542249363,-0.8024072042762728,-0.7131477996340149,0.014575363293496582,-0.4059092270600223
SIDM00205,0.593042644924154,0.1338597525648759,0.8568707074983725,0.5185473477341578,-0.7459747619688414,2.198822581454599,-0.5933196784972474,1.6566118914332977,1.048255400926047,0.17628519378785196,0.041939944285742305,1.9628051607077874,-0.29974019803241886,-0.04549840355217671,1.3322487175700377,0.7589411825352471,-0.33915689912004515,0.8169650149717101,-0.5222979920380513,-0.861183600846659,0.17224381954900653,-0.6509091423508105,-0.0462932240519549,0.5489316027205212,0.7497620133006365,-0.7681102214918539,2.439385684372721,3.4497763803780055,-0.7421950640469347,0.796072316355157,0.21829417768552534,-0.7539956740718382,-0.4461321292928599,0.10821083526224294,1.054589539736896,0.6951246624053964,0.8125046478368426,-0.9179106905273099,-0.6000343830450878,0.08789414107339323,-0.6034465773503461,-0.7099534485949582,-0.8430247731566368,2.3958328046870774,-0.5712124472459914,-0.578927017281334,-0.44912255885864943,0.9007795637336241,0.35415177943698345,-0.7037170080361889,0.9431254323227768,1.3960612045231393,-0.4482733152761993,-0.5470051600067805,1.3754772729690976,-0.7310743349732521,-0.5006173565886816,-0.11869190776716666,-0.411541398832511
SIDM00535,0.6813063526120116,0.6946944694643296,0.9678004752973103,0.3924790591252718,0.6234331560975167,2.7196811153559906,-0.7629337173786928,1.7002979815286594,0.6333641031307369,0.39457909796826784,-0.8833525937688198,0.8880085950034863,-0.15902542344265108,0.41491886839167036,1.4841282346970253,1.282943468422741,-0.28518638484256337,1.0893230630559905,-0.5408618915793801,-0.39499459966009065,0.08920767165125715,-0.7368535074976661,-0.15354417348045726,0.19582941728268308,0.9175848975101556,-0.7217898208344791,2.42346950310767,2.716517721833666,-0.41299662655098174,1.1433600782515625,0.7500249573430453,-0.8295726654511544,-0.047652406008010836,0.43693678866496494,1.8288461213993905,0.8573811928249839,1.4149857479328296,-0.8631656435644025,-0.7975024980587789,0.05672073200100028,1.508335725583032,-0.7536110421592151,-0.7978941352870859,1.5760505091233497,-0.7098178199769535,-0.20473838735068192,-0.32637064070845223,1.7856640722004338,-0.018499014654882212,-0.4042265676317252,0.8663983660746286,0.8997583049314052,-0.2539926681533374,-0.7080365235488207,1.053633706668323,-0.882411857801126,-0.7769462165728166,-0.5220043118705655,-0.12358257377755363
SIDM01175,1.595085724936113,0.45993805398259546,1.005166371617297,1.4850722083506214,-0.7935978860755001,2.5308296833623958,-0.5128751787420813,1.4678534691535188,1.3037240372707573,0.5384617476581253,-0.702606067465602,0.35902294680908253,-0.3985164094203212,0.11798718953857279,1.7535731784915567,1.0629954742377439,-0.08016722097030013,1.0004868748032618,-0.5883206913387383,-0.1825887480860544,-0.36128506258689347,-0.6408014492854395,0.8996764802457429,0.6479825539674176,0.9766664918403142,-0.5907945323731795,2.4483307923190685,2.447693660171698,-0.7146819114727612,1.0523474527689753,0.8362006433606047,-0.736705023470413,-0.2979057957164049,0.5524457108218381,1.1683615894420754,0.3364779367089324,1.4744078574183754,-0.8301698312310498,-0.6074662189592774,-0.01213838421593832,0.7629910588311258,-0.42683066596087815,-0.838816180003083,0.8728363201330773,-0.33269921218671955,-0.5893979944213813,-0.6162495608100008,1.722692217915278,-0.5608104523663847,-0.8780234854249798,0.6953608917244013,0.6640798322873082,0.002506738686092491,-0.34886228692651533,1.1332869418136537,-0.8840404751252887,-0.6910284655970305,0.23918537042937588,-0.42069171731819854
SIDM00832,1.8140171116639126,0.10151609755385596,0.6923028262320772,1.1528326044033075,-0.6243212552874116,2.6585284869700807,-0.16700193255349347,1.611315481979644,0.9879314729760638,0.5012060179433905,-0.8677407342888763,1.2045253880888378,-0.20531825017323432,0.2221522344726298,1.3172768602687486,0.7492906697647427,-0.2514166118181142,0.9756243800093551,-0.46205316565691734,-0.8788428968727604,-0.027173268902392186,0.4895110144048948,0.13775337707341223,0.6551428937817955,0.6039692094728385,-0.2324098314580931,2.6437928712777903,3.243959188325925,-0.3434945754797656,0.8158291871946821,0.35812464551025286,-0.8069546098634771,-0.46715380067857154,0.6208890625896282,1.5936370166965204,1.0282700346702212,1.4107611069239583,-0.9226676766630004,-0.8299653424332488,-0.19792029505225414,0.8734169927014935,-0.41855863044528147,-0.852485162247447,0.4345240736072517,-0.7132146713611778,-0.8250277582180424,-0.6195476603510622,1.8207776834985852,0.5437823643135411,-0.8298011277971982,0.886888502987144,0.7843717269439923,0.2768332010294442,-0.6678945424268861,1.7238598432057501,-0.9512192639565977,-0.725961657441909,0.44162358350931996,-0.11778769005115587
SIDM00528,0.25698693218258833,0.0488513620778927,0.7571192265504048,2.1039259807553385,-0.6195982248991713,2.537987577530067,-0.6863595146726755,1.6159472364612806,1.5166895969577703,0.7294991687334011,0.1545241348674444,1.4951452842003798,0.10095300860237892,0.16897377928920113,1.6199258707313975,0.8628327328384806,0.3818556376695243,1.2267348754337726,-0.5890836890439028,-0.919850972455737,-0.3256489253431804,-0.7309433330060344,0.20820839247398334,0.8647935137212137,0.3696139033334652,-0.6829610761369864,2.2949733240091907,1.8335107077283295,-0.5442427800894463,0.830752738890058,0.6451216688727028,-0.8073656637101051,-0.21339000269732641,0.1894450517627537,1.4214221164057619,0.5829758166933029,1.23245366818663,-0.8526098337652949,-0.6140973279049704,0.05095342657451057,-0.7564262120774397,-0.3761039874249982,-0.03846465747762437,1.5249504865221077,0.285183373131798,-0.5067656203124832,-0.49623002107003644,1.4224827377552935,0.18747922142042028,-0.777951071887327,0.7143067767778749,0.5349196392587716,0.1993578058864077,-0.7385291112788261,-0.4112451469867527,-0.9590122603556988,-0.7473056564433332,0.18273107511373848,-0.17416887289508978
SIDM00371,1.643720958652289,0.4470533358194064,0.2652186690952928,-0.6225212820231897,-0.6411706566833631,2.531563514930733,-0.8089357221225486,0.7943336704384412,0.866442071757539,0.44249782577158425,-0.7071093272750377,0.2656036595666314,-0.3633075376019342,0.10579673585386916,1.4605516414666382,0.5171663278471523,-0.2229081156677861,0.6312409223837604,-0.6704640021578374,-0.5686335331042086,-0.23095642554347331,-0.6979811103980297,1.2761990715656653,0.2650879285242577,-0.6212568557883115,-0.6014540963880194,2.6032528136906414,2.5787633355480426,0.33533333120295133,0.6953395520052015,0.8678167969956708,-0.7672738180158256,-0.28878810560408336,0.43163330673812716,1.209568222056003,0.6830887295311577,1.7518772719370903,-0.7126465095253873,-0.5330934493845979,0.0936343920301465,1.7295746628662794,-0.46364573870115666,-0.8438165633813121,1.1621157674517943,-0.5070118997171718,-0.7098117270539085,-0.6255865978782302,1.125314019565275,0.5156499982365229,-0.7566880790842725,1.2475824740259396,1.227697707652068,0.6397223626619672,-0.6261181045369932,1.9648078047035866,-0.8221723108026069,-0.7298437533097684,-0.48558473460355517,-0.3247177219497541
SIDM00688,-0.593507816390346,0.7017348151185394,1.019941622308857,1.1279642380469292,-0.5830368588102842,2.4875762685624925,0.3944078444621786,1.9235511094227566,0.8556795410851495,0.3277376854139479,-0.6290569244889372,0.5932079358452834,0.3814203714601229,0.04995050318313799,1.7778259582340152,1.4378365703578169,-0.41723603747301374,2.631213339637135,-0.46487660381978346,-0.7875148053517733,-0.14349383430002535,-0.5376085822285153,0.2081687445335743,0.2952871737853554,0.4763324668970285,-0.6686557049075194,2.1602638041149684,3.177497052127387,-0.8204298059414377,0.7662544609289259,0.8976922539901645,-0.16944405875148727,-0.33980632266980426,0.6844576432551026,1.1606407846524451,0.8193960528766632,1.2135650111565104,-0.8475682304644276,0.30843439708054615,0.11845886640638242,-0.5842079337729659,-0.6928267651227277,-0.7924847214138104,-0.8693176753214216,-0.29382526218451177,-0.7419450285446128,-0.6633333424087567,1.793797636130282,0.5780690330900863,-0.6755325646190893,1.167588310066363,0.6473645448478188,0.3674348196825791,-0.6707219882446551,0.17260220631527715,1.009652794689846,-0.4042168126897663,-0.011552678430060978,-0.3592231531599428
SIDM00583,0.993807164544828,0.08380047483081597,0.9056619717163262,1.842946294698258,-0.481649945857944,2.3807937159289936,-0.7895927053608779,1.883620607648776,0.6952991324356599,0.5839184779236645,-0.9394763261126989,1.4526566559331389,-0.007136116611048071,0.21396088673599944,1.685678127044036,0.8257309065374585,-0.045288651105350054,1.1959252128173676,0.6082372003145006,-0.7205918363682406,-0.2760847025442216,-0.632959909402609,1.2074474710226366,0.20109644603436336,0.19770530622242027,-0.6568402189090613,2.4974852595841295,2.1821733177810363,-0.6598089529405218,0.5321750567901332,0.7317678249074253,-0.8779034276424424,0.3262789553807821,0.5365868451187065,1.0363031961467297,0.9355273169597498,1.352933993029898,-0.5846361141109736,-0.5717207036120313,0.13995222663283297,0.45001570060140195,-0.6701105802773165,-0.8328836721273534,1.1238941790500505,-0.1527499375768399,-0.781997686445941,-0.4077561285733691,1.980306547128345,-0.18378977392646945,-0.8128868560115862,1.1350886138490828,0.871482869285972,0.9496308898300391,-0.48999271577481524,1.04583864467483,-0.8481020116745684,-0.615163994285163,-0.29448280234238117,-0.3623635771579412
