,SRM,GSTP1,GSTT1,GSTZ1,RRM2B,SMS,PGD,GSTO1,GSTA5,MGST2,LAP3,MGST1,MGST3,GSTA3,GPX7,GSTA4,GPX6,GSTM4,GGCT,GSTM3,GSTA1,GSTA2,GSR,GSS,RRM1,RRM2,GCLC,GSTK1,GPX5,TXNDC12,GPX1,GPX2,GPX3,IDH2,GPX4,IDH1,OPLAH,GCLM,GGT6,ANPEP,GGT7,GSTO2,GGT5,G6PD,ODC1
SIDM00289,0.8217320768369459,2.3826257159421846,-0.48914533549866096,0.7428673411304701,-0.6498967081741365,-0.7138364278924999,1.5025031607097412,2.26802642417164,-0.7005794067484885,1.8658856755741093,0.39770356754392133,-0.422048732788502,2.0696558357936845,-0.3547967265111916,1.6904914179335733,-0.5567104025248454,-0.6159944614070898,-0.6760851562573247,1.9944636400157323,-0.8086721348269397,-0.8927460642865079,-0.8802512641098548,0.7525302400374857,0.6696582261186022,2.3272771334878093,2.6344082758234526,0.2186766896229438,-0.6423543323937542,-0.903721740067138,2.0105477395589877,1.9991683889974534,-0.776319062097505,-1.0015895897153304,1.5818187471329053,2.9917263378092476,1.123681876115753,-0.5782111225501682,-0.06905445090409146,-0.7988452394188705,-0.19491652679504037,-0.784855995499777,-0.8041807891555678,-0.7993539716709305,-0.49761841582583094,2.760459732855752
SIDM00064,2.234918359606698,3.257443510442458,-0.5246484040331459,0.4311874263909046,-0.5134525454614062,-0.5637190825356304,1.655943725335084,2.385002468852409,-0.9082621242945494,0.8118371534728209,0.8721218628885635,2.107083830609314,2.2498198813595245,-0.18491297404685583,-0.6904661310085651,1.695082024335159,-0.641421918385766,-0.9016244458778555,1.6671217142597539,0.056845149750427724,-0.8375216131340828,-0.9810116578905099,1.2810908500200746,1.2995152532818024,2.1646024018981125,2.8061874128008992,0.07459832831722593,-0.5941530186863813,-0.8149795818555421,2.0561163038413057,2.515150106616078,-0.6934483561637201,-0.9809064992151962,0.8859722961805382,3.1863783671921015,1.188459966434653,-0.63077578735277,0.056246113695858725,-0.8407219060056805,-0.8156330408101966,-0.4163601243290607,1.0840017256971697,-0.8475312083350339,-0.18479745015683435,2.8181983828509374
SIDM01097,2.2958679001046587,2.5627525341505004,-0.5396889519020341,0.49714082366782825,-0.6984448470269567,-0.7742440019002119,1.4775196058895053,2.1852666361696476,-0.8059420126175059,0.9466840026695219,0.39382593302255603,-0.3627216515534707,2.4518036887052608,-0.49403948724256075,0.28124117683954075,1.9226515243631275,-0.598619322012229,-0.8670470460235027,1.9829891255836203,0.04157952414460841,-0.7985047955136046,-0.8396685000248932,1.024789312163401,0.8442994538144966,1.4735915709415592,2.6068038823968664,0.10343617920887771,-0.5211887894223903,-0.9112900374993194,2.048862499718944,2.336700063971041,-0.7886109679856876,-0.9325685997799142,0.5914011478812214,2.815597353113911,1.9852990806312338,0.5053472602718379,0.03174173506124214,-0.7977787985352532,-0.8791235347880584,-0.4273172485174871,-0.6405142889607852,-0.8033605463751246,-0.6064106932062081,3.239913435583654
SIDM00350,1.4942700467851873,3.6245382046441894,-0.5534621212047848,0.7565857024792241,-0.6045661133261135,-0.8212502643305868,1.3141792941693373,2.3318882867254005,-0.7494689741034635,1.9755806135734109,0.11543969726794241,-0.4574275496568273,2.240021048459693,-0.3255339968240885,-0.8762037020605382,0.011045084813960855,-0.6855958585762351,-0.8958617720178947,2.4229988598321026,-0.7697389241117324,-0.7583449264984524,-0.8890573083289408,1.4729309317932633,1.5998881896536064,2.228256577883503,1.986892808200398,1.523620470365068,-0.42339853218326384,-0.89194892931642,1.8316973275537884,2.503664027306142,2.32707630316802,-0.9022214117505861,0.0678174240654492,2.89763027739868,1.7593887970734494,0.6145463927432683,0.1746495643977195,-0.5586183325462557,-0.73067808169658,-0.5734999816565934,-0.06172067802862835,-0.76859313341071,0.59663947089084,2.1136767670442245
SIDM01163,1.3868457171173008,3.036156304026947,-0.5378401957196971,0.7848977869100366,0.1364290527245058,-0.8730257983406373,1.3006294065826682,2.446389331802442,-0.804995796461939,-0.2275799290875702,0.23858399446423512,-0.34293569564104875,2.6611863795058364,-0.45168673677492216,-0.760750972617748,0.43578178484979957,-0.435880534476057,-0.35352754983879847,1.5207630722705145,-0.24411504198708628,-0.7790441198892285,-0.8795512631070065,0.6901014112966174,1.8951802563837605,1.6176321378024503,0.7384989161370681,0.18602524198357276,-0.605405588686286,-0.9063313245152933,2.0938301965350403,2.97827300315562,-0.7922369864925135,-0.9711931745467103,0.4799805300237419,3.4520053436832576,1.256813102265689,0.2640800784190333,0.45446892108126463,-0.8197457153422639,-0.7786751898053484,-0.3380408125491144,1.2216611012091223,-0.827587694306224,-0.31482997582279715,2.677625925877621
SIDM00375,1.3898172181693451,3.1941901117184766,0.4715943230309229,0.017163235545040546,-0.7218023556105984,-0.842164183317587,1.3732517731696017,1.8918431327918075,-0.9503465976613916,1.4268779374137959,0.39782609722202317,2.975071113506111,2.341375744614156,0.29268207033785326,0.5558157789308574,1.461772269643104,-0.7759396059299675,-0.885510629620858,2.0836906848352488,-0.8021501375700312,0.1596582392745546,-0.8693888405952911,0.8364339669468606,0.9093207821164537,1.5002172739011381,1.9260516160039158,0.9798274176605808,-0.5618114020159755,-0.9851679010901825,2.2358199580763767,2.6970408222940225,1.258902933851087,-0.366530205762136,1.4472288508399738,2.797434863424758,1.404971003901187,0.9454913325526084,0.5703035743294356,0.8457378125740428,-0.7406903139098,-0.4578174308942091,1.428990443956478,-0.911880419432715,-0.3541697306202666,2.0542718527984456
SIDM00600,1.8593909427621385,2.637504132069765,-0.5500397598200748,-0.029628466645109243,0.04925206258268633,-0.7232916959305685,1.4189983632016159,2.541049099216131,-0.7907669713548312,0.8420592324583795,0.1334374458353131,2.869182988271227,2.176035366305646,-0.5189269858255466,-0.8275715115094913,1.0370900830595338,-0.6555048607658428,-0.7916143066722771,1.0866811103148577,-0.5888090419500903,-0.8076485464778073,-0.8361637816088098,1.0338367161129074,1.2369334378658834,1.66403035736232,0.8728554215983725,0.1587347450602223,-0.5558690008750141,-0.8965668923699677,1.8981079898486426,3.013478233393331,-0.7796464353828984,-0.9923691332175905,-0.2573565961850489,3.161197887478354,1.7292748376301355,0.27343407247244983,-0.4565243863756234,-0.842503078648495,1.3963907375527773,-0.3382662503120895,-0.6735592772452582,-0.7290924443096496,0.3046950959286605,3.319904464734789
SIDM00367,1.9352828745620816,3.194414697289617,0.7710090518414862,0.9334044781590896,-0.15993335109871987,-0.7955847813384547,1.8987394593664828,2.0710121144922082,-0.7330146941288341,1.7351164760572355,0.41432260113508007,1.963675295408388,1.8445191131313565,-0.5052956117170578,-0.9173993033098249,0.34924736091888053,-0.6185944076084136,-0.5101889768612475,1.7323490012805467,0.9525345473527427,-0.9251918226607686,-0.8902114122179209,1.2486064295472834,1.0483138102587481,1.962099685240157,2.4173109095357255,0.0037428397508505085,-0.5465042484206069,-0.9092683533276212,2.234253487571248,2.419086838483924,-0.5171471587510004,-0.6811048658107873,1.1674316869150811,2.9200485164119807,1.7161361961257564,1.1905467868075714,-0.15615277919743276,-0.8379353765330301,-0.8025081050828561,-0.392173315162624,-0.8634866849193428,-0.8340997145430049,-0.3558802195546294,2.695825487292126
SIDM00632,1.8466273204644412,3.3583725871745282,-0.5534654541351669,0.5284691160930182,0.4102425266600858,-0.7938712054306764,1.6079014529258266,2.4269838327800395,-0.6410864165078564,-0.5064645877095871,0.5600323472400689,2.599006968377467,1.5748603383019881,-0.4263833378207181,1.053101248834841,-0.2831768170556135,-0.6038188195675169,-0.11902969407762497,1.8530540496948893,-0.7810104903926848,-0.8578239679500946,-0.8628530104546139,1.1615552692419544,1.210179638589527,1.562745435089935,1.5030917381385316,0.35968212628398255,-0.4600069733117163,-0.8650722947689615,1.83145122485388,2.9169702794536065,-0.6234972545193214,-0.8906368336004672,1.1422915648614318,3.1974506967162486,0.661043748763676,-0.008817064529300613,0.1671259824067778,-0.8231670577030731,-0.6144699960719612,0.12909518779827683,-0.6203277670191664,-0.8047193025444638,-0.5277921707969836,2.8697996723491133
SIDM00550,0.921738928498644,3.663206681988046,-0.5428602521022294,1.030251024240263,-0.5107090581903007,-0.8494712016666095,1.8217092667665449,2.659444214609838,-0.7575906643635756,-0.4582984833443313,0.6175589260739256,-0.16021069416574854,2.156141575282538,-0.33601061553909994,-0.8344741075173406,0.7015660053035238,-0.6349243547954605,-0.8336489190077135,2.1523619159801064,-0.17264730102866974,-0.8129007509365375,-0.8395671133098662,0.7729618971328182,1.6023755726595652,2.256267629621466,2.1045576887179775,0.9448811042071313,-0.6395559293920241,-0.8794499862234498,2.1542749568251227,2.60449962014731,1.982734983439909,0.9803566739715475,1.1371502782367282,3.243369421113237,1.271586387836377,0.2034844767992899,-0.1085812646744669,-0.43302219967115985,-0.8182435778601548,-0.7984573716824019,-0.6528565987906425,-0.7950353555390346,-0.12822108476371313,2.577558025002099
SIDM00230,1.1642793701267005,3.468399253591723,0.3887777683317391,0.2956358843238671,-0.5429368011508539,-0.6615578943874769,1.445489213527425,1.5831194743836647,-0.8466023575974151,0.4414789118471885,0.3771675934762268,3.0825409763663902,3.0753515773620674,-0.4074137628050954,-0.03912824992836819,1.8246818846612403,-0.6567963909991716,-0.751349871436007,2.3488436111451594,0.2572573073009842,-0.8583840123553433,-0.9169825020023584,0.6708308385589763,1.3164722913464282,2.2851667933102573,2.3879454369923785,0.3459088909754541,-0.4347182229783432,-0.8892113781898411,1.503034901144475,-0.10118228613121463,-0.3911601440267695,-0.9717361539471034,1.546899935738164,3.2919877222840026,1.0496047856419548,-0.8073924666828497,0.02475807550581993,-0.6970475073388148,-0.772363854952175,-0.33254368623468905,-0.7131179411069691,-0.8752673571777272,-0.4105832465693404,2.0374255688129197
SIDM01206,1.0915265993598071,2.85006666396115,0.9230741557556368,0.6311145975948627,-0.6933757830930501,-0.8667320671966147,1.3020924500587883,2.0485270198111385,-0.875637662116761,-0.20955255650139834,-0.03662989635401378,1.894415086037571,2.654302699754672,-0.33745419807868327,1.6448799271565784,2.3544718107756966,-0.610367856663661,-0.6249139891214266,1.6762571809304059,0.31577628287983805,-0.8831858525745395,-1.0127961008973048,1.0263595563653887,0.6401147101874359,2.0161731097557425,1.9903124908022596,0.5408294040618458,-0.6109652437197334,-0.9536051467948641,2.172036414099933,2.1949753038363196,-0.6483971620949119,-0.8134796990171942,1.4366306309048988,2.900882765428101,1.7962039152555365,-0.4401731197216829,-0.1545034711790754,-0.8216526889503245,-0.818162957754091,0.05373829973451119,-0.516479370785883,-0.7419052771689275,-0.459292850018219,2.937816976519043
SIDM00127,0.6898945651165265,3.67626099423746,0.8605575639508788,0.2819410495661946,-0.5285952224192517,-0.7762325582914057,1.5620870579446453,2.2011414683748862,-0.7080121928873616,1.8652021778643457,0.5411593727355273,2.9802232327043585,2.1481320691747485,-0.37697896367191785,-0.9472612229512747,0.23930248318139113,-0.5962161664778614,-0.8485674160304926,2.348316421360318,-0.5919066165484188,-0.8076035288011585,-1.0000081244993344,1.555893512314808,1.5425460429033766,1.9397527320009478,2.593017724317536,0.8320231396557616,-0.3260189995611963,-0.8711731644513838,1.985315271411256,2.1667187527297136,1.1472938928372556,-0.9845271128226043,-0.1894862204372291,2.891791706055673,2.757620441087123,0.0630274122063786,0.460320664909047,-0.782079147579879,-0.9253918609596438,-0.7236643929504126,-0.6935567508552754,-0.835538221763645,1.2219723329899794,1.3632529438583398
SIDM01042,2.170661052906146,-0.1676538287535775,0.5638801059847127,2.0112544893052102,-0.08112937355565687,-0.6470549630301995,2.082277412763346,-0.1069487400993835,-0.7286364228118891,1.9533936983703046,0.6720525245870008,2.8455442995344016,1.975833023292162,-0.5616804329581506,-0.95562895285971,0.3952033484985116,-0.5794786552149545,-0.8149296290201575,2.3004076791551693,1.459127943505059,-0.7690855320362002,-0.856123714363647,2.382687661365539,0.8903944475752554,1.8241589699872767,1.909403859337404,0.8671624925481003,-0.2679597103743182,-0.8371595386027024,2.2038607628365248,-0.08738330095539072,0.11008994444082537,-0.8194535754192634,2.063108317253692,3.62547720075898,2.15894235821278,1.5820636697583017,-0.19417247202428217,0.2932606113722624,-0.800696920239671,-0.7763928208184432,0.07820081893336255,-0.6924124430715246,0.08717421354415486,2.0416923801820275
SIDM00491,1.6508443138588367,2.501091375798198,0.037716811031337,1.4117775725817705,-0.4891301882069425,-0.6939411842523573,1.8727133604907122,2.899637412129989,-0.7588806241134226,0.1031007736834904,0.9479128800656167,2.783368556435714,2.2978419571109545,-0.45863275044637813,-0.8887624990041388,0.2065385738862446,-0.6537009713929559,-0.8727012294918242,1.2883147322030857,0.31052129565611936,-0.917282896951282,-0.882094557222468,0.6653832620110183,1.115093861210378,1.9473484747429237,2.0878620823191887,0.41266897010795134,-0.6247005528183259,-0.8562717403568434,2.2297044623252753,3.164379125513875,-0.6445490853142721,-0.9023663490425775,-0.008131417012022689,2.8980434170593115,1.8131049334881801,-0.5172985326210267,0.24449258400656643,-0.7591379570653595,0.4337385016073676,0.045635662196677244,0.7417243257196591,-0.8720227032224434,-0.03717960611069609,2.794893809839878
SIDM00488,1.4040729437145318,3.378752377175324,0.8448213912406886,0.14028434246256127,-0.715202975242514,-0.7476513136322842,1.6888664429386442,2.232812275686464,-0.7846416621114746,1.546745949284024,0.98259988844253,1.5665860866499322,2.3442702239501503,-0.5453463018541475,-0.726008978591356,-0.6213271614250406,-0.6388883459641426,-0.8306186420840938,2.106232534245865,-0.19228239676853096,-0.9160968025072631,-0.9254216920180017,0.2599171390824444,0.7978574454164091,2.0245898030363763,2.023105119738,0.4415397273592293,-0.3603360927003224,-0.8789719496552495,1.9185942404519412,2.706219777151097,-0.654122112820353,-0.9069572923620947,0.5305397777235218,2.815076772129447,1.548948049086813,0.1917510289206179,0.3421539311069293,-0.8172458182997662,-0.8424547309856735,-0.44074171703077686,-0.6576884871572112,-0.8499953573574438,-0.3422855524459373,1.9279712959941548
SIDM00190,2.1181542543191316,3.4363168815343887,-0.466795388396755,0.6480165960914038,-0.1707556502305617,-0.8054727716499342,1.6408189031621447,2.4920965128782178,-0.7259593335058157,1.8496732681445816,0.6129517911838739,2.75405345469197,2.8947222334758784,-0.5399024515823804,-0.7841167235251437,2.1446769799299954,-0.5915379711004817,-0.7807279724718275,2.0013851710852824,-0.04736748585737076,-0.8417878884803551,-0.910057586612577,1.4668217551335865,0.9881264184347881,1.5281751460547806,2.0878373663000667,1.0163939827722481,-0.2801778753723655,-0.8897059845172776,2.0875372494860103,3.2090873469235994,-0.705660103088215,-0.8338925048427843,0.2245648793187451,2.87541969417262,1.7110817154254547,-0.5694627218295811,0.46515424372692604,-0.8277613265681003,-0.799160475585715,-0.35620642399997005,-0.8164753026062996,-0.8153170485610032,0.415632320778534,2.232349444873839
SIDM00542,2.204940807517786,3.13604033806232,-0.23659468906508865,0.2937665154924121,-0.28734328298042805,-0.7488688537802813,1.4247060043999216,1.711678529207314,-0.8922989179925357,1.5569142530617623,0.3714744417547589,0.5802201517227082,2.8049331824326407,-0.5899651331056001,1.4126102985316193,1.5478217666091894,-0.7310187064840037,-0.7760180767577299,1.7928810836055675,-0.3142889409691158,-0.7267003884475479,-0.9266297627691009,0.9025733934273596,1.2183721214286933,1.822754539350351,2.352779274550882,-0.06328343284010415,-0.33535803115393836,-0.9086902167454779,2.121019032349828,2.6460205516164756,-0.6607728531447874,-0.916560770667991,1.2312552890449857,3.0638720814053126,1.8848310539473216,-0.46290208455236703,-0.012019884632022916,-0.8068380508005449,-0.3363615803007675,-0.49518792261545397,-0.7926592586043456,-0.7255516829765556,-0.12079382817787335,2.028795974690559
SIDM00198,1.7606251956962042,3.117686622101568,-0.2882834020875806,0.7744271916922438,-0.6335614082491514,-0.8846005404740713,2.2421617782005026,2.4758860677046406,-0.8459174490174433,-0.03922326068148499,0.10685504883080639,0.656937534451304,2.845399401214794,-0.3788791564962877,1.3887267682514575,2.034582738455666,-0.6405979341109219,-0.6794459583344593,1.3001516513921434,0.6237274783554417,-0.9037031523835953,-0.9308701058354152,1.1903076123077285,1.1618837653880514,2.1635130917523484,2.8571464100860764,-0.0910770787760262,-0.7182187606911543,-0.8797191406999181,1.7964170071453283,2.7102055635830293,-0.6472394174201076,-0.9841873452918056,1.536998356168712,3.384551445415794,1.699829470946017,0.36233171499165867,0.0025756062681275417,-0.7866208196261469,-0.7170110275083298,-0.7269173104031428,-0.7010275376250041,-0.796367953989215,0.20266189088555428,2.7376039228324003
SIDM00269,1.4676521378241976,2.8689224462799716,0.8604515683657402,0.862597014126003,-0.6125687797371139,-0.8105418512006847,2.052688098570552,1.9790808499352799,-0.9248926114865175,0.42072808049377175,0.27804176571129163,3.3227588592840056,2.2253372586408804,-0.6352150003340055,0.5020817746478671,1.8025311960687045,-0.6242827350415031,-0.4558038317531991,1.500587454310991,0.45382821520694305,-0.8896820453780828,-0.791339778714951,1.221231281759566,1.3075459159533829,1.2452494362190263,1.7040921125059854,0.4442959113219319,-0.20125930318768745,-0.8915570328415761,1.6010513473256898,2.366232360461201,-0.6890645582953977,-0.8071443793603291,0.6763677540230526,2.955389213718541,2.0223756255891865,1.451939517084025,-0.2279629784549125,-0.7508144170267631,-0.8262265989998663,-0.5108300318472483,-0.7509569695523173,-0.8768503269151511,0.023513559411822656,2.7349675992704725
SIDM00621,1.8990121780831963,3.133796477425519,0.08782976745073265,0.38681139399868153,-0.7196968316157297,-0.7665751640701274,2.1253136836808757,1.7912338444589313,-0.7550838971838651,-0.19397414791941253,0.1432007033082906,0.9128981676134426,2.8274238158632583,-0.33865301180486973,1.0826047948081052,2.18617996848067,-0.6163880471653483,-0.6645868466110574,1.596097611344007,0.050955932202187054,-0.890971407167182,-0.9388093304660854,1.0089694156422113,1.1358700560307513,1.7663175879405724,2.5127529103788526,0.0719656380958558,-0.8053273168434258,-0.9247996842953286,1.722836795596771,2.2474386613548245,-0.6241219694611451,-0.9456542594868969,0.7992022273548367,2.7778578496048425,1.9535897622433755,0.9919087030054398,-0.016796551508132525,-0.7974244452745239,-0.8044145640281904,-0.44718473546627596,0.21314015333668304,-0.7839615980763791,-0.3822331805507806,2.999316156546627
SIDM00599,2.078366609758692,3.6077542825184596,-0.08951067233757251,1.0477904189335578,0.014596084170653572,-0.7844257006517403,1.832586141562034,2.15393538234873,-0.7320280504292112,1.5911861692318685,1.01725783691904,1.1282986820125676,2.652710850384571,-0.4830918083813641,1.1478097958105726,1.686690853482763,-0.5248715862517833,-0.8407500315602713,1.7017522913975263,0.2076478690250476,-0.8350379774499843,-0.8379931684554355,0.8409774989522029,1.3843463462404044,2.0013213894754704,2.5727482554850196,0.11228179148777158,-0.6283940614496358,-0.8643136705407246,1.914132376701479,2.3381330005825727,-0.6564472181310816,-0.7723761603228623,1.6413758764902053,2.8040915812344744,1.8061857330207003,0.4064096868577629,-0.024189730971292345,-0.8560860265877402,-0.33109988438917026,-0.2685405111693571,-0.631606817585809,-0.7729432760718568,-0.369808342340308,2.710956113068717
SIDM00118,1.572733442011999,3.5615920355265738,1.2681176067372533,0.5352392773409981,-0.6882727628963569,-0.8137823968164867,1.8822511634927181,2.2346751512394842,-0.8310314561150672,2.2745668332710776,1.2138630209378187,3.096943317108729,2.597911137458092,-0.45241396017125796,-0.785206578957083,-0.24715772257109095,-0.6446186588840388,-0.8040765175759984,2.3861493229906197,-0.7895656933509771,-0.7306074768514411,-0.8817027066549818,1.5394974549698655,0.7935047421978442,2.0023483872220473,2.055555463963279,1.4023488264980044,-0.05428120695593122,-0.8529399166811897,1.9509369254825344,2.607532642333777,2.9852641631937558,-0.8576405268776874,0.5998758260647984,3.0441035770954668,2.4235084298858642,1.1023360496925287,0.5277460567767156,-0.5859255587956811,-0.7970101932525677,-0.8225882809716752,1.1624023801669012,-0.827865278481688,-0.09084110932166665,1.89279085941808
SIDM00596,1.7693725080750708,3.5359421224624645,-0.6518071826549181,0.42986820876235304,-0.6055559826364406,-0.7678356912198566,1.9422795669509898,2.3119095449819764,-0.7986823341119627,1.9784824927325353,0.36736116665240537,2.756145571886823,2.549645494111461,-0.3723010656709154,-0.7812305671658415,0.07183232867644161,-0.5561907481056797,-0.7989257664497013,1.9410617443231473,-0.8222567836484962,-0.8077735766945793,-0.8058925467775736,1.9157930200775637,1.2226100370689157,2.110327816718975,2.3087015151855024,0.8806208489496735,-0.20319168380572555,-0.8390191020321375,2.1363893249485417,3.081088412728478,-0.7336242065549025,-0.8908896353283429,1.2549006585681102,3.5391797156238947,1.925651378661662,0.47296902321332007,0.521108850886007,-0.7558550209207371,-0.8398154101804073,-0.5695326509783372,-0.7435201169695597,-0.7692779581527668,1.0361345290633095,2.6000005691902492
SIDM01251,2.0109223441314725,-0.5355171776240661,-0.542296224777598,0.3826061167100699,-0.621100407665205,-0.78019963061376,1.9602645608927693,2.204812378659835,-0.8364609447506569,1.7107376714088092,0.3594908762639041,0.3534519855799882,1.7590742167073417,-0.38269068909383763,-0.6025605376459385,0.4903692815889508,-0.6316627199346904,-0.6170499873058364,2.167659812781556,-0.6714692424750129,-0.8269471950060341,-0.7940292365047369,0.8047805922283807,1.0302970976861272,1.9089752653270642,2.8538485987287343,0.2027749175002284,-0.29578490403554364,-0.8853540638232539,2.0633191929645345,2.6206379078369006,-0.7423686079243303,-0.8381144283717378,1.4121235306082718,3.390831844036777,0.19022413514339215,-0.02828435963120733,0.2765226649740712,-0.7107615408889627,-0.8564856845633421,-0.28956090844569643,-0.418000086247755,-0.8507001437327794,-0.5060381672876786,2.816237240119687
SIDM00197,2.3873456192865645,3.327479060046778,0.02371182618178081,0.6336534400923686,-0.8047648988667229,-0.8110883413412088,2.53181206240568,2.048897079136123,-0.8630470670481818,-0.11714153715539914,0.7523882918169067,3.1325996049503466,2.734432486855286,-0.2676426669282617,1.4090584268697144,2.101657533283402,-0.5725987018329433,0.830959038131315,2.202507626354204,0.6374802417907852,-0.9322989187301587,-0.9383711144884738,1.562309840741825,0.9219165226963608,1.6928205282860074,2.6756496226336393,0.39857446345510644,-0.5472889453527924,-0.9345103847910639,2.0809691728349247,2.239211696911667,-0.685763877533126,-0.8222597692232148,1.5677606663822121,3.10267852369724,1.8498502004642328,0.9065249797216716,-0.0804791252475522,-0.8075462346059157,-0.7981837289177669,-0.5694194999102571,-0.7340472048989681,-0.6955407323283713,-0.17964007287508416,3.063014450472039
SIDM00810,1.3119921338446003,3.232614909130487,0.699116537901986,0.7612871056401671,-0.458756747604747,-0.8144503276540542,1.5200156575249157,2.3555658380278603,-0.850368616194299,-0.26657043714195056,0.2843743647637209,0.9210041260336002,2.901857566760055,-0.5714612083440348,-0.967502266900996,1.2773004268343906,-0.6038404446257916,-0.6886727135128686,1.5450247854041954,-0.5699019029761186,-0.8701330967115263,-0.8933140029543982,1.0626152290524937,1.5093448337942925,1.6698186913363486,2.6717581650141606,-0.0972032188703115,-0.4549821152406071,-0.9037169340252832,2.187279020376058,3.337820640640488,-0.6689942343027778,-0.9298163116921581,0.7330208254415378,3.3914314627901874,2.344855777797155,1.7384226116145431,-0.17831881629717766,-0.858756000571328,-0.7633676849171864,-0.6445172131771016,1.5011449239791583,-0.8251661516563569,-0.2607243908015272,3.2366982206835555
SIDM00174,1.9504593595714397,3.364568970925487,-0.5870822756795018,0.5251974653934401,-0.0012450009040490084,-0.8691052979738948,2.6566432019935937,2.520323337355035,-0.825178987172915,1.9033760457861244,0.6241679367781416,-0.2534305967073745,2.6177124655550603,-0.2951812072867356,1.040494184703159,1.371676845986262,-0.5879707255808041,-0.7804044011177614,1.2158746989844338,-0.7751509466976481,-0.8115745000620928,-0.93346619248915,0.9997944061335854,0.9577384794831141,1.1867971063624367,1.118438043426813,0.47742814282648666,-0.5261920728624783,-0.740792742796509,1.8793166050815737,2.9852386422313066,-0.7290141152072008,-0.9572732877044915,1.2271556595901756,3.295464196905412,1.6160917024975716,1.4262346571071671,0.2549182931330021,-0.7985915659324093,-0.1460188296940545,-0.44687830930310174,-0.5151635934764043,-0.16901171375755328,1.1082136275827121,1.7862585973827583
SIDM00487,1.9542701210202964,3.0977359434510916,-0.5217512594915914,0.8756826006651622,-0.5786742988622259,-0.6940718449732682,2.0671327252814273,2.334900179318007,-0.838721187665443,2.3059692801070364,0.336250303035524,2.4823859249445417,2.3644313533761077,-0.2802537617516265,-0.8845258867713802,1.1648869808967943,-0.5659982846991445,-0.5493790973450671,2.344760278061362,-0.7229338822865033,-0.6915984347903782,-0.9051513310543263,1.4916177371384485,1.4037227097130713,1.8235422728712594,1.9589947329841357,0.898846741302163,0.06108577718673671,-0.8323037147560295,2.1543701377269096,2.904521568282422,1.3226148598686311,-0.9767869079786015,1.3430811645629797,2.9125043450030246,2.7877085204786307,0.9066428399688191,0.44009187203383804,-0.39766691819011124,-0.1398163540596754,-0.8086514104565007,-0.582779294526347,-0.7193953427344992,0.16744461496037996,3.2086384397466827
SIDM00263,1.5605455861199757,3.186197550976779,-0.4429755046489556,0.02121723662820227,-0.6148658597604465,-0.7262599231802949,1.7569515532727142,2.0715630594201113,-0.81176824816294,0.8410214148564805,0.2869561188698956,2.860762678925662,3.200518383200594,-0.3564750318143457,0.9259723469800478,2.242266068064736,-0.6945358369578486,-0.11135248439760599,1.6889132679146124,0.7844953500158403,-0.7585288465843905,-0.8604730875622841,1.2608005303978351,0.9583774228033338,1.7681948043513203,2.7102870459412793,0.3244983728934751,-0.6368906568458149,-0.9332827414974115,2.1650019988011318,2.1645881875463657,-0.6891573679743231,-0.939069897812567,1.4116571972959695,2.962834730688707,1.563573887683065,1.2048422236443417,-0.3413590796651557,-0.8245330928134709,-0.8477194034475237,-0.04609026985833766,-0.6908186027759123,-0.8328731083492777,-0.5505620556209108,2.74288149587035
SIDM00277,1.9284735039441514,3.1525695128143507,-0.29982746916919006,-0.38562818999973936,-0.2667462597218136,-0.728198316648878,2.32240386083548,2.369927938263182,-0.8385149475160715,2.3733806530425925,0.6233502655280392,2.810661359363925,2.1276254891892394,-0.5124231208355338,-0.9730344897373234,0.4339695602722705,-0.5068166613280216,-0.5861391982850753,1.8677414616800025,-0.6722664750814449,-0.6204778724811871,-0.7294827096931478,0.8527880259895257,0.8250686591095734,1.4488521724361787,1.6879379212244605,0.143550056741975,0.03340314158942353,-0.8432824772922287,1.9488351800851513,3.5149014182478617,-0.7403588956699441,-0.9314784504933897,1.579939898236481,3.2182412859383307,1.9900515298253185,0.9263785607095056,-0.21872051954273616,-0.7816084620462271,-0.7637484023393042,-0.6375009456009084,-0.7350877412322829,0.7607546428244748,-0.2034115752912847,2.167015523374654
SIDM00592,1.1116843855631804,3.569986097392216,0.2734930355250814,1.0000454300882577,-0.47941803639718694,-0.7958593391624659,1.6759888848737283,2.2876989293927337,-0.7782627278760313,1.1291086935015338,-0.09723470677607624,-0.3704005493529908,2.33844985710745,-0.4595645322968929,-0.71148159078448,-0.6102613909465019,-0.6604792529572159,-0.92055772065801,1.7399128407520166,-0.6975810253987826,-0.7219478702797566,-0.9521790509991013,1.027107600567169,1.5280309486392705,1.5140210444674327,1.013461591986625,0.7778008492425795,-0.049547329396435504,-0.948839129508148,2.0830648358288895,2.8735497933627583,1.5658812464095908,-0.9916776317074306,1.656983162221516,3.2346787174210974,1.5263920815881946,0.23784665870399507,0.41773751997937375,-0.6363614248047049,-0.24869477162302298,-0.8490864327424732,0.1722441205892489,-0.6314014802077182,0.33322947054803786,1.1433680989835087
